cell_id,Barnardius zonarius,Barnardius zonarius semitorquatus,Barnardius zonarius zonarius,Barnardius zonarius barnardi,Barnardius zonarius macgillivrayi,Barnardius zonarius semitorquatus x zonarius,Barnardius zonarius zonarius x barnardi
84b9a65ffffffff,37.0,0.0,0.0,11.0,0.0,0.0,0.0
84b9a8bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84b9a95ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84b9a99ffffffff,44.0,0.0,0.0,0.0,0.0,0.0,0.0
84b9ac1ffffffff,7.0,0.0,4.0,0.0,0.0,0.0,0.0
84b9ac3ffffffff,3.0,0.0,1.0,0.0,0.0,0.0,0.0
84b9ac9ffffffff,17.0,0.0,13.0,0.0,0.0,0.0,0.0
84b9acbffffffff,110.0,0.0,58.0,0.0,0.0,0.0,0.0
84b9acdffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0
84b9ad1ffffffff,16.0,0.0,4.0,0.0,0.0,0.0,0.0
84b9ad3ffffffff,27.0,0.0,14.0,0.0,0.0,0.0,0.0
84b9ad5ffffffff,42.0,0.0,15.0,0.0,0.0,0.0,0.0
84b9ad7ffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
84b9ad9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84b9adbffffffff,1.0,0.0,1.0,0.0,0.0,0.0,0.0
84b9b05ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84b9b2bffffffff,8.0,0.0,0.0,2.0,0.0,0.0,0.0
84b9b31ffffffff,11.0,0.0,0.0,7.0,0.0,0.0,0.0
84b9b47ffffffff,3.0,0.0,0.0,3.0,0.0,0.0,0.0
84b9b4bffffffff,55.0,0.0,0.0,16.0,0.0,0.0,0.0
84b9b4dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84b9b51ffffffff,45.0,0.0,0.0,11.0,0.0,0.0,0.0
84b9b55ffffffff,23.0,0.0,0.0,3.0,0.0,0.0,0.0
84b9b59ffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0
84b9b65ffffffff,5.0,0.0,0.0,2.0,0.0,0.0,0.0
84be401ffffffff,228.0,0.0,0.0,96.0,0.0,0.0,0.0
84be403ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84be40bffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84be411ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84be415ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84be417ffffffff,11.0,0.0,0.0,3.0,0.0,0.0,0.0
84be421ffffffff,35.0,0.0,0.0,8.0,0.0,0.0,0.0
84be429ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84be431ffffffff,7.0,0.0,0.0,5.0,0.0,0.0,0.0
84be433ffffffff,45.0,0.0,0.0,23.0,0.0,0.0,0.0
84be435ffffffff,8.0,0.0,0.0,2.0,0.0,0.0,0.0
84be437ffffffff,3.0,0.0,0.0,1.0,0.0,0.0,0.0
84be439ffffffff,59.0,0.0,0.0,25.0,0.0,0.0,0.0
84be43bffffffff,18.0,0.0,0.0,13.0,0.0,0.0,0.0
84be43dffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0
84be485ffffffff,23.0,0.0,0.0,13.0,0.0,0.0,0.0
84be487ffffffff,13.0,0.0,0.0,7.0,0.0,0.0,0.0
84be489ffffffff,3.0,0.0,0.0,1.0,0.0,0.0,0.0
84be48dffffffff,6.0,0.0,0.0,4.0,0.0,0.0,0.0
84be491ffffffff,16.0,0.0,0.0,7.0,0.0,0.0,0.0
84be495ffffffff,18.0,0.0,0.0,2.0,0.0,0.0,0.0
84be497ffffffff,239.0,0.0,0.0,67.0,0.0,0.0,0.0
84be49dffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
84be4a1ffffffff,90.0,0.0,0.0,69.0,0.0,0.0,0.0
84be4a3ffffffff,34.0,0.0,0.0,10.0,0.0,0.0,0.0
84be4a5ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84be4a7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84be4a9ffffffff,99.0,0.0,0.0,69.0,0.0,0.0,0.0
84be4abffffffff,75.0,0.0,0.0,42.0,0.0,0.0,0.0
84be4adffffffff,30.0,0.0,0.0,27.0,0.0,0.0,0.0
84be4b1ffffffff,20.0,0.0,0.0,5.0,0.0,0.0,0.0
84be4b3ffffffff,159.0,0.0,0.0,59.0,0.0,0.0,0.0
84be4b5ffffffff,109.0,0.0,0.0,76.0,0.0,0.0,0.0
84be4b7ffffffff,24.0,0.0,0.0,13.0,0.0,0.0,0.0
84be4bbffffffff,5.0,0.0,0.0,2.0,0.0,0.0,0.0
84be4bdffffffff,20.0,0.0,0.0,15.0,0.0,0.0,0.0
84be4c1ffffffff,11.0,0.0,0.0,6.0,0.0,0.0,0.0
84be4c3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84be4c5ffffffff,40.0,0.0,0.0,17.0,0.0,0.0,0.0
84be4c7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84be4c9ffffffff,11.0,0.0,0.0,5.0,0.0,0.0,0.0
84be4cbffffffff,9.0,0.0,0.0,3.0,0.0,0.0,0.0
84be4cdffffffff,5.0,0.0,0.0,4.0,0.0,0.0,0.0
84be4d1ffffffff,3.0,0.0,0.0,3.0,0.0,0.0,0.0
84be4d3ffffffff,28.0,0.0,0.0,13.0,0.0,0.0,0.0
84be4d5ffffffff,17.0,0.0,0.0,5.0,0.0,0.0,0.0
84be4d7ffffffff,18.0,0.0,0.0,10.0,0.0,0.0,0.0
84be4d9ffffffff,15.0,0.0,0.0,1.0,0.0,0.0,0.0
84be4ddffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84be4e1ffffffff,50.0,0.0,0.0,34.0,0.0,0.0,0.0
84be4e3ffffffff,68.0,0.0,0.0,32.0,0.0,0.0,0.0
84be4e5ffffffff,896.0,0.0,0.0,515.0,0.0,0.0,0.0
84be4e7ffffffff,35.0,0.0,0.0,16.0,0.0,0.0,0.0
84be4e9ffffffff,443.0,0.0,0.0,245.0,0.0,0.0,0.0
84be4ebffffffff,114.0,0.0,0.0,65.0,0.0,0.0,0.0
84be4edffffffff,19.0,0.0,0.0,5.0,0.0,0.0,0.0
84be501ffffffff,34.0,0.0,0.0,15.0,0.0,0.0,0.0
84be503ffffffff,23.0,0.0,0.0,13.0,0.0,0.0,0.0
84be505ffffffff,13.0,0.0,0.0,6.0,0.0,0.0,0.0
84be507ffffffff,257.0,0.0,0.0,86.0,0.0,0.0,0.0
84be509ffffffff,21.0,0.0,0.0,3.0,0.0,0.0,0.0
84be50bffffffff,46.0,0.0,0.0,17.0,0.0,0.0,0.0
84be50dffffffff,19.0,0.0,0.0,4.0,0.0,0.0,0.0
84be511ffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0
84be513ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
84be515ffffffff,19.0,0.0,0.0,3.0,0.0,0.0,0.0
84be517ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
84be519ffffffff,8.0,0.0,0.0,6.0,0.0,0.0,0.0
84be51dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84be527ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84be529ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84be52bffffffff,5.0,0.0,0.0,3.0,0.0,0.0,0.0
84be531ffffffff,21.0,0.0,0.0,8.0,0.0,0.0,0.0
84be533ffffffff,81.0,0.0,0.0,34.0,0.0,0.0,0.0
84be535ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84be539ffffffff,370.0,0.0,0.0,117.0,0.0,0.0,0.0
84be53bffffffff,29.0,0.0,0.0,15.0,0.0,0.0,0.0
84be541ffffffff,3.0,0.0,0.0,3.0,0.0,0.0,0.0
84be543ffffffff,4.0,0.0,0.0,2.0,0.0,0.0,0.0
84be545ffffffff,115.0,0.0,0.0,7.0,0.0,0.0,0.0
84be547ffffffff,91.0,0.0,0.0,30.0,0.0,0.0,0.0
84be551ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
84be555ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84be557ffffffff,274.0,0.0,0.0,89.0,0.0,0.0,0.0
84be55dffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0
84be561ffffffff,10.0,0.0,0.0,6.0,0.0,0.0,0.0
84be567ffffffff,14.0,0.0,0.0,8.0,0.0,0.0,0.0
84be56bffffffff,8.0,0.0,0.0,8.0,0.0,0.0,0.0
84be587ffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0
84be58bffffffff,7.0,0.0,0.0,6.0,0.0,0.0,0.0
84be591ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
84be593ffffffff,37.0,0.0,0.0,26.0,0.0,0.0,0.0
84be59bffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84be5a5ffffffff,3.0,0.0,0.0,2.0,0.0,0.0,0.0
84be5a7ffffffff,16.0,0.0,0.0,2.0,0.0,0.0,0.0
84be5a9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84be5b3ffffffff,14.0,0.0,0.0,2.0,0.0,0.0,0.0
84be5b9ffffffff,23.0,0.0,0.0,5.0,0.0,0.0,0.0
84be5c7ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84be5cbffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84be5d1ffffffff,1.0,0.0,0.0,1.0,0.0,0.0,0.0
84be5d3ffffffff,63.0,0.0,0.0,32.0,0.0,0.0,0.0
84be5d5ffffffff,45.0,0.0,0.0,31.0,0.0,0.0,0.0
84be5d7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84be5d9ffffffff,16.0,0.0,0.0,3.0,0.0,0.0,0.0
84be5dbffffffff,84.0,0.0,0.0,59.0,0.0,0.0,0.0
84be5e1ffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0
84be5e3ffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0
84be695ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84be6b1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84be6b7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84bec05ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
84bec07ffffffff,53.0,0.0,0.0,8.0,0.0,0.0,0.0
84bec13ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84bec15ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84bec17ffffffff,30.0,0.0,0.0,9.0,0.0,0.0,0.0
84bec19ffffffff,3.0,0.0,0.0,3.0,0.0,0.0,0.0
84bec39ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
84bec49ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84bec4dffffffff,19.0,0.0,0.0,5.0,0.0,0.0,0.0
84bec55ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84bec57ffffffff,10.0,0.0,0.0,9.0,0.0,0.0,0.0
84bec59ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84bec5dffffffff,39.0,0.0,0.0,14.0,0.0,0.0,0.0
84bec61ffffffff,10.0,0.0,0.0,5.0,0.0,0.0,0.0
84bec63ffffffff,37.0,0.0,0.0,13.0,0.0,0.0,0.0
84bec67ffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0
84bec69ffffffff,4.0,0.0,0.0,2.0,0.0,0.0,0.0
84bec87ffffffff,1.0,0.0,0.0,1.0,0.0,0.0,0.0
84bec89ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84bec8bffffffff,31.0,0.0,0.0,4.0,0.0,0.0,0.0
84bec8dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84beca1ffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0
84beca3ffffffff,8.0,0.0,0.0,4.0,0.0,0.0,0.0
84becb5ffffffff,10.0,0.0,0.0,4.0,0.0,0.0,0.0
84becb7ffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0
84becc3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84becc7ffffffff,31.0,0.0,0.0,9.0,0.0,0.0,0.0
84becc9ffffffff,3.0,0.0,0.0,2.0,0.0,0.0,0.0
84beccdffffffff,18.0,0.0,0.0,2.0,0.0,0.0,0.0
84becd1ffffffff,5.0,0.0,0.0,1.0,0.0,0.0,0.0
84becd5ffffffff,5.0,0.0,0.0,1.0,0.0,0.0,0.0
84becddffffffff,10.0,0.0,0.0,4.0,0.0,0.0,0.0
84bece5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84bece9ffffffff,556.0,0.0,0.0,122.0,0.0,0.0,0.0
84becebffffffff,73.0,0.0,0.0,31.0,0.0,0.0,0.0
84bed19ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84bed59ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84bed5bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84bed87ffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0
84bed89ffffffff,9.0,0.0,0.0,5.0,0.0,0.0,0.0
84bedc1ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84bedc3ffffffff,4.0,0.0,0.0,2.0,0.0,0.0,0.0
84bedcbffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84bedcdffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
84bedd1ffffffff,25.0,0.0,0.0,2.0,0.0,0.0,0.0
84bedd5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84bee01ffffffff,18.0,0.0,0.0,3.0,0.0,0.0,0.0
84bee03ffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0
84bee05ffffffff,21.0,0.0,0.0,7.0,0.0,0.0,0.0
84bee07ffffffff,22.0,0.0,0.0,9.0,0.0,0.0,0.0
84bee09ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84bee0bffffffff,25.0,0.0,0.0,15.0,0.0,0.0,0.0
84bee0dffffffff,4.0,0.0,0.0,2.0,0.0,0.0,0.0
84bee11ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84bee13ffffffff,6.0,0.0,0.0,5.0,0.0,0.0,0.0
84bee15ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84bee17ffffffff,54.0,0.0,0.0,21.0,0.0,0.0,0.0
84bee19ffffffff,20.0,0.0,0.0,7.0,0.0,0.0,0.0
84bee1bffffffff,24.0,0.0,0.0,15.0,0.0,0.0,0.0
84bee23ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84bee25ffffffff,15.0,0.0,0.0,6.0,0.0,0.0,0.0
84bee29ffffffff,25.0,0.0,0.0,14.0,0.0,0.0,0.0
84bee2bffffffff,12.0,0.0,0.0,10.0,0.0,0.0,0.0
84bee2dffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84bee31ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84bee33ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84bee37ffffffff,6.0,0.0,0.0,2.0,0.0,0.0,0.0
84bee3bffffffff,35.0,0.0,0.0,8.0,0.0,0.0,0.0
84bee3dffffffff,12.0,0.0,0.0,8.0,0.0,0.0,0.0
84bee51ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
84bee53ffffffff,1.0,0.0,0.0,1.0,0.0,0.0,0.0
84bee55ffffffff,12.0,0.0,0.0,7.0,0.0,0.0,0.0
84bee57ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84bee5bffffffff,8.0,0.0,0.0,4.0,0.0,0.0,0.0
84bee61ffffffff,11.0,0.0,0.0,2.0,0.0,0.0,0.0
84bee63ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84bee67ffffffff,4.0,0.0,0.0,2.0,0.0,0.0,0.0
84bee81ffffffff,14.0,0.0,0.0,10.0,0.0,0.0,0.0
84bee83ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84bee85ffffffff,91.0,0.0,0.0,39.0,0.0,0.0,0.0
84bee89ffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0
84bee8dffffffff,7.0,0.0,0.0,3.0,0.0,0.0,0.0
84bee99ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
84beea1ffffffff,1.0,0.0,0.0,1.0,0.0,0.0,0.0
84beea3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84beea9ffffffff,60.0,0.0,0.0,18.0,0.0,0.0,0.0
84beeabffffffff,25.0,0.0,0.0,18.0,0.0,0.0,0.0
84beeb1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84beeb3ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
84beeb5ffffffff,6.0,0.0,0.0,4.0,0.0,0.0,0.0
84beebdffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84beec3ffffffff,66.0,0.0,0.0,15.0,0.0,0.0,0.0
84beec5ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84beec7ffffffff,4.0,0.0,0.0,4.0,0.0,0.0,0.0
84beec9ffffffff,14.0,0.0,0.0,4.0,0.0,0.0,0.0
84beecdffffffff,22.0,0.0,0.0,3.0,0.0,0.0,0.0
84beed1ffffffff,9.0,0.0,0.0,2.0,0.0,0.0,0.0
84beed3ffffffff,8.0,0.0,0.0,2.0,0.0,0.0,0.0
84beed5ffffffff,11.0,0.0,0.0,5.0,0.0,0.0,0.0
84beed9ffffffff,4.0,0.0,0.0,4.0,0.0,0.0,0.0
84beeddffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84beee3ffffffff,5.0,0.0,0.0,2.0,0.0,0.0,0.0
84beee5ffffffff,13.0,0.0,0.0,3.0,0.0,0.0,0.0
84beee7ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
84beee9ffffffff,6.0,0.0,0.0,2.0,0.0,0.0,0.0
84beeebffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84beeedffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84bef01ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84bef03ffffffff,10.0,0.0,0.0,7.0,0.0,0.0,0.0
84bef07ffffffff,30.0,0.0,0.0,5.0,0.0,0.0,0.0
84bef09ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84bef0bffffffff,6.0,0.0,0.0,6.0,0.0,0.0,0.0
84bef15ffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0
84bef17ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84bef19ffffffff,1.0,0.0,0.0,1.0,0.0,0.0,0.0
84bef1bffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
84bef53ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84c9805ffffffff,74.0,22.0,0.0,0.0,0.0,0.0,0.0
84c9821ffffffff,67.0,8.0,0.0,0.0,0.0,0.0,0.0
84c9823ffffffff,29.0,21.0,0.0,0.0,0.0,0.0,0.0
84c9825ffffffff,36.0,18.0,0.0,0.0,0.0,0.0,0.0
84c9827ffffffff,230.0,171.0,0.0,0.0,0.0,0.0,0.0
84c9829ffffffff,4.0,2.0,0.0,0.0,0.0,0.0,0.0
84c982bffffffff,13.0,9.0,0.0,0.0,0.0,0.0,0.0
84c982dffffffff,189.0,27.0,0.0,0.0,0.0,0.0,0.0
84c983dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84c9861ffffffff,70.0,14.0,0.0,0.0,0.0,0.0,0.0
84c9863ffffffff,66.0,24.0,0.0,0.0,0.0,0.0,0.0
84c9865ffffffff,66.0,4.0,4.0,0.0,0.0,0.0,0.0
84c9867ffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
84c9869ffffffff,109.0,46.0,0.0,0.0,0.0,0.0,0.0
84c986bffffffff,22.0,9.0,0.0,0.0,0.0,0.0,0.0
84c986dffffffff,113.0,20.0,2.0,0.0,0.0,0.0,0.0
84c9901ffffffff,158.0,18.0,6.0,0.0,0.0,0.0,0.0
84c9903ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
84c9905ffffffff,560.0,121.0,24.0,0.0,0.0,0.0,0.0
84c9907ffffffff,64.0,11.0,1.0,0.0,0.0,0.0,0.0
84c9909ffffffff,66.0,0.0,3.0,0.0,0.0,0.0,0.0
84c990bffffffff,17.0,0.0,1.0,0.0,0.0,0.0,0.0
84c990dffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
84c9911ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
84c9913ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
84c9915ffffffff,13.0,1.0,0.0,0.0,0.0,0.0,0.0
84c9917ffffffff,184.0,33.0,2.0,0.0,0.0,0.0,0.0
84c9919ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
84c991bffffffff,149.0,72.0,0.0,0.0,0.0,0.0,0.0
84c991dffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
84c9921ffffffff,38.0,7.0,0.0,0.0,0.0,0.0,0.0
84c9923ffffffff,185.0,35.0,2.0,0.0,0.0,0.0,0.0
84c9925ffffffff,107.0,2.0,4.0,0.0,0.0,0.0,0.0
84c9927ffffffff,267.0,55.0,6.0,0.0,0.0,0.0,0.0
84c9929ffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0
84c992bffffffff,160.0,22.0,2.0,0.0,0.0,0.0,0.0
84c992dffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0
84c9931ffffffff,696.0,128.0,6.0,0.0,0.0,0.0,0.0
84c9935ffffffff,315.0,42.0,0.0,0.0,0.0,0.0,0.0
84c9939ffffffff,13.0,5.0,0.0,0.0,0.0,0.0,0.0
84c993bffffffff,46.0,17.0,0.0,0.0,0.0,0.0,0.0
84c993dffffffff,25.0,5.0,0.0,0.0,0.0,0.0,0.0
84c9943ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
84c9947ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
84c9949ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
84c994bffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
84c9951ffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0
84c9953ffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
84c9955ffffffff,45.0,0.0,2.0,0.0,0.0,0.0,0.0
84c9957ffffffff,25.0,5.0,0.0,0.0,0.0,0.0,0.0
84c9959ffffffff,28.0,0.0,0.0,0.0,0.0,0.0,0.0
84c995bffffffff,36.0,2.0,0.0,0.0,0.0,0.0,0.0
84c995dffffffff,60.0,0.0,4.0,0.0,0.0,0.0,0.0
84c9961ffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
84c9963ffffffff,16.0,0.0,2.0,0.0,0.0,0.0,0.0
84c9965ffffffff,18.0,0.0,3.0,0.0,0.0,0.0,0.0
84c9967ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
84c9969ffffffff,18.0,0.0,4.0,0.0,0.0,0.0,0.0
84c996bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84c996dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84c99c1ffffffff,73.0,17.0,0.0,0.0,0.0,0.0,0.0
84c99c5ffffffff,87.0,35.0,0.0,0.0,0.0,0.0,0.0
84c99c7ffffffff,56.0,17.0,0.0,0.0,0.0,0.0,0.0
84c99c9ffffffff,18.0,9.0,0.0,0.0,0.0,0.0,0.0
84c99cdffffffff,19.0,7.0,0.0,0.0,0.0,0.0,0.0
84c99e9ffffffff,99.0,19.0,0.0,0.0,0.0,0.0,0.0
84c99ebffffffff,58.0,17.0,0.0,0.0,0.0,0.0,0.0
84c9b03ffffffff,29.0,0.0,0.0,0.0,0.0,0.0,0.0
84c9b07ffffffff,6.0,1.0,0.0,0.0,0.0,0.0,0.0
84c9b17ffffffff,44.0,18.0,0.0,0.0,0.0,0.0,0.0
84c9b29ffffffff,4.0,3.0,0.0,0.0,0.0,0.0,0.0
84c9b2bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84c9b2dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84c9b31ffffffff,50.0,8.0,0.0,0.0,0.0,0.0,0.0
84c9b33ffffffff,410.0,90.0,14.0,0.0,0.0,0.0,0.0
84c9b35ffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
84c9b37ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
84c9b39ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
84c9b3bffffffff,12.0,1.0,0.0,0.0,0.0,0.0,0.0
84c9b3dffffffff,16.0,5.0,0.0,0.0,0.0,0.0,0.0
84c9b63ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84c9b67ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
