cell_id,Sialia sialis,Sialia sialis sialis/bermudensis,Sialia sialis [guatemalae Group]
84275c1ffffffff,88.0,0.0,0.0
84275c3ffffffff,480.0,0.0,0.0
84275c5ffffffff,288.0,0.0,0.0
84275c7ffffffff,172.0,0.0,0.0
84275c9ffffffff,224.0,0.0,0.0
84275cbffffffff,144.0,0.0,0.0
84275cdffffffff,291.0,0.0,0.0
84275d1ffffffff,1432.0,0.0,0.0
84275d3ffffffff,827.0,0.0,0.0
84275d5ffffffff,358.0,0.0,0.0
84275d7ffffffff,1135.0,0.0,0.0
84275d9ffffffff,284.0,0.0,0.0
84275ddffffffff,287.0,0.0,0.0
84275e1ffffffff,54.0,0.0,0.0
84275e3ffffffff,50.0,0.0,0.0
84275e5ffffffff,62.0,0.0,0.0
84275e7ffffffff,73.0,0.0,0.0
84275e9ffffffff,300.0,0.0,0.0
84275ebffffffff,131.0,0.0,0.0
84275edffffffff,68.0,0.0,0.0
842760dffffffff,2.0,0.0,0.0
8427611ffffffff,5.0,0.0,0.0
8427613ffffffff,6.0,0.0,0.0
8427617ffffffff,12.0,0.0,0.0
8427631ffffffff,617.0,0.0,0.0
8427633ffffffff,158.0,0.0,0.0
8427635ffffffff,33.0,0.0,0.0
8427637ffffffff,144.0,0.0,0.0
8427639ffffffff,15.0,0.0,0.0
842763bffffffff,37.0,0.0,0.0
8427647ffffffff,1.0,0.0,0.0
8427657ffffffff,9.0,0.0,0.0
8427661ffffffff,2.0,0.0,0.0
8427665ffffffff,11.0,0.0,0.0
8427685ffffffff,22.0,0.0,0.0
8427687ffffffff,103.0,0.0,0.0
8427691ffffffff,43.0,0.0,0.0
8427693ffffffff,110.0,0.0,0.0
8427699ffffffff,199.0,0.0,0.0
842769bffffffff,21.0,0.0,0.0
84276a1ffffffff,228.0,0.0,0.0
84276a3ffffffff,276.0,0.0,0.0
84276a5ffffffff,177.0,0.0,0.0
84276a7ffffffff,382.0,0.0,0.0
84276a9ffffffff,67.0,0.0,0.0
84276abffffffff,68.0,0.0,0.0
84276adffffffff,68.0,0.0,0.0
84276b1ffffffff,46.0,0.0,0.0
84276b3ffffffff,26.0,0.0,0.0
84276b5ffffffff,112.0,0.0,0.0
84276b7ffffffff,120.0,0.0,0.0
84276b9ffffffff,31.0,0.0,0.0
84276bbffffffff,78.0,0.0,0.0
84276bdffffffff,815.0,0.0,0.0
84276c1ffffffff,9.0,0.0,0.0
84276c3ffffffff,30.0,0.0,0.0
84276c5ffffffff,4.0,0.0,0.0
84276c7ffffffff,12.0,0.0,0.0
84276c9ffffffff,4.0,0.0,0.0
84276cbffffffff,5.0,0.0,0.0
84276cdffffffff,4.0,0.0,0.0
84276d1ffffffff,292.0,0.0,0.0
84276d3ffffffff,377.0,0.0,0.0
84276d5ffffffff,43.0,0.0,0.0
84276d7ffffffff,2.0,0.0,0.0
84276e3ffffffff,17.0,0.0,0.0
84276e5ffffffff,99.0,0.0,0.0
84276e7ffffffff,31.0,0.0,0.0
84276e9ffffffff,9.0,0.0,0.0
84276ebffffffff,4.0,0.0,0.0
84276edffffffff,92.0,0.0,0.0
8427701ffffffff,6.0,0.0,0.0
8427705ffffffff,34.0,0.0,0.0
8427709ffffffff,46.0,0.0,0.0
842770dffffffff,15.0,0.0,0.0
8427711ffffffff,11.0,0.0,0.0
8427713ffffffff,6.0,0.0,0.0
8427715ffffffff,46.0,0.0,0.0
8427717ffffffff,25.0,0.0,0.0
842771dffffffff,29.0,0.0,0.0
8427721ffffffff,34.0,0.0,0.0
8427727ffffffff,9.0,0.0,0.0
842772bffffffff,2.0,0.0,0.0
842772dffffffff,2.0,0.0,0.0
8427731ffffffff,2.0,0.0,0.0
8427733ffffffff,7.0,0.0,0.0
8427737ffffffff,5.0,0.0,0.0
842773bffffffff,22.0,0.0,0.0
8427743ffffffff,5.0,0.0,0.0
8427747ffffffff,25.0,0.0,0.0
8427749ffffffff,2.0,0.0,0.0
8427759ffffffff,7.0,0.0,0.0
842775dffffffff,10.0,0.0,0.0
8427763ffffffff,8.0,0.0,0.0
8427801ffffffff,14.0,0.0,0.0
8427813ffffffff,12.0,0.0,0.0
842785bffffffff,3.0,0.0,0.0
8427881ffffffff,1.0,0.0,0.0
8427885ffffffff,12.0,0.0,0.0
8427889ffffffff,6.0,0.0,0.0
842788bffffffff,8.0,0.0,0.0
84278adffffffff,2.0,0.0,0.0
84278b1ffffffff,9.0,0.0,0.0
84278b3ffffffff,20.0,0.0,0.0
84278b5ffffffff,9.0,0.0,0.0
84278b7ffffffff,3.0,0.0,0.0
84278c1ffffffff,33.0,0.0,0.0
84278c3ffffffff,3.0,0.0,0.0
84278c7ffffffff,22.0,0.0,0.0
84278c9ffffffff,30.0,0.0,0.0
84278cbffffffff,4.0,0.0,0.0
84278cdffffffff,2.0,0.0,0.0
84278d1ffffffff,2.0,0.0,0.0
84278d3ffffffff,2.0,0.0,0.0
84278d7ffffffff,2.0,0.0,0.0
84278d9ffffffff,3.0,0.0,0.0
84278dbffffffff,1.0,0.0,0.0
84278e3ffffffff,12.0,0.0,0.0
84278e5ffffffff,2.0,0.0,0.0
8427953ffffffff,2.0,0.0,0.0
84279c7ffffffff,2.0,0.0,0.0
84279d3ffffffff,8.0,0.0,0.0
8427a05ffffffff,5.0,0.0,0.0
8427a07ffffffff,5.0,0.0,0.0
8427a09ffffffff,2.0,0.0,0.0
8427a11ffffffff,2.0,0.0,0.0
8427a81ffffffff,2.0,0.0,0.0
8427a85ffffffff,11.0,0.0,0.0
8427a87ffffffff,8.0,0.0,0.0
8427a89ffffffff,2.0,0.0,0.0
8427a8bffffffff,8.0,0.0,0.0
8427a8dffffffff,7.0,0.0,0.0
8427a91ffffffff,1.0,0.0,0.0
8427a93ffffffff,3.0,0.0,0.0
8427a95ffffffff,44.0,0.0,0.0
8427a97ffffffff,42.0,0.0,0.0
8427a9bffffffff,2.0,0.0,0.0
8427a9dffffffff,3.0,0.0,0.0
8427aa3ffffffff,57.0,0.0,0.0
8427aa9ffffffff,25.0,0.0,0.0
8427aabffffffff,2.0,0.0,0.0
8427aadffffffff,4.0,0.0,0.0
8427ab1ffffffff,2.0,0.0,0.0
8427ab7ffffffff,10.0,0.0,0.0
8427ab9ffffffff,8.0,0.0,0.0
8427abbffffffff,4.0,0.0,0.0
8427ac1ffffffff,2.0,0.0,0.0
8427ac3ffffffff,14.0,0.0,0.0
8427ac5ffffffff,32.0,0.0,0.0
8427ac7ffffffff,6.0,0.0,0.0
8427ac9ffffffff,15.0,0.0,0.0
8427acbffffffff,7.0,0.0,0.0
8427ad1ffffffff,39.0,0.0,0.0
8427ad3ffffffff,6.0,0.0,0.0
8427ad7ffffffff,34.0,0.0,0.0
8427ad9ffffffff,36.0,0.0,0.0
8427addffffffff,62.0,0.0,0.0
842a065ffffffff,18.0,0.0,0.0
842a06dffffffff,50.0,0.0,0.0
842a101ffffffff,337.0,0.0,0.0
842a103ffffffff,118.0,0.0,0.0
842a105ffffffff,468.0,0.0,0.0
842a107ffffffff,483.0,0.0,0.0
842a109ffffffff,2584.0,0.0,0.0
842a10bffffffff,335.0,0.0,0.0
842a10dffffffff,3218.0,5.0,0.0
842a121ffffffff,1803.0,0.0,0.0
842a123ffffffff,864.0,0.0,0.0
842a125ffffffff,490.0,0.0,0.0
842a127ffffffff,557.0,0.0,0.0
842a129ffffffff,1204.0,0.0,0.0
842a12bffffffff,5402.0,0.0,0.0
842a12dffffffff,181.0,0.0,0.0
842a131ffffffff,1169.0,0.0,0.0
842a133ffffffff,3312.0,0.0,0.0
842a135ffffffff,725.0,0.0,0.0
842a137ffffffff,591.0,0.0,0.0
842a139ffffffff,587.0,0.0,0.0
842a13bffffffff,533.0,0.0,0.0
842a13dffffffff,4762.0,0.0,0.0
842a141ffffffff,6800.0,0.0,0.0
842a143ffffffff,2517.0,0.0,0.0
842a145ffffffff,3183.0,4.0,0.0
842a147ffffffff,2897.0,0.0,0.0
842a149ffffffff,1443.0,0.0,0.0
842a14bffffffff,3170.0,0.0,0.0
842a14dffffffff,2197.0,0.0,0.0
842a151ffffffff,309.0,0.0,0.0
842a155ffffffff,430.0,0.0,0.0
842a157ffffffff,66.0,0.0,0.0
842a159ffffffff,488.0,5.0,0.0
842a15dffffffff,3032.0,0.0,0.0
842a161ffffffff,142.0,0.0,0.0
842a163ffffffff,1768.0,0.0,0.0
842a165ffffffff,82.0,0.0,0.0
842a167ffffffff,245.0,0.0,0.0
842a169ffffffff,1844.0,3.0,0.0
842a16bffffffff,2599.0,0.0,0.0
842a16dffffffff,99.0,0.0,0.0
842a1a5ffffffff,1005.0,86.0,0.0
842a301ffffffff,2846.0,0.0,0.0
842a303ffffffff,481.0,0.0,0.0
842a305ffffffff,858.0,0.0,0.0
842a307ffffffff,8274.0,0.0,0.0
842a309ffffffff,5.0,0.0,0.0
842a30dffffffff,4454.0,0.0,0.0
842a311ffffffff,4705.0,0.0,0.0
842a313ffffffff,27.0,0.0,0.0
842a315ffffffff,1412.0,0.0,0.0
842a317ffffffff,1354.0,0.0,0.0
842a31dffffffff,144.0,0.0,0.0
842a321ffffffff,1542.0,0.0,0.0
842a323ffffffff,998.0,0.0,0.0
842a325ffffffff,206.0,0.0,0.0
842a327ffffffff,3571.0,0.0,0.0
842a329ffffffff,1109.0,0.0,0.0
842a32bffffffff,2306.0,0.0,0.0
842a32dffffffff,1979.0,0.0,0.0
842a331ffffffff,705.0,29.0,0.0
842a333ffffffff,1442.0,27.0,0.0
842a335ffffffff,2883.0,0.0,0.0
842a337ffffffff,2298.0,3.0,0.0
842a339ffffffff,1701.0,0.0,0.0
842a33bffffffff,1803.0,0.0,0.0
842a33dffffffff,1118.0,0.0,0.0
842a341ffffffff,2407.0,0.0,0.0
842a345ffffffff,1099.0,0.0,0.0
842a347ffffffff,4277.0,0.0,0.0
842a349ffffffff,1359.0,0.0,0.0
842a34dffffffff,1233.0,0.0,0.0
842a361ffffffff,979.0,0.0,0.0
842a363ffffffff,1331.0,0.0,0.0
842a365ffffffff,2168.0,0.0,0.0
842a367ffffffff,100.0,0.0,0.0
842a369ffffffff,650.0,0.0,0.0
842a36bffffffff,142.0,0.0,0.0
842a36dffffffff,26.0,0.0,0.0
842a4c1ffffffff,994.0,0.0,0.0
842a4c9ffffffff,760.0,0.0,0.0
842a801ffffffff,408.0,25.0,0.0
842a803ffffffff,129.0,9.0,0.0
842a805ffffffff,10.0,0.0,0.0
842a807ffffffff,12.0,0.0,0.0
842a809ffffffff,161.0,4.0,0.0
842a80bffffffff,510.0,19.0,0.0
842a80dffffffff,198.0,0.0,0.0
842a811ffffffff,151.0,6.0,0.0
842a813ffffffff,700.0,0.0,0.0
842a815ffffffff,44.0,0.0,0.0
842a817ffffffff,907.0,0.0,0.0
842a819ffffffff,265.0,13.0,0.0
842a81bffffffff,356.0,0.0,0.0
842a81dffffffff,400.0,18.0,0.0
842a821ffffffff,489.0,0.0,0.0
842a823ffffffff,94.0,5.0,0.0
842a825ffffffff,599.0,0.0,0.0
842a827ffffffff,458.0,0.0,0.0
842a829ffffffff,230.0,0.0,0.0
842a82bffffffff,130.0,5.0,0.0
842a82dffffffff,428.0,0.0,0.0
842a831ffffffff,19.0,2.0,0.0
842a833ffffffff,17.0,3.0,0.0
842a835ffffffff,17.0,0.0,0.0
842a837ffffffff,11.0,0.0,0.0
842a839ffffffff,97.0,2.0,0.0
842a83bffffffff,5.0,0.0,0.0
842a83dffffffff,15.0,2.0,0.0
842a841ffffffff,1204.0,0.0,0.0
842a843ffffffff,678.0,0.0,0.0
842a845ffffffff,1202.0,0.0,0.0
842a847ffffffff,973.0,0.0,0.0
842a849ffffffff,1173.0,0.0,0.0
842a84bffffffff,2945.0,44.0,0.0
842a84dffffffff,872.0,0.0,0.0
842a851ffffffff,1012.0,38.0,0.0
842a853ffffffff,149.0,4.0,0.0
842a855ffffffff,447.0,10.0,0.0
842a857ffffffff,875.0,54.0,0.0
842a859ffffffff,369.0,0.0,0.0
842a85bffffffff,978.0,27.0,0.0
842a85dffffffff,238.0,0.0,0.0
842a861ffffffff,338.0,2.0,0.0
842a863ffffffff,123.0,1.0,0.0
842a865ffffffff,878.0,0.0,0.0
842a867ffffffff,242.0,0.0,0.0
842a869ffffffff,75.0,0.0,0.0
842a86bffffffff,289.0,2.0,0.0
842a86dffffffff,1238.0,0.0,0.0
842a881ffffffff,252.0,0.0,0.0
842a883ffffffff,307.0,0.0,0.0
842a885ffffffff,612.0,0.0,0.0
842a887ffffffff,343.0,0.0,0.0
842a889ffffffff,707.0,0.0,0.0
842a88bffffffff,368.0,0.0,0.0
842a88dffffffff,1406.0,0.0,0.0
842a891ffffffff,136.0,0.0,0.0
842a893ffffffff,543.0,1.0,0.0
842a895ffffffff,518.0,9.0,0.0
842a897ffffffff,8483.0,56.0,0.0
842a899ffffffff,306.0,2.0,0.0
842a89bffffffff,155.0,0.0,0.0
842a89dffffffff,2139.0,0.0,0.0
842a8a1ffffffff,745.0,0.0,0.0
842a8a3ffffffff,107.0,0.0,0.0
842a8a5ffffffff,173.0,0.0,0.0
842a8a7ffffffff,172.0,0.0,0.0
842a8a9ffffffff,3276.0,0.0,0.0
842a8abffffffff,302.0,0.0,0.0
842a8adffffffff,3593.0,0.0,0.0
842a8b1ffffffff,7192.0,652.0,0.0
842a8b3ffffffff,544.0,2.0,0.0
842a8b5ffffffff,5157.0,38.0,0.0
842a8b7ffffffff,380.0,4.0,0.0
842a8b9ffffffff,306.0,2.0,0.0
842a8bbffffffff,9388.0,99.0,0.0
842a8bdffffffff,434.0,4.0,0.0
842a8c1ffffffff,7398.0,0.0,0.0
842a8c3ffffffff,469.0,0.0,0.0
842a8c5ffffffff,3364.0,0.0,0.0
842a8c7ffffffff,910.0,0.0,0.0
842a8c9ffffffff,1293.0,0.0,0.0
842a8cbffffffff,969.0,0.0,0.0
842a8cdffffffff,1068.0,0.0,0.0
842a8d1ffffffff,170.0,0.0,0.0
842a8d3ffffffff,190.0,0.0,0.0
842a8d5ffffffff,1686.0,0.0,0.0
842a8d7ffffffff,201.0,0.0,0.0
842a8d9ffffffff,2943.0,0.0,0.0
842a8dbffffffff,518.0,0.0,0.0
842a8ddffffffff,943.0,0.0,0.0
842a8e1ffffffff,163.0,0.0,0.0
842a8e3ffffffff,2904.0,0.0,0.0
842a8e5ffffffff,73.0,2.0,0.0
842a8e7ffffffff,352.0,5.0,0.0
842a8e9ffffffff,379.0,0.0,0.0
842a8ebffffffff,693.0,0.0,0.0
842a8edffffffff,254.0,12.0,0.0
842a901ffffffff,73.0,0.0,0.0
842a903ffffffff,1079.0,0.0,0.0
842a905ffffffff,211.0,0.0,0.0
842a907ffffffff,1069.0,0.0,0.0
842a909ffffffff,76.0,2.0,0.0
842a90bffffffff,1067.0,40.0,0.0
842a90dffffffff,35.0,0.0,0.0
842a911ffffffff,170.0,0.0,0.0
842a913ffffffff,20.0,0.0,0.0
842a915ffffffff,91.0,0.0,0.0
842a917ffffffff,160.0,0.0,0.0
842a919ffffffff,886.0,0.0,0.0
842a91bffffffff,573.0,0.0,0.0
842a91dffffffff,837.0,0.0,0.0
842a921ffffffff,105.0,0.0,0.0
842a923ffffffff,549.0,14.0,0.0
842a925ffffffff,1620.0,43.0,0.0
842a927ffffffff,267.0,0.0,0.0
842a929ffffffff,14.0,0.0,0.0
842a92bffffffff,184.0,6.0,0.0
842a92dffffffff,88.0,0.0,0.0
842a931ffffffff,1501.0,4.0,0.0
842a933ffffffff,573.0,71.0,0.0
842a935ffffffff,1014.0,0.0,0.0
842a937ffffffff,350.0,0.0,0.0
842a939ffffffff,905.0,0.0,0.0
842a93bffffffff,803.0,99.0,0.0
842a93dffffffff,785.0,5.0,0.0
842a941ffffffff,210.0,0.0,0.0
842a943ffffffff,662.0,0.0,0.0
842a945ffffffff,88.0,0.0,0.0
842a947ffffffff,166.0,0.0,0.0
842a949ffffffff,685.0,0.0,0.0
842a94bffffffff,62.0,0.0,0.0
842a94dffffffff,5282.0,0.0,0.0
842a951ffffffff,609.0,0.0,0.0
842a953ffffffff,1869.0,0.0,0.0
842a955ffffffff,1419.0,0.0,0.0
842a957ffffffff,7156.0,0.0,0.0
842a959ffffffff,2406.0,0.0,0.0
842a95bffffffff,195.0,0.0,0.0
842a95dffffffff,463.0,0.0,0.0
842a961ffffffff,10.0,0.0,0.0
842a963ffffffff,27.0,0.0,0.0
842a965ffffffff,410.0,0.0,0.0
842a967ffffffff,27.0,0.0,0.0
842a969ffffffff,25.0,0.0,0.0
842a96bffffffff,34.0,0.0,0.0
842a96dffffffff,158.0,0.0,0.0
842a981ffffffff,28.0,0.0,0.0
842a983ffffffff,78.0,0.0,0.0
842a985ffffffff,37.0,0.0,0.0
842a987ffffffff,16.0,0.0,0.0
842a989ffffffff,5.0,0.0,0.0
842a98bffffffff,5.0,0.0,0.0
842a98dffffffff,44.0,0.0,0.0
842a991ffffffff,330.0,0.0,0.0
842a993ffffffff,554.0,5.0,0.0
842a995ffffffff,50.0,0.0,0.0
842a997ffffffff,1927.0,0.0,0.0
842a999ffffffff,288.0,0.0,0.0
842a99bffffffff,296.0,0.0,0.0
842a99dffffffff,104.0,0.0,0.0
842a9a1ffffffff,254.0,0.0,0.0
842a9a3ffffffff,29.0,0.0,0.0
842a9a5ffffffff,293.0,0.0,0.0
842a9a7ffffffff,70.0,0.0,0.0
842a9a9ffffffff,108.0,0.0,0.0
842a9abffffffff,34.0,0.0,0.0
842a9adffffffff,459.0,0.0,0.0
842a9b1ffffffff,117.0,0.0,0.0
842a9b3ffffffff,338.0,0.0,0.0
842a9b5ffffffff,98.0,0.0,0.0
842a9b7ffffffff,639.0,0.0,0.0
842a9b9ffffffff,54.0,0.0,0.0
842a9bbffffffff,1479.0,0.0,0.0
842a9bdffffffff,6.0,0.0,0.0
842a9c1ffffffff,277.0,4.0,0.0
842a9c3ffffffff,44.0,0.0,0.0
842a9c5ffffffff,27.0,0.0,0.0
842a9c7ffffffff,138.0,4.0,0.0
842a9c9ffffffff,47.0,0.0,0.0
842a9cbffffffff,157.0,2.0,0.0
842a9cdffffffff,69.0,0.0,0.0
842a9d1ffffffff,65.0,2.0,0.0
842a9d3ffffffff,141.0,5.0,0.0
842a9d5ffffffff,4.0,0.0,0.0
842a9d7ffffffff,4.0,0.0,0.0
842a9d9ffffffff,300.0,36.0,0.0
842a9dbffffffff,61.0,2.0,0.0
842a9ddffffffff,42.0,0.0,0.0
842a9e1ffffffff,25.0,0.0,0.0
842a9e3ffffffff,292.0,0.0,0.0
842a9e5ffffffff,61.0,0.0,0.0
842a9e7ffffffff,15.0,0.0,0.0
842a9e9ffffffff,411.0,0.0,0.0
842a9ebffffffff,41.0,0.0,0.0
842a9edffffffff,241.0,0.0,0.0
842aa01ffffffff,155.0,0.0,0.0
842aa03ffffffff,549.0,0.0,0.0
842aa05ffffffff,153.0,0.0,0.0
842aa07ffffffff,145.0,0.0,0.0
842aa09ffffffff,769.0,0.0,0.0
842aa0bffffffff,1006.0,0.0,0.0
842aa0dffffffff,31.0,0.0,0.0
842aa11ffffffff,235.0,0.0,0.0
842aa13ffffffff,2697.0,0.0,0.0
842aa15ffffffff,440.0,0.0,0.0
842aa17ffffffff,2176.0,0.0,0.0
842aa19ffffffff,283.0,0.0,0.0
842aa1bffffffff,943.0,0.0,0.0
842aa1dffffffff,3963.0,0.0,0.0
842aa21ffffffff,63.0,0.0,0.0
842aa23ffffffff,71.0,0.0,0.0
842aa25ffffffff,235.0,0.0,0.0
842aa27ffffffff,349.0,0.0,0.0
842aa29ffffffff,140.0,0.0,0.0
842aa2bffffffff,104.0,0.0,0.0
842aa2dffffffff,190.0,0.0,0.0
842aa31ffffffff,2339.0,0.0,0.0
842aa33ffffffff,976.0,0.0,0.0
842aa35ffffffff,506.0,2.0,0.0
842aa37ffffffff,160.0,0.0,0.0
842aa39ffffffff,4856.0,0.0,0.0
842aa3bffffffff,1534.0,0.0,0.0
842aa3dffffffff,115.0,0.0,0.0
842aa41ffffffff,1480.0,0.0,0.0
842aa43ffffffff,1499.0,0.0,0.0
842aa45ffffffff,684.0,0.0,0.0
842aa47ffffffff,132.0,0.0,0.0
842aa49ffffffff,1153.0,0.0,0.0
842aa4bffffffff,6253.0,0.0,0.0
842aa4dffffffff,1244.0,0.0,0.0
842aa51ffffffff,339.0,0.0,0.0
842aa53ffffffff,536.0,0.0,0.0
842aa55ffffffff,29.0,0.0,0.0
842aa57ffffffff,148.0,0.0,0.0
842aa59ffffffff,497.0,0.0,0.0
842aa5bffffffff,239.0,0.0,0.0
842aa5dffffffff,156.0,3.0,0.0
842aa61ffffffff,215.0,5.0,0.0
842aa63ffffffff,33.0,4.0,0.0
842aa65ffffffff,226.0,9.0,0.0
842aa67ffffffff,147.0,13.0,0.0
842aa69ffffffff,552.0,0.0,0.0
842aa6bffffffff,131.0,15.0,0.0
842aa6dffffffff,503.0,4.0,0.0
842aa81ffffffff,5453.0,185.0,0.0
842aa83ffffffff,2465.0,97.0,0.0
842aa85ffffffff,17307.0,501.0,0.0
842aa87ffffffff,6806.0,70.0,0.0
842aa89ffffffff,3055.0,206.0,0.0
842aa8bffffffff,6707.0,333.0,0.0
842aa8dffffffff,12722.0,560.0,0.0
842aa91ffffffff,1187.0,322.0,0.0
842aa93ffffffff,659.0,0.0,0.0
842aa95ffffffff,2556.0,162.0,0.0
842aa97ffffffff,177.0,0.0,0.0
842aa99ffffffff,1607.0,82.0,0.0
842aa9bffffffff,1571.0,57.0,0.0
842aa9dffffffff,3443.0,217.0,0.0
842aaa1ffffffff,3420.0,0.0,0.0
842aaa3ffffffff,1012.0,0.0,0.0
842aaa5ffffffff,1083.0,0.0,0.0
842aaa7ffffffff,1640.0,0.0,0.0
842aaa9ffffffff,10253.0,399.0,0.0
842aaabffffffff,9568.0,0.0,0.0
842aaadffffffff,3428.0,143.0,0.0
842aab1ffffffff,459.0,0.0,0.0
842aab3ffffffff,575.0,0.0,0.0
842aab5ffffffff,472.0,0.0,0.0
842aab7ffffffff,1283.0,0.0,0.0
842aab9ffffffff,1586.0,39.0,0.0
842aabbffffffff,423.0,0.0,0.0
842aabdffffffff,3126.0,8.0,0.0
842aac1ffffffff,9125.0,19.0,0.0
842aac3ffffffff,1722.0,52.0,0.0
842aac5ffffffff,2700.0,0.0,0.0
842aac7ffffffff,3544.0,101.0,0.0
842aac9ffffffff,7141.0,22.0,0.0
842aacbffffffff,5976.0,0.0,0.0
842aacdffffffff,4032.0,0.0,0.0
842aad1ffffffff,5565.0,1.0,0.0
842aad3ffffffff,2719.0,2.0,0.0
842aad5ffffffff,2837.0,35.0,0.0
842aad7ffffffff,830.0,3.0,0.0
842aad9ffffffff,1815.0,0.0,0.0
842aadbffffffff,41.0,0.0,0.0
842aaddffffffff,661.0,0.0,0.0
842aae1ffffffff,1405.0,3.0,0.0
842aae3ffffffff,3683.0,60.0,0.0
842aae5ffffffff,930.0,1.0,0.0
842aae7ffffffff,4043.0,127.0,0.0
842aae9ffffffff,2594.0,2.0,0.0
842aaebffffffff,2201.0,82.0,0.0
842aaedffffffff,2204.0,0.0,0.0
842ab03ffffffff,1647.0,0.0,0.0
842ab05ffffffff,375.0,0.0,0.0
842ab09ffffffff,492.0,0.0,0.0
842ab0dffffffff,453.0,0.0,0.0
842ab11ffffffff,1572.0,0.0,0.0
842ab13ffffffff,1407.0,0.0,0.0
842ab15ffffffff,2740.0,0.0,0.0
842ab17ffffffff,635.0,0.0,0.0
842ab19ffffffff,969.0,0.0,0.0
842ab1bffffffff,318.0,0.0,0.0
842ab1dffffffff,203.0,0.0,0.0
842ab21ffffffff,814.0,0.0,0.0
842ab23ffffffff,392.0,0.0,0.0
842ab25ffffffff,7836.0,0.0,0.0
842ab27ffffffff,1452.0,0.0,0.0
842ab29ffffffff,50.0,0.0,0.0
842ab2bffffffff,1761.0,4.0,0.0
842ab2dffffffff,603.0,0.0,0.0
842ab31ffffffff,2104.0,0.0,0.0
842ab33ffffffff,1131.0,0.0,0.0
842ab35ffffffff,1042.0,0.0,0.0
842ab37ffffffff,517.0,0.0,0.0
842ab39ffffffff,1681.0,0.0,0.0
842ab3bffffffff,4494.0,0.0,0.0
842ab3dffffffff,110.0,0.0,0.0
842ab41ffffffff,145.0,3.0,0.0
842ab43ffffffff,343.0,0.0,0.0
842ab45ffffffff,87.0,0.0,0.0
842ab47ffffffff,536.0,0.0,0.0
842ab49ffffffff,686.0,0.0,0.0
842ab4bffffffff,1282.0,8.0,0.0
842ab4dffffffff,12.0,0.0,0.0
842ab51ffffffff,111.0,0.0,0.0
842ab53ffffffff,118.0,0.0,0.0
842ab55ffffffff,978.0,0.0,0.0
842ab57ffffffff,201.0,0.0,0.0
842ab59ffffffff,33.0,0.0,0.0
842ab5bffffffff,455.0,0.0,0.0
842ab5dffffffff,403.0,2.0,0.0
842ab61ffffffff,351.0,0.0,0.0
842ab63ffffffff,38.0,0.0,0.0
842ab65ffffffff,102.0,0.0,0.0
842ab67ffffffff,675.0,0.0,0.0
842ab69ffffffff,127.0,0.0,0.0
842ab6bffffffff,128.0,0.0,0.0
842ab6dffffffff,59.0,0.0,0.0
842ac6dffffffff,8.0,0.0,0.0
842ad01ffffffff,66.0,0.0,0.0
842ad03ffffffff,1108.0,0.0,0.0
842ad05ffffffff,79.0,0.0,0.0
842ad07ffffffff,101.0,0.0,0.0
842ad09ffffffff,44.0,0.0,0.0
842ad0bffffffff,236.0,0.0,0.0
842ad0dffffffff,42.0,0.0,0.0
842ad15ffffffff,493.0,0.0,0.0
842ad21ffffffff,69.0,2.0,0.0
842ad23ffffffff,20.0,0.0,0.0
842ad25ffffffff,113.0,0.0,0.0
842ad27ffffffff,91.0,0.0,0.0
842ad29ffffffff,214.0,0.0,0.0
842ad2bffffffff,52.0,0.0,0.0
842ad2dffffffff,299.0,8.0,0.0
842ad31ffffffff,318.0,0.0,0.0
842ad35ffffffff,622.0,0.0,0.0
842ad37ffffffff,1728.0,0.0,0.0
842ad39ffffffff,508.0,0.0,0.0
842ad3dffffffff,20.0,0.0,0.0
842ad41ffffffff,118.0,0.0,0.0
842ad43ffffffff,54.0,0.0,0.0
842ad45ffffffff,150.0,0.0,0.0
842ad47ffffffff,101.0,0.0,0.0
842ad49ffffffff,480.0,0.0,0.0
842ad4bffffffff,219.0,0.0,0.0
842ad4dffffffff,221.0,0.0,0.0
842ad51ffffffff,462.0,0.0,0.0
842ad55ffffffff,117.0,0.0,0.0
842ad59ffffffff,769.0,0.0,0.0
842ad5bffffffff,59.0,0.0,0.0
842ad5dffffffff,732.0,0.0,0.0
842ad61ffffffff,413.0,0.0,0.0
842ad63ffffffff,106.0,1.0,0.0
842ad65ffffffff,318.0,11.0,0.0
842ad67ffffffff,756.0,17.0,0.0
842ad69ffffffff,6383.0,47.0,0.0
842ad6bffffffff,446.0,0.0,0.0
842ad6dffffffff,5491.0,155.0,0.0
842af01ffffffff,75.0,0.0,0.0
842af03ffffffff,840.0,0.0,0.0
842af05ffffffff,1035.0,0.0,0.0
842af07ffffffff,317.0,0.0,0.0
842af0dffffffff,1003.0,0.0,0.0
842af15ffffffff,269.0,0.0,0.0
842af17ffffffff,3.0,0.0,0.0
842af21ffffffff,62.0,0.0,0.0
842af23ffffffff,252.0,0.0,0.0
842af25ffffffff,109.0,0.0,0.0
842af27ffffffff,33.0,0.0,0.0
842af29ffffffff,500.0,0.0,0.0
842af2bffffffff,210.0,0.0,0.0
842af2dffffffff,220.0,0.0,0.0
842af31ffffffff,530.0,0.0,0.0
842af33ffffffff,6.0,0.0,0.0
842af35ffffffff,213.0,0.0,0.0
842af37ffffffff,708.0,0.0,0.0
842af39ffffffff,280.0,0.0,0.0
842af3bffffffff,2.0,0.0,0.0
