cell_id,Fulica americana,Fulica americana (Red-shielded),Fulica americana (White-shielded)
8426cb9ffffffff,2254.0,721.0,0.0
8426cbbffffffff,89.0,42.0,0.0
8426cbdffffffff,2255.0,868.0,0.0
8426cc1ffffffff,4.0,0.0,0.0
8426cc3ffffffff,3.0,2.0,0.0
8426cc5ffffffff,7.0,1.0,0.0
8426cc7ffffffff,48.0,27.0,0.0
8426cc9ffffffff,2.0,2.0,0.0
8426ccbffffffff,2.0,2.0,0.0
8426ccdffffffff,2.0,0.0,0.0
8426cd1ffffffff,58.0,23.0,0.0
8426cd3ffffffff,7.0,6.0,0.0
8426cd5ffffffff,75.0,57.0,0.0
8426cd7ffffffff,74.0,47.0,0.0
8426cd9ffffffff,2.0,0.0,0.0
8426cdbffffffff,76.0,27.0,0.0
8426cddffffffff,2.0,0.0,0.0
8426ce1ffffffff,16.0,1.0,0.0
8426ce3ffffffff,21.0,13.0,0.0
8426ce5ffffffff,18.0,0.0,0.0
8426ce7ffffffff,10.0,2.0,0.0
8426cebffffffff,13.0,7.0,0.0
8426cedffffffff,56.0,4.0,0.0
8426d03ffffffff,14.0,0.0,0.0
8426d07ffffffff,1.0,0.0,0.0
8426d09ffffffff,60.0,19.0,0.0
8426d0dffffffff,2.0,2.0,0.0
8426d11ffffffff,6.0,0.0,0.0
8426d13ffffffff,3.0,0.0,0.0
8426d15ffffffff,305.0,75.0,0.0
8426d17ffffffff,4.0,0.0,0.0
8426d19ffffffff,28.0,19.0,0.0
8426d1bffffffff,53.0,21.0,0.0
8426d1dffffffff,42.0,5.0,0.0
8426d21ffffffff,17.0,6.0,0.0
8426d23ffffffff,3.0,3.0,0.0
8426d25ffffffff,92.0,50.0,0.0
8426d2bffffffff,337.0,91.0,0.0
8426d31ffffffff,7.0,2.0,0.0
8426d33ffffffff,18.0,11.0,0.0
8426d35ffffffff,55.0,30.0,0.0
8426d39ffffffff,40.0,13.0,0.0
8426d3bffffffff,27.0,17.0,0.0
8426d3dffffffff,2.0,0.0,0.0
8426d41ffffffff,60.0,29.0,0.0
8426d43ffffffff,5.0,0.0,0.0
8426d45ffffffff,184.0,53.0,0.0
8426d49ffffffff,34.0,13.0,0.0
8426d4bffffffff,225.0,82.0,0.0
8426d4dffffffff,14.0,2.0,0.0
8426d51ffffffff,30.0,15.0,0.0
8426d53ffffffff,6.0,4.0,0.0
8426d55ffffffff,1.0,0.0,0.0
8426d57ffffffff,135.0,54.0,0.0
8426d59ffffffff,12.0,0.0,0.0
8426d5bffffffff,4.0,0.0,0.0
8426d5dffffffff,32.0,2.0,0.0
8426d61ffffffff,6.0,5.0,0.0
8426d67ffffffff,2.0,0.0,0.0
8426d6bffffffff,89.0,53.0,0.0
8426d6dffffffff,15.0,4.0,0.0
8426d81ffffffff,17.0,6.0,0.0
8426d83ffffffff,15.0,4.0,0.0
8426d85ffffffff,1.0,1.0,0.0
8426d89ffffffff,4.0,2.0,0.0
8426d8bffffffff,29.0,5.0,0.0
8426d8dffffffff,16.0,3.0,0.0
8426d91ffffffff,59.0,46.0,0.0
8426d93ffffffff,8.0,0.0,0.0
8426d95ffffffff,802.0,500.0,0.0
8426d97ffffffff,39.0,20.0,0.0
8426d99ffffffff,48.0,13.0,0.0
8426d9bffffffff,64.0,33.0,0.0
8426d9dffffffff,73.0,26.0,0.0
8426da1ffffffff,50.0,38.0,0.0
8426da3ffffffff,57.0,28.0,0.0
8426da5ffffffff,15.0,4.0,0.0
8426da7ffffffff,59.0,16.0,0.0
8426da9ffffffff,118.0,28.0,0.0
8426dabffffffff,33.0,19.0,0.0
8426dadffffffff,111.0,50.0,0.0
8426db1ffffffff,88.0,31.0,0.0
8426db3ffffffff,144.0,43.0,0.0
8426db7ffffffff,8.0,4.0,0.0
8426db9ffffffff,77.0,23.0,0.0
8426dbbffffffff,158.0,93.0,0.0
8426dbdffffffff,155.0,44.0,0.0
8426dc1ffffffff,53.0,15.0,0.0
8426dc3ffffffff,41.0,12.0,0.0
8426dc5ffffffff,5.0,0.0,0.0
8426dc7ffffffff,3.0,0.0,0.0
8426dc9ffffffff,8.0,0.0,0.0
8426dcbffffffff,11.0,4.0,0.0
8426dcdffffffff,3.0,0.0,0.0
8426dd1ffffffff,17.0,8.0,0.0
8426dd3ffffffff,41.0,20.0,0.0
8426dd5ffffffff,27.0,13.0,0.0
8426dd7ffffffff,127.0,86.0,0.0
8426dd9ffffffff,123.0,71.0,0.0
8426ddbffffffff,262.0,77.0,0.0
8426dddffffffff,22.0,11.0,0.0
8426de1ffffffff,29.0,2.0,0.0
8426de3ffffffff,55.0,18.0,0.0
8426de5ffffffff,19.0,4.0,0.0
8426de7ffffffff,1256.0,334.0,0.0
8426de9ffffffff,45.0,23.0,0.0
8426debffffffff,34.0,9.0,0.0
8426dedffffffff,86.0,38.0,0.0
8426e01ffffffff,93.0,21.0,0.0
8426e03ffffffff,4.0,2.0,0.0
8426e05ffffffff,25.0,7.0,0.0
8426e07ffffffff,25.0,8.0,0.0
8426e09ffffffff,13.0,4.0,0.0
8426e0bffffffff,47.0,15.0,0.0
8426e0dffffffff,7.0,2.0,0.0
8426e11ffffffff,61.0,3.0,0.0
8426e13ffffffff,25.0,6.0,0.0
8426e15ffffffff,5.0,2.0,0.0
8426e17ffffffff,5.0,5.0,0.0
8426e19ffffffff,133.0,80.0,0.0
8426e1bffffffff,13.0,3.0,0.0
8426e21ffffffff,2034.0,598.0,0.0
8426e23ffffffff,72.0,31.0,0.0
8426e25ffffffff,25.0,9.0,0.0
8426e27ffffffff,36.0,26.0,0.0
8426e29ffffffff,26.0,11.0,0.0
8426e2bffffffff,88.0,15.0,0.0
8426e2dffffffff,1839.0,498.0,0.0
8426e31ffffffff,3.0,3.0,0.0
8426e33ffffffff,56.0,18.0,0.0
8426e35ffffffff,7.0,0.0,0.0
8426e37ffffffff,5.0,1.0,0.0
8426e39ffffffff,68.0,10.0,0.0
8426e3bffffffff,13.0,1.0,0.0
8426e3dffffffff,275.0,76.0,0.0
8426e41ffffffff,21.0,12.0,0.0
8426e43ffffffff,388.0,217.0,0.0
8426e45ffffffff,2.0,0.0,0.0
8426e47ffffffff,100.0,62.0,0.0
8426e49ffffffff,1.0,1.0,0.0
8426e4bffffffff,20.0,4.0,0.0
8426e4dffffffff,5.0,0.0,0.0
8426e51ffffffff,277.0,73.0,0.0
8426e53ffffffff,303.0,60.0,0.0
8426e55ffffffff,89.0,19.0,0.0
8426e57ffffffff,151.0,61.0,0.0
8426e59ffffffff,646.0,147.0,0.0
8426e5bffffffff,2098.0,443.0,0.0
8426e5dffffffff,107.0,59.0,0.0
8426e61ffffffff,12.0,0.0,0.0
8426e63ffffffff,61.0,8.0,0.0
8426e65ffffffff,2.0,0.0,0.0
8426e67ffffffff,415.0,115.0,0.0
8426e69ffffffff,45.0,10.0,0.0
8426e6bffffffff,11.0,2.0,0.0
8426e6dffffffff,70.0,14.0,0.0
8426e81ffffffff,5.0,0.0,0.0
8426e83ffffffff,40.0,2.0,0.0
8426e85ffffffff,70.0,6.0,0.0
8426e8bffffffff,5.0,2.0,0.0
8426e8dffffffff,10.0,5.0,0.0
8426e95ffffffff,12.0,4.0,0.0
8426e99ffffffff,4.0,4.0,0.0
8426e9bffffffff,49.0,13.0,0.0
8426e9dffffffff,83.0,19.0,0.0
8426ea3ffffffff,2.0,0.0,0.0
8426ea7ffffffff,9.0,1.0,0.0
8426ea9ffffffff,28.0,22.0,0.0
8426eadffffffff,61.0,24.0,0.0
8426eb7ffffffff,2.0,0.0,0.0
8426eb9ffffffff,108.0,28.0,0.0
8426ebbffffffff,4.0,2.0,0.0
8426ebdffffffff,14.0,4.0,0.0
8426ec1ffffffff,56.0,18.0,0.0
8426ec3ffffffff,13.0,7.0,0.0
8426ec5ffffffff,4.0,0.0,0.0
8426ec7ffffffff,3.0,1.0,0.0
8426ec9ffffffff,34.0,6.0,0.0
8426ecbffffffff,32.0,22.0,0.0
8426ecdffffffff,122.0,34.0,0.0
8426ed1ffffffff,41.0,1.0,0.0
8426ed3ffffffff,1.0,1.0,0.0
8426ed5ffffffff,203.0,26.0,0.0
8426ed7ffffffff,320.0,14.0,0.0
8426ed9ffffffff,50.0,13.0,0.0
8426eddffffffff,6.0,6.0,0.0
8426ee1ffffffff,4.0,2.0,0.0
8426ee3ffffffff,206.0,69.0,0.0
8426ee5ffffffff,15.0,12.0,0.0
8426ee7ffffffff,29.0,7.0,0.0
8426ee9ffffffff,13.0,0.0,0.0
8426eedffffffff,34.0,32.0,0.0
8426f01ffffffff,8.0,4.0,0.0
8426f03ffffffff,39.0,23.0,0.0
8426f05ffffffff,19.0,10.0,0.0
8426f07ffffffff,82.0,13.0,0.0
8426f0bffffffff,10.0,10.0,0.0
8426f0dffffffff,144.0,49.0,0.0
8426f11ffffffff,128.0,47.0,0.0
8426f13ffffffff,62.0,26.0,0.0
8426f15ffffffff,98.0,24.0,0.0
8426f17ffffffff,124.0,31.0,0.0
8426f19ffffffff,8.0,6.0,0.0
8426f1bffffffff,59.0,22.0,0.0
8426f1dffffffff,96.0,36.0,0.0
8426f21ffffffff,114.0,2.0,0.0
8426f23ffffffff,18.0,0.0,0.0
8426f25ffffffff,688.0,271.0,0.0
8426f27ffffffff,392.0,167.0,0.0
8426f29ffffffff,3.0,3.0,0.0
8426f2bffffffff,36.0,2.0,0.0
8426f2dffffffff,1160.0,344.0,0.0
8426f31ffffffff,14.0,7.0,0.0
8426f33ffffffff,41.0,17.0,0.0
8426f35ffffffff,28.0,10.0,0.0
8426f37ffffffff,9.0,0.0,0.0
8426f39ffffffff,8.0,3.0,0.0
8426f3bffffffff,13.0,5.0,0.0
8426f3dffffffff,29.0,6.0,0.0
8426f43ffffffff,3.0,2.0,0.0
8426f47ffffffff,12.0,6.0,0.0
8426f49ffffffff,4.0,4.0,0.0
8426f4bffffffff,13.0,11.0,0.0
8426f4dffffffff,8.0,2.0,0.0
8426f51ffffffff,44.0,6.0,0.0
8426f53ffffffff,41.0,10.0,0.0
8426f55ffffffff,11.0,5.0,0.0
8426f57ffffffff,29.0,10.0,0.0
8426f59ffffffff,33.0,8.0,0.0
8426f5bffffffff,14.0,2.0,0.0
8426f61ffffffff,5.0,4.0,0.0
8426f63ffffffff,17.0,7.0,0.0
8426f65ffffffff,5.0,0.0,0.0
8426f69ffffffff,28.0,7.0,0.0
8426f6bffffffff,3.0,3.0,0.0
8426f6dffffffff,48.0,9.0,0.0
8427007ffffffff,1.0,0.0,0.0
8427021ffffffff,327.0,62.0,0.0
8427023ffffffff,1293.0,132.0,0.0
8427025ffffffff,110.0,24.0,0.0
8427027ffffffff,178.0,84.0,0.0
8427029ffffffff,38.0,3.0,0.0
842702bffffffff,93.0,33.0,0.0
8427035ffffffff,10.0,0.0,0.0
8427037ffffffff,2.0,0.0,0.0
8427039ffffffff,10.0,2.0,0.0
842703bffffffff,2.0,0.0,0.0
842703dffffffff,12.0,2.0,0.0
8427053ffffffff,16.0,5.0,0.0
8427063ffffffff,24.0,5.0,0.0
8427083ffffffff,2.0,0.0,0.0
8427085ffffffff,2.0,2.0,0.0
842708bffffffff,2.0,0.0,0.0
842708dffffffff,35.0,13.0,0.0
8427093ffffffff,14.0,3.0,0.0
8427097ffffffff,16.0,8.0,0.0
8427099ffffffff,2.0,0.0,0.0
842709bffffffff,2.0,2.0,0.0
84270a3ffffffff,31.0,0.0,0.0
84270a5ffffffff,13.0,3.0,0.0
84270a7ffffffff,7.0,2.0,0.0
84270a9ffffffff,1.0,0.0,0.0
84270b1ffffffff,7.0,0.0,0.0
84270b3ffffffff,2.0,0.0,0.0
84270b5ffffffff,4.0,0.0,0.0
84270bdffffffff,6.0,0.0,0.0
84270e1ffffffff,4.0,2.0,0.0
84270e3ffffffff,81.0,30.0,0.0
84270e5ffffffff,15.0,2.0,0.0
8427101ffffffff,7.0,3.0,0.0
8427103ffffffff,56.0,10.0,0.0
8427105ffffffff,5.0,1.0,0.0
8427107ffffffff,19.0,15.0,0.0
8427109ffffffff,2.0,2.0,0.0
842710bffffffff,8.0,4.0,0.0
8427113ffffffff,6.0,0.0,0.0
8427115ffffffff,40.0,15.0,0.0
8427117ffffffff,23.0,0.0,0.0
8427119ffffffff,12.0,3.0,0.0
842711bffffffff,371.0,61.0,0.0
8427121ffffffff,8.0,0.0,0.0
8427123ffffffff,4.0,0.0,0.0
8427125ffffffff,3.0,1.0,0.0
8427127ffffffff,18.0,7.0,0.0
8427129ffffffff,8.0,4.0,0.0
842712bffffffff,24.0,8.0,0.0
842712dffffffff,15.0,0.0,0.0
8427131ffffffff,515.0,69.0,0.0
8427133ffffffff,956.0,287.0,0.0
8427135ffffffff,9.0,4.0,0.0
8427137ffffffff,91.0,36.0,0.0
8427139ffffffff,90.0,17.0,0.0
842713bffffffff,97.0,31.0,0.0
842713dffffffff,9.0,0.0,0.0
8427141ffffffff,2.0,2.0,0.0
8427143ffffffff,5.0,5.0,0.0
8427151ffffffff,2.0,0.0,0.0
8427153ffffffff,13.0,10.0,0.0
8427155ffffffff,2.0,2.0,0.0
8427157ffffffff,2.0,2.0,0.0
8427163ffffffff,6.0,3.0,0.0
8427165ffffffff,7.0,0.0,0.0
8427167ffffffff,3.0,0.0,0.0
8427169ffffffff,1.0,1.0,0.0
842716dffffffff,7.0,0.0,0.0
8427181ffffffff,8.0,4.0,0.0
8427183ffffffff,200.0,58.0,0.0
8427185ffffffff,5.0,0.0,0.0
8427187ffffffff,92.0,24.0,0.0
8427189ffffffff,2.0,0.0,0.0
842718bffffffff,4.0,4.0,0.0
842718dffffffff,13.0,1.0,0.0
8427191ffffffff,32.0,9.0,0.0
8427193ffffffff,47.0,0.0,0.0
8427195ffffffff,13.0,0.0,0.0
8427197ffffffff,15.0,5.0,0.0
8427199ffffffff,54.0,4.0,0.0
842719bffffffff,11.0,0.0,0.0
842719dffffffff,212.0,77.0,0.0
84271a1ffffffff,49.0,4.0,0.0
84271a3ffffffff,24.0,9.0,0.0
84271a5ffffffff,36.0,0.0,0.0
84271a7ffffffff,19.0,0.0,0.0
84271a9ffffffff,97.0,18.0,0.0
84271abffffffff,110.0,33.0,0.0
84271adffffffff,10.0,2.0,0.0
84271b1ffffffff,30.0,4.0,0.0
84271b3ffffffff,123.0,14.0,0.0
84271b5ffffffff,234.0,49.0,0.0
84271b7ffffffff,280.0,26.0,0.0
84271b9ffffffff,34.0,4.0,0.0
84271bbffffffff,24.0,2.0,0.0
84271bdffffffff,26.0,0.0,0.0
84271c3ffffffff,3.0,3.0,0.0
84271c5ffffffff,59.0,6.0,0.0
84271c7ffffffff,42.0,9.0,0.0
84271c9ffffffff,340.0,41.0,0.0
84271cdffffffff,3.0,0.0,0.0
84271d1ffffffff,27.0,0.0,0.0
84271d3ffffffff,193.0,20.0,0.0
84271d5ffffffff,17.0,7.0,0.0
84271d7ffffffff,41.0,10.0,0.0
84271d9ffffffff,11.0,3.0,0.0
84271dbffffffff,15.0,3.0,0.0
84271ddffffffff,16.0,16.0,0.0
84271e1ffffffff,3.0,0.0,0.0
84271e3ffffffff,4.0,0.0,0.0
84271e5ffffffff,20.0,3.0,0.0
84271e7ffffffff,17.0,1.0,0.0
84271e9ffffffff,14.0,6.0,0.0
84271ebffffffff,100.0,12.0,0.0
84271edffffffff,30.0,5.0,0.0
84272bdffffffff,2.0,0.0,0.0
8427401ffffffff,9.0,0.0,0.0
8427405ffffffff,1.0,0.0,0.0
8427407ffffffff,17.0,5.0,0.0
8427409ffffffff,11.0,0.0,0.0
842740dffffffff,4.0,0.0,0.0
8427411ffffffff,117.0,0.0,0.0
8427417ffffffff,16.0,0.0,0.0
8427419ffffffff,39.0,0.0,0.0
842741dffffffff,14.0,0.0,0.0
8427421ffffffff,2.0,2.0,0.0
8427423ffffffff,14.0,4.0,0.0
842742bffffffff,1.0,1.0,0.0
842742dffffffff,2.0,0.0,0.0
8427431ffffffff,34.0,14.0,0.0
8427435ffffffff,587.0,170.0,0.0
8427437ffffffff,282.0,120.0,0.0
8427439ffffffff,39.0,9.0,0.0
842743dffffffff,37.0,9.0,0.0
8427441ffffffff,9.0,0.0,0.0
8427445ffffffff,36.0,0.0,0.0
842744bffffffff,20.0,0.0,0.0
8427453ffffffff,38.0,0.0,0.0
842745bffffffff,7.0,0.0,0.0
8427463ffffffff,4.0,2.0,0.0
8427467ffffffff,6.0,2.0,0.0
8427469ffffffff,3.0,0.0,0.0
842746bffffffff,5.0,0.0,0.0
842746dffffffff,14.0,0.0,0.0
8427481ffffffff,92.0,1.0,0.0
8427483ffffffff,192.0,0.0,0.0
8427485ffffffff,368.0,47.0,0.0
8427487ffffffff,117.0,9.0,0.0
8427489ffffffff,6.0,0.0,0.0
842748bffffffff,11.0,0.0,0.0
842748dffffffff,359.0,2.0,0.0
8427491ffffffff,166.0,0.0,0.0
8427493ffffffff,14.0,4.0,0.0
8427495ffffffff,16.0,0.0,0.0
8427497ffffffff,16.0,5.0,0.0
8427499ffffffff,706.0,0.0,0.0
842749dffffffff,35.0,0.0,0.0
84274a3ffffffff,96.0,0.0,0.0
84274abffffffff,130.0,55.0,0.0
84274b1ffffffff,736.0,162.0,0.0
84274b3ffffffff,33.0,4.0,0.0
84274b5ffffffff,249.0,47.0,0.0
84274b7ffffffff,114.0,76.0,0.0
84274b9ffffffff,58.0,0.0,0.0
84274bbffffffff,46.0,20.0,0.0
84274bdffffffff,24.0,0.0,0.0
84274c1ffffffff,19.0,0.0,0.0
84274c3ffffffff,4.0,0.0,0.0
84274c5ffffffff,5.0,0.0,0.0
84274c7ffffffff,2.0,0.0,0.0
84274cbffffffff,31.0,0.0,0.0
84274d1ffffffff,15.0,0.0,0.0
84274d3ffffffff,530.0,0.0,0.0
84274d5ffffffff,181.0,0.0,0.0
84274d7ffffffff,189.0,0.0,0.0
84274d9ffffffff,7.0,0.0,0.0
84274dbffffffff,126.0,0.0,0.0
84274ddffffffff,646.0,0.0,0.0
84274e1ffffffff,74.0,4.0,0.0
84274e3ffffffff,1376.0,88.0,0.0
84274ebffffffff,5.0,0.0,0.0
84274edffffffff,26.0,0.0,0.0
8427501ffffffff,3.0,3.0,0.0
8427503ffffffff,6.0,2.0,0.0
8427505ffffffff,7.0,3.0,0.0
8427507ffffffff,8.0,2.0,0.0
8427509ffffffff,2.0,0.0,0.0
842750dffffffff,3.0,3.0,0.0
8427511ffffffff,34.0,1.0,0.0
8427513ffffffff,217.0,87.0,0.0
8427515ffffffff,5.0,5.0,0.0
8427517ffffffff,9.0,2.0,0.0
8427519ffffffff,5.0,0.0,0.0
842751bffffffff,11.0,3.0,0.0
842751dffffffff,5.0,0.0,0.0
8427521ffffffff,155.0,33.0,0.0
8427523ffffffff,37.0,5.0,0.0
8427525ffffffff,33.0,4.0,0.0
8427527ffffffff,1064.0,130.0,0.0
8427529ffffffff,389.0,112.0,0.0
842752bffffffff,10.0,0.0,0.0
842752dffffffff,42.0,12.0,0.0
8427531ffffffff,33.0,20.0,0.0
8427535ffffffff,68.0,8.0,0.0
8427537ffffffff,101.0,16.0,0.0
8427539ffffffff,8.0,4.0,0.0
842753bffffffff,1.0,0.0,0.0
842753dffffffff,71.0,22.0,0.0
8427541ffffffff,179.0,61.0,0.0
8427543ffffffff,9.0,9.0,0.0
8427547ffffffff,2.0,0.0,0.0
842754bffffffff,2.0,2.0,0.0
842754dffffffff,14.0,0.0,0.0
8427551ffffffff,46.0,21.0,0.0
8427553ffffffff,2.0,2.0,0.0
8427555ffffffff,11.0,8.0,0.0
8427559ffffffff,5.0,5.0,0.0
842755bffffffff,5.0,0.0,0.0
842755dffffffff,2.0,0.0,0.0
8427561ffffffff,4.0,4.0,0.0
8427563ffffffff,2.0,0.0,0.0
8427565ffffffff,32.0,5.0,0.0
8427567ffffffff,2.0,0.0,0.0
8427569ffffffff,80.0,24.0,0.0
842756bffffffff,2.0,2.0,0.0
8427581ffffffff,6084.0,1328.0,0.0
8427583ffffffff,171.0,45.0,0.0
8427585ffffffff,180.0,93.0,0.0
8427587ffffffff,111.0,50.0,0.0
8427589ffffffff,267.0,142.0,0.0
842758bffffffff,479.0,186.0,0.0
842758dffffffff,98.0,30.0,0.0
8427591ffffffff,1349.0,389.0,0.0
8427593ffffffff,1739.0,780.0,0.0
8427595ffffffff,145.0,50.0,0.0
8427597ffffffff,154.0,47.0,0.0
8427599ffffffff,525.0,282.0,0.0
842759bffffffff,1481.0,423.0,0.0
842759dffffffff,143.0,47.0,0.0
84275a1ffffffff,25.0,17.0,0.0
84275a3ffffffff,297.0,130.0,0.0
84275a9ffffffff,11.0,7.0,0.0
84275abffffffff,2.0,0.0,0.0
84275adffffffff,59.0,19.0,0.0
84275b1ffffffff,2.0,2.0,0.0
84275b3ffffffff,47.0,6.0,0.0
84275b5ffffffff,380.0,92.0,0.0
84275b7ffffffff,249.0,84.0,0.0
84275b9ffffffff,21.0,15.0,0.0
84275bbffffffff,14.0,3.0,0.0
84275bdffffffff,2.0,2.0,0.0
84275c1ffffffff,28.0,5.0,0.0
84275c3ffffffff,3026.0,901.0,0.0
84275c5ffffffff,43.0,24.0,0.0
84275c7ffffffff,50.0,5.0,0.0
84275c9ffffffff,246.0,92.0,0.0
84275cbffffffff,137.0,45.0,0.0
84275cdffffffff,146.0,39.0,0.0
84275d1ffffffff,354.0,200.0,0.0
84275d3ffffffff,738.0,339.0,0.0
84275d5ffffffff,721.0,403.0,0.0
84275d7ffffffff,563.0,272.0,0.0
84275d9ffffffff,159.0,37.0,0.0
84275ddffffffff,63.0,26.0,0.0
84275e1ffffffff,8.0,6.0,0.0
84275e3ffffffff,2.0,0.0,0.0
84275e5ffffffff,145.0,41.0,0.0
84275e7ffffffff,6.0,4.0,0.0
84275e9ffffffff,106.0,38.0,0.0
84275ebffffffff,7.0,0.0,0.0
84275edffffffff,3.0,3.0,0.0
842760dffffffff,10.0,0.0,0.0
8427617ffffffff,4.0,2.0,0.0
8427631ffffffff,2.0,0.0,0.0
8427633ffffffff,3.0,0.0,0.0
8427637ffffffff,3.0,0.0,0.0
842763bffffffff,43.0,9.0,0.0
8427661ffffffff,2.0,0.0,0.0
8427685ffffffff,6.0,0.0,0.0
8427687ffffffff,13.0,0.0,0.0
8427691ffffffff,22.0,2.0,0.0
8427693ffffffff,34.0,2.0,0.0
8427699ffffffff,33.0,4.0,0.0
84276a5ffffffff,8.0,0.0,0.0
84276a7ffffffff,11.0,0.0,0.0
84276abffffffff,5.0,0.0,0.0
84276b1ffffffff,11.0,0.0,0.0
84276b5ffffffff,11.0,0.0,0.0
84276b7ffffffff,314.0,0.0,0.0
84276b9ffffffff,14.0,0.0,0.0
84276bbffffffff,26.0,0.0,0.0
84276bdffffffff,95.0,0.0,0.0
84276c1ffffffff,13.0,0.0,0.0
84276cbffffffff,7.0,0.0,0.0
84276d1ffffffff,16.0,4.0,0.0
84276d3ffffffff,37.0,0.0,0.0
84276e5ffffffff,8.0,0.0,0.0
84276e7ffffffff,8.0,0.0,0.0
84276e9ffffffff,3.0,0.0,0.0
84276edffffffff,80.0,5.0,0.0
8427705ffffffff,13.0,0.0,0.0
842770dffffffff,46.0,0.0,0.0
8427715ffffffff,8.0,0.0,0.0
8427721ffffffff,42.0,1.0,0.0
8427727ffffffff,6.0,0.0,0.0
842773bffffffff,8.0,0.0,0.0
8427741ffffffff,2.0,0.0,0.0
8427743ffffffff,7.0,0.0,0.0
8427747ffffffff,8.0,4.0,0.0
8427801ffffffff,67.0,0.0,0.0
8427805ffffffff,5.0,0.0,0.0
842780bffffffff,2.0,0.0,0.0
842780dffffffff,31.0,0.0,0.0
8427813ffffffff,4.0,2.0,0.0
8427817ffffffff,9.0,2.0,0.0
8427819ffffffff,3.0,2.0,0.0
842781bffffffff,4.0,2.0,0.0
8427821ffffffff,2.0,0.0,0.0
8427823ffffffff,2.0,0.0,0.0
8427825ffffffff,2.0,0.0,0.0
8427829ffffffff,7.0,0.0,0.0
842782dffffffff,23.0,5.0,0.0
8427831ffffffff,28.0,26.0,0.0
8427833ffffffff,21.0,9.0,0.0
8427839ffffffff,2.0,0.0,0.0
8427841ffffffff,9.0,5.0,0.0
8427847ffffffff,31.0,0.0,0.0
842784bffffffff,4.0,4.0,0.0
842784dffffffff,4.0,2.0,0.0
8427851ffffffff,4.0,0.0,0.0
8427853ffffffff,2.0,2.0,0.0
8427857ffffffff,4.0,0.0,0.0
8427859ffffffff,21.0,8.0,0.0
842785bffffffff,199.0,67.0,0.0
842785dffffffff,7.0,2.0,0.0
8427861ffffffff,521.0,139.0,0.0
8427863ffffffff,2.0,2.0,0.0
8427865ffffffff,3.0,0.0,0.0
8427867ffffffff,23.0,2.0,0.0
8427869ffffffff,6.0,0.0,0.0
842786bffffffff,27.0,9.0,0.0
8427881ffffffff,14.0,12.0,0.0
8427883ffffffff,2.0,0.0,0.0
8427889ffffffff,25.0,8.0,0.0
842788bffffffff,2.0,0.0,0.0
842788dffffffff,18.0,0.0,0.0
84278a1ffffffff,4.0,0.0,0.0
84278abffffffff,8.0,4.0,0.0
84278adffffffff,2.0,0.0,0.0
84278b1ffffffff,59.0,10.0,0.0
84278b3ffffffff,77.0,26.0,0.0
84278b7ffffffff,1.0,1.0,0.0
84278b9ffffffff,2.0,0.0,0.0
84278bbffffffff,6.0,0.0,0.0
84278bdffffffff,2.0,0.0,0.0
84278c1ffffffff,35.0,5.0,0.0
84278c3ffffffff,55.0,21.0,0.0
84278c5ffffffff,11.0,4.0,0.0
84278c7ffffffff,2.0,0.0,0.0
84278c9ffffffff,49.0,26.0,0.0
84278cbffffffff,59.0,17.0,0.0
84278cdffffffff,56.0,17.0,0.0
84278d1ffffffff,15.0,9.0,0.0
84278d3ffffffff,3.0,3.0,0.0
84278d5ffffffff,58.0,7.0,0.0
84278d9ffffffff,23.0,12.0,0.0
84278dbffffffff,17.0,11.0,0.0
84278ddffffffff,17.0,13.0,0.0
84278e1ffffffff,6.0,2.0,0.0
84278e3ffffffff,11.0,2.0,0.0
84278e9ffffffff,1.0,0.0,0.0
84278ebffffffff,19.0,4.0,0.0
8427901ffffffff,3.0,0.0,0.0
8427903ffffffff,6.0,0.0,0.0
8427905ffffffff,223.0,28.0,0.0
8427907ffffffff,3.0,1.0,0.0
8427909ffffffff,5.0,1.0,0.0
842790dffffffff,4.0,4.0,0.0
8427911ffffffff,2.0,2.0,0.0
8427913ffffffff,52.0,26.0,0.0
8427915ffffffff,17.0,4.0,0.0
8427917ffffffff,4.0,4.0,0.0
8427919ffffffff,3.0,0.0,0.0
842791bffffffff,33.0,4.0,0.0
842791dffffffff,33.0,4.0,0.0
8427921ffffffff,214.0,77.0,0.0
8427923ffffffff,140.0,71.0,0.0
8427927ffffffff,1737.0,671.0,0.0
8427929ffffffff,51.0,0.0,0.0
842792bffffffff,5.0,0.0,0.0
842792dffffffff,22.0,7.0,0.0
8427931ffffffff,17.0,4.0,0.0
8427933ffffffff,6.0,2.0,0.0
8427937ffffffff,256.0,92.0,0.0
842793bffffffff,20.0,5.0,0.0
8427941ffffffff,5.0,2.0,0.0
8427943ffffffff,15.0,7.0,0.0
8427945ffffffff,10.0,5.0,0.0
8427949ffffffff,37.0,11.0,0.0
842794bffffffff,57.0,11.0,0.0
842794dffffffff,2.0,2.0,0.0
8427953ffffffff,18.0,2.0,0.0
8427959ffffffff,6.0,1.0,0.0
8427961ffffffff,4.0,2.0,0.0
8427963ffffffff,295.0,69.0,0.0
8427965ffffffff,7.0,3.0,0.0
8427967ffffffff,428.0,141.0,0.0
8427969ffffffff,116.0,21.0,0.0
842796bffffffff,2.0,0.0,0.0
842796dffffffff,31.0,12.0,0.0
8427981ffffffff,54.0,13.0,0.0
8427983ffffffff,2.0,0.0,0.0
8427987ffffffff,2.0,2.0,0.0
