cell_id,Polioptila caerulea,Polioptila caerulea [obscura Group],Polioptila caerulea caerulea,Polioptila caerulea cozumelae
84268a3ffffffff,2.0,0.0,0.0,0.0
84268a5ffffffff,2.0,0.0,0.0,0.0
84268a7ffffffff,6.0,0.0,0.0,0.0
84268a9ffffffff,6.0,0.0,0.0,0.0
84268abffffffff,9.0,0.0,0.0,0.0
84268adffffffff,2.0,0.0,0.0,0.0
84268b1ffffffff,16.0,0.0,0.0,0.0
84268b3ffffffff,16.0,0.0,0.0,0.0
84268b5ffffffff,6.0,0.0,0.0,0.0
84268b7ffffffff,13.0,0.0,0.0,0.0
84268b9ffffffff,64.0,2.0,0.0,0.0
84268bbffffffff,51.0,4.0,0.0,0.0
84268c1ffffffff,385.0,0.0,0.0,0.0
84268c3ffffffff,20.0,2.0,0.0,0.0
84268c5ffffffff,456.0,0.0,0.0,0.0
84268c7ffffffff,1092.0,28.0,0.0,0.0
84268c9ffffffff,13.0,0.0,0.0,0.0
84268cbffffffff,8.0,0.0,0.0,0.0
84268cdffffffff,1461.0,20.0,0.0,0.0
84268d1ffffffff,12.0,0.0,0.0,0.0
84268d3ffffffff,33.0,0.0,0.0,0.0
84268d5ffffffff,123.0,0.0,0.0,0.0
84268d7ffffffff,18.0,0.0,0.0,0.0
84268d9ffffffff,49.0,0.0,0.0,0.0
84268dbffffffff,49.0,0.0,0.0,0.0
84268ddffffffff,8.0,0.0,0.0,0.0
84268e1ffffffff,15.0,0.0,0.0,0.0
84268e3ffffffff,48.0,6.0,0.0,0.0
84268e5ffffffff,4.0,0.0,0.0,0.0
84268e7ffffffff,40.0,0.0,0.0,0.0
84268ebffffffff,2.0,0.0,0.0,0.0
8426901ffffffff,7.0,0.0,0.0,0.0
8426903ffffffff,1.0,0.0,0.0,0.0
8426905ffffffff,302.0,22.0,0.0,0.0
8426907ffffffff,14.0,0.0,0.0,0.0
8426909ffffffff,7.0,0.0,0.0,0.0
842690bffffffff,3.0,2.0,0.0,0.0
842690dffffffff,72.0,6.0,0.0,0.0
8426913ffffffff,45.0,3.0,0.0,0.0
8426915ffffffff,104.0,101.0,0.0,0.0
8426917ffffffff,46.0,35.0,0.0,0.0
8426919ffffffff,6.0,0.0,0.0,0.0
842691bffffffff,2.0,0.0,0.0,0.0
842691dffffffff,58.0,55.0,0.0,0.0
8426921ffffffff,1.0,1.0,0.0,0.0
8426923ffffffff,12.0,2.0,0.0,0.0
8426927ffffffff,4.0,0.0,0.0,0.0
8426929ffffffff,582.0,27.0,0.0,0.0
842692bffffffff,14.0,0.0,0.0,0.0
842692dffffffff,18.0,0.0,0.0,0.0
8426931ffffffff,4.0,1.0,0.0,0.0
8426933ffffffff,6.0,0.0,0.0,0.0
8426939ffffffff,12.0,5.0,0.0,0.0
842693bffffffff,5.0,1.0,0.0,0.0
842693dffffffff,4.0,0.0,0.0,0.0
8426941ffffffff,2.0,0.0,0.0,0.0
8426945ffffffff,48.0,2.0,0.0,0.0
8426947ffffffff,11.0,0.0,0.0,0.0
842694dffffffff,5.0,0.0,0.0,0.0
8426951ffffffff,26.0,2.0,0.0,0.0
8426953ffffffff,109.0,9.0,0.0,0.0
8426957ffffffff,10.0,1.0,0.0,0.0
8426959ffffffff,20.0,6.0,0.0,0.0
842695bffffffff,60.0,2.0,0.0,0.0
8426961ffffffff,438.0,236.0,0.0,0.0
8426963ffffffff,880.0,299.0,0.0,0.0
8426965ffffffff,36.0,15.0,0.0,0.0
8426967ffffffff,84.0,14.0,0.0,0.0
8426969ffffffff,358.0,27.0,0.0,0.0
842696bffffffff,807.0,257.0,0.0,0.0
8426981ffffffff,48.0,2.0,0.0,0.0
8426983ffffffff,96.0,4.0,0.0,0.0
8426985ffffffff,22.0,2.0,0.0,0.0
8426987ffffffff,558.0,10.0,0.0,0.0
8426989ffffffff,291.0,0.0,0.0,0.0
842698bffffffff,4.0,0.0,0.0,0.0
842698dffffffff,213.0,4.0,0.0,0.0
8426991ffffffff,133.0,0.0,0.0,0.0
8426993ffffffff,5.0,0.0,0.0,0.0
8426995ffffffff,257.0,1.0,0.0,0.0
8426997ffffffff,47.0,0.0,0.0,0.0
842699bffffffff,21.0,0.0,0.0,0.0
842699dffffffff,6.0,0.0,0.0,0.0
84269a1ffffffff,48.0,0.0,0.0,0.0
84269a5ffffffff,2.0,0.0,0.0,0.0
84269a7ffffffff,4.0,0.0,0.0,0.0
84269a9ffffffff,50.0,3.0,0.0,0.0
84269abffffffff,115.0,15.0,0.0,0.0
84269adffffffff,16.0,2.0,0.0,0.0
84269b1ffffffff,8.0,0.0,0.0,0.0
84269b5ffffffff,2.0,2.0,0.0,0.0
84269b9ffffffff,272.0,5.0,0.0,0.0
84269bbffffffff,10.0,0.0,0.0,0.0
84269bdffffffff,16.0,2.0,0.0,0.0
84269c1ffffffff,1214.0,63.0,0.0,0.0
84269c3ffffffff,71.0,8.0,0.0,0.0
84269c5ffffffff,946.0,266.0,0.0,0.0
84269c7ffffffff,56.0,2.0,0.0,0.0
84269c9ffffffff,75.0,5.0,0.0,0.0
84269cbffffffff,186.0,9.0,0.0,0.0
84269cdffffffff,850.0,24.0,0.0,0.0
84269d1ffffffff,7.0,1.0,0.0,0.0
84269d5ffffffff,226.0,4.0,0.0,0.0
84269dbffffffff,15.0,3.0,0.0,0.0
84269ddffffffff,347.0,28.0,0.0,0.0
84269e1ffffffff,314.0,24.0,0.0,0.0
84269e3ffffffff,8.0,2.0,0.0,0.0
84269e5ffffffff,13.0,0.0,0.0,0.0
84269e7ffffffff,40.0,4.0,0.0,0.0
84269e9ffffffff,212.0,32.0,0.0,0.0
84269ebffffffff,175.0,12.0,0.0,0.0
84269edffffffff,35.0,26.0,0.0,0.0
8426a09ffffffff,2.0,0.0,0.0,0.0
8426a11ffffffff,2.0,0.0,0.0,0.0
8426a15ffffffff,30.0,0.0,0.0,0.0
8426a17ffffffff,17.0,0.0,0.0,0.0
8426a19ffffffff,40.0,2.0,0.0,0.0
8426a1bffffffff,17.0,0.0,0.0,0.0
8426a21ffffffff,4.0,0.0,0.0,0.0
8426a27ffffffff,7.0,0.0,0.0,0.0
8426a2bffffffff,17.0,0.0,0.0,0.0
8426a33ffffffff,4.0,0.0,0.0,0.0
8426a39ffffffff,2.0,0.0,0.0,0.0
8426a3bffffffff,14.0,0.0,0.0,0.0
8426a51ffffffff,34.0,0.0,0.0,0.0
8426a53ffffffff,58.0,0.0,0.0,0.0
8426a59ffffffff,5.0,0.0,0.0,0.0
8426a5bffffffff,11.0,0.0,0.0,0.0
8426a5dffffffff,4.0,0.0,0.0,0.0
8426a81ffffffff,13.0,0.0,0.0,0.0
8426a83ffffffff,3.0,0.0,0.0,0.0
8426a85ffffffff,6.0,0.0,0.0,0.0
8426a87ffffffff,259.0,0.0,0.0,0.0
8426a8bffffffff,71.0,0.0,0.0,0.0
8426a91ffffffff,9.0,0.0,0.0,0.0
8426a93ffffffff,4.0,0.0,0.0,0.0
8426a95ffffffff,37.0,0.0,0.0,0.0
8426a97ffffffff,35.0,0.0,0.0,0.0
8426a9dffffffff,11.0,0.0,0.0,0.0
8426aa1ffffffff,4.0,0.0,0.0,0.0
8426aa5ffffffff,516.0,0.0,0.0,0.0
8426aa7ffffffff,91.0,0.0,0.0,0.0
8426aa9ffffffff,284.0,0.0,0.0,0.0
8426aabffffffff,20.0,0.0,0.0,0.0
8426aadffffffff,151.0,0.0,0.0,0.0
8426ab3ffffffff,145.0,0.0,0.0,0.0
8426ab5ffffffff,81.0,0.0,0.0,0.0
8426ab7ffffffff,162.0,0.0,0.0,0.0
8426ab9ffffffff,17.0,0.0,0.0,0.0
8426abbffffffff,6.0,0.0,0.0,0.0
8426ac5ffffffff,130.0,7.0,0.0,0.0
8426ac7ffffffff,7.0,0.0,0.0,0.0
8426ac9ffffffff,2.0,0.0,0.0,0.0
8426acbffffffff,5.0,0.0,0.0,0.0
8426ad1ffffffff,37.0,0.0,0.0,0.0
8426ad5ffffffff,17.0,6.0,0.0,0.0
8426ad7ffffffff,14.0,0.0,0.0,0.0
8426adbffffffff,2.0,0.0,0.0,0.0
8426ae1ffffffff,1.0,0.0,0.0,0.0
8426ae3ffffffff,33.0,0.0,0.0,0.0
8426ae7ffffffff,167.0,0.0,0.0,0.0
8426ae9ffffffff,11.0,0.0,0.0,0.0
8426aebffffffff,9.0,1.0,0.0,0.0
8426aedffffffff,2.0,0.0,0.0,0.0
8426b07ffffffff,1.0,0.0,0.0,0.0
8426b0bffffffff,8.0,0.0,0.0,0.0
8426b1bffffffff,1.0,0.0,0.0,0.0
8426b1dffffffff,23.0,1.0,0.0,0.0
8426b33ffffffff,42.0,5.0,0.0,0.0
8426b51ffffffff,8.0,0.0,0.0,0.0
8426b57ffffffff,1.0,0.0,0.0,0.0
8426b67ffffffff,1.0,0.0,0.0,0.0
8426c01ffffffff,3.0,0.0,0.0,0.0
8426c03ffffffff,8.0,0.0,0.0,0.0
8426c07ffffffff,16.0,0.0,0.0,0.0
8426c09ffffffff,5.0,0.0,0.0,0.0
8426c0bffffffff,9.0,0.0,0.0,0.0
8426c0dffffffff,5.0,0.0,0.0,0.0
8426c11ffffffff,506.0,0.0,0.0,0.0
8426c13ffffffff,6.0,0.0,0.0,0.0
8426c15ffffffff,10.0,0.0,0.0,0.0
8426c17ffffffff,7.0,0.0,0.0,0.0
8426c19ffffffff,448.0,0.0,0.0,0.0
8426c1bffffffff,383.0,0.0,0.0,0.0
8426c1dffffffff,67.0,0.0,0.0,0.0
8426c21ffffffff,3.0,0.0,0.0,0.0
8426c23ffffffff,3.0,0.0,0.0,0.0
8426c27ffffffff,1.0,0.0,0.0,0.0
8426c29ffffffff,33.0,0.0,0.0,0.0
8426c2bffffffff,6.0,0.0,0.0,0.0
8426c2dffffffff,22.0,0.0,0.0,0.0
8426c31ffffffff,346.0,0.0,0.0,0.0
8426c33ffffffff,15.0,0.0,0.0,0.0
8426c35ffffffff,10.0,0.0,0.0,0.0
8426c37ffffffff,18.0,0.0,0.0,0.0
8426c39ffffffff,6.0,0.0,0.0,0.0
8426c3bffffffff,469.0,0.0,0.0,0.0
8426c3dffffffff,3.0,0.0,0.0,0.0
8426c41ffffffff,7.0,0.0,0.0,0.0
8426c43ffffffff,209.0,0.0,0.0,0.0
8426c45ffffffff,13.0,0.0,6.0,0.0
8426c49ffffffff,25.0,0.0,0.0,0.0
8426c4bffffffff,9.0,0.0,0.0,0.0
8426c4dffffffff,86.0,0.0,2.0,0.0
8426c51ffffffff,2.0,0.0,0.0,0.0
8426c53ffffffff,387.0,0.0,0.0,0.0
8426c57ffffffff,3.0,0.0,0.0,0.0
8426c59ffffffff,4.0,0.0,0.0,0.0
8426c5bffffffff,140.0,0.0,0.0,0.0
8426c5dffffffff,1.0,0.0,0.0,0.0
8426c61ffffffff,5.0,0.0,0.0,0.0
8426c63ffffffff,1.0,0.0,0.0,0.0
8426c65ffffffff,2.0,0.0,0.0,0.0
8426c67ffffffff,5.0,0.0,0.0,0.0
8426c69ffffffff,7.0,0.0,0.0,0.0
8426c6bffffffff,52.0,0.0,0.0,0.0
8426c6dffffffff,2.0,0.0,0.0,0.0
8426c81ffffffff,42.0,0.0,0.0,0.0
8426c83ffffffff,446.0,0.0,0.0,0.0
8426c85ffffffff,170.0,0.0,0.0,0.0
8426c87ffffffff,752.0,0.0,0.0,0.0
8426c89ffffffff,1529.0,0.0,0.0,0.0
8426c8bffffffff,18.0,0.0,0.0,0.0
8426c8dffffffff,34.0,0.0,0.0,0.0
8426c91ffffffff,147.0,0.0,0.0,0.0
8426c93ffffffff,69.0,0.0,0.0,0.0
8426c95ffffffff,23.0,0.0,0.0,0.0
8426c97ffffffff,302.0,0.0,0.0,0.0
8426c99ffffffff,22.0,0.0,0.0,0.0
8426c9bffffffff,99.0,0.0,0.0,0.0
8426c9dffffffff,209.0,0.0,0.0,0.0
8426ca1ffffffff,82.0,0.0,0.0,0.0
8426ca3ffffffff,145.0,0.0,0.0,0.0
8426ca5ffffffff,103.0,0.0,0.0,0.0
8426ca7ffffffff,46.0,0.0,0.0,0.0
8426ca9ffffffff,60.0,0.0,0.0,0.0
8426cabffffffff,246.0,0.0,0.0,0.0
8426cadffffffff,36.0,0.0,0.0,0.0
8426cb1ffffffff,43.0,0.0,0.0,0.0
8426cb3ffffffff,12.0,0.0,0.0,0.0
8426cb5ffffffff,155.0,0.0,0.0,0.0
8426cb7ffffffff,36.0,0.0,0.0,0.0
8426cb9ffffffff,888.0,0.0,0.0,0.0
8426cbbffffffff,60.0,0.0,0.0,0.0
8426cbdffffffff,1006.0,0.0,0.0,0.0
8426cc1ffffffff,9.0,0.0,0.0,0.0
8426cc3ffffffff,2.0,0.0,0.0,0.0
8426cc5ffffffff,19.0,0.0,0.0,0.0
8426cc7ffffffff,73.0,0.0,0.0,0.0
8426cc9ffffffff,4.0,0.0,0.0,0.0
8426ccbffffffff,30.0,0.0,0.0,0.0
8426ccdffffffff,6.0,0.0,0.0,0.0
8426cd1ffffffff,43.0,0.0,0.0,0.0
8426cd3ffffffff,39.0,0.0,0.0,0.0
8426cd5ffffffff,63.0,0.0,0.0,0.0
8426cd7ffffffff,76.0,0.0,0.0,0.0
8426cd9ffffffff,13.0,0.0,0.0,0.0
8426cdbffffffff,43.0,0.0,0.0,0.0
8426cddffffffff,4.0,0.0,0.0,0.0
8426ce1ffffffff,9.0,0.0,0.0,0.0
8426ce3ffffffff,42.0,0.0,0.0,0.0
8426ce5ffffffff,11.0,0.0,0.0,0.0
8426ce7ffffffff,12.0,0.0,0.0,0.0
8426ce9ffffffff,2.0,0.0,0.0,0.0
8426cebffffffff,29.0,0.0,0.0,0.0
8426cedffffffff,13.0,0.0,0.0,0.0
8426d03ffffffff,2.0,0.0,0.0,0.0
8426d09ffffffff,1.0,0.0,0.0,0.0
8426d0dffffffff,2.0,0.0,0.0,0.0
8426d15ffffffff,215.0,0.0,0.0,0.0
8426d1bffffffff,15.0,0.0,0.0,0.0
8426d1dffffffff,5.0,0.0,0.0,0.0
8426d23ffffffff,3.0,0.0,0.0,0.0
8426d25ffffffff,1.0,0.0,0.0,0.0
8426d29ffffffff,2.0,0.0,0.0,0.0
8426d2bffffffff,6.0,0.0,0.0,0.0
8426d2dffffffff,18.0,0.0,0.0,0.0
8426d31ffffffff,5.0,0.0,0.0,0.0
8426d33ffffffff,1.0,0.0,0.0,0.0
8426d35ffffffff,21.0,0.0,0.0,0.0
8426d37ffffffff,2.0,0.0,0.0,0.0
8426d39ffffffff,26.0,0.0,0.0,0.0
8426d3bffffffff,2.0,0.0,0.0,0.0
8426d43ffffffff,1.0,0.0,0.0,0.0
8426d45ffffffff,116.0,0.0,0.0,0.0
8426d47ffffffff,21.0,0.0,0.0,0.0
8426d49ffffffff,46.0,0.0,0.0,0.0
8426d4bffffffff,79.0,0.0,0.0,0.0
8426d4dffffffff,6.0,0.0,0.0,0.0
8426d51ffffffff,3.0,0.0,0.0,0.0
8426d57ffffffff,3.0,0.0,0.0,0.0
8426d59ffffffff,4.0,0.0,0.0,0.0
8426d5bffffffff,4.0,0.0,0.0,0.0
8426d5dffffffff,5.0,0.0,0.0,0.0
8426d67ffffffff,5.0,0.0,0.0,0.0
8426d69ffffffff,2.0,0.0,0.0,0.0
8426d6bffffffff,16.0,0.0,0.0,0.0
8426d6dffffffff,6.0,0.0,0.0,0.0
8426d81ffffffff,7.0,0.0,0.0,0.0
8426d83ffffffff,4.0,0.0,0.0,0.0
8426d85ffffffff,5.0,0.0,0.0,0.0
8426d87ffffffff,8.0,0.0,0.0,0.0
8426d89ffffffff,2.0,0.0,0.0,0.0
8426d8bffffffff,5.0,0.0,0.0,0.0
8426d8dffffffff,5.0,0.0,0.0,0.0
8426d91ffffffff,6.0,0.0,0.0,0.0
8426d93ffffffff,16.0,0.0,0.0,0.0
8426d95ffffffff,58.0,0.0,0.0,0.0
8426d97ffffffff,23.0,0.0,0.0,0.0
8426d99ffffffff,33.0,0.0,0.0,0.0
8426d9bffffffff,68.0,0.0,0.0,0.0
8426d9dffffffff,8.0,0.0,0.0,0.0
8426da3ffffffff,2.0,0.0,0.0,0.0
8426da7ffffffff,1.0,0.0,0.0,0.0
8426da9ffffffff,2.0,0.0,0.0,0.0
8426dabffffffff,3.0,0.0,0.0,0.0
8426dadffffffff,2.0,0.0,0.0,0.0
8426db1ffffffff,17.0,0.0,0.0,0.0
8426db3ffffffff,19.0,0.0,0.0,0.0
8426db5ffffffff,2.0,0.0,0.0,0.0
8426db7ffffffff,9.0,0.0,0.0,0.0
8426db9ffffffff,22.0,0.0,0.0,0.0
8426dbbffffffff,171.0,0.0,0.0,0.0
8426dbdffffffff,20.0,0.0,0.0,0.0
8426dc1ffffffff,5.0,0.0,0.0,0.0
8426dc3ffffffff,14.0,0.0,0.0,0.0
8426dc5ffffffff,3.0,0.0,0.0,0.0
8426dc7ffffffff,7.0,0.0,0.0,0.0
8426dcbffffffff,13.0,0.0,0.0,0.0
8426dcdffffffff,3.0,0.0,0.0,0.0
8426dd1ffffffff,7.0,0.0,0.0,0.0
8426dd3ffffffff,19.0,0.0,0.0,0.0
8426dd5ffffffff,2.0,0.0,0.0,0.0
8426dd7ffffffff,8.0,0.0,0.0,0.0
8426dd9ffffffff,7.0,0.0,0.0,0.0
8426ddbffffffff,27.0,0.0,0.0,0.0
8426dddffffffff,2.0,0.0,0.0,0.0
8426de1ffffffff,9.0,0.0,0.0,0.0
8426de3ffffffff,14.0,0.0,0.0,0.0
8426de7ffffffff,94.0,0.0,0.0,0.0
8426de9ffffffff,20.0,0.0,0.0,0.0
8426debffffffff,6.0,0.0,0.0,0.0
8426e01ffffffff,15.0,0.0,0.0,0.0
8426e03ffffffff,35.0,0.0,2.0,0.0
8426e05ffffffff,5.0,0.0,0.0,0.0
8426e07ffffffff,55.0,0.0,0.0,0.0
8426e09ffffffff,138.0,0.0,0.0,0.0
8426e0bffffffff,60.0,0.0,0.0,0.0
8426e0dffffffff,30.0,0.0,0.0,0.0
8426e11ffffffff,44.0,0.0,0.0,0.0
8426e13ffffffff,18.0,0.0,0.0,0.0
8426e15ffffffff,8.0,0.0,0.0,0.0
8426e17ffffffff,14.0,0.0,0.0,0.0
8426e19ffffffff,74.0,0.0,0.0,0.0
8426e1bffffffff,38.0,0.0,0.0,0.0
8426e1dffffffff,5.0,0.0,4.0,0.0
8426e21ffffffff,307.0,0.0,0.0,0.0
8426e23ffffffff,196.0,0.0,0.0,0.0
8426e27ffffffff,80.0,0.0,0.0,0.0
8426e29ffffffff,27.0,0.0,0.0,0.0
8426e2bffffffff,48.0,0.0,0.0,0.0
8426e2dffffffff,39.0,0.0,0.0,0.0
8426e31ffffffff,58.0,0.0,0.0,0.0
8426e33ffffffff,119.0,0.0,0.0,0.0
8426e35ffffffff,16.0,0.0,0.0,0.0
8426e39ffffffff,52.0,0.0,0.0,0.0
8426e3dffffffff,150.0,0.0,2.0,0.0
8426e41ffffffff,42.0,0.0,0.0,0.0
8426e43ffffffff,802.0,0.0,2.0,0.0
8426e45ffffffff,7.0,0.0,0.0,0.0
8426e47ffffffff,81.0,0.0,0.0,0.0
8426e49ffffffff,16.0,0.0,0.0,0.0
8426e4bffffffff,19.0,0.0,0.0,0.0
8426e4dffffffff,16.0,0.0,0.0,0.0
8426e51ffffffff,278.0,0.0,0.0,0.0
8426e53ffffffff,56.0,0.0,0.0,0.0
8426e55ffffffff,30.0,0.0,0.0,0.0
8426e57ffffffff,92.0,0.0,0.0,0.0
8426e59ffffffff,192.0,0.0,0.0,0.0
8426e5bffffffff,1523.0,0.0,24.0,0.0
8426e5dffffffff,85.0,0.0,0.0,0.0
8426e61ffffffff,6.0,0.0,0.0,0.0
8426e63ffffffff,38.0,0.0,0.0,0.0
8426e67ffffffff,32.0,0.0,0.0,0.0
8426e69ffffffff,9.0,0.0,0.0,0.0
8426e6bffffffff,21.0,0.0,0.0,0.0
8426e81ffffffff,18.0,0.0,0.0,0.0
8426e83ffffffff,40.0,0.0,0.0,0.0
8426e85ffffffff,92.0,0.0,0.0,0.0
8426e87ffffffff,3.0,0.0,0.0,0.0
8426e89ffffffff,39.0,0.0,0.0,0.0
8426e8bffffffff,66.0,0.0,0.0,0.0
8426e8dffffffff,3.0,0.0,0.0,0.0
8426e91ffffffff,9.0,0.0,1.0,0.0
8426e93ffffffff,7.0,0.0,0.0,0.0
8426e95ffffffff,9.0,0.0,0.0,0.0
8426e97ffffffff,85.0,0.0,3.0,0.0
8426e99ffffffff,95.0,0.0,6.0,0.0
8426e9bffffffff,53.0,0.0,0.0,0.0
8426e9dffffffff,387.0,0.0,0.0,0.0
8426ea1ffffffff,2.0,0.0,0.0,0.0
8426ea3ffffffff,13.0,0.0,0.0,0.0
8426ea5ffffffff,5.0,0.0,0.0,0.0
8426ea7ffffffff,1.0,0.0,0.0,0.0
8426ea9ffffffff,82.0,0.0,0.0,0.0
8426eabffffffff,14.0,0.0,0.0,0.0
8426eadffffffff,76.0,0.0,0.0,0.0
8426eb1ffffffff,9.0,0.0,0.0,0.0
8426eb3ffffffff,6.0,0.0,0.0,0.0
8426eb7ffffffff,11.0,0.0,0.0,0.0
8426eb9ffffffff,63.0,0.0,0.0,0.0
8426ebbffffffff,21.0,0.0,0.0,0.0
8426ebdffffffff,23.0,0.0,0.0,0.0
8426ec1ffffffff,160.0,0.0,2.0,0.0
8426ec3ffffffff,51.0,0.0,0.0,0.0
8426ec5ffffffff,2.0,0.0,0.0,0.0
8426ec7ffffffff,5.0,0.0,0.0,0.0
8426ec9ffffffff,135.0,0.0,4.0,0.0
8426ecbffffffff,532.0,0.0,0.0,0.0
8426ecdffffffff,125.0,0.0,0.0,0.0
8426ed1ffffffff,475.0,0.0,3.0,0.0
8426ed3ffffffff,60.0,0.0,0.0,0.0
8426ed5ffffffff,319.0,0.0,2.0,0.0
8426ed7ffffffff,573.0,0.0,2.0,0.0
8426ed9ffffffff,289.0,0.0,2.0,0.0
8426edbffffffff,14.0,0.0,0.0,0.0
8426eddffffffff,621.0,0.0,2.0,0.0
8426ee1ffffffff,92.0,0.0,0.0,0.0
8426ee3ffffffff,257.0,0.0,0.0,0.0
8426ee5ffffffff,5.0,0.0,0.0,0.0
8426ee7ffffffff,21.0,0.0,0.0,0.0
8426ee9ffffffff,39.0,0.0,0.0,0.0
8426eebffffffff,2.0,0.0,0.0,0.0
8426eedffffffff,299.0,0.0,0.0,0.0
8426f05ffffffff,1.0,0.0,0.0,0.0
8426f07ffffffff,10.0,0.0,0.0,0.0
8426f0dffffffff,37.0,0.0,0.0,0.0
8426f11ffffffff,29.0,0.0,0.0,0.0
8426f13ffffffff,63.0,0.0,5.0,0.0
8426f15ffffffff,5.0,0.0,0.0,0.0
8426f17ffffffff,43.0,0.0,0.0,0.0
8426f19ffffffff,4.0,0.0,0.0,0.0
8426f1bffffffff,19.0,0.0,0.0,0.0
8426f1dffffffff,8.0,0.0,2.0,0.0
8426f21ffffffff,23.0,0.0,0.0,0.0
8426f23ffffffff,6.0,0.0,0.0,0.0
8426f25ffffffff,210.0,0.0,0.0,0.0
8426f27ffffffff,278.0,0.0,0.0,0.0
8426f29ffffffff,2.0,0.0,0.0,0.0
8426f2bffffffff,6.0,0.0,0.0,0.0
8426f2dffffffff,221.0,0.0,0.0,0.0
8426f31ffffffff,3.0,0.0,0.0,0.0
8426f33ffffffff,9.0,0.0,0.0,0.0
8426f35ffffffff,15.0,0.0,0.0,0.0
8426f39ffffffff,3.0,0.0,0.0,0.0
8426f3bffffffff,6.0,0.0,0.0,0.0
8426f3dffffffff,2.0,0.0,0.0,0.0
8426f43ffffffff,3.0,0.0,0.0,0.0
8426f45ffffffff,8.0,0.0,0.0,0.0
8426f47ffffffff,4.0,0.0,0.0,0.0
8426f4bffffffff,4.0,0.0,0.0,0.0
8426f4dffffffff,1.0,0.0,0.0,0.0
8426f51ffffffff,1.0,0.0,0.0,0.0
8426f57ffffffff,5.0,0.0,0.0,0.0
8426f67ffffffff,2.0,0.0,0.0,0.0
8426f6dffffffff,9.0,0.0,0.0,0.0
8427087ffffffff,4.0,0.0,0.0,0.0
84270a3ffffffff,2.0,0.0,0.0,0.0
84270e7ffffffff,2.0,0.0,0.0,0.0
8427401ffffffff,196.0,0.0,2.0,0.0
8427403ffffffff,8.0,0.0,0.0,0.0
8427405ffffffff,9.0,0.0,0.0,0.0
8427407ffffffff,85.0,0.0,0.0,0.0
8427409ffffffff,76.0,0.0,0.0,0.0
842740dffffffff,15.0,0.0,0.0,0.0
8427411ffffffff,32.0,0.0,0.0,0.0
8427413ffffffff,7.0,0.0,0.0,0.0
8427417ffffffff,11.0,0.0,0.0,0.0
8427419ffffffff,9.0,0.0,0.0,0.0
842741bffffffff,2.0,0.0,0.0,0.0
842741dffffffff,23.0,0.0,0.0,0.0
8427421ffffffff,1.0,0.0,0.0,0.0
8427425ffffffff,2.0,0.0,0.0,0.0
8427429ffffffff,3.0,0.0,0.0,0.0
842742bffffffff,2.0,0.0,0.0,0.0
8427431ffffffff,108.0,0.0,0.0,0.0
8427435ffffffff,286.0,0.0,0.0,0.0
8427437ffffffff,241.0,0.0,2.0,0.0
8427439ffffffff,40.0,0.0,0.0,0.0
842743dffffffff,75.0,0.0,0.0,0.0
8427441ffffffff,3.0,0.0,0.0,0.0
8427443ffffffff,6.0,0.0,0.0,0.0
8427445ffffffff,3.0,0.0,0.0,0.0
842744bffffffff,2.0,0.0,0.0,0.0
8427451ffffffff,1.0,0.0,0.0,0.0
8427453ffffffff,2.0,0.0,0.0,0.0
8427457ffffffff,1.0,0.0,0.0,0.0
842745bffffffff,4.0,0.0,0.0,0.0
842745dffffffff,6.0,0.0,0.0,0.0
8427463ffffffff,8.0,0.0,0.0,0.0
8427481ffffffff,1160.0,0.0,0.0,0.0
8427483ffffffff,446.0,0.0,0.0,0.0
8427485ffffffff,1143.0,0.0,0.0,0.0
8427487ffffffff,478.0,0.0,0.0,0.0
8427489ffffffff,36.0,0.0,0.0,0.0
842748bffffffff,120.0,0.0,0.0,0.0
842748dffffffff,538.0,0.0,0.0,0.0
8427491ffffffff,372.0,0.0,0.0,0.0
8427493ffffffff,55.0,0.0,0.0,0.0
8427495ffffffff,25.0,0.0,0.0,0.0
8427497ffffffff,135.0,0.0,1.0,0.0
8427499ffffffff,4540.0,0.0,0.0,0.0
842749bffffffff,190.0,0.0,0.0,0.0
842749dffffffff,195.0,0.0,0.0,0.0
84274a3ffffffff,127.0,0.0,0.0,0.0
84274abffffffff,127.0,0.0,0.0,0.0
84274b1ffffffff,635.0,0.0,0.0,0.0
84274b3ffffffff,202.0,0.0,0.0,0.0
84274b5ffffffff,1104.0,0.0,0.0,0.0
84274b7ffffffff,176.0,0.0,2.0,0.0
84274b9ffffffff,426.0,0.0,0.0,0.0
84274bbffffffff,144.0,0.0,0.0,0.0
84274bdffffffff,160.0,0.0,0.0,0.0
84274c1ffffffff,60.0,0.0,0.0,0.0
84274c3ffffffff,27.0,0.0,0.0,0.0
84274c5ffffffff,4.0,0.0,0.0,0.0
84274c7ffffffff,13.0,0.0,0.0,0.0
84274c9ffffffff,2.0,0.0,0.0,0.0
84274cbffffffff,152.0,0.0,0.0,0.0
84274d1ffffffff,178.0,0.0,0.0,0.0
84274d3ffffffff,918.0,0.0,0.0,0.0
84274d5ffffffff,205.0,0.0,0.0,0.0
84274d7ffffffff,480.0,0.0,0.0,0.0
84274d9ffffffff,139.0,0.0,0.0,0.0
84274dbffffffff,815.0,0.0,0.0,0.0
84274ddffffffff,283.0,0.0,0.0,0.0
84274e1ffffffff,79.0,0.0,0.0,0.0
84274e3ffffffff,847.0,0.0,0.0,0.0
84274e9ffffffff,70.0,0.0,0.0,0.0
