cell_id,Buteo lineatus,Buteo lineatus [lineatus Group],Buteo lineatus extimus,Buteo lineatus elegans
8426eb5ffffffff,5.0,0.0,0.0,0.0
8426eb7ffffffff,10.0,0.0,0.0,0.0
8426eb9ffffffff,102.0,1.0,0.0,0.0
8426ebbffffffff,11.0,0.0,0.0,0.0
8426ebdffffffff,25.0,0.0,0.0,0.0
8426ec1ffffffff,162.0,0.0,0.0,0.0
8426ec3ffffffff,51.0,0.0,0.0,0.0
8426ec5ffffffff,7.0,0.0,0.0,0.0
8426ec7ffffffff,2.0,0.0,0.0,0.0
8426ec9ffffffff,258.0,1.0,0.0,0.0
8426ecbffffffff,806.0,0.0,0.0,0.0
8426ecdffffffff,152.0,0.0,0.0,0.0
8426ed1ffffffff,334.0,4.0,0.0,0.0
8426ed3ffffffff,20.0,0.0,0.0,0.0
8426ed5ffffffff,379.0,3.0,0.0,0.0
8426ed7ffffffff,889.0,0.0,0.0,0.0
8426ed9ffffffff,104.0,0.0,0.0,0.0
8426edbffffffff,32.0,0.0,0.0,0.0
8426eddffffffff,355.0,0.0,0.0,0.0
8426ee1ffffffff,28.0,3.0,0.0,0.0
8426ee3ffffffff,300.0,4.0,0.0,0.0
8426ee5ffffffff,10.0,0.0,0.0,0.0
8426ee7ffffffff,14.0,0.0,0.0,0.0
8426ee9ffffffff,72.0,0.0,0.0,0.0
8426eebffffffff,4.0,0.0,0.0,0.0
8426eedffffffff,99.0,6.0,0.0,0.0
8427085ffffffff,2.0,0.0,0.0,0.0
8427087ffffffff,2.0,0.0,0.0,0.0
84270a3ffffffff,2.0,0.0,0.0,0.0
84270a5ffffffff,2.0,0.0,0.0,0.0
84270abffffffff,2.0,0.0,0.0,0.0
84270b1ffffffff,5.0,0.0,0.0,0.0
84270b3ffffffff,6.0,0.0,0.0,0.0
8427193ffffffff,2.0,0.0,0.0,0.0
8427401ffffffff,23.0,0.0,0.0,0.0
8427405ffffffff,4.0,0.0,0.0,0.0
8427407ffffffff,2.0,0.0,0.0,0.0
8427409ffffffff,18.0,0.0,0.0,0.0
842740dffffffff,7.0,0.0,0.0,0.0
8427411ffffffff,256.0,0.0,0.0,0.0
8427413ffffffff,27.0,0.0,0.0,0.0
8427417ffffffff,23.0,0.0,0.0,0.0
8427419ffffffff,59.0,0.0,0.0,0.0
842741bffffffff,59.0,0.0,0.0,0.0
842741dffffffff,129.0,0.0,0.0,0.0
8427421ffffffff,9.0,0.0,0.0,0.0
8427423ffffffff,4.0,0.0,0.0,0.0
8427429ffffffff,7.0,1.0,0.0,0.0
842742bffffffff,4.0,0.0,0.0,0.0
8427439ffffffff,5.0,0.0,0.0,0.0
842743dffffffff,3.0,0.0,0.0,0.0
8427441ffffffff,3.0,0.0,0.0,0.0
8427445ffffffff,5.0,0.0,0.0,0.0
8427447ffffffff,11.0,0.0,0.0,0.0
8427449ffffffff,5.0,0.0,0.0,0.0
842744bffffffff,16.0,0.0,0.0,0.0
8427451ffffffff,1.0,0.0,0.0,0.0
8427453ffffffff,48.0,0.0,0.0,0.0
8427457ffffffff,5.0,0.0,0.0,0.0
8427459ffffffff,4.0,0.0,0.0,0.0
842745bffffffff,92.0,0.0,0.0,0.0
842745dffffffff,1.0,0.0,0.0,0.0
8427463ffffffff,18.0,0.0,0.0,0.0
8427467ffffffff,2.0,0.0,0.0,0.0
8427469ffffffff,5.0,0.0,0.0,0.0
842746bffffffff,6.0,0.0,0.0,0.0
8427481ffffffff,161.0,0.0,0.0,0.0
8427483ffffffff,32.0,0.0,0.0,0.0
8427485ffffffff,237.0,0.0,0.0,0.0
8427487ffffffff,152.0,0.0,0.0,0.0
8427489ffffffff,11.0,0.0,0.0,0.0
842748bffffffff,10.0,0.0,0.0,0.0
842748dffffffff,155.0,0.0,0.0,0.0
8427491ffffffff,18.0,0.0,0.0,0.0
8427493ffffffff,3.0,0.0,0.0,0.0
8427497ffffffff,40.0,0.0,0.0,0.0
8427499ffffffff,292.0,0.0,0.0,0.0
842749bffffffff,8.0,0.0,0.0,0.0
842749dffffffff,73.0,0.0,0.0,0.0
84274a3ffffffff,8.0,0.0,0.0,0.0
84274abffffffff,52.0,0.0,0.0,0.0
84274b1ffffffff,81.0,0.0,0.0,0.0
84274b3ffffffff,45.0,0.0,0.0,0.0
84274b5ffffffff,459.0,0.0,0.0,0.0
84274b7ffffffff,138.0,0.0,0.0,0.0
84274b9ffffffff,103.0,0.0,0.0,0.0
84274bbffffffff,91.0,0.0,0.0,0.0
84274bdffffffff,44.0,0.0,0.0,0.0
84274c1ffffffff,83.0,0.0,0.0,0.0
84274c3ffffffff,36.0,0.0,0.0,0.0
84274c5ffffffff,24.0,0.0,0.0,0.0
84274c7ffffffff,16.0,0.0,0.0,0.0
84274c9ffffffff,9.0,0.0,0.0,0.0
84274cbffffffff,155.0,0.0,0.0,0.0
84274cdffffffff,5.0,0.0,0.0,0.0
84274d1ffffffff,11.0,0.0,0.0,0.0
84274d3ffffffff,46.0,0.0,0.0,0.0
84274d5ffffffff,46.0,0.0,0.0,0.0
84274d7ffffffff,80.0,0.0,0.0,0.0
84274d9ffffffff,40.0,0.0,0.0,0.0
84274dbffffffff,86.0,0.0,0.0,0.0
84274ddffffffff,13.0,0.0,0.0,0.0
84274e1ffffffff,67.0,0.0,0.0,0.0
84274e3ffffffff,317.0,0.0,0.0,0.0
84274e9ffffffff,46.0,0.0,0.0,0.0
84274ebffffffff,24.0,0.0,0.0,0.0
84274edffffffff,19.0,0.0,0.0,0.0
8427503ffffffff,2.0,0.0,0.0,0.0
8427505ffffffff,2.0,0.0,0.0,0.0
8427507ffffffff,2.0,0.0,0.0,0.0
8427513ffffffff,17.0,3.0,0.0,0.0
842751bffffffff,9.0,0.0,0.0,0.0
8427521ffffffff,174.0,0.0,0.0,0.0
8427523ffffffff,21.0,0.0,0.0,0.0
8427525ffffffff,142.0,0.0,0.0,0.0
8427527ffffffff,750.0,6.0,0.0,0.0
8427529ffffffff,19.0,0.0,0.0,0.0
842752dffffffff,14.0,4.0,0.0,0.0
8427531ffffffff,14.0,0.0,0.0,0.0
8427535ffffffff,20.0,0.0,0.0,0.0
8427537ffffffff,27.0,0.0,0.0,0.0
8427539ffffffff,2.0,0.0,0.0,0.0
842753bffffffff,10.0,4.0,0.0,0.0
842753dffffffff,2.0,0.0,0.0,0.0
8427561ffffffff,2.0,0.0,0.0,0.0
8427563ffffffff,3.0,0.0,0.0,0.0
8427565ffffffff,4.0,0.0,0.0,0.0
842758dffffffff,2.0,0.0,0.0,0.0
8427591ffffffff,68.0,0.0,0.0,0.0
8427593ffffffff,122.0,4.0,0.0,0.0
8427595ffffffff,2.0,0.0,0.0,0.0
8427597ffffffff,9.0,0.0,0.0,0.0
8427599ffffffff,2.0,0.0,0.0,0.0
842759bffffffff,432.0,9.0,0.0,0.0
84275a1ffffffff,48.0,0.0,0.0,0.0
84275a3ffffffff,24.0,0.0,0.0,0.0
84275a5ffffffff,2.0,0.0,0.0,0.0
84275a9ffffffff,2.0,0.0,0.0,0.0
84275adffffffff,19.0,0.0,0.0,0.0
84275b1ffffffff,5.0,0.0,0.0,0.0
84275b3ffffffff,24.0,0.0,0.0,0.0
84275b5ffffffff,58.0,0.0,0.0,0.0
84275b7ffffffff,5.0,0.0,0.0,0.0
84275b9ffffffff,45.0,0.0,0.0,0.0
84275bbffffffff,10.0,1.0,0.0,0.0
84275bdffffffff,1.0,0.0,0.0,0.0
84275c1ffffffff,5.0,0.0,0.0,0.0
84275c5ffffffff,19.0,2.0,0.0,0.0
84275c7ffffffff,3.0,0.0,0.0,0.0
84275c9ffffffff,5.0,0.0,0.0,0.0
84275cdffffffff,58.0,2.0,0.0,0.0
84275e1ffffffff,3.0,0.0,0.0,0.0
84275e5ffffffff,3.0,0.0,0.0,0.0
84275e7ffffffff,3.0,0.0,0.0,0.0
84275e9ffffffff,56.0,0.0,0.0,0.0
84275ebffffffff,37.0,0.0,0.0,0.0
84275edffffffff,11.0,0.0,0.0,0.0
8427605ffffffff,2.0,0.0,0.0,0.0
8427613ffffffff,2.0,0.0,0.0,0.0
8427615ffffffff,1.0,0.0,0.0,0.0
8427617ffffffff,1.0,0.0,0.0,0.0
8427631ffffffff,161.0,0.0,0.0,0.0
8427633ffffffff,10.0,0.0,0.0,0.0
8427635ffffffff,1.0,0.0,0.0,0.0
8427637ffffffff,14.0,0.0,0.0,0.0
842763bffffffff,32.0,2.0,0.0,0.0
8427685ffffffff,13.0,0.0,0.0,0.0
8427687ffffffff,45.0,0.0,0.0,0.0
8427691ffffffff,7.0,0.0,0.0,0.0
8427693ffffffff,10.0,0.0,0.0,0.0
8427699ffffffff,12.0,4.0,0.0,0.0
842769bffffffff,13.0,3.0,0.0,0.0
84276a1ffffffff,142.0,0.0,0.0,0.0
84276a3ffffffff,51.0,0.0,0.0,0.0
84276a5ffffffff,144.0,0.0,0.0,0.0
84276a7ffffffff,74.0,0.0,0.0,0.0
84276a9ffffffff,15.0,0.0,0.0,0.0
84276abffffffff,46.0,0.0,0.0,0.0
84276adffffffff,34.0,0.0,0.0,0.0
84276b1ffffffff,19.0,0.0,0.0,0.0
84276b5ffffffff,36.0,0.0,0.0,0.0
84276b7ffffffff,27.0,0.0,0.0,0.0
84276bbffffffff,52.0,0.0,0.0,0.0
84276bdffffffff,195.0,0.0,0.0,0.0
84276c5ffffffff,4.0,0.0,0.0,0.0
84276c7ffffffff,1.0,0.0,0.0,0.0
84276d1ffffffff,39.0,3.0,0.0,0.0
84276d3ffffffff,46.0,5.0,0.0,0.0
84276d5ffffffff,11.0,5.0,0.0,0.0
84276e3ffffffff,4.0,0.0,0.0,0.0
84276e5ffffffff,88.0,0.0,0.0,0.0
84276e7ffffffff,26.0,0.0,0.0,0.0
84276e9ffffffff,7.0,0.0,0.0,0.0
84276ebffffffff,2.0,0.0,0.0,0.0
84276edffffffff,48.0,0.0,0.0,0.0
842771dffffffff,7.0,0.0,0.0,0.0
8427731ffffffff,2.0,0.0,0.0,0.0
8427737ffffffff,2.0,0.0,0.0,0.0
8428005ffffffff,49.0,0.0,0.0,7.0
8428007ffffffff,29.0,0.0,0.0,10.0
8428021ffffffff,236.0,0.0,0.0,75.0
8428023ffffffff,2221.0,0.0,0.0,856.0
8428025ffffffff,16.0,0.0,0.0,4.0
8428027ffffffff,78.0,0.0,0.0,34.0
8428029ffffffff,29.0,0.0,0.0,3.0
842802bffffffff,4112.0,0.0,0.0,1467.0
842802dffffffff,34.0,0.0,0.0,4.0
8428035ffffffff,188.0,0.0,0.0,64.0
8428061ffffffff,26.0,0.0,0.0,2.0
8428063ffffffff,246.0,0.0,0.0,37.0
8428065ffffffff,64.0,0.0,0.0,11.0
8428067ffffffff,42.0,0.0,0.0,24.0
8428069ffffffff,410.0,0.0,0.0,43.0
842806bffffffff,68.0,0.0,0.0,14.0
842806dffffffff,470.0,0.0,0.0,68.0
8428101ffffffff,9.0,0.0,0.0,0.0
8428103ffffffff,37.0,0.0,0.0,5.0
8428107ffffffff,2.0,0.0,0.0,0.0
8428109ffffffff,7.0,0.0,0.0,0.0
842810bffffffff,13.0,0.0,0.0,6.0
8428111ffffffff,505.0,0.0,0.0,158.0
8428113ffffffff,30.0,0.0,0.0,5.0
8428117ffffffff,34.0,0.0,0.0,9.0
8428119ffffffff,17.0,0.0,0.0,9.0
842811bffffffff,5.0,0.0,0.0,0.0
8428123ffffffff,92.0,0.0,0.0,6.0
8428129ffffffff,4.0,0.0,0.0,0.0
842812bffffffff,25.0,0.0,0.0,3.0
8428131ffffffff,1.0,0.0,0.0,0.0
8428133ffffffff,37.0,0.0,0.0,0.0
8428135ffffffff,5.0,0.0,0.0,0.0
8428137ffffffff,2.0,0.0,0.0,0.0
8428139ffffffff,5.0,0.0,0.0,0.0
842813bffffffff,101.0,0.0,0.0,17.0
8428141ffffffff,308.0,0.0,0.0,10.0
8428143ffffffff,185.0,0.0,0.0,21.0
8428145ffffffff,2.0,0.0,0.0,0.0
8428147ffffffff,61.0,0.0,0.0,6.0
8428149ffffffff,285.0,0.0,0.0,81.0
842814bffffffff,712.0,0.0,0.0,39.0
842814dffffffff,34.0,0.0,0.0,8.0
8428151ffffffff,384.0,0.0,0.0,38.0
8428153ffffffff,95.0,0.0,0.0,4.0
8428155ffffffff,99.0,0.0,0.0,1.0
8428157ffffffff,226.0,0.0,0.0,13.0
8428159ffffffff,39.0,0.0,0.0,10.0
842815dffffffff,202.0,0.0,0.0,11.0
842816bffffffff,49.0,0.0,0.0,10.0
842816dffffffff,3.0,0.0,0.0,0.0
8428181ffffffff,4.0,0.0,0.0,2.0
8428183ffffffff,670.0,0.0,0.0,446.0
8428185ffffffff,12.0,0.0,0.0,2.0
8428187ffffffff,105.0,0.0,0.0,12.0
8428189ffffffff,2.0,0.0,0.0,0.0
842818bffffffff,80.0,0.0,0.0,11.0
842818dffffffff,342.0,0.0,0.0,82.0
8428195ffffffff,75.0,0.0,0.0,23.0
842819dffffffff,127.0,0.0,0.0,11.0
84281a3ffffffff,136.0,0.0,0.0,11.0
84281a5ffffffff,8.0,0.0,0.0,0.0
84281a7ffffffff,15.0,0.0,0.0,0.0
84281abffffffff,47.0,0.0,0.0,2.0
84281adffffffff,10.0,0.0,0.0,0.0
84281b1ffffffff,79.0,0.0,0.0,2.0
84281b3ffffffff,185.0,0.0,0.0,14.0
84281b5ffffffff,1244.0,0.0,0.0,115.0
84281b7ffffffff,52.0,0.0,0.0,2.0
84281b9ffffffff,108.0,0.0,0.0,27.0
84281bbffffffff,58.0,0.0,0.0,9.0
84281bdffffffff,32.0,0.0,0.0,0.0
84281c1ffffffff,10.0,0.0,0.0,2.0
84281c3ffffffff,248.0,0.0,0.0,48.0
84281c5ffffffff,8.0,0.0,0.0,2.0
84281c7ffffffff,129.0,0.0,0.0,17.0
84281c9ffffffff,123.0,0.0,0.0,35.0
84281cbffffffff,725.0,0.0,0.0,209.0
84281d5ffffffff,104.0,0.0,0.0,10.0
84281e1ffffffff,26.0,0.0,0.0,1.0
84281e3ffffffff,43.0,0.0,0.0,0.0
84281e5ffffffff,146.0,0.0,0.0,0.0
84281e7ffffffff,5.0,0.0,0.0,0.0
84281e9ffffffff,807.0,0.0,0.0,134.0
84281ebffffffff,604.0,0.0,0.0,28.0
84281edffffffff,92.0,0.0,0.0,0.0
8428301ffffffff,1783.0,0.0,0.0,210.0
8428303ffffffff,2362.0,0.0,0.0,137.0
8428305ffffffff,3260.0,0.0,0.0,487.0
8428307ffffffff,2680.0,0.0,0.0,355.0
8428309ffffffff,15090.0,0.0,0.0,1568.0
842830bffffffff,7579.0,0.0,0.0,820.0
842830dffffffff,1650.0,0.0,0.0,120.0
8428311ffffffff,134.0,0.0,0.0,21.0
8428313ffffffff,184.0,0.0,0.0,7.0
8428315ffffffff,217.0,0.0,0.0,32.0
8428317ffffffff,488.0,0.0,0.0,74.0
842831dffffffff,2016.0,0.0,0.0,251.0
8428321ffffffff,1848.0,0.0,0.0,294.0
8428323ffffffff,1633.0,0.0,0.0,169.0
8428325ffffffff,11.0,0.0,0.0,1.0
8428327ffffffff,1308.0,0.0,0.0,0.0
8428329ffffffff,2008.0,0.0,0.0,387.0
842832bffffffff,8772.0,0.0,0.0,1676.0
842832dffffffff,110.0,0.0,0.0,15.0
8428331ffffffff,1845.0,0.0,0.0,244.0
8428333ffffffff,47.0,0.0,0.0,2.0
8428335ffffffff,1350.0,0.0,0.0,118.0
8428337ffffffff,394.0,0.0,0.0,29.0
8428339ffffffff,242.0,0.0,0.0,41.0
842833bffffffff,511.0,0.0,0.0,52.0
842833dffffffff,233.0,0.0,0.0,51.0
8428341ffffffff,8070.0,0.0,0.0,1847.0
8428343ffffffff,5222.0,0.0,0.0,944.0
8428345ffffffff,2537.0,0.0,0.0,109.0
8428347ffffffff,6124.0,0.0,0.0,479.0
842834dffffffff,8301.0,0.0,0.0,3565.0
8428355ffffffff,2.0,0.0,0.0,0.0
8428357ffffffff,437.0,0.0,0.0,56.0
8428361ffffffff,493.0,0.0,0.0,116.0
8428363ffffffff,56.0,0.0,0.0,0.0
8428365ffffffff,584.0,0.0,0.0,48.0
8428367ffffffff,425.0,0.0,0.0,64.0
8428369ffffffff,112.0,0.0,0.0,22.0
842836bffffffff,386.0,0.0,0.0,18.0
842836dffffffff,214.0,0.0,0.0,42.0
8428853ffffffff,1.0,0.0,0.0,0.0
842885bffffffff,2.0,0.0,0.0,0.0
8428a11ffffffff,4.0,0.0,0.0,0.0
8428a13ffffffff,30.0,0.0,0.0,2.0
8428a83ffffffff,5.0,0.0,0.0,0.0
8428a85ffffffff,5.0,0.0,0.0,0.0
8428a8dffffffff,1.0,0.0,0.0,0.0
8428a91ffffffff,49.0,0.0,0.0,0.0
8428a93ffffffff,29.0,0.0,0.0,0.0
8428a95ffffffff,8.0,0.0,0.0,0.0
8428a97ffffffff,9.0,0.0,0.0,0.0
8428a99ffffffff,53.0,0.0,0.0,0.0
8428a9bffffffff,22.0,0.0,0.0,0.0
8428ac1ffffffff,1.0,0.0,0.0,0.0
8428ac9ffffffff,6.0,0.0,0.0,0.0
8428acbffffffff,11.0,0.0,0.0,0.0
8428acdffffffff,2.0,0.0,0.0,0.0
8428ad1ffffffff,6.0,0.0,0.0,0.0
8428ad9ffffffff,2.0,0.0,0.0,0.0
8428adbffffffff,16.0,0.0,0.0,0.0
8428addffffffff,37.0,0.0,0.0,0.0
8428ae1ffffffff,8.0,0.0,0.0,0.0
8428ae3ffffffff,14.0,0.0,0.0,2.0
8428ae9ffffffff,108.0,0.0,0.0,13.0
8428f01ffffffff,550.0,0.0,0.0,23.0
8428f03ffffffff,236.0,0.0,0.0,18.0
8428f05ffffffff,40.0,0.0,0.0,0.0
8428f07ffffffff,479.0,0.0,0.0,2.0
8428f09ffffffff,95.0,0.0,0.0,7.0
8428f0bffffffff,374.0,0.0,0.0,7.0
8428f0dffffffff,2.0,0.0,0.0,0.0
8428f11ffffffff,29.0,0.0,0.0,0.0
8428f15ffffffff,138.0,0.0,0.0,0.0
8428f17ffffffff,123.0,0.0,0.0,0.0
8428f19ffffffff,72.0,0.0,0.0,0.0
8428f1dffffffff,42.0,0.0,0.0,0.0
8428f39ffffffff,42.0,0.0,0.0,0.0
8428f3bffffffff,33.0,0.0,0.0,0.0
8428f41ffffffff,13.0,0.0,0.0,0.0
8428f43ffffffff,517.0,0.0,0.0,32.0
8428f45ffffffff,2.0,0.0,0.0,0.0
8428f47ffffffff,12.0,0.0,0.0,0.0
8428f49ffffffff,104.0,0.0,0.0,13.0
8428f4bffffffff,1183.0,0.0,0.0,0.0
8428f51ffffffff,162.0,0.0,0.0,6.0
8428f55ffffffff,138.0,0.0,0.0,3.0
8428f57ffffffff,446.0,0.0,0.0,19.0
8428f59ffffffff,638.0,0.0,0.0,23.0
8428f5dffffffff,381.0,0.0,0.0,0.0
8428f61ffffffff,2.0,0.0,0.0,0.0
8428f67ffffffff,2.0,0.0,0.0,0.0
8428f6bffffffff,3.0,0.0,0.0,0.0
8429125ffffffff,891.0,0.0,0.0,243.0
8429127ffffffff,2468.0,0.0,0.0,218.0
8429131ffffffff,2.0,0.0,0.0,0.0
8429135ffffffff,392.0,0.0,0.0,27.0
8429137ffffffff,198.0,0.0,0.0,39.0
84291a5ffffffff,91.0,0.0,0.0,34.0
84291a7ffffffff,6547.0,0.0,0.0,3771.0
8429809ffffffff,6.0,0.0,0.0,0.0
842980bffffffff,12.0,0.0,0.0,0.0
842980dffffffff,33.0,0.0,0.0,2.0
8429819ffffffff,1.0,0.0,0.0,0.0
842981bffffffff,71.0,0.0,0.0,6.0
842981dffffffff,9.0,0.0,0.0,0.0
8429823ffffffff,3.0,0.0,0.0,0.0
842982bffffffff,22.0,0.0,0.0,0.0
8429841ffffffff,4.0,0.0,0.0,0.0
8429843ffffffff,21.0,0.0,0.0,0.0
8429845ffffffff,4.0,0.0,0.0,0.0
8429847ffffffff,81.0,0.0,0.0,0.0
8429851ffffffff,2.0,0.0,0.0,0.0
8429855ffffffff,116.0,0.0,0.0,12.0
8429859ffffffff,11.0,0.0,0.0,7.0
842985bffffffff,3.0,0.0,0.0,0.0
8429861ffffffff,15.0,0.0,0.0,0.0
8429863ffffffff,87.0,0.0,0.0,7.0
8429865ffffffff,15.0,0.0,0.0,0.0
8429867ffffffff,6.0,0.0,0.0,0.0
8429869ffffffff,295.0,0.0,0.0,11.0
842986bffffffff,283.0,0.0,0.0,8.0
8429883ffffffff,17.0,0.0,0.0,2.0
8429889ffffffff,2.0,0.0,0.0,0.0
842988bffffffff,3.0,0.0,0.0,0.0
8429891ffffffff,318.0,0.0,0.0,9.0
8429893ffffffff,99.0,0.0,0.0,18.0
8429895ffffffff,15.0,0.0,0.0,0.0
8429899ffffffff,145.0,0.0,0.0,15.0
842989bffffffff,30.0,0.0,0.0,2.0
842989dffffffff,51.0,0.0,0.0,2.0
84298b7ffffffff,4.0,0.0,0.0,0.0
84298b9ffffffff,11.0,0.0,0.0,0.0
84298c1ffffffff,2.0,0.0,0.0,0.0
84298c3ffffffff,1.0,0.0,0.0,0.0
84298c7ffffffff,1.0,0.0,0.0,0.0
84298c9ffffffff,1104.0,0.0,0.0,66.0
84298cbffffffff,23.0,0.0,0.0,2.0
84298cdffffffff,44.0,0.0,0.0,0.0
84298d1ffffffff,8.0,0.0,0.0,0.0
84298d3ffffffff,22.0,0.0,0.0,9.0
84298d5ffffffff,25.0,0.0,0.0,0.0
84298d7ffffffff,41.0,0.0,0.0,7.0
84298d9ffffffff,36.0,0.0,0.0,2.0
84298dbffffffff,99.0,0.0,0.0,21.0
84298ddffffffff,7.0,0.0,0.0,0.0
84298e9ffffffff,12.0,0.0,0.0,1.0
8429953ffffffff,1.0,0.0,0.0,0.0
8429957ffffffff,14.0,0.0,0.0,0.0
8429995ffffffff,2.0,0.0,0.0,0.0
84299bbffffffff,2.0,0.0,0.0,0.0
84299bdffffffff,14.0,0.0,0.0,0.0
8429a01ffffffff,2042.0,0.0,0.0,356.0
8429a03ffffffff,871.0,0.0,0.0,77.0
8429a05ffffffff,326.0,0.0,0.0,25.0
8429a07ffffffff,329.0,0.0,0.0,13.0
8429a09ffffffff,2540.0,0.0,0.0,136.0
8429a0bffffffff,6251.0,0.0,0.0,492.0
8429a0dffffffff,423.0,0.0,0.0,43.0
8429a11ffffffff,1144.0,0.0,0.0,168.0
8429a13ffffffff,111.0,0.0,0.0,8.0
8429a15ffffffff,282.0,0.0,0.0,41.0
8429a17ffffffff,146.0,0.0,0.0,13.0
8429a19ffffffff,2626.0,0.0,0.0,289.0
8429a1bffffffff,967.0,0.0,0.0,145.0
8429a1dffffffff,5688.0,0.0,0.0,589.0
8429a29ffffffff,6.0,0.0,0.0,0.0
8429a31ffffffff,9.0,0.0,0.0,0.0
8429a33ffffffff,6.0,0.0,0.0,0.0
8429a39ffffffff,8.0,0.0,0.0,0.0
8429a3bffffffff,216.0,0.0,0.0,27.0
8429a3dffffffff,24.0,0.0,0.0,1.0
8429a41ffffffff,7477.0,0.0,0.0,562.0
8429a43ffffffff,1006.0,0.0,0.0,35.0
8429a45ffffffff,2197.0,0.0,0.0,194.0
8429a47ffffffff,3651.0,0.0,0.0,170.0
8429a4dffffffff,3626.0,0.0,0.0,321.0
8429a55ffffffff,4957.0,0.0,0.0,227.0
8429a57ffffffff,6951.0,0.0,0.0,437.0
8429a61ffffffff,190.0,0.0,0.0,60.0
8429a63ffffffff,203.0,0.0,0.0,8.0
8429a69ffffffff,292.0,0.0,0.0,2.0
8429a6bffffffff,161.0,0.0,0.0,10.0
8429a81ffffffff,41.0,0.0,0.0,0.0
8429a83ffffffff,17.0,0.0,0.0,0.0
8429a85ffffffff,284.0,0.0,0.0,0.0
8429a87ffffffff,165.0,0.0,0.0,4.0
8429a89ffffffff,86.0,0.0,0.0,15.0
8429a8bffffffff,4.0,0.0,0.0,2.0
8429a8dffffffff,78.0,0.0,0.0,4.0
8429a91ffffffff,79.0,0.0,0.0,10.0
8429a93ffffffff,390.0,0.0,0.0,76.0
8429a95ffffffff,24.0,0.0,0.0,9.0
8429a97ffffffff,756.0,0.0,0.0,89.0
8429a99ffffffff,58.0,0.0,0.0,26.0
8429a9bffffffff,825.0,0.0,0.0,236.0
8429a9dffffffff,7.0,0.0,0.0,4.0
8429aa1ffffffff,11.0,0.0,0.0,0.0
8429aa3ffffffff,1.0,0.0,0.0,0.0
8429aa5ffffffff,41.0,0.0,0.0,2.0
8429aa7ffffffff,934.0,0.0,0.0,77.0
8429aa9ffffffff,208.0,0.0,0.0,0.0
8429aabffffffff,66.0,0.0,0.0,4.0
8429aadffffffff,110.0,0.0,0.0,1.0
8429ab1ffffffff,139.0,0.0,0.0,9.0
8429ab3ffffffff,121.0,0.0,0.0,22.0
8429ab5ffffffff,11.0,0.0,0.0,2.0
8429ab7ffffffff,253.0,0.0,0.0,9.0
8429ab9ffffffff,863.0,0.0,0.0,46.0
8429abbffffffff,89.0,0.0,0.0,12.0
8429abdffffffff,169.0,0.0,0.0,6.0
8429ac1ffffffff,15.0,0.0,0.0,2.0
8429ac3ffffffff,3.0,0.0,0.0,0.0
8429ac5ffffffff,22.0,0.0,0.0,3.0
8429ac7ffffffff,20.0,0.0,0.0,4.0
8429ac9ffffffff,3202.0,0.0,0.0,239.0
8429acbffffffff,80.0,0.0,0.0,29.0
8429acdffffffff,419.0,0.0,0.0,19.0
8429ad1ffffffff,2794.0,0.0,0.0,0.0
8429ad3ffffffff,201.0,0.0,0.0,4.0
8429ad5ffffffff,42.0,0.0,0.0,1.0
8429ad7ffffffff,16.0,0.0,0.0,6.0
8429ad9ffffffff,153.0,0.0,0.0,0.0
8429addffffffff,2301.0,0.0,0.0,1.0
8429ae1ffffffff,566.0,0.0,0.0,42.0
8429ae3ffffffff,204.0,0.0,0.0,0.0
8429ae5ffffffff,53.0,0.0,0.0,3.0
8429ae9ffffffff,117.0,0.0,0.0,12.0
8429aebffffffff,403.0,0.0,0.0,42.0
8429aedffffffff,30.0,0.0,0.0,10.0
8429b13ffffffff,2.0,0.0,0.0,0.0
842a065ffffffff,1.0,0.0,0.0,0.0
842a101ffffffff,333.0,14.0,0.0,0.0
842a103ffffffff,196.0,4.0,0.0,0.0
842a105ffffffff,578.0,39.0,0.0,0.0
842a107ffffffff,782.0,47.0,0.0,0.0
842a109ffffffff,2264.0,324.0,0.0,0.0
842a10dffffffff,1173.0,15.0,0.0,0.0
842a121ffffffff,350.0,0.0,0.0,0.0
842a123ffffffff,129.0,0.0,0.0,0.0
842a125ffffffff,112.0,0.0,0.0,0.0
842a127ffffffff,36.0,0.0,0.0,0.0
842a129ffffffff,810.0,5.0,0.0,0.0
842a12bffffffff,1462.0,185.0,0.0,0.0
842a12dffffffff,193.0,0.0,0.0,0.0
842a131ffffffff,209.0,4.0,0.0,0.0
842a133ffffffff,640.0,30.0,0.0,0.0
842a135ffffffff,506.0,0.0,0.0,0.0
842a137ffffffff,189.0,0.0,0.0,0.0
842a139ffffffff,77.0,1.0,0.0,0.0
842a13bffffffff,65.0,2.0,0.0,0.0
842a13dffffffff,929.0,1.0,0.0,0.0
842a141ffffffff,3198.0,23.0,0.0,0.0
842a143ffffffff,3310.0,70.0,0.0,0.0
842a145ffffffff,732.0,12.0,0.0,0.0
842a147ffffffff,1590.0,27.0,0.0,0.0
842a149ffffffff,672.0,12.0,0.0,0.0
842a14bffffffff,2006.0,31.0,0.0,0.0
842a14dffffffff,534.0,63.0,0.0,0.0
842a159ffffffff,225.0,0.0,0.0,0.0
842a15dffffffff,1992.0,68.0,0.0,0.0
842a161ffffffff,67.0,2.0,0.0,0.0
842a163ffffffff,738.0,20.0,0.0,0.0
842a165ffffffff,18.0,0.0,0.0,0.0
