cell_id,Tyto alba,Tyto alba [alba Group],Tyto alba schmitzi,Tyto alba gracilirostris,Tyto alba poensis,Tyto alba detorta,Tyto alba thomensis
842d161ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842d19bffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
842d227ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
842d32bffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
842d33bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842d351ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
842d359ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842d35bffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
842d35dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
842d84dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842da13ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842da17ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
842da19ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
842da1bffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
842da33ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
842da45ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
842da5dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842da81ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
842da8bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842dab9ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
842dac5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842dacdffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
842dae9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842db01ffffffff,117.0,2.0,0.0,0.0,0.0,0.0,0.0
842db03ffffffff,52.0,1.0,0.0,0.0,0.0,0.0,0.0
842db05ffffffff,27.0,0.0,0.0,0.0,0.0,0.0,0.0
842db0bffffffff,37.0,0.0,0.0,0.0,0.0,0.0,0.0
842db0dffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
842db11ffffffff,14.0,5.0,0.0,0.0,0.0,0.0,0.0
842db15ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
842db1bffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
842db1dffffffff,56.0,7.0,0.0,0.0,0.0,0.0,0.0
842db21ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
842db25ffffffff,17.0,6.0,0.0,0.0,0.0,0.0,0.0
842db29ffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0
842db2dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842db63ffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0
842db67ffffffff,32.0,0.0,0.0,0.0,0.0,0.0,0.0
8434413ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84344cbffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84344cdffffffff,6.0,1.0,0.0,0.0,0.0,0.0,0.0
843466bffffffff,25.0,0.0,11.0,0.0,0.0,0.0,0.0
8434697ffffffff,12.0,0.0,0.0,11.0,0.0,0.0,0.0
8434699ffffffff,5.0,0.0,0.0,1.0,0.0,0.0,0.0
843811bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8438259ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
843825bffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
843826bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8438365ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8438625ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
843865bffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8438685ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8438699ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84386a5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84386e1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8439001ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8439003ffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0
8439005ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8439007ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8439009ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
843900bffffffff,32.0,0.0,0.0,0.0,0.0,0.0,0.0
843900dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8439011ffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
8439015ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
843901bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
843901dffffffff,51.0,0.0,0.0,0.0,0.0,0.0,0.0
8439023ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8439025ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8439027ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8439029ffffffff,26.0,0.0,0.0,0.0,0.0,0.0,0.0
843902bffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0
843902dffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0
8439033ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8439035ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8439037ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8439039ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
843903bffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
843903dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8439041ffffffff,70.0,0.0,0.0,0.0,0.0,0.0,0.0
8439043ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8439047ffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0
8439049ffffffff,5.0,4.0,0.0,0.0,0.0,0.0,0.0
843904bffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
843904dffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
8439057ffffffff,26.0,0.0,0.0,0.0,0.0,0.0,0.0
843905bffffffff,37.0,0.0,0.0,0.0,0.0,0.0,0.0
843905dffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8439061ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
8439063ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8439065ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8439069ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
843906bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
843906dffffffff,30.0,0.0,0.0,0.0,0.0,0.0,0.0
8439089ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
843908dffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
8439095ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
84390a1ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
84390a9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84390c1ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
84390c5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84390c7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84390cbffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
84390cdffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
84390ddffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8439101ffffffff,82.0,6.0,0.0,0.0,0.0,0.0,0.0
8439103ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
843910bffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8439111ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
8439115ffffffff,41.0,0.0,0.0,0.0,0.0,0.0,0.0
8439117ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8439119ffffffff,71.0,3.0,0.0,0.0,0.0,0.0,0.0
843911dffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8439151ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8439153ffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0
8439155ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
8439157ffffffff,48.0,0.0,0.0,0.0,0.0,0.0,0.0
8439159ffffffff,28.0,0.0,0.0,0.0,0.0,0.0,0.0
843915bffffffff,31.0,0.0,0.0,0.0,0.0,0.0,0.0
843915dffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8439181ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8439183ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8439185ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8439189ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
843918bffffffff,36.0,1.0,0.0,0.0,0.0,0.0,0.0
8439195ffffffff,28.0,0.0,0.0,0.0,0.0,0.0,0.0
843919dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84391a9ffffffff,72.0,2.0,0.0,0.0,0.0,0.0,0.0
84391abffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84391c1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84391c3ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
84391c5ffffffff,42.0,1.0,0.0,0.0,0.0,0.0,0.0
84391c7ffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0
84391d1ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84391d5ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84391d7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84391e1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84391e3ffffffff,4.0,2.0,0.0,0.0,0.0,0.0,0.0
84391e9ffffffff,15.0,2.0,0.0,0.0,0.0,0.0,0.0
84391ebffffffff,153.0,5.0,0.0,0.0,0.0,0.0,0.0
8439203ffffffff,26.0,0.0,0.0,0.0,0.0,0.0,0.0
8439205ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8439207ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8439209ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
843920dffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
8439211ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8439213ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8439219ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8439221ffffffff,37.0,0.0,0.0,0.0,0.0,0.0,0.0
8439223ffffffff,5.0,1.0,0.0,0.0,0.0,0.0,0.0
8439227ffffffff,62.0,0.0,0.0,0.0,0.0,0.0,0.0
8439229ffffffff,72.0,0.0,0.0,0.0,0.0,0.0,0.0
843922bffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
8439233ffffffff,18.0,3.0,0.0,0.0,0.0,0.0,0.0
8439235ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8439237ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8439239ffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
843923dffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0
8439241ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8439247ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8439251ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8439253ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8439255ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
8439257ffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0
8439259ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
843925bffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8439281ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
8439283ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8439285ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8439287ffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0
8439289ffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
843928bffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
843928dffffffff,29.0,0.0,0.0,0.0,0.0,0.0,0.0
8439295ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8439299ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
843929bffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
843929dffffffff,79.0,0.0,0.0,0.0,0.0,0.0,0.0
84392a1ffffffff,48.0,0.0,0.0,0.0,0.0,0.0,0.0
84392a7ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
84392a9ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
84392adffffffff,143.0,0.0,0.0,0.0,0.0,0.0,0.0
84392b5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84392b7ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
84392bdffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
84392c1ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
84392c3ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84392c5ffffffff,31.0,0.0,0.0,0.0,0.0,0.0,0.0
84392c7ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
84392c9ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84392cbffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84392d1ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
84392d3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84392d9ffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0
84392dbffffffff,39.0,0.0,0.0,0.0,0.0,0.0,0.0
84392ddffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84392e1ffffffff,81.0,0.0,0.0,0.0,0.0,0.0,0.0
84392e3ffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0
84392e5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84392e7ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
84392ebffffffff,70.0,0.0,0.0,0.0,0.0,0.0,0.0
84392edffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8439311ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
8439313ffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
8439317ffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0
843931bffffffff,53.0,0.0,0.0,0.0,0.0,0.0,0.0
8439331ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8439333ffffffff,445.0,8.0,0.0,0.0,0.0,0.0,0.0
8439337ffffffff,35.0,0.0,0.0,0.0,0.0,0.0,0.0
843933bffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8439423ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8439427ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8439433ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8439435ffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0
8439441ffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0
8439443ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8439447ffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
843944bffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8439459ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
843945dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
843946dffffffff,52.0,0.0,0.0,0.0,0.0,0.0,0.0
8439493ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
843951dffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
8439541ffffffff,29.0,0.0,0.0,0.0,0.0,0.0,0.0
8439547ffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0
843954bffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0
8439561ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8439565ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
8439567ffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0
84395c1ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
84395c9ffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0
8439605ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8439627ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8439643ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8439645ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8439647ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
843968dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84396c7ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
8439701ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8439703ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8439709ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
843970bffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8439711ffffffff,35.0,0.0,0.0,0.0,0.0,0.0,0.0
8439713ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8439719ffffffff,56.0,0.0,0.0,0.0,0.0,0.0,0.0
843971bffffffff,43.0,0.0,0.0,0.0,0.0,0.0,0.0
843971dffffffff,27.0,2.0,0.0,0.0,0.0,0.0,0.0
8439721ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8439729ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8439733ffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
8439739ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
843973dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8439741ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8439743ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8439747ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8439749ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
843974bffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
843974dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8439753ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8439755ffffffff,41.0,0.0,0.0,0.0,0.0,0.0,0.0
8439757ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
843975dffffffff,7.0,1.0,0.0,0.0,0.0,0.0,0.0
8439765ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8439769ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
843976dffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
8439827ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8439833ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
843983bffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8439857ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84398e7ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
843991bffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8439a83ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8439a99ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8439ab9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8439abdffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
843e583ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
843e5cbffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
843e629ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
843e689ffffffff,49.0,0.0,0.0,0.0,0.0,0.0,0.0
843e6c3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
843e6c9ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
843e72bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
843f269ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
843f2c1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
843f2d5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
843f2ddffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
843f35dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
843f365ffffffff,94.0,0.0,0.0,0.0,0.0,0.0,0.0
843f4d1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
843f4dbffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
843f60dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
843f611ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
843f615ffffffff,31.0,0.0,0.0,0.0,0.0,0.0,0.0
843f619ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
843f61dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
843f631ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
843f66bffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
843f68dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
843f721ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
843f723ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
843f727ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
843f731ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
843f735ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
843f743ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
843f749ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
843f755ffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
843f767ffffffff,83.0,0.0,0.0,0.0,0.0,0.0,0.0
8443163ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84431e3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8443343ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8443889ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8443a03ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8443a11ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8443a13ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8443a33ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8443a39ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8443a69ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8443a8dffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8443aa9ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8443ac3ffffffff,3.0,2.0,0.0,0.0,0.0,0.0,0.0
8443ac7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8443acdffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8443ae5ffffffff,94.0,4.0,0.0,0.0,0.0,0.0,0.0
8443aedffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
84524d7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
845269bffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
84529b5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
845316bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8453323ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8453457ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84534dbffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84536a3ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
845402dffffffff,2.0,0.0,0.0,0.0,2.0,0.0,0.0
84540abffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8454103ffffffff,107.0,0.0,0.0,0.0,52.0,0.0,0.0
845411dffffffff,10.0,0.0,0.0,0.0,7.0,0.0,0.0
8454139ffffffff,9.0,0.0,0.0,0.0,4.0,0.0,0.0
8454153ffffffff,8.0,0.0,0.0,0.0,1.0,0.0,0.0
84541a3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84541a5ffffffff,6.0,0.0,0.0,0.0,4.0,0.0,0.0
84541adffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84541b9ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
84541e3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8454443ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8454949ffffffff,34.0,0.0,0.0,0.0,0.0,28.0,0.0
8454969ffffffff,1.0,0.0,0.0,0.0,0.0,1.0,0.0
8454a93ffffffff,24.0,0.0,0.0,0.0,5.0,0.0,0.0
8454a9bffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8454ac3ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8454ad5ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8454b35ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8454e4dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8454e59ffffffff,5.0,0.0,0.0,0.0,5.0,0.0,0.0
8454f15ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8454f45ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8454f4dffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8454f51ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8454f6bffffffff,2.0,0.0,0.0,0.0,2.0,0.0,0.0
84574c3ffffffff,1.0,0.0,0.0,0.0,0.0,1.0,0.0
84574cbffffffff,3.0,0.0,0.0,0.0,0.0,3.0,0.0
84574d9ffffffff,2.0,0.0,0.0,0.0,0.0,2.0,0.0
8458517ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8458581ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8458585ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
845858dffffffff,1.0,0.0,0.0,0.0,1.0,0.0,0.0
84585d5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8458861ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84588d3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
845890bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
845890dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8458a65ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8458c3dffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8458debffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8458dedffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8458e2dffffffff,9.0,0.0,0.0,0.0,2.0,0.0,0.0
8458e67ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8458f03ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
