cell_id,Lanius excubitor,Lanius excubitor [excubitor Group],Lanius excubitor [elegans Group],Lanius excubitor aucheri/buryi,Lanius excubitor uncinatus,Lanius excubitor pallidirostris,Lanius excubitor lahtora
841e34dffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
841e351ffffffff,82.0,0.0,0.0,0.0,0.0,0.0,0.0
841e353ffffffff,31.0,0.0,0.0,0.0,0.0,0.0,0.0
841e355ffffffff,49.0,0.0,0.0,0.0,0.0,0.0,0.0
841e357ffffffff,46.0,0.0,0.0,0.0,0.0,0.0,0.0
841e359ffffffff,26.0,0.0,0.0,0.0,0.0,0.0,0.0
841e35dffffffff,29.0,0.0,0.0,0.0,0.0,0.0,0.0
841e363ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841e367ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
841e36bffffffff,121.0,0.0,0.0,0.0,0.0,0.0,0.0
841e421ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841e425ffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0
841e427ffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0
841e42dffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
841e465ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e467ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
841e4adffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e511ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841e513ffffffff,35.0,0.0,0.0,0.0,0.0,0.0,0.0
841e517ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
841e519ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
841e51bffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
841e521ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841e527ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841e529ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e52bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841e52dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e539ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841e541ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841e553ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
841e5c9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841e5cdffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
841e5dbffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841e5e5ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
841e5e9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e607ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841e615ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841e619ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e639ffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0
841e63bffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0
841e649ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841e64dffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841e65bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e66bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e693ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e697ffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
841e6a9ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
841e6adffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841e6b3ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841e6bbffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
841e6d9ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
841e6e1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e711ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e71dffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841e731ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841e733ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841e743ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841e745ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
841e75dffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
841e761ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e767ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e769ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e76dffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
841e863ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
841ea13ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841ea19ffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0
841ea53ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841ea5dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841ea95ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841eac7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841ead3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841ead9ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
841eb53ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec01ffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec09ffffffff,41.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec0dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec11ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec17ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec1bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec1dffffffff,30.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec21ffffffff,42.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec23ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec25ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec27ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec2bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec39ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec3dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec41ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec43ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec47ffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec49ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec57ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec59ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec6bffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec8bffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec99ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec9bffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841ecc1ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841ecc5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841ecc9ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841eccbffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
841ecd5ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
841ece1ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
841ece3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841ece5ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
841ece7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841ecedffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841ed0bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841ed19ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841ed1bffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
841ed1dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841edc9ffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0
841ee1dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841ee2bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841ee37ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841ee53ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841ee59ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841ee65ffffffff,38.0,0.0,0.0,0.0,0.0,0.0,0.0
841ee67ffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0
841ee6dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841ee83ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841ee91ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
841ee97ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
841eea3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841eea7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841eeb1ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
841eeb5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841eeb7ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
841eeb9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841eebbffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841eee1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841eeebffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841ef19ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841ef1bffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841ef53ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841ef5bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841ef5dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841f001ffffffff,7.0,7.0,0.0,0.0,0.0,0.0,0.0
841f003ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f00dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841f029ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f03bffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841f051ffffffff,31.0,0.0,0.0,0.0,0.0,0.0,0.0
841f059ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841f05bffffffff,27.0,0.0,0.0,0.0,0.0,0.0,0.0
841f061ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841f065ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841f06dffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841f08dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841f091ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841f09bffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
841f0a3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841f0a5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f0a7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841f0abffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841f0b1ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841f0b3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f0b5ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
841f0bbffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f0d1ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841f0d3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f0d7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f0e7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841f0ebffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
841f0edffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841f101ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
841f107ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f111ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841f11bffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841f129ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
841f131ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f133ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f137ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841f151ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f153ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f157ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841f165ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
841f169ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f16dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841f181ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841f183ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
841f189ffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
841f18dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f197ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f199ffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0
841f1a1ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
841f1a5ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
841f1a9ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
841f1abffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
841f1adffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f1b1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f1b3ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841f1b7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f1bbffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841f1bdffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
841f1c1ffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0
841f1c3ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841f1c7ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
841f1cdffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
841f1d1ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841f1d5ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
841f1d7ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841f1d9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841f1dbffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
841f1e7ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841f20dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f221ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f22bffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841f22dffffffff,8.0,1.0,0.0,0.0,0.0,0.0,0.0
841f231ffffffff,2.0,1.0,0.0,0.0,0.0,0.0,0.0
841f24bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f253ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f257ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f26dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f283ffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
841f285ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841f29dffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0
841f2a3ffffffff,51.0,48.0,0.0,0.0,0.0,0.0,0.0
841f2a9ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
841f2adffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f2c9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f2d7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f2dbffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f2e7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f2e9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841f2ebffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f2edffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f313ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
841f317ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f319ffffffff,2.0,1.0,0.0,0.0,0.0,0.0,0.0
841f31dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841f325ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f333ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841f335ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f33dffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
841f351ffffffff,3.0,2.0,0.0,0.0,0.0,0.0,0.0
841f353ffffffff,3.0,1.0,0.0,0.0,0.0,0.0,0.0
841f355ffffffff,4.0,3.0,0.0,0.0,0.0,0.0,0.0
841f357ffffffff,3.0,1.0,0.0,0.0,0.0,0.0,0.0
841f403ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
841f407ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
841f40bffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841f41dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f421ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
841f425ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841f429ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841f42bffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841f42dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841f43bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f44bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841f463ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841f487ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
841f48bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841f48dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841f4a5ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841f4adffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841f4c1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f4e1ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841f4e3ffffffff,32.0,0.0,0.0,0.0,0.0,0.0,0.0
841f4e7ffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0
841f4ebffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
841f503ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
841f505ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f50bffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841f50dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f511ffffffff,48.0,0.0,0.0,0.0,0.0,0.0,0.0
841f513ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
841f515ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841f519ffffffff,66.0,0.0,0.0,0.0,0.0,0.0,0.0
841f51dffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
841f523ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
841f525ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
841f527ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f529ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841f535ffffffff,36.0,0.0,0.0,0.0,0.0,0.0,0.0
841f53dffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
841f555ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841f565ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
841f56dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841f581ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f583ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
841f585ffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
841f587ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841f58dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841f593ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
841f599ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f59bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f5a9ffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0
841f5adffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0
841f5b5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f5bbffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841f5c5ffffffff,64.0,0.0,0.0,0.0,0.0,0.0,0.0
841f5c7ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
841f5c9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841f5cdffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f5d3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841f5ddffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841f5e1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f5e3ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841f5e5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841f5e7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f5e9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841f5ebffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
841f601ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
841f603ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
841f605ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841f611ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841f62bffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
841f645ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f64dffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
841f65dffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
841f681ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f6adffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841f6c7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f6cdffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f6e1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f6e3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f6e7ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841f711ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841f715ffffffff,62.0,0.0,0.0,0.0,0.0,0.0,0.0
841f717ffffffff,36.0,0.0,0.0,0.0,0.0,0.0,0.0
841f71dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841f725ffffffff,62.0,0.0,0.0,0.0,0.0,0.0,0.0
841f727ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
841f72dffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
841f739ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f751ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f759ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841f803ffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0
841f807ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841f80bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f823ffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0
841f827ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841f831ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
841f833ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841f835ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841f839ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
841f83bffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841f84bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f853ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
841f857ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
841f867ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841f881ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f889ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
841f899ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841f89bffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841f8c5ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
841f8cbffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
841f8d1ffffffff,67.0,0.0,0.0,0.0,0.0,0.0,0.0
841f8d3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f8d5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f8d9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f8e9ffffffff,32.0,0.0,0.0,0.0,0.0,0.0,0.0
841f8ebffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
841f91bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f91dffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
841f927ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f93bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f93dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f961ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841f96bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f96dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841f981ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
841f983ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841f985ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
841f98bffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
841f99dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f9abffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841f9c3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
