cell_id,Haemorhous purpureus,Haemorhous purpureus purpureus,Haemorhous purpureus californicus
8429ae1ffffffff,2.0,0.0,0.0
8429ae3ffffffff,2.0,0.0,2.0
8429ae5ffffffff,4.0,0.0,0.0
8429b09ffffffff,6.0,0.0,0.0
8429b0bffffffff,22.0,0.0,11.0
8429b13ffffffff,2.0,0.0,0.0
8429b15ffffffff,2.0,0.0,0.0
8429b19ffffffff,4.0,0.0,0.0
8429b1bffffffff,13.0,0.0,4.0
8429b1dffffffff,4.0,0.0,0.0
8429b29ffffffff,56.0,0.0,12.0
8429b55ffffffff,9.0,0.0,6.0
8429b5bffffffff,5.0,0.0,0.0
8429b67ffffffff,5.0,0.0,0.0
8429b6dffffffff,3.0,0.0,3.0
842a041ffffffff,4.0,0.0,0.0
842a043ffffffff,6.0,0.0,0.0
842a04bffffffff,2.0,2.0,0.0
842a065ffffffff,53.0,0.0,0.0
842a069ffffffff,6.0,2.0,0.0
842a06dffffffff,37.0,16.0,0.0
842a101ffffffff,406.0,24.0,0.0
842a103ffffffff,77.0,4.0,0.0
842a105ffffffff,36.0,0.0,0.0
842a107ffffffff,151.0,17.0,0.0
842a109ffffffff,42.0,18.0,0.0
842a10bffffffff,155.0,5.0,0.0
842a10dffffffff,66.0,1.0,0.0
842a121ffffffff,23.0,0.0,0.0
842a123ffffffff,281.0,2.0,0.0
842a127ffffffff,29.0,2.0,0.0
842a129ffffffff,23.0,0.0,0.0
842a12bffffffff,55.0,12.0,0.0
842a12dffffffff,5.0,1.0,0.0
842a131ffffffff,62.0,0.0,0.0
842a133ffffffff,20.0,1.0,0.0
842a135ffffffff,440.0,16.0,0.0
842a137ffffffff,29.0,2.0,0.0
842a139ffffffff,3.0,0.0,0.0
842a13bffffffff,16.0,0.0,0.0
842a13dffffffff,24.0,1.0,0.0
842a141ffffffff,255.0,1.0,0.0
842a143ffffffff,25.0,0.0,0.0
842a145ffffffff,15.0,2.0,0.0
842a147ffffffff,46.0,0.0,0.0
842a149ffffffff,8.0,0.0,0.0
842a14bffffffff,24.0,0.0,0.0
842a14dffffffff,63.0,12.0,0.0
842a151ffffffff,19.0,1.0,0.0
842a155ffffffff,27.0,0.0,0.0
842a157ffffffff,4.0,0.0,0.0
842a159ffffffff,11.0,0.0,0.0
842a15dffffffff,54.0,0.0,0.0
842a161ffffffff,1.0,0.0,0.0
842a163ffffffff,15.0,0.0,0.0
842a167ffffffff,2.0,0.0,0.0
842a169ffffffff,18.0,0.0,0.0
842a16bffffffff,4.0,0.0,0.0
842a1a5ffffffff,98.0,0.0,0.0
842a301ffffffff,302.0,237.0,0.0
842a303ffffffff,24.0,4.0,0.0
842a305ffffffff,3.0,0.0,0.0
842a307ffffffff,135.0,23.0,0.0
842a311ffffffff,44.0,16.0,0.0
842a313ffffffff,7.0,4.0,0.0
842a315ffffffff,44.0,6.0,0.0
842a317ffffffff,15.0,5.0,0.0
842a31dffffffff,33.0,12.0,0.0
842a321ffffffff,28.0,23.0,0.0
842a323ffffffff,9.0,4.0,0.0
842a327ffffffff,46.0,0.0,0.0
842a329ffffffff,11.0,0.0,0.0
842a32bffffffff,20.0,14.0,0.0
842a32dffffffff,5.0,0.0,0.0
842a331ffffffff,63.0,2.0,0.0
842a333ffffffff,212.0,0.0,0.0
842a335ffffffff,8.0,0.0,0.0
842a337ffffffff,63.0,0.0,0.0
842a339ffffffff,50.0,16.0,0.0
842a33bffffffff,106.0,38.0,0.0
842a33dffffffff,4.0,0.0,0.0
842a341ffffffff,1.0,0.0,0.0
842a345ffffffff,16.0,0.0,0.0
842a347ffffffff,4.0,0.0,0.0
842a349ffffffff,39.0,13.0,0.0
842a361ffffffff,5.0,0.0,0.0
842a365ffffffff,12.0,0.0,0.0
842a369ffffffff,9.0,4.0,0.0
842a36dffffffff,4.0,4.0,0.0
842a4c1ffffffff,1.0,0.0,0.0
842a80bffffffff,16.0,0.0,0.0
842a811ffffffff,3.0,0.0,0.0
842a813ffffffff,5.0,0.0,0.0
842a817ffffffff,48.0,4.0,0.0
842a81dffffffff,3.0,0.0,0.0
842a825ffffffff,2.0,0.0,0.0
842a82dffffffff,1.0,0.0,0.0
842a845ffffffff,2.0,0.0,0.0
842a84bffffffff,7.0,2.0,0.0
842a84dffffffff,2.0,2.0,0.0
842a851ffffffff,96.0,6.0,0.0
842a855ffffffff,6.0,0.0,0.0
842a857ffffffff,38.0,2.0,0.0
842a85bffffffff,31.0,4.0,0.0
842a85dffffffff,2.0,0.0,0.0
842a861ffffffff,2.0,0.0,0.0
842a865ffffffff,2.0,0.0,0.0
842a867ffffffff,3.0,0.0,0.0
842a86dffffffff,7.0,0.0,0.0
842a885ffffffff,2.0,0.0,0.0
842a88bffffffff,2.0,0.0,0.0
842a88dffffffff,5.0,0.0,0.0
842a897ffffffff,28.0,1.0,0.0
842a8a1ffffffff,6.0,0.0,0.0
842a8a9ffffffff,7.0,0.0,0.0
842a8adffffffff,10.0,0.0,0.0
842a8b1ffffffff,46.0,0.0,0.0
842a8b5ffffffff,8.0,0.0,0.0
842a8bbffffffff,13.0,3.0,0.0
842a8bdffffffff,2.0,0.0,0.0
842a8c1ffffffff,48.0,6.0,0.0
842a8c5ffffffff,87.0,2.0,0.0
842a8c7ffffffff,3.0,0.0,0.0
842a8cdffffffff,9.0,0.0,0.0
842a8d5ffffffff,7.0,0.0,0.0
842a8dbffffffff,2.0,0.0,0.0
842a8e3ffffffff,14.0,1.0,0.0
842a8e7ffffffff,6.0,0.0,0.0
842a8e9ffffffff,1.0,0.0,0.0
842a8ebffffffff,6.0,0.0,0.0
842a8edffffffff,4.0,0.0,0.0
842a903ffffffff,4.0,0.0,0.0
842a907ffffffff,9.0,0.0,0.0
842a90bffffffff,7.0,0.0,0.0
842a915ffffffff,4.0,0.0,0.0
842a91dffffffff,30.0,0.0,0.0
842a923ffffffff,9.0,0.0,0.0
842a925ffffffff,2.0,0.0,0.0
842a931ffffffff,11.0,0.0,0.0
842a933ffffffff,9.0,0.0,0.0
842a935ffffffff,11.0,0.0,0.0
842a937ffffffff,13.0,0.0,0.0
842a939ffffffff,16.0,0.0,0.0
842a93bffffffff,2.0,0.0,0.0
842a93dffffffff,6.0,0.0,0.0
842a947ffffffff,5.0,0.0,0.0
842a949ffffffff,2.0,0.0,0.0
842a94dffffffff,15.0,0.0,0.0
842a953ffffffff,7.0,0.0,0.0
842a955ffffffff,3.0,0.0,0.0
842a957ffffffff,177.0,0.0,0.0
842a959ffffffff,3.0,0.0,0.0
842a95bffffffff,6.0,0.0,0.0
842a993ffffffff,2.0,0.0,0.0
842a9a1ffffffff,1.0,0.0,0.0
842a9a5ffffffff,63.0,0.0,0.0
842a9adffffffff,2.0,0.0,0.0
842a9e5ffffffff,4.0,0.0,0.0
842a9ebffffffff,3.0,0.0,0.0
842a9edffffffff,4.0,0.0,0.0
842aa03ffffffff,2.0,0.0,0.0
842aa11ffffffff,2.0,0.0,0.0
842aa13ffffffff,42.0,6.0,0.0
842aa17ffffffff,56.0,4.0,0.0
842aa19ffffffff,1.0,1.0,0.0
842aa1bffffffff,56.0,24.0,0.0
842aa21ffffffff,1.0,1.0,0.0
842aa25ffffffff,6.0,0.0,0.0
842aa2dffffffff,2.0,0.0,0.0
842aa31ffffffff,6.0,0.0,0.0
842aa35ffffffff,1.0,1.0,0.0
842aa37ffffffff,3.0,0.0,0.0
842aa3bffffffff,52.0,3.0,0.0
842aa3dffffffff,5.0,1.0,0.0
842aa41ffffffff,2.0,0.0,0.0
842aa45ffffffff,18.0,4.0,0.0
842aa49ffffffff,3.0,3.0,0.0
842aa4bffffffff,42.0,37.0,0.0
842aa4dffffffff,11.0,0.0,0.0
842aa51ffffffff,1.0,0.0,0.0
842aa53ffffffff,4.0,0.0,0.0
842aa57ffffffff,10.0,9.0,0.0
842aa59ffffffff,2.0,0.0,0.0
842aa5bffffffff,1.0,1.0,0.0
842aa61ffffffff,2.0,0.0,0.0
842aa63ffffffff,2.0,2.0,0.0
842aa6bffffffff,2.0,0.0,0.0
842aa6dffffffff,15.0,2.0,0.0
842aa81ffffffff,88.0,24.0,0.0
842aa83ffffffff,36.0,0.0,0.0
842aa85ffffffff,137.0,23.0,0.0
842aa87ffffffff,81.0,8.0,0.0
842aa89ffffffff,104.0,0.0,0.0
842aa8bffffffff,109.0,15.0,0.0
842aa8dffffffff,323.0,24.0,0.0
842aa91ffffffff,26.0,10.0,0.0
842aa95ffffffff,25.0,0.0,0.0
842aa99ffffffff,33.0,0.0,0.0
842aa9bffffffff,21.0,0.0,0.0
842aa9dffffffff,12.0,0.0,0.0
842aaa1ffffffff,6.0,0.0,0.0
842aaa5ffffffff,49.0,0.0,0.0
842aaa7ffffffff,4.0,0.0,0.0
842aaa9ffffffff,53.0,2.0,0.0
842aaabffffffff,31.0,0.0,0.0
842aaadffffffff,33.0,2.0,0.0
842aab3ffffffff,3.0,0.0,0.0
842aab7ffffffff,4.0,0.0,0.0
842aab9ffffffff,22.0,0.0,0.0
842aabdffffffff,18.0,0.0,0.0
842aac1ffffffff,221.0,12.0,0.0
842aac3ffffffff,78.0,25.0,0.0
842aac5ffffffff,38.0,21.0,0.0
842aac7ffffffff,49.0,8.0,0.0
842aac9ffffffff,356.0,10.0,0.0
842aacbffffffff,168.0,2.0,0.0
842aacdffffffff,36.0,7.0,0.0
842aad1ffffffff,86.0,22.0,0.0
842aad3ffffffff,12.0,0.0,0.0
842aad5ffffffff,10.0,0.0,0.0
842aad7ffffffff,12.0,0.0,0.0
842aad9ffffffff,3.0,0.0,0.0
842aaddffffffff,8.0,2.0,0.0
842aae1ffffffff,15.0,0.0,0.0
842aae3ffffffff,43.0,0.0,0.0
842aae5ffffffff,14.0,0.0,0.0
842aae7ffffffff,38.0,0.0,0.0
842aae9ffffffff,37.0,2.0,0.0
842aaebffffffff,23.0,10.0,0.0
842aaedffffffff,49.0,0.0,0.0
842ab03ffffffff,4.0,0.0,0.0
842ab05ffffffff,7.0,0.0,0.0
842ab09ffffffff,19.0,0.0,0.0
842ab0dffffffff,4.0,0.0,0.0
842ab15ffffffff,1.0,0.0,0.0
842ab1dffffffff,12.0,0.0,0.0
842ab21ffffffff,29.0,0.0,0.0
842ab23ffffffff,7.0,0.0,0.0
842ab25ffffffff,19.0,0.0,0.0
842ab27ffffffff,14.0,0.0,0.0
842ab2bffffffff,26.0,7.0,0.0
842ab2dffffffff,28.0,0.0,0.0
842ab31ffffffff,4.0,0.0,0.0
842ab35ffffffff,12.0,9.0,0.0
842ab39ffffffff,30.0,0.0,0.0
842ab3bffffffff,14.0,0.0,0.0
842ab41ffffffff,4.0,0.0,0.0
842ab43ffffffff,4.0,0.0,0.0
842ab45ffffffff,5.0,0.0,0.0
842ab47ffffffff,5.0,0.0,0.0
842ab49ffffffff,113.0,7.0,0.0
842ab4bffffffff,32.0,0.0,0.0
842ab51ffffffff,8.0,2.0,0.0
842ab55ffffffff,81.0,73.0,0.0
842ab57ffffffff,2.0,0.0,0.0
842ab5dffffffff,10.0,2.0,0.0
842ab61ffffffff,10.0,0.0,0.0
842ab67ffffffff,2.0,0.0,0.0
842ab69ffffffff,8.0,0.0,0.0
842ab6bffffffff,9.0,0.0,0.0
842ab6dffffffff,5.0,0.0,0.0
842ad03ffffffff,2.0,0.0,0.0
842ad0bffffffff,2.0,2.0,0.0
842ad0dffffffff,3.0,3.0,0.0
842ad27ffffffff,9.0,0.0,0.0
842ad29ffffffff,3.0,0.0,0.0
842ad35ffffffff,43.0,6.0,0.0
842ad37ffffffff,14.0,0.0,0.0
842ad39ffffffff,1.0,0.0,0.0
842ad4bffffffff,2.0,0.0,0.0
842ad59ffffffff,15.0,0.0,0.0
842ad5dffffffff,10.0,0.0,0.0
842ad69ffffffff,13.0,6.0,0.0
842ad6dffffffff,4.0,0.0,0.0
842af01ffffffff,2.0,2.0,0.0
842af03ffffffff,10.0,0.0,0.0
842af05ffffffff,8.0,1.0,0.0
842af0dffffffff,34.0,4.0,0.0
842af15ffffffff,2.0,0.0,0.0
842af25ffffffff,2.0,0.0,0.0
842af29ffffffff,24.0,0.0,0.0
842af2bffffffff,1.0,0.0,0.0
842af37ffffffff,47.0,0.0,0.0
842af3dffffffff,4.0,0.0,0.0
842af61ffffffff,7.0,0.0,0.0
842af63ffffffff,128.0,27.0,0.0
842af65ffffffff,37.0,2.0,0.0
842af6bffffffff,5.0,0.0,0.0
842af6dffffffff,12.0,0.0,0.0
842b001ffffffff,2.0,0.0,0.0
842b003ffffffff,2.0,0.0,0.0
842b007ffffffff,2.0,0.0,0.0
842b013ffffffff,4.0,0.0,0.0
842b017ffffffff,2.0,0.0,0.0
842b02bffffffff,4.0,2.0,0.0
842b031ffffffff,2.0,0.0,0.0
842b035ffffffff,2.0,0.0,0.0
842b039ffffffff,3.0,0.0,0.0
842b03bffffffff,3.0,3.0,0.0
842b0a5ffffffff,4.0,0.0,0.0
842b0a7ffffffff,3.0,0.0,0.0
842b0c5ffffffff,3.0,1.0,0.0
842b0e1ffffffff,3.0,0.0,0.0
842b0e9ffffffff,2.0,0.0,0.0
842b12bffffffff,4.0,0.0,0.0
842b167ffffffff,11.0,1.0,0.0
842b169ffffffff,14.0,0.0,0.0
842b181ffffffff,4.0,0.0,0.0
842b187ffffffff,8.0,3.0,0.0
842b189ffffffff,1.0,0.0,0.0
842b18dffffffff,2.0,0.0,0.0
842b1a1ffffffff,2.0,0.0,0.0
842b1a7ffffffff,1.0,1.0,0.0
842b1abffffffff,15.0,15.0,0.0
842b1bdffffffff,15.0,15.0,0.0
842b1d9ffffffff,3.0,0.0,0.0
842b255ffffffff,2.0,0.0,0.0
842b257ffffffff,2.0,0.0,0.0
842b285ffffffff,3.0,0.0,0.0
842b2a1ffffffff,4.0,0.0,0.0
842b2e1ffffffff,1.0,0.0,0.0
842b2edffffffff,4.0,2.0,0.0
842b303ffffffff,4.0,0.0,0.0
842b315ffffffff,3.0,0.0,0.0
842b327ffffffff,2.0,0.0,0.0
842b33bffffffff,1.0,0.0,0.0
842b369ffffffff,4.0,0.0,0.0
842b801ffffffff,10.0,10.0,0.0
842b809ffffffff,4.0,4.0,0.0
842b811ffffffff,2.0,0.0,0.0
842b813ffffffff,5.0,0.0,0.0
842b815ffffffff,3.0,0.0,0.0
842b817ffffffff,6.0,3.0,0.0
842b819ffffffff,4.0,0.0,0.0
842b81bffffffff,22.0,0.0,0.0
842b827ffffffff,3.0,0.0,0.0
842b831ffffffff,17.0,2.0,0.0
842b833ffffffff,7.0,0.0,0.0
842b837ffffffff,2.0,0.0,0.0
842b839ffffffff,11.0,2.0,0.0
842b83bffffffff,11.0,5.0,0.0
842b841ffffffff,7.0,0.0,0.0
842b851ffffffff,2.0,0.0,0.0
842b853ffffffff,3.0,0.0,0.0
842b881ffffffff,5.0,5.0,0.0
842b883ffffffff,198.0,0.0,0.0
842b887ffffffff,2.0,2.0,0.0
842b889ffffffff,3.0,3.0,0.0
842b88dffffffff,2.0,2.0,0.0
842b891ffffffff,2.0,0.0,0.0
842b893ffffffff,9.0,0.0,0.0
842b895ffffffff,3.0,0.0,0.0
842b897ffffffff,5.0,0.0,0.0
842b899ffffffff,9.0,0.0,0.0
842b89bffffffff,23.0,12.0,0.0
842b89dffffffff,16.0,1.0,0.0
842b8a1ffffffff,8.0,4.0,0.0
842b8abffffffff,2.0,0.0,0.0
842b8b5ffffffff,10.0,4.0,0.0
842b8b9ffffffff,4.0,0.0,0.0
842b8c3ffffffff,1.0,0.0,0.0
842b8cbffffffff,2.0,0.0,0.0
842b8d1ffffffff,6.0,0.0,0.0
842b8d5ffffffff,2.0,0.0,0.0
842b8d9ffffffff,6.0,0.0,0.0
842b8dbffffffff,4.0,0.0,0.0
842b8ddffffffff,19.0,0.0,0.0
842b8e5ffffffff,148.0,3.0,0.0
842b8e7ffffffff,37.0,0.0,0.0
842b8e9ffffffff,8.0,0.0,0.0
842b8ebffffffff,2.0,0.0,0.0
842b8edffffffff,2.0,0.0,0.0
842b907ffffffff,3.0,3.0,0.0
842b90dffffffff,2.0,0.0,0.0
842b911ffffffff,2.0,0.0,0.0
842b931ffffffff,2.0,0.0,0.0
842b945ffffffff,1.0,0.0,0.0
842b949ffffffff,2.0,0.0,0.0
842b94bffffffff,2.0,0.0,0.0
842b967ffffffff,2.0,0.0,0.0
842b96dffffffff,1.0,0.0,0.0
842b981ffffffff,9.0,0.0,0.0
842b983ffffffff,27.0,0.0,0.0
842b985ffffffff,1.0,0.0,0.0
842b987ffffffff,100.0,4.0,0.0
842b989ffffffff,9.0,0.0,0.0
842b98bffffffff,27.0,12.0,0.0
842b98dffffffff,3.0,0.0,0.0
842b991ffffffff,11.0,7.0,0.0
842b999ffffffff,12.0,7.0,0.0
842b99bffffffff,7.0,4.0,0.0
842b99dffffffff,4.0,0.0,0.0
842b9a1ffffffff,7.0,0.0,0.0
842b9a3ffffffff,5.0,0.0,0.0
842b9a7ffffffff,11.0,0.0,0.0
842b9a9ffffffff,2.0,0.0,0.0
842b9abffffffff,12.0,0.0,0.0
842b9adffffffff,2.0,0.0,0.0
842b9b1ffffffff,4.0,2.0,0.0
842b9b3ffffffff,71.0,3.0,0.0
842b9b5ffffffff,50.0,0.0,0.0
842b9b7ffffffff,8.0,0.0,0.0
842b9b9ffffffff,27.0,0.0,0.0
842b9bbffffffff,4.0,0.0,0.0
842b9bdffffffff,53.0,8.0,0.0
842b9c1ffffffff,12.0,1.0,0.0
842b9c5ffffffff,7.0,2.0,0.0
842b9cdffffffff,88.0,16.0,0.0
842b9d1ffffffff,2.0,0.0,0.0
842b9d3ffffffff,79.0,19.0,0.0
842b9d7ffffffff,73.0,0.0,0.0
842b9d9ffffffff,5.0,0.0,0.0
842b9dbffffffff,71.0,0.0,0.0
842b9e9ffffffff,2.0,0.0,0.0
842b9ebffffffff,9.0,0.0,0.0
842ba0bffffffff,5.0,0.0,0.0
842ba51ffffffff,20.0,0.0,0.0
842ba55ffffffff,5.0,0.0,0.0
842ba57ffffffff,4.0,0.0,0.0
842ba81ffffffff,9.0,0.0,0.0
842ba83ffffffff,21.0,0.0,0.0
842ba85ffffffff,325.0,318.0,0.0
842ba87ffffffff,95.0,33.0,0.0
842ba89ffffffff,23.0,0.0,0.0
842ba8bffffffff,28.0,0.0,0.0
842ba8dffffffff,1.0,0.0,0.0
842ba95ffffffff,27.0,15.0,0.0
842ba97ffffffff,1.0,0.0,0.0
842ba9dffffffff,1.0,0.0,0.0
842baa1ffffffff,5.0,0.0,0.0
842baa3ffffffff,315.0,1.0,0.0
842baa5ffffffff,439.0,0.0,0.0
842baa7ffffffff,122.0,0.0,0.0
842baabffffffff,255.0,0.0,0.0
842baadffffffff,9.0,0.0,0.0
842bab1ffffffff,2.0,2.0,0.0
842bab3ffffffff,1.0,1.0,0.0
842bab5ffffffff,3.0,0.0,0.0
842bab7ffffffff,4.0,4.0,0.0
842bab9ffffffff,10.0,6.0,0.0
842babbffffffff,5.0,0.0,0.0
842babdffffffff,69.0,0.0,0.0
842bac3ffffffff,3.0,0.0,0.0
842bac5ffffffff,2.0,0.0,0.0
842bac7ffffffff,12.0,0.0,0.0
842bad1ffffffff,1.0,0.0,0.0
842bad9ffffffff,3.0,0.0,0.0
842bae7ffffffff,4.0,0.0,0.0
842bae9ffffffff,2.0,2.0,0.0
842baebffffffff,3.0,3.0,0.0
842bb27ffffffff,7.0,0.0,0.0
842bb31ffffffff,1.0,0.0,0.0
842bb37ffffffff,21.0,0.0,0.0
842bb63ffffffff,6.0,0.0,0.0
84441a3ffffffff,5.0,0.0,0.0
84441a5ffffffff,3.0,0.0,0.0
84441a7ffffffff,44.0,0.0,0.0
84441abffffffff,2.0,0.0,0.0
84441b5ffffffff,2.0,2.0,0.0
8444405ffffffff,5.0,0.0,0.0
8444409ffffffff,5.0,0.0,0.0
844440dffffffff,206.0,2.0,0.0
844442dffffffff,34.0,0.0,0.0
844443dffffffff,2.0,0.0,0.0
8444441ffffffff,4.0,0.0,0.0
8444443ffffffff,19.0,0.0,0.0
8444445ffffffff,8.0,0.0,0.0
844444bffffffff,3.0,0.0,0.0
8444451ffffffff,2.0,0.0,0.0
8444455ffffffff,3.0,0.0,0.0
8444457ffffffff,3.0,0.0,0.0
8444459ffffffff,5.0,0.0,0.0
844445dffffffff,13.0,0.0,0.0
8444461ffffffff,12.0,0.0,0.0
8444463ffffffff,6.0,0.0,0.0
8444465ffffffff,32.0,0.0,0.0
8444467ffffffff,51.0,0.0,0.0
8444469ffffffff,14.0,0.0,0.0
844446dffffffff,2.0,0.0,0.0
8444489ffffffff,2.0,0.0,0.0
844448dffffffff,2.0,0.0,0.0
8444493ffffffff,2.0,0.0,0.0
84444c3ffffffff,3.0,0.0,0.0
84444c7ffffffff,9.0,0.0,0.0
84444d1ffffffff,3.0,0.0,0.0
84444d7ffffffff,2.0,0.0,0.0
84444d9ffffffff,2.0,0.0,0.0
84444dbffffffff,40.0,0.0,0.0
84444ebffffffff,7.0,0.0,0.0
8444501ffffffff,7.0,3.0,0.0
8444509ffffffff,4.0,0.0,0.0
844450dffffffff,8.0,0.0,0.0
8444529ffffffff,60.0,0.0,0.0
844452bffffffff,2.0,0.0,0.0
844452dffffffff,3.0,0.0,0.0
8444555ffffffff,2.0,0.0,0.0
844455bffffffff,38.0,0.0,0.0
8444567ffffffff,2.0,0.0,0.0
8444597ffffffff,2.0,0.0,0.0
84445a9ffffffff,3.0,0.0,0.0
84445b1ffffffff,6.0,0.0,0.0
84445bbffffffff,2.0,0.0,0.0
8444633ffffffff,13.0,0.0,0.0
8444637ffffffff,2.0,0.0,0.0
8444681ffffffff,4.0,0.0,0.0
8444683ffffffff,3.0,0.0,0.0
8444685ffffffff,10.0,0.0,0.0
8444687ffffffff,9.0,0.0,0.0
8444689ffffffff,40.0,0.0,0.0
844468bffffffff,3.0,0.0,0.0
844468dffffffff,10.0,0.0,0.0
8444695ffffffff,3.0,0.0,0.0
844469dffffffff,2.0,0.0,0.0
84446a3ffffffff,5.0,0.0,0.0
84446a7ffffffff,1.0,0.0,0.0
84446b1ffffffff,5.0,0.0,0.0
84446b5ffffffff,13.0,0.0,0.0
84446b7ffffffff,2.0,0.0,0.0
84446b9ffffffff,20.0,0.0,0.0
84446bdffffffff,13.0,0.0,0.0
84446c1ffffffff,11.0,0.0,0.0
84446c3ffffffff,12.0,0.0,0.0
84446c5ffffffff,9.0,0.0,0.0
84446c7ffffffff,140.0,0.0,0.0
84446c9ffffffff,8.0,0.0,0.0
84446cbffffffff,48.0,0.0,0.0
84446cdffffffff,11.0,0.0,0.0
84446d1ffffffff,25.0,1.0,0.0
84446d3ffffffff,48.0,10.0,0.0
84446d5ffffffff,52.0,0.0,0.0
84446d7ffffffff,5.0,0.0,0.0
84446d9ffffffff,5.0,0.0,0.0
84446dbffffffff,7.0,0.0,0.0
84446ddffffffff,123.0,0.0,0.0
84446e1ffffffff,2.0,0.0,0.0
84446e5ffffffff,4.0,0.0,0.0
84446ebffffffff,8.0,0.0,0.0
84446edffffffff,16.0,2.0,0.0
8444731ffffffff,30.0,0.0,0.0
8444733ffffffff,4.0,0.0,0.0
844473bffffffff,2.0,0.0,0.0
8444a93ffffffff,2.0,0.0,0.0
8444a95ffffffff,4.0,0.0,0.0
8444a97ffffffff,2.0,0.0,0.0
8444a9bffffffff,2.0,0.0,0.0
8444abbffffffff,15.0,0.0,0.0
8444c0bffffffff,11.0,3.0,0.0
8444c11ffffffff,12.0,0.0,0.0
8444c13ffffffff,11.0,2.0,0.0
8444c15ffffffff,2.0,0.0,0.0
8444c19ffffffff,4.0,0.0,0.0
8444c1bffffffff,2.0,0.0,0.0
8444c21ffffffff,3.0,0.0,0.0
8444c27ffffffff,15.0,0.0,0.0
8444c3bffffffff,6.0,0.0,0.0
8444c57ffffffff,3.0,0.0,0.0
8444c87ffffffff,2.0,0.0,0.0
8444c89ffffffff,2.0,0.0,0.0
8444c91ffffffff,6.0,0.0,0.0
8444c99ffffffff,12.0,0.0,0.0
8444ca1ffffffff,2.0,2.0,0.0
8444ca3ffffffff,5.0,0.0,0.0
8444ca5ffffffff,4.0,0.0,0.0
8444cabffffffff,5.0,0.0,0.0
8444cb1ffffffff,2.0,0.0,0.0
8444cb3ffffffff,3.0,0.0,0.0
8444cb5ffffffff,2.0,0.0,0.0
8444cbdffffffff,7.0,2.0,0.0
8444cc7ffffffff,2.0,0.0,0.0
8444ccdffffffff,7.0,0.0,0.0
8444cd5ffffffff,5.0,1.0,0.0
8444cd7ffffffff,41.0,0.0,0.0
8444cdbffffffff,6.0,0.0,0.0
8444cebffffffff,4.0,0.0,0.0
8444d01ffffffff,49.0,0.0,0.0
8444d03ffffffff,252.0,0.0,0.0
8444d07ffffffff,250.0,9.0,0.0
8444d0bffffffff,14.0,3.0,0.0
8444d15ffffffff,10.0,0.0,0.0
8444d17ffffffff,270.0,2.0,0.0
8444d23ffffffff,8.0,0.0,0.0
8444d31ffffffff,2.0,0.0,0.0
8444d35ffffffff,6.0,0.0,0.0
8444d37ffffffff,2.0,0.0,0.0
8444d39ffffffff,21.0,0.0,0.0
8444d3bffffffff,5.0,0.0,0.0
8444d3dffffffff,15.0,0.0,0.0
8444d51ffffffff,2.0,0.0,0.0
8444d53ffffffff,2.0,0.0,0.0
8444d55ffffffff,7.0,0.0,0.0
8444d59ffffffff,10.0,0.0,0.0
8444d5bffffffff,2.0,0.0,0.0
8444d5dffffffff,32.0,0.0,0.0
8444d81ffffffff,2.0,0.0,0.0
8444d85ffffffff,4.0,0.0,0.0
8444d91ffffffff,13.0,6.0,0.0
8444d93ffffffff,10.0,0.0,0.0
8444d97ffffffff,3.0,0.0,0.0
8444da1ffffffff,2.0,0.0,0.0
8444da5ffffffff,4.0,0.0,0.0
8444da7ffffffff,2.0,0.0,0.0
8444dabffffffff,5.0,0.0,0.0
8444db3ffffffff,2.0,0.0,0.0
8444db5ffffffff,42.0,2.0,0.0
8444db7ffffffff,1.0,1.0,0.0
8444db9ffffffff,1.0,0.0,0.0
8444dbbffffffff,5.0,0.0,0.0
8444dc5ffffffff,20.0,0.0,0.0
8444dcbffffffff,2.0,0.0,0.0
8444dd1ffffffff,4.0,0.0,0.0
8444dd5ffffffff,56.0,0.0,0.0
8444dd7ffffffff,1.0,0.0,0.0
8444dd9ffffffff,17.0,0.0,0.0
8444ddbffffffff,3.0,2.0,0.0
8444dddffffffff,6.0,0.0,0.0
8444de1ffffffff,10.0,0.0,0.0
8444de5ffffffff,1.0,0.0,0.0
8444de7ffffffff,4.0,0.0,0.0
8444de9ffffffff,27.0,0.0,0.0
8444debffffffff,2.0,0.0,0.0
8444dedffffffff,4.0,0.0,0.0
8444e01ffffffff,11.0,0.0,0.0
8444e03ffffffff,2.0,0.0,0.0
8444e05ffffffff,20.0,0.0,0.0
8444e09ffffffff,2.0,0.0,0.0
8444e1dffffffff,4.0,0.0,0.0
8444e25ffffffff,3.0,0.0,0.0
8444e29ffffffff,41.0,0.0,0.0
8444e2dffffffff,2.0,0.0,0.0
8444e33ffffffff,2.0,0.0,0.0
8444e47ffffffff,1.0,0.0,0.0
8444e51ffffffff,2.0,0.0,0.0
8444e53ffffffff,10.0,0.0,0.0
8444e5bffffffff,6.0,0.0,0.0
8444e63ffffffff,20.0,0.0,0.0
8444e83ffffffff,1.0,0.0,0.0
8444e8bffffffff,2.0,0.0,0.0
8444ea5ffffffff,2.0,0.0,0.0
8444ec7ffffffff,1.0,0.0,0.0
8444ed7ffffffff,2.0,0.0,0.0
8444ee3ffffffff,2.0,0.0,0.0
8444f01ffffffff,2.0,0.0,0.0
8444f05ffffffff,28.0,0.0,0.0
8444f0dffffffff,25.0,4.0,0.0
8444f31ffffffff,25.0,2.0,0.0
