cell_id,Setophaga dominica,Setophaga dominica albilora,Setophaga dominica dominica/stoddardi
84446edffffffff,52.0,2.0,0.0
8444717ffffffff,7.0,0.0,0.0
8444731ffffffff,73.0,4.0,5.0
8444733ffffffff,9.0,0.0,0.0
8444735ffffffff,4.0,0.0,0.0
844473bffffffff,18.0,0.0,0.0
8444869ffffffff,2.0,0.0,1.0
8444a11ffffffff,6.0,2.0,2.0
8444a13ffffffff,16.0,0.0,0.0
8444a19ffffffff,15.0,9.0,4.0
8444a37ffffffff,2.0,0.0,0.0
8444a51ffffffff,2.0,2.0,0.0
8444a53ffffffff,7.0,2.0,0.0
8444a5bffffffff,8.0,8.0,0.0
8444a83ffffffff,2.0,2.0,0.0
8444a85ffffffff,1.0,1.0,0.0
8444a87ffffffff,2.0,0.0,0.0
8444a8dffffffff,9.0,3.0,0.0
8444a91ffffffff,5.0,0.0,0.0
8444a93ffffffff,6.0,0.0,2.0
8444a95ffffffff,2.0,2.0,0.0
8444a99ffffffff,4.0,0.0,0.0
8444a9bffffffff,8.0,0.0,0.0
8444a9dffffffff,2.0,0.0,2.0
8444ab9ffffffff,2.0,1.0,0.0
8444abbffffffff,7.0,5.0,0.0
8444ac1ffffffff,1.0,1.0,0.0
8444ac5ffffffff,2.0,0.0,2.0
8444acbffffffff,7.0,0.0,3.0
8444ad3ffffffff,1.0,0.0,0.0
8444ad5ffffffff,2.0,0.0,0.0
8444ad7ffffffff,2.0,0.0,0.0
8444ad9ffffffff,2.0,0.0,0.0
8444ae9ffffffff,6.0,2.0,0.0
8444aebffffffff,3.0,0.0,0.0
8444c0bffffffff,13.0,0.0,0.0
8444c11ffffffff,2.0,0.0,0.0
8444c13ffffffff,3.0,0.0,2.0
8444c1bffffffff,3.0,0.0,0.0
8444c1dffffffff,2.0,0.0,0.0
8444c23ffffffff,1.0,0.0,1.0
8444c27ffffffff,27.0,0.0,1.0
8444c2dffffffff,1.0,0.0,0.0
8444c3bffffffff,11.0,3.0,0.0
8444c4bffffffff,3.0,0.0,0.0
8444c4dffffffff,3.0,0.0,0.0
8444c65ffffffff,1.0,0.0,0.0
8444c6dffffffff,2.0,0.0,0.0
8444c83ffffffff,1.0,0.0,0.0
8444c89ffffffff,12.0,0.0,0.0
8444c91ffffffff,3.0,0.0,0.0
8444c97ffffffff,2.0,0.0,0.0
8444c99ffffffff,25.0,0.0,0.0
8444c9dffffffff,2.0,0.0,0.0
8444ca1ffffffff,3.0,0.0,0.0
8444ca9ffffffff,2.0,2.0,0.0
8444cabffffffff,7.0,0.0,0.0
8444cb3ffffffff,3.0,0.0,0.0
8444cb9ffffffff,2.0,0.0,0.0
8444cbbffffffff,2.0,0.0,0.0
8444cbdffffffff,6.0,0.0,0.0
8444cc5ffffffff,11.0,0.0,0.0
8444ccdffffffff,6.0,0.0,0.0
8444cd1ffffffff,3.0,0.0,0.0
8444cd3ffffffff,1.0,0.0,0.0
8444cd5ffffffff,11.0,0.0,0.0
8444cd7ffffffff,5.0,0.0,0.0
8444cd9ffffffff,1.0,0.0,0.0
8444ce1ffffffff,2.0,0.0,0.0
8444ce5ffffffff,1.0,0.0,1.0
8444ce7ffffffff,3.0,0.0,0.0
8444ce9ffffffff,4.0,0.0,0.0
8444d01ffffffff,13.0,0.0,2.0
8444d03ffffffff,71.0,2.0,11.0
8444d07ffffffff,22.0,3.0,4.0
8444d0bffffffff,35.0,0.0,3.0
8444d15ffffffff,9.0,0.0,2.0
8444d17ffffffff,21.0,0.0,0.0
8444d23ffffffff,27.0,1.0,5.0
8444d35ffffffff,3.0,0.0,0.0
8444d3bffffffff,34.0,0.0,4.0
8444d3dffffffff,7.0,2.0,0.0
8444d51ffffffff,10.0,0.0,0.0
8444d53ffffffff,14.0,0.0,0.0
8444d55ffffffff,10.0,0.0,0.0
8444d5bffffffff,6.0,0.0,0.0
8444d5dffffffff,10.0,2.0,1.0
8444d87ffffffff,7.0,0.0,0.0
8444d89ffffffff,7.0,0.0,0.0
8444d93ffffffff,6.0,0.0,0.0
8444d95ffffffff,2.0,0.0,0.0
8444da1ffffffff,2.0,0.0,0.0
8444da5ffffffff,2.0,0.0,0.0
8444da9ffffffff,1.0,0.0,0.0
8444dabffffffff,6.0,2.0,0.0
8444dadffffffff,2.0,0.0,0.0
8444dbdffffffff,17.0,0.0,0.0
8444dd1ffffffff,2.0,0.0,0.0
8444dd3ffffffff,2.0,0.0,0.0
8444dd7ffffffff,2.0,0.0,0.0
8444ddbffffffff,6.0,0.0,0.0
8444de1ffffffff,2.0,0.0,0.0
8444de3ffffffff,2.0,0.0,0.0
8444de7ffffffff,3.0,0.0,0.0
8444de9ffffffff,3.0,0.0,1.0
8444e07ffffffff,79.0,0.0,0.0
8444e21ffffffff,13.0,0.0,0.0
8444e25ffffffff,2.0,0.0,0.0
8444e27ffffffff,1.0,0.0,0.0
8444e39ffffffff,2.0,0.0,0.0
8444e3bffffffff,2.0,0.0,0.0
8444e47ffffffff,3.0,1.0,0.0
8444e55ffffffff,4.0,0.0,4.0
8444e57ffffffff,2.0,0.0,0.0
8444e63ffffffff,7.0,2.0,5.0
8444e67ffffffff,2.0,0.0,2.0
8444e93ffffffff,3.0,0.0,0.0
8444ec7ffffffff,1.0,0.0,0.0
8444ecdffffffff,1.0,0.0,0.0
8444ed7ffffffff,3.0,0.0,0.0
8444ee7ffffffff,6.0,0.0,0.0
8444eebffffffff,1.0,0.0,0.0
8444eedffffffff,7.0,0.0,0.0
8444f05ffffffff,2.0,0.0,0.0
8444f07ffffffff,4.0,0.0,2.0
8444f13ffffffff,1.0,0.0,0.0
8444f1dffffffff,4.0,0.0,0.0
8444f31ffffffff,2.0,0.0,0.0
8444f37ffffffff,21.0,0.0,0.0
8444f3dffffffff,4.0,0.0,0.0
8444f43ffffffff,9.0,5.0,0.0
8444f49ffffffff,5.0,1.0,0.0
8444f4dffffffff,7.0,0.0,1.0
8444f61ffffffff,2.0,0.0,2.0
8444f63ffffffff,80.0,0.0,3.0
8444f6bffffffff,2.0,2.0,0.0
8445019ffffffff,4.0,0.0,0.0
8445059ffffffff,4.0,0.0,0.0
844509bffffffff,9.0,0.0,0.0
84450a7ffffffff,2.0,0.0,0.0
84450adffffffff,4.0,2.0,0.0
84450b1ffffffff,1.0,0.0,0.0
84450cdffffffff,1.0,0.0,0.0
84451b7ffffffff,1.0,0.0,0.0
8445215ffffffff,7.0,0.0,7.0
8445237ffffffff,7.0,0.0,0.0
844526bffffffff,3.0,0.0,0.0
8445281ffffffff,2.0,0.0,0.0
84452a5ffffffff,2.0,0.0,0.0
84452adffffffff,14.0,0.0,0.0
84452c3ffffffff,3.0,0.0,2.0
84452c7ffffffff,4.0,0.0,0.0
84452e1ffffffff,6.0,0.0,0.0
84452edffffffff,1.0,0.0,0.0
8445355ffffffff,13.0,13.0,0.0
84455a9ffffffff,2.0,0.0,0.0
8445889ffffffff,2.0,0.0,0.0
8445a33ffffffff,6.0,2.0,0.0
8445b07ffffffff,4.0,0.0,0.0
8445b23ffffffff,1.0,0.0,0.0
8445b27ffffffff,2.0,0.0,2.0
8448059ffffffff,2.0,0.0,0.0
844805bffffffff,2.0,0.0,0.0
84480adffffffff,2.0,0.0,0.0
8448233ffffffff,2.0,0.0,0.0
84482adffffffff,14.0,14.0,0.0
84482b1ffffffff,1.0,0.0,0.0
84482e5ffffffff,4.0,0.0,0.0
844836dffffffff,1.0,0.0,0.0
8448437ffffffff,2.0,0.0,0.0
8448469ffffffff,2.0,0.0,0.0
84484a5ffffffff,4.0,1.0,0.0
84485bbffffffff,1.0,0.0,0.0
84485bdffffffff,1.0,0.0,0.0
8448715ffffffff,2.0,0.0,0.0
8448723ffffffff,2.0,0.0,0.0
8448833ffffffff,2.0,0.0,0.0
8448835ffffffff,2.0,0.0,0.0
8448837ffffffff,3.0,0.0,0.0
8448869ffffffff,5.0,5.0,0.0
844886dffffffff,2.0,0.0,0.0
8448881ffffffff,12.0,0.0,0.0
84488a3ffffffff,2.0,0.0,0.0
84488d1ffffffff,4.0,0.0,0.0
84488e1ffffffff,1.0,0.0,0.0
84488e9ffffffff,2.0,0.0,2.0
8448903ffffffff,7.0,0.0,0.0
844890bffffffff,8.0,0.0,0.0
8448915ffffffff,25.0,0.0,0.0
8448923ffffffff,2.0,0.0,0.0
8448935ffffffff,4.0,0.0,0.0
844893dffffffff,5.0,0.0,0.0
8448955ffffffff,10.0,0.0,2.0
8448959ffffffff,2.0,0.0,0.0
8448985ffffffff,2.0,0.0,0.0
844898dffffffff,153.0,0.0,0.0
84489a3ffffffff,3.0,0.0,0.0
84489bbffffffff,1.0,0.0,0.0
84489c1ffffffff,50.0,0.0,0.0
84489c3ffffffff,18.0,0.0,0.0
84489c5ffffffff,4.0,0.0,0.0
84489c7ffffffff,5.0,0.0,0.0
84489c9ffffffff,7.0,0.0,0.0
84489d9ffffffff,4.0,0.0,0.0
84489ddffffffff,4.0,0.0,0.0
84489e3ffffffff,249.0,2.0,0.0
84489e7ffffffff,4.0,0.0,0.0
8448a1dffffffff,1.0,0.0,0.0
8448ab3ffffffff,6.0,0.0,0.0
8448ab7ffffffff,3.0,0.0,0.0
8448b13ffffffff,2.0,0.0,0.0
8448b15ffffffff,4.0,0.0,0.0
8448b23ffffffff,67.0,35.0,0.0
8448b2bffffffff,9.0,9.0,0.0
8448b31ffffffff,3.0,0.0,0.0
8448b39ffffffff,25.0,23.0,0.0
8448b3dffffffff,15.0,5.0,0.0
8448c05ffffffff,1.0,0.0,0.0
8448c2dffffffff,7.0,2.0,0.0
8448c35ffffffff,13.0,1.0,0.0
8448c59ffffffff,1.0,0.0,0.0
8448cd3ffffffff,2.0,0.0,0.0
8448d07ffffffff,1.0,0.0,0.0
8448d25ffffffff,3.0,3.0,0.0
8448d33ffffffff,2.0,0.0,0.0
8448d35ffffffff,2.0,0.0,0.0
8448d37ffffffff,5.0,0.0,0.0
8448d87ffffffff,2.0,0.0,0.0
8448d89ffffffff,8.0,0.0,0.0
8448dc7ffffffff,3.0,0.0,0.0
8448de5ffffffff,2.0,0.0,0.0
8448e33ffffffff,3.0,0.0,0.0
8448e83ffffffff,2.0,0.0,0.0
8448e85ffffffff,36.0,10.0,0.0
8448e97ffffffff,8.0,2.0,0.0
8448ec7ffffffff,4.0,0.0,0.0
8448ee9ffffffff,10.0,0.0,0.0
8448eebffffffff,52.0,4.0,0.0
8448f25ffffffff,2.0,0.0,0.0
844980dffffffff,5.0,0.0,0.0
8449901ffffffff,4.0,0.0,0.0
8449907ffffffff,1.0,1.0,0.0
8449931ffffffff,1.0,0.0,0.0
8449945ffffffff,1.0,0.0,0.0
8449959ffffffff,20.0,0.0,0.0
844995bffffffff,3.0,2.0,0.0
8449961ffffffff,6.0,0.0,0.0
8449963ffffffff,6.0,0.0,0.0
8449965ffffffff,19.0,1.0,1.0
8449967ffffffff,2.0,0.0,0.0
8449987ffffffff,9.0,9.0,0.0
84499cdffffffff,2.0,0.0,0.0
8449a2bffffffff,3.0,0.0,0.0
8449a85ffffffff,10.0,0.0,0.0
8449a8dffffffff,7.0,0.0,0.0
8449a93ffffffff,2.0,2.0,0.0
8449b2dffffffff,2.0,0.0,0.0
8449b33ffffffff,7.0,0.0,0.0
8449b35ffffffff,1.0,0.0,0.0
8449b37ffffffff,2.0,0.0,0.0
844c021ffffffff,2.0,0.0,0.0
844c8bdffffffff,2.0,0.0,0.0
844cb3dffffffff,5.0,0.0,0.0
844cc09ffffffff,16.0,0.0,0.0
844cc0bffffffff,11.0,0.0,0.0
844cc43ffffffff,107.0,0.0,0.0
844cc51ffffffff,7.0,0.0,0.0
844cc53ffffffff,7.0,0.0,0.0
844cc55ffffffff,3.0,0.0,0.0
844cc59ffffffff,138.0,0.0,0.0
844cc5bffffffff,10.0,0.0,0.0
844cc5dffffffff,19.0,0.0,0.0
844cc61ffffffff,1.0,0.0,1.0
844cd2dffffffff,2.0,0.0,0.0
844cd43ffffffff,3.0,0.0,0.0
844cd45ffffffff,2.0,0.0,0.0
844ce81ffffffff,2.0,0.0,0.0
844ce8bffffffff,2.0,0.0,0.0
844cea9ffffffff,5.0,0.0,0.0
844ceadffffffff,29.0,0.0,0.0
844cee3ffffffff,5.0,0.0,0.0
844cee5ffffffff,82.0,0.0,0.0
844cee7ffffffff,49.0,0.0,0.0
844cf21ffffffff,2.0,0.0,0.0
8466139ffffffff,4.0,0.0,0.0
8466a0bffffffff,3.0,0.0,0.0
8466a1dffffffff,2.0,0.0,0.0
8466a2dffffffff,4.0,0.0,0.0
8466a57ffffffff,4.0,0.0,0.0
8466a65ffffffff,2.0,0.0,0.0
8466b41ffffffff,3.0,0.0,0.0
8466b45ffffffff,2.0,0.0,0.0
8466b4dffffffff,2.0,0.0,0.0
8466b51ffffffff,10.0,0.0,0.0
8466c4dffffffff,1.0,0.0,0.0
8466e65ffffffff,44.0,0.0,0.0
846725bffffffff,3.0,0.0,0.0
8467363ffffffff,2.0,2.0,0.0
8467447ffffffff,2.0,0.0,0.0
8467553ffffffff,16.0,0.0,0.0
8467801ffffffff,1.0,0.0,0.0
8467805ffffffff,1.0,0.0,0.0
846790dffffffff,3.0,0.0,0.0
84679a1ffffffff,2.0,0.0,0.0
84679b7ffffffff,2.0,0.0,0.0
8467a01ffffffff,11.0,0.0,0.0
8467a37ffffffff,1.0,0.0,0.0
846d231ffffffff,3.0,0.0,0.0
846d2d7ffffffff,4.0,0.0,0.0
846d32bffffffff,3.0,0.0,0.0
846d335ffffffff,4.0,0.0,0.0
846d341ffffffff,2.0,0.0,0.0
846d34dffffffff,6.0,0.0,0.0
846d35bffffffff,8.0,0.0,0.0
846d36bffffffff,2.0,2.0,0.0
846d61bffffffff,2.0,0.0,0.0
846d641ffffffff,2.0,2.0,0.0
846d651ffffffff,3.0,0.0,0.0
846d655ffffffff,2.0,0.0,0.0
846d68bffffffff,3.0,0.0,0.0
846d68dffffffff,1.0,0.0,0.0
846d691ffffffff,7.0,0.0,0.0
846d693ffffffff,17.0,0.0,0.0
846d69bffffffff,1.0,0.0,0.0
846d69dffffffff,31.0,0.0,0.0
