cell_id,Himantopus mexicanus,Himantopus mexicanus mexicanus,Himantopus mexicanus knudseni,Himantopus mexicanus melanurus,Himantopus mexicanus mexicanus x melanurus
8348c4fffffffff,2.0,0.0,0.0,0.0,0.0
8348c5fffffffff,6.0,0.0,0.0,0.0,0.0
8348c6fffffffff,24.0,0.0,0.0,0.0,0.0
8348c8fffffffff,16.0,0.0,0.0,0.0,0.0
8348c9fffffffff,2.0,0.0,0.0,0.0,0.0
8348cafffffffff,2.0,0.0,0.0,0.0,0.0
8348cbfffffffff,4.0,0.0,0.0,0.0,0.0
8348ccfffffffff,11.0,0.0,0.0,0.0,0.0
8348cdfffffffff,9.0,4.0,0.0,0.0,0.0
8348cefffffffff,5.0,0.0,0.0,0.0,0.0
8348d0fffffffff,43.0,0.0,0.0,0.0,0.0
8348d2fffffffff,4.0,0.0,0.0,0.0,0.0
8348d8fffffffff,20.0,0.0,0.0,0.0,0.0
8348dafffffffff,8.0,0.0,0.0,0.0,0.0
8348dcfffffffff,12.0,0.0,0.0,0.0,0.0
8348ddfffffffff,1.0,0.0,0.0,0.0,0.0
8348e6fffffffff,1.0,0.0,0.0,0.0,0.0
8348e8fffffffff,73.0,9.0,0.0,0.0,0.0
8348e9fffffffff,77.0,11.0,0.0,0.0,0.0
8348eafffffffff,69.0,7.0,0.0,0.0,0.0
8348ebfffffffff,6.0,0.0,0.0,0.0,0.0
8348ecfffffffff,21.0,4.0,0.0,0.0,0.0
8348eefffffffff,7.0,0.0,0.0,0.0,0.0
8348f2fffffffff,50.0,4.0,0.0,0.0,0.0
8348f3fffffffff,5.0,0.0,0.0,0.0,0.0
834980fffffffff,2.0,0.0,0.0,0.0,0.0
834983fffffffff,4.0,0.0,0.0,0.0,0.0
834992fffffffff,9.0,0.0,0.0,0.0,0.0
834993fffffffff,2.0,0.0,0.0,0.0,0.0
834994fffffffff,6.0,0.0,0.0,0.0,0.0
834995fffffffff,20.0,4.0,0.0,0.0,0.0
834996fffffffff,72.0,16.0,0.0,0.0,0.0
8349aafffffffff,9.0,4.0,0.0,0.0,0.0
8349abfffffffff,10.0,0.0,0.0,0.0,0.0
834c83fffffffff,18.0,0.0,0.0,0.0,0.0
834c95fffffffff,3.0,0.0,0.0,0.0,0.0
834caafffffffff,3.0,0.0,0.0,0.0,0.0
834cabfffffffff,2.0,0.0,0.0,0.0,0.0
834cb3fffffffff,47.0,0.0,0.0,0.0,0.0
834cc0fffffffff,11.0,4.0,0.0,0.0,0.0
834cc5fffffffff,20.0,6.0,0.0,0.0,0.0
834cd0fffffffff,1.0,0.0,0.0,0.0,0.0
834ce8fffffffff,110.0,0.0,0.0,0.0,0.0
834ce9fffffffff,2.0,0.0,0.0,0.0,0.0
834ceafffffffff,58.0,0.0,0.0,0.0,0.0
834d49fffffffff,2.0,0.0,0.0,0.0,0.0
834d4bfffffffff,4.0,0.0,0.0,0.0,0.0
835d10fffffffff,12.0,0.0,11.0,0.0,0.0
835d16fffffffff,28.0,0.0,19.0,0.0,0.0
835e43fffffffff,16.0,1.0,0.0,0.0,0.0
835e4afffffffff,2.0,0.0,0.0,0.0,0.0
835e5cfffffffff,7.0,0.0,0.0,0.0,0.0
835e66fffffffff,13.0,0.0,0.0,0.0,0.0
835f1efffffffff,1.0,1.0,0.0,0.0,0.0
835f4bfffffffff,4.0,0.0,0.0,0.0,0.0
835f58fffffffff,50.0,0.0,0.0,0.0,0.0
836609fffffffff,2.0,0.0,0.0,0.0,0.0
836620fffffffff,3.0,1.0,0.0,0.0,0.0
836622fffffffff,17.0,8.0,0.0,0.0,0.0
836625fffffffff,4.0,0.0,0.0,0.0,0.0
83662bfffffffff,3.0,0.0,0.0,0.0,0.0
83662cfffffffff,2.0,0.0,0.0,0.0,0.0
836631fffffffff,6.0,0.0,0.0,0.0,0.0
836641fffffffff,2.0,0.0,0.0,0.0,0.0
836675fffffffff,4.0,0.0,0.0,0.0,0.0
8366a1fffffffff,2.0,0.0,0.0,0.0,0.0
8366a5fffffffff,74.0,12.0,0.0,0.0,0.0
8366b4fffffffff,4.0,0.0,0.0,0.0,0.0
8366b5fffffffff,5.0,2.0,0.0,0.0,0.0
8366b6fffffffff,2.0,0.0,0.0,0.0,0.0
8366d0fffffffff,38.0,0.0,0.0,0.0,0.0
8366e3fffffffff,2.0,0.0,0.0,0.0,0.0
8366e4fffffffff,1.0,0.0,0.0,0.0,0.0
8366e5fffffffff,1.0,0.0,0.0,0.0,0.0
8366e6fffffffff,32.0,3.0,0.0,0.0,0.0
8366f1fffffffff,20.0,2.0,0.0,0.0,0.0
8366f5fffffffff,13.0,1.0,0.0,0.0,0.0
836732fffffffff,11.0,0.0,0.0,0.0,0.0
836741fffffffff,4.0,0.0,0.0,0.0,0.0
836743fffffffff,20.0,0.0,0.0,0.0,0.0
836744fffffffff,31.0,0.0,0.0,0.0,0.0
836746fffffffff,61.0,0.0,0.0,0.0,0.0
83674cfffffffff,54.0,3.0,0.0,0.0,0.0
836752fffffffff,15.0,0.0,0.0,0.0,0.0
836755fffffffff,46.0,0.0,0.0,0.0,0.0
836758fffffffff,32.0,32.0,0.0,0.0,0.0
83675cfffffffff,5.0,0.0,0.0,0.0,0.0
836769fffffffff,5.0,0.0,0.0,0.0,0.0
83676bfffffffff,2.0,0.0,0.0,0.0,0.0
836773fffffffff,46.0,0.0,0.0,0.0,0.0
836780fffffffff,2.0,0.0,0.0,0.0,0.0
83679afffffffff,1.0,0.0,0.0,0.0,0.0
83679bfffffffff,104.0,3.0,0.0,0.0,0.0
836c5bfffffffff,2.0,0.0,0.0,0.0,0.0
836d04fffffffff,51.0,4.0,0.0,0.0,0.0
836d23fffffffff,3.0,0.0,0.0,0.0,0.0
836d24fffffffff,3.0,2.0,0.0,0.0,0.0
836d25fffffffff,29.0,24.0,0.0,0.0,0.0
836d26fffffffff,2.0,0.0,0.0,0.0,0.0
836d28fffffffff,19.0,0.0,0.0,0.0,0.0
836d29fffffffff,11.0,0.0,0.0,0.0,0.0
836d2afffffffff,36.0,3.0,0.0,0.0,0.0
836d2bfffffffff,42.0,0.0,0.0,0.0,0.0
836d2cfffffffff,6.0,6.0,0.0,0.0,0.0
836d2dfffffffff,2.0,0.0,0.0,0.0,0.0
836d31fffffffff,4.0,4.0,0.0,0.0,0.0
836d32fffffffff,4.0,0.0,0.0,0.0,0.0
836d34fffffffff,88.0,6.0,0.0,0.0,0.0
836d35fffffffff,2.0,2.0,0.0,0.0,0.0
836d60fffffffff,10.0,0.0,0.0,0.0,0.0
836d61fffffffff,2.0,0.0,0.0,0.0,0.0
836d66fffffffff,5.0,0.0,0.0,0.0,0.0
836d68fffffffff,19.0,17.0,0.0,0.0,0.0
836d69fffffffff,40.0,33.0,0.0,0.0,0.0
836d6dfffffffff,4.0,4.0,0.0,0.0,0.0
836d74fffffffff,9.0,0.0,0.0,0.0,0.0
836d76fffffffff,13.0,0.0,0.0,0.0,0.0
838014fffffffff,5.0,3.0,0.0,2.0,0.0
838016fffffffff,5.0,0.0,0.0,5.0,0.0
838185fffffffff,5.0,1.0,0.0,0.0,0.0
838a6dfffffffff,3.0,0.0,0.0,0.0,0.0
838a8efffffffff,1.0,0.0,0.0,0.0,0.0
838af6fffffffff,1.0,0.0,0.0,0.0,1.0
838b26fffffffff,6.0,0.0,0.0,4.0,0.0
838b2cfffffffff,12.0,5.0,0.0,1.0,0.0
838e62fffffffff,12.0,12.0,0.0,0.0,0.0
838e6cfffffffff,1.0,1.0,0.0,0.0,0.0
838e75fffffffff,3.0,3.0,0.0,0.0,0.0
838f0bfffffffff,3.0,0.0,0.0,0.0,0.0
838f0dfffffffff,2.0,0.0,0.0,0.0,0.0
838f2afffffffff,10.0,0.0,0.0,7.0,2.0
838f40fffffffff,5.0,0.0,0.0,0.0,1.0
838f43fffffffff,3.0,0.0,0.0,3.0,0.0
838f44fffffffff,2.0,0.0,0.0,2.0,0.0
838f46fffffffff,10.0,4.0,0.0,6.0,0.0
838f48fffffffff,9.0,0.0,0.0,5.0,4.0
838f4cfffffffff,15.0,5.0,0.0,7.0,3.0
838f50fffffffff,7.0,3.0,0.0,4.0,0.0
838f51fffffffff,4.0,0.0,0.0,0.0,0.0
838f54fffffffff,2.0,0.0,0.0,0.0,0.0
838f6efffffffff,2.0,0.0,0.0,0.0,0.0
838f73fffffffff,1.0,1.0,0.0,0.0,0.0
838f74fffffffff,4.0,0.0,0.0,0.0,0.0
83a865fffffffff,5.0,0.0,0.0,5.0,0.0
83a8a0fffffffff,11.0,1.0,0.0,10.0,0.0
83a8a2fffffffff,1.0,0.0,0.0,1.0,0.0
83a8c2fffffffff,1.0,1.0,0.0,0.0,0.0
83a900fffffffff,3.0,0.0,0.0,3.0,0.0
83a903fffffffff,3.0,0.0,0.0,3.0,0.0
83a905fffffffff,1.0,0.0,0.0,1.0,0.0
83a918fffffffff,9.0,0.0,0.0,5.0,0.0
83a91dfffffffff,4.0,0.0,0.0,0.0,0.0
83a941fffffffff,1.0,0.0,0.0,0.0,0.0
83a944fffffffff,18.0,0.0,0.0,15.0,0.0
83a945fffffffff,1.0,0.0,0.0,1.0,0.0
83a946fffffffff,15.0,0.0,0.0,1.0,0.0
83a953fffffffff,1.0,0.0,0.0,0.0,0.0
83a961fffffffff,40.0,0.0,0.0,0.0,0.0
83a962fffffffff,2.0,0.0,0.0,2.0,0.0
83a965fffffffff,2.0,0.0,0.0,0.0,0.0
83a96cfffffffff,5.0,0.0,0.0,0.0,0.0
83b226fffffffff,1.0,0.0,0.0,0.0,0.0
83b241fffffffff,2.0,0.0,0.0,0.0,0.0
83b245fffffffff,2.0,0.0,0.0,0.0,0.0
83b248fffffffff,35.0,0.0,0.0,0.0,0.0
83b249fffffffff,99.0,0.0,0.0,2.0,0.0
83b24bfffffffff,6.0,0.0,0.0,0.0,0.0
83b24cfffffffff,2.0,0.0,0.0,0.0,0.0
83b24dfffffffff,887.0,0.0,0.0,1.0,0.0
83b25cfffffffff,2.0,0.0,0.0,0.0,0.0
83b261fffffffff,8.0,0.0,0.0,0.0,0.0
83b268fffffffff,66.0,0.0,0.0,0.0,0.0
83b269fffffffff,107.0,0.0,0.0,0.0,0.0
83b26afffffffff,4.0,0.0,0.0,0.0,0.0
83b26bfffffffff,101.0,0.0,0.0,0.0,0.0
83b26cfffffffff,2.0,0.0,0.0,0.0,0.0
83b26dfffffffff,40.0,0.0,0.0,0.0,0.0
83b26efffffffff,2.0,0.0,0.0,0.0,0.0
83b2c0fffffffff,241.0,0.0,0.0,92.0,0.0
83b2c2fffffffff,1.0,0.0,0.0,0.0,0.0
83b2c3fffffffff,12.0,0.0,0.0,4.0,0.0
83b2c4fffffffff,67.0,0.0,0.0,25.0,0.0
83b2c5fffffffff,9.0,0.0,0.0,3.0,0.0
83b2d8fffffffff,19.0,0.0,0.0,10.0,0.0
83b2dafffffffff,28.0,0.0,0.0,11.0,0.0
83b2dcfffffffff,4.0,0.0,0.0,4.0,0.0
83b2e2fffffffff,40.0,0.0,0.0,5.0,0.0
83b2e6fffffffff,3.0,0.0,0.0,0.0,0.0
83b2ecfffffffff,9.0,0.0,0.0,1.0,0.0
83b2eefffffffff,2.0,0.0,0.0,0.0,0.0
83b304fffffffff,28.0,0.0,0.0,6.0,0.0
83b305fffffffff,4.0,0.0,0.0,0.0,4.0
83b324fffffffff,2.0,2.0,0.0,0.0,0.0
83b32cfffffffff,4.0,2.0,0.0,2.0,0.0
83b351fffffffff,17.0,0.0,0.0,14.0,0.0
83b354fffffffff,33.0,0.0,0.0,2.0,0.0
83b355fffffffff,35.0,0.0,0.0,6.0,0.0
83b35cfffffffff,3.0,0.0,0.0,3.0,0.0
83b366fffffffff,2.0,0.0,0.0,1.0,0.0
83b36dfffffffff,2.0,0.0,0.0,2.0,0.0
83c205fffffffff,4.0,0.0,0.0,4.0,0.0
83c21bfffffffff,8.0,0.0,0.0,8.0,0.0
83c21dfffffffff,10.0,0.0,0.0,10.0,0.0
83c22afffffffff,20.0,0.0,0.0,20.0,0.0
83c22efffffffff,7.0,0.0,0.0,7.0,0.0
83c2c4fffffffff,1.0,0.0,0.0,1.0,0.0
83c2c5fffffffff,11.0,0.0,0.0,11.0,0.0
83c2c9fffffffff,287.0,0.0,0.0,6.0,0.0
83c2cbfffffffff,3.0,0.0,0.0,0.0,0.0
83c2ccfffffffff,2.0,0.0,0.0,2.0,0.0
83c2cdfffffffff,143.0,0.0,0.0,6.0,0.0
83c2cefffffffff,2.0,0.0,0.0,2.0,0.0
83c2d0fffffffff,1.0,0.0,0.0,0.0,0.0
83c2d2fffffffff,5.0,0.0,0.0,2.0,0.0
83c2d4fffffffff,2.0,0.0,0.0,2.0,0.0
83c2d6fffffffff,6.0,0.0,0.0,2.0,0.0
83c2e3fffffffff,12.0,0.0,0.0,1.0,0.0
83c2e9fffffffff,107.0,0.0,0.0,0.0,0.0
83c2eafffffffff,2.0,0.0,0.0,2.0,0.0
83c2ebfffffffff,24.0,0.0,0.0,0.0,0.0
83c2f1fffffffff,85.0,0.0,0.0,38.0,0.0
83c2f2fffffffff,36.0,0.0,0.0,7.0,0.0
83c2f3fffffffff,7.0,0.0,0.0,7.0,0.0
83c30dfffffffff,2.0,0.0,0.0,2.0,0.0
83c321fffffffff,2.0,0.0,0.0,2.0,0.0
83c32efffffffff,18.0,0.0,0.0,17.0,0.0
83c340fffffffff,5.0,0.0,0.0,0.0,0.0
83c34bfffffffff,57.0,0.0,0.0,0.0,0.0
83c350fffffffff,10.0,0.0,0.0,10.0,0.0
83c354fffffffff,2.0,0.0,0.0,2.0,0.0
83c356fffffffff,3.0,0.0,0.0,2.0,0.0
83ce88fffffffff,2.0,0.0,0.0,0.0,0.0
83ce8cfffffffff,48.0,0.0,0.0,0.0,0.0
83ce98fffffffff,2.0,0.0,0.0,0.0,0.0
83ce9cfffffffff,4.0,0.0,0.0,0.0,0.0
83cea0fffffffff,11.0,0.0,0.0,0.0,0.0
83cea2fffffffff,2.0,0.0,0.0,0.0,0.0
83cea3fffffffff,3.0,0.0,0.0,1.0,0.0
83cea8fffffffff,2.0,0.0,0.0,1.0,0.0
83ceaafffffffff,10.0,0.0,0.0,0.0,0.0
83cf8afffffffff,11.0,0.0,0.0,3.0,0.0
83cf8bfffffffff,2.0,0.0,0.0,0.0,0.0
83cf8cfffffffff,2.0,0.0,0.0,0.0,0.0
83cfa2fffffffff,6.0,0.0,0.0,0.0,0.0
83de70fffffffff,2.0,0.0,0.0,0.0,0.0
