cell_id,Thryothorus ludovicianus,Thryothorus ludovicianus [ludovicianus Group],Thryothorus ludovicianus [berlandieri Group],Thryothorus ludovicianus albinucha/subfulvus
8444cd1ffffffff,2.0,0.0,0.0,0.0
8444cd9ffffffff,1.0,0.0,0.0,0.0
8444d01ffffffff,1.0,0.0,0.0,0.0
8444d17ffffffff,3.0,0.0,0.0,0.0
8444d3bffffffff,1.0,0.0,0.0,0.0
8444d5dffffffff,1.0,0.0,0.0,0.0
8444d99ffffffff,2.0,0.0,0.0,0.0
8444dd1ffffffff,2.0,0.0,0.0,0.0
8444dd5ffffffff,2.0,0.0,0.0,0.0
8444e33ffffffff,1.0,0.0,0.0,0.0
8444e47ffffffff,3.0,0.0,0.0,0.0
8444e53ffffffff,2.0,0.0,0.0,0.0
8444f01ffffffff,10.0,10.0,0.0,0.0
8444f05ffffffff,1.0,0.0,0.0,0.0
8444f07ffffffff,2.0,2.0,0.0,0.0
8444f09ffffffff,2.0,2.0,0.0,0.0
8444f0bffffffff,1.0,0.0,0.0,0.0
8444f31ffffffff,1.0,0.0,0.0,0.0
8444f43ffffffff,12.0,0.0,0.0,0.0
8444f4dffffffff,2.0,0.0,0.0,0.0
8444f6dffffffff,1.0,1.0,0.0,0.0
8445085ffffffff,3.0,0.0,0.0,3.0
84450a5ffffffff,1.0,0.0,0.0,1.0
84450d3ffffffff,2.0,0.0,0.0,0.0
84450ebffffffff,5.0,0.0,0.0,5.0
8445287ffffffff,4.0,0.0,0.0,4.0
84452adffffffff,2.0,0.0,0.0,2.0
84452b9ffffffff,3.0,0.0,0.0,3.0
84452c5ffffffff,4.0,0.0,0.0,4.0
84452c7ffffffff,1.0,0.0,0.0,1.0
84452e1ffffffff,71.0,0.0,0.0,5.0
84452e3ffffffff,1.0,0.0,0.0,1.0
84452ebffffffff,6.0,0.0,0.0,4.0
844880dffffffff,1.0,0.0,0.0,0.0
84488b3ffffffff,3.0,0.0,0.0,0.0
84488b7ffffffff,1.0,0.0,0.0,0.0
8448919ffffffff,2.0,0.0,0.0,0.0
8448935ffffffff,4.0,0.0,0.0,0.0
8448951ffffffff,1.0,0.0,0.0,0.0
8448985ffffffff,1.0,0.0,0.0,0.0
8448999ffffffff,2.0,0.0,0.0,0.0
84489c7ffffffff,1.0,1.0,0.0,0.0
84489d9ffffffff,2.0,0.0,0.0,0.0
84489e3ffffffff,1.0,1.0,0.0,0.0
84489ebffffffff,1.0,0.0,0.0,0.0
8448a27ffffffff,1.0,0.0,1.0,0.0
8448a2dffffffff,1.0,0.0,1.0,0.0
8448ab3ffffffff,4.0,0.0,0.0,0.0
8448ab7ffffffff,23.0,4.0,0.0,0.0
8448b39ffffffff,24.0,0.0,17.0,0.0
8448c05ffffffff,50.0,0.0,0.0,0.0
8448c35ffffffff,153.0,0.0,0.0,0.0
8448c59ffffffff,4.0,0.0,0.0,0.0
8448c63ffffffff,4.0,0.0,0.0,0.0
8448c69ffffffff,2.0,0.0,0.0,0.0
8448cc3ffffffff,3.0,0.0,0.0,0.0
8448d19ffffffff,13.0,0.0,0.0,0.0
8448d33ffffffff,2.0,0.0,0.0,0.0
8448d43ffffffff,2.0,0.0,0.0,0.0
8448d85ffffffff,3.0,0.0,0.0,0.0
8448d87ffffffff,3.0,0.0,0.0,0.0
8448d89ffffffff,12.0,0.0,0.0,0.0
8448dc3ffffffff,8.0,0.0,0.0,0.0
8448dcbffffffff,2.0,0.0,0.0,0.0
8448dd5ffffffff,1.0,0.0,0.0,0.0
8448de5ffffffff,6.0,0.0,0.0,0.0
8448eebffffffff,32.0,0.0,0.0,0.0
8448f21ffffffff,5.0,0.0,0.0,0.0
8448f25ffffffff,2.0,0.0,0.0,0.0
8448f65ffffffff,1.0,0.0,0.0,0.0
8449987ffffffff,1.0,0.0,1.0,0.0
846d299ffffffff,3.0,0.0,0.0,3.0
846d2c9ffffffff,16.0,0.0,0.0,0.0
846d2d7ffffffff,58.0,0.0,0.0,52.0
846d603ffffffff,6.0,0.0,0.0,0.0
846d609ffffffff,92.0,0.0,0.0,61.0
846d655ffffffff,7.0,0.0,0.0,0.0
