cell_id,Leiothlypis ruficapilla,Leiothlypis ruficapilla ruficapilla,Leiothlypis ruficapilla ridgwayi
8429a0bffffffff,28.0,0.0,1.0
8429a0dffffffff,6.0,0.0,0.0
8429a11ffffffff,36.0,0.0,0.0
8429a13ffffffff,1.0,0.0,0.0
8429a17ffffffff,4.0,0.0,0.0
8429a19ffffffff,18.0,0.0,0.0
8429a1dffffffff,53.0,0.0,0.0
8429a27ffffffff,1.0,0.0,0.0
8429a29ffffffff,17.0,0.0,2.0
8429a31ffffffff,2.0,0.0,0.0
8429a3bffffffff,11.0,0.0,2.0
8429a3dffffffff,4.0,0.0,0.0
8429a41ffffffff,121.0,1.0,0.0
8429a43ffffffff,13.0,0.0,0.0
8429a47ffffffff,3.0,0.0,0.0
8429a4dffffffff,52.0,0.0,1.0
8429a51ffffffff,4.0,0.0,0.0
8429a55ffffffff,3.0,0.0,0.0
8429a57ffffffff,88.0,0.0,1.0
8429a59ffffffff,5.0,0.0,0.0
8429a61ffffffff,5.0,0.0,0.0
8429a63ffffffff,6.0,0.0,0.0
8429a65ffffffff,7.0,0.0,2.0
8429a67ffffffff,2.0,0.0,2.0
8429a69ffffffff,1.0,0.0,0.0
8429a6bffffffff,1.0,0.0,0.0
8429a6dffffffff,10.0,0.0,4.0
8429a81ffffffff,8.0,0.0,0.0
8429a91ffffffff,1.0,0.0,0.0
8429a9bffffffff,2.0,0.0,0.0
8429aa1ffffffff,1.0,0.0,0.0
8429aa7ffffffff,4.0,0.0,0.0
8429aa9ffffffff,6.0,0.0,4.0
8429aabffffffff,4.0,0.0,2.0
8429abdffffffff,2.0,0.0,0.0
8429ac1ffffffff,1.0,0.0,1.0
8429ac9ffffffff,71.0,0.0,4.0
8429acdffffffff,32.0,0.0,0.0
8429ad1ffffffff,15.0,0.0,0.0
8429ad9ffffffff,3.0,0.0,0.0
8429addffffffff,7.0,0.0,4.0
8429ae1ffffffff,26.0,0.0,2.0
8429ae3ffffffff,4.0,0.0,0.0
8429ae7ffffffff,2.0,0.0,0.0
8429aedffffffff,22.0,0.0,2.0
8429b03ffffffff,1.0,0.0,0.0
8429b0bffffffff,5.0,0.0,1.0
8429b13ffffffff,3.0,0.0,0.0
8429b15ffffffff,2.0,0.0,0.0
8429b1bffffffff,3.0,0.0,0.0
8429b1dffffffff,2.0,0.0,0.0
8429b25ffffffff,2.0,0.0,0.0
8429b29ffffffff,3.0,0.0,0.0
8429b2dffffffff,2.0,0.0,0.0
8429b51ffffffff,2.0,0.0,0.0
8429b55ffffffff,8.0,0.0,0.0
8429b59ffffffff,4.0,0.0,0.0
8429b5bffffffff,14.0,0.0,4.0
8429b5dffffffff,7.0,0.0,5.0
8429b61ffffffff,18.0,0.0,2.0
8429b65ffffffff,12.0,0.0,1.0
8429b69ffffffff,8.0,0.0,2.0
8429b6bffffffff,21.0,0.0,2.0
8429b6dffffffff,13.0,0.0,6.0
842a04bffffffff,2.0,0.0,0.0
842a065ffffffff,3.0,0.0,0.0
842a069ffffffff,2.0,0.0,0.0
842a06dffffffff,6.0,0.0,0.0
842a101ffffffff,103.0,0.0,0.0
842a103ffffffff,25.0,0.0,1.0
842a105ffffffff,9.0,0.0,0.0
842a107ffffffff,70.0,2.0,0.0
842a109ffffffff,73.0,16.0,0.0
842a10bffffffff,23.0,0.0,0.0
842a10dffffffff,18.0,0.0,0.0
842a123ffffffff,104.0,0.0,0.0
842a127ffffffff,2.0,0.0,0.0
842a129ffffffff,2.0,0.0,0.0
842a12bffffffff,12.0,0.0,0.0
842a131ffffffff,6.0,0.0,0.0
842a135ffffffff,143.0,0.0,0.0
842a139ffffffff,2.0,0.0,0.0
842a13bffffffff,5.0,0.0,0.0
842a13dffffffff,24.0,0.0,0.0
842a141ffffffff,5.0,0.0,0.0
842a143ffffffff,15.0,0.0,0.0
842a14bffffffff,2.0,0.0,0.0
842a14dffffffff,2.0,0.0,0.0
842a151ffffffff,4.0,0.0,0.0
842a155ffffffff,2.0,0.0,0.0
842a157ffffffff,2.0,0.0,0.0
842a159ffffffff,5.0,0.0,0.0
842a15dffffffff,2.0,0.0,0.0
842a163ffffffff,19.0,0.0,0.0
842a169ffffffff,3.0,0.0,0.0
842a16bffffffff,6.0,0.0,0.0
842a1a5ffffffff,19.0,1.0,0.0
842a225ffffffff,2.0,0.0,0.0
842a301ffffffff,14.0,0.0,0.0
842a303ffffffff,15.0,0.0,0.0
842a305ffffffff,2.0,0.0,0.0
842a307ffffffff,90.0,0.0,0.0
842a309ffffffff,4.0,0.0,0.0
842a30dffffffff,24.0,0.0,0.0
842a311ffffffff,10.0,0.0,0.0
842a313ffffffff,6.0,0.0,0.0
842a315ffffffff,39.0,1.0,0.0
842a317ffffffff,6.0,0.0,0.0
842a31dffffffff,13.0,0.0,0.0
842a323ffffffff,6.0,0.0,0.0
842a325ffffffff,4.0,0.0,0.0
842a327ffffffff,22.0,0.0,0.0
842a32dffffffff,16.0,0.0,0.0
842a331ffffffff,5.0,0.0,0.0
842a333ffffffff,25.0,2.0,0.0
842a335ffffffff,2.0,0.0,0.0
842a339ffffffff,5.0,0.0,0.0
842a33bffffffff,24.0,0.0,0.0
842a341ffffffff,2.0,0.0,0.0
842a347ffffffff,42.0,0.0,0.0
842a349ffffffff,25.0,0.0,0.0
842a34dffffffff,2.0,0.0,0.0
842a361ffffffff,10.0,0.0,0.0
842a363ffffffff,13.0,0.0,0.0
842a365ffffffff,6.0,0.0,0.0
842a369ffffffff,2.0,0.0,0.0
842a4c1ffffffff,3.0,0.0,0.0
842a801ffffffff,2.0,0.0,0.0
842a80bffffffff,1.0,0.0,0.0
842a811ffffffff,2.0,0.0,0.0
842a81dffffffff,9.0,5.0,0.0
842a841ffffffff,3.0,0.0,0.0
842a845ffffffff,4.0,0.0,0.0
842a847ffffffff,2.0,0.0,0.0
842a84dffffffff,4.0,0.0,0.0
842a851ffffffff,10.0,6.0,0.0
842a857ffffffff,4.0,0.0,0.0
842a85bffffffff,1.0,0.0,0.0
842a865ffffffff,1.0,0.0,0.0
842a88dffffffff,13.0,0.0,0.0
842a897ffffffff,1.0,0.0,0.0
842a8a9ffffffff,1.0,1.0,0.0
842a8abffffffff,1.0,0.0,0.0
842a8adffffffff,1.0,0.0,0.0
842a8b5ffffffff,18.0,0.0,0.0
842a8bbffffffff,6.0,0.0,0.0
842a8c1ffffffff,11.0,0.0,0.0
842a8c5ffffffff,2.0,0.0,0.0
842a8d5ffffffff,5.0,0.0,0.0
842a8d9ffffffff,35.0,2.0,0.0
842a8ddffffffff,2.0,0.0,0.0
842a8e3ffffffff,11.0,0.0,0.0
842a905ffffffff,1.0,0.0,0.0
842a907ffffffff,2.0,0.0,0.0
842a90bffffffff,2.0,0.0,0.0
842a911ffffffff,2.0,0.0,0.0
842a917ffffffff,1.0,0.0,0.0
842a931ffffffff,2.0,0.0,0.0
842a935ffffffff,6.0,0.0,0.0
842a937ffffffff,1.0,0.0,0.0
842a93bffffffff,1.0,0.0,0.0
842a941ffffffff,1.0,1.0,0.0
842a947ffffffff,2.0,0.0,0.0
842a949ffffffff,3.0,0.0,0.0
842a953ffffffff,2.0,0.0,0.0
842a955ffffffff,2.0,0.0,0.0
842a957ffffffff,23.0,0.0,0.0
842a95dffffffff,1.0,0.0,0.0
842a9bbffffffff,15.0,0.0,0.0
842aa01ffffffff,2.0,0.0,0.0
842aa05ffffffff,2.0,0.0,0.0
842aa07ffffffff,3.0,0.0,0.0
842aa13ffffffff,6.0,0.0,0.0
842aa15ffffffff,1.0,0.0,0.0
842aa17ffffffff,13.0,0.0,0.0
842aa1bffffffff,3.0,0.0,0.0
842aa31ffffffff,11.0,0.0,0.0
842aa33ffffffff,3.0,0.0,0.0
842aa37ffffffff,6.0,0.0,0.0
842aa39ffffffff,4.0,0.0,0.0
842aa3bffffffff,6.0,0.0,0.0
842aa43ffffffff,6.0,0.0,0.0
842aa4bffffffff,10.0,0.0,0.0
842aa4dffffffff,9.0,0.0,0.0
842aa53ffffffff,3.0,0.0,0.0
842aa57ffffffff,5.0,0.0,0.0
842aa59ffffffff,6.0,0.0,0.0
842aa63ffffffff,2.0,0.0,0.0
842aa67ffffffff,3.0,2.0,0.0
842aa6bffffffff,5.0,2.0,0.0
842aa6dffffffff,19.0,0.0,0.0
842aa81ffffffff,9.0,1.0,0.0
842aa83ffffffff,10.0,0.0,0.0
842aa85ffffffff,110.0,0.0,0.0
842aa87ffffffff,16.0,0.0,0.0
842aa89ffffffff,4.0,2.0,0.0
842aa8bffffffff,1.0,0.0,0.0
842aa8dffffffff,81.0,40.0,0.0
842aa93ffffffff,2.0,0.0,0.0
842aa99ffffffff,3.0,0.0,0.0
842aa9bffffffff,10.0,0.0,0.0
842aa9dffffffff,1.0,0.0,0.0
842aaa9ffffffff,5.0,0.0,0.0
842aaabffffffff,1.0,0.0,0.0
842aaadffffffff,2.0,0.0,0.0
842aab7ffffffff,2.0,0.0,0.0
842aab9ffffffff,4.0,0.0,0.0
842aabdffffffff,1.0,0.0,0.0
842aac1ffffffff,19.0,0.0,0.0
842aac3ffffffff,6.0,0.0,0.0
842aac5ffffffff,1.0,0.0,0.0
842aac7ffffffff,30.0,0.0,0.0
842aac9ffffffff,110.0,0.0,0.0
842aacbffffffff,34.0,0.0,0.0
842aad1ffffffff,128.0,4.0,0.0
842aad3ffffffff,7.0,0.0,0.0
842aad5ffffffff,2.0,0.0,0.0
842aad9ffffffff,8.0,0.0,0.0
842aae1ffffffff,1.0,0.0,0.0
842aae3ffffffff,2.0,0.0,0.0
842aae5ffffffff,1.0,0.0,0.0
842aae9ffffffff,2.0,0.0,0.0
842aaedffffffff,7.0,0.0,0.0
842ab03ffffffff,10.0,0.0,0.0
842ab05ffffffff,74.0,53.0,0.0
842ab09ffffffff,9.0,0.0,0.0
842ab13ffffffff,4.0,0.0,0.0
842ab21ffffffff,14.0,2.0,0.0
842ab23ffffffff,76.0,58.0,0.0
842ab25ffffffff,58.0,0.0,0.0
842ab27ffffffff,11.0,0.0,0.0
842ab29ffffffff,4.0,4.0,0.0
842ab2bffffffff,342.0,306.0,0.0
842ab2dffffffff,106.0,0.0,0.0
842ab35ffffffff,3.0,0.0,0.0
842ab39ffffffff,11.0,0.0,0.0
842ab3bffffffff,4.0,0.0,0.0
842ab3dffffffff,2.0,0.0,0.0
842ab43ffffffff,2.0,0.0,0.0
842ab45ffffffff,5.0,0.0,0.0
842ab47ffffffff,9.0,0.0,0.0
842ab49ffffffff,63.0,31.0,0.0
842ab4bffffffff,6.0,0.0,0.0
842ab4dffffffff,2.0,0.0,0.0
842ab51ffffffff,9.0,2.0,0.0
842ab55ffffffff,127.0,62.0,0.0
842ab57ffffffff,9.0,0.0,0.0
842ab59ffffffff,4.0,0.0,0.0
842ab5dffffffff,6.0,2.0,0.0
842ab61ffffffff,10.0,0.0,0.0
842ab65ffffffff,4.0,0.0,0.0
842ab67ffffffff,5.0,0.0,0.0
842ab69ffffffff,8.0,4.0,0.0
842ab6bffffffff,2.0,0.0,0.0
842ab6dffffffff,9.0,0.0,0.0
842ad03ffffffff,3.0,0.0,0.0
842ad15ffffffff,2.0,0.0,0.0
842ad25ffffffff,1.0,0.0,0.0
842ad31ffffffff,1.0,0.0,0.0
842ad45ffffffff,2.0,0.0,0.0
842ad67ffffffff,1.0,0.0,0.0
842ad6dffffffff,17.0,0.0,0.0
842af03ffffffff,2.0,0.0,0.0
842af05ffffffff,2.0,0.0,0.0
842af07ffffffff,9.0,0.0,0.0
842af0dffffffff,18.0,0.0,0.0
842af15ffffffff,9.0,0.0,0.0
842af29ffffffff,2.0,0.0,0.0
842af2bffffffff,2.0,0.0,0.0
842af31ffffffff,5.0,0.0,0.0
842af39ffffffff,2.0,0.0,0.0
842af61ffffffff,3.0,0.0,0.0
842af63ffffffff,20.0,0.0,0.0
842af65ffffffff,6.0,0.0,0.0
842af69ffffffff,26.0,0.0,0.0
842af6bffffffff,21.0,0.0,0.0
842b011ffffffff,4.0,0.0,0.0
842b013ffffffff,16.0,0.0,0.0
842b01bffffffff,4.0,0.0,0.0
842b03bffffffff,14.0,0.0,0.0
842b0a1ffffffff,2.0,0.0,0.0
842b0a5ffffffff,2.0,0.0,0.0
842b0a7ffffffff,28.0,2.0,0.0
842b0a9ffffffff,2.0,0.0,0.0
842b0c5ffffffff,11.0,0.0,0.0
842b0cdffffffff,4.0,0.0,0.0
842b0e3ffffffff,4.0,0.0,0.0
842b0e9ffffffff,3.0,0.0,0.0
842b0edffffffff,3.0,0.0,0.0
842b105ffffffff,2.0,0.0,0.0
842b121ffffffff,1.0,0.0,0.0
842b125ffffffff,4.0,0.0,0.0
842b149ffffffff,4.0,0.0,0.0
842b167ffffffff,34.0,0.0,0.0
842b169ffffffff,11.0,0.0,0.0
842b187ffffffff,8.0,0.0,0.0
842b189ffffffff,4.0,0.0,0.0
842b1a7ffffffff,4.0,1.0,0.0
842b1abffffffff,2.0,0.0,0.0
842b24bffffffff,2.0,0.0,0.0
842b255ffffffff,6.0,0.0,0.0
842b257ffffffff,3.0,0.0,0.0
842b285ffffffff,4.0,0.0,0.0
842b2a1ffffffff,1.0,0.0,0.0
842b327ffffffff,4.0,0.0,0.0
842b339ffffffff,1.0,0.0,0.0
842b801ffffffff,4.0,0.0,0.0
842b803ffffffff,2.0,0.0,0.0
842b805ffffffff,1.0,0.0,0.0
842b807ffffffff,2.0,0.0,0.0
842b817ffffffff,4.0,0.0,0.0
842b81bffffffff,20.0,3.0,0.0
842b827ffffffff,22.0,18.0,0.0
842b831ffffffff,5.0,5.0,0.0
842b833ffffffff,4.0,4.0,0.0
842b835ffffffff,3.0,0.0,0.0
842b837ffffffff,1.0,1.0,0.0
842b839ffffffff,5.0,0.0,0.0
842b83bffffffff,77.0,5.0,0.0
842b83dffffffff,4.0,0.0,0.0
842b851ffffffff,4.0,0.0,0.0
842b853ffffffff,3.0,0.0,0.0
842b855ffffffff,2.0,0.0,0.0
842b857ffffffff,4.0,0.0,0.0
842b85bffffffff,2.0,0.0,0.0
842b883ffffffff,4.0,0.0,0.0
842b88dffffffff,3.0,0.0,0.0
842b891ffffffff,4.0,0.0,0.0
842b893ffffffff,1.0,0.0,0.0
842b897ffffffff,2.0,0.0,0.0
842b899ffffffff,3.0,0.0,0.0
842b89bffffffff,4.0,0.0,0.0
842b8a1ffffffff,2.0,0.0,0.0
842b8a7ffffffff,2.0,0.0,0.0
842b8adffffffff,46.0,43.0,0.0
842b8b5ffffffff,4.0,0.0,0.0
842b8b7ffffffff,1.0,0.0,0.0
842b8b9ffffffff,2.0,0.0,0.0
842b8bbffffffff,7.0,0.0,0.0
842b8c9ffffffff,4.0,0.0,0.0
842b8cbffffffff,15.0,0.0,0.0
842b8d1ffffffff,3.0,0.0,0.0
842b8d3ffffffff,7.0,0.0,0.0
842b8d5ffffffff,5.0,0.0,0.0
842b8d9ffffffff,3.0,0.0,0.0
842b8dbffffffff,7.0,0.0,0.0
842b8ddffffffff,77.0,0.0,0.0
842b8e1ffffffff,2.0,2.0,0.0
842b8e5ffffffff,130.0,130.0,0.0
842b8e7ffffffff,4.0,2.0,0.0
842b8e9ffffffff,2.0,2.0,0.0
842b909ffffffff,4.0,0.0,0.0
842b913ffffffff,1.0,0.0,0.0
842b915ffffffff,1.0,0.0,0.0
842b91bffffffff,8.0,0.0,0.0
842b923ffffffff,2.0,2.0,0.0
842b93dffffffff,2.0,2.0,0.0
842b941ffffffff,1.0,0.0,0.0
842b947ffffffff,11.0,0.0,0.0
842b949ffffffff,2.0,0.0,0.0
842b965ffffffff,1.0,1.0,0.0
842b96bffffffff,84.0,84.0,0.0
842b96dffffffff,2.0,0.0,0.0
842b981ffffffff,12.0,9.0,0.0
842b983ffffffff,12.0,1.0,0.0
842b985ffffffff,1.0,0.0,0.0
842b987ffffffff,4.0,0.0,0.0
842b989ffffffff,18.0,18.0,0.0
842b98bffffffff,56.0,48.0,0.0
842b98dffffffff,22.0,19.0,0.0
842b991ffffffff,7.0,0.0,0.0
842b993ffffffff,6.0,0.0,0.0
842b999ffffffff,8.0,0.0,0.0
842b99dffffffff,10.0,6.0,0.0
842b9a5ffffffff,2.0,2.0,0.0
842b9a7ffffffff,10.0,4.0,0.0
842b9abffffffff,1.0,0.0,0.0
842b9b1ffffffff,7.0,0.0,0.0
842b9b3ffffffff,27.0,2.0,0.0
842b9b5ffffffff,163.0,6.0,0.0
842b9b7ffffffff,5.0,2.0,0.0
842b9b9ffffffff,21.0,0.0,0.0
842b9bbffffffff,9.0,0.0,0.0
842b9bdffffffff,58.0,15.0,0.0
842b9c3ffffffff,5.0,5.0,0.0
842b9c5ffffffff,125.0,87.0,0.0
842b9c7ffffffff,7.0,7.0,0.0
842b9c9ffffffff,2.0,2.0,0.0
842b9cdffffffff,27.0,26.0,0.0
842b9d1ffffffff,6.0,4.0,0.0
842b9d3ffffffff,111.0,95.0,0.0
842b9d5ffffffff,22.0,20.0,0.0
842b9d7ffffffff,35.0,27.0,0.0
842b9d9ffffffff,20.0,18.0,0.0
842b9dbffffffff,121.0,101.0,0.0
842b9e3ffffffff,7.0,0.0,0.0
842b9e7ffffffff,4.0,0.0,0.0
842b9ebffffffff,2.0,0.0,0.0
842ba11ffffffff,2.0,2.0,0.0
842ba13ffffffff,2.0,2.0,0.0
842ba1bffffffff,7.0,7.0,0.0
842ba51ffffffff,3.0,0.0,0.0
842ba55ffffffff,1.0,0.0,0.0
842ba57ffffffff,1.0,0.0,0.0
842ba5bffffffff,4.0,0.0,0.0
842ba81ffffffff,2.0,0.0,0.0
842ba85ffffffff,27.0,15.0,0.0
842ba87ffffffff,53.0,5.0,0.0
842ba89ffffffff,14.0,0.0,0.0
842ba8bffffffff,4.0,0.0,0.0
842ba8dffffffff,1.0,0.0,0.0
842ba95ffffffff,1.0,0.0,0.0
842baa1ffffffff,6.0,0.0,0.0
842baa3ffffffff,5.0,0.0,0.0
842baa5ffffffff,38.0,1.0,0.0
842baa7ffffffff,28.0,0.0,0.0
842baabffffffff,3.0,0.0,0.0
842baadffffffff,10.0,0.0,0.0
842bab5ffffffff,3.0,0.0,0.0
842bab7ffffffff,31.0,1.0,0.0
842bab9ffffffff,6.0,2.0,0.0
842babbffffffff,5.0,1.0,0.0
842babdffffffff,2.0,0.0,0.0
842bac5ffffffff,14.0,2.0,0.0
842bacdffffffff,60.0,10.0,0.0
842bad1ffffffff,1.0,1.0,0.0
842bae9ffffffff,4.0,4.0,0.0
842bb23ffffffff,2.0,0.0,0.0
842bb37ffffffff,8.0,0.0,0.0
8444123ffffffff,1.0,0.0,0.0
8444127ffffffff,3.0,0.0,0.0
8444131ffffffff,2.0,0.0,0.0
8444135ffffffff,2.0,0.0,0.0
844413dffffffff,19.0,1.0,0.0
844415dffffffff,10.0,0.0,0.0
8444161ffffffff,2.0,0.0,0.0
8444165ffffffff,2.0,0.0,0.0
844416bffffffff,18.0,0.0,0.0
84441a3ffffffff,1.0,0.0,0.0
84441a5ffffffff,1.0,0.0,0.0
84441a7ffffffff,7.0,0.0,0.0
84441a9ffffffff,27.0,5.0,0.0
84441abffffffff,1.0,0.0,0.0
84441b5ffffffff,2.0,0.0,0.0
84441b7ffffffff,2.0,0.0,0.0
84441e1ffffffff,5.0,0.0,0.0
84441e3ffffffff,47.0,0.0,0.0
84441e5ffffffff,5.0,0.0,0.0
84441e7ffffffff,15.0,0.0,0.0
844434bffffffff,3.0,0.0,0.0
844440bffffffff,3.0,0.0,0.0
844440dffffffff,38.0,0.0,0.0
8444459ffffffff,20.0,0.0,0.0
8444461ffffffff,2.0,0.0,0.0
8444465ffffffff,64.0,0.0,0.0
8444467ffffffff,2.0,0.0,0.0
844446bffffffff,4.0,0.0,0.0
844446dffffffff,2.0,0.0,0.0
844449bffffffff,4.0,0.0,0.0
844449dffffffff,3.0,0.0,0.0
84444c3ffffffff,18.0,0.0,0.0
84444cdffffffff,2.0,0.0,0.0
8444501ffffffff,4.0,0.0,0.0
8444509ffffffff,3.0,0.0,0.0
844450dffffffff,21.0,0.0,0.0
8444529ffffffff,33.0,0.0,0.0
8444555ffffffff,3.0,0.0,0.0
844455bffffffff,9.0,0.0,0.0
8444563ffffffff,7.0,0.0,0.0
8444567ffffffff,2.0,0.0,0.0
84445adffffffff,2.0,0.0,0.0
8444633ffffffff,12.0,0.0,0.0
84446abffffffff,2.0,0.0,0.0
84446c1ffffffff,2.0,0.0,0.0
84446c5ffffffff,6.0,0.0,0.0
84446c7ffffffff,41.0,0.0,0.0
84446c9ffffffff,2.0,0.0,0.0
84446cbffffffff,31.0,0.0,0.0
84446cdffffffff,6.0,0.0,0.0
84446d1ffffffff,1.0,0.0,0.0
84446d3ffffffff,6.0,0.0,1.0
84446ddffffffff,5.0,0.0,0.0
84446e5ffffffff,1.0,0.0,0.0
84446edffffffff,35.0,2.0,0.0
8444731ffffffff,2.0,0.0,0.0
8444733ffffffff,2.0,0.0,0.0
844473bffffffff,86.0,0.0,0.0
844480dffffffff,1.0,0.0,0.0
844484bffffffff,10.0,0.0,0.0
8444861ffffffff,1.0,0.0,0.0
8444869ffffffff,11.0,0.0,0.0
844486bffffffff,3.0,0.0,0.0
8444a11ffffffff,15.0,0.0,0.0
8444a13ffffffff,29.0,0.0,0.0
8444a19ffffffff,73.0,0.0,0.0
8444a37ffffffff,13.0,0.0,0.0
8444a53ffffffff,7.0,0.0,0.0
8444a5bffffffff,1.0,0.0,0.0
8444a81ffffffff,5.0,0.0,0.0
8444a83ffffffff,18.0,0.0,0.0
8444a87ffffffff,8.0,0.0,0.0
8444a8dffffffff,5.0,0.0,0.0
8444a91ffffffff,13.0,0.0,0.0
8444a93ffffffff,24.0,0.0,0.0
8444a95ffffffff,2.0,0.0,0.0
8444a97ffffffff,6.0,0.0,0.0
8444a99ffffffff,2.0,0.0,0.0
8444a9bffffffff,6.0,0.0,0.0
8444ab9ffffffff,10.0,0.0,0.0
8444abbffffffff,11.0,0.0,0.0
8444ac5ffffffff,2.0,0.0,0.0
8444ad3ffffffff,1.0,0.0,0.0
8444ae9ffffffff,60.0,0.0,0.0
8444aebffffffff,4.0,1.0,0.0
8444b57ffffffff,5.0,0.0,0.0
8444c0bffffffff,3.0,0.0,0.0
8444c11ffffffff,4.0,0.0,0.0
8444c13ffffffff,39.0,1.0,0.0
8444c19ffffffff,3.0,0.0,0.0
8444c1bffffffff,25.0,0.0,0.0
8444c27ffffffff,10.0,0.0,0.0
8444c3bffffffff,32.0,0.0,0.0
8444c5bffffffff,2.0,0.0,0.0
8444c85ffffffff,1.0,0.0,0.0
8444c99ffffffff,2.0,0.0,0.0
8444ca5ffffffff,1.0,0.0,0.0
8444ca9ffffffff,2.0,0.0,0.0
8444cb3ffffffff,3.0,0.0,0.0
8444cbbffffffff,2.0,0.0,0.0
8444cc3ffffffff,2.0,0.0,0.0
8444cc7ffffffff,2.0,0.0,0.0
8444ccdffffffff,30.0,0.0,0.0
8444cd1ffffffff,4.0,0.0,0.0
8444cd7ffffffff,6.0,0.0,0.0
8444d01ffffffff,1.0,0.0,0.0
8444d03ffffffff,2.0,0.0,0.0
8444d07ffffffff,1.0,0.0,0.0
8444d5bffffffff,1.0,0.0,0.0
8444d5dffffffff,9.0,0.0,0.0
8444d85ffffffff,2.0,0.0,0.0
8444d87ffffffff,1.0,0.0,0.0
8444d91ffffffff,12.0,0.0,0.0
8444d93ffffffff,4.0,0.0,0.0
8444d97ffffffff,3.0,0.0,0.0
8444d99ffffffff,3.0,0.0,0.0
8444da9ffffffff,2.0,0.0,0.0
8444db5ffffffff,1.0,0.0,0.0
8444dbbffffffff,2.0,0.0,0.0
8444dd1ffffffff,2.0,0.0,0.0
8444dd3ffffffff,4.0,0.0,0.0
8444dd5ffffffff,2.0,0.0,0.0
8444dd7ffffffff,4.0,0.0,0.0
8444dd9ffffffff,10.0,0.0,0.0
8444dddffffffff,2.0,0.0,0.0
8444e05ffffffff,8.0,0.0,0.0
8444e29ffffffff,6.0,0.0,0.0
8444e47ffffffff,3.0,0.0,0.0
8444e55ffffffff,2.0,0.0,0.0
8444e5bffffffff,3.0,0.0,0.0
8444e63ffffffff,24.0,0.0,0.0
8444eadffffffff,2.0,0.0,0.0
8444ee5ffffffff,2.0,0.0,0.0
8444ee7ffffffff,2.0,0.0,0.0
8444eebffffffff,2.0,0.0,0.0
8444eedffffffff,2.0,0.0,0.0
8444f01ffffffff,2.0,0.0,0.0
8444f05ffffffff,9.0,0.0,0.0
8444f07ffffffff,57.0,0.0,0.0
8444f31ffffffff,8.0,0.0,0.0
8444f35ffffffff,2.0,0.0,0.0
8444f37ffffffff,9.0,0.0,0.0
8444f3dffffffff,3.0,0.0,0.0
8444f43ffffffff,169.0,0.0,0.0
8444f49ffffffff,1.0,0.0,0.0
8444f4dffffffff,2.0,0.0,0.0
8444f51ffffffff,3.0,0.0,0.0
8444f61ffffffff,3.0,0.0,0.0
8444f63ffffffff,4.0,0.0,0.0
8444f6bffffffff,3.0,0.0,0.0
8445053ffffffff,2.0,0.0,0.0
844509bffffffff,8.0,0.0,0.0
84450a1ffffffff,2.0,0.0,0.0
84450adffffffff,8.0,0.0,0.0
844520dffffffff,10.0,0.0,0.0
8445215ffffffff,7.0,0.0,0.0
844521dffffffff,4.0,0.0,0.0
8445241ffffffff,3.0,0.0,0.0
8445245ffffffff,1.0,0.0,0.0
8445247ffffffff,3.0,0.0,0.0
844524bffffffff,1.0,0.0,0.0
8445251ffffffff,2.0,0.0,0.0
844525bffffffff,3.0,0.0,0.0
844526bffffffff,4.0,0.0,0.0
84452a5ffffffff,3.0,0.0,0.0
84452adffffffff,2.0,0.0,0.0
84452c5ffffffff,14.0,0.0,0.0
84452ebffffffff,4.0,0.0,0.0
8445351ffffffff,2.0,0.0,0.0
8445749ffffffff,1.0,0.0,0.0
8445883ffffffff,1.0,0.0,0.0
8445989ffffffff,6.0,0.0,0.0
8445a33ffffffff,25.0,0.0,0.0
84480d1ffffffff,1.0,0.0,0.0
8448233ffffffff,18.0,0.0,0.0
84482e5ffffffff,5.0,0.0,0.0
8448331ffffffff,1.0,0.0,1.0
8448333ffffffff,1.0,0.0,1.0
8448337ffffffff,3.0,0.0,2.0
8448361ffffffff,32.0,0.0,16.0
8448363ffffffff,11.0,0.0,11.0
8448365ffffffff,2.0,0.0,2.0
8448367ffffffff,4.0,0.0,4.0
844836dffffffff,2.0,0.0,2.0
8448427ffffffff,10.0,0.0,0.0
8448435ffffffff,31.0,0.0,0.0
8448437ffffffff,6.0,0.0,0.0
8448469ffffffff,21.0,0.0,0.0
844846dffffffff,2.0,0.0,0.0
84484a5ffffffff,113.0,0.0,3.0
84484a7ffffffff,24.0,0.0,0.0
8448559ffffffff,7.0,0.0,0.0
844855bffffffff,2.0,0.0,0.0
8448583ffffffff,1.0,0.0,0.0
8448593ffffffff,4.0,0.0,1.0
8448597ffffffff,1.0,0.0,0.0
84485a3ffffffff,2.0,0.0,2.0
84485a7ffffffff,9.0,0.0,7.0
84485b5ffffffff,1.0,0.0,1.0
84485b7ffffffff,1.0,0.0,0.0
84485bbffffffff,6.0,0.0,0.0
84485bdffffffff,25.0,0.0,13.0
84485c9ffffffff,12.0,0.0,0.0
84485d3ffffffff,5.0,0.0,0.0
84485d7ffffffff,1.0,0.0,0.0
84485ddffffffff,18.0,0.0,0.0
84485e1ffffffff,2.0,0.0,2.0
84485e7ffffffff,2.0,0.0,2.0
8448715ffffffff,26.0,0.0,0.0
8448717ffffffff,4.0,0.0,0.0
8448723ffffffff,2.0,0.0,0.0
8448731ffffffff,3.0,0.0,0.0
8448733ffffffff,8.0,0.0,0.0
844873bffffffff,36.0,0.0,0.0
844880dffffffff,2.0,0.0,0.0
8448825ffffffff,4.0,2.0,0.0
