cell_id,Thalasseus sandvicensis,Thalasseus sandvicensis sandvicensis,Thalasseus sandvicensis acuflavidus,Thalasseus sandvicensis eurygnathus,Thalasseus sandvicensis acuflavidus x eurygnathus
845e437ffffffff,2.0,0.0,0.0,0.0,0.0
845e469ffffffff,1.0,0.0,1.0,0.0,0.0
845e4a3ffffffff,2.0,0.0,0.0,0.0,0.0
845e4adffffffff,4.0,0.0,0.0,0.0,0.0
845e4b5ffffffff,1.0,0.0,0.0,0.0,0.0
845e5d9ffffffff,3.0,0.0,0.0,0.0,0.0
845e62dffffffff,51.0,0.0,0.0,0.0,0.0
845e667ffffffff,27.0,0.0,0.0,0.0,0.0
845e71bffffffff,4.0,0.0,0.0,0.0,0.0
845f12bffffffff,9.0,0.0,9.0,0.0,0.0
845f13dffffffff,1.0,0.0,1.0,0.0,0.0
845f1e9ffffffff,1.0,0.0,1.0,0.0,0.0
845f49bffffffff,1.0,0.0,0.0,0.0,0.0
845f5bdffffffff,26.0,0.0,2.0,5.0,2.0
8460021ffffffff,16.0,0.0,0.0,0.0,0.0
8460027ffffffff,2.0,0.0,0.0,0.0,0.0
846002dffffffff,7.0,0.0,0.0,0.0,0.0
846004dffffffff,2.0,0.0,0.0,0.0,0.0
8460061ffffffff,1.0,0.0,0.0,0.0,0.0
8460069ffffffff,2.0,0.0,0.0,0.0,0.0
8460113ffffffff,8.0,0.0,0.0,0.0,0.0
846011bffffffff,5.0,0.0,0.0,0.0,0.0
84601a5ffffffff,6.0,0.0,0.0,0.0,0.0
8460221ffffffff,5.0,0.0,0.0,0.0,0.0
8460227ffffffff,15.0,0.0,0.0,0.0,0.0
84608b1ffffffff,1.0,0.0,0.0,0.0,0.0
84608b9ffffffff,3.0,0.0,0.0,0.0,0.0
8460a91ffffffff,23.0,3.0,0.0,0.0,0.0
8460a93ffffffff,8.0,0.0,0.0,0.0,0.0
8460a97ffffffff,20.0,2.0,0.0,0.0,0.0
8460a9bffffffff,1.0,0.0,0.0,0.0,0.0
8460ad3ffffffff,2.0,0.0,0.0,0.0,0.0
84611a1ffffffff,4.0,0.0,0.0,0.0,0.0
84611b1ffffffff,2.0,0.0,0.0,0.0,0.0
84611b5ffffffff,2.0,0.0,0.0,0.0,0.0
84618e1ffffffff,7.0,0.0,0.0,0.0,0.0
8461a9dffffffff,10.0,0.0,0.0,0.0,0.0
8466165ffffffff,1.0,0.0,0.0,0.0,0.0
846620bffffffff,23.0,0.0,4.0,4.0,4.0
8466221ffffffff,4.0,0.0,1.0,0.0,0.0
8466257ffffffff,2.0,0.0,2.0,0.0,0.0
846628bffffffff,1.0,0.0,0.0,1.0,0.0
8466a15ffffffff,6.0,0.0,0.0,0.0,0.0
8466a17ffffffff,4.0,0.0,0.0,0.0,0.0
8466a1dffffffff,2.0,0.0,0.0,0.0,1.0
8466a39ffffffff,4.0,0.0,0.0,0.0,0.0
8466a51ffffffff,97.0,0.0,9.0,2.0,0.0
8466a53ffffffff,3.0,0.0,0.0,0.0,0.0
8466a57ffffffff,11.0,0.0,0.0,0.0,0.0
8466a5bffffffff,8.0,0.0,0.0,0.0,0.0
8466b0bffffffff,11.0,0.0,0.0,0.0,0.0
8466b47ffffffff,3.0,0.0,0.0,0.0,0.0
8467329ffffffff,6.0,0.0,5.0,0.0,0.0
846732dffffffff,1.0,0.0,1.0,0.0,0.0
8467367ffffffff,2.0,0.0,0.0,0.0,0.0
8467413ffffffff,1.0,0.0,0.0,0.0,0.0
846743dffffffff,2.0,0.0,2.0,0.0,0.0
8467447ffffffff,17.0,0.0,0.0,3.0,2.0
846745bffffffff,2.0,0.0,0.0,0.0,0.0
8467461ffffffff,29.0,0.0,0.0,0.0,0.0
8467463ffffffff,62.0,0.0,0.0,2.0,0.0
846746bffffffff,14.0,0.0,0.0,3.0,0.0
84674cbffffffff,2.0,0.0,0.0,0.0,0.0
84674d9ffffffff,5.0,0.0,0.0,2.0,0.0
8467521ffffffff,22.0,0.0,0.0,0.0,0.0
846752dffffffff,48.0,0.0,0.0,0.0,0.0
8467551ffffffff,46.0,0.0,14.0,9.0,0.0
8467555ffffffff,1.0,0.0,0.0,0.0,0.0
846755dffffffff,10.0,0.0,7.0,3.0,0.0
84676b9ffffffff,4.0,0.0,0.0,0.0,0.0
8467737ffffffff,56.0,0.0,26.0,28.0,2.0
84679a1ffffffff,3.0,0.0,0.0,0.0,0.0
84679adffffffff,2.0,0.0,2.0,0.0,0.0
846d041ffffffff,16.0,0.0,0.0,0.0,0.0
846d043ffffffff,2.0,0.0,0.0,0.0,0.0
846d045ffffffff,3.0,0.0,0.0,0.0,0.0
846d04bffffffff,4.0,0.0,0.0,0.0,0.0
846d069ffffffff,2.0,0.0,0.0,0.0,0.0
846d143ffffffff,2.0,0.0,0.0,0.0,0.0
846d291ffffffff,4.0,0.0,0.0,0.0,0.0
846d313ffffffff,4.0,0.0,4.0,0.0,0.0
846d341ffffffff,4.0,0.0,0.0,0.0,0.0
846d34dffffffff,3.0,0.0,0.0,0.0,0.0
846d35bffffffff,4.0,0.0,0.0,0.0,0.0
846d605ffffffff,6.0,0.0,0.0,0.0,0.0
846d639ffffffff,1.0,0.0,0.0,0.0,0.0
846d663ffffffff,6.0,0.0,0.0,0.0,0.0
846d667ffffffff,2.0,0.0,0.0,0.0,0.0
846d695ffffffff,35.0,0.0,35.0,0.0,0.0
846d697ffffffff,1.0,0.0,0.0,0.0,0.0
846d6bbffffffff,2.0,0.0,0.0,0.0,0.0
846d745ffffffff,1.0,0.0,0.0,0.0,0.0
846d75dffffffff,4.0,0.0,0.0,0.0,0.0
846d769ffffffff,11.0,0.0,0.0,0.0,0.0
846d76bffffffff,1.0,0.0,0.0,0.0,0.0
846d76dffffffff,3.0,0.0,0.0,0.0,0.0
847b4adffffffff,1.0,0.0,0.0,0.0,0.0
847b4c1ffffffff,2.0,0.0,0.0,0.0,0.0
847b4e7ffffffff,2.0,0.0,0.0,0.0,0.0
847b591ffffffff,2.0,0.0,0.0,0.0,0.0
847b595ffffffff,9.0,4.0,0.0,0.0,0.0
8480089ffffffff,5.0,0.0,3.0,0.0,0.0
8480091ffffffff,2.0,0.0,2.0,0.0,0.0
8480541ffffffff,11.0,0.0,0.0,11.0,0.0
848054bffffffff,4.0,0.0,1.0,3.0,0.0
8480559ffffffff,1.0,0.0,1.0,0.0,0.0
84818b5ffffffff,3.0,0.0,0.0,3.0,0.0
8482d03ffffffff,3.0,0.0,0.0,0.0,0.0
8482f23ffffffff,2.0,0.0,0.0,0.0,0.0
848e45dffffffff,16.0,0.0,0.0,0.0,0.0
848e621ffffffff,9.0,0.0,7.0,0.0,0.0
848e62dffffffff,28.0,0.0,2.0,0.0,0.0
848e759ffffffff,2.0,0.0,0.0,0.0,0.0
848f505ffffffff,5.0,0.0,0.0,0.0,0.0
84a8109ffffffff,3.0,0.0,3.0,0.0,0.0
84a810dffffffff,14.0,0.0,2.0,12.0,0.0
84a812dffffffff,6.0,0.0,1.0,5.0,0.0
84a8147ffffffff,10.0,0.0,6.0,4.0,0.0
84a8315ffffffff,10.0,0.0,0.0,10.0,0.0
84a8317ffffffff,1.0,0.0,0.0,1.0,0.0
84a831dffffffff,2.0,0.0,0.0,2.0,0.0
84a8351ffffffff,5.0,0.0,0.0,5.0,0.0
84a8357ffffffff,2.0,0.0,1.0,0.0,0.0
84a891dffffffff,2.0,0.0,0.0,2.0,0.0
84a8957ffffffff,12.0,0.0,0.0,12.0,0.0
84a8a03ffffffff,3.0,0.0,0.0,3.0,0.0
84a8a19ffffffff,2.0,0.0,0.0,2.0,0.0
84a8a21ffffffff,5.0,0.0,0.0,5.0,0.0
84a8a53ffffffff,11.0,0.0,0.0,11.0,0.0
84a9003ffffffff,2.0,0.0,0.0,2.0,0.0
84a9031ffffffff,2.0,0.0,0.0,2.0,0.0
84a9051ffffffff,14.0,0.0,1.0,13.0,0.0
84a9181ffffffff,3.0,0.0,0.0,3.0,0.0
84a9187ffffffff,2.0,0.0,0.0,2.0,0.0
84a91b5ffffffff,6.0,0.0,0.0,6.0,0.0
84a91b7ffffffff,5.0,0.0,0.0,2.0,0.0
84ad321ffffffff,1.0,1.0,0.0,0.0,0.0
84ad329ffffffff,6.0,2.0,0.0,0.0,0.0
84ad361ffffffff,5.0,3.0,0.0,0.0,0.0
84ad369ffffffff,15.0,12.0,0.0,0.0,0.0
84ad36dffffffff,8.0,8.0,0.0,0.0,0.0
84adad5ffffffff,2.0,0.0,0.0,0.0,0.0
84b2197ffffffff,11.0,0.0,0.0,0.0,0.0
84b2261ffffffff,3.0,0.0,0.0,0.0,0.0
84b2c0dffffffff,219.0,0.0,4.0,0.0,0.0
84b2c41ffffffff,2.0,0.0,0.0,0.0,0.0
84b2dcbffffffff,6.0,0.0,0.0,0.0,0.0
84b2e27ffffffff,3.0,0.0,0.0,0.0,0.0
84b3045ffffffff,1.0,0.0,0.0,0.0,0.0
84b3047ffffffff,5.0,0.0,0.0,0.0,0.0
84bc49bffffffff,2.0,0.0,0.0,0.0,0.0
84bc683ffffffff,2.0,2.0,0.0,0.0,0.0
84bc695ffffffff,2.0,2.0,0.0,0.0,0.0
84bc697ffffffff,9.0,3.0,0.0,0.0,0.0
84c2037ffffffff,2.0,0.0,0.0,2.0,0.0
84c2053ffffffff,2.0,0.0,0.0,2.0,0.0
84c21b3ffffffff,6.0,0.0,1.0,5.0,0.0
84c21c9ffffffff,3.0,0.0,0.0,3.0,0.0
84c21ddffffffff,12.0,0.0,2.0,10.0,0.0
84c2213ffffffff,4.0,0.0,0.0,4.0,0.0
84c2f07ffffffff,3.0,0.0,2.0,1.0,0.0
84c2f11ffffffff,21.0,0.0,3.0,16.0,0.0
84c2f1dffffffff,10.0,0.0,0.0,6.0,0.0
84c2f2bffffffff,4.0,0.0,0.0,3.0,0.0
84c320dffffffff,3.0,0.0,0.0,3.0,0.0
84c3241ffffffff,7.0,0.0,0.0,4.0,0.0
84c3297ffffffff,2.0,0.0,2.0,0.0,0.0
84c32a5ffffffff,7.0,0.0,0.0,7.0,0.0
84c32a7ffffffff,3.0,0.0,0.0,3.0,0.0
84c32adffffffff,21.0,0.0,0.0,16.0,0.0
84c32e1ffffffff,6.0,0.0,0.0,6.0,0.0
84c32edffffffff,2.0,0.0,0.0,2.0,0.0
84cfb13ffffffff,5.0,0.0,0.0,0.0,0.0
