cell_id,Troglodytes troglodytes,Troglodytes troglodytes islandicus,Troglodytes troglodytes borealis,Troglodytes troglodytes zetlandicus,Troglodytes troglodytes hebridensis,Troglodytes troglodytes fridariensis,Troglodytes troglodytes hirtensis,Troglodytes troglodytes indigenus,Troglodytes troglodytes [troglodytes Group]
841122dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411233ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8411241ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411249ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841124dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411251ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411261ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411263ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411267ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411269ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841126bffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841126dffffffff,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
8411285ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841128dffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84112c1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84112e3ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84112edffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8411313ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411319ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841131dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411345ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411347ffffffff,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411349ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841134bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841134dffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411355ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411359ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841135dffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411363ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411365ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411367ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841136bffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841136dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411807ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411811ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
8411813ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411819ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841181bffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841181dffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411839ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411853ffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841185dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84118adffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84118c1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84118c5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84118c9ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84118cdffffffff,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
84118e1ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
84118ebffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8411a43ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411a6bffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411aa1ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411aa3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411aa5ffffffff,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411aa7ffffffff,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8411aa9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411aabffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411aadffffffff,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411ab5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411ab9ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
8411abdffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8411ac3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411ae1ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
8411ae3ffffffff,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
8411ae5ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
8411ae7ffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
8411b4dffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411b69ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8414813ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8414ae5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8414c87ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8415885ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8415889ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841601bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84160c7ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8416161ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418011ffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
8418013ffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
8418019ffffffff,56.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
841801bffffffff,37.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
841801dffffffff,33.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0
841804bffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418053ffffffff,57.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0
8418057ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418059ffffffff,65.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0
841805bffffffff,43.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
841805dffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
84180c9ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
84180cdffffffff,75.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
8418203ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841820bffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418211ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418213ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
8418215ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418219ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841821bffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841821dffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418223ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8418231ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418233ffffffff,97.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0
8418235ffffffff,96.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0
8418237ffffffff,37.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
8418239ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841823bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841823dffffffff,53.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0
8418243ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418251ffffffff,31.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
8418253ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
8418255ffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
8418259ffffffff,57.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
841825bffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
841825dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
8418281ffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
8418285ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
8418287ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418289ffffffff,27.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0
841828bffffffff,377.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,0.0
841828dffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418299ffffffff,83.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
84182a1ffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84182a3ffffffff,57.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
84182a5ffffffff,26.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
84182a7ffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
84182a9ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
84182abffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84182adffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
84182c1ffffffff,1115.0,0.0,0.0,0.0,0.0,0.0,0.0,193.0,0.0
84182c3ffffffff,233.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0
84182c5ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
84182c7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84182c9ffffffff,243.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0
84182cbffffffff,669.0,0.0,0.0,0.0,0.0,0.0,0.0,265.0,0.0
84182cdffffffff,27.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
84182d3ffffffff,33.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
84182d5ffffffff,27.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
84182d9ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84182dbffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84182e1ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
84182e3ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
84182e5ffffffff,357.0,0.0,0.0,0.0,0.0,0.0,0.0,237.0,0.0
84182e7ffffffff,45.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
84182e9ffffffff,68.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0
84182ebffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84182edffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
8418409ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418443ffffffff,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
8418445ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418447ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8418449ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841844bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841844dffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418451ffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418453ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418455ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418457ffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8418459ffffffff,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
841845bffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841845dffffffff,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
8418461ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
8418469ffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
841846bffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
841846dffffffff,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418491ffffffff,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418493ffffffff,368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418495ffffffff,2572.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8418497ffffffff,477.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841849bffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841849dffffffff,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84184a3ffffffff,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
84184b1ffffffff,805.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84184b3ffffffff,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84184b5ffffffff,301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
84184b7ffffffff,259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84184b9ffffffff,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84184bbffffffff,714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84184bdffffffff,229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84184c3ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84184d5ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84184d9ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
84184dbffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84184ddffffffff,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418593ffffffff,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418597ffffffff,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84185b1ffffffff,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84185b3ffffffff,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84185b5ffffffff,857.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84185b7ffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84185bbffffffff,949.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418601ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418603ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418607ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418609ffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841860dffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
8418611ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418617ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418619ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418623ffffffff,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418625ffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8418627ffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8418629ffffffff,230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0
841862bffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841862dffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418631ffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
8418633ffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418635ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418637ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8418639ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841863bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841863dffffffff,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841864bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8418653ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418655ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418657ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418659ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841865bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841865dffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8418661ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
8418663ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
8418667ffffffff,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
841866bffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
8418683ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418685ffffffff,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418687ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
8418689ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841868dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418691ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418695ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418697ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841869dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84186a1ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
84186a3ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84186a5ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84186a7ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84186abffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
84186adffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84186b3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84186b7ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84186bbffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84186bdffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84186c1ffffffff,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84186c3ffffffff,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
84186c5ffffffff,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84186c7ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84186c9ffffffff,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84186cbffffffff,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84186cdffffffff,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
84186d1ffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
84186d5ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84186d7ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
84186dbffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
84186ddffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84186e1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84186e3ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84186e5ffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84186e7ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84186e9ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84186ebffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84186edffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8418709ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841870dffffffff,601.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0
8418711ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418713ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418717ffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841871bffffffff,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8418729ffffffff,289.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0
841873bffffffff,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0
8418741ffffffff,57.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0
8418743ffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
8418745ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
8418747ffffffff,171.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0
8418749ffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
841874bffffffff,49.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
841875dffffffff,63.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
8418763ffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
841876bffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419013ffffffff,48.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
841901bffffffff,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8419081ffffffff,79.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0
8419083ffffffff,106.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
8419087ffffffff,61.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
8419089ffffffff,63.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0
841908bffffffff,46.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
841908dffffffff,28.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0
8419091ffffffff,47.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
8419093ffffffff,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419095ffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
8419097ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
8419099ffffffff,38.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
841909bffffffff,116.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
841909dffffffff,37.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
84190a9ffffffff,17.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
84190b1ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
84190b3ffffffff,37.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0
84190b9ffffffff,45.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
84190bbffffffff,91.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0
84190bdffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84190c1ffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84190c3ffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
84190c5ffffffff,89.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
84190c7ffffffff,121.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
84190c9ffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
84190cbffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84190cdffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84190d1ffffffff,60.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
84190d3ffffffff,36.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
84190d5ffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
