cell_id,Pipilo maculatus,Pipilo maculatus [oregonus Group],Pipilo maculatus arcticus,Pipilo maculatus [maculatus Group],Pipilo maculatus macronyx,Pipilo maculatus socorroensis
83488bfffffffff,372.0,0.0,0.0,0.0,0.0,0.0
83488cfffffffff,8.0,0.0,0.0,0.0,0.0,0.0
83488dfffffffff,108.0,0.0,0.0,0.0,0.0,0.0
83488efffffffff,342.0,0.0,0.0,0.0,0.0,0.0
834890fffffffff,20.0,0.0,0.0,0.0,0.0,0.0
834891fffffffff,42.0,0.0,0.0,0.0,0.0,0.0
834893fffffffff,18.0,0.0,0.0,0.0,0.0,0.0
834895fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
834898fffffffff,4808.0,0.0,0.0,0.0,0.0,0.0
834899fffffffff,329.0,0.0,0.0,0.0,0.0,0.0
83489afffffffff,973.0,0.0,0.0,0.0,0.0,0.0
83489bfffffffff,204.0,0.0,0.0,0.0,0.0,0.0
83489cfffffffff,3129.0,0.0,0.0,0.0,0.0,0.0
83489dfffffffff,1816.0,0.0,0.0,0.0,0.0,0.0
83489efffffffff,1065.0,0.0,0.0,0.0,0.0,0.0
8348a0fffffffff,127.0,0.0,0.0,0.0,0.0,0.0
8348a2fffffffff,623.0,0.0,0.0,1.0,0.0,0.0
8348a3fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8348a6fffffffff,124.0,0.0,0.0,0.0,0.0,0.0
8348aafffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8348abfffffffff,2473.0,0.0,0.0,0.0,0.0,0.0
8348b1fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8348b3fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8348c0fffffffff,1809.0,0.0,0.0,0.0,0.0,0.0
8348c1fffffffff,1193.0,0.0,0.0,0.0,0.0,0.0
8348c2fffffffff,152.0,0.0,0.0,0.0,0.0,0.0
8348c3fffffffff,3973.0,0.0,0.0,0.0,0.0,0.0
8348c4fffffffff,13.0,0.0,0.0,0.0,0.0,0.0
8348c5fffffffff,12606.0,0.0,0.0,1025.0,0.0,0.0
8348c6fffffffff,1398.0,0.0,0.0,0.0,0.0,0.0
8348c8fffffffff,157.0,0.0,0.0,12.0,0.0,0.0
8348c9fffffffff,861.0,0.0,0.0,26.0,0.0,0.0
8348cafffffffff,118.0,0.0,0.0,0.0,0.0,0.0
8348cbfffffffff,64.0,0.0,0.0,0.0,0.0,0.0
8348ccfffffffff,533.0,0.0,0.0,57.0,0.0,0.0
8348cdfffffffff,2095.0,0.0,0.0,88.0,0.0,0.0
8348cefffffffff,228.0,0.0,0.0,17.0,0.0,0.0
8348d0fffffffff,127.0,0.0,0.0,0.0,0.0,0.0
8348d1fffffffff,343.0,0.0,0.0,0.0,0.0,0.0
8348d2fffffffff,75.0,0.0,0.0,0.0,0.0,0.0
8348d3fffffffff,323.0,0.0,0.0,0.0,0.0,0.0
8348d4fffffffff,1856.0,0.0,0.0,0.0,0.0,0.0
8348d5fffffffff,130.0,0.0,0.0,0.0,0.0,0.0
8348d6fffffffff,15.0,0.0,0.0,0.0,0.0,0.0
8348d8fffffffff,34997.0,0.0,0.0,0.0,0.0,0.0
8348d9fffffffff,39.0,0.0,0.0,0.0,0.0,0.0
8348dafffffffff,753.0,0.0,2.0,2.0,0.0,0.0
8348dbfffffffff,1031.0,0.0,0.0,1.0,0.0,0.0
8348dcfffffffff,1452.0,0.0,0.0,0.0,0.0,0.0
8348ddfffffffff,161.0,0.0,0.0,0.0,0.0,0.0
8348defffffffff,172.0,0.0,0.0,0.0,0.0,0.0
8348e0fffffffff,28.0,0.0,0.0,0.0,0.0,0.0
8348e1fffffffff,27.0,0.0,0.0,0.0,0.0,0.0
8348e2fffffffff,28.0,0.0,0.0,0.0,0.0,0.0
8348e3fffffffff,544.0,0.0,0.0,0.0,0.0,0.0
8348e4fffffffff,110.0,0.0,0.0,0.0,0.0,0.0
8348e5fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8348e6fffffffff,88.0,0.0,0.0,0.0,0.0,0.0
8348e8fffffffff,14110.0,0.0,0.0,1818.0,0.0,0.0
8348e9fffffffff,188.0,0.0,0.0,1.0,0.0,0.0
8348eafffffffff,638.0,0.0,0.0,0.0,0.0,0.0
8348ebfffffffff,3684.0,0.0,0.0,102.0,0.0,0.0
8348ecfffffffff,1128.0,0.0,0.0,29.0,0.0,0.0
8348edfffffffff,26.0,0.0,0.0,0.0,0.0,0.0
8348eefffffffff,15706.0,0.0,0.0,995.0,0.0,0.0
8348f0fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8348f2fffffffff,2029.0,0.0,0.0,0.0,0.0,0.0
8348f3fffffffff,28.0,0.0,0.0,0.0,0.0,0.0
8348f5fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8348f6fffffffff,76.0,0.0,0.0,0.0,0.0,0.0
834908fffffffff,44.0,0.0,0.0,0.0,0.0,43.0
834980fffffffff,182.0,0.0,0.0,0.0,97.0,0.0
834981fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
834982fffffffff,120.0,0.0,0.0,3.0,7.0,0.0
834983fffffffff,202.0,0.0,0.0,0.0,0.0,0.0
834985fffffffff,28.0,0.0,0.0,0.0,5.0,0.0
834986fffffffff,555.0,0.0,0.0,0.0,237.0,0.0
834988fffffffff,97.0,0.0,0.0,0.0,0.0,0.0
834989fffffffff,17.0,0.0,0.0,0.0,0.0,0.0
83498bfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83498cfffffffff,13.0,0.0,0.0,0.0,0.0,0.0
83498dfffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83498efffffffff,2.0,0.0,0.0,0.0,0.0,0.0
834990fffffffff,101.0,0.0,0.0,7.0,0.0,0.0
834991fffffffff,46.0,0.0,0.0,3.0,0.0,0.0
834994fffffffff,183.0,0.0,0.0,14.0,0.0,0.0
834995fffffffff,3458.0,0.0,0.0,22.0,1694.0,0.0
834996fffffffff,54.0,0.0,0.0,5.0,0.0,0.0
834998fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83499bfffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83499cfffffffff,86.0,0.0,0.0,0.0,0.0,0.0
83499dfffffffff,51.0,0.0,0.0,0.0,0.0,0.0
8349a8fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8349a9fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8349aafffffffff,27.0,0.0,0.0,1.0,0.0,0.0
8349abfffffffff,29.0,0.0,0.0,0.0,0.0,0.0
8349b0fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8349b2fffffffff,216.0,0.0,0.0,0.0,0.0,0.0
8349b3fffffffff,402.0,0.0,0.0,0.0,238.0,0.0
836d05fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
836d20fffffffff,4.0,0.0,0.0,4.0,0.0,0.0
836d21fffffffff,49.0,0.0,0.0,6.0,0.0,0.0
836d23fffffffff,569.0,0.0,0.0,46.0,0.0,0.0
836d28fffffffff,1825.0,0.0,0.0,0.0,0.0,0.0
836d29fffffffff,310.0,0.0,0.0,0.0,0.0,0.0
836d2afffffffff,172.0,0.0,0.0,14.0,0.0,0.0
836d2bfffffffff,56.0,0.0,0.0,0.0,0.0,0.0
836d2cfffffffff,11.0,0.0,0.0,0.0,0.0,0.0
836d2efffffffff,43.0,0.0,0.0,0.0,0.0,0.0
836d30fffffffff,292.0,0.0,0.0,18.0,0.0,0.0
836d32fffffffff,895.0,0.0,0.0,82.0,0.0,0.0
836d33fffffffff,571.0,0.0,0.0,64.0,0.0,0.0
836d36fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
