cell_id,Larus fuscus,Larus fuscus fuscus,Larus fuscus intermedius,Larus fuscus graellsii,Larus fuscus heuglini,Larus fuscus barabensis,Larus fuscus taimyrensis,Larus fuscus intermedius/graellsii
8406dd1ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84070c3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8407401ffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
8407403ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8407411ffffffff,104.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0
8407415ffffffff,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8407417ffffffff,81.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0
840741dffffffff,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
8407425ffffffff,128.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0
8407427ffffffff,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
840742dffffffff,52.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
8407431ffffffff,66.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
8407433ffffffff,309.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0
8407435ffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
8407437ffffffff,142.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0
8407439ffffffff,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
840743bffffffff,23.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
840744bffffffff,12.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
840744dffffffff,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
8407451ffffffff,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
8407455ffffffff,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8407457ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840745dffffffff,90.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0
8407461ffffffff,56.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0
8407465ffffffff,83.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0
8407467ffffffff,69.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0
840746bffffffff,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
840746dffffffff,11.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
84074e9ffffffff,58.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0
84074edffffffff,134.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0
8407513ffffffff,25.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
8407519ffffffff,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
840751bffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840753bffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8407551ffffffff,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8407553ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8407559ffffffff,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
840755bffffffff,24.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
840755dffffffff,16.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0
8407581ffffffff,21.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
8407585ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8407589ffffffff,64.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0
840758dffffffff,124.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0
84075a9ffffffff,32.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
84075c1ffffffff,27.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
84075c3ffffffff,40.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
84075c5ffffffff,20.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
84075c7ffffffff,103.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0
84075cbffffffff,153.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0
84075cdffffffff,16.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
84075d1ffffffff,1097.0,0.0,0.0,360.0,0.0,0.0,0.0,0.0
84075d9ffffffff,251.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0
84075ddffffffff,991.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0
84075e1ffffffff,26.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
84075e3ffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84075e7ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84075e9ffffffff,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
84075ebffffffff,134.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0
84075edffffffff,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8407621ffffffff,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
8407623ffffffff,35.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
8407625ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8407627ffffffff,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
8407635ffffffff,72.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0
84076a5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8407703ffffffff,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
8407711ffffffff,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
8407713ffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
8407715ffffffff,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
840771dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8407731ffffffff,34.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0
8407733ffffffff,197.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0
8407739ffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
840773bffffffff,50.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0
8407753ffffffff,11.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
8408025ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408065ffffffff,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408107ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408143ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408151ffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408153ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408159ffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840815bffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84081edffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840829bffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84082a5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84082bdffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408305ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408317ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408321ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840832dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408333ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840833dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408361ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408363ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408365ffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840836dffffffff,31.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
8408807ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840880bffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840880dffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408821ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408823ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408829ffffffff,15.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
840882bffffffff,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840882dffffffff,13.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8408831ffffffff,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8408837ffffffff,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8408839ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840883dffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408843ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408855ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408863ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408865ffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8408867ffffffff,323.0,83.0,2.0,0.0,0.0,0.0,0.0,0.0
8408869ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840886bffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408881ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408889ffffffff,37.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
840888dffffffff,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
84088a1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84088a9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84088b5ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84088b7ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84088d3ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84088e1ffffffff,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
84088e3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408901ffffffff,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8408933ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408937ffffffff,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8408951ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408959ffffffff,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
840895bffffffff,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8408961ffffffff,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8408963ffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8408965ffffffff,39.0,28.0,3.0,0.0,0.0,0.0,0.0,0.0
8408967ffffffff,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8408969ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840896dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408985ffffffff,16.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
840898bffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408991ffffffff,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8408995ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408997ffffffff,104.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
8408999ffffffff,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
840899bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840899dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84089a5ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84089a9ffffffff,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84089abffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84089adffffffff,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84089b1ffffffff,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84089bbffffffff,38.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
84089bdffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84089d1ffffffff,39.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
84089d3ffffffff,49.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
84089d7ffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84089d9ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84089dbffffffff,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
84089ddffffffff,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
84089e1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84089e3ffffffff,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84089e5ffffffff,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84089ebffffffff,23.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
84089edffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408a45ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408a81ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408ae3ffffffff,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8408b05ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408b11ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408b17ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408b33ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408b4dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408b67ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408c21ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408c29ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8408c2bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408c63ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408c6dffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8408c8bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408cd5ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408ce1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408cebffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408d19ffffffff,29.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8408d29ffffffff,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8408d49ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408d4dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408d51ffffffff,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8408d55ffffffff,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8408d57ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408d5dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408d81ffffffff,50.0,10.0,0.0,0.0,5.0,0.0,0.0,0.0
8408d83ffffffff,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8408d85ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408d87ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408d8bffffffff,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8408d8dffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8408da9ffffffff,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8408dbdffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408e59ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408e99ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408e9bffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408ed3ffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408ed9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408edbffffffff,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
8408ee9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408f25ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408f29ffffffff,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84094b3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8409585ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8409587ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8409591ffffffff,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
8409595ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8409599ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840959bffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84095a9ffffffff,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84095abffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84095adffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84095b1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84095bdffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8409803ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8409805ffffffff,28.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
8409807ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8409811ffffffff,66.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
8409817ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8409819ffffffff,13.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
840981bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840981dffffffff,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
8409821ffffffff,66.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
8409823ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8409825ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8409829ffffffff,12.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
840982bffffffff,62.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
840982dffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840983dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8409887ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8409893ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84098cbffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84098d1ffffffff,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
84098e1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84098e9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840990dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8409911ffffffff,111.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
8409913ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8409917ffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840991bffffffff,209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8409931ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8409933ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8409937ffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
8409981ffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8409983ffffffff,14.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
8409987ffffffff,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
8409991ffffffff,37.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8409993ffffffff,209.0,1.0,39.0,0.0,0.0,0.0,0.0,0.0
8409995ffffffff,17.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0
8409997ffffffff,11.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
8409999ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840999bffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84099a7ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84099a9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84099b1ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84099b9ffffffff,82.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
84099bbffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84099bdffffffff,31.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
84099d7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84099e9ffffffff,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84099ebffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8409a09ffffffff,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8409a41ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8409a43ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8409a45ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8409a47ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8409a4dffffffff,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8409a55ffffffff,9.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
8409a69ffffffff,29.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8409a6bffffffff,21.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
8409aa7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8409ab1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8409ab3ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8409b37ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840b935ffffffff,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
840bb01ffffffff,9.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
840bb03ffffffff,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
840bb07ffffffff,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
840e45bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840e491ffffffff,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840e493ffffffff,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840e497ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840e499ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840e49bffffffff,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840e4d3ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840e4dbffffffff,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840e623ffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840f0b1ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8410c05ffffffff,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
8410c23ffffffff,36.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0
8410c27ffffffff,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
8410c2bffffffff,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
8410c35ffffffff,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8410dc1ffffffff,13.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
8410dc9ffffffff,59.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0
8410dcdffffffff,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
8410f0dffffffff,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8410f29ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411001ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411015ffffffff,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
