cell_id,Megarynchus pitangua,Megarynchus pitangua [mexicanus Group],Megarynchus pitangua pitangua,Megarynchus pitangua chrysogaster
84804cbffffffff,5.0,0.0,0.0,0.0
8480619ffffffff,4.0,0.0,0.0,0.0
8480625ffffffff,2.0,0.0,0.0,0.0
8480655ffffffff,6.0,0.0,0.0,0.0
848066bffffffff,5.0,0.0,0.0,0.0
84806a3ffffffff,1.0,0.0,0.0,0.0
84806a7ffffffff,2.0,0.0,0.0,0.0
84806abffffffff,5.0,0.0,0.0,0.0
8480713ffffffff,9.0,0.0,0.0,0.0
8480723ffffffff,3.0,0.0,0.0,0.0
8480737ffffffff,10.0,0.0,0.0,0.0
8480745ffffffff,2.0,0.0,0.0,0.0
8481005ffffffff,37.0,0.0,0.0,0.0
8481007ffffffff,2.0,0.0,0.0,0.0
8481011ffffffff,6.0,0.0,0.0,0.0
8481013ffffffff,3.0,0.0,0.0,0.0
8481023ffffffff,5.0,0.0,0.0,0.0
8481027ffffffff,3.0,0.0,0.0,0.0
8481029ffffffff,157.0,0.0,5.0,0.0
8481049ffffffff,8.0,0.0,0.0,0.0
8481057ffffffff,2.0,0.0,0.0,0.0
8481061ffffffff,4.0,0.0,0.0,0.0
8481063ffffffff,22.0,0.0,2.0,0.0
8481069ffffffff,6.0,0.0,0.0,0.0
8481099ffffffff,5.0,0.0,3.0,0.0
84810e3ffffffff,1.0,0.0,1.0,0.0
8481105ffffffff,4.0,0.0,0.0,0.0
8481113ffffffff,1.0,0.0,0.0,0.0
8481125ffffffff,13.0,0.0,2.0,0.0
8481143ffffffff,4.0,0.0,1.0,0.0
8481149ffffffff,13.0,0.0,0.0,0.0
848114bffffffff,4.0,0.0,0.0,0.0
8481161ffffffff,3.0,0.0,0.0,0.0
8481163ffffffff,7.0,0.0,1.0,0.0
8481167ffffffff,16.0,0.0,0.0,0.0
848116bffffffff,1.0,0.0,0.0,0.0
8481189ffffffff,8.0,0.0,0.0,0.0
8481193ffffffff,7.0,0.0,1.0,0.0
84811a1ffffffff,5.0,0.0,0.0,0.0
84811a7ffffffff,1.0,0.0,1.0,0.0
84811c5ffffffff,2.0,0.0,0.0,0.0
84811e1ffffffff,3.0,0.0,0.0,0.0
84811e9ffffffff,4.0,0.0,0.0,0.0
8481205ffffffff,2.0,0.0,0.0,0.0
8481209ffffffff,1.0,0.0,0.0,0.0
8481211ffffffff,56.0,0.0,6.0,0.0
8481215ffffffff,11.0,0.0,0.0,0.0
8481219ffffffff,3.0,0.0,0.0,0.0
848121dffffffff,4.0,0.0,1.0,0.0
8481225ffffffff,6.0,0.0,0.0,0.0
8481237ffffffff,1.0,0.0,0.0,0.0
8481245ffffffff,22.0,0.0,0.0,0.0
8481249ffffffff,3.0,0.0,0.0,0.0
848124bffffffff,99.0,0.0,3.0,0.0
848124dffffffff,53.0,0.0,1.0,0.0
84812bdffffffff,9.0,0.0,0.0,0.0
84812c9ffffffff,3.0,0.0,0.0,0.0
84812d1ffffffff,15.0,0.0,4.0,0.0
84812d7ffffffff,20.0,0.0,4.0,0.0
8481301ffffffff,2.0,0.0,0.0,0.0
8481303ffffffff,31.0,0.0,0.0,0.0
8481307ffffffff,12.0,0.0,0.0,0.0
848130bffffffff,3.0,0.0,0.0,0.0
8481321ffffffff,40.0,0.0,8.0,0.0
8481323ffffffff,21.0,0.0,2.0,0.0
8481327ffffffff,61.0,0.0,11.0,0.0
8481329ffffffff,4.0,0.0,2.0,0.0
848132bffffffff,5.0,0.0,0.0,0.0
848132dffffffff,10.0,0.0,0.0,0.0
8481331ffffffff,10.0,0.0,2.0,0.0
8481335ffffffff,2.0,0.0,0.0,0.0
8481337ffffffff,4.0,0.0,1.0,0.0
8481339ffffffff,322.0,0.0,17.0,0.0
848133dffffffff,9.0,0.0,0.0,0.0
8481341ffffffff,1.0,0.0,0.0,0.0
8481343ffffffff,20.0,0.0,0.0,0.0
848134dffffffff,6.0,0.0,0.0,0.0
8481363ffffffff,257.0,0.0,20.0,0.0
8481367ffffffff,4.0,0.0,0.0,0.0
8481401ffffffff,9.0,0.0,0.0,0.0
8481403ffffffff,13.0,0.0,0.0,0.0
8481407ffffffff,1.0,0.0,0.0,0.0
8481415ffffffff,4.0,0.0,0.0,0.0
8481429ffffffff,1.0,0.0,0.0,0.0
8481431ffffffff,2.0,0.0,0.0,0.0
8481439ffffffff,6.0,0.0,0.0,0.0
848144bffffffff,3.0,0.0,0.0,0.0
8481459ffffffff,1.0,0.0,0.0,0.0
848145dffffffff,27.0,0.0,4.0,0.0
848146bffffffff,18.0,0.0,2.0,0.0
84814a9ffffffff,32.0,0.0,0.0,0.0
84814adffffffff,50.0,0.0,0.0,0.0
84814c7ffffffff,3.0,0.0,0.0,0.0
84814d1ffffffff,2.0,0.0,0.0,0.0
84814d5ffffffff,58.0,0.0,0.0,0.0
84814d9ffffffff,3.0,0.0,0.0,0.0
84814dbffffffff,2.0,0.0,0.0,0.0
84814e1ffffffff,3.0,0.0,0.0,0.0
84814e3ffffffff,21.0,0.0,0.0,0.0
84814e5ffffffff,17.0,0.0,0.0,0.0
84814e7ffffffff,60.0,0.0,0.0,0.0
84814e9ffffffff,3.0,0.0,0.0,0.0
84814ebffffffff,2.0,0.0,0.0,0.0
8481507ffffffff,2.0,0.0,0.0,0.0
8481513ffffffff,2.0,0.0,0.0,0.0
848159bffffffff,2.0,0.0,0.0,0.0
84815a1ffffffff,1.0,0.0,0.0,0.0
84815abffffffff,6.0,0.0,0.0,0.0
84815d3ffffffff,2.0,0.0,0.0,0.0
84815d7ffffffff,2.0,0.0,0.0,0.0
84815d9ffffffff,16.0,0.0,0.0,0.0
84815dbffffffff,11.0,0.0,0.0,0.0
84815e9ffffffff,4.0,0.0,0.0,0.0
848162bffffffff,18.0,0.0,0.0,0.0
8481635ffffffff,14.0,0.0,0.0,0.0
8481637ffffffff,1.0,0.0,0.0,0.0
8481639ffffffff,1.0,0.0,0.0,0.0
8481709ffffffff,1.0,0.0,0.0,0.0
8481711ffffffff,126.0,0.0,7.0,0.0
8481713ffffffff,97.0,0.0,1.0,0.0
8481715ffffffff,3.0,0.0,0.0,0.0
8481723ffffffff,2.0,0.0,0.0,0.0
8481729ffffffff,2.0,0.0,0.0,0.0
848173dffffffff,6.0,0.0,0.0,0.0
848174bffffffff,2.0,0.0,0.0,0.0
848175dffffffff,12.0,0.0,0.0,0.0
8481801ffffffff,12.0,0.0,2.0,0.0
8481803ffffffff,3.0,0.0,0.0,0.0
8481809ffffffff,4.0,0.0,0.0,0.0
848180bffffffff,39.0,0.0,3.0,0.0
8481811ffffffff,2.0,0.0,2.0,0.0
848181dffffffff,14.0,0.0,0.0,0.0
8481831ffffffff,2.0,0.0,0.0,0.0
8481833ffffffff,4.0,0.0,0.0,0.0
8481837ffffffff,6.0,0.0,1.0,0.0
8481839ffffffff,28.0,0.0,1.0,0.0
8481851ffffffff,49.0,0.0,13.0,0.0
8481853ffffffff,2.0,0.0,0.0,0.0
8481855ffffffff,2.0,0.0,0.0,0.0
8481857ffffffff,324.0,0.0,18.0,0.0
8481859ffffffff,12.0,0.0,4.0,0.0
848185bffffffff,2.0,0.0,0.0,0.0
848185dffffffff,10.0,0.0,0.0,0.0
8481885ffffffff,11.0,0.0,0.0,0.0
848188dffffffff,5.0,0.0,0.0,0.0
84818abffffffff,5.0,0.0,0.0,0.0
84818b3ffffffff,4.0,0.0,0.0,0.0
84818bbffffffff,4.0,0.0,0.0,0.0
84818c3ffffffff,1.0,0.0,0.0,0.0
84818dbffffffff,8.0,0.0,0.0,0.0
84818e1ffffffff,40.0,0.0,0.0,0.0
84818e5ffffffff,3.0,0.0,0.0,0.0
84818edffffffff,2.0,0.0,0.0,0.0
84819d9ffffffff,54.0,0.0,0.0,0.0
8481a11ffffffff,1.0,0.0,0.0,0.0
8481a17ffffffff,4.0,0.0,4.0,0.0
8481a8bffffffff,6.0,0.0,0.0,0.0
8481a8dffffffff,2.0,0.0,0.0,0.0
8481aa3ffffffff,2.0,0.0,0.0,0.0
8481aadffffffff,1.0,0.0,0.0,0.0
8481ac3ffffffff,4.0,0.0,0.0,0.0
8481ad1ffffffff,13.0,0.0,0.0,0.0
8481ad5ffffffff,5.0,0.0,2.0,0.0
848a003ffffffff,2.0,0.0,1.0,0.0
848a051ffffffff,2.0,0.0,0.0,0.0
848a05bffffffff,8.0,0.0,0.0,0.0
848a069ffffffff,25.0,0.0,4.0,0.0
848a109ffffffff,2.0,0.0,0.0,0.0
848a155ffffffff,19.0,0.0,0.0,0.0
848a185ffffffff,2.0,0.0,0.0,0.0
848a1b1ffffffff,1.0,0.0,1.0,0.0
848a233ffffffff,4.0,0.0,0.0,0.0
848a243ffffffff,1.0,0.0,1.0,0.0
848a249ffffffff,6.0,0.0,0.0,0.0
848a313ffffffff,4.0,0.0,0.0,0.0
848a317ffffffff,2.0,0.0,0.0,0.0
848a337ffffffff,3.0,0.0,0.0,0.0
848a419ffffffff,2.0,0.0,0.0,0.0
848a41dffffffff,2.0,0.0,0.0,0.0
848a451ffffffff,48.0,0.0,0.0,0.0
848a459ffffffff,103.0,0.0,8.0,0.0
848a45bffffffff,120.0,0.0,2.0,0.0
848a45dffffffff,303.0,0.0,10.0,0.0
848a51dffffffff,1.0,0.0,0.0,0.0
848a637ffffffff,2.0,0.0,0.0,0.0
848a68bffffffff,28.0,0.0,2.0,0.0
848a699ffffffff,119.0,0.0,5.0,0.0
848a69dffffffff,2.0,0.0,0.0,0.0
848a6d1ffffffff,4.0,0.0,0.0,0.0
848a6d3ffffffff,373.0,0.0,14.0,0.0
848a6d7ffffffff,200.0,0.0,27.0,0.0
848a6d9ffffffff,127.0,0.0,13.0,0.0
848a6dbffffffff,223.0,0.0,13.0,0.0
848a703ffffffff,8.0,0.0,0.0,0.0
848a707ffffffff,4.0,0.0,0.0,0.0
848a70bffffffff,8.0,0.0,0.0,0.0
848a755ffffffff,3.0,0.0,0.0,0.0
848a809ffffffff,7.0,0.0,0.0,0.0
848a81bffffffff,4.0,0.0,1.0,0.0
848a857ffffffff,2.0,0.0,0.0,0.0
848a8cbffffffff,2.0,0.0,0.0,0.0
848a8d9ffffffff,8.0,0.0,0.0,0.0
848a963ffffffff,2.0,0.0,0.0,0.0
848a9c1ffffffff,9.0,0.0,0.0,0.0
848a9c9ffffffff,2.0,0.0,0.0,0.0
848a9cdffffffff,2.0,0.0,0.0,0.0
848a9e1ffffffff,2.0,0.0,2.0,0.0
848aa87ffffffff,7.0,0.0,0.0,0.0
848aa93ffffffff,7.0,0.0,0.0,0.0
848aa9dffffffff,23.0,0.0,1.0,0.0
848aaa3ffffffff,1.0,0.0,0.0,0.0
848aaa5ffffffff,17.0,0.0,0.0,0.0
848aaadffffffff,7.0,0.0,3.0,0.0
848aab5ffffffff,3.0,0.0,0.0,0.0
848aab9ffffffff,3.0,0.0,0.0,0.0
848aabdffffffff,3.0,0.0,0.0,0.0
848aaddffffffff,2.0,0.0,0.0,0.0
848ab65ffffffff,3.0,0.0,0.0,0.0
848ad13ffffffff,15.0,0.0,3.0,0.0
848ad15ffffffff,1.0,0.0,0.0,0.0
848ad89ffffffff,11.0,0.0,3.0,0.0
848ad8dffffffff,8.0,0.0,3.0,0.0
848ada1ffffffff,2.0,0.0,0.0,0.0
848ada3ffffffff,4.0,0.0,0.0,0.0
848ada9ffffffff,24.0,0.0,0.0,0.0
848adbbffffffff,41.0,0.0,5.0,0.0
848adbdffffffff,2.0,0.0,0.0,0.0
848adc5ffffffff,28.0,0.0,2.0,0.0
848ade3ffffffff,4.0,0.0,0.0,0.0
848ae5bffffffff,4.0,0.0,0.0,0.0
848af09ffffffff,34.0,0.0,5.0,0.0
848af0bffffffff,4.0,0.0,4.0,0.0
848af29ffffffff,16.0,0.0,1.0,0.0
848af2bffffffff,1.0,0.0,0.0,0.0
848af2dffffffff,6.0,0.0,0.0,0.0
848af41ffffffff,19.0,0.0,1.0,0.0
848af43ffffffff,2.0,0.0,0.0,0.0
848af45ffffffff,35.0,0.0,4.0,0.0
848af47ffffffff,2.0,0.0,0.0,0.0
848af61ffffffff,70.0,0.0,2.0,0.0
848af63ffffffff,12.0,0.0,0.0,0.0
848af67ffffffff,5.0,0.0,0.0,0.0
848af69ffffffff,69.0,0.0,8.0,0.0
848af6bffffffff,55.0,0.0,6.0,0.0
848b001ffffffff,2.0,0.0,0.0,0.0
848b009ffffffff,2.0,0.0,0.0,0.0
848b00bffffffff,2.0,0.0,0.0,0.0
848b01bffffffff,2.0,0.0,0.0,0.0
848b025ffffffff,2.0,0.0,0.0,0.0
848b045ffffffff,9.0,0.0,0.0,0.0
848b05dffffffff,2.0,0.0,0.0,0.0
848b061ffffffff,2.0,0.0,0.0,0.0
848b06dffffffff,5.0,0.0,0.0,0.0
848b08bffffffff,2.0,0.0,0.0,0.0
848b0c1ffffffff,5.0,0.0,0.0,0.0
848b0c9ffffffff,29.0,0.0,0.0,0.0
848b0cbffffffff,3.0,0.0,0.0,0.0
848b0d1ffffffff,95.0,0.0,0.0,0.0
848b0d3ffffffff,3.0,0.0,0.0,0.0
848b0d5ffffffff,3.0,0.0,0.0,0.0
848b0d9ffffffff,8.0,0.0,0.0,0.0
848b0dbffffffff,2.0,0.0,0.0,0.0
848b105ffffffff,7.0,0.0,0.0,0.0
848b119ffffffff,2.0,0.0,0.0,0.0
848b11bffffffff,3.0,0.0,0.0,0.0
848b11dffffffff,5.0,0.0,0.0,0.0
848b131ffffffff,2.0,0.0,0.0,0.0
848b1cdffffffff,5.0,0.0,0.0,0.0
848b1e1ffffffff,2.0,0.0,0.0,0.0
848b1e5ffffffff,1.0,0.0,0.0,0.0
848b1edffffffff,1.0,0.0,0.0,0.0
848b205ffffffff,6.0,0.0,0.0,0.0
848b20bffffffff,7.0,0.0,0.0,0.0
848b213ffffffff,6.0,0.0,0.0,0.0
848b221ffffffff,78.0,0.0,0.0,0.0
848b223ffffffff,159.0,0.0,0.0,0.0
848b225ffffffff,7.0,0.0,0.0,0.0
848b227ffffffff,4.0,0.0,0.0,0.0
848b229ffffffff,1.0,0.0,0.0,0.0
848b22bffffffff,2.0,0.0,0.0,0.0
848b22dffffffff,150.0,0.0,0.0,0.0
848b235ffffffff,5.0,0.0,0.0,0.0
848b239ffffffff,1.0,0.0,0.0,0.0
848b23bffffffff,5.0,0.0,0.0,0.0
848b23dffffffff,8.0,0.0,0.0,0.0
848b269ffffffff,8.0,0.0,0.0,0.0
848b26bffffffff,2.0,0.0,0.0,0.0
848b297ffffffff,2.0,0.0,0.0,0.0
848b29bffffffff,2.0,0.0,0.0,0.0
848b2a1ffffffff,1.0,0.0,0.0,0.0
848b2a5ffffffff,18.0,0.0,0.0,0.0
848b2a7ffffffff,28.0,0.0,0.0,0.0
848b2b3ffffffff,6.0,0.0,0.0,0.0
848b2c5ffffffff,12.0,0.0,0.0,0.0
848b2c7ffffffff,2.0,0.0,0.0,0.0
848b2e9ffffffff,26.0,0.0,0.0,0.0
848b2ebffffffff,2.0,0.0,0.0,0.0
848b2edffffffff,4.0,0.0,0.0,0.0
848b313ffffffff,2.0,0.0,0.0,0.0
848b315ffffffff,36.0,0.0,0.0,0.0
848b319ffffffff,2.0,0.0,0.0,0.0
848b31bffffffff,6.0,0.0,0.0,0.0
848b363ffffffff,12.0,0.0,0.0,0.0
848b401ffffffff,40.0,0.0,0.0,0.0
848b40bffffffff,4.0,0.0,0.0,0.0
848b40dffffffff,40.0,0.0,0.0,0.0
848b429ffffffff,12.0,0.0,0.0,0.0
848b42dffffffff,2.0,0.0,0.0,0.0
848b445ffffffff,14.0,0.0,0.0,0.0
848b447ffffffff,10.0,0.0,0.0,0.0
848b449ffffffff,15.0,0.0,0.0,0.0
848b44bffffffff,191.0,0.0,0.0,0.0
848b44dffffffff,229.0,0.0,1.0,0.0
848b459ffffffff,18.0,0.0,0.0,0.0
848b461ffffffff,2.0,0.0,0.0,0.0
848b463ffffffff,2.0,0.0,0.0,0.0
848b469ffffffff,8.0,0.0,0.0,0.0
848b46bffffffff,8.0,0.0,0.0,0.0
848b481ffffffff,1.0,0.0,1.0,0.0
848b483ffffffff,2.0,0.0,0.0,0.0
848b493ffffffff,2.0,0.0,0.0,0.0
848b4e5ffffffff,12.0,0.0,2.0,0.0
848b4e9ffffffff,3.0,0.0,0.0,0.0
848b511ffffffff,12.0,0.0,0.0,0.0
848b513ffffffff,27.0,0.0,5.0,0.0
848b529ffffffff,12.0,0.0,0.0,0.0
848b52dffffffff,4.0,0.0,0.0,0.0
848b53dffffffff,1.0,0.0,0.0,0.0
848b563ffffffff,31.0,0.0,0.0,0.0
848b567ffffffff,18.0,0.0,0.0,0.0
848b56bffffffff,3.0,0.0,0.0,0.0
848b5c3ffffffff,4.0,0.0,0.0,0.0
848b5cdffffffff,69.0,0.0,14.0,0.0
848b5d1ffffffff,1.0,0.0,0.0,0.0
848b617ffffffff,575.0,0.0,12.0,0.0
848b61bffffffff,1.0,0.0,0.0,0.0
848b623ffffffff,9.0,0.0,4.0,0.0
848b627ffffffff,40.0,0.0,2.0,0.0
848b631ffffffff,14.0,0.0,1.0,0.0
848b633ffffffff,10.0,0.0,0.0,0.0
848b635ffffffff,7.0,0.0,0.0,0.0
848b637ffffffff,230.0,0.0,1.0,0.0
848b639ffffffff,8.0,0.0,0.0,0.0
848b63bffffffff,201.0,0.0,0.0,0.0
848b63dffffffff,12.0,0.0,0.0,0.0
848b683ffffffff,3.0,0.0,0.0,0.0
848b689ffffffff,1.0,0.0,0.0,0.0
848b693ffffffff,11.0,0.0,0.0,0.0
848b695ffffffff,4.0,0.0,0.0,0.0
848b697ffffffff,2.0,0.0,0.0,0.0
848b699ffffffff,2.0,0.0,0.0,0.0
848b6c3ffffffff,1.0,0.0,0.0,0.0
848b6cbffffffff,1.0,0.0,0.0,0.0
848b6cdffffffff,6.0,0.0,0.0,0.0
848b6e1ffffffff,3.0,0.0,0.0,0.0
848b6e5ffffffff,8.0,0.0,0.0,0.0
848b6e7ffffffff,21.0,0.0,0.0,0.0
848b6edffffffff,41.0,0.0,0.0,0.0
848b709ffffffff,1.0,0.0,0.0,0.0
848b70bffffffff,2.0,0.0,0.0,0.0
848b713ffffffff,433.0,0.0,6.0,0.0
848b717ffffffff,25.0,0.0,0.0,0.0
848b71bffffffff,22.0,0.0,0.0,0.0
848b743ffffffff,2.0,0.0,0.0,0.0
848b745ffffffff,11.0,0.0,0.0,0.0
848b747ffffffff,20.0,0.0,0.0,0.0
848b74bffffffff,8.0,0.0,0.0,0.0
848b755ffffffff,3.0,0.0,0.0,0.0
848b75dffffffff,23.0,0.0,0.0,0.0
848b761ffffffff,11.0,0.0,0.0,0.0
848b763ffffffff,1.0,0.0,0.0,0.0
848b765ffffffff,2.0,0.0,0.0,0.0
848b76bffffffff,11.0,0.0,0.0,0.0
848b821ffffffff,3.0,0.0,0.0,0.0
848b82bffffffff,2.0,0.0,0.0,0.0
848b839ffffffff,4.0,0.0,0.0,0.0
848b849ffffffff,94.0,0.0,6.0,0.0
848b881ffffffff,4.0,0.0,0.0,0.0
848b889ffffffff,9.0,0.0,0.0,0.0
848b96dffffffff,1.0,0.0,1.0,0.0
848b98bffffffff,1.0,0.0,0.0,0.0
848b999ffffffff,6.0,0.0,0.0,0.0
848b99dffffffff,18.0,0.0,0.0,0.0
848b9d1ffffffff,29.0,0.0,0.0,0.0
848b9d5ffffffff,99.0,0.0,10.0,0.0
848b9d7ffffffff,2.0,0.0,0.0,0.0
848ba09ffffffff,27.0,0.0,0.0,0.0
848ba0dffffffff,4.0,0.0,0.0,0.0
848ba25ffffffff,4.0,0.0,0.0,0.0
848ba47ffffffff,2.0,0.0,0.0,0.0
848ba55ffffffff,13.0,0.0,2.0,0.0
848ba5dffffffff,4.0,0.0,0.0,0.0
848ba63ffffffff,35.0,0.0,1.0,0.0
848ba65ffffffff,48.0,0.0,1.0,0.0
848ba6dffffffff,12.0,0.0,0.0,0.0
848baddffffffff,1.0,0.0,0.0,0.0
848bb43ffffffff,4.0,0.0,0.0,0.0
848bb53ffffffff,11.0,0.0,0.0,0.0
848bb59ffffffff,620.0,0.0,53.0,0.0
848e643ffffffff,1.0,0.0,0.0,0.0
848e649ffffffff,1.0,0.0,0.0,0.0
848e651ffffffff,17.0,0.0,0.0,0.0
848e659ffffffff,2.0,0.0,0.0,0.0
848e65bffffffff,3.0,0.0,0.0,0.0
848f08bffffffff,1.0,0.0,0.0,0.0
848f093ffffffff,1.0,0.0,0.0,0.0
848f099ffffffff,67.0,0.0,0.0,9.0
848f0d1ffffffff,79.0,0.0,0.0,18.0
848f0d3ffffffff,353.0,0.0,0.0,72.0
848f0d5ffffffff,18.0,0.0,0.0,3.0
848f0d7ffffffff,6.0,0.0,0.0,2.0
848f0d9ffffffff,14.0,0.0,0.0,0.0
848f0dbffffffff,209.0,0.0,0.0,16.0
848f0ddffffffff,8.0,0.0,0.0,2.0
848f21bffffffff,2.0,0.0,0.0,0.0
848f283ffffffff,6.0,0.0,0.0,0.0
848f285ffffffff,8.0,0.0,0.0,8.0
848f287ffffffff,51.0,0.0,0.0,4.0
848f289ffffffff,5.0,0.0,0.0,4.0
848f28dffffffff,47.0,0.0,0.0,1.0
848f291ffffffff,38.0,0.0,0.0,0.0
848f295ffffffff,240.0,0.0,0.0,0.0
848f297ffffffff,3.0,0.0,0.0,0.0
848f2a1ffffffff,17.0,0.0,0.0,16.0
848f2a3ffffffff,1.0,0.0,0.0,0.0
848f2a7ffffffff,2.0,0.0,0.0,0.0
848f2a9ffffffff,352.0,0.0,0.0,41.0
848f2abffffffff,52.0,0.0,0.0,3.0
848f2b3ffffffff,4.0,0.0,0.0,0.0
848f2b9ffffffff,353.0,0.0,0.0,33.0
848f2bbffffffff,139.0,0.0,0.0,14.0
848f2bdffffffff,279.0,0.0,0.0,15.0
848f2c1ffffffff,7.0,0.0,0.0,0.0
848f2c3ffffffff,42.0,0.0,0.0,2.0
848f2c7ffffffff,2.0,0.0,0.0,0.0
848f2c9ffffffff,42.0,0.0,0.0,8.0
848f2cbffffffff,127.0,0.0,0.0,4.0
848f2cdffffffff,258.0,0.0,0.0,0.0
848f2d3ffffffff,2.0,0.0,0.0,0.0
848f2d5ffffffff,4.0,0.0,0.0,1.0
848f2ddffffffff,2.0,0.0,0.0,0.0
848f2e3ffffffff,69.0,0.0,0.0,15.0
848f2e7ffffffff,19.0,0.0,0.0,0.0
848f2ebffffffff,29.0,0.0,0.0,0.0
848f401ffffffff,337.0,0.0,47.0,0.0
848f403ffffffff,2.0,0.0,0.0,0.0
848f405ffffffff,9.0,0.0,1.0,0.0
848f407ffffffff,26.0,0.0,0.0,0.0
848f409ffffffff,2.0,0.0,0.0,0.0
848f40dffffffff,5.0,0.0,0.0,0.0
848f41bffffffff,2.0,0.0,0.0,0.0
848f423ffffffff,2.0,0.0,0.0,0.0
848f439ffffffff,47.0,0.0,12.0,0.0
848f447ffffffff,2.0,0.0,0.0,0.0
848f44bffffffff,23.0,0.0,0.0,0.0
848f455ffffffff,6.0,0.0,0.0,0.0
848f461ffffffff,209.0,0.0,25.0,0.0
848f463ffffffff,486.0,0.0,61.0,0.0
848f465ffffffff,47.0,0.0,3.0,0.0
848f467ffffffff,12.0,0.0,2.0,0.0
848f46bffffffff,5.0,0.0,0.0,0.0
848f481ffffffff,1.0,0.0,0.0,0.0
848f485ffffffff,5.0,0.0,0.0,0.0
848f489ffffffff,18.0,0.0,0.0,0.0
848f48dffffffff,33.0,0.0,0.0,0.0
848f4a5ffffffff,7.0,0.0,0.0,0.0
848f4abffffffff,2.0,0.0,0.0,0.0
848f4adffffffff,10.0,0.0,0.0,0.0
848f4b3ffffffff,1.0,0.0,0.0,0.0
848f4c1ffffffff,2.0,0.0,0.0,0.0
848f4c5ffffffff,1.0,0.0,0.0,0.0
848f4c7ffffffff,82.0,0.0,0.0,0.0
848f4e3ffffffff,1.0,0.0,0.0,0.0
848f545ffffffff,2.0,0.0,0.0,2.0
848f54dffffffff,9.0,0.0,0.0,0.0
848f559ffffffff,2.0,0.0,0.0,0.0
848f55bffffffff,1.0,0.0,0.0,0.0
848f5d3ffffffff,9.0,0.0,0.0,0.0
848f5d7ffffffff,6.0,0.0,0.0,0.0
848f5d9ffffffff,2.0,0.0,0.0,0.0
848f5ddffffffff,6.0,0.0,0.0,0.0
848f611ffffffff,25.0,0.0,0.0,0.0
848f613ffffffff,64.0,0.0,0.0,0.0
848f61bffffffff,118.0,0.0,8.0,0.0
848f625ffffffff,2.0,0.0,1.0,0.0
848f635ffffffff,2.0,0.0,0.0,0.0
848f6b5ffffffff,13.0,0.0,4.0,0.0
848f6c9ffffffff,5.0,0.0,0.0,0.0
848f6e9ffffffff,44.0,0.0,0.0,0.0
848f6ebffffffff,6.0,0.0,0.0,0.0
848f6edffffffff,2.0,0.0,0.0,0.0
848f705ffffffff,8.0,0.0,0.0,0.0
848f71bffffffff,24.0,0.0,2.0,0.0
848f71dffffffff,3.0,0.0,0.0,0.0
848f721ffffffff,7.0,0.0,0.0,0.0
848f727ffffffff,4.0,0.0,0.0,0.0
848f729ffffffff,13.0,0.0,0.0,0.0
848f72bffffffff,65.0,0.0,0.0,0.0
848f72dffffffff,49.0,0.0,0.0,9.0
848f733ffffffff,43.0,0.0,5.0,0.0
848f737ffffffff,4.0,0.0,0.0,0.0
848f73dffffffff,3.0,0.0,2.0,0.0
848f741ffffffff,4.0,0.0,0.0,0.0
848f745ffffffff,4.0,0.0,0.0,0.0
848f749ffffffff,4.0,0.0,0.0,0.0
848f74bffffffff,22.0,0.0,0.0,0.0
848f74dffffffff,11.0,0.0,0.0,0.0
848f763ffffffff,26.0,0.0,0.0,0.0
848f765ffffffff,27.0,0.0,0.0,0.0
848f76bffffffff,17.0,0.0,0.0,0.0
84a5961ffffffff,25.0,0.0,0.0,0.0
84a5965ffffffff,2.0,0.0,2.0,0.0
84a5967ffffffff,3.0,0.0,0.0,0.0
84a5969ffffffff,303.0,0.0,15.0,0.0
84a596dffffffff,9.0,0.0,0.0,0.0
84a8001ffffffff,2.0,0.0,0.0,0.0
84a8005ffffffff,2.0,0.0,0.0,0.0
84a8011ffffffff,5.0,0.0,0.0,0.0
84a8013ffffffff,8.0,0.0,0.0,0.0
84a8019ffffffff,14.0,0.0,0.0,0.0
84a801bffffffff,163.0,0.0,0.0,0.0
84a8025ffffffff,6.0,0.0,0.0,0.0
84a8029ffffffff,1.0,0.0,0.0,0.0
84a802dffffffff,26.0,0.0,3.0,0.0
84a803dffffffff,2.0,0.0,0.0,0.0
84a8049ffffffff,15.0,0.0,0.0,0.0
84a804bffffffff,3.0,0.0,0.0,0.0
84a804dffffffff,43.0,0.0,7.0,0.0
84a8055ffffffff,7.0,0.0,0.0,0.0
84a8057ffffffff,8.0,0.0,0.0,0.0
84a805dffffffff,10.0,0.0,0.0,0.0
84a8061ffffffff,51.0,0.0,22.0,0.0
84a8063ffffffff,17.0,0.0,0.0,0.0
84a8065ffffffff,19.0,0.0,10.0,0.0
84a8067ffffffff,181.0,0.0,24.0,0.0
84a8069ffffffff,19.0,0.0,0.0,0.0
84a806dffffffff,1.0,0.0,1.0,0.0
84a808dffffffff,4.0,0.0,0.0,0.0
84a809dffffffff,2.0,0.0,0.0,0.0
84a80a5ffffffff,6.0,0.0,0.0,0.0
84a80b1ffffffff,4.0,0.0,0.0,0.0
84a80b3ffffffff,1.0,0.0,0.0,0.0
84a80c3ffffffff,34.0,0.0,0.0,0.0
84a80d3ffffffff,1.0,0.0,0.0,0.0
84a80d9ffffffff,8.0,0.0,0.0,0.0
84a80e3ffffffff,8.0,0.0,0.0,0.0
84a80edffffffff,1.0,0.0,0.0,0.0
84a8101ffffffff,1930.0,0.0,34.0,0.0
