cell_id,Cistothorus palustris,Cistothorus palustris [paludicola Group],Cistothorus palustris [plesius Group],Cistothorus palustris [palustris Group],Cistothorus palustris griseus,Cistothorus palustris tolucensis
8328a8fffffffff,93.0,0.0,2.0,0.0,0.0,0.0
8328a9fffffffff,1077.0,0.0,0.0,0.0,0.0,0.0
8328aafffffffff,45.0,0.0,0.0,0.0,0.0,0.0
8328abfffffffff,25.0,0.0,0.0,0.0,0.0,0.0
8328acfffffffff,51.0,0.0,0.0,0.0,0.0,0.0
8328adfffffffff,1306.0,0.0,0.0,0.0,0.0,0.0
8328aefffffffff,2512.0,0.0,65.0,0.0,0.0,0.0
8328b0fffffffff,131.0,0.0,0.0,0.0,0.0,0.0
8328b1fffffffff,626.0,0.0,0.0,0.0,0.0,0.0
8328b2fffffffff,81.0,0.0,3.0,0.0,0.0,0.0
8328b3fffffffff,313.0,0.0,0.0,0.0,0.0,0.0
8328b4fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8328b6fffffffff,2344.0,0.0,348.0,0.0,0.0,0.0
8328c2fffffffff,126.0,0.0,0.0,0.0,0.0,0.0
8328c6fffffffff,2778.0,0.0,0.0,0.0,0.0,0.0
8328d0fffffffff,1663.0,0.0,0.0,0.0,0.0,0.0
8328d1fffffffff,12251.0,38.0,0.0,0.0,0.0,0.0
8328d2fffffffff,99.0,0.0,0.0,0.0,0.0,0.0
8328d3fffffffff,349.0,0.0,0.0,0.0,0.0,0.0
8328d4fffffffff,330.0,0.0,0.0,0.0,0.0,0.0
8328d5fffffffff,17828.0,0.0,0.0,0.0,0.0,0.0
8328d6fffffffff,207.0,0.0,0.0,0.0,0.0,0.0
8328d8fffffffff,369.0,4.0,0.0,0.0,0.0,0.0
8328d9fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8328dafffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8328dcfffffffff,3972.0,21.0,0.0,0.0,0.0,0.0
8328ddfffffffff,201.0,0.0,0.0,0.0,0.0,0.0
8328defffffffff,10019.0,0.0,0.0,0.0,0.0,0.0
8328f0fffffffff,6884.0,44.0,0.0,0.0,0.0,0.0
8328f1fffffffff,2739.0,15.0,0.0,0.0,0.0,0.0
8328f2fffffffff,101.0,0.0,0.0,0.0,0.0,0.0
8328f3fffffffff,1013.0,0.0,0.0,0.0,0.0,0.0
8328f4fffffffff,3774.0,12.0,0.0,0.0,0.0,0.0
8328f5fffffffff,3387.0,15.0,0.0,0.0,0.0,0.0
8328f6fffffffff,74.0,0.0,2.0,0.0,0.0,0.0
832912fffffffff,2193.0,0.0,0.0,0.0,0.0,0.0
832913fffffffff,199.0,0.0,0.0,0.0,0.0,0.0
83291afffffffff,295.0,151.0,0.0,0.0,0.0,0.0
832980fffffffff,139.0,0.0,0.0,0.0,0.0,0.0
832981fffffffff,79.0,0.0,0.0,0.0,0.0,0.0
832982fffffffff,175.0,0.0,6.0,0.0,0.0,0.0
832984fffffffff,468.0,0.0,0.0,0.0,0.0,0.0
832985fffffffff,485.0,0.0,0.0,0.0,0.0,0.0
832986fffffffff,3056.0,0.0,58.0,0.0,0.0,0.0
832988fffffffff,251.0,0.0,47.0,0.0,0.0,0.0
832989fffffffff,2458.0,0.0,94.0,0.0,0.0,0.0
83298bfffffffff,470.0,0.0,6.0,0.0,0.0,0.0
83298cfffffffff,1363.0,0.0,2.0,0.0,0.0,0.0
83298dfffffffff,91.0,0.0,0.0,0.0,0.0,0.0
83298efffffffff,4.0,0.0,0.0,0.0,0.0,0.0
832990fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
832991fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
832992fffffffff,59.0,0.0,3.0,0.0,0.0,0.0
832993fffffffff,12.0,0.0,3.0,0.0,0.0,0.0
832994fffffffff,15.0,0.0,0.0,0.0,0.0,0.0
832995fffffffff,416.0,0.0,34.0,0.0,0.0,0.0
832996fffffffff,27.0,0.0,1.0,0.0,0.0,0.0
832998fffffffff,43.0,0.0,9.0,0.0,0.0,0.0
832999fffffffff,167.0,0.0,30.0,0.0,0.0,0.0
83299afffffffff,135.0,0.0,24.0,0.0,0.0,0.0
83299bfffffffff,19.0,0.0,0.0,0.0,0.0,0.0
83299dfffffffff,23.0,0.0,0.0,0.0,0.0,0.0
83299efffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8329a0fffffffff,2502.0,0.0,0.0,0.0,0.0,0.0
8329a1fffffffff,4822.0,0.0,0.0,0.0,0.0,0.0
8329a2fffffffff,48.0,0.0,0.0,0.0,0.0,0.0
8329a3fffffffff,379.0,0.0,0.0,0.0,0.0,0.0
8329a4fffffffff,4369.0,0.0,0.0,0.0,0.0,0.0
8329a5fffffffff,7127.0,0.0,0.0,0.0,0.0,0.0
8329a6fffffffff,4755.0,0.0,0.0,0.0,0.0,0.0
8329a8fffffffff,947.0,0.0,0.0,0.0,0.0,0.0
8329a9fffffffff,1996.0,108.0,0.0,0.0,0.0,0.0
8329aafffffffff,775.0,0.0,0.0,0.0,0.0,0.0
8329abfffffffff,188.0,0.0,0.0,0.0,0.0,0.0
8329acfffffffff,226.0,0.0,0.0,0.0,0.0,0.0
8329adfffffffff,2348.0,0.0,0.0,0.0,0.0,0.0
8329aefffffffff,325.0,0.0,0.0,0.0,0.0,0.0
8329b0fffffffff,779.0,0.0,0.0,0.0,0.0,0.0
8329b1fffffffff,572.0,0.0,1.0,0.0,0.0,0.0
8329b2fffffffff,1175.0,0.0,39.0,0.0,0.0,0.0
8329b3fffffffff,12.0,0.0,0.0,0.0,0.0,0.0
8329b4fffffffff,23.0,0.0,0.0,0.0,0.0,0.0
8329b5fffffffff,335.0,0.0,0.0,0.0,0.0,0.0
8329b6fffffffff,547.0,0.0,87.0,0.0,0.0,0.0
832a06fffffffff,42.0,0.0,0.0,5.0,0.0,0.0
832a10fffffffff,5864.0,0.0,0.0,250.0,0.0,0.0
832a12fffffffff,302.0,0.0,0.0,1.0,0.0,0.0
832a13fffffffff,4823.0,0.0,0.0,321.0,0.0,0.0
832a14fffffffff,3935.0,0.0,0.0,72.0,0.0,0.0
832a15fffffffff,2582.0,0.0,0.0,75.0,0.0,0.0
832a16fffffffff,950.0,0.0,0.0,33.0,0.0,0.0
832a1afffffffff,30.0,0.0,0.0,3.0,0.0,0.0
832a30fffffffff,6966.0,0.0,0.0,352.0,0.0,0.0
832a31fffffffff,1699.0,0.0,0.0,175.0,0.0,0.0
832a32fffffffff,530.0,0.0,0.0,5.0,0.0,0.0
832a33fffffffff,1251.0,0.0,0.0,130.0,0.0,0.0
832a34fffffffff,1328.0,0.0,0.0,0.0,0.0,0.0
832a36fffffffff,453.0,0.0,0.0,0.0,0.0,0.0
832a80fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
832a82fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
832a84fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
832a86fffffffff,26.0,0.0,0.0,0.0,0.0,0.0
832a89fffffffff,25.0,0.0,0.0,0.0,0.0,0.0
832a8bfffffffff,32.0,0.0,0.0,2.0,0.0,0.0
832a90fffffffff,721.0,0.0,0.0,0.0,0.0,0.0
832a91fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
832a92fffffffff,21.0,0.0,0.0,1.0,0.0,0.0
832a93fffffffff,161.0,0.0,0.0,0.0,0.0,0.0
832a94fffffffff,2627.0,0.0,0.0,5.0,0.0,0.0
832a95fffffffff,462.0,0.0,0.0,0.0,0.0,0.0
832a96fffffffff,68.0,0.0,0.0,2.0,0.0,0.0
832a99fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
832a9afffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832a9bfffffffff,17.0,0.0,0.0,0.0,0.0,0.0
832a9cfffffffff,7.0,0.0,0.0,0.0,0.0,0.0
832aa0fffffffff,51.0,0.0,0.0,0.0,0.0,0.0
832aa2fffffffff,57.0,0.0,0.0,0.0,0.0,0.0
832aa4fffffffff,5877.0,0.0,0.0,2223.0,0.0,0.0
832aa5fffffffff,65.0,0.0,0.0,2.0,0.0,0.0
832aa6fffffffff,624.0,0.0,0.0,67.0,0.0,0.0
832aa8fffffffff,2122.0,0.0,0.0,234.0,0.0,0.0
832aa9fffffffff,2890.0,0.0,0.0,278.0,0.0,0.0
832aaafffffffff,93.0,0.0,0.0,2.0,0.0,0.0
832aabfffffffff,98.0,0.0,0.0,16.0,0.0,0.0
832aacfffffffff,3205.0,0.0,0.0,135.0,0.0,0.0
832aadfffffffff,12068.0,0.0,0.0,568.0,0.0,0.0
832aaefffffffff,4.0,0.0,0.0,0.0,0.0,0.0
832ab0fffffffff,1941.0,0.0,0.0,39.0,0.0,0.0
832ab1fffffffff,541.0,0.0,0.0,0.0,0.0,0.0
832ab2fffffffff,10230.0,0.0,0.0,123.0,0.0,0.0
832ab3fffffffff,1581.0,0.0,0.0,1.0,0.0,0.0
832ab4fffffffff,286.0,0.0,0.0,7.0,0.0,0.0
832ab5fffffffff,1705.0,0.0,0.0,4.0,0.0,0.0
832ab6fffffffff,672.0,0.0,0.0,0.0,0.0,0.0
832ac6fffffffff,99.0,0.0,0.0,3.0,0.0,0.0
832ad0fffffffff,48.0,0.0,0.0,0.0,0.0,0.0
832ad1fffffffff,230.0,0.0,0.0,22.0,0.0,0.0
832ad2fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832ad3fffffffff,622.0,0.0,0.0,11.0,0.0,0.0
832ad4fffffffff,56.0,0.0,0.0,6.0,0.0,0.0
832ad5fffffffff,609.0,0.0,0.0,15.0,0.0,0.0
832ad6fffffffff,22.0,0.0,0.0,1.0,0.0,0.0
832af0fffffffff,1175.0,0.0,0.0,126.0,0.0,0.0
832af1fffffffff,1427.0,0.0,0.0,88.0,0.0,0.0
832af2fffffffff,27.0,0.0,0.0,0.0,0.0,0.0
832af3fffffffff,723.0,0.0,0.0,28.0,0.0,0.0
832af6fffffffff,1111.0,0.0,0.0,37.0,0.0,0.0
832b00fffffffff,79.0,0.0,0.0,0.0,0.0,0.0
832b01fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
832b02fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
832b03fffffffff,15.0,0.0,0.0,0.0,0.0,0.0
832b12fffffffff,13.0,0.0,0.0,0.0,0.0,0.0
832b18fffffffff,30.0,0.0,0.0,0.0,0.0,0.0
832b1afffffffff,394.0,0.0,0.0,0.0,0.0,0.0
832b1bfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832b1cfffffffff,54.0,0.0,0.0,0.0,0.0,0.0
832b1efffffffff,18.0,0.0,0.0,0.0,0.0,0.0
832b81fffffffff,1823.0,0.0,0.0,55.0,0.0,0.0
832b82fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
832b83fffffffff,908.0,0.0,0.0,95.0,0.0,0.0
832b85fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832b88fffffffff,24.0,0.0,0.0,2.0,0.0,0.0
832b89fffffffff,792.0,0.0,0.0,32.0,0.0,0.0
832b8afffffffff,519.0,0.0,0.0,93.0,0.0,0.0
832b8bfffffffff,55.0,0.0,0.0,4.0,0.0,0.0
832b8cfffffffff,992.0,0.0,0.0,20.0,0.0,0.0
832b8dfffffffff,1777.0,0.0,0.0,6.0,0.0,0.0
832b8efffffffff,797.0,0.0,0.0,91.0,0.0,0.0
832b91fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
832b93fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
832b98fffffffff,2863.0,0.0,0.0,116.0,0.0,0.0
832b99fffffffff,3887.0,0.0,0.0,689.0,0.0,0.0
832b9afffffffff,623.0,0.0,0.0,22.0,0.0,0.0
832b9bfffffffff,1009.0,0.0,0.0,29.0,0.0,0.0
832b9cfffffffff,7.0,0.0,0.0,0.0,0.0,0.0
832b9dfffffffff,2408.0,0.0,0.0,355.0,0.0,0.0
832b9efffffffff,405.0,0.0,0.0,4.0,0.0,0.0
832ba8fffffffff,476.0,0.0,0.0,0.0,0.0,0.0
832ba9fffffffff,76.0,0.0,0.0,0.0,0.0,0.0
832baafffffffff,4689.0,0.0,0.0,6.0,0.0,0.0
832babfffffffff,244.0,0.0,0.0,0.0,0.0,0.0
832bacfffffffff,824.0,0.0,0.0,10.0,0.0,0.0
832badfffffffff,22.0,0.0,0.0,0.0,0.0,0.0
832baefffffffff,2207.0,0.0,0.0,2.0,0.0,0.0
834412fffffffff,51.0,0.0,0.0,0.0,0.0,0.0
834413fffffffff,472.0,0.0,0.0,2.0,0.0,0.0
83441afffffffff,909.0,0.0,0.0,43.0,0.0,0.0
83441bfffffffff,424.0,0.0,0.0,4.0,0.0,0.0
83441efffffffff,1055.0,0.0,0.0,26.0,0.0,0.0
834440fffffffff,530.0,0.0,0.0,0.0,0.0,0.0
834441fffffffff,23.0,0.0,0.0,0.0,0.0,0.0
834442fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
834443fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
834444fffffffff,239.0,0.0,0.0,0.0,0.0,0.0
834445fffffffff,2110.0,0.0,0.0,0.0,0.0,0.0
834446fffffffff,1406.0,0.0,0.0,0.0,0.0,0.0
834448fffffffff,39.0,0.0,0.0,0.0,0.0,0.0
834449fffffffff,135.0,0.0,0.0,0.0,0.0,0.0
83444afffffffff,49.0,0.0,0.0,0.0,0.0,0.0
83444bfffffffff,7.0,0.0,0.0,0.0,0.0,0.0
83444cfffffffff,214.0,0.0,0.0,0.0,0.0,0.0
83444dfffffffff,43.0,0.0,0.0,0.0,0.0,0.0
83444efffffffff,48.0,0.0,0.0,0.0,0.0,0.0
834450fffffffff,1977.0,0.0,0.0,16.0,0.0,0.0
834451fffffffff,70.0,0.0,0.0,0.0,0.0,0.0
834452fffffffff,418.0,0.0,0.0,0.0,0.0,0.0
834454fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
834455fffffffff,2852.0,0.0,0.0,0.0,0.0,0.0
834456fffffffff,551.0,0.0,0.0,0.0,0.0,0.0
834458fffffffff,29.0,0.0,0.0,0.0,0.0,0.0
834459fffffffff,53.0,0.0,0.0,0.0,0.0,0.0
83445afffffffff,22.0,0.0,0.0,0.0,0.0,0.0
83445bfffffffff,19.0,0.0,0.0,0.0,0.0,0.0
83445cfffffffff,78.0,0.0,0.0,0.0,0.0,0.0
83445dfffffffff,20.0,0.0,0.0,0.0,0.0,0.0
834463fffffffff,640.0,0.0,0.0,0.0,0.0,0.0
834468fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
834469fffffffff,187.0,0.0,0.0,0.0,0.0,0.0
83446afffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83446bfffffffff,47.0,0.0,0.0,0.0,0.0,0.0
83446cfffffffff,8214.0,0.0,0.0,123.0,0.0,0.0
83446dfffffffff,525.0,0.0,0.0,0.0,0.0,0.0
83446efffffffff,3188.0,0.0,0.0,0.0,0.0,0.0
834471fffffffff,487.0,0.0,0.0,0.0,0.0,0.0
834473fffffffff,1524.0,0.0,0.0,0.0,0.0,0.0
8344a1fffffffff,110.0,0.0,0.0,0.0,0.0,0.0
8344a8fffffffff,803.0,0.0,0.0,9.0,0.0,0.0
8344a9fffffffff,3254.0,0.0,0.0,152.0,0.0,0.0
8344abfffffffff,398.0,0.0,0.0,10.0,0.0,0.0
8344acfffffffff,619.0,0.0,0.0,15.0,0.0,0.0
8344adfffffffff,163.0,0.0,0.0,2.0,0.0,0.0
8344aefffffffff,189.0,0.0,0.0,0.0,0.0,0.0
8344c0fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8344c1fffffffff,131.0,0.0,0.0,18.0,0.0,0.0
8344c2fffffffff,243.0,0.0,0.0,12.0,0.0,0.0
8344c3fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8344c4fffffffff,6.0,0.0,0.0,2.0,0.0,0.0
8344c5fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8344c6fffffffff,26.0,0.0,0.0,0.0,0.0,0.0
8344c8fffffffff,79.0,0.0,0.0,0.0,0.0,0.0
8344c9fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8344cafffffffff,48.0,0.0,0.0,0.0,0.0,0.0
8344cbfffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8344ccfffffffff,18.0,0.0,0.0,0.0,0.0,0.0
8344cdfffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8344d0fffffffff,4892.0,0.0,0.0,30.0,26.0,0.0
8344d1fffffffff,93.0,0.0,0.0,0.0,0.0,0.0
8344d2fffffffff,817.0,0.0,0.0,2.0,0.0,0.0
8344d3fffffffff,85.0,0.0,0.0,0.0,0.0,0.0
8344d5fffffffff,1817.0,0.0,0.0,26.0,31.0,0.0
8344d8fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8344d9fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8344dafffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8344dbfffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8344dcfffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8344ddfffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8344defffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8344e0fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8344e2fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8344e3fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8344e4fffffffff,188.0,0.0,0.0,13.0,0.0,0.0
8344e5fffffffff,239.0,0.0,0.0,0.0,0.0,0.0
8344e6fffffffff,2097.0,0.0,0.0,109.0,0.0,0.0
8344e8fffffffff,17.0,0.0,0.0,0.0,0.0,0.0
8344ebfffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8344ecfffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8344edfffffffff,18.0,0.0,0.0,0.0,0.0,0.0
8344eefffffffff,133.0,0.0,0.0,11.0,0.0,0.0
8344f0fffffffff,795.0,0.0,0.0,19.0,0.0,0.0
8344f1fffffffff,13.0,0.0,0.0,0.0,0.0,0.0
8344f3fffffffff,3785.0,0.0,0.0,68.0,241.0,0.0
8344f4fffffffff,2390.0,0.0,0.0,17.0,0.0,0.0
8344f5fffffffff,168.0,0.0,0.0,0.0,0.0,0.0
8344f6fffffffff,744.0,0.0,0.0,0.0,0.0,0.0
834549fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
834801fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
834802fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
834805fffffffff,17.0,0.0,0.0,0.0,0.0,0.0
834808fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
834809fffffffff,112.0,2.0,0.0,0.0,0.0,0.0
83480afffffffff,31.0,0.0,0.0,0.0,0.0,0.0
83480bfffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83480dfffffffff,25.0,0.0,0.0,0.0,0.0,0.0
83480efffffffff,17.0,0.0,0.0,0.0,0.0,0.0
834810fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
834812fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
834814fffffffff,130.0,0.0,0.0,0.0,0.0,0.0
834816fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83481afffffffff,26.0,0.0,0.0,0.0,0.0,0.0
83481bfffffffff,3.0,0.0,0.0,0.0,0.0,0.0
83481efffffffff,1.0,0.0,0.0,0.0,0.0,0.0
834823fffffffff,172.0,0.0,0.0,0.0,0.0,0.0
83482afffffffff,108.0,0.0,0.0,0.0,0.0,0.0
83482bfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83482efffffffff,46.0,0.0,0.0,0.0,0.0,0.0
834830fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
834832fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
834833fffffffff,12.0,0.0,0.0,0.0,0.0,0.0
834836fffffffff,288.0,0.0,0.0,0.0,0.0,0.0
834842fffffffff,65.0,0.0,0.0,0.0,0.0,0.0
834843fffffffff,108.0,0.0,0.0,0.0,0.0,0.0
834846fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
83484afffffffff,407.0,0.0,0.0,0.0,0.0,0.0
834850fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
834851fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
834852fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
834855fffffffff,37.0,0.0,0.0,0.0,0.0,0.0
834856fffffffff,138.0,0.0,0.0,0.0,0.0,0.0
834858fffffffff,268.0,0.0,0.0,0.0,0.0,0.0
834859fffffffff,240.0,0.0,0.0,0.0,0.0,0.0
83485afffffffff,27.0,0.0,0.0,0.0,0.0,0.0
83485bfffffffff,1461.0,0.0,0.0,0.0,0.0,0.0
83485cfffffffff,10.0,0.0,0.0,0.0,0.0,0.0
83485dfffffffff,10.0,0.0,0.0,0.0,0.0,0.0
83485efffffffff,16.0,0.0,0.0,0.0,0.0,0.0
834871fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
834872fffffffff,81.0,0.0,0.0,0.0,0.0,0.0
834873fffffffff,95.0,0.0,0.0,0.0,0.0,0.0
834880fffffffff,174.0,0.0,0.0,0.0,0.0,0.0
834881fffffffff,16.0,0.0,0.0,0.0,0.0,0.0
834882fffffffff,545.0,0.0,0.0,0.0,0.0,0.0
834883fffffffff,129.0,0.0,0.0,0.0,0.0,0.0
834886fffffffff,77.0,0.0,0.0,0.0,0.0,0.0
834888fffffffff,49.0,0.0,0.0,0.0,0.0,0.0
834889fffffffff,33.0,0.0,0.0,0.0,0.0,0.0
83488afffffffff,65.0,0.0,0.0,0.0,0.0,0.0
83488bfffffffff,183.0,0.0,0.0,0.0,0.0,0.0
83488cfffffffff,3.0,0.0,0.0,0.0,0.0,0.0
83488dfffffffff,116.0,0.0,0.0,0.0,0.0,0.0
83488efffffffff,60.0,0.0,0.0,0.0,0.0,0.0
834890fffffffff,1566.0,0.0,0.0,44.0,0.0,0.0
834891fffffffff,117.0,0.0,0.0,0.0,0.0,0.0
834892fffffffff,1209.0,0.0,0.0,0.0,0.0,0.0
834893fffffffff,979.0,0.0,0.0,0.0,0.0,0.0
834895fffffffff,1976.0,0.0,0.0,49.0,0.0,0.0
834898fffffffff,133.0,0.0,0.0,0.0,0.0,0.0
834899fffffffff,67.0,0.0,0.0,0.0,0.0,0.0
83489afffffffff,236.0,0.0,0.0,0.0,0.0,0.0
83489bfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83489cfffffffff,473.0,0.0,0.0,0.0,0.0,0.0
83489dfffffffff,94.0,0.0,0.0,0.0,0.0,0.0
83489efffffffff,945.0,0.0,0.0,0.0,0.0,0.0
8348a0fffffffff,23.0,0.0,0.0,0.0,0.0,0.0
8348a2fffffffff,84.0,0.0,0.0,0.0,0.0,0.0
8348a3fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8348abfffffffff,382.0,0.0,0.0,0.0,0.0,0.0
8348aefffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8348b1fffffffff,490.0,0.0,0.0,0.0,0.0,0.0
8348b2fffffffff,3154.0,0.0,0.0,0.0,0.0,0.0
8348b3fffffffff,3002.0,0.0,0.0,0.0,0.0,0.0
8348b5fffffffff,22.0,0.0,0.0,0.0,0.0,0.0
8348c0fffffffff,136.0,0.0,3.0,0.0,0.0,0.0
8348c1fffffffff,68.0,0.0,0.0,0.0,0.0,0.0
8348c2fffffffff,18.0,0.0,0.0,0.0,0.0,0.0
8348c3fffffffff,1517.0,0.0,50.0,0.0,0.0,0.0
8348c4fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8348c5fffffffff,210.0,0.0,7.0,0.0,0.0,0.0
8348c6fffffffff,547.0,0.0,11.0,0.0,0.0,0.0
8348c8fffffffff,165.0,0.0,22.0,0.0,0.0,0.0
8348c9fffffffff,389.0,0.0,12.0,0.0,0.0,0.0
8348cafffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8348cbfffffffff,25.0,0.0,2.0,0.0,0.0,0.0
8348ccfffffffff,100.0,0.0,17.0,0.0,0.0,0.0
8348cdfffffffff,85.0,0.0,2.0,0.0,0.0,0.0
8348cefffffffff,58.0,0.0,7.0,0.0,0.0,0.0
8348d0fffffffff,295.0,0.0,4.0,0.0,0.0,0.0
8348d1fffffffff,28.0,0.0,0.0,0.0,0.0,0.0
8348d2fffffffff,39.0,0.0,0.0,0.0,0.0,0.0
8348d3fffffffff,73.0,0.0,3.0,0.0,0.0,0.0
8348d4fffffffff,379.0,0.0,6.0,0.0,0.0,0.0
8348d5fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8348d6fffffffff,29.0,0.0,0.0,0.0,0.0,0.0
8348d8fffffffff,2315.0,0.0,20.0,0.0,0.0,0.0
8348dafffffffff,21.0,0.0,0.0,0.0,0.0,0.0
8348dbfffffffff,21.0,0.0,0.0,0.0,0.0,0.0
8348dcfffffffff,266.0,0.0,9.0,0.0,0.0,0.0
8348ddfffffffff,41.0,0.0,3.0,0.0,0.0,0.0
8348defffffffff,192.0,0.0,2.0,0.0,0.0,0.0
8348e1fffffffff,1.0,1.0,0.0,0.0,0.0,0.0
8348e2fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8348e3fffffffff,60.0,0.0,5.0,0.0,0.0,0.0
8348e4fffffffff,1.0,1.0,0.0,0.0,0.0,0.0
8348e5fffffffff,30.0,1.0,0.0,0.0,0.0,0.0
8348e8fffffffff,5098.0,0.0,454.0,0.0,0.0,0.0
8348e9fffffffff,1570.0,0.0,287.0,0.0,0.0,0.0
8348eafffffffff,989.0,0.0,63.0,0.0,0.0,0.0
8348ebfffffffff,2042.0,0.0,211.0,0.0,0.0,0.0
8348ecfffffffff,2284.0,0.0,195.0,0.0,0.0,0.0
8348edfffffffff,51.0,0.0,0.0,0.0,0.0,0.0
8348eefffffffff,3076.0,0.0,94.0,0.0,0.0,0.0
8348f0fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8348f2fffffffff,323.0,0.0,0.0,0.0,0.0,0.0
8348f3fffffffff,47.0,0.0,0.0,0.0,0.0,0.0
8348f6fffffffff,143.0,0.0,0.0,0.0,0.0,0.0
834980fffffffff,103.0,0.0,0.0,0.0,0.0,0.0
834981fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
834982fffffffff,55.0,0.0,0.0,0.0,0.0,0.0
834983fffffffff,32.0,0.0,0.0,0.0,0.0,0.0
834985fffffffff,15.0,0.0,0.0,0.0,0.0,0.0
834986fffffffff,383.0,0.0,0.0,0.0,0.0,17.0
834988fffffffff,14.0,0.0,0.0,0.0,0.0,0.0
83498cfffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83498efffffffff,43.0,0.0,0.0,0.0,0.0,0.0
834990fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
834991fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
834992fffffffff,14.0,0.0,0.0,0.0,0.0,0.0
834994fffffffff,55.0,0.0,0.0,0.0,0.0,0.0
834995fffffffff,1559.0,0.0,0.0,0.0,0.0,5.0
834996fffffffff,42.0,0.0,0.0,0.0,0.0,0.0
834998fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
83499dfffffffff,23.0,0.0,0.0,0.0,0.0,0.0
83499efffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8349a8fffffffff,32.0,0.0,0.0,0.0,0.0,0.0
8349a9fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8349aafffffffff,237.0,0.0,0.0,0.0,0.0,0.0
8349abfffffffff,116.0,0.0,0.0,0.0,0.0,0.0
8349b3fffffffff,22.0,0.0,0.0,0.0,0.0,0.0
