cell_id,Megaceryle torquata,Megaceryle torquata torquata/stictipennis,Megaceryle torquata stellata
848a8ebffffffff,2.0,0.0,0.0
848a8edffffffff,3.0,0.0,0.0
848a927ffffffff,9.0,0.0,0.0
848a999ffffffff,9.0,0.0,0.0
848a9c1ffffffff,17.0,0.0,0.0
848a9c5ffffffff,4.0,0.0,0.0
848a9d1ffffffff,5.0,0.0,0.0
848a9d9ffffffff,5.0,0.0,0.0
848a9e1ffffffff,1.0,0.0,0.0
848a9e5ffffffff,2.0,0.0,0.0
848aa51ffffffff,1.0,0.0,0.0
848aa83ffffffff,3.0,0.0,0.0
848aa93ffffffff,16.0,0.0,0.0
848aa97ffffffff,16.0,0.0,0.0
848aa9dffffffff,7.0,0.0,0.0
848aaa3ffffffff,26.0,4.0,0.0
848aaa5ffffffff,14.0,0.0,0.0
848aaadffffffff,23.0,0.0,0.0
848aab1ffffffff,13.0,0.0,0.0
848aab3ffffffff,9.0,0.0,0.0
848aab5ffffffff,28.0,6.0,0.0
848aab9ffffffff,28.0,5.0,0.0
848aabdffffffff,7.0,0.0,0.0
848aac9ffffffff,3.0,0.0,0.0
848aacbffffffff,10.0,0.0,0.0
848aad5ffffffff,2.0,0.0,0.0
848aadbffffffff,6.0,0.0,0.0
848aaddffffffff,9.0,0.0,0.0
848ab65ffffffff,3.0,0.0,0.0
848ac35ffffffff,2.0,0.0,0.0
848ac63ffffffff,2.0,0.0,0.0
848ad13ffffffff,79.0,2.0,0.0
848ad57ffffffff,2.0,0.0,0.0
848ad89ffffffff,2.0,0.0,0.0
848ada3ffffffff,7.0,2.0,0.0
848ada5ffffffff,2.0,2.0,0.0
848ada9ffffffff,34.0,0.0,0.0
848adabffffffff,4.0,0.0,0.0
848adb1ffffffff,9.0,0.0,0.0
848adb9ffffffff,2.0,0.0,0.0
848adbbffffffff,4.0,0.0,0.0
848adbdffffffff,2.0,0.0,0.0
848adc5ffffffff,37.0,4.0,0.0
848adcdffffffff,7.0,0.0,0.0
848ade3ffffffff,3.0,0.0,0.0
848ae53ffffffff,3.0,0.0,0.0
848ae5bffffffff,72.0,0.0,0.0
848ae81ffffffff,4.0,0.0,0.0
848ae85ffffffff,3.0,0.0,0.0
848aee3ffffffff,2.0,0.0,0.0
848af03ffffffff,4.0,0.0,0.0
848af09ffffffff,105.0,4.0,0.0
848af0bffffffff,32.0,5.0,0.0
848af0dffffffff,4.0,0.0,0.0
848af11ffffffff,24.0,0.0,0.0
848af13ffffffff,5.0,0.0,0.0
848af19ffffffff,9.0,0.0,0.0
848af1dffffffff,48.0,4.0,0.0
848af21ffffffff,1.0,0.0,0.0
848af29ffffffff,20.0,0.0,0.0
848af2bffffffff,2.0,0.0,0.0
848af2dffffffff,6.0,0.0,0.0
848af37ffffffff,2.0,0.0,0.0
848af41ffffffff,21.0,11.0,0.0
848af43ffffffff,1.0,0.0,0.0
848af45ffffffff,137.0,17.0,0.0
848af47ffffffff,19.0,0.0,0.0
848af49ffffffff,6.0,0.0,0.0
848af4bffffffff,2.0,1.0,0.0
848af4dffffffff,3.0,0.0,0.0
848af61ffffffff,29.0,4.0,0.0
848af63ffffffff,2.0,0.0,0.0
848af67ffffffff,4.0,0.0,0.0
848af69ffffffff,293.0,22.0,0.0
848af6bffffffff,33.0,1.0,0.0
848af6dffffffff,15.0,4.0,0.0
848b001ffffffff,4.0,0.0,0.0
848b009ffffffff,4.0,0.0,0.0
848b01bffffffff,4.0,0.0,0.0
848b043ffffffff,2.0,0.0,0.0
848b05dffffffff,10.0,0.0,0.0
848b085ffffffff,8.0,0.0,0.0
848b093ffffffff,2.0,0.0,0.0
848b0a3ffffffff,2.0,0.0,0.0
848b0b5ffffffff,7.0,0.0,0.0
848b0bdffffffff,3.0,0.0,0.0
848b0c1ffffffff,12.0,0.0,0.0
848b0c3ffffffff,7.0,0.0,0.0
848b0c7ffffffff,3.0,0.0,0.0
848b0c9ffffffff,63.0,0.0,0.0
848b0cbffffffff,2.0,0.0,0.0
848b0cdffffffff,21.0,0.0,0.0
848b0d1ffffffff,92.0,0.0,0.0
848b0d3ffffffff,6.0,0.0,0.0
848b0d5ffffffff,7.0,0.0,0.0
848b0d9ffffffff,3.0,0.0,0.0
848b0dbffffffff,9.0,0.0,0.0
848b0e5ffffffff,2.0,0.0,0.0
848b0e7ffffffff,5.0,0.0,0.0
848b105ffffffff,9.0,0.0,0.0
848b10dffffffff,2.0,0.0,0.0
848b11bffffffff,4.0,0.0,0.0
848b11dffffffff,2.0,0.0,0.0
848b129ffffffff,3.0,0.0,0.0
848b131ffffffff,2.0,0.0,0.0
848b1c5ffffffff,4.0,0.0,0.0
848b1e1ffffffff,10.0,0.0,0.0
848b1e5ffffffff,2.0,0.0,0.0
848b1edffffffff,5.0,0.0,0.0
848b201ffffffff,3.0,0.0,0.0
848b203ffffffff,1.0,0.0,0.0
848b205ffffffff,15.0,0.0,0.0
848b207ffffffff,7.0,0.0,0.0
848b20bffffffff,8.0,0.0,0.0
848b213ffffffff,5.0,0.0,0.0
848b221ffffffff,33.0,0.0,0.0
848b223ffffffff,67.0,0.0,0.0
848b227ffffffff,4.0,0.0,0.0
848b229ffffffff,8.0,0.0,0.0
848b22bffffffff,2.0,0.0,0.0
848b22dffffffff,149.0,0.0,0.0
848b231ffffffff,2.0,0.0,0.0
848b235ffffffff,4.0,0.0,0.0
848b23bffffffff,3.0,0.0,0.0
848b23dffffffff,12.0,0.0,0.0
848b241ffffffff,2.0,0.0,0.0
848b247ffffffff,2.0,0.0,0.0
848b249ffffffff,2.0,0.0,0.0
848b28bffffffff,4.0,0.0,0.0
848b297ffffffff,4.0,0.0,0.0
848b2a5ffffffff,22.0,0.0,0.0
848b2a7ffffffff,91.0,0.0,0.0
848b2b5ffffffff,3.0,0.0,0.0
848b2bdffffffff,2.0,0.0,0.0
848b2c5ffffffff,6.0,0.0,0.0
848b2c9ffffffff,1.0,0.0,0.0
848b2cdffffffff,2.0,0.0,0.0
848b2dbffffffff,1.0,0.0,0.0
848b2e9ffffffff,20.0,0.0,0.0
848b2edffffffff,2.0,0.0,0.0
848b315ffffffff,27.0,0.0,0.0
848b31bffffffff,7.0,0.0,0.0
848b401ffffffff,2.0,0.0,0.0
848b40bffffffff,4.0,0.0,0.0
848b40dffffffff,8.0,0.0,0.0
848b429ffffffff,3.0,0.0,0.0
848b445ffffffff,9.0,0.0,0.0
848b447ffffffff,3.0,0.0,0.0
848b449ffffffff,5.0,0.0,0.0
848b44bffffffff,77.0,0.0,0.0
848b44dffffffff,101.0,0.0,0.0
848b459ffffffff,92.0,0.0,0.0
848b461ffffffff,12.0,0.0,0.0
848b469ffffffff,28.0,0.0,0.0
848b483ffffffff,8.0,0.0,0.0
848b493ffffffff,4.0,0.0,0.0
848b4abffffffff,1.0,0.0,0.0
848b4e5ffffffff,7.0,0.0,0.0
848b4e9ffffffff,1.0,0.0,0.0
848b50dffffffff,1.0,0.0,0.0
848b511ffffffff,6.0,0.0,0.0
848b513ffffffff,22.0,1.0,0.0
848b51dffffffff,2.0,0.0,0.0
848b525ffffffff,2.0,0.0,0.0
848b529ffffffff,8.0,0.0,0.0
848b52dffffffff,3.0,0.0,0.0
848b561ffffffff,2.0,0.0,0.0
848b563ffffffff,26.0,0.0,0.0
848b567ffffffff,7.0,0.0,0.0
848b56bffffffff,3.0,0.0,0.0
848b5cdffffffff,3.0,2.0,0.0
848b617ffffffff,190.0,0.0,0.0
848b623ffffffff,6.0,0.0,0.0
848b627ffffffff,13.0,0.0,0.0
848b631ffffffff,6.0,0.0,0.0
848b633ffffffff,47.0,0.0,0.0
848b635ffffffff,6.0,0.0,0.0
848b637ffffffff,276.0,0.0,0.0
848b639ffffffff,4.0,0.0,0.0
848b63bffffffff,102.0,0.0,0.0
848b63dffffffff,4.0,0.0,0.0
848b683ffffffff,7.0,0.0,0.0
848b691ffffffff,10.0,0.0,0.0
848b693ffffffff,19.0,0.0,0.0
848b695ffffffff,7.0,0.0,0.0
848b697ffffffff,5.0,0.0,0.0
848b699ffffffff,8.0,0.0,0.0
848b69dffffffff,1.0,0.0,0.0
848b6c1ffffffff,2.0,0.0,0.0
848b6e5ffffffff,85.0,0.0,0.0
848b6e7ffffffff,99.0,0.0,0.0
848b6edffffffff,50.0,0.0,0.0
848b709ffffffff,3.0,0.0,0.0
848b711ffffffff,4.0,0.0,0.0
848b713ffffffff,396.0,0.0,0.0
848b717ffffffff,36.0,0.0,0.0
848b71bffffffff,14.0,0.0,0.0
848b72dffffffff,5.0,0.0,0.0
848b745ffffffff,2.0,0.0,0.0
848b747ffffffff,22.0,0.0,0.0
848b755ffffffff,4.0,0.0,0.0
848b75dffffffff,1.0,0.0,0.0
848b761ffffffff,23.0,0.0,0.0
848b763ffffffff,1.0,0.0,0.0
848b765ffffffff,4.0,0.0,0.0
848b76bffffffff,13.0,0.0,0.0
848b821ffffffff,2.0,0.0,0.0
848b829ffffffff,1.0,0.0,0.0
848b839ffffffff,2.0,0.0,0.0
848b849ffffffff,59.0,1.0,0.0
848b881ffffffff,40.0,0.0,0.0
848b885ffffffff,4.0,0.0,0.0
848b889ffffffff,2.0,0.0,0.0
848b909ffffffff,1.0,0.0,0.0
848b96dffffffff,1.0,0.0,0.0
848b98bffffffff,41.0,0.0,0.0
848b999ffffffff,33.0,1.0,0.0
848b99dffffffff,34.0,0.0,0.0
848b9c9ffffffff,1.0,0.0,0.0
848b9d1ffffffff,32.0,0.0,0.0
848b9d5ffffffff,621.0,17.0,0.0
848ba09ffffffff,5.0,0.0,0.0
848ba0dffffffff,3.0,0.0,0.0
848ba47ffffffff,4.0,1.0,0.0
848ba49ffffffff,4.0,0.0,0.0
848ba63ffffffff,17.0,0.0,0.0
848ba65ffffffff,1.0,0.0,0.0
848ba6dffffffff,27.0,0.0,0.0
848bb53ffffffff,6.0,0.0,0.0
848bb59ffffffff,23.0,0.0,0.0
848e649ffffffff,8.0,0.0,0.0
848e64bffffffff,7.0,0.0,0.0
848e65bffffffff,1.0,0.0,0.0
848f08bffffffff,2.0,0.0,0.0
848f091ffffffff,3.0,0.0,0.0
848f093ffffffff,15.0,0.0,0.0
848f095ffffffff,92.0,0.0,0.0
848f099ffffffff,46.0,5.0,0.0
848f09bffffffff,1.0,0.0,0.0
848f09dffffffff,8.0,0.0,0.0
848f0b9ffffffff,13.0,0.0,0.0
848f0bbffffffff,15.0,0.0,0.0
848f0c3ffffffff,6.0,0.0,0.0
848f0d1ffffffff,34.0,0.0,0.0
848f0d3ffffffff,21.0,7.0,0.0
848f0d5ffffffff,21.0,0.0,0.0
848f0d7ffffffff,30.0,1.0,0.0
848f0d9ffffffff,112.0,3.0,0.0
848f0dbffffffff,40.0,13.0,0.0
848f0ddffffffff,83.0,2.0,0.0
848f213ffffffff,4.0,0.0,0.0
848f21bffffffff,8.0,0.0,0.0
848f281ffffffff,7.0,0.0,0.0
848f283ffffffff,12.0,0.0,0.0
848f287ffffffff,32.0,0.0,0.0
848f289ffffffff,1.0,0.0,0.0
848f28dffffffff,29.0,0.0,0.0
848f291ffffffff,2.0,0.0,0.0
848f295ffffffff,55.0,0.0,0.0
848f297ffffffff,1.0,0.0,0.0
848f2a1ffffffff,35.0,0.0,0.0
848f2a3ffffffff,11.0,0.0,0.0
848f2a7ffffffff,6.0,0.0,0.0
848f2a9ffffffff,215.0,6.0,0.0
848f2abffffffff,38.0,2.0,0.0
848f2b1ffffffff,4.0,0.0,0.0
848f2b3ffffffff,23.0,0.0,0.0
848f2b5ffffffff,16.0,0.0,0.0
848f2b9ffffffff,312.0,49.0,0.0
848f2bbffffffff,232.0,10.0,0.0
848f2bdffffffff,58.0,0.0,0.0
848f2c3ffffffff,5.0,0.0,0.0
848f2c7ffffffff,6.0,0.0,0.0
848f2cbffffffff,41.0,0.0,0.0
848f2cdffffffff,9.0,0.0,0.0
848f2d3ffffffff,10.0,0.0,0.0
848f2d5ffffffff,2.0,0.0,0.0
848f2e3ffffffff,19.0,0.0,0.0
848f2e7ffffffff,2.0,0.0,0.0
848f2e9ffffffff,6.0,0.0,0.0
848f2ebffffffff,187.0,3.0,0.0
848f401ffffffff,146.0,10.0,0.0
848f405ffffffff,2.0,0.0,0.0
848f407ffffffff,13.0,0.0,0.0
848f409ffffffff,2.0,0.0,0.0
848f40dffffffff,5.0,2.0,0.0
848f411ffffffff,3.0,0.0,0.0
848f435ffffffff,1.0,0.0,0.0
848f437ffffffff,1.0,0.0,0.0
848f443ffffffff,12.0,0.0,0.0
848f44bffffffff,45.0,0.0,0.0
848f44dffffffff,7.0,0.0,0.0
848f455ffffffff,8.0,0.0,0.0
848f461ffffffff,195.0,13.0,0.0
848f463ffffffff,91.0,6.0,0.0
848f465ffffffff,8.0,0.0,0.0
848f46bffffffff,2.0,0.0,0.0
848f46dffffffff,2.0,0.0,0.0
848f487ffffffff,2.0,0.0,0.0
848f489ffffffff,21.0,0.0,0.0
848f48dffffffff,12.0,0.0,0.0
848f495ffffffff,2.0,0.0,0.0
848f4a5ffffffff,8.0,0.0,0.0
848f4a9ffffffff,2.0,0.0,0.0
848f4abffffffff,2.0,0.0,0.0
848f4b3ffffffff,3.0,0.0,0.0
848f4b5ffffffff,2.0,0.0,0.0
848f4c1ffffffff,6.0,0.0,0.0
848f4c5ffffffff,2.0,0.0,0.0
848f4c7ffffffff,88.0,0.0,0.0
848f501ffffffff,217.0,0.0,0.0
848f503ffffffff,12.0,0.0,0.0
848f505ffffffff,68.0,0.0,0.0
848f507ffffffff,16.0,0.0,0.0
848f50dffffffff,72.0,0.0,0.0
848f517ffffffff,2.0,0.0,0.0
848f51dffffffff,8.0,0.0,0.0
848f543ffffffff,2.0,0.0,0.0
848f545ffffffff,11.0,0.0,0.0
848f547ffffffff,8.0,0.0,0.0
848f54bffffffff,15.0,0.0,0.0
848f553ffffffff,2.0,0.0,0.0
848f559ffffffff,4.0,0.0,0.0
848f55bffffffff,9.0,0.0,0.0
848f563ffffffff,27.0,0.0,0.0
848f56bffffffff,6.0,0.0,0.0
848f5d3ffffffff,1.0,0.0,0.0
848f5dbffffffff,2.0,0.0,0.0
848f5e1ffffffff,2.0,0.0,0.0
848f5edffffffff,2.0,0.0,0.0
848f611ffffffff,57.0,0.0,0.0
848f613ffffffff,181.0,0.0,0.0
848f617ffffffff,4.0,0.0,0.0
848f61bffffffff,353.0,0.0,0.0
848f625ffffffff,6.0,0.0,0.0
848f631ffffffff,5.0,0.0,0.0
848f633ffffffff,2.0,0.0,0.0
848f635ffffffff,3.0,0.0,0.0
848f637ffffffff,2.0,0.0,0.0
848f655ffffffff,17.0,0.0,0.0
848f657ffffffff,7.0,0.0,0.0
848f6b1ffffffff,15.0,9.0,0.0
848f6b5ffffffff,20.0,8.0,0.0
848f6bbffffffff,19.0,3.0,0.0
848f6c9ffffffff,11.0,0.0,0.0
848f6cdffffffff,25.0,0.0,0.0
848f6e1ffffffff,8.0,0.0,0.0
848f6e9ffffffff,116.0,0.0,0.0
848f6ebffffffff,2.0,0.0,0.0
848f6edffffffff,39.0,0.0,0.0
848f705ffffffff,57.0,12.0,0.0
848f70dffffffff,2.0,0.0,0.0
848f719ffffffff,10.0,0.0,0.0
848f71bffffffff,15.0,0.0,0.0
848f71dffffffff,5.0,0.0,0.0
848f721ffffffff,2.0,0.0,0.0
848f729ffffffff,134.0,9.0,0.0
848f72bffffffff,47.0,4.0,0.0
848f745ffffffff,21.0,0.0,0.0
848f749ffffffff,2.0,0.0,0.0
848f74bffffffff,20.0,0.0,0.0
848f74dffffffff,24.0,0.0,0.0
848f763ffffffff,45.0,0.0,0.0
848f765ffffffff,21.0,0.0,0.0
848f76bffffffff,29.0,0.0,0.0
84a5961ffffffff,4.0,0.0,0.0
84a5969ffffffff,26.0,1.0,0.0
84a8001ffffffff,2.0,0.0,0.0
84a8013ffffffff,3.0,0.0,0.0
84a801bffffffff,48.0,0.0,0.0
84a8023ffffffff,3.0,0.0,0.0
84a8025ffffffff,2.0,0.0,0.0
84a802dffffffff,25.0,0.0,0.0
84a8031ffffffff,2.0,0.0,0.0
84a803dffffffff,4.0,0.0,0.0
84a8043ffffffff,2.0,0.0,0.0
84a8049ffffffff,6.0,0.0,0.0
84a804bffffffff,4.0,0.0,0.0
84a804dffffffff,36.0,0.0,0.0
84a8057ffffffff,2.0,0.0,0.0
84a805dffffffff,15.0,0.0,0.0
84a8061ffffffff,5.0,0.0,0.0
84a8067ffffffff,85.0,1.0,0.0
84a8069ffffffff,8.0,0.0,0.0
84a806bffffffff,2.0,0.0,0.0
84a806dffffffff,1.0,0.0,0.0
84a808dffffffff,8.0,0.0,0.0
84a80a7ffffffff,2.0,0.0,0.0
84a80b1ffffffff,1.0,0.0,0.0
84a80b5ffffffff,4.0,0.0,0.0
84a80c3ffffffff,7.0,0.0,0.0
84a80c9ffffffff,2.0,0.0,0.0
84a80cdffffffff,2.0,0.0,0.0
84a80d9ffffffff,4.0,0.0,0.0
84a80e1ffffffff,4.0,0.0,0.0
84a80e3ffffffff,2.0,0.0,0.0
84a8101ffffffff,527.0,1.0,0.0
84a8103ffffffff,140.0,0.0,0.0
84a8105ffffffff,176.0,0.0,0.0
84a8107ffffffff,299.0,1.0,0.0
84a8109ffffffff,81.0,0.0,0.0
84a810bffffffff,15.0,0.0,0.0
84a810dffffffff,261.0,0.0,0.0
84a8113ffffffff,82.0,2.0,0.0
84a8115ffffffff,72.0,3.0,0.0
84a8117ffffffff,39.0,2.0,0.0
84a8119ffffffff,27.0,0.0,0.0
84a811bffffffff,2.0,0.0,0.0
84a811dffffffff,23.0,0.0,0.0
84a8121ffffffff,7.0,0.0,0.0
84a8123ffffffff,42.0,0.0,0.0
84a8125ffffffff,13.0,0.0,0.0
84a8127ffffffff,155.0,6.0,0.0
84a8129ffffffff,47.0,0.0,0.0
84a812bffffffff,51.0,0.0,0.0
84a812dffffffff,66.0,0.0,0.0
84a8131ffffffff,75.0,5.0,0.0
84a8133ffffffff,2.0,0.0,0.0
84a8139ffffffff,101.0,21.0,0.0
84a813bffffffff,89.0,8.0,0.0
84a813dffffffff,23.0,0.0,0.0
84a8143ffffffff,215.0,1.0,0.0
84a8151ffffffff,3.0,0.0,0.0
84a8153ffffffff,7.0,0.0,0.0
84a8155ffffffff,81.0,0.0,0.0
84a8157ffffffff,47.0,2.0,0.0
84a815bffffffff,76.0,3.0,0.0
84a815dffffffff,3.0,0.0,0.0
84a8163ffffffff,45.0,0.0,0.0
84a8167ffffffff,38.0,0.0,0.0
84a8181ffffffff,5.0,0.0,0.0
84a8185ffffffff,27.0,0.0,0.0
84a8187ffffffff,10.0,0.0,0.0
84a818dffffffff,54.0,0.0,0.0
84a8193ffffffff,1.0,0.0,0.0
84a8195ffffffff,48.0,0.0,0.0
84a8199ffffffff,1.0,0.0,0.0
84a819dffffffff,2.0,0.0,0.0
84a81a1ffffffff,1.0,0.0,0.0
84a81a5ffffffff,2.0,0.0,0.0
84a81a9ffffffff,7.0,0.0,0.0
84a81abffffffff,12.0,0.0,0.0
84a81adffffffff,4.0,0.0,0.0
84a81b1ffffffff,9.0,0.0,0.0
84a81b3ffffffff,1.0,0.0,0.0
84a81bbffffffff,30.0,1.0,0.0
84a81bdffffffff,8.0,0.0,0.0
84a81c3ffffffff,2.0,0.0,0.0
84a81c5ffffffff,2.0,0.0,0.0
84a81c7ffffffff,6.0,0.0,0.0
84a81cdffffffff,68.0,0.0,0.0
84a81d3ffffffff,2.0,0.0,0.0
84a81d5ffffffff,1.0,0.0,0.0
84a81d9ffffffff,13.0,0.0,0.0
84a81ddffffffff,6.0,0.0,0.0
84a81e1ffffffff,59.0,0.0,0.0
84a81e3ffffffff,26.0,0.0,0.0
84a81e5ffffffff,2.0,0.0,0.0
84a81e7ffffffff,10.0,0.0,0.0
84a81e9ffffffff,76.0,0.0,0.0
84a81ebffffffff,14.0,0.0,0.0
84a81edffffffff,531.0,0.0,0.0
84a8207ffffffff,4.0,0.0,0.0
84a8211ffffffff,5.0,0.0,0.0
84a8213ffffffff,3.0,0.0,0.0
84a8215ffffffff,2.0,0.0,0.0
84a8219ffffffff,7.0,0.0,0.0
84a821bffffffff,2.0,0.0,0.0
84a8225ffffffff,6.0,0.0,0.0
84a8229ffffffff,1.0,0.0,0.0
84a822bffffffff,2.0,0.0,0.0
84a8235ffffffff,2.0,0.0,0.0
84a8237ffffffff,5.0,0.0,0.0
84a823bffffffff,3.0,0.0,0.0
84a8241ffffffff,2.0,0.0,0.0
84a8247ffffffff,4.0,0.0,0.0
84a8249ffffffff,1.0,0.0,0.0
84a824bffffffff,3.0,0.0,0.0
84a8251ffffffff,2.0,0.0,0.0
84a8253ffffffff,2.0,0.0,0.0
84a8257ffffffff,5.0,0.0,0.0
84a825bffffffff,2.0,0.0,0.0
84a8261ffffffff,14.0,0.0,0.0
84a8267ffffffff,3.0,0.0,0.0
84a826dffffffff,14.0,0.0,0.0
84a8291ffffffff,5.0,0.0,0.0
84a829bffffffff,2.0,0.0,0.0
84a82a5ffffffff,3.0,0.0,0.0
84a82a7ffffffff,6.0,0.0,0.0
84a82abffffffff,2.0,0.0,0.0
84a82bdffffffff,14.0,0.0,0.0
84a82c3ffffffff,1.0,0.0,0.0
84a82c5ffffffff,2.0,0.0,0.0
84a82c9ffffffff,8.0,0.0,0.0
84a82d3ffffffff,17.0,0.0,0.0
84a82d9ffffffff,1.0,0.0,0.0
84a82dbffffffff,9.0,0.0,0.0
84a82ddffffffff,2.0,0.0,0.0
84a82e1ffffffff,4.0,0.0,0.0
84a82e3ffffffff,4.0,0.0,0.0
84a82e7ffffffff,6.0,0.0,0.0
84a8311ffffffff,43.0,0.0,0.0
84a8313ffffffff,31.0,0.0,0.0
84a8315ffffffff,10.0,0.0,0.0
84a8317ffffffff,16.0,0.0,0.0
84a8319ffffffff,9.0,4.0,0.0
84a831bffffffff,30.0,0.0,0.0
84a831dffffffff,13.0,0.0,0.0
84a8331ffffffff,2.0,0.0,0.0
84a8333ffffffff,78.0,8.0,0.0
84a8337ffffffff,41.0,0.0,0.0
84a833bffffffff,52.0,0.0,0.0
84a834bffffffff,17.0,0.0,0.0
84a8351ffffffff,9.0,4.0,0.0
84a8353ffffffff,57.0,0.0,0.0
84a8357ffffffff,28.0,0.0,0.0
84a8359ffffffff,15.0,0.0,0.0
84a835bffffffff,35.0,0.0,0.0
84a835dffffffff,10.0,0.0,0.0
84a8403ffffffff,115.0,0.0,0.0
84a8405ffffffff,13.0,0.0,0.0
84a840bffffffff,1.0,0.0,0.0
84a840dffffffff,400.0,0.0,0.0
84a8411ffffffff,25.0,0.0,0.0
84a8413ffffffff,2.0,0.0,0.0
84a8415ffffffff,1.0,0.0,0.0
84a8417ffffffff,8.0,0.0,0.0
84a8421ffffffff,9.0,0.0,0.0
84a842bffffffff,15.0,0.0,0.0
84a8439ffffffff,4.0,0.0,0.0
84a8441ffffffff,5.0,0.0,0.0
84a8447ffffffff,8.0,0.0,0.0
84a8449ffffffff,1.0,0.0,0.0
84a844dffffffff,13.0,1.0,0.0
84a8453ffffffff,2.0,0.0,0.0
84a845bffffffff,61.0,0.0,0.0
84a8461ffffffff,7.0,0.0,0.0
84a8463ffffffff,178.0,0.0,0.0
84a8465ffffffff,4.0,0.0,0.0
84a8469ffffffff,2.0,0.0,0.0
84a846bffffffff,4.0,0.0,0.0
84a84a3ffffffff,9.0,0.0,0.0
84a84a5ffffffff,31.0,9.0,0.0
84a84b5ffffffff,2.0,0.0,0.0
84a84e7ffffffff,12.0,0.0,0.0
84a84edffffffff,4.0,0.0,0.0
84a8513ffffffff,1.0,0.0,0.0
84a8519ffffffff,2.0,0.0,0.0
84a852bffffffff,2.0,0.0,0.0
84a8559ffffffff,2.0,0.0,0.0
84a855dffffffff,12.0,0.0,0.0
84a8591ffffffff,2043.0,86.0,0.0
84a8593ffffffff,7.0,0.0,0.0
84a8597ffffffff,19.0,7.0,0.0
84a8599ffffffff,1236.0,39.0,0.0
84a859bffffffff,23.0,3.0,0.0
84a85a5ffffffff,2.0,0.0,0.0
84a85b3ffffffff,3.0,0.0,0.0
84a85b9ffffffff,21.0,0.0,0.0
84a85c3ffffffff,1.0,0.0,0.0
84a85d1ffffffff,2.0,0.0,0.0
84a85d3ffffffff,2078.0,74.0,0.0
84a85d7ffffffff,179.0,13.0,0.0
84a85dbffffffff,4.0,0.0,0.0
84a8601ffffffff,13.0,0.0,0.0
84a8605ffffffff,33.0,0.0,0.0
84a8607ffffffff,2.0,0.0,0.0
84a860dffffffff,9.0,0.0,0.0
84a8615ffffffff,5.0,0.0,0.0
84a8629ffffffff,1.0,0.0,0.0
84a862dffffffff,11.0,0.0,0.0
84a8633ffffffff,2.0,0.0,0.0
84a8639ffffffff,15.0,0.0,0.0
84a8645ffffffff,2.0,0.0,0.0
84a8647ffffffff,2.0,0.0,0.0
84a864bffffffff,1.0,0.0,0.0
84a864dffffffff,1.0,0.0,0.0
84a8653ffffffff,4.0,0.0,0.0
84a865bffffffff,9.0,0.0,0.0
84a8663ffffffff,2.0,0.0,0.0
84a866bffffffff,5.0,0.0,0.0
84a86a5ffffffff,2.0,0.0,0.0
84a86adffffffff,2.0,0.0,0.0
84a86edffffffff,3.0,0.0,0.0
84a8701ffffffff,8.0,0.0,0.0
84a8705ffffffff,5.0,0.0,0.0
84a870bffffffff,3.0,0.0,0.0
84a870dffffffff,1.0,0.0,0.0
84a871bffffffff,24.0,0.0,0.0
84a8737ffffffff,28.0,0.0,0.0
84a8743ffffffff,2.0,0.0,0.0
84a8753ffffffff,2.0,0.0,0.0
84a8759ffffffff,6.0,0.0,0.0
84a8765ffffffff,3.0,0.0,0.0
84a8767ffffffff,4.0,0.0,0.0
84a876dffffffff,23.0,0.0,0.0
84a8805ffffffff,34.0,0.0,0.0
84a8807ffffffff,8.0,0.0,0.0
84a8811ffffffff,11.0,0.0,0.0
84a8813ffffffff,1.0,0.0,0.0
84a8817ffffffff,2.0,0.0,0.0
84a881bffffffff,3.0,0.0,0.0
84a882bffffffff,2.0,0.0,0.0
84a882dffffffff,37.0,5.0,0.0
84a8831ffffffff,5.0,0.0,0.0
84a883bffffffff,4.0,0.0,0.0
84a883dffffffff,1.0,0.0,0.0
84a8843ffffffff,2.0,0.0,0.0
84a8849ffffffff,39.0,0.0,0.0
84a884dffffffff,6.0,0.0,0.0
84a8853ffffffff,2.0,0.0,0.0
84a8857ffffffff,5.0,0.0,0.0
84a885bffffffff,2.0,0.0,0.0
84a8863ffffffff,13.0,0.0,0.0
84a8867ffffffff,7.0,0.0,0.0
84a886bffffffff,2.0,0.0,0.0
84a886dffffffff,3.0,0.0,0.0
84a8895ffffffff,2.0,0.0,0.0
84a88a9ffffffff,2.0,0.0,0.0
84a88b1ffffffff,2.0,0.0,0.0
84a88bbffffffff,2.0,0.0,0.0
84a88c1ffffffff,2.0,0.0,0.0
84a88c3ffffffff,2.0,0.0,0.0
84a88c5ffffffff,1.0,0.0,0.0
84a88cbffffffff,2.0,0.0,0.0
84a88cdffffffff,14.0,0.0,0.0
84a88d5ffffffff,2.0,0.0,0.0
84a88ddffffffff,82.0,2.0,0.0
84a88e9ffffffff,9.0,0.0,0.0
84a88ebffffffff,18.0,2.0,0.0
84a8911ffffffff,11.0,4.0,0.0
84a8915ffffffff,5.0,0.0,0.0
84a8917ffffffff,22.0,0.0,0.0
84a8919ffffffff,6.0,0.0,0.0
84a891dffffffff,1.0,0.0,0.0
84a893bffffffff,4.0,0.0,0.0
84a8951ffffffff,7.0,0.0,0.0
84a8953ffffffff,23.0,3.0,0.0
84a8957ffffffff,27.0,3.0,0.0
84a895bffffffff,2.0,0.0,0.0
84a89b3ffffffff,4.0,0.0,0.0
84a89c5ffffffff,1.0,0.0,0.0
