cell_id,Limnodromus griseus,Limnodromus griseus griseus,Limnodromus griseus hendersoni,Limnodromus griseus caurinus
834996fffffffff,13.0,0.0,0.0,0.0
8349a8fffffffff,1.0,0.0,0.0,0.0
8349a9fffffffff,1.0,0.0,0.0,1.0
8349b5fffffffff,1.0,0.0,0.0,0.0
834bb1fffffffff,3.0,0.0,0.0,0.0
834c81fffffffff,10.0,0.0,0.0,0.0
834c83fffffffff,3.0,0.0,0.0,0.0
834c88fffffffff,21.0,0.0,0.0,0.0
834c8cfffffffff,3.0,0.0,0.0,0.0
834c94fffffffff,6.0,0.0,0.0,0.0
834caafffffffff,19.0,0.0,0.0,0.0
834cabfffffffff,5.0,0.0,0.0,0.0
834cc0fffffffff,67.0,0.0,0.0,0.0
834cc5fffffffff,56.0,0.0,0.0,0.0
834cc6fffffffff,4.0,0.0,0.0,0.0
834cd0fffffffff,9.0,0.0,0.0,0.0
834ce8fffffffff,26.0,0.0,0.0,0.0
834ceafffffffff,112.0,0.0,0.0,0.0
834ceefffffffff,41.0,0.0,0.0,0.0
834cf3fffffffff,2.0,0.0,0.0,0.0
834d49fffffffff,1.0,0.0,0.0,0.0
835e46fffffffff,4.0,0.0,0.0,0.0
835e4afffffffff,3.0,0.0,0.0,0.0
835e5cfffffffff,5.0,5.0,0.0,0.0
835e62fffffffff,1.0,0.0,0.0,0.0
835e66fffffffff,30.0,0.0,0.0,0.0
835e71fffffffff,1.0,0.0,0.0,0.0
835e72fffffffff,10.0,0.0,0.0,0.0
835f4bfffffffff,12.0,0.0,2.0,0.0
835f58fffffffff,3.0,0.0,0.0,0.0
836620fffffffff,2.0,2.0,0.0,0.0
836622fffffffff,7.0,4.0,0.0,0.0
836631fffffffff,1.0,0.0,0.0,0.0
8366a5fffffffff,1.0,0.0,0.0,0.0
8366b4fffffffff,16.0,0.0,0.0,0.0
8366b5fffffffff,4.0,0.0,0.0,0.0
8366c2fffffffff,2.0,0.0,0.0,0.0
8366d0fffffffff,1.0,0.0,0.0,0.0
8366d3fffffffff,2.0,0.0,0.0,0.0
8366f1fffffffff,2.0,0.0,0.0,0.0
8366f5fffffffff,6.0,0.0,0.0,0.0
836720fffffffff,2.0,0.0,0.0,0.0
836725fffffffff,1.0,0.0,0.0,0.0
836726fffffffff,3.0,0.0,0.0,0.0
836732fffffffff,11.0,0.0,0.0,0.0
836740fffffffff,8.0,0.0,0.0,0.0
836743fffffffff,2.0,0.0,0.0,0.0
836744fffffffff,39.0,0.0,0.0,0.0
836746fffffffff,75.0,0.0,0.0,0.0
836750fffffffff,11.0,0.0,0.0,0.0
836752fffffffff,42.0,0.0,3.0,0.0
836753fffffffff,2.0,0.0,0.0,0.0
836755fffffffff,40.0,0.0,0.0,0.0
836769fffffffff,9.0,0.0,0.0,0.0
83676bfffffffff,1.0,0.0,0.0,0.0
836773fffffffff,15.0,0.0,0.0,0.0
83679bfffffffff,6.0,0.0,0.0,0.0
836c59fffffffff,1.0,0.0,0.0,1.0
836c5bfffffffff,7.0,0.0,0.0,0.0
836c61fffffffff,16.0,0.0,0.0,0.0
836d04fffffffff,11.0,0.0,0.0,0.0
836d2afffffffff,14.0,0.0,0.0,0.0
836d2bfffffffff,83.0,0.0,0.0,0.0
836d30fffffffff,2.0,0.0,0.0,0.0
836d31fffffffff,10.0,0.0,0.0,0.0
836d34fffffffff,9.0,0.0,0.0,0.0
836d35fffffffff,3.0,0.0,0.0,0.0
836d60fffffffff,18.0,0.0,0.0,0.0
836d61fffffffff,17.0,0.0,0.0,0.0
836d65fffffffff,18.0,0.0,0.0,0.0
836d66fffffffff,28.0,0.0,2.0,0.0
836d69fffffffff,17.0,0.0,0.0,0.0
836d74fffffffff,6.0,0.0,0.0,0.0
836d75fffffffff,46.0,0.0,0.0,0.0
836d76fffffffff,1.0,0.0,0.0,0.0
838016fffffffff,2.0,2.0,0.0,0.0
838054fffffffff,4.0,0.0,0.0,0.0
838e45fffffffff,12.0,0.0,0.0,0.0
838e62fffffffff,38.0,0.0,0.0,0.0
838e75fffffffff,4.0,0.0,0.0,0.0
838f50fffffffff,5.0,0.0,0.0,0.0
83a8a0fffffffff,1.0,0.0,0.0,0.0
83a905fffffffff,6.0,2.0,0.0,0.0
83a91bfffffffff,1.0,0.0,0.0,0.0
83b2c0fffffffff,4.0,0.0,0.0,0.0
83b2e2fffffffff,8.0,0.0,0.0,0.0
83b304fffffffff,26.0,0.0,0.0,0.0
83c21bfffffffff,27.0,0.0,0.0,0.0
83c2d4fffffffff,2.0,0.0,0.0,0.0
83c2f2fffffffff,2.0,0.0,0.0,0.0
