cell_id,Coccothraustes vespertinus,Coccothraustes vespertinus (type 1),Coccothraustes vespertinus (type 2),Coccothraustes vespertinus (type 3),Coccothraustes vespertinus (type 4),Coccothraustes vespertinus (type 5)
8348d5fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8348d8fffffffff,24.0,1.0,0.0,0.0,8.0,0.0
8348dafffffffff,9.0,0.0,0.0,0.0,3.0,0.0
8348dbfffffffff,20.0,0.0,0.0,0.0,12.0,0.0
8348dcfffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8348defffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8348e3fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8348e8fffffffff,97.0,0.0,0.0,0.0,2.0,0.0
8348e9fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8348eafffffffff,3.0,0.0,0.0,0.0,3.0,0.0
8348ebfffffffff,90.0,0.0,0.0,0.0,0.0,0.0
8348ecfffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8348eefffffffff,18.0,0.0,0.0,0.0,0.0,0.0
8348f2fffffffff,13.0,0.0,0.0,0.0,0.0,0.0
8348f6fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
834995fffffffff,13.0,0.0,0.0,0.0,0.0,0.0
834996fffffffff,18.0,0.0,0.0,0.0,0.0,13.0
836d32fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
836d33fffffffff,2.0,0.0,0.0,0.0,0.0,1.0
