cell_id,Columba livia,Columba livia (Wild type)
834895fffffffff,36.0,0.0
834898fffffffff,2.0,0.0
834899fffffffff,4.0,0.0
83489afffffffff,3.0,0.0
83489dfffffffff,2.0,0.0
83489efffffffff,12.0,0.0
8348b2fffffffff,2.0,0.0
8348b3fffffffff,27.0,0.0
8348c3fffffffff,4.0,0.0
8348c6fffffffff,20.0,0.0
8348cafffffffff,2.0,0.0
8348cdfffffffff,2.0,0.0
8348d0fffffffff,2.0,0.0
8348d1fffffffff,2.0,0.0
8348d2fffffffff,3.0,0.0
8348d8fffffffff,8.0,0.0
8348dafffffffff,2.0,0.0
8348dcfffffffff,8.0,0.0
8348e8fffffffff,50.0,0.0
8348e9fffffffff,1.0,0.0
8348eafffffffff,5.0,0.0
8348ebfffffffff,5.0,0.0
8348ecfffffffff,2.0,0.0
8348eefffffffff,11.0,0.0
8348f2fffffffff,2.0,0.0
834983fffffffff,3.0,0.0
834986fffffffff,5.0,0.0
834994fffffffff,2.0,0.0
834995fffffffff,28.0,0.0
834996fffffffff,21.0,0.0
8349a9fffffffff,2.0,0.0
8349abfffffffff,3.0,0.0
8349b2fffffffff,1.0,0.0
8349b3fffffffff,45.0,0.0
8349b4fffffffff,1.0,0.0
8349b5fffffffff,4.0,0.0
834b84fffffffff,7.0,0.0
834ba0fffffffff,18.0,0.0
834ba1fffffffff,6.0,0.0
834ba2fffffffff,48.0,0.0
834ba3fffffffff,11.0,0.0
834ba5fffffffff,8.0,0.0
834bb1fffffffff,18.0,0.0
834bb5fffffffff,12.0,0.0
834c83fffffffff,10.0,0.0
834c89fffffffff,2.0,0.0
834c90fffffffff,3.0,0.0
834c94fffffffff,4.0,0.0
834cc5fffffffff,10.0,0.0
834cd4fffffffff,19.0,0.0
834ce8fffffffff,52.0,0.0
834ceafffffffff,1.0,0.0
834ceefffffffff,14.0,0.0
834d49fffffffff,1.0,0.0
83524dfffffffff,2.0,2.0
8352d4fffffffff,9.0,0.0
835312fffffffff,2.0,2.0
835336fffffffff,2.0,2.0
83536bfffffffff,1.0,0.0
8354e2fffffffff,1.0,0.0
8354f5fffffffff,1.0,0.0
835900fffffffff,4.0,0.0
835901fffffffff,4.0,0.0
835909fffffffff,7.0,0.0
83590efffffffff,2.0,0.0
835929fffffffff,1.0,0.0
835961fffffffff,2.0,0.0
835965fffffffff,4.0,0.0
835974fffffffff,18.0,0.0
835d10fffffffff,36.0,0.0
835d11fffffffff,2.0,0.0
835d14fffffffff,2.0,0.0
835d16fffffffff,2.0,0.0
835e4bfffffffff,2.0,0.0
835e72fffffffff,2.0,0.0
835f71fffffffff,1.0,0.0
836002fffffffff,18.0,0.0
836004fffffffff,7.0,0.0
836006fffffffff,34.0,0.0
836010fffffffff,2.0,0.0
836011fffffffff,5.0,0.0
836012fffffffff,2.0,0.0
836013fffffffff,2.0,0.0
836014fffffffff,14.0,6.0
836015fffffffff,6.0,0.0
836016fffffffff,13.0,4.0
83601efffffffff,5.0,0.0
836022fffffffff,62.0,0.0
836026fffffffff,52.0,0.0
836030fffffffff,2.0,0.0
836031fffffffff,107.0,0.0
836032fffffffff,4.0,0.0
836033fffffffff,26.0,0.0
836035fffffffff,10.0,0.0
836080fffffffff,101.0,0.0
836082fffffffff,15.0,0.0
836083fffffffff,4.0,0.0
836084fffffffff,62.0,0.0
836085fffffffff,2.0,0.0
836086fffffffff,13.0,0.0
836088fffffffff,12.0,0.0
83608afffffffff,8.0,0.0
83608bfffffffff,12.0,0.0
83608cfffffffff,5.0,0.0
83608dfffffffff,5.0,0.0
83608efffffffff,2.0,0.0
836092fffffffff,7.0,7.0
836093fffffffff,1.0,1.0
836096fffffffff,4.0,0.0
836098fffffffff,52.0,0.0
836099fffffffff,7.0,0.0
83609afffffffff,4.0,0.0
83609cfffffffff,15.0,3.0
83609dfffffffff,2.0,0.0
83609efffffffff,110.0,0.0
8360a0fffffffff,6.0,0.0
8360a1fffffffff,3.0,0.0
8360a2fffffffff,1765.0,4.0
8360a3fffffffff,2.0,2.0
8360a4fffffffff,5.0,5.0
8360a6fffffffff,326.0,0.0
8360a8fffffffff,4.0,0.0
8360a9fffffffff,129.0,0.0
8360abfffffffff,2.0,0.0
8360adfffffffff,42.0,23.0
8360aefffffffff,1.0,0.0
8360b0fffffffff,20.0,0.0
8360b1fffffffff,1218.0,5.0
8360b2fffffffff,39.0,0.0
8360b3fffffffff,55.0,0.0
8360b4fffffffff,63.0,0.0
8360b5fffffffff,131.0,0.0
8360b6fffffffff,4.0,0.0
8360f6fffffffff,6.0,6.0
836106fffffffff,1.0,1.0
836188fffffffff,16.0,0.0
836189fffffffff,6.0,4.0
83618afffffffff,5.0,0.0
83618bfffffffff,21.0,0.0
83618cfffffffff,5.0,0.0
83618dfffffffff,5.0,4.0
83618efffffffff,4.0,0.0
83619afffffffff,42.0,0.0
8361abfffffffff,2.0,0.0
83640afffffffff,2.0,0.0
836416fffffffff,1.0,0.0
836482fffffffff,4.0,0.0
83648cfffffffff,1.0,0.0
836498fffffffff,21.0,0.0
83649bfffffffff,4.0,0.0
83649dfffffffff,2.0,0.0
8364a4fffffffff,6.0,0.0
8364e4fffffffff,2.0,0.0
836500fffffffff,8.0,0.0
836501fffffffff,11.0,0.0
836503fffffffff,54.0,0.0
836505fffffffff,14.0,0.0
83650dfffffffff,2.0,0.0
836518fffffffff,66.0,0.0
836519fffffffff,11.0,0.0
83651cfffffffff,2.0,0.0
83651dfffffffff,286.0,0.0
836520fffffffff,140.0,0.0
836522fffffffff,2.0,0.0
836523fffffffff,11.0,0.0
836526fffffffff,465.0,0.0
836531fffffffff,2.0,0.0
836584fffffffff,3.0,0.0
83658bfffffffff,1.0,0.0
83659cfffffffff,4.0,0.0
8365b6fffffffff,2.0,0.0
836601fffffffff,1.0,0.0
836608fffffffff,2.0,0.0
836609fffffffff,2.0,0.0
83660afffffffff,3.0,0.0
83660bfffffffff,4.0,0.0
83660dfffffffff,2.0,0.0
836610fffffffff,4.0,0.0
836612fffffffff,3.0,0.0
836618fffffffff,10.0,0.0
836619fffffffff,6.0,0.0
83661bfffffffff,8.0,0.0
836622fffffffff,5.0,0.0
836625fffffffff,6.0,0.0
836629fffffffff,2.0,0.0
83662dfffffffff,1.0,0.0
836631fffffffff,2.0,0.0
836641fffffffff,7.0,0.0
836656fffffffff,2.0,0.0
83665afffffffff,10.0,0.0
836663fffffffff,11.0,0.0
8366a0fffffffff,1.0,0.0
8366a3fffffffff,2.0,0.0
8366a5fffffffff,28.0,0.0
8366a6fffffffff,1.0,0.0
8366b0fffffffff,6.0,0.0
8366b4fffffffff,3.0,0.0
8366b5fffffffff,2.0,0.0
8366b6fffffffff,2.0,0.0
8366c2fffffffff,4.0,0.0
8366c6fffffffff,4.0,0.0
8366d3fffffffff,4.0,0.0
8366defffffffff,8.0,0.0
8366e0fffffffff,5.0,0.0
8366e3fffffffff,1.0,0.0
8366e4fffffffff,18.0,0.0
8366e6fffffffff,36.0,0.0
8366f0fffffffff,6.0,0.0
8366f1fffffffff,6.0,0.0
8366f5fffffffff,3.0,0.0
836740fffffffff,1.0,0.0
836741fffffffff,2.0,0.0
836743fffffffff,9.0,0.0
836744fffffffff,19.0,0.0
836745fffffffff,17.0,0.0
836746fffffffff,30.0,0.0
83674efffffffff,3.0,0.0
836752fffffffff,3.0,0.0
836755fffffffff,121.0,0.0
836759fffffffff,2.0,0.0
83675afffffffff,78.0,0.0
83675cfffffffff,2.0,0.0
83675efffffffff,3.0,0.0
83679bfffffffff,9.0,0.0
836844fffffffff,2.0,0.0
836c59fffffffff,5.0,0.0
836c5bfffffffff,2.0,0.0
836d04fffffffff,2.0,0.0
836d23fffffffff,7.0,0.0
836d28fffffffff,4.0,0.0
836d29fffffffff,5.0,0.0
836d2bfffffffff,1.0,0.0
836d30fffffffff,6.0,0.0
836d32fffffffff,5.0,0.0
836d34fffffffff,2.0,0.0
836d60fffffffff,2.0,0.0
836d64fffffffff,2.0,0.0
836d68fffffffff,4.0,0.0
836d69fffffffff,26.0,0.0
836d6bfffffffff,1.0,0.0
8372c9fffffffff,2.0,0.0
837390fffffffff,2.0,0.0
837a40fffffffff,12.0,0.0
837a45fffffffff,9.0,0.0
837a48fffffffff,2.0,0.0
837a59fffffffff,3.0,0.0
837a60fffffffff,7.0,0.0
837a64fffffffff,5.0,0.0
837a65fffffffff,4.0,0.0
837a73fffffffff,1.0,0.0
837b4afffffffff,1.0,0.0
837b4cfffffffff,4.0,0.0
838146fffffffff,2.0,0.0
838a45fffffffff,3.0,0.0
838adafffffffff,4.0,0.0
838af2fffffffff,2.0,0.0
838af6fffffffff,2.0,0.0
838b21fffffffff,1.0,0.0
838b22fffffffff,3.0,0.0
838b51fffffffff,3.0,0.0
838b61fffffffff,4.0,0.0
838b66fffffffff,2.0,0.0
838b74fffffffff,2.0,0.0
838c96fffffffff,2.0,0.0
838e62fffffffff,140.0,0.0
838f2afffffffff,5.0,0.0
838f2bfffffffff,5.0,0.0
838f4bfffffffff,6.0,0.0
838f50fffffffff,7.0,0.0
838f71fffffffff,3.0,0.0
838f72fffffffff,1.0,0.0
838f76fffffffff,4.0,0.0
838fa4fffffffff,2.0,0.0
839450fffffffff,12.0,0.0
839451fffffffff,31.0,0.0
839480fffffffff,10.0,0.0
839489fffffffff,1.0,0.0
839702fffffffff,2.0,0.0
839710fffffffff,2.0,0.0
839711fffffffff,2.0,0.0
839713fffffffff,3.0,0.0
839715fffffffff,8.0,0.0
839751fffffffff,3.0,0.0
839a14fffffffff,1.0,0.0
839b41fffffffff,2.0,0.0
839b6bfffffffff,3.0,0.0
839c8afffffffff,4.0,0.0
839c90fffffffff,7.0,0.0
839caefffffffff,2.0,0.0
839d0afffffffff,2.0,0.0
839d24fffffffff,6.0,0.0
839e22fffffffff,2.0,0.0
83a801fffffffff,4.0,0.0
83a810fffffffff,8.0,0.0
83a82afffffffff,1.0,0.0
83a82bfffffffff,2.0,0.0
83a835fffffffff,2.0,0.0
83a88dfffffffff,6.0,0.0
83a90efffffffff,2.0,0.0
83a918fffffffff,2.0,0.0
83a91bfffffffff,27.0,0.0
83a91dfffffffff,4.0,0.0
83a92efffffffff,2.0,0.0
83a94efffffffff,41.0,0.0
83a953fffffffff,1.0,0.0
83a961fffffffff,9.0,0.0
83a965fffffffff,2.0,0.0
83a96cfffffffff,1.0,0.0
83ac80fffffffff,2.0,0.0
83ac9dfffffffff,3.0,0.0
83ad36fffffffff,5.0,0.0
83b219fffffffff,2.0,0.0
83b21dfffffffff,2.0,0.0
83b226fffffffff,4.0,0.0
83b248fffffffff,17.0,0.0
83b249fffffffff,44.0,0.0
83b24bfffffffff,11.0,0.0
83b24cfffffffff,2.0,0.0
83b24dfffffffff,1080.0,0.0
83b268fffffffff,3.0,0.0
83b269fffffffff,2.0,0.0
83b26bfffffffff,6.0,0.0
83b26dfffffffff,9.0,0.0
83b299fffffffff,2.0,0.0
83b2c0fffffffff,16.0,0.0
83b2c2fffffffff,3.0,0.0
83b2c4fffffffff,11.0,0.0
83b2c5fffffffff,10.0,0.0
83b2d8fffffffff,4.0,0.0
83b2d9fffffffff,1.0,0.0
83b2e3fffffffff,4.0,0.0
83b303fffffffff,3.0,0.0
83b304fffffffff,30.0,0.0
83b335fffffffff,2.0,0.0
83b353fffffffff,3.0,0.0
83b373fffffffff,3.0,0.0
83b885fffffffff,1.0,0.0
83b89afffffffff,2.0,0.0
83b8a1fffffffff,2.0,0.0
83b916fffffffff,2.0,0.0
83bb0dfffffffff,3.0,0.0
83bb76fffffffff,2.0,0.0
83bc1bfffffffff,20.0,0.0
83bc73fffffffff,2.0,0.0
83bc89fffffffff,1.0,0.0
83bcc3fffffffff,2.0,0.0
83bcd6fffffffff,4.0,0.0
83bcdcfffffffff,5.0,0.0
83be08fffffffff,6.0,0.0
83be09fffffffff,1.0,0.0
83be0cfffffffff,2.0,0.0
83be0efffffffff,5.0,0.0
83be43fffffffff,1.0,0.0
83be56fffffffff,2.0,0.0
83be63fffffffff,6.0,0.0
83be68fffffffff,5.0,0.0
83be6afffffffff,1.0,0.0
83be72fffffffff,39.0,0.0
83be8dfffffffff,7.0,0.0
83bee1fffffffff,1.0,0.0
83bee2fffffffff,3.0,0.0
83bef2fffffffff,1.0,0.0
83bef4fffffffff,1.0,0.0
83c2c0fffffffff,2.0,0.0
83c2c1fffffffff,1.0,0.0
83c2c9fffffffff,41.0,0.0
83c2cbfffffffff,1.0,0.0
83c2cdfffffffff,76.0,0.0
83c2e3fffffffff,8.0,0.0
83c2e9fffffffff,60.0,0.0
83c2ebfffffffff,31.0,0.0
83c2f1fffffffff,2.0,0.0
83c34bfffffffff,19.0,0.0
83c350fffffffff,9.0,0.0
83ce80fffffffff,5.0,0.0
83ce9cfffffffff,6.0,0.0
83ceaafffffffff,3.0,0.0
83cf12fffffffff,2.0,0.0
83cfa4fffffffff,3.0,0.0
83da80fffffffff,9.0,0.0
83da81fffffffff,9.0,0.0
83da85fffffffff,2.0,0.0
83da86fffffffff,1.0,0.0
83da94fffffffff,2.0,0.0
83da95fffffffff,2.0,0.0
83df45fffffffff,2.0,0.0
83df69fffffffff,7.0,0.0
