cell_id,Pyrocephalus rubinus,Pyrocephalus rubinus [mexicanus Group],Pyrocephalus rubinus saturatus,Pyrocephalus rubinus [obscurus Group],Pyrocephalus rubinus rubinus
838f09fffffffff,286.0,0.0,0.0,0.0,0.0
838f0bfffffffff,106.0,0.0,0.0,0.0,0.0
838f0cfffffffff,8.0,0.0,0.0,0.0,0.0
838f0dfffffffff,434.0,0.0,0.0,14.0,0.0
838f21fffffffff,2.0,0.0,0.0,0.0,0.0
838f28fffffffff,31.0,0.0,0.0,0.0,0.0
838f29fffffffff,31.0,0.0,0.0,0.0,0.0
838f2afffffffff,650.0,0.0,0.0,17.0,0.0
838f2bfffffffff,542.0,0.0,0.0,30.0,0.0
838f2cfffffffff,39.0,0.0,0.0,2.0,0.0
838f2dfffffffff,60.0,0.0,0.0,1.0,0.0
838f2efffffffff,149.0,0.0,0.0,0.0,0.0
838f40fffffffff,12.0,0.0,0.0,0.0,0.0
838f42fffffffff,4.0,0.0,0.0,0.0,0.0
838f46fffffffff,13.0,0.0,0.0,0.0,0.0
838f48fffffffff,22.0,0.0,0.0,0.0,0.0
838f4afffffffff,4.0,0.0,0.0,0.0,0.0
838f4bfffffffff,16.0,0.0,0.0,0.0,0.0
838f4cfffffffff,11.0,0.0,0.0,0.0,0.0
838f4efffffffff,1.0,0.0,0.0,0.0,0.0
838f50fffffffff,1713.0,0.0,0.0,2.0,0.0
838f51fffffffff,280.0,0.0,0.0,2.0,0.0
838f53fffffffff,60.0,0.0,0.0,0.0,0.0
838f54fffffffff,633.0,0.0,0.0,0.0,0.0
838f55fffffffff,506.0,0.0,0.0,0.0,0.0
838f56fffffffff,176.0,0.0,0.0,0.0,0.0
838f58fffffffff,91.0,0.0,0.0,5.0,0.0
838f5afffffffff,4.0,0.0,0.0,2.0,0.0
838f5bfffffffff,131.0,0.0,0.0,5.0,0.0
838f5cfffffffff,6.0,0.0,0.0,0.0,0.0
838f5efffffffff,52.0,0.0,0.0,4.0,0.0
838f61fffffffff,11.0,0.0,0.0,0.0,4.0
838f63fffffffff,1.0,0.0,0.0,0.0,0.0
838f6efffffffff,2.0,0.0,0.0,0.0,0.0
838f71fffffffff,6.0,0.0,0.0,0.0,0.0
838f72fffffffff,42.0,0.0,0.0,1.0,0.0
838f73fffffffff,86.0,0.0,0.0,0.0,0.0
838f74fffffffff,10.0,0.0,0.0,0.0,0.0
838f76fffffffff,100.0,0.0,0.0,6.0,0.0
83a800fffffffff,2.0,0.0,0.0,0.0,0.0
83a801fffffffff,11.0,0.0,0.0,0.0,0.0
83a802fffffffff,14.0,0.0,0.0,0.0,0.0
83a804fffffffff,30.0,0.0,0.0,0.0,0.0
83a805fffffffff,1.0,0.0,0.0,0.0,0.0
83a806fffffffff,14.0,0.0,0.0,0.0,0.0
83a80afffffffff,4.0,0.0,0.0,0.0,0.0
83a80bfffffffff,2.0,0.0,0.0,0.0,0.0
83a80cfffffffff,3.0,0.0,0.0,0.0,0.0
83a80dfffffffff,10.0,0.0,0.0,0.0,0.0
83a80efffffffff,9.0,0.0,0.0,0.0,0.0
83a810fffffffff,302.0,0.0,0.0,0.0,4.0
83a811fffffffff,44.0,0.0,0.0,0.0,0.0
83a812fffffffff,83.0,0.0,0.0,0.0,3.0
83a813fffffffff,26.0,0.0,0.0,0.0,2.0
83a814fffffffff,160.0,0.0,0.0,0.0,2.0
83a815fffffffff,32.0,0.0,0.0,0.0,0.0
83a816fffffffff,6.0,0.0,0.0,0.0,0.0
83a818fffffffff,31.0,0.0,0.0,0.0,0.0
83a819fffffffff,6.0,0.0,0.0,0.0,0.0
83a81afffffffff,10.0,0.0,0.0,0.0,0.0
83a81bfffffffff,10.0,0.0,0.0,0.0,2.0
83a81cfffffffff,22.0,0.0,0.0,0.0,0.0
83a81dfffffffff,10.0,0.0,0.0,0.0,0.0
83a81efffffffff,108.0,0.0,0.0,0.0,0.0
83a822fffffffff,2.0,0.0,0.0,0.0,0.0
83a823fffffffff,3.0,0.0,0.0,0.0,0.0
83a829fffffffff,18.0,0.0,0.0,0.0,0.0
83a82bfffffffff,9.0,0.0,0.0,0.0,0.0
83a82cfffffffff,3.0,0.0,0.0,0.0,0.0
83a831fffffffff,38.0,0.0,0.0,0.0,0.0
83a833fffffffff,42.0,0.0,0.0,0.0,8.0
83a835fffffffff,6.0,0.0,0.0,0.0,0.0
83a840fffffffff,210.0,0.0,0.0,0.0,7.0
83a841fffffffff,39.0,0.0,0.0,0.0,0.0
83a842fffffffff,20.0,0.0,0.0,0.0,0.0
83a843fffffffff,5.0,0.0,0.0,0.0,0.0
83a844fffffffff,22.0,0.0,0.0,0.0,0.0
83a845fffffffff,14.0,0.0,0.0,0.0,0.0
83a846fffffffff,215.0,0.0,0.0,0.0,20.0
83a849fffffffff,4.0,0.0,0.0,0.0,0.0
83a84afffffffff,11.0,0.0,0.0,0.0,0.0
83a84bfffffffff,1.0,0.0,0.0,0.0,0.0
83a84efffffffff,1.0,0.0,0.0,0.0,0.0
83a855fffffffff,36.0,0.0,0.0,0.0,0.0
83a859fffffffff,1597.0,0.0,0.0,0.0,107.0
83a85afffffffff,8.0,0.0,0.0,0.0,0.0
83a85bfffffffff,20.0,0.0,0.0,0.0,0.0
83a85dfffffffff,1007.0,0.0,0.0,0.0,55.0
83a860fffffffff,51.0,0.0,0.0,0.0,0.0
83a862fffffffff,3.0,0.0,0.0,0.0,0.0
83a863fffffffff,3.0,0.0,0.0,0.0,0.0
83a864fffffffff,7.0,0.0,0.0,0.0,0.0
83a865fffffffff,21.0,0.0,0.0,0.0,0.0
83a866fffffffff,17.0,0.0,0.0,0.0,0.0
83a869fffffffff,2.0,0.0,0.0,0.0,0.0
83a86dfffffffff,5.0,0.0,0.0,0.0,0.0
83a86efffffffff,3.0,0.0,0.0,0.0,0.0
83a870fffffffff,9.0,0.0,0.0,0.0,0.0
83a871fffffffff,13.0,0.0,0.0,0.0,0.0
83a872fffffffff,6.0,0.0,0.0,0.0,0.0
83a873fffffffff,22.0,0.0,0.0,0.0,12.0
83a874fffffffff,1.0,0.0,0.0,0.0,0.0
83a875fffffffff,25.0,0.0,0.0,0.0,0.0
83a876fffffffff,12.0,0.0,0.0,0.0,0.0
83a881fffffffff,1.0,0.0,0.0,0.0,1.0
83a88bfffffffff,9.0,0.0,0.0,0.0,0.0
83a88cfffffffff,4.0,0.0,0.0,0.0,0.0
83a88dfffffffff,26.0,0.0,0.0,0.0,0.0
83a88efffffffff,1.0,0.0,0.0,0.0,0.0
83a8a0fffffffff,30.0,0.0,0.0,0.0,0.0
83a8a1fffffffff,35.0,0.0,0.0,0.0,2.0
83a8a2fffffffff,23.0,0.0,0.0,0.0,0.0
83a8a3fffffffff,1.0,0.0,0.0,0.0,0.0
83a8a5fffffffff,20.0,0.0,0.0,0.0,0.0
83a8a8fffffffff,1.0,0.0,0.0,0.0,0.0
83a8aafffffffff,2.0,0.0,0.0,0.0,0.0
83a8abfffffffff,2.0,0.0,0.0,0.0,0.0
83a8acfffffffff,11.0,0.0,0.0,0.0,0.0
83a8adfffffffff,2.0,0.0,0.0,0.0,0.0
83a8c0fffffffff,28.0,0.0,0.0,0.0,0.0
83a8c2fffffffff,11.0,0.0,0.0,0.0,5.0
83a8c8fffffffff,2.0,0.0,0.0,0.0,0.0
83a8d1fffffffff,25.0,0.0,0.0,0.0,0.0
83a8d3fffffffff,2.0,0.0,0.0,0.0,0.0
83a8d4fffffffff,15.0,0.0,0.0,0.0,0.0
83a8ddfffffffff,2.0,0.0,0.0,0.0,0.0
83a8defffffffff,4.0,0.0,0.0,0.0,0.0
83a8e6fffffffff,12.0,0.0,0.0,0.0,0.0
83a8ecfffffffff,30.0,0.0,0.0,0.0,0.0
83a8f0fffffffff,3.0,0.0,0.0,0.0,0.0
83a8f4fffffffff,16.0,0.0,0.0,0.0,1.0
83a8f5fffffffff,4.0,0.0,0.0,0.0,0.0
83a901fffffffff,2.0,0.0,0.0,0.0,0.0
83a903fffffffff,6.0,0.0,0.0,0.0,0.0
83a904fffffffff,8.0,0.0,0.0,0.0,0.0
83a905fffffffff,13.0,0.0,0.0,0.0,0.0
83a909fffffffff,1.0,0.0,0.0,0.0,0.0
83a90efffffffff,4.0,0.0,0.0,0.0,0.0
83a913fffffffff,2.0,0.0,0.0,0.0,0.0
83a919fffffffff,3.0,0.0,0.0,0.0,0.0
83a91bfffffffff,29.0,0.0,0.0,0.0,1.0
83a921fffffffff,23.0,0.0,0.0,0.0,0.0
83a923fffffffff,3.0,0.0,0.0,0.0,0.0
83a928fffffffff,2.0,0.0,0.0,0.0,0.0
83a929fffffffff,11.0,0.0,0.0,0.0,0.0
83a92cfffffffff,510.0,0.0,0.0,0.0,0.0
83a92dfffffffff,43.0,0.0,0.0,0.0,0.0
83a92efffffffff,58.0,0.0,0.0,0.0,2.0
83a940fffffffff,15.0,0.0,0.0,0.0,0.0
83a941fffffffff,211.0,0.0,0.0,0.0,0.0
83a942fffffffff,18.0,0.0,0.0,0.0,0.0
83a943fffffffff,14.0,0.0,0.0,0.0,0.0
83a944fffffffff,279.0,0.0,0.0,0.0,0.0
83a945fffffffff,76.0,0.0,0.0,0.0,0.0
83a946fffffffff,222.0,0.0,0.0,0.0,0.0
83a948fffffffff,10.0,0.0,0.0,0.0,0.0
83a949fffffffff,4.0,0.0,0.0,0.0,0.0
83a94afffffffff,4.0,0.0,0.0,0.0,0.0
83a94bfffffffff,9.0,0.0,0.0,0.0,0.0
83a94cfffffffff,35.0,0.0,0.0,0.0,0.0
83a94dfffffffff,24.0,0.0,0.0,0.0,0.0
83a94efffffffff,768.0,0.0,0.0,0.0,0.0
83a950fffffffff,15.0,0.0,0.0,0.0,0.0
83a951fffffffff,17.0,0.0,0.0,0.0,0.0
83a952fffffffff,2.0,0.0,0.0,0.0,0.0
83a953fffffffff,89.0,0.0,0.0,0.0,0.0
83a955fffffffff,9.0,0.0,0.0,0.0,0.0
83a956fffffffff,1.0,0.0,0.0,0.0,0.0
83a958fffffffff,1.0,0.0,0.0,0.0,0.0
83a959fffffffff,7.0,0.0,0.0,0.0,0.0
83a95afffffffff,22.0,0.0,0.0,0.0,0.0
83a95bfffffffff,10.0,0.0,0.0,0.0,0.0
83a95cfffffffff,5.0,0.0,0.0,0.0,0.0
83a95dfffffffff,119.0,0.0,0.0,0.0,0.0
83a95efffffffff,55.0,0.0,0.0,0.0,0.0
83a960fffffffff,42.0,0.0,0.0,0.0,0.0
83a961fffffffff,41.0,0.0,0.0,0.0,0.0
83a962fffffffff,458.0,0.0,0.0,0.0,0.0
83a963fffffffff,58.0,0.0,0.0,0.0,0.0
83a964fffffffff,41.0,0.0,0.0,0.0,0.0
83a965fffffffff,7.0,0.0,0.0,0.0,0.0
83a966fffffffff,23.0,0.0,0.0,0.0,0.0
83a968fffffffff,33.0,0.0,0.0,0.0,0.0
83a969fffffffff,6.0,0.0,0.0,0.0,0.0
83a96afffffffff,274.0,0.0,0.0,0.0,0.0
83a96bfffffffff,25.0,0.0,0.0,0.0,0.0
83a96cfffffffff,14.0,0.0,0.0,0.0,0.0
83a96dfffffffff,2.0,0.0,0.0,0.0,0.0
83a96efffffffff,145.0,0.0,0.0,0.0,0.0
83a971fffffffff,21.0,0.0,0.0,0.0,0.0
83a974fffffffff,17.0,0.0,0.0,0.0,0.0
83a975fffffffff,8.0,0.0,0.0,0.0,0.0
83a976fffffffff,8.0,0.0,0.0,0.0,0.0
83b208fffffffff,2.0,0.0,0.0,0.0,0.0
83b209fffffffff,2.0,0.0,0.0,0.0,0.0
83b20bfffffffff,3.0,0.0,0.0,0.0,0.0
83b20cfffffffff,1.0,0.0,0.0,0.0,0.0
83b240fffffffff,12.0,0.0,0.0,0.0,0.0
83b241fffffffff,187.0,0.0,0.0,0.0,0.0
83b242fffffffff,10.0,0.0,0.0,0.0,0.0
83b243fffffffff,198.0,0.0,0.0,0.0,0.0
83b244fffffffff,8.0,0.0,0.0,0.0,0.0
83b245fffffffff,7.0,0.0,0.0,0.0,0.0
83b246fffffffff,33.0,0.0,0.0,0.0,0.0
83b248fffffffff,7.0,0.0,0.0,0.0,0.0
83b249fffffffff,1.0,0.0,0.0,0.0,0.0
83b24afffffffff,103.0,0.0,0.0,0.0,0.0
83b24bfffffffff,5.0,0.0,0.0,0.0,0.0
83b24cfffffffff,73.0,0.0,0.0,0.0,0.0
83b24dfffffffff,9.0,0.0,0.0,0.0,0.0
83b24efffffffff,68.0,0.0,0.0,0.0,0.0
83b251fffffffff,95.0,0.0,0.0,0.0,0.0
83b252fffffffff,1.0,0.0,0.0,0.0,0.0
83b253fffffffff,5.0,0.0,0.0,0.0,0.0
83b254fffffffff,1.0,0.0,0.0,0.0,0.0
83b258fffffffff,57.0,0.0,0.0,0.0,0.0
83b259fffffffff,103.0,0.0,0.0,0.0,0.0
83b25afffffffff,6.0,0.0,0.0,0.0,0.0
83b25bfffffffff,36.0,0.0,0.0,0.0,0.0
83b25cfffffffff,52.0,0.0,0.0,0.0,0.0
83b25dfffffffff,188.0,0.0,0.0,0.0,0.0
83b25efffffffff,60.0,0.0,0.0,0.0,0.0
83b260fffffffff,1.0,0.0,0.0,0.0,0.0
83b261fffffffff,4.0,0.0,0.0,0.0,0.0
83b262fffffffff,22.0,0.0,0.0,0.0,0.0
83b263fffffffff,25.0,0.0,0.0,0.0,0.0
83b266fffffffff,16.0,0.0,0.0,0.0,0.0
83b268fffffffff,70.0,0.0,0.0,0.0,0.0
83b269fffffffff,38.0,0.0,0.0,0.0,0.0
83b26afffffffff,32.0,0.0,0.0,0.0,0.0
83b26cfffffffff,2.0,0.0,0.0,0.0,0.0
83b26dfffffffff,27.0,0.0,0.0,0.0,0.0
83b26efffffffff,2.0,0.0,0.0,0.0,0.0
83b270fffffffff,9.0,0.0,0.0,0.0,0.0
83b271fffffffff,2.0,0.0,0.0,0.0,0.0
83b272fffffffff,4.0,0.0,0.0,0.0,0.0
83b274fffffffff,4.0,0.0,0.0,0.0,0.0
83b275fffffffff,66.0,0.0,0.0,0.0,0.0
83b2c8fffffffff,2.0,0.0,0.0,0.0,0.0
83b2e1fffffffff,1.0,0.0,0.0,0.0,0.0
83b2e5fffffffff,3.0,0.0,0.0,0.0,0.0
83b2e8fffffffff,7.0,0.0,0.0,0.0,0.0
83b2e9fffffffff,42.0,0.0,0.0,0.0,0.0
83b2eafffffffff,3.0,0.0,0.0,0.0,0.0
83b2ebfffffffff,12.0,0.0,0.0,0.0,0.0
83b2ecfffffffff,14.0,0.0,0.0,0.0,0.0
83b2edfffffffff,12.0,0.0,0.0,0.0,0.0
83b2eefffffffff,25.0,0.0,0.0,0.0,0.0
83b300fffffffff,529.0,0.0,0.0,0.0,0.0
83b301fffffffff,4.0,0.0,0.0,0.0,0.0
83b304fffffffff,1442.0,0.0,0.0,0.0,0.0
83b305fffffffff,7.0,0.0,0.0,0.0,0.0
83b30efffffffff,61.0,0.0,0.0,0.0,0.0
83b322fffffffff,2.0,0.0,0.0,0.0,0.0
83b325fffffffff,3.0,0.0,0.0,0.0,0.0
83b330fffffffff,129.0,0.0,0.0,0.0,0.0
83b331fffffffff,28.0,0.0,0.0,2.0,0.0
83b335fffffffff,10.0,0.0,0.0,0.0,0.0
83b336fffffffff,10.0,0.0,0.0,0.0,0.0
83b340fffffffff,10.0,0.0,0.0,0.0,0.0
83b342fffffffff,58.0,0.0,0.0,0.0,0.0
83b343fffffffff,58.0,0.0,0.0,0.0,0.0
83b344fffffffff,34.0,0.0,0.0,0.0,0.0
83b346fffffffff,37.0,0.0,0.0,0.0,0.0
83b348fffffffff,3.0,0.0,0.0,0.0,0.0
83b349fffffffff,36.0,0.0,0.0,0.0,0.0
83b34afffffffff,1.0,0.0,0.0,0.0,0.0
83b34bfffffffff,44.0,0.0,0.0,0.0,0.0
83b34cfffffffff,8.0,0.0,0.0,0.0,0.0
83b34dfffffffff,171.0,0.0,0.0,0.0,0.0
83b34efffffffff,3.0,0.0,0.0,0.0,0.0
83b351fffffffff,168.0,0.0,0.0,0.0,0.0
83b358fffffffff,13.0,0.0,0.0,0.0,0.0
83b35afffffffff,1.0,0.0,0.0,0.0,0.0
83b35bfffffffff,14.0,0.0,0.0,0.0,0.0
83b35cfffffffff,39.0,0.0,0.0,0.0,0.0
83b35dfffffffff,5.0,0.0,0.0,0.0,0.0
83b35efffffffff,33.0,0.0,0.0,0.0,0.0
83b360fffffffff,9.0,0.0,0.0,0.0,0.0
83b361fffffffff,20.0,0.0,0.0,0.0,0.0
83b362fffffffff,40.0,0.0,0.0,0.0,0.0
83b363fffffffff,7.0,0.0,0.0,0.0,0.0
83b365fffffffff,2.0,0.0,0.0,0.0,0.0
83b366fffffffff,71.0,0.0,0.0,0.0,1.0
83b368fffffffff,12.0,0.0,0.0,0.0,0.0
83b369fffffffff,46.0,0.0,0.0,0.0,0.0
83b36afffffffff,4.0,0.0,0.0,0.0,0.0
83b36bfffffffff,10.0,0.0,0.0,0.0,0.0
83b36cfffffffff,1.0,0.0,0.0,0.0,0.0
83b36dfffffffff,126.0,0.0,0.0,0.0,0.0
83b36efffffffff,3.0,0.0,0.0,0.0,0.0
83c203fffffffff,39.0,0.0,0.0,0.0,0.0
83c205fffffffff,86.0,0.0,0.0,0.0,4.0
83c218fffffffff,16.0,0.0,0.0,0.0,0.0
83c219fffffffff,19.0,0.0,0.0,0.0,0.0
83c21bfffffffff,362.0,0.0,0.0,0.0,4.0
83c21dfffffffff,238.0,0.0,0.0,0.0,0.0
83c221fffffffff,19.0,0.0,0.0,0.0,0.0
83c228fffffffff,9.0,0.0,0.0,0.0,0.0
83c229fffffffff,2.0,0.0,0.0,0.0,0.0
83c22afffffffff,99.0,0.0,0.0,0.0,0.0
83c22bfffffffff,2.0,0.0,0.0,0.0,0.0
83c22cfffffffff,29.0,0.0,0.0,0.0,0.0
83c22dfffffffff,1.0,0.0,0.0,0.0,0.0
83c22efffffffff,18.0,0.0,0.0,0.0,0.0
83c289fffffffff,1.0,0.0,0.0,0.0,1.0
83c2c0fffffffff,16.0,0.0,0.0,0.0,2.0
83c2c1fffffffff,129.0,0.0,0.0,0.0,3.0
83c2c2fffffffff,36.0,0.0,0.0,0.0,0.0
83c2c3fffffffff,12.0,0.0,0.0,0.0,0.0
83c2c4fffffffff,21.0,0.0,0.0,0.0,0.0
83c2c5fffffffff,1472.0,0.0,0.0,0.0,0.0
83c2c6fffffffff,133.0,0.0,0.0,0.0,0.0
83c2c8fffffffff,11.0,0.0,0.0,0.0,0.0
83c2c9fffffffff,56.0,0.0,0.0,0.0,0.0
83c2cafffffffff,110.0,0.0,0.0,0.0,0.0
83c2cbfffffffff,81.0,0.0,0.0,0.0,0.0
83c2ccfffffffff,12.0,0.0,0.0,0.0,0.0
83c2cdfffffffff,36.0,0.0,0.0,0.0,0.0
83c2cefffffffff,31.0,0.0,0.0,0.0,0.0
83c2d0fffffffff,243.0,0.0,0.0,0.0,0.0
83c2d1fffffffff,35.0,0.0,0.0,0.0,0.0
83c2d2fffffffff,71.0,0.0,0.0,0.0,8.0
83c2d3fffffffff,228.0,0.0,0.0,0.0,2.0
83c2d4fffffffff,366.0,0.0,0.0,0.0,2.0
83c2d5fffffffff,64.0,0.0,0.0,0.0,0.0
83c2d6fffffffff,175.0,0.0,0.0,0.0,9.0
83c2d8fffffffff,113.0,0.0,0.0,0.0,2.0
83c2d9fffffffff,145.0,0.0,0.0,0.0,0.0
83c2dafffffffff,6.0,0.0,0.0,0.0,0.0
83c2dbfffffffff,9.0,0.0,0.0,0.0,0.0
83c2dcfffffffff,16.0,0.0,0.0,0.0,0.0
83c2ddfffffffff,23.0,0.0,0.0,0.0,0.0
83c2defffffffff,24.0,0.0,0.0,0.0,0.0
83c2e0fffffffff,46.0,0.0,0.0,0.0,0.0
83c2e1fffffffff,17.0,0.0,0.0,0.0,0.0
83c2e2fffffffff,241.0,0.0,0.0,0.0,0.0
83c2e3fffffffff,963.0,0.0,0.0,0.0,5.0
83c2e4fffffffff,3.0,0.0,0.0,0.0,0.0
83c2e5fffffffff,24.0,0.0,0.0,0.0,0.0
83c2e6fffffffff,92.0,0.0,0.0,0.0,0.0
83c2e8fffffffff,22.0,0.0,0.0,0.0,0.0
83c2e9fffffffff,23.0,0.0,0.0,0.0,0.0
83c2eafffffffff,130.0,0.0,0.0,0.0,0.0
83c2ebfffffffff,14.0,0.0,0.0,0.0,0.0
83c2ecfffffffff,5.0,0.0,0.0,0.0,0.0
83c2eefffffffff,70.0,0.0,0.0,0.0,0.0
83c2f1fffffffff,215.0,0.0,0.0,0.0,4.0
83c2f2fffffffff,513.0,0.0,0.0,0.0,18.0
83c2f3fffffffff,488.0,0.0,0.0,0.0,3.0
83c308fffffffff,16.0,0.0,0.0,0.0,0.0
83c309fffffffff,17.0,0.0,0.0,0.0,0.0
83c30dfffffffff,8.0,0.0,0.0,0.0,0.0
83c324fffffffff,2.0,0.0,0.0,0.0,0.0
83c329fffffffff,96.0,0.0,0.0,0.0,4.0
83c32bfffffffff,6.0,0.0,0.0,0.0,0.0
83c32efffffffff,3.0,0.0,0.0,0.0,0.0
83c340fffffffff,272.0,0.0,0.0,0.0,0.0
83c341fffffffff,21.0,0.0,0.0,0.0,0.0
83c342fffffffff,4.0,0.0,0.0,0.0,0.0
83c343fffffffff,7.0,0.0,0.0,0.0,0.0
83c344fffffffff,8.0,0.0,0.0,0.0,0.0
83c345fffffffff,61.0,0.0,0.0,0.0,0.0
83c346fffffffff,32.0,0.0,0.0,0.0,0.0
83c349fffffffff,8.0,0.0,0.0,0.0,0.0
83c34bfffffffff,43.0,0.0,0.0,0.0,0.0
83c34cfffffffff,13.0,0.0,0.0,0.0,0.0
83c34dfffffffff,6.0,0.0,0.0,0.0,0.0
83c34efffffffff,13.0,0.0,0.0,0.0,0.0
83c350fffffffff,110.0,0.0,0.0,0.0,4.0
83c351fffffffff,33.0,0.0,0.0,0.0,0.0
83c352fffffffff,6.0,0.0,0.0,0.0,0.0
83c353fffffffff,18.0,0.0,0.0,0.0,0.0
83c354fffffffff,69.0,0.0,0.0,0.0,3.0
83c355fffffffff,30.0,0.0,0.0,0.0,0.0
83c356fffffffff,228.0,0.0,0.0,0.0,0.0
83c358fffffffff,2.0,0.0,0.0,0.0,0.0
83c35bfffffffff,1.0,0.0,0.0,0.0,0.0
83c35cfffffffff,4.0,0.0,0.0,0.0,0.0
83c360fffffffff,66.0,0.0,0.0,0.0,0.0
83c361fffffffff,2.0,0.0,0.0,0.0,0.0
83c364fffffffff,4.0,0.0,0.0,0.0,0.0
83c366fffffffff,13.0,0.0,0.0,0.0,0.0
83c36afffffffff,10.0,0.0,0.0,0.0,0.0
83c36bfffffffff,8.0,0.0,0.0,0.0,0.0
83c36cfffffffff,2.0,0.0,0.0,0.0,0.0
83c36dfffffffff,5.0,0.0,0.0,0.0,0.0
83c36efffffffff,5.0,0.0,0.0,0.0,0.0
83c370fffffffff,21.0,0.0,0.0,0.0,0.0
83c371fffffffff,70.0,0.0,0.0,0.0,0.0
83c372fffffffff,2.0,0.0,0.0,0.0,0.0
83c373fffffffff,31.0,0.0,0.0,0.0,0.0
83c375fffffffff,28.0,0.0,0.0,0.0,0.0
83c376fffffffff,53.0,0.0,0.0,0.0,3.0
83ce90fffffffff,1.0,0.0,0.0,0.0,0.0
83ce91fffffffff,1.0,0.0,0.0,0.0,0.0
83ce92fffffffff,10.0,0.0,0.0,0.0,0.0
83ce93fffffffff,317.0,0.0,0.0,0.0,0.0
83ce96fffffffff,8.0,0.0,0.0,0.0,0.0
83ce98fffffffff,46.0,0.0,0.0,0.0,0.0
83ce9efffffffff,9.0,0.0,0.0,0.0,0.0
