cell_id,Luscinia svecica,Luscinia svecica [svecica Group],Luscinia svecica azuricollis,Luscinia svecica cyanecula/namnetum,Luscinia svecica magna
841f237ffffffff,3.0,0.0,0.0,0.0,0.0
841f245ffffffff,3.0,0.0,0.0,2.0,0.0
841f24bffffffff,2.0,0.0,0.0,0.0,0.0
841f253ffffffff,2.0,0.0,0.0,0.0,0.0
841f25dffffffff,1.0,0.0,0.0,0.0,0.0
841f267ffffffff,2.0,0.0,0.0,0.0,0.0
841f283ffffffff,7.0,0.0,0.0,0.0,0.0
841f29dffffffff,2.0,0.0,0.0,0.0,0.0
841f2a1ffffffff,2.0,0.0,0.0,0.0,0.0
841f2a3ffffffff,40.0,21.0,0.0,2.0,0.0
841f2dbffffffff,6.0,0.0,0.0,0.0,0.0
841f303ffffffff,2.0,0.0,0.0,0.0,0.0
841f315ffffffff,17.0,0.0,0.0,8.0,0.0
841f31bffffffff,2.0,0.0,0.0,1.0,0.0
841f31dffffffff,1.0,0.0,0.0,0.0,0.0
841f325ffffffff,5.0,0.0,0.0,0.0,0.0
841f327ffffffff,20.0,0.0,0.0,2.0,0.0
841f331ffffffff,3.0,0.0,0.0,0.0,0.0
841f333ffffffff,9.0,0.0,0.0,0.0,0.0
841f337ffffffff,2.0,0.0,0.0,0.0,0.0
841f33bffffffff,22.0,0.0,0.0,2.0,0.0
841f33dffffffff,2.0,0.0,0.0,0.0,0.0
841f351ffffffff,2.0,0.0,0.0,0.0,0.0
841f357ffffffff,8.0,0.0,0.0,3.0,0.0
841f35bffffffff,2.0,0.0,0.0,0.0,0.0
841f425ffffffff,2.0,0.0,0.0,0.0,0.0
841f487ffffffff,5.0,0.0,0.0,0.0,0.0
841f4c7ffffffff,7.0,0.0,0.0,0.0,0.0
841f4e3ffffffff,20.0,1.0,0.0,0.0,0.0
841f511ffffffff,2.0,0.0,0.0,0.0,0.0
841f513ffffffff,6.0,0.0,0.0,0.0,0.0
841f519ffffffff,70.0,0.0,0.0,5.0,0.0
841f51dffffffff,4.0,0.0,0.0,2.0,0.0
841f525ffffffff,1.0,0.0,0.0,0.0,0.0
841f555ffffffff,1.0,0.0,0.0,0.0,0.0
841f583ffffffff,4.0,0.0,0.0,0.0,0.0
841f585ffffffff,7.0,0.0,0.0,0.0,0.0
841f587ffffffff,8.0,0.0,0.0,0.0,0.0
841f589ffffffff,1.0,0.0,0.0,0.0,0.0
841f591ffffffff,2.0,0.0,0.0,0.0,0.0
841f593ffffffff,11.0,1.0,0.0,0.0,0.0
841f5adffffffff,2.0,0.0,0.0,0.0,0.0
841f5b5ffffffff,2.0,0.0,0.0,0.0,0.0
841f5bbffffffff,4.0,0.0,0.0,0.0,0.0
841f5c5ffffffff,1.0,0.0,0.0,0.0,0.0
841f5ddffffffff,2.0,0.0,0.0,0.0,0.0
841f5e1ffffffff,6.0,0.0,0.0,0.0,0.0
841f5e3ffffffff,3.0,0.0,0.0,0.0,0.0
841f6a5ffffffff,2.0,0.0,0.0,0.0,0.0
841f6e9ffffffff,4.0,0.0,0.0,0.0,0.0
841f72dffffffff,2.0,0.0,0.0,0.0,0.0
841f81bffffffff,2.0,0.0,0.0,0.0,0.0
841f827ffffffff,9.0,0.0,0.0,0.0,0.0
841f833ffffffff,2.0,0.0,0.0,0.0,0.0
841f839ffffffff,2.0,0.0,0.0,0.0,0.0
841f83bffffffff,6.0,0.0,0.0,0.0,0.0
841f857ffffffff,2.0,0.0,0.0,0.0,0.0
841f881ffffffff,5.0,0.0,0.0,0.0,0.0
841f885ffffffff,2.0,0.0,0.0,2.0,0.0
841f887ffffffff,4.0,0.0,0.0,4.0,0.0
841f889ffffffff,18.0,0.0,0.0,8.0,0.0
841f895ffffffff,4.0,0.0,0.0,2.0,0.0
841f899ffffffff,4.0,0.0,0.0,0.0,0.0
841f8c1ffffffff,6.0,0.0,0.0,0.0,0.0
841f8c5ffffffff,3.0,0.0,0.0,0.0,0.0
841f8cbffffffff,36.0,0.0,0.0,2.0,0.0
841f8d1ffffffff,180.0,0.0,0.0,125.0,0.0
841f8d3ffffffff,10.0,0.0,0.0,6.0,0.0
841f8d9ffffffff,4.0,0.0,0.0,2.0,0.0
841f8dbffffffff,1.0,0.0,0.0,1.0,0.0
841f8ddffffffff,26.0,0.0,0.0,14.0,0.0
841f8e5ffffffff,7.0,0.0,0.0,0.0,0.0
841f8e9ffffffff,3.0,0.0,0.0,0.0,0.0
841f8ebffffffff,11.0,0.0,0.0,5.0,0.0
841f911ffffffff,2.0,0.0,0.0,0.0,0.0
841f917ffffffff,3.0,0.0,0.0,2.0,0.0
841f91bffffffff,3.0,0.0,0.0,0.0,0.0
841f953ffffffff,1.0,0.0,0.0,1.0,0.0
841f981ffffffff,8.0,0.0,0.0,4.0,0.0
841f9b1ffffffff,3.0,0.0,0.0,0.0,0.0
841f9c3ffffffff,4.0,0.0,0.0,2.0,0.0
841f9cdffffffff,2.0,0.0,0.0,0.0,0.0
841f9e1ffffffff,2.0,0.0,0.0,0.0,0.0
841fa09ffffffff,1.0,0.0,0.0,0.0,0.0
841fa0dffffffff,2.0,0.0,0.0,0.0,0.0
841fa35ffffffff,2.0,0.0,0.0,0.0,0.0
841fa41ffffffff,11.0,0.0,0.0,4.0,0.0
841fa43ffffffff,5.0,0.0,0.0,0.0,0.0
841fa47ffffffff,5.0,0.0,0.0,2.0,0.0
841fa49ffffffff,6.0,0.0,0.0,0.0,0.0
841fa4bffffffff,7.0,0.0,0.0,0.0,0.0
841fa4dffffffff,25.0,0.0,0.0,2.0,0.0
841fa51ffffffff,5.0,0.0,0.0,0.0,0.0
841fa55ffffffff,9.0,0.0,0.0,0.0,0.0
841fa59ffffffff,30.0,0.0,0.0,0.0,0.0
841fa5dffffffff,23.0,0.0,0.0,0.0,0.0
841fa69ffffffff,3.0,0.0,0.0,3.0,0.0
841fa6dffffffff,8.0,0.0,0.0,0.0,0.0
841fa83ffffffff,70.0,0.0,0.0,0.0,0.0
841fa8bffffffff,4.0,0.0,0.0,0.0,0.0
841fa95ffffffff,38.0,0.0,0.0,0.0,0.0
841fa9dffffffff,1.0,0.0,0.0,0.0,0.0
841faa7ffffffff,4.0,0.0,0.0,0.0,0.0
841faadffffffff,56.0,0.0,0.0,12.0,0.0
841fab3ffffffff,2.0,0.0,0.0,0.0,0.0
841fab7ffffffff,1.0,0.0,0.0,0.0,0.0
841fab9ffffffff,21.0,0.0,0.0,3.0,0.0
841fac7ffffffff,66.0,0.0,0.0,3.0,0.0
841fad3ffffffff,2.0,0.0,0.0,0.0,0.0
841fadbffffffff,10.0,0.0,0.0,4.0,0.0
841faddffffffff,36.0,0.0,0.0,2.0,0.0
841fae1ffffffff,8.0,0.0,0.0,0.0,0.0
841fae3ffffffff,24.0,0.0,0.0,2.0,0.0
841fae5ffffffff,1.0,0.0,0.0,1.0,0.0
841fae7ffffffff,17.0,0.0,0.0,0.0,0.0
841faebffffffff,13.0,0.0,0.0,2.0,0.0
841fb07ffffffff,2.0,0.0,0.0,0.0,0.0
841fb11ffffffff,1.0,0.0,0.0,0.0,0.0
841fb43ffffffff,1.0,0.0,0.0,1.0,0.0
841fb55ffffffff,6.0,0.0,0.0,0.0,0.0
841fb5bffffffff,2.0,0.0,0.0,0.0,0.0
84200adffffffff,3.0,0.0,0.0,0.0,0.0
84200e1ffffffff,2.0,2.0,0.0,0.0,0.0
84200e3ffffffff,9.0,7.0,0.0,0.0,0.0
84200e7ffffffff,3.0,0.0,0.0,0.0,0.0
842010dffffffff,7.0,0.0,0.0,0.0,0.0
842013dffffffff,1.0,0.0,0.0,0.0,0.0
8420147ffffffff,2.0,2.0,0.0,0.0,0.0
842016bffffffff,5.0,0.0,0.0,0.0,0.0
842016dffffffff,2.0,0.0,0.0,0.0,0.0
8420185ffffffff,3.0,0.0,0.0,0.0,0.0
8420199ffffffff,7.0,0.0,0.0,0.0,0.0
84201a1ffffffff,2.0,0.0,0.0,0.0,0.0
8420331ffffffff,4.0,0.0,0.0,0.0,0.0
8420339ffffffff,2.0,0.0,0.0,0.0,0.0
8420361ffffffff,2.0,0.0,0.0,0.0,0.0
842049bffffffff,6.0,6.0,0.0,0.0,0.0
842049dffffffff,2.0,2.0,0.0,0.0,0.0
84204a1ffffffff,3.0,1.0,0.0,0.0,0.0
84204a5ffffffff,4.0,0.0,0.0,0.0,0.0
84204a7ffffffff,5.0,1.0,0.0,0.0,0.0
84204adffffffff,3.0,1.0,0.0,0.0,0.0
84204b3ffffffff,12.0,0.0,0.0,0.0,0.0
84204b5ffffffff,3.0,2.0,0.0,0.0,0.0
84204d1ffffffff,1.0,1.0,0.0,0.0,0.0
84204d3ffffffff,1.0,1.0,0.0,0.0,0.0
84204d9ffffffff,4.0,4.0,0.0,0.0,0.0
8420547ffffffff,1.0,0.0,0.0,0.0,0.0
8420591ffffffff,11.0,0.0,0.0,0.0,0.0
8420593ffffffff,2.0,2.0,0.0,0.0,0.0
8420595ffffffff,2.0,0.0,0.0,0.0,0.0
84205b9ffffffff,15.0,4.0,0.0,0.0,0.0
84205e3ffffffff,7.0,2.0,0.0,0.0,0.0
8420683ffffffff,2.0,0.0,0.0,0.0,0.0
84206bdffffffff,2.0,2.0,0.0,0.0,0.0
842083bffffffff,4.0,0.0,0.0,0.0,0.0
84209a5ffffffff,47.0,1.0,0.0,0.0,0.0
84209b7ffffffff,2.0,0.0,0.0,0.0,0.0
8420a05ffffffff,2.0,2.0,0.0,0.0,0.0
8420a23ffffffff,1.0,0.0,0.0,0.0,0.0
8420a27ffffffff,8.0,0.0,0.0,0.0,0.0
8420a43ffffffff,5.0,0.0,0.0,0.0,0.0
8420ad1ffffffff,3.0,0.0,0.0,0.0,0.0
8420ad3ffffffff,3.0,0.0,0.0,0.0,0.0
8420b13ffffffff,1.0,0.0,0.0,0.0,0.0
8420b17ffffffff,2.0,0.0,0.0,0.0,0.0
8420b1bffffffff,4.0,0.0,0.0,0.0,0.0
8420cc9ffffffff,1.0,0.0,0.0,0.0,0.0
8420e3dffffffff,2.0,2.0,0.0,0.0,0.0
8420e61ffffffff,1.0,0.0,0.0,0.0,0.0
8420e69ffffffff,4.0,2.0,0.0,0.0,0.0
8420e6bffffffff,3.0,0.0,0.0,0.0,0.0
8420e85ffffffff,2.0,0.0,0.0,0.0,0.0
8420e97ffffffff,2.0,0.0,0.0,0.0,0.0
8420f59ffffffff,3.0,0.0,0.0,0.0,0.0
842104bffffffff,5.0,0.0,0.0,0.0,0.0
8421215ffffffff,4.0,2.0,0.0,0.0,0.0
8421231ffffffff,8.0,0.0,0.0,0.0,0.0
8421235ffffffff,12.0,0.0,0.0,0.0,0.0
842123dffffffff,45.0,0.0,0.0,0.0,0.0
84212b9ffffffff,2.0,0.0,0.0,0.0,0.0
84212cbffffffff,2.0,0.0,0.0,0.0,0.0
84212d9ffffffff,2.0,0.0,0.0,0.0,0.0
84214abffffffff,11.0,0.0,0.0,0.0,0.0
84214b9ffffffff,1.0,0.0,0.0,0.0,0.0
84214bdffffffff,2.0,0.0,0.0,0.0,0.0
8421505ffffffff,1.0,1.0,0.0,0.0,0.0
8421507ffffffff,15.0,4.0,0.0,0.0,0.0
842151dffffffff,1.0,0.0,0.0,0.0,0.0
8421529ffffffff,14.0,8.0,0.0,0.0,0.0
842152bffffffff,2.0,0.0,0.0,0.0,0.0
842152dffffffff,1.0,0.0,0.0,0.0,0.0
8421539ffffffff,30.0,8.0,0.0,0.0,0.0
842153dffffffff,12.0,0.0,0.0,0.0,0.0
8421711ffffffff,2.0,0.0,0.0,0.0,0.0
8421823ffffffff,2.0,2.0,0.0,0.0,0.0
8421837ffffffff,1.0,1.0,0.0,0.0,0.0
8421983ffffffff,15.0,0.0,0.0,0.0,0.0
8421987ffffffff,2.0,0.0,0.0,0.0,0.0
84219c1ffffffff,3.0,0.0,0.0,0.0,0.0
84219c3ffffffff,3.0,0.0,0.0,0.0,0.0
84219c9ffffffff,2.0,0.0,0.0,0.0,0.0
84219d3ffffffff,4.0,0.0,0.0,0.0,0.0
8424251ffffffff,1.0,0.0,0.0,0.0,0.0
8424311ffffffff,3.0,0.0,0.0,0.0,0.0
8424313ffffffff,3.0,0.0,0.0,0.0,0.0
842460dffffffff,24.0,0.0,0.0,0.0,0.0
8425001ffffffff,2.0,0.0,0.0,0.0,0.0
8425009ffffffff,1.0,0.0,0.0,0.0,0.0
842500dffffffff,2.0,0.0,0.0,0.0,0.0
842502bffffffff,2.0,0.0,0.0,0.0,0.0
8425105ffffffff,2.0,0.0,0.0,0.0,0.0
8425123ffffffff,10.0,0.0,0.0,0.0,0.0
842512bffffffff,51.0,0.0,0.0,0.0,0.0
8425131ffffffff,5.0,0.0,0.0,0.0,0.0
8425401ffffffff,3.0,3.0,0.0,0.0,0.0
8425415ffffffff,4.0,0.0,0.0,0.0,0.0
8425469ffffffff,2.0,2.0,0.0,0.0,0.0
84255b7ffffffff,2.0,0.0,0.0,0.0,0.0
8425717ffffffff,11.0,4.0,0.0,0.0,0.0
8425a1dffffffff,1.0,0.0,0.0,0.0,0.0
8425a49ffffffff,1.0,0.0,0.0,0.0,0.0
8425a4dffffffff,10.0,0.0,0.0,0.0,0.0
8425ac9ffffffff,107.0,0.0,0.0,0.0,0.0
8425acbffffffff,3.0,0.0,0.0,0.0,0.0
8425ae9ffffffff,2.0,0.0,0.0,0.0,0.0
8425aebffffffff,3.0,0.0,0.0,0.0,0.0
8425b03ffffffff,11.0,5.0,0.0,0.0,0.0
8425b07ffffffff,3.0,0.0,0.0,0.0,0.0
8425b1dffffffff,2.0,0.0,0.0,0.0,0.0
8425b39ffffffff,2.0,0.0,0.0,0.0,0.0
8425b41ffffffff,4.0,0.0,0.0,0.0,0.0
8425b47ffffffff,2.0,0.0,0.0,0.0,0.0
842c001ffffffff,1.0,0.0,0.0,0.0,0.0
842c003ffffffff,8.0,0.0,0.0,0.0,4.0
842c00bffffffff,9.0,0.0,0.0,0.0,0.0
842c015ffffffff,8.0,0.0,0.0,0.0,2.0
842c03bffffffff,4.0,0.0,0.0,0.0,4.0
842c043ffffffff,674.0,0.0,0.0,0.0,13.0
842c053ffffffff,2.0,0.0,0.0,0.0,0.0
842c057ffffffff,13.0,0.0,0.0,0.0,6.0
842c059ffffffff,14.0,0.0,0.0,0.0,0.0
842c05bffffffff,2.0,0.0,0.0,0.0,0.0
842c05dffffffff,5.0,0.0,0.0,0.0,0.0
842c063ffffffff,8.0,0.0,0.0,0.0,4.0
842c06bffffffff,3.0,0.0,0.0,0.0,0.0
842c103ffffffff,2.0,0.0,0.0,0.0,0.0
842c10bffffffff,2.0,0.0,0.0,0.0,0.0
842c157ffffffff,2.0,0.0,0.0,0.0,0.0
842c18dffffffff,3.0,0.0,0.0,0.0,0.0
842c19dffffffff,2.0,0.0,0.0,0.0,0.0
842c1d9ffffffff,2.0,0.0,0.0,0.0,2.0
842c1ddffffffff,2.0,0.0,0.0,0.0,2.0
842c1edffffffff,7.0,1.0,0.0,0.0,0.0
842c203ffffffff,42.0,0.0,0.0,0.0,2.0
842c21dffffffff,5.0,0.0,0.0,0.0,0.0
842c22dffffffff,3.0,0.0,0.0,0.0,0.0
842c237ffffffff,16.0,0.0,0.0,0.0,0.0
842c283ffffffff,15.0,0.0,0.0,0.0,0.0
842c2a1ffffffff,24.0,3.0,0.0,0.0,0.0
842c2a3ffffffff,18.0,0.0,0.0,0.0,0.0
842c2abffffffff,3.0,0.0,0.0,0.0,0.0
842c2e5ffffffff,12.0,0.0,0.0,0.0,0.0
842c2e7ffffffff,4.0,0.0,0.0,0.0,0.0
842c4cdffffffff,3.0,1.0,0.0,0.0,0.0
842c56dffffffff,51.0,0.0,0.0,0.0,0.0
842c831ffffffff,3.0,0.0,0.0,0.0,0.0
842c833ffffffff,17.0,5.0,0.0,0.0,0.0
842c835ffffffff,6.0,0.0,0.0,0.0,0.0
842c893ffffffff,1.0,0.0,0.0,0.0,0.0
842c8d7ffffffff,12.0,0.0,0.0,0.0,0.0
842c8e5ffffffff,6.0,3.0,0.0,0.0,0.0
842c903ffffffff,35.0,5.0,0.0,4.0,2.0
842c915ffffffff,2.0,0.0,0.0,0.0,0.0
842c931ffffffff,6.0,0.0,0.0,0.0,0.0
842c933ffffffff,27.0,3.0,0.0,2.0,0.0
842c935ffffffff,5.0,0.0,0.0,2.0,0.0
842c937ffffffff,3.0,0.0,0.0,0.0,0.0
842c93bffffffff,566.0,65.0,0.0,30.0,3.0
842c98dffffffff,2.0,0.0,0.0,0.0,0.0
842c9c9ffffffff,1.0,0.0,0.0,0.0,0.0
842c9d9ffffffff,9.0,0.0,0.0,0.0,0.0
842c9e9ffffffff,2.0,0.0,0.0,0.0,0.0
842ca85ffffffff,2.0,0.0,0.0,0.0,0.0
842cac1ffffffff,2.0,0.0,0.0,0.0,0.0
842cac3ffffffff,2.0,0.0,0.0,0.0,0.0
842cadbffffffff,2.0,0.0,0.0,0.0,0.0
842cc03ffffffff,3.0,0.0,0.0,0.0,0.0
842cc05ffffffff,10.0,2.0,0.0,0.0,0.0
842cc07ffffffff,11.0,0.0,0.0,0.0,0.0
842cc15ffffffff,1.0,1.0,0.0,0.0,0.0
842cc2bffffffff,2.0,0.0,0.0,0.0,0.0
842cc37ffffffff,2.0,0.0,0.0,0.0,0.0
842cc39ffffffff,2.0,0.0,0.0,0.0,0.0
842cc3bffffffff,1.0,0.0,0.0,0.0,0.0
842cc6bffffffff,4.0,0.0,0.0,0.0,0.0
842cd49ffffffff,7.0,0.0,0.0,0.0,0.0
842cd5bffffffff,18.0,5.0,0.0,8.0,0.0
842cda7ffffffff,1.0,0.0,0.0,0.0,0.0
842ce4bffffffff,3.0,0.0,0.0,0.0,0.0
842ce51ffffffff,3.0,0.0,0.0,0.0,0.0
842cf07ffffffff,24.0,6.0,0.0,0.0,0.0
842cf15ffffffff,2.0,0.0,0.0,0.0,0.0
842cf31ffffffff,14.0,0.0,0.0,2.0,0.0
842cf35ffffffff,61.0,0.0,0.0,0.0,2.0
842cf3dffffffff,7.0,0.0,0.0,0.0,0.0
842cf57ffffffff,3.0,0.0,0.0,0.0,0.0
842cf59ffffffff,1.0,0.0,0.0,0.0,0.0
842d01dffffffff,4.0,0.0,0.0,0.0,0.0
842d021ffffffff,4.0,0.0,0.0,0.0,0.0
842d029ffffffff,2.0,0.0,0.0,0.0,0.0
842d033ffffffff,1.0,0.0,0.0,0.0,0.0
842d03bffffffff,7.0,0.0,0.0,0.0,0.0
842d0edffffffff,2.0,0.0,0.0,0.0,0.0
842d107ffffffff,11.0,0.0,0.0,0.0,4.0
842d125ffffffff,8.0,0.0,0.0,0.0,0.0
842d12bffffffff,1.0,0.0,0.0,0.0,0.0
842d14bffffffff,11.0,0.0,0.0,0.0,0.0
842d227ffffffff,3.0,0.0,0.0,0.0,0.0
842d311ffffffff,2.0,0.0,0.0,0.0,0.0
842d331ffffffff,37.0,0.0,0.0,0.0,0.0
842d333ffffffff,11.0,0.0,0.0,0.0,0.0
842d51bffffffff,2.0,0.0,0.0,0.0,0.0
842d5c3ffffffff,6.0,0.0,0.0,0.0,0.0
842d603ffffffff,1.0,0.0,0.0,0.0,0.0
842d641ffffffff,35.0,0.0,0.0,0.0,0.0
842d64dffffffff,64.0,0.0,0.0,0.0,0.0
842d663ffffffff,4.0,0.0,0.0,0.0,0.0
842d667ffffffff,2.0,0.0,0.0,0.0,0.0
842d751ffffffff,2.0,0.0,0.0,0.0,0.0
842d81dffffffff,1.0,0.0,0.0,0.0,0.0
842d849ffffffff,2.0,0.0,0.0,0.0,0.0
842d8c1ffffffff,1.0,0.0,0.0,0.0,0.0
842d959ffffffff,4.0,0.0,0.0,0.0,0.0
842da17ffffffff,118.0,0.0,0.0,0.0,0.0
842da19ffffffff,6.0,0.0,0.0,0.0,0.0
842da23ffffffff,2.0,0.0,0.0,0.0,0.0
842da25ffffffff,7.0,0.0,0.0,0.0,0.0
842da45ffffffff,13.0,0.0,0.0,0.0,0.0
842da5dffffffff,9.0,0.0,0.0,0.0,0.0
842da69ffffffff,2.0,0.0,0.0,0.0,0.0
842da81ffffffff,53.0,0.0,0.0,0.0,0.0
842da8dffffffff,5.0,0.0,0.0,0.0,0.0
842dac5ffffffff,10.0,0.0,0.0,0.0,0.0
842dae9ffffffff,13.0,0.0,0.0,0.0,0.0
842db01ffffffff,573.0,9.0,0.0,0.0,0.0
842db03ffffffff,566.0,20.0,0.0,0.0,0.0
842db05ffffffff,541.0,19.0,0.0,8.0,0.0
842db07ffffffff,13.0,0.0,0.0,0.0,0.0
842db0bffffffff,242.0,0.0,0.0,2.0,0.0
842db0dffffffff,197.0,12.0,0.0,0.0,0.0
842db11ffffffff,64.0,5.0,0.0,0.0,0.0
842db15ffffffff,53.0,0.0,0.0,0.0,0.0
842db1bffffffff,12.0,4.0,0.0,0.0,0.0
842db1dffffffff,209.0,2.0,0.0,0.0,0.0
842db21ffffffff,22.0,0.0,0.0,0.0,0.0
842db23ffffffff,5.0,0.0,0.0,0.0,0.0
842db25ffffffff,65.0,0.0,0.0,0.0,0.0
842db29ffffffff,33.0,1.0,0.0,0.0,0.0
842db2bffffffff,70.0,1.0,0.0,0.0,0.0
842db2dffffffff,151.0,3.0,0.0,7.0,0.0
842db37ffffffff,8.0,0.0,0.0,0.0,0.0
842db39ffffffff,2.0,0.0,0.0,0.0,0.0
842db3dffffffff,7.0,0.0,0.0,0.0,0.0
842db63ffffffff,184.0,7.0,0.0,0.0,0.0
842db65ffffffff,2.0,0.0,0.0,0.0,0.0
842db67ffffffff,393.0,11.0,0.0,0.0,0.0
84302b7ffffffff,4.0,0.0,0.0,0.0,0.0
8430305ffffffff,24.0,0.0,0.0,0.0,0.0
843030dffffffff,1.0,0.0,0.0,0.0,0.0
8430325ffffffff,27.0,2.0,0.0,0.0,0.0
843032dffffffff,2.0,0.0,0.0,0.0,0.0
8430833ffffffff,2.0,0.0,0.0,0.0,0.0
8430991ffffffff,15.0,0.0,0.0,0.0,0.0
8430995ffffffff,5.0,1.0,0.0,0.0,0.0
84309adffffffff,2.0,2.0,0.0,0.0,0.0
84309d9ffffffff,4.0,0.0,0.0,0.0,0.0
8430e0bffffffff,3.0,0.0,0.0,0.0,0.0
8430e25ffffffff,16.0,0.0,0.0,0.0,0.0
84316e5ffffffff,1.0,0.0,0.0,0.0,0.0
8431819ffffffff,6.0,0.0,0.0,0.0,0.0
8431859ffffffff,3.0,0.0,0.0,0.0,0.0
843185bffffffff,17.0,0.0,0.0,0.0,0.0
84318d1ffffffff,13.0,0.0,0.0,0.0,0.0
84318d3ffffffff,3.0,0.0,0.0,0.0,0.0
84318d7ffffffff,57.0,0.0,0.0,0.0,0.0
8431a85ffffffff,5.0,0.0,0.0,0.0,0.0
8431aa1ffffffff,11.0,2.0,0.0,0.0,0.0
8431aa5ffffffff,17.0,0.0,0.0,0.0,0.0
8431aa7ffffffff,3.0,0.0,0.0,0.0,0.0
8431aadffffffff,22.0,0.0,0.0,0.0,0.0
8438161ffffffff,3.0,0.0,0.0,0.0,0.0
843816dffffffff,2.0,0.0,0.0,0.0,0.0
8438243ffffffff,2.0,0.0,0.0,0.0,0.0
8438245ffffffff,2.0,0.0,0.0,0.0,0.0
8438247ffffffff,68.0,0.0,0.0,10.0,0.0
8438251ffffffff,3.0,0.0,0.0,0.0,0.0
8438253ffffffff,2.0,0.0,0.0,0.0,0.0
8438255ffffffff,16.0,0.0,0.0,0.0,0.0
8438259ffffffff,33.0,0.0,0.0,1.0,0.0
843825bffffffff,39.0,0.0,0.0,0.0,0.0
843825dffffffff,3.0,0.0,0.0,0.0,0.0
843826bffffffff,53.0,0.0,0.0,0.0,0.0
843865bffffffff,3.0,0.0,0.0,0.0,0.0
8438685ffffffff,1.0,0.0,0.0,0.0,0.0
8438711ffffffff,1.0,0.0,0.0,0.0,0.0
8439001ffffffff,6.0,0.0,0.0,0.0,0.0
8439003ffffffff,3.0,0.0,0.0,2.0,0.0
8439007ffffffff,12.0,0.0,0.0,0.0,0.0
843900bffffffff,99.0,0.0,0.0,7.0,0.0
8439015ffffffff,6.0,0.0,0.0,0.0,0.0
8439019ffffffff,85.0,0.0,4.0,0.0,0.0
843901bffffffff,106.0,0.0,16.0,0.0,0.0
843901dffffffff,160.0,0.0,0.0,2.0,0.0
8439023ffffffff,5.0,0.0,0.0,0.0,0.0
8439025ffffffff,2.0,0.0,0.0,0.0,0.0
8439029ffffffff,3.0,0.0,0.0,0.0,0.0
843902bffffffff,11.0,0.0,0.0,0.0,0.0
843902dffffffff,14.0,0.0,0.0,0.0,0.0
8439031ffffffff,4.0,0.0,0.0,0.0,0.0
8439039ffffffff,58.0,0.0,0.0,0.0,0.0
843903bffffffff,48.0,0.0,0.0,0.0,0.0
843903dffffffff,19.0,0.0,0.0,0.0,0.0
8439051ffffffff,2.0,0.0,0.0,0.0,0.0
8439053ffffffff,2.0,0.0,0.0,0.0,0.0
8439057ffffffff,19.0,0.0,0.0,0.0,0.0
843905bffffffff,2.0,0.0,0.0,0.0,0.0
8439065ffffffff,9.0,0.0,0.0,0.0,0.0
843906dffffffff,10.0,0.0,0.0,0.0,0.0
8439081ffffffff,10.0,0.0,0.0,0.0,0.0
8439089ffffffff,103.0,0.0,0.0,0.0,0.0
843908bffffffff,4.0,0.0,0.0,0.0,0.0
843908dffffffff,106.0,0.0,0.0,0.0,0.0
8439097ffffffff,5.0,0.0,0.0,0.0,0.0
84390c1ffffffff,14.0,0.0,0.0,0.0,0.0
84390c3ffffffff,21.0,0.0,0.0,0.0,0.0
84390c5ffffffff,7.0,0.0,0.0,0.0,0.0
84390c9ffffffff,2.0,0.0,0.0,0.0,0.0
84390cbffffffff,222.0,0.0,0.0,0.0,0.0
84390e3ffffffff,4.0,0.0,0.0,0.0,0.0
84390ebffffffff,2.0,0.0,0.0,0.0,0.0
8439101ffffffff,422.0,0.0,0.0,2.0,0.0
8439103ffffffff,282.0,0.0,0.0,0.0,0.0
843910bffffffff,2.0,0.0,0.0,0.0,0.0
8439111ffffffff,15.0,0.0,0.0,0.0,0.0
8439113ffffffff,54.0,0.0,0.0,0.0,0.0
8439115ffffffff,349.0,0.0,0.0,5.0,0.0
8439117ffffffff,38.0,0.0,0.0,0.0,0.0
8439119ffffffff,6.0,0.0,0.0,0.0,0.0
8439151ffffffff,30.0,0.0,0.0,0.0,0.0
8439153ffffffff,42.0,0.0,0.0,0.0,0.0
8439155ffffffff,32.0,0.0,0.0,0.0,0.0
8439157ffffffff,4.0,0.0,0.0,0.0,0.0
8439159ffffffff,408.0,0.0,0.0,0.0,0.0
843915dffffffff,57.0,0.0,0.0,0.0,0.0
8439183ffffffff,152.0,0.0,0.0,0.0,0.0
8439185ffffffff,3.0,0.0,0.0,0.0,0.0
8439187ffffffff,3.0,0.0,0.0,0.0,0.0
8439189ffffffff,8.0,0.0,0.0,0.0,0.0
843918bffffffff,142.0,0.0,0.0,0.0,0.0
843918dffffffff,2.0,0.0,0.0,0.0,0.0
8439191ffffffff,26.0,0.0,0.0,0.0,0.0
8439193ffffffff,35.0,0.0,0.0,0.0,0.0
8439195ffffffff,105.0,0.0,0.0,0.0,0.0
8439197ffffffff,53.0,0.0,0.0,0.0,0.0
843919dffffffff,7.0,0.0,0.0,0.0,0.0
84391a9ffffffff,355.0,0.0,0.0,4.0,0.0
84391abffffffff,11.0,0.0,0.0,0.0,0.0
84391b9ffffffff,3.0,0.0,0.0,0.0,0.0
84391c1ffffffff,2.0,0.0,0.0,0.0,0.0
84391c5ffffffff,81.0,0.0,0.0,4.0,0.0
84391c7ffffffff,277.0,0.0,0.0,6.0,0.0
84391d1ffffffff,6.0,0.0,0.0,0.0,0.0
84391d7ffffffff,3.0,0.0,0.0,0.0,0.0
