cell_id,Empidonax traillii,Empidonax traillii traillii,Empidonax traillii brewsteri/adastus,Empidonax traillii extimus
8429a65ffffffff,2.0,0.0,0.0,0.0
8429a69ffffffff,21.0,0.0,0.0,0.0
8429a6bffffffff,16.0,0.0,0.0,0.0
8429a6dffffffff,21.0,0.0,0.0,0.0
8429a81ffffffff,12.0,0.0,0.0,0.0
8429a89ffffffff,2.0,0.0,0.0,0.0
8429a91ffffffff,5.0,0.0,0.0,0.0
8429a9bffffffff,2.0,0.0,0.0,0.0
8429aa1ffffffff,1.0,0.0,0.0,0.0
8429aa7ffffffff,1.0,0.0,0.0,0.0
8429ac1ffffffff,2.0,0.0,0.0,0.0
8429ac3ffffffff,2.0,0.0,0.0,0.0
8429ac9ffffffff,4.0,0.0,0.0,0.0
8429acbffffffff,2.0,0.0,0.0,0.0
8429acdffffffff,8.0,0.0,0.0,0.0
8429ad7ffffffff,3.0,0.0,0.0,0.0
8429addffffffff,4.0,0.0,0.0,0.0
8429ae1ffffffff,34.0,0.0,0.0,31.0
8429ae5ffffffff,12.0,0.0,0.0,0.0
8429ae9ffffffff,2.0,0.0,0.0,0.0
8429aedffffffff,2.0,0.0,0.0,0.0
8429b01ffffffff,2.0,0.0,0.0,2.0
8429b09ffffffff,3.0,0.0,0.0,3.0
8429b0bffffffff,3.0,0.0,0.0,0.0
8429b0dffffffff,1.0,0.0,0.0,1.0
8429b13ffffffff,2.0,0.0,0.0,0.0
8429b29ffffffff,16.0,0.0,3.0,4.0
8429b55ffffffff,5.0,0.0,0.0,0.0
8429b5bffffffff,39.0,0.0,0.0,0.0
8429b5dffffffff,8.0,0.0,0.0,0.0
8429b61ffffffff,5.0,0.0,0.0,0.0
8429b67ffffffff,13.0,0.0,0.0,0.0
8429b6bffffffff,32.0,0.0,0.0,12.0
8429b6dffffffff,2.0,0.0,0.0,0.0
842a069ffffffff,2.0,0.0,0.0,0.0
842a06dffffffff,10.0,0.0,0.0,0.0
842a101ffffffff,70.0,1.0,0.0,0.0
842a103ffffffff,35.0,1.0,0.0,0.0
842a105ffffffff,3.0,0.0,0.0,0.0
842a107ffffffff,38.0,0.0,0.0,0.0
842a109ffffffff,50.0,23.0,0.0,0.0
842a10bffffffff,13.0,0.0,0.0,0.0
842a10dffffffff,6.0,0.0,0.0,0.0
842a121ffffffff,1.0,0.0,0.0,0.0
842a123ffffffff,133.0,0.0,0.0,0.0
842a125ffffffff,2.0,0.0,0.0,0.0
842a127ffffffff,109.0,0.0,0.0,0.0
842a129ffffffff,8.0,0.0,0.0,0.0
842a12bffffffff,10.0,0.0,0.0,0.0
842a12dffffffff,3.0,0.0,0.0,0.0
842a131ffffffff,3.0,0.0,0.0,0.0
842a133ffffffff,7.0,0.0,0.0,0.0
842a135ffffffff,342.0,0.0,0.0,0.0
842a13bffffffff,11.0,0.0,0.0,0.0
842a13dffffffff,14.0,0.0,0.0,0.0
842a141ffffffff,13.0,1.0,0.0,0.0
842a143ffffffff,2.0,2.0,0.0,0.0
842a145ffffffff,9.0,0.0,0.0,0.0
842a147ffffffff,1.0,1.0,0.0,0.0
842a149ffffffff,9.0,2.0,0.0,0.0
842a14bffffffff,1.0,1.0,0.0,0.0
842a14dffffffff,12.0,0.0,0.0,0.0
842a159ffffffff,1.0,0.0,0.0,0.0
842a15dffffffff,10.0,2.0,0.0,0.0
842a161ffffffff,1.0,0.0,0.0,0.0
842a163ffffffff,14.0,0.0,0.0,0.0
842a169ffffffff,11.0,0.0,0.0,0.0
842a16bffffffff,4.0,0.0,0.0,0.0
842a1a5ffffffff,14.0,0.0,0.0,0.0
842a301ffffffff,14.0,0.0,0.0,0.0
842a303ffffffff,2.0,0.0,0.0,0.0
842a305ffffffff,1.0,0.0,0.0,0.0
842a307ffffffff,92.0,0.0,0.0,0.0
842a311ffffffff,6.0,0.0,0.0,0.0
842a313ffffffff,4.0,0.0,0.0,0.0
842a315ffffffff,19.0,0.0,0.0,0.0
842a317ffffffff,2.0,0.0,0.0,0.0
842a323ffffffff,3.0,0.0,0.0,0.0
842a327ffffffff,14.0,0.0,0.0,0.0
842a32bffffffff,29.0,0.0,0.0,0.0
842a331ffffffff,2.0,0.0,0.0,0.0
842a333ffffffff,11.0,0.0,0.0,0.0
842a335ffffffff,2.0,0.0,0.0,0.0
842a337ffffffff,1.0,0.0,0.0,0.0
842a339ffffffff,5.0,0.0,0.0,0.0
842a33bffffffff,27.0,0.0,0.0,0.0
842a33dffffffff,4.0,0.0,0.0,0.0
842a341ffffffff,2.0,0.0,0.0,0.0
842a349ffffffff,3.0,0.0,0.0,0.0
842a363ffffffff,2.0,0.0,0.0,0.0
842a369ffffffff,2.0,0.0,0.0,0.0
842a4c9ffffffff,1.0,0.0,0.0,0.0
842a801ffffffff,1.0,0.0,0.0,0.0
842a80bffffffff,5.0,2.0,0.0,0.0
842a815ffffffff,1.0,0.0,0.0,0.0
842a841ffffffff,2.0,0.0,0.0,0.0
842a845ffffffff,1.0,0.0,0.0,0.0
842a84dffffffff,4.0,0.0,0.0,0.0
842a851ffffffff,7.0,4.0,0.0,0.0
842a857ffffffff,8.0,0.0,0.0,0.0
842a859ffffffff,1.0,0.0,0.0,0.0
842a86bffffffff,1.0,1.0,0.0,0.0
842a885ffffffff,2.0,0.0,0.0,0.0
842a88dffffffff,6.0,0.0,0.0,0.0
842a897ffffffff,14.0,0.0,0.0,0.0
842a8a3ffffffff,2.0,0.0,0.0,0.0
842a8abffffffff,3.0,0.0,0.0,0.0
842a8adffffffff,2.0,0.0,0.0,0.0
842a8b1ffffffff,9.0,0.0,0.0,0.0
842a8b5ffffffff,90.0,0.0,0.0,0.0
842a8bbffffffff,2.0,0.0,0.0,0.0
842a8bdffffffff,4.0,0.0,0.0,0.0
842a8c1ffffffff,26.0,0.0,0.0,0.0
842a8c5ffffffff,12.0,0.0,0.0,0.0
842a8d5ffffffff,2.0,0.0,0.0,0.0
842a8dbffffffff,2.0,0.0,0.0,0.0
842a8e3ffffffff,1.0,0.0,0.0,0.0
842a8edffffffff,2.0,2.0,0.0,0.0
842a905ffffffff,1.0,0.0,0.0,0.0
842a907ffffffff,2.0,0.0,0.0,0.0
842a90bffffffff,2.0,0.0,0.0,0.0
842a91dffffffff,3.0,0.0,0.0,0.0
842a931ffffffff,2.0,0.0,0.0,0.0
842a935ffffffff,2.0,0.0,0.0,0.0
842a937ffffffff,1.0,0.0,0.0,0.0
842a93bffffffff,2.0,0.0,0.0,0.0
842a947ffffffff,1.0,1.0,0.0,0.0
842a949ffffffff,2.0,0.0,0.0,0.0
842a94dffffffff,1.0,0.0,0.0,0.0
842a957ffffffff,4.0,0.0,0.0,0.0
842a997ffffffff,8.0,0.0,0.0,0.0
842a9a7ffffffff,4.0,0.0,0.0,0.0
842a9c1ffffffff,2.0,0.0,0.0,0.0
842aa13ffffffff,3.0,0.0,0.0,0.0
842aa1dffffffff,2.0,0.0,0.0,0.0
842aa21ffffffff,2.0,0.0,0.0,0.0
842aa31ffffffff,11.0,0.0,0.0,0.0
842aa33ffffffff,1.0,0.0,0.0,0.0
842aa45ffffffff,2.0,0.0,0.0,0.0
842aa49ffffffff,12.0,0.0,0.0,0.0
842aa4bffffffff,16.0,2.0,0.0,0.0
842aa4dffffffff,20.0,0.0,0.0,0.0
842aa67ffffffff,2.0,0.0,0.0,0.0
842aa81ffffffff,7.0,1.0,0.0,0.0
842aa83ffffffff,8.0,0.0,0.0,0.0
842aa85ffffffff,13.0,0.0,0.0,0.0
842aa87ffffffff,23.0,0.0,0.0,0.0
842aa89ffffffff,12.0,2.0,0.0,0.0
842aa8bffffffff,1.0,0.0,0.0,0.0
842aa8dffffffff,15.0,6.0,0.0,0.0
842aa91ffffffff,2.0,0.0,0.0,0.0
842aa93ffffffff,2.0,0.0,0.0,0.0
842aa95ffffffff,5.0,3.0,0.0,0.0
842aa9bffffffff,8.0,0.0,0.0,0.0
842aaa1ffffffff,4.0,0.0,0.0,0.0
842aaa9ffffffff,11.0,0.0,0.0,0.0
842aaabffffffff,2.0,0.0,0.0,0.0
842aaadffffffff,2.0,0.0,0.0,0.0
842aab9ffffffff,2.0,0.0,0.0,0.0
842aabbffffffff,3.0,0.0,0.0,0.0
842aabdffffffff,1.0,0.0,0.0,0.0
842aac1ffffffff,22.0,0.0,0.0,0.0
842aac3ffffffff,8.0,0.0,0.0,0.0
842aac5ffffffff,2.0,0.0,0.0,0.0
842aac7ffffffff,5.0,0.0,0.0,0.0
842aac9ffffffff,191.0,0.0,0.0,0.0
842aacbffffffff,97.0,0.0,0.0,0.0
842aacdffffffff,30.0,0.0,0.0,0.0
842aad1ffffffff,49.0,0.0,0.0,0.0
842aad3ffffffff,1.0,0.0,0.0,0.0
842aad5ffffffff,4.0,0.0,0.0,0.0
842aad9ffffffff,24.0,0.0,0.0,0.0
842aadbffffffff,3.0,0.0,0.0,0.0
842aaddffffffff,1.0,0.0,0.0,0.0
842aae1ffffffff,4.0,2.0,0.0,0.0
842aae3ffffffff,3.0,1.0,0.0,0.0
842aae5ffffffff,1.0,0.0,0.0,0.0
842aaedffffffff,3.0,0.0,0.0,0.0
842ab03ffffffff,2.0,0.0,0.0,0.0
842ab05ffffffff,18.0,4.0,0.0,0.0
842ab13ffffffff,2.0,0.0,0.0,0.0
842ab15ffffffff,8.0,0.0,0.0,0.0
842ab19ffffffff,3.0,3.0,0.0,0.0
842ab21ffffffff,34.0,0.0,0.0,0.0
842ab23ffffffff,15.0,15.0,0.0,0.0
842ab25ffffffff,31.0,0.0,0.0,0.0
842ab2bffffffff,24.0,16.0,0.0,0.0
842ab2dffffffff,14.0,0.0,0.0,0.0
842ab39ffffffff,5.0,0.0,0.0,0.0
842ab3bffffffff,4.0,0.0,0.0,0.0
842ab41ffffffff,2.0,0.0,0.0,0.0
842ab49ffffffff,23.0,13.0,0.0,0.0
842ab4bffffffff,10.0,2.0,0.0,0.0
842ab51ffffffff,2.0,2.0,0.0,0.0
842ab53ffffffff,4.0,0.0,0.0,0.0
842ab55ffffffff,44.0,29.0,0.0,0.0
842ab57ffffffff,18.0,1.0,0.0,0.0
842ab59ffffffff,1.0,0.0,0.0,0.0
842ab5bffffffff,2.0,0.0,0.0,0.0
842ab5dffffffff,6.0,0.0,0.0,0.0
842ab61ffffffff,5.0,0.0,0.0,0.0
842ab65ffffffff,2.0,0.0,0.0,0.0
842ab67ffffffff,7.0,0.0,0.0,0.0
842ab6bffffffff,17.0,1.0,0.0,0.0
842ad6dffffffff,1.0,0.0,0.0,0.0
842af0dffffffff,3.0,0.0,0.0,0.0
842af15ffffffff,1.0,0.0,0.0,0.0
842af61ffffffff,1.0,0.0,0.0,0.0
842af63ffffffff,4.0,0.0,0.0,0.0
842af65ffffffff,6.0,0.0,0.0,0.0
842af69ffffffff,2.0,0.0,0.0,0.0
842af6bffffffff,14.0,0.0,0.0,0.0
842af6dffffffff,1.0,0.0,0.0,0.0
842b001ffffffff,2.0,0.0,0.0,0.0
842b003ffffffff,5.0,0.0,0.0,0.0
842b007ffffffff,4.0,0.0,0.0,0.0
842b013ffffffff,2.0,0.0,0.0,0.0
842b019ffffffff,2.0,0.0,0.0,0.0
842b02bffffffff,3.0,0.0,0.0,0.0
842b031ffffffff,2.0,0.0,0.0,0.0
842b033ffffffff,5.0,0.0,0.0,0.0
842b035ffffffff,2.0,0.0,0.0,0.0
842b03bffffffff,26.0,0.0,0.0,0.0
842b0a5ffffffff,16.0,0.0,0.0,0.0
842b0a7ffffffff,104.0,0.0,0.0,0.0
842b0c5ffffffff,5.0,0.0,0.0,0.0
842b115ffffffff,6.0,0.0,0.0,0.0
842b125ffffffff,1.0,0.0,0.0,0.0
842b169ffffffff,5.0,0.0,0.0,0.0
842b181ffffffff,5.0,3.0,0.0,0.0
842b187ffffffff,12.0,0.0,0.0,0.0
842b189ffffffff,11.0,0.0,0.0,0.0
842b199ffffffff,18.0,0.0,0.0,0.0
842b1a9ffffffff,9.0,0.0,0.0,0.0
842b1abffffffff,9.0,0.0,0.0,0.0
842b1b9ffffffff,6.0,0.0,0.0,0.0
842b1bdffffffff,16.0,0.0,0.0,0.0
842b1c7ffffffff,2.0,0.0,0.0,0.0
842b1cdffffffff,2.0,0.0,0.0,0.0
842b1d7ffffffff,7.0,0.0,0.0,0.0
842b1d9ffffffff,10.0,0.0,0.0,0.0
842b291ffffffff,2.0,0.0,0.0,0.0
842b2abffffffff,1.0,0.0,0.0,0.0
842b303ffffffff,1.0,0.0,0.0,0.0
842b315ffffffff,2.0,0.0,0.0,0.0
842b813ffffffff,20.0,0.0,0.0,0.0
842b815ffffffff,5.0,0.0,0.0,0.0
842b81bffffffff,5.0,0.0,0.0,0.0
842b831ffffffff,2.0,0.0,0.0,0.0
842b833ffffffff,22.0,0.0,0.0,0.0
842b835ffffffff,45.0,0.0,0.0,0.0
842b83bffffffff,18.0,5.0,0.0,0.0
842b883ffffffff,5.0,0.0,0.0,0.0
842b887ffffffff,3.0,0.0,0.0,0.0
842b891ffffffff,9.0,0.0,0.0,0.0
842b893ffffffff,6.0,0.0,0.0,0.0
842b895ffffffff,10.0,0.0,0.0,0.0
842b899ffffffff,2.0,0.0,0.0,0.0
842b89bffffffff,17.0,2.0,0.0,0.0
842b8a7ffffffff,5.0,0.0,0.0,0.0
842b8adffffffff,70.0,68.0,0.0,0.0
842b8b7ffffffff,2.0,0.0,0.0,0.0
842b8c9ffffffff,1.0,0.0,0.0,0.0
842b8cbffffffff,5.0,0.0,0.0,0.0
842b8cdffffffff,17.0,0.0,0.0,0.0
842b8d1ffffffff,10.0,0.0,0.0,0.0
842b8d5ffffffff,2.0,0.0,0.0,0.0
842b8d7ffffffff,13.0,0.0,0.0,0.0
842b8dbffffffff,4.0,0.0,0.0,0.0
842b8ddffffffff,4.0,0.0,0.0,0.0
842b8e5ffffffff,1.0,0.0,0.0,0.0
842b8e7ffffffff,2.0,0.0,0.0,0.0
842b8e9ffffffff,3.0,0.0,0.0,0.0
842b911ffffffff,4.0,0.0,0.0,0.0
842b947ffffffff,3.0,0.0,0.0,0.0
842b981ffffffff,4.0,0.0,0.0,0.0
842b983ffffffff,16.0,2.0,0.0,0.0
842b987ffffffff,2.0,0.0,0.0,0.0
842b98bffffffff,44.0,8.0,0.0,0.0
842b98dffffffff,7.0,6.0,0.0,0.0
842b991ffffffff,12.0,0.0,0.0,0.0
842b993ffffffff,2.0,0.0,0.0,0.0
842b997ffffffff,3.0,0.0,0.0,0.0
842b999ffffffff,2.0,0.0,0.0,0.0
842b99dffffffff,2.0,2.0,0.0,0.0
842b9a7ffffffff,4.0,4.0,0.0,0.0
842b9a9ffffffff,2.0,2.0,0.0,0.0
842b9b3ffffffff,6.0,0.0,0.0,0.0
842b9b5ffffffff,33.0,7.0,0.0,0.0
842b9b7ffffffff,9.0,2.0,0.0,0.0
842b9b9ffffffff,14.0,3.0,0.0,0.0
842b9bbffffffff,5.0,0.0,0.0,0.0
842b9bdffffffff,27.0,19.0,0.0,0.0
842b9cdffffffff,22.0,0.0,0.0,0.0
842b9d1ffffffff,16.0,15.0,0.0,0.0
842b9d3ffffffff,31.0,14.0,0.0,0.0
842b9d7ffffffff,1.0,1.0,0.0,0.0
842b9d9ffffffff,1.0,1.0,0.0,0.0
842b9dbffffffff,68.0,60.0,0.0,0.0
842b9e7ffffffff,1.0,0.0,0.0,0.0
842b9e9ffffffff,2.0,0.0,0.0,0.0
842b9ebffffffff,10.0,0.0,0.0,0.0
842ba83ffffffff,3.0,3.0,0.0,0.0
842ba85ffffffff,8.0,0.0,0.0,0.0
842ba87ffffffff,56.0,0.0,0.0,0.0
842ba8dffffffff,4.0,0.0,0.0,0.0
842ba95ffffffff,17.0,0.0,0.0,0.0
842ba97ffffffff,5.0,0.0,0.0,0.0
842baa5ffffffff,62.0,0.0,0.0,0.0
842baa7ffffffff,28.0,0.0,0.0,0.0
842baa9ffffffff,2.0,0.0,0.0,0.0
842baabffffffff,5.0,0.0,0.0,0.0
842baadffffffff,6.0,0.0,0.0,0.0
842bab3ffffffff,1.0,0.0,0.0,0.0
842bab7ffffffff,1.0,0.0,0.0,0.0
842bab9ffffffff,3.0,0.0,0.0,0.0
842babbffffffff,28.0,0.0,0.0,0.0
842bac5ffffffff,9.0,0.0,0.0,0.0
842bae7ffffffff,2.0,0.0,0.0,0.0
842bb23ffffffff,2.0,0.0,0.0,0.0
8444409ffffffff,1.0,0.0,0.0,0.0
8444459ffffffff,1.0,0.0,0.0,0.0
844445bffffffff,3.0,0.0,0.0,0.0
8444465ffffffff,8.0,0.0,0.0,0.0
844446bffffffff,2.0,0.0,0.0,0.0
8444495ffffffff,1.0,0.0,0.0,0.0
8444499ffffffff,3.0,0.0,0.0,0.0
84444c1ffffffff,10.0,0.0,0.0,0.0
84444c3ffffffff,13.0,0.0,0.0,0.0
84444cdffffffff,2.0,0.0,0.0,0.0
84444e1ffffffff,6.0,0.0,0.0,0.0
8444501ffffffff,2.0,0.0,0.0,0.0
8444509ffffffff,2.0,0.0,0.0,0.0
844450dffffffff,2.0,2.0,0.0,0.0
8444529ffffffff,2.0,0.0,0.0,0.0
8444563ffffffff,2.0,0.0,0.0,0.0
8444595ffffffff,8.0,0.0,0.0,0.0
84445adffffffff,24.0,0.0,0.0,0.0
84445b1ffffffff,12.0,0.0,0.0,0.0
84445b7ffffffff,3.0,0.0,0.0,0.0
84445c1ffffffff,2.0,0.0,0.0,0.0
84445c3ffffffff,5.0,0.0,0.0,0.0
84446c5ffffffff,9.0,0.0,0.0,0.0
84446cbffffffff,2.0,0.0,0.0,0.0
84446cdffffffff,7.0,0.0,0.0,0.0
84446d1ffffffff,4.0,0.0,0.0,0.0
84446d3ffffffff,2.0,0.0,0.0,0.0
8444a53ffffffff,2.0,0.0,0.0,0.0
8444a87ffffffff,1.0,0.0,0.0,0.0
8444a93ffffffff,19.0,0.0,0.0,0.0
8444a95ffffffff,117.0,0.0,0.0,0.0
8444abbffffffff,2.0,0.0,0.0,0.0
8444b57ffffffff,2.0,0.0,0.0,0.0
8444c0bffffffff,16.0,0.0,0.0,0.0
8444c11ffffffff,16.0,0.0,0.0,0.0
8444c13ffffffff,27.0,0.0,0.0,0.0
8444c19ffffffff,1.0,0.0,0.0,0.0
8444c1bffffffff,3.0,0.0,0.0,0.0
8444c27ffffffff,2.0,0.0,0.0,0.0
8444c39ffffffff,35.0,5.0,0.0,0.0
8444c3bffffffff,7.0,4.0,0.0,0.0
8444c83ffffffff,2.0,0.0,0.0,0.0
8444c85ffffffff,12.0,0.0,0.0,0.0
8444c87ffffffff,2.0,0.0,0.0,0.0
8444c89ffffffff,2.0,0.0,0.0,0.0
8444c93ffffffff,2.0,0.0,0.0,0.0
8444c9bffffffff,2.0,0.0,0.0,0.0
8444ca7ffffffff,17.0,0.0,0.0,0.0
8444cabffffffff,4.0,0.0,0.0,0.0
8444cb1ffffffff,2.0,0.0,0.0,0.0
8444cb9ffffffff,2.0,0.0,0.0,0.0
8444cbdffffffff,5.0,0.0,0.0,0.0
8444cc5ffffffff,2.0,0.0,0.0,0.0
8444cc7ffffffff,4.0,0.0,0.0,0.0
8444ccdffffffff,2.0,0.0,0.0,0.0
8444cd5ffffffff,4.0,0.0,0.0,0.0
8444ce3ffffffff,91.0,6.0,0.0,0.0
8444ce5ffffffff,2.0,0.0,0.0,0.0
8444ce7ffffffff,106.0,1.0,0.0,0.0
8444cebffffffff,14.0,0.0,0.0,0.0
8444d01ffffffff,41.0,0.0,0.0,0.0
8444d07ffffffff,8.0,0.0,0.0,0.0
8444d0bffffffff,2.0,0.0,0.0,0.0
8444d17ffffffff,3.0,0.0,0.0,0.0
8444d1dffffffff,2.0,0.0,0.0,0.0
8444d23ffffffff,2.0,0.0,0.0,0.0
8444d33ffffffff,1.0,0.0,0.0,0.0
8444d3bffffffff,1.0,0.0,0.0,0.0
8444d51ffffffff,1.0,0.0,0.0,0.0
8444d85ffffffff,2.0,0.0,0.0,0.0
8444d93ffffffff,6.0,0.0,0.0,0.0
8444d97ffffffff,14.0,0.0,0.0,0.0
8444d9dffffffff,3.0,0.0,0.0,0.0
8444dabffffffff,5.0,0.0,0.0,0.0
8444db1ffffffff,2.0,0.0,0.0,0.0
8444db5ffffffff,5.0,0.0,0.0,0.0
8444dbbffffffff,3.0,1.0,0.0,0.0
8444dd3ffffffff,2.0,0.0,0.0,0.0
8444dd9ffffffff,2.0,0.0,0.0,0.0
8444debffffffff,1.0,0.0,0.0,0.0
8444e05ffffffff,1.0,0.0,0.0,0.0
8444e1dffffffff,2.0,0.0,0.0,0.0
8444e47ffffffff,1.0,0.0,0.0,0.0
8444e83ffffffff,3.0,0.0,0.0,0.0
8444e8bffffffff,8.0,0.0,0.0,0.0
8444ed1ffffffff,13.0,0.0,0.0,0.0
8444ed7ffffffff,1.0,0.0,0.0,0.0
8444f07ffffffff,2.0,0.0,0.0,0.0
8444f37ffffffff,2.0,0.0,0.0,0.0
8444f3dffffffff,5.0,0.0,0.0,0.0
8444f43ffffffff,7.0,0.0,0.0,0.0
8444f69ffffffff,2.0,0.0,0.0,0.0
844505bffffffff,2.0,0.0,0.0,0.0
844505dffffffff,2.0,0.0,0.0,0.0
844509bffffffff,14.0,2.0,0.0,0.0
8445215ffffffff,11.0,0.0,0.0,0.0
8445217ffffffff,89.0,0.0,0.0,0.0
8445219ffffffff,2.0,0.0,0.0,0.0
8445239ffffffff,2.0,0.0,0.0,0.0
8445253ffffffff,4.0,0.0,0.0,0.0
84452a5ffffffff,2.0,0.0,0.0,0.0
84452a9ffffffff,1.0,0.0,0.0,0.0
84452adffffffff,17.0,0.0,0.0,0.0
84452c7ffffffff,5.0,0.0,0.0,0.0
84452e1ffffffff,34.0,0.0,0.0,0.0
84452e3ffffffff,3.0,0.0,0.0,0.0
84452ebffffffff,2.0,0.0,0.0,0.0
8448065ffffffff,2.0,0.0,0.0,0.0
84480adffffffff,5.0,0.0,0.0,0.0
8448233ffffffff,1.0,0.0,0.0,0.0
844832bffffffff,3.0,0.0,0.0,0.0
8448333ffffffff,1.0,0.0,0.0,0.0
8448337ffffffff,1.0,0.0,0.0,0.0
844833dffffffff,1.0,0.0,0.0,0.0
8448363ffffffff,1.0,0.0,0.0,0.0
84484a5ffffffff,16.0,0.0,0.0,0.0
84484a7ffffffff,7.0,0.0,0.0,0.0
8448585ffffffff,2.0,0.0,0.0,0.0
8448593ffffffff,3.0,0.0,0.0,0.0
8448597ffffffff,4.0,0.0,0.0,0.0
84485a3ffffffff,7.0,0.0,0.0,0.0
84485a7ffffffff,24.0,0.0,0.0,0.0
84485b1ffffffff,2.0,0.0,0.0,0.0
84485b5ffffffff,2.0,0.0,0.0,0.0
84485b7ffffffff,1.0,0.0,0.0,0.0
84485b9ffffffff,2.0,0.0,0.0,0.0
84485bbffffffff,1.0,0.0,0.0,0.0
84485bdffffffff,2.0,0.0,0.0,0.0
84485d3ffffffff,1.0,0.0,0.0,0.0
8448717ffffffff,1.0,0.0,0.0,0.0
8448723ffffffff,1.0,0.0,0.0,0.0
8448731ffffffff,3.0,0.0,0.0,0.0
8448733ffffffff,3.0,0.0,0.0,0.0
844873bffffffff,2.0,0.0,0.0,0.0
8448895ffffffff,2.0,0.0,0.0,0.0
84488e9ffffffff,1.0,0.0,0.0,0.0
84488ebffffffff,1.0,0.0,0.0,0.0
844890bffffffff,2.0,0.0,0.0,0.0
8448923ffffffff,4.0,0.0,0.0,0.0
8448933ffffffff,2.0,0.0,0.0,0.0
8448955ffffffff,2.0,0.0,0.0,0.0
8448957ffffffff,2.0,0.0,0.0,0.0
8448959ffffffff,2.0,0.0,0.0,0.0
844895dffffffff,2.0,0.0,0.0,0.0
84489a3ffffffff,2.0,0.0,0.0,0.0
84489abffffffff,8.0,0.0,0.0,0.0
84489c1ffffffff,4.0,0.0,0.0,0.0
84489c5ffffffff,1.0,0.0,0.0,0.0
84489d3ffffffff,3.0,0.0,0.0,0.0
84489e3ffffffff,3.0,0.0,0.0,0.0
8448ab3ffffffff,1.0,0.0,0.0,0.0
8448b13ffffffff,3.0,0.0,0.0,0.0
8448b15ffffffff,5.0,0.0,0.0,0.0
8448b23ffffffff,6.0,0.0,0.0,0.0
8448b2bffffffff,2.0,0.0,0.0,0.0
8448b39ffffffff,15.0,0.0,0.0,0.0
8448b3dffffffff,3.0,0.0,0.0,0.0
8448c19ffffffff,10.0,0.0,0.0,2.0
8448c1dffffffff,2.0,0.0,0.0,0.0
8448c35ffffffff,2.0,0.0,0.0,0.0
8448c59ffffffff,3.0,0.0,0.0,0.0
8448c63ffffffff,1.0,0.0,0.0,0.0
8448c69ffffffff,2.0,1.0,0.0,0.0
8448c89ffffffff,2.0,0.0,0.0,0.0
8448c8bffffffff,2.0,0.0,0.0,0.0
8448cc5ffffffff,4.0,0.0,0.0,0.0
8448d0dffffffff,1.0,0.0,0.0,0.0
8448d33ffffffff,3.0,0.0,0.0,0.0
8448d35ffffffff,8.0,0.0,0.0,0.0
8448d37ffffffff,5.0,0.0,0.0,0.0
8448d43ffffffff,3.0,0.0,0.0,0.0
8448d81ffffffff,2.0,0.0,0.0,0.0
8448d83ffffffff,16.0,0.0,0.0,0.0
8448d87ffffffff,10.0,0.0,0.0,0.0
8448d89ffffffff,2.0,0.0,0.0,2.0
8448da1ffffffff,3.0,0.0,0.0,0.0
8448db3ffffffff,6.0,0.0,6.0,0.0
8448dc3ffffffff,3.0,0.0,0.0,0.0
8448dcbffffffff,2.0,0.0,0.0,2.0
8448e81ffffffff,5.0,0.0,0.0,0.0
8448e83ffffffff,1.0,0.0,0.0,0.0
8448e85ffffffff,30.0,0.0,0.0,0.0
8448e89ffffffff,2.0,0.0,0.0,0.0
8448e8dffffffff,15.0,0.0,0.0,0.0
8448e95ffffffff,3.0,0.0,0.0,0.0
8448e97ffffffff,7.0,0.0,0.0,0.0
8448e99ffffffff,9.0,0.0,0.0,0.0
8448e9bffffffff,11.0,0.0,0.0,0.0
8448ea1ffffffff,2.0,0.0,0.0,0.0
8448ea3ffffffff,3.0,0.0,0.0,0.0
8448ea5ffffffff,1.0,0.0,0.0,0.0
8448ea7ffffffff,1.0,0.0,0.0,0.0
8448ea9ffffffff,7.0,0.0,0.0,0.0
8448eabffffffff,6.0,0.0,0.0,0.0
8448eb1ffffffff,4.0,0.0,0.0,0.0
8448eb3ffffffff,4.0,0.0,0.0,0.0
8448eb7ffffffff,14.0,0.0,0.0,4.0
8448ebbffffffff,3.0,0.0,0.0,0.0
8448ebdffffffff,6.0,0.0,0.0,2.0
8448ec7ffffffff,15.0,0.0,0.0,0.0
8448ed3ffffffff,3.0,0.0,0.0,0.0
8448ee1ffffffff,5.0,0.0,0.0,0.0
8448ee3ffffffff,2.0,0.0,0.0,0.0
8448ee5ffffffff,2.0,0.0,0.0,0.0
8448ee7ffffffff,3.0,0.0,0.0,0.0
8448eebffffffff,12.0,0.0,0.0,0.0
8448f21ffffffff,2.0,0.0,0.0,0.0
8448f25ffffffff,2.0,0.0,0.0,0.0
8448f2bffffffff,4.0,0.0,0.0,0.0
8449803ffffffff,1.0,0.0,0.0,0.0
8449865ffffffff,2.0,0.0,0.0,0.0
8449867ffffffff,2.0,0.0,0.0,0.0
844994bffffffff,1.0,0.0,0.0,0.0
8449951ffffffff,2.0,0.0,0.0,0.0
8449965ffffffff,5.0,1.0,0.0,0.0
84499c9ffffffff,1.0,0.0,0.0,0.0
8449a23ffffffff,1.0,0.0,1.0,0.0
8449b15ffffffff,2.0,0.0,2.0,0.0
8449b19ffffffff,1.0,1.0,0.0,0.0
8449b1dffffffff,4.0,0.0,4.0,0.0
844cc09ffffffff,5.0,0.0,0.0,0.0
846610bffffffff,2.0,0.0,0.0,0.0
