cell_id,Pipilo maculatus,Pipilo maculatus [oregonus Group],Pipilo maculatus arcticus,Pipilo maculatus [maculatus Group],Pipilo maculatus macronyx,Pipilo maculatus socorroensis
842695dffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426961ffffffff,1198.0,0.0,0.0,735.0,0.0,0.0
8426963ffffffff,1958.0,0.0,0.0,674.0,0.0,0.0
8426965ffffffff,14.0,0.0,0.0,2.0,0.0,0.0
8426967ffffffff,171.0,0.0,0.0,44.0,0.0,0.0
8426969ffffffff,1283.0,0.0,0.0,272.0,0.0,0.0
842696bffffffff,3819.0,0.0,0.0,1172.0,0.0,0.0
8426981ffffffff,47.0,0.0,0.0,0.0,0.0,0.0
8426983ffffffff,207.0,0.0,0.0,3.0,0.0,0.0
8426985ffffffff,48.0,0.0,0.0,0.0,0.0,0.0
8426987ffffffff,1629.0,0.0,0.0,18.0,0.0,0.0
8426989ffffffff,787.0,0.0,0.0,5.0,0.0,0.0
842698bffffffff,24.0,0.0,0.0,0.0,0.0,0.0
842698dffffffff,202.0,0.0,0.0,0.0,0.0,0.0
8426991ffffffff,267.0,0.0,0.0,2.0,0.0,0.0
8426993ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8426995ffffffff,656.0,0.0,0.0,8.0,0.0,0.0
8426997ffffffff,111.0,0.0,0.0,0.0,0.0,0.0
842699bffffffff,36.0,0.0,0.0,0.0,0.0,0.0
842699dffffffff,58.0,0.0,0.0,2.0,0.0,0.0
84269a1ffffffff,157.0,0.0,0.0,10.0,0.0,0.0
84269a5ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
84269a7ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84269a9ffffffff,150.0,0.0,0.0,12.0,0.0,0.0
84269abffffffff,193.0,0.0,0.0,0.0,0.0,0.0
84269adffffffff,15.0,0.0,0.0,2.0,0.0,0.0
84269b1ffffffff,47.0,0.0,0.0,0.0,0.0,0.0
84269b5ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84269b7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84269b9ffffffff,452.0,0.0,0.0,12.0,0.0,0.0
84269bbffffffff,313.0,0.0,0.0,0.0,0.0,0.0
84269bdffffffff,33.0,0.0,0.0,3.0,0.0,0.0
84269c1ffffffff,2025.0,0.0,0.0,90.0,0.0,0.0
84269c3ffffffff,92.0,0.0,0.0,0.0,0.0,0.0
84269c5ffffffff,1227.0,0.0,0.0,199.0,0.0,0.0
84269c7ffffffff,95.0,0.0,0.0,0.0,0.0,0.0
84269c9ffffffff,131.0,0.0,0.0,0.0,0.0,0.0
84269cbffffffff,322.0,0.0,0.0,6.0,0.0,0.0
84269cdffffffff,1184.0,0.0,0.0,15.0,0.0,0.0
84269d1ffffffff,25.0,0.0,0.0,3.0,0.0,0.0
84269d5ffffffff,252.0,0.0,0.0,3.0,0.0,0.0
84269d7ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
84269d9ffffffff,40.0,0.0,0.0,3.0,0.0,0.0
84269dbffffffff,15.0,0.0,0.0,0.0,0.0,0.0
84269ddffffffff,906.0,0.0,0.0,61.0,0.0,0.0
84269e1ffffffff,517.0,0.0,0.0,29.0,0.0,0.0
84269e3ffffffff,28.0,0.0,0.0,2.0,0.0,0.0
84269e5ffffffff,21.0,0.0,0.0,0.0,0.0,0.0
84269e7ffffffff,44.0,0.0,0.0,4.0,0.0,0.0
84269e9ffffffff,169.0,0.0,0.0,17.0,0.0,0.0
84269ebffffffff,220.0,0.0,0.0,11.0,0.0,0.0
84269edffffffff,58.0,0.0,0.0,23.0,0.0,0.0
8426a07ffffffff,19.0,0.0,0.0,0.0,0.0,0.0
8426a09ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426a15ffffffff,45.0,0.0,0.0,0.0,0.0,0.0
8426a17ffffffff,64.0,0.0,0.0,3.0,0.0,0.0
8426a19ffffffff,140.0,0.0,10.0,0.0,0.0,0.0
8426a1bffffffff,124.0,0.0,0.0,0.0,0.0,0.0
8426a1dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426a21ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8426a27ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426a29ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426a2bffffffff,55.0,0.0,0.0,0.0,0.0,0.0
8426a31ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426a33ffffffff,82.0,0.0,0.0,0.0,0.0,0.0
8426a39ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8426a3bffffffff,21.0,0.0,0.0,0.0,0.0,0.0
8426a3dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426a41ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8426a45ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426a4bffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8426a51ffffffff,417.0,0.0,0.0,0.0,0.0,0.0
8426a53ffffffff,148.0,0.0,0.0,0.0,0.0,0.0
8426a59ffffffff,88.0,0.0,0.0,0.0,0.0,0.0
8426a5bffffffff,646.0,0.0,0.0,0.0,0.0,0.0
8426a5dffffffff,59.0,0.0,0.0,0.0,0.0,0.0
8426a6dffffffff,27.0,0.0,0.0,2.0,0.0,0.0
8426a81ffffffff,27.0,0.0,0.0,2.0,0.0,0.0
8426a83ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426a85ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426a87ffffffff,172.0,0.0,0.0,2.0,0.0,0.0
8426a89ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426a8bffffffff,596.0,0.0,0.0,7.0,0.0,0.0
8426a91ffffffff,13.0,0.0,0.0,0.0,0.0,0.0
8426a93ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8426a95ffffffff,102.0,0.0,0.0,0.0,0.0,0.0
8426a97ffffffff,133.0,0.0,0.0,0.0,0.0,0.0
8426a99ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8426a9bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426a9dffffffff,27.0,0.0,0.0,0.0,0.0,0.0
8426aa1ffffffff,17.0,0.0,0.0,0.0,0.0,0.0
8426aa5ffffffff,1308.0,0.0,0.0,29.0,0.0,0.0
8426aa7ffffffff,300.0,0.0,0.0,6.0,0.0,0.0
8426aa9ffffffff,348.0,0.0,0.0,0.0,0.0,0.0
8426aabffffffff,167.0,0.0,0.0,5.0,0.0,0.0
8426aadffffffff,93.0,0.0,0.0,0.0,0.0,0.0
8426ab3ffffffff,137.0,0.0,0.0,0.0,0.0,0.0
8426ab5ffffffff,113.0,0.0,0.0,0.0,0.0,0.0
8426ab7ffffffff,180.0,0.0,0.0,0.0,0.0,0.0
8426ab9ffffffff,16.0,0.0,0.0,0.0,0.0,0.0
8426abbffffffff,35.0,0.0,0.0,0.0,0.0,0.0
8426abdffffffff,60.0,0.0,0.0,2.0,0.0,0.0
8426ac3ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8426ac5ffffffff,564.0,0.0,4.0,0.0,0.0,0.0
8426ac7ffffffff,18.0,0.0,0.0,0.0,0.0,0.0
8426ac9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426acbffffffff,16.0,0.0,0.0,0.0,0.0,0.0
8426acdffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426ad1ffffffff,74.0,0.0,2.0,0.0,0.0,0.0
8426ad5ffffffff,49.0,0.0,4.0,0.0,0.0,0.0
8426ad7ffffffff,26.0,0.0,0.0,0.0,0.0,0.0
8426ad9ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426adbffffffff,18.0,0.0,0.0,0.0,0.0,0.0
8426ae3ffffffff,22.0,0.0,0.0,0.0,0.0,0.0
8426ae7ffffffff,168.0,0.0,0.0,0.0,0.0,0.0
8426ae9ffffffff,35.0,0.0,2.0,0.0,0.0,0.0
8426aebffffffff,50.0,0.0,0.0,0.0,0.0,0.0
8426aedffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426b03ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426b05ffffffff,2.0,0.0,0.0,2.0,0.0,0.0
8426b0bffffffff,166.0,0.0,0.0,0.0,0.0,0.0
8426b19ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426b1bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426b1dffffffff,66.0,0.0,0.0,0.0,0.0,0.0
8426b21ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426b25ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8426b27ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426b2dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426b33ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426b3dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426b41ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426b45ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426b47ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8426b49ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426b51ffffffff,19.0,0.0,0.0,1.0,0.0,0.0
8426b55ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426b57ffffffff,37.0,0.0,0.0,0.0,0.0,0.0
8426b61ffffffff,14.0,0.0,0.0,5.0,0.0,0.0
8426b65ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426b69ffffffff,26.0,0.0,0.0,0.0,0.0,0.0
8426b6dffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8426c01ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426c03ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8426c07ffffffff,17.0,0.0,0.0,0.0,0.0,0.0
8426c09ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8426c0bffffffff,13.0,0.0,0.0,0.0,0.0,0.0
8426c11ffffffff,68.0,0.0,0.0,0.0,0.0,0.0
8426c15ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426c17ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8426c19ffffffff,380.0,0.0,0.0,0.0,0.0,0.0
8426c1bffffffff,85.0,0.0,0.0,0.0,0.0,0.0
8426c1dffffffff,76.0,0.0,0.0,0.0,0.0,0.0
8426c21ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8426c25ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426c27ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8426c29ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8426c2bffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8426c2dffffffff,37.0,0.0,0.0,0.0,0.0,0.0
8426c31ffffffff,185.0,0.0,0.0,0.0,0.0,0.0
8426c33ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426c35ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8426c37ffffffff,18.0,0.0,0.0,0.0,0.0,0.0
8426c39ffffffff,15.0,0.0,0.0,0.0,0.0,0.0
8426c3bffffffff,273.0,0.0,0.0,0.0,0.0,0.0
8426c41ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8426c43ffffffff,78.0,0.0,0.0,0.0,0.0,0.0
8426c45ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426c49ffffffff,26.0,0.0,0.0,0.0,0.0,0.0
8426c4dffffffff,33.0,0.0,0.0,0.0,0.0,0.0
8426c51ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426c53ffffffff,154.0,0.0,0.0,0.0,0.0,0.0
8426c55ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8426c5bffffffff,103.0,0.0,0.0,0.0,0.0,0.0
8426c5dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426c63ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426c65ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426c67ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426c69ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426c6bffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8426c6dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426c81ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8426c83ffffffff,114.0,0.0,0.0,0.0,0.0,0.0
8426c85ffffffff,72.0,0.0,0.0,0.0,0.0,0.0
8426c87ffffffff,236.0,0.0,0.0,0.0,0.0,0.0
8426c89ffffffff,367.0,0.0,0.0,0.0,0.0,0.0
8426c8bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426c8dffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8426c91ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426c93ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8426c97ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426c9bffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8426c9dffffffff,12.0,0.0,0.0,0.0,0.0,0.0
8426ca1ffffffff,88.0,0.0,0.0,0.0,0.0,0.0
8426ca3ffffffff,78.0,0.0,0.0,0.0,0.0,0.0
8426ca5ffffffff,84.0,0.0,0.0,0.0,0.0,0.0
8426ca7ffffffff,36.0,0.0,0.0,0.0,0.0,0.0
8426ca9ffffffff,29.0,0.0,0.0,0.0,0.0,0.0
8426cabffffffff,165.0,0.0,0.0,0.0,0.0,0.0
8426cadffffffff,71.0,0.0,0.0,0.0,0.0,0.0
8426cb1ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426cb3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426cb5ffffffff,52.0,0.0,0.0,0.0,0.0,0.0
8426cb7ffffffff,15.0,0.0,0.0,0.0,0.0,0.0
8426cb9ffffffff,205.0,0.0,0.0,0.0,0.0,0.0
8426cbdffffffff,489.0,0.0,0.0,0.0,0.0,0.0
8426cc1ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8426cc5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426cc7ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
8426ccbffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426cd1ffffffff,13.0,0.0,0.0,0.0,0.0,0.0
8426cd3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426cd5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426cd7ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8426cdbffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426ce1ffffffff,17.0,0.0,0.0,0.0,0.0,0.0
8426ce3ffffffff,24.0,0.0,0.0,0.0,0.0,0.0
8426ce5ffffffff,22.0,0.0,0.0,0.0,0.0,0.0
8426ce7ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8426cebffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426cedffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8426d03ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8426d09ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
8426d0bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426d0dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426d11ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426d15ffffffff,561.0,0.0,0.0,0.0,0.0,0.0
8426d17ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426d1bffffffff,21.0,0.0,0.0,0.0,0.0,0.0
8426d1dffffffff,31.0,0.0,0.0,0.0,0.0,0.0
8426d21ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426d23ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426d25ffffffff,15.0,0.0,0.0,0.0,0.0,0.0
8426d2bffffffff,38.0,0.0,0.0,0.0,0.0,0.0
8426d2dffffffff,36.0,0.0,0.0,0.0,0.0,0.0
8426d31ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426d35ffffffff,15.0,0.0,0.0,0.0,0.0,0.0
8426d39ffffffff,39.0,0.0,0.0,0.0,0.0,0.0
8426d3dffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426d41ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426d45ffffffff,149.0,0.0,0.0,0.0,0.0,0.0
8426d47ffffffff,13.0,0.0,0.0,0.0,0.0,0.0
8426d49ffffffff,138.0,0.0,0.0,0.0,0.0,0.0
8426d4bffffffff,93.0,0.0,0.0,0.0,0.0,0.0
8426d4dffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426d51ffffffff,13.0,0.0,0.0,0.0,0.0,0.0
8426d55ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426d57ffffffff,27.0,0.0,0.0,0.0,0.0,0.0
8426d59ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426d5bffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8426d5dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426d67ffffffff,14.0,0.0,0.0,0.0,0.0,0.0
8426d69ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426d6bffffffff,48.0,0.0,0.0,0.0,0.0,0.0
8426d6dffffffff,72.0,0.0,0.0,0.0,0.0,0.0
8426d81ffffffff,14.0,0.0,0.0,0.0,0.0,0.0
8426d83ffffffff,20.0,0.0,0.0,0.0,0.0,0.0
8426d85ffffffff,23.0,0.0,0.0,0.0,0.0,0.0
8426d87ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426d89ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426d8bffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8426d8dffffffff,20.0,0.0,0.0,0.0,0.0,0.0
8426d91ffffffff,42.0,0.0,0.0,0.0,0.0,0.0
8426d93ffffffff,18.0,0.0,0.0,0.0,0.0,0.0
8426d95ffffffff,233.0,0.0,0.0,0.0,0.0,0.0
8426d97ffffffff,85.0,0.0,0.0,0.0,0.0,0.0
8426d99ffffffff,69.0,0.0,0.0,0.0,0.0,0.0
8426d9bffffffff,93.0,0.0,0.0,0.0,0.0,0.0
8426d9dffffffff,22.0,0.0,0.0,0.0,0.0,0.0
8426da1ffffffff,14.0,0.0,0.0,0.0,0.0,0.0
8426da3ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8426da5ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426da7ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8426da9ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426dabffffffff,15.0,0.0,0.0,0.0,0.0,0.0
8426dadffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8426db1ffffffff,27.0,0.0,0.0,0.0,0.0,0.0
8426db3ffffffff,41.0,0.0,0.0,0.0,0.0,0.0
8426db5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426db7ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8426db9ffffffff,42.0,0.0,0.0,0.0,0.0,0.0
8426dbbffffffff,228.0,0.0,0.0,0.0,0.0,0.0
8426dbdffffffff,47.0,0.0,0.0,0.0,0.0,0.0
8426dc1ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8426dc3ffffffff,80.0,0.0,0.0,0.0,0.0,0.0
8426dc5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426dc7ffffffff,16.0,0.0,0.0,0.0,0.0,0.0
8426dc9ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8426dcbffffffff,35.0,0.0,0.0,0.0,0.0,0.0
8426dcdffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8426dd1ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8426dd3ffffffff,26.0,0.0,0.0,0.0,0.0,0.0
8426dd5ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8426dd7ffffffff,38.0,0.0,0.0,0.0,0.0,0.0
8426dd9ffffffff,21.0,0.0,0.0,0.0,0.0,0.0
8426ddbffffffff,67.0,0.0,0.0,0.0,0.0,0.0
8426dddffffffff,19.0,0.0,0.0,0.0,0.0,0.0
8426de1ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8426de3ffffffff,67.0,0.0,0.0,0.0,0.0,0.0
8426de5ffffffff,13.0,0.0,0.0,0.0,0.0,0.0
8426de7ffffffff,385.0,0.0,0.0,0.0,0.0,0.0
8426de9ffffffff,40.0,0.0,0.0,0.0,0.0,0.0
8426debffffffff,12.0,0.0,0.0,0.0,0.0,0.0
8426dedffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426e01ffffffff,21.0,0.0,0.0,0.0,0.0,0.0
8426e03ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426e05ffffffff,14.0,0.0,0.0,0.0,0.0,0.0
8426e07ffffffff,130.0,0.0,0.0,0.0,0.0,0.0
8426e09ffffffff,15.0,0.0,0.0,0.0,0.0,0.0
8426e0bffffffff,15.0,0.0,0.0,0.0,0.0,0.0
8426e0dffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8426e11ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8426e15ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426e17ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426e19ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8426e1bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426e21ffffffff,157.0,0.0,0.0,0.0,0.0,0.0
8426e23ffffffff,95.0,0.0,0.0,0.0,0.0,0.0
8426e27ffffffff,24.0,0.0,0.0,0.0,0.0,0.0
8426e29ffffffff,29.0,0.0,0.0,0.0,0.0,0.0
8426e2bffffffff,55.0,0.0,0.0,0.0,0.0,0.0
8426e2dffffffff,34.0,0.0,0.0,0.0,0.0,0.0
8426e31ffffffff,34.0,0.0,0.0,0.0,0.0,0.0
8426e33ffffffff,15.0,0.0,0.0,0.0,0.0,0.0
8426e35ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426e39ffffffff,131.0,0.0,0.0,0.0,0.0,0.0
8426e3bffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8426e3dffffffff,102.0,0.0,0.0,0.0,0.0,0.0
8426e41ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426e43ffffffff,149.0,0.0,0.0,0.0,0.0,0.0
8426e47ffffffff,15.0,0.0,0.0,0.0,0.0,0.0
8426e4bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426e4dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426e51ffffffff,25.0,0.0,0.0,0.0,0.0,0.0
8426e53ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426e57ffffffff,19.0,0.0,0.0,0.0,0.0,0.0
8426e59ffffffff,38.0,0.0,0.0,0.0,0.0,0.0
8426e5bffffffff,61.0,0.0,0.0,0.0,0.0,0.0
8426e5dffffffff,93.0,0.0,0.0,0.0,0.0,0.0
8426e63ffffffff,23.0,0.0,0.0,0.0,0.0,0.0
8426e67ffffffff,133.0,0.0,0.0,0.0,0.0,0.0
8426e69ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426e6bffffffff,14.0,0.0,0.0,0.0,0.0,0.0
8426e6dffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8426e8dffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426e95ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8426ea5ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426ea7ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426eabffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426eadffffffff,26.0,0.0,0.0,0.0,0.0,0.0
8426eb9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426ec3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426ec9ffffffff,28.0,0.0,0.0,0.0,0.0,0.0
8426ecbffffffff,35.0,0.0,0.0,0.0,0.0,0.0
8426ecdffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426ee1ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426ee3ffffffff,43.0,0.0,0.0,0.0,0.0,0.0
8426ee5ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426ee9ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8426eedffffffff,20.0,0.0,0.0,0.0,0.0,0.0
8426f01ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8426f03ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8426f05ffffffff,17.0,0.0,0.0,0.0,0.0,0.0
8426f07ffffffff,21.0,0.0,0.0,0.0,0.0,0.0
8426f09ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426f0bffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8426f0dffffffff,174.0,0.0,0.0,0.0,0.0,0.0
8426f11ffffffff,43.0,0.0,0.0,0.0,0.0,0.0
8426f13ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8426f15ffffffff,19.0,0.0,0.0,0.0,0.0,0.0
8426f17ffffffff,56.0,0.0,0.0,0.0,0.0,0.0
8426f19ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426f1bffffffff,22.0,0.0,0.0,0.0,0.0,0.0
8426f1dffffffff,23.0,0.0,0.0,0.0,0.0,0.0
8426f21ffffffff,38.0,0.0,0.0,0.0,0.0,0.0
8426f23ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8426f25ffffffff,600.0,0.0,0.0,0.0,0.0,0.0
8426f27ffffffff,281.0,0.0,0.0,3.0,0.0,0.0
8426f29ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8426f2bffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8426f2dffffffff,355.0,0.0,0.0,0.0,0.0,0.0
8426f33ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8426f35ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8426f3bffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8426f3dffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8426f43ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8426f45ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8426f47ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8426f49ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426f4bffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8426f51ffffffff,32.0,0.0,0.0,0.0,0.0,0.0
8426f53ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8426f55ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426f57ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8426f59ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426f5bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426f5dffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8426f63ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426f65ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426f67ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426f6bffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8426f6dffffffff,24.0,0.0,0.0,0.0,0.0,0.0
8427121ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8427123ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8427125ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842712dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8427161ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84271a5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84271b3ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
84271b5ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
