cell_id,Falco tinnunculus,Falco tinnunculus [tinnunculus Group],Falco tinnunculus canariensis/dacotiae,Falco tinnunculus neglectus/alexandri,Falco tinnunculus rufescens
831f2efffffffff,72.0,2.0,0.0,0.0,0.0
831f30fffffffff,19.0,0.0,0.0,0.0,0.0
831f31fffffffff,220.0,80.0,0.0,0.0,0.0
831f32fffffffff,31.0,0.0,0.0,0.0,0.0
831f33fffffffff,504.0,9.0,0.0,0.0,0.0
831f35fffffffff,112.0,30.0,0.0,0.0,0.0
831f40fffffffff,9.0,0.0,0.0,0.0,0.0
831f42fffffffff,3.0,0.0,0.0,0.0,0.0
831f44fffffffff,4.0,0.0,0.0,0.0,0.0
831f45fffffffff,2.0,0.0,0.0,0.0,0.0
831f4afffffffff,12.0,0.0,0.0,0.0,0.0
831f4efffffffff,49.0,0.0,0.0,0.0,0.0
831f50fffffffff,8.0,0.0,0.0,0.0,0.0
831f51fffffffff,45.0,0.0,0.0,0.0,0.0
831f52fffffffff,72.0,0.0,0.0,0.0,0.0
831f53fffffffff,147.0,0.0,0.0,0.0,0.0
831f54fffffffff,11.0,0.0,0.0,0.0,0.0
831f56fffffffff,45.0,0.0,0.0,0.0,0.0
831f58fffffffff,3.0,0.0,0.0,0.0,0.0
831f59fffffffff,4.0,0.0,0.0,0.0,0.0
831f5afffffffff,2.0,0.0,0.0,0.0,0.0
831f5bfffffffff,2.0,0.0,0.0,0.0,0.0
831f5cfffffffff,10.0,0.0,0.0,0.0,0.0
831f5dfffffffff,1.0,0.0,0.0,0.0,0.0
831f5efffffffff,42.0,0.0,0.0,0.0,0.0
831f60fffffffff,5.0,0.0,0.0,0.0,0.0
831f63fffffffff,2.0,0.0,0.0,0.0,0.0
831f64fffffffff,5.0,0.0,0.0,0.0,0.0
831f65fffffffff,11.0,0.0,0.0,0.0,0.0
831f6cfffffffff,1.0,0.0,0.0,0.0,0.0
831f6efffffffff,3.0,3.0,0.0,0.0,0.0
831f71fffffffff,66.0,0.0,0.0,0.0,0.0
831f72fffffffff,200.0,0.0,0.0,0.0,0.0
831f73fffffffff,1.0,0.0,0.0,0.0,0.0
831f75fffffffff,9.0,0.0,0.0,0.0,0.0
831f80fffffffff,462.0,12.0,0.0,0.0,0.0
831f81fffffffff,332.0,10.0,0.0,0.0,0.0
831f82fffffffff,277.0,28.0,0.0,0.0,0.0
831f83fffffffff,1131.0,51.0,0.0,0.0,0.0
831f84fffffffff,29.0,12.0,0.0,0.0,0.0
831f85fffffffff,128.0,8.0,0.0,0.0,0.0
831f86fffffffff,11.0,1.0,0.0,0.0,0.0
831f88fffffffff,445.0,119.0,0.0,0.0,0.0
831f89fffffffff,211.0,42.0,0.0,0.0,0.0
831f8afffffffff,104.0,5.0,0.0,0.0,0.0
831f8bfffffffff,92.0,8.0,0.0,0.0,0.0
831f8cfffffffff,250.0,2.0,0.0,0.0,0.0
831f8dfffffffff,837.0,375.0,0.0,0.0,0.0
831f8efffffffff,455.0,44.0,0.0,0.0,0.0
831f90fffffffff,32.0,0.0,0.0,0.0,0.0
831f91fffffffff,279.0,128.0,0.0,0.0,0.0
831f92fffffffff,51.0,2.0,0.0,0.0,0.0
831f93fffffffff,122.0,13.0,0.0,0.0,0.0
831f94fffffffff,23.0,0.0,0.0,0.0,0.0
831f95fffffffff,21.0,2.0,0.0,0.0,0.0
831f96fffffffff,30.0,0.0,0.0,0.0,0.0
831f98fffffffff,103.0,0.0,0.0,0.0,0.0
831f99fffffffff,108.0,5.0,0.0,0.0,0.0
831f9afffffffff,140.0,2.0,0.0,0.0,0.0
831f9bfffffffff,52.0,0.0,0.0,0.0,0.0
831f9cfffffffff,453.0,45.0,0.0,0.0,0.0
831f9dfffffffff,107.0,2.0,0.0,0.0,0.0
831f9efffffffff,205.0,14.0,0.0,0.0,0.0
831fa0fffffffff,179.0,5.0,0.0,0.0,0.0
831fa1fffffffff,167.0,0.0,0.0,0.0,0.0
831fa2fffffffff,12.0,0.0,0.0,0.0,0.0
831fa3fffffffff,188.0,5.0,0.0,0.0,0.0
831fa4fffffffff,285.0,9.0,0.0,0.0,0.0
831fa5fffffffff,208.0,6.0,0.0,0.0,0.0
831fa6fffffffff,57.0,5.0,0.0,0.0,0.0
831fa8fffffffff,489.0,8.0,0.0,0.0,0.0
831fa9fffffffff,241.0,0.0,0.0,0.0,0.0
831faafffffffff,609.0,14.0,0.0,0.0,0.0
831fabfffffffff,197.0,2.0,0.0,0.0,0.0
831facfffffffff,467.0,2.0,0.0,0.0,0.0
831fadfffffffff,243.0,2.0,0.0,0.0,0.0
831faefffffffff,1167.0,3.0,0.0,0.0,0.0
831fb0fffffffff,109.0,21.0,0.0,0.0,0.0
831fb1fffffffff,110.0,6.0,0.0,0.0,0.0
831fb2fffffffff,32.0,1.0,0.0,0.0,0.0
831fb3fffffffff,7.0,5.0,0.0,0.0,0.0
831fb4fffffffff,311.0,33.0,0.0,0.0,0.0
831fb5fffffffff,34.0,5.0,0.0,0.0,0.0
831fb6fffffffff,53.0,0.0,0.0,0.0,0.0
83200afffffffff,57.0,9.0,0.0,0.0,0.0
83200efffffffff,20.0,3.0,0.0,0.0,0.0
832010fffffffff,16.0,5.0,0.0,0.0,0.0
832012fffffffff,19.0,0.0,0.0,0.0,0.0
832013fffffffff,19.0,5.0,0.0,0.0,0.0
832014fffffffff,4.0,2.0,0.0,0.0,0.0
832016fffffffff,17.0,6.0,0.0,0.0,0.0
832018fffffffff,61.0,0.0,0.0,0.0,0.0
832019fffffffff,42.0,16.0,0.0,0.0,0.0
83201afffffffff,44.0,0.0,0.0,0.0,0.0
83201bfffffffff,17.0,5.0,0.0,0.0,0.0
83201dfffffffff,20.0,5.0,0.0,0.0,0.0
832033fffffffff,2.0,0.0,0.0,0.0,0.0
832048fffffffff,4.0,0.0,0.0,0.0,0.0
832049fffffffff,2.0,0.0,0.0,0.0,0.0
83204afffffffff,35.0,3.0,0.0,0.0,0.0
83204bfffffffff,33.0,6.0,0.0,0.0,0.0
83204dfffffffff,4.0,4.0,0.0,0.0,0.0
832058fffffffff,2.0,2.0,0.0,0.0,0.0
832059fffffffff,4.0,0.0,0.0,0.0,0.0
83205afffffffff,2.0,0.0,0.0,0.0,0.0
83205bfffffffff,8.0,2.0,0.0,0.0,0.0
83205cfffffffff,5.0,3.0,0.0,0.0,0.0
83205efffffffff,16.0,7.0,0.0,0.0,0.0
832068fffffffff,4.0,2.0,0.0,0.0,0.0
83206afffffffff,5.0,5.0,0.0,0.0,0.0
83206bfffffffff,1.0,1.0,0.0,0.0,0.0
832080fffffffff,7.0,0.0,0.0,0.0,0.0
832082fffffffff,2.0,0.0,0.0,0.0,0.0
832084fffffffff,13.0,0.0,0.0,0.0,0.0
832086fffffffff,6.0,0.0,0.0,0.0,0.0
832089fffffffff,1.0,0.0,0.0,0.0,0.0
83208afffffffff,1.0,0.0,0.0,0.0,0.0
83208efffffffff,3.0,0.0,0.0,0.0,0.0
832098fffffffff,8.0,0.0,0.0,0.0,0.0
832099fffffffff,17.0,0.0,0.0,0.0,0.0
83209afffffffff,7.0,0.0,0.0,0.0,0.0
83209bfffffffff,21.0,0.0,0.0,0.0,0.0
83209cfffffffff,7.0,0.0,0.0,0.0,0.0
83209efffffffff,11.0,0.0,0.0,0.0,0.0
8320a0fffffffff,2.0,0.0,0.0,0.0,0.0
8320a1fffffffff,2.0,0.0,0.0,0.0,0.0
8320a2fffffffff,10.0,0.0,0.0,0.0,0.0
8320a4fffffffff,3.0,0.0,0.0,0.0,0.0
8320a5fffffffff,9.0,0.0,0.0,0.0,0.0
8320a6fffffffff,13.0,0.0,0.0,0.0,0.0
8320a9fffffffff,3.0,0.0,0.0,0.0,0.0
8320adfffffffff,9.0,0.0,0.0,0.0,0.0
8320aefffffffff,5.0,0.0,0.0,0.0,0.0
8320b1fffffffff,57.0,0.0,0.0,0.0,0.0
8320b3fffffffff,11.0,0.0,0.0,0.0,0.0
8320c0fffffffff,2.0,0.0,0.0,0.0,0.0
8320c1fffffffff,2.0,0.0,0.0,0.0,0.0
8320c4fffffffff,6.0,0.0,0.0,0.0,0.0
8320c9fffffffff,3.0,3.0,0.0,0.0,0.0
8320e0fffffffff,54.0,13.0,0.0,0.0,0.0
8320e1fffffffff,12.0,0.0,0.0,0.0,0.0
8320e2fffffffff,40.0,5.0,0.0,0.0,0.0
8320e3fffffffff,36.0,14.0,0.0,0.0,0.0
8320e4fffffffff,21.0,5.0,0.0,0.0,0.0
8320e5fffffffff,2.0,0.0,0.0,0.0,0.0
8320e6fffffffff,172.0,38.0,0.0,0.0,0.0
8320e8fffffffff,2.0,0.0,0.0,0.0,0.0
8320e9fffffffff,3.0,0.0,0.0,0.0,0.0
8320ecfffffffff,1.0,0.0,0.0,0.0,0.0
8320eefffffffff,11.0,0.0,0.0,0.0,0.0
8320f0fffffffff,4.0,0.0,0.0,0.0,0.0
8320f1fffffffff,9.0,0.0,0.0,0.0,0.0
8320f2fffffffff,5.0,0.0,0.0,0.0,0.0
8320f4fffffffff,6.0,0.0,0.0,0.0,0.0
8320f5fffffffff,19.0,0.0,0.0,0.0,0.0
8320f6fffffffff,1.0,0.0,0.0,0.0,0.0
832123fffffffff,20.0,0.0,0.0,0.0,0.0
832126fffffffff,3.0,0.0,0.0,0.0,0.0
832128fffffffff,1.0,0.0,0.0,0.0,0.0
83212bfffffffff,2.0,0.0,0.0,0.0,0.0
83212cfffffffff,2.0,0.0,0.0,0.0,0.0
832148fffffffff,7.0,0.0,0.0,0.0,0.0
83214afffffffff,4.0,0.0,0.0,0.0,0.0
832150fffffffff,50.0,6.0,0.0,0.0,0.0
832152fffffffff,42.0,14.0,0.0,0.0,0.0
832153fffffffff,30.0,9.0,0.0,0.0,0.0
832156fffffffff,3.0,3.0,0.0,0.0,0.0
832180fffffffff,1.0,0.0,0.0,0.0,0.0
832183fffffffff,1.0,0.0,0.0,0.0,0.0
832198fffffffff,20.0,0.0,0.0,0.0,0.0
832199fffffffff,4.0,0.0,0.0,0.0,0.0
83219cfffffffff,4.0,0.0,0.0,0.0,0.0
83219dfffffffff,4.0,0.0,0.0,0.0,0.0
83219efffffffff,1.0,0.0,0.0,0.0,0.0
8321a2fffffffff,2.0,0.0,0.0,0.0,0.0
832400fffffffff,2.0,0.0,0.0,0.0,0.0
832403fffffffff,4.0,0.0,0.0,0.0,0.0
832405fffffffff,9.0,0.0,0.0,0.0,0.0
832406fffffffff,2.0,0.0,0.0,0.0,0.0
832408fffffffff,3.0,0.0,0.0,0.0,0.0
83240afffffffff,26.0,0.0,0.0,0.0,0.0
83240cfffffffff,1.0,0.0,0.0,0.0,0.0
83240efffffffff,5.0,0.0,0.0,0.0,0.0
832421fffffffff,6.0,0.0,0.0,0.0,0.0
832423fffffffff,2.0,0.0,0.0,0.0,0.0
832425fffffffff,7.0,0.0,0.0,0.0,0.0
832426fffffffff,12.0,0.0,0.0,0.0,0.0
832428fffffffff,14.0,0.0,0.0,0.0,0.0
832429fffffffff,11.0,0.0,0.0,0.0,0.0
83242bfffffffff,4.0,0.0,0.0,0.0,0.0
83242cfffffffff,2.0,0.0,0.0,0.0,0.0
83242dfffffffff,2.0,0.0,0.0,0.0,0.0
83242efffffffff,5.0,0.0,0.0,0.0,0.0
832431fffffffff,4.0,0.0,0.0,0.0,0.0
832446fffffffff,3.0,0.0,0.0,0.0,0.0
83244bfffffffff,23.0,12.0,0.0,0.0,0.0
83244cfffffffff,7.0,0.0,0.0,0.0,0.0
832450fffffffff,15.0,0.0,0.0,0.0,0.0
832451fffffffff,31.0,0.0,0.0,0.0,0.0
832452fffffffff,60.0,0.0,0.0,0.0,0.0
832454fffffffff,2.0,0.0,0.0,0.0,0.0
832456fffffffff,51.0,0.0,0.0,0.0,0.0
83245afffffffff,2.0,0.0,0.0,0.0,0.0
832460fffffffff,111.0,0.0,0.0,0.0,0.0
832461fffffffff,1.0,0.0,0.0,0.0,0.0
832462fffffffff,12.0,0.0,0.0,0.0,0.0
832463fffffffff,6.0,0.0,0.0,0.0,0.0
832464fffffffff,8.0,0.0,0.0,0.0,0.0
832466fffffffff,11.0,0.0,0.0,0.0,0.0
832469fffffffff,2.0,0.0,0.0,0.0,0.0
83246afffffffff,3.0,0.0,0.0,0.0,0.0
83246cfffffffff,6.0,0.0,0.0,0.0,0.0
83246dfffffffff,8.0,0.0,0.0,0.0,0.0
83246efffffffff,2.0,0.0,0.0,0.0,0.0
832470fffffffff,3.0,0.0,0.0,0.0,0.0
832473fffffffff,2.0,0.0,0.0,0.0,0.0
832474fffffffff,6.0,0.0,0.0,0.0,0.0
832475fffffffff,42.0,0.0,0.0,0.0,0.0
832476fffffffff,9.0,0.0,0.0,0.0,0.0
832482fffffffff,4.0,4.0,0.0,0.0,0.0
832483fffffffff,6.0,0.0,0.0,0.0,0.0
832485fffffffff,3.0,0.0,0.0,0.0,0.0
832488fffffffff,10.0,0.0,0.0,0.0,0.0
83248afffffffff,16.0,0.0,0.0,0.0,0.0
83248bfffffffff,34.0,4.0,0.0,0.0,0.0
83248cfffffffff,2.0,0.0,0.0,0.0,0.0
83248efffffffff,32.0,3.0,0.0,0.0,0.0
832499fffffffff,2.0,0.0,0.0,0.0,0.0
83249cfffffffff,4.0,0.0,0.0,0.0,0.0
83249dfffffffff,10.0,2.0,0.0,0.0,0.0
8324a4fffffffff,2.0,0.0,0.0,0.0,0.0
8324aafffffffff,1.0,0.0,0.0,0.0,0.0
8324abfffffffff,1.0,0.0,0.0,0.0,0.0
8324c0fffffffff,3.0,0.0,0.0,0.0,0.0
8324c6fffffffff,11.0,0.0,0.0,0.0,0.0
8324d2fffffffff,12.0,0.0,0.0,0.0,0.0
8324d5fffffffff,8.0,0.0,0.0,0.0,0.0
8324d6fffffffff,6.0,1.0,0.0,0.0,0.0
8324e4fffffffff,4.0,0.0,0.0,0.0,0.0
8324e5fffffffff,4.0,0.0,0.0,0.0,0.0
8324e8fffffffff,4.0,0.0,0.0,0.0,0.0
8324e9fffffffff,1.0,0.0,0.0,0.0,0.0
832500fffffffff,19.0,0.0,0.0,0.0,0.0
832502fffffffff,4.0,0.0,0.0,0.0,0.0
832503fffffffff,2.0,0.0,0.0,0.0,0.0
832510fffffffff,13.0,0.0,0.0,0.0,0.0
832511fffffffff,5.0,0.0,0.0,0.0,0.0
832512fffffffff,22.0,0.0,0.0,0.0,0.0
832513fffffffff,46.0,0.0,0.0,0.0,0.0
832514fffffffff,3.0,0.0,0.0,0.0,0.0
832515fffffffff,2.0,0.0,0.0,0.0,0.0
832516fffffffff,11.0,0.0,0.0,0.0,0.0
83251bfffffffff,4.0,0.0,0.0,0.0,0.0
832540fffffffff,24.0,0.0,0.0,0.0,0.0
832541fffffffff,8.0,0.0,0.0,0.0,0.0
832546fffffffff,8.0,0.0,0.0,0.0,0.0
832553fffffffff,2.0,0.0,0.0,0.0,0.0
83255afffffffff,192.0,0.0,0.0,0.0,0.0
83255bfffffffff,35.0,0.0,0.0,0.0,0.0
83256efffffffff,2.0,0.0,0.0,0.0,0.0
832571fffffffff,21.0,0.0,0.0,0.0,0.0
8325a0fffffffff,2.0,0.0,0.0,0.0,0.0
8325a3fffffffff,4.0,0.0,0.0,0.0,0.0
8325a4fffffffff,39.0,9.0,0.0,0.0,0.0
8325acfffffffff,24.0,0.0,0.0,0.0,0.0
8325adfffffffff,1.0,0.0,0.0,0.0,0.0
8325aefffffffff,12.0,0.0,0.0,0.0,0.0
8325b0fffffffff,38.0,7.0,0.0,0.0,0.0
8325b1fffffffff,5.0,3.0,0.0,0.0,0.0
8325b2fffffffff,2.0,0.0,0.0,0.0,0.0
8325b3fffffffff,3.0,0.0,0.0,0.0,0.0
8325b4fffffffff,34.0,3.0,0.0,0.0,0.0
8325b6fffffffff,2.0,0.0,0.0,0.0,0.0
832c00fffffffff,167.0,1.0,0.0,0.0,0.0
832c01fffffffff,56.0,0.0,0.0,0.0,0.0
832c02fffffffff,2.0,0.0,0.0,0.0,0.0
832c03fffffffff,55.0,0.0,0.0,0.0,0.0
832c04fffffffff,416.0,22.0,0.0,0.0,0.0
832c05fffffffff,213.0,2.0,0.0,0.0,0.0
832c06fffffffff,85.0,0.0,0.0,0.0,0.0
832c08fffffffff,7.0,0.0,0.0,0.0,0.0
832c09fffffffff,45.0,0.0,0.0,0.0,0.0
832c0afffffffff,7.0,0.0,0.0,0.0,0.0
832c0bfffffffff,283.0,0.0,0.0,0.0,0.0
832c0cfffffffff,147.0,0.0,0.0,0.0,0.0
832c0dfffffffff,7.0,0.0,0.0,0.0,0.0
832c10fffffffff,14.0,0.0,0.0,0.0,0.0
832c11fffffffff,7.0,0.0,0.0,0.0,0.0
832c12fffffffff,22.0,0.0,0.0,0.0,0.0
832c13fffffffff,28.0,0.0,0.0,0.0,0.0
832c14fffffffff,8.0,0.0,0.0,0.0,0.0
832c15fffffffff,53.0,0.0,0.0,0.0,0.0
832c16fffffffff,2.0,0.0,0.0,0.0,0.0
832c18fffffffff,18.0,0.0,0.0,0.0,0.0
832c19fffffffff,58.0,0.0,0.0,0.0,0.0
832c1afffffffff,17.0,0.0,0.0,0.0,0.0
832c1bfffffffff,9.0,0.0,0.0,0.0,0.0
832c1dfffffffff,29.0,0.0,0.0,0.0,0.0
832c1efffffffff,17.0,0.0,0.0,0.0,0.0
832c20fffffffff,49.0,0.0,0.0,0.0,0.0
832c21fffffffff,118.0,0.0,0.0,0.0,0.0
832c22fffffffff,32.0,0.0,0.0,0.0,0.0
832c23fffffffff,70.0,0.0,0.0,0.0,0.0
832c24fffffffff,1.0,0.0,0.0,0.0,0.0
832c26fffffffff,50.0,0.0,0.0,0.0,0.0
832c28fffffffff,201.0,0.0,0.0,0.0,0.0
832c2afffffffff,506.0,0.0,0.0,0.0,0.0
832c2bfffffffff,8.0,0.0,0.0,0.0,0.0
832c2cfffffffff,32.0,0.0,0.0,0.0,0.0
832c2efffffffff,53.0,0.0,0.0,0.0,0.0
832c30fffffffff,3.0,0.0,0.0,0.0,0.0
832c31fffffffff,19.0,3.0,0.0,0.0,0.0
832c32fffffffff,4.0,0.0,0.0,0.0,0.0
832c33fffffffff,118.0,0.0,0.0,0.0,0.0
832c35fffffffff,5.0,0.0,0.0,0.0,0.0
832c36fffffffff,14.0,0.0,0.0,0.0,0.0
832c42fffffffff,9.0,0.0,0.0,0.0,0.0
832c46fffffffff,1.0,0.0,0.0,0.0,0.0
832c4bfffffffff,2.0,0.0,0.0,0.0,0.0
832c56fffffffff,2.0,0.0,0.0,0.0,0.0
832c5cfffffffff,1.0,0.0,0.0,0.0,0.0
832c60fffffffff,2.0,0.0,0.0,0.0,0.0
832c62fffffffff,15.0,0.0,0.0,0.0,0.0
832c6afffffffff,2.0,0.0,0.0,0.0,0.0
832c6dfffffffff,2.0,0.0,0.0,0.0,0.0
832c6efffffffff,2.0,0.0,0.0,0.0,0.0
832c72fffffffff,25.0,0.0,0.0,0.0,0.0
832c76fffffffff,30.0,0.0,0.0,0.0,0.0
832c81fffffffff,2.0,0.0,0.0,0.0,0.0
832c82fffffffff,4.0,0.0,0.0,0.0,0.0
832c83fffffffff,16.0,0.0,0.0,0.0,0.0
832c85fffffffff,4.0,0.0,0.0,0.0,0.0
832c88fffffffff,1.0,0.0,0.0,0.0,0.0
832c89fffffffff,3.0,0.0,0.0,0.0,0.0
832c8cfffffffff,8.0,0.0,0.0,0.0,0.0
832c8dfffffffff,28.0,0.0,0.0,0.0,0.0
832c8efffffffff,29.0,0.0,0.0,0.0,0.0
832c90fffffffff,203.0,27.0,0.0,0.0,0.0
832c91fffffffff,180.0,2.0,0.0,0.0,0.0
832c93fffffffff,1246.0,98.0,0.0,0.0,0.0
832c98fffffffff,2.0,0.0,0.0,0.0,0.0
832c9bfffffffff,4.0,0.0,0.0,0.0,0.0
832c9cfffffffff,13.0,0.0,0.0,0.0,0.0
832c9dfffffffff,9.0,0.0,0.0,0.0,0.0
832c9efffffffff,4.0,1.0,0.0,0.0,0.0
832ca4fffffffff,7.0,0.0,0.0,0.0,0.0
832ca8fffffffff,20.0,0.0,0.0,0.0,0.0
832caafffffffff,3.0,0.0,0.0,0.0,0.0
832cabfffffffff,5.0,0.0,0.0,0.0,0.0
832cacfffffffff,115.0,0.0,0.0,0.0,0.0
832cadfffffffff,23.0,0.0,0.0,0.0,0.0
832cc0fffffffff,411.0,0.0,0.0,0.0,0.0
832cc1fffffffff,16.0,0.0,0.0,0.0,0.0
832cc2fffffffff,54.0,0.0,0.0,0.0,0.0
832cc3fffffffff,75.0,0.0,0.0,0.0,0.0
832cc6fffffffff,26.0,0.0,0.0,0.0,0.0
832ccafffffffff,4.0,0.0,0.0,0.0,0.0
832ccbfffffffff,28.0,0.0,0.0,0.0,0.0
832ccefffffffff,27.0,0.0,0.0,0.0,0.0
832cd3fffffffff,3.0,0.0,0.0,0.0,0.0
832cd4fffffffff,102.0,0.0,0.0,0.0,0.0
832cd5fffffffff,92.0,0.0,0.0,0.0,0.0
832cd6fffffffff,4.0,0.0,0.0,0.0,0.0
832cd9fffffffff,13.0,0.0,0.0,0.0,0.0
832cdafffffffff,2.0,0.0,0.0,0.0,0.0
832cdbfffffffff,1.0,0.0,0.0,0.0,0.0
832cdcfffffffff,4.0,0.0,0.0,0.0,0.0
832cddfffffffff,58.0,0.0,0.0,0.0,0.0
832cdefffffffff,1.0,0.0,0.0,0.0,0.0
832ce4fffffffff,111.0,0.0,0.0,0.0,0.0
832ce5fffffffff,33.0,0.0,0.0,0.0,0.0
832ce6fffffffff,4.0,0.0,0.0,0.0,0.0
832cf0fffffffff,179.0,0.0,0.0,0.0,0.0
832cf1fffffffff,5.0,0.0,0.0,0.0,0.0
832cf2fffffffff,17.0,0.0,0.0,0.0,0.0
832cf3fffffffff,705.0,0.0,0.0,0.0,0.0
832cf4fffffffff,7.0,0.0,0.0,0.0,0.0
832cf5fffffffff,29.0,0.0,0.0,0.0,0.0
832cf6fffffffff,6.0,0.0,0.0,0.0,0.0
832d00fffffffff,19.0,2.0,0.0,0.0,0.0
832d01fffffffff,8.0,0.0,0.0,0.0,0.0
832d02fffffffff,46.0,0.0,0.0,0.0,0.0
832d03fffffffff,65.0,4.0,0.0,0.0,0.0
832d04fffffffff,3.0,0.0,0.0,0.0,0.0
832d06fffffffff,15.0,0.0,0.0,0.0,0.0
832d10fffffffff,129.0,0.0,0.0,0.0,0.0
832d11fffffffff,3.0,0.0,0.0,0.0,0.0
832d12fffffffff,293.0,0.0,0.0,0.0,0.0
832d13fffffffff,37.0,0.0,0.0,0.0,0.0
832d14fffffffff,78.0,0.0,0.0,0.0,0.0
832d15fffffffff,18.0,2.0,0.0,0.0,0.0
832d16fffffffff,13.0,0.0,0.0,0.0,0.0
832d18fffffffff,17.0,7.0,0.0,0.0,0.0
832d19fffffffff,2.0,0.0,0.0,0.0,0.0
832d1afffffffff,6.0,0.0,0.0,0.0,0.0
832d1bfffffffff,10.0,0.0,0.0,0.0,0.0
832d1cfffffffff,5.0,0.0,0.0,0.0,0.0
832d1dfffffffff,2.0,0.0,0.0,0.0,0.0
832d1efffffffff,4.0,0.0,0.0,0.0,0.0
832d22fffffffff,6.0,0.0,0.0,0.0,0.0
832d28fffffffff,6.0,0.0,0.0,0.0,0.0
832d29fffffffff,14.0,0.0,0.0,0.0,0.0
832d2dfffffffff,12.0,0.0,0.0,0.0,0.0
832d30fffffffff,86.0,2.0,0.0,0.0,0.0
832d31fffffffff,81.0,2.0,0.0,0.0,0.0
832d32fffffffff,78.0,5.0,0.0,0.0,0.0
832d33fffffffff,621.0,0.0,0.0,0.0,0.0
832d34fffffffff,17.0,0.0,0.0,0.0,0.0
832d35fffffffff,16.0,0.0,0.0,0.0,0.0
832d36fffffffff,22.0,2.0,0.0,0.0,0.0
832d44fffffffff,1.0,0.0,0.0,0.0,0.0
832d51fffffffff,2.0,0.0,0.0,0.0,0.0
832d53fffffffff,7.0,0.0,0.0,0.0,0.0
832d54fffffffff,2.0,0.0,0.0,0.0,0.0
832d58fffffffff,1.0,0.0,0.0,0.0,0.0
832d5cfffffffff,47.0,0.0,0.0,0.0,0.0
832d5dfffffffff,3.0,0.0,0.0,0.0,0.0
832d62fffffffff,4.0,0.0,0.0,0.0,0.0
832d64fffffffff,300.0,0.0,0.0,0.0,0.0
832d70fffffffff,5.0,0.0,0.0,0.0,0.0
832d71fffffffff,5.0,0.0,0.0,0.0,0.0
832d72fffffffff,8.0,0.0,0.0,0.0,0.0
832d74fffffffff,2.0,0.0,0.0,0.0,0.0
832d75fffffffff,13.0,0.0,0.0,0.0,0.0
832d76fffffffff,30.0,0.0,0.0,0.0,0.0
832d81fffffffff,1.0,0.0,0.0,0.0,0.0
832d84fffffffff,56.0,0.0,0.0,0.0,0.0
832d91fffffffff,2.0,0.0,0.0,0.0,0.0
832d94fffffffff,5.0,0.0,0.0,0.0,0.0
832da0fffffffff,21.0,0.0,0.0,0.0,0.0
832da1fffffffff,412.0,0.0,0.0,0.0,0.0
832da2fffffffff,51.0,0.0,0.0,0.0,0.0
832da3fffffffff,12.0,0.0,0.0,0.0,0.0
832da4fffffffff,37.0,0.0,0.0,0.0,0.0
832da5fffffffff,191.0,0.0,0.0,0.0,0.0
832da6fffffffff,171.0,15.0,0.0,0.0,0.0
832da8fffffffff,214.0,0.0,0.0,0.0,0.0
832da9fffffffff,66.0,0.0,0.0,0.0,0.0
832daafffffffff,1.0,0.0,0.0,0.0,0.0
832dabfffffffff,36.0,0.0,0.0,0.0,0.0
832dacfffffffff,76.0,0.0,0.0,0.0,0.0
832dadfffffffff,5.0,0.0,0.0,0.0,0.0
832daefffffffff,73.0,0.0,0.0,0.0,0.0
832db0fffffffff,5820.0,1153.0,0.0,0.0,0.0
832db1fffffffff,2459.0,496.0,0.0,0.0,0.0
832db2fffffffff,1556.0,319.0,0.0,0.0,0.0
832db3fffffffff,90.0,7.0,0.0,0.0,0.0
832db5fffffffff,5.0,0.0,0.0,0.0,0.0
832db6fffffffff,1236.0,212.0,0.0,0.0,0.0
832e0afffffffff,1.0,0.0,0.0,0.0,0.0
832e0cfffffffff,6.0,0.0,0.0,0.0,0.0
832e0dfffffffff,4.0,0.0,0.0,0.0,0.0
832e12fffffffff,7.0,0.0,0.0,0.0,0.0
832e13fffffffff,9.0,5.0,0.0,0.0,0.0
832e29fffffffff,2.0,0.0,0.0,0.0,0.0
832e2dfffffffff,2.0,0.0,0.0,0.0,0.0
832e44fffffffff,29.0,10.0,0.0,0.0,0.0
832e60fffffffff,11.0,0.0,0.0,0.0,0.0
832e61fffffffff,57.0,2.0,0.0,0.0,0.0
832e62fffffffff,2.0,2.0,0.0,0.0,0.0
832e63fffffffff,6.0,2.0,0.0,0.0,0.0
832e66fffffffff,1.0,0.0,0.0,0.0,0.0
832e68fffffffff,33.0,0.0,0.0,0.0,0.0
832e69fffffffff,2.0,0.0,0.0,0.0,0.0
832e6bfffffffff,2.0,0.0,0.0,0.0,0.0
832e6cfffffffff,3.0,0.0,0.0,0.0,0.0
832e6dfffffffff,12.0,0.0,0.0,0.0,0.0
832e6efffffffff,1.0,0.0,0.0,0.0,0.0
832e70fffffffff,2.0,2.0,0.0,0.0,0.0
832e71fffffffff,5.0,2.0,0.0,0.0,0.0
832e74fffffffff,14.0,2.0,0.0,0.0,0.0
832e75fffffffff,13.0,3.0,0.0,0.0,0.0
832e76fffffffff,2.0,0.0,0.0,0.0,0.0
832eacfffffffff,5.0,0.0,0.0,0.0,0.0
832ec8fffffffff,2.0,0.0,0.0,0.0,0.0
832ecafffffffff,2.0,0.0,0.0,0.0,0.0
832ecbfffffffff,18.0,0.0,0.0,0.0,0.0
832edafffffffff,2.0,0.0,0.0,0.0,0.0
