cell_id,Asio flammeus,Asio flammeus flammeus,Asio flammeus ponapensis,Asio flammeus sandwichensis,Asio flammeus domingensis/portoricensis,Asio flammeus galapagoensis,Asio flammeus [suinda Group]
8412e87ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8412e89ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8412e8bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8412e95ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8412e97ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8412e99ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8412e9dffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8412ea3ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8412ea7ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
8412eabffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8412eb3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8412eb5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8412eb9ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8412ec1ffffffff,64.0,3.0,0.0,0.0,0.0,0.0,0.0
8412ec5ffffffff,35.0,0.0,0.0,0.0,0.0,0.0,0.0
8412ec7ffffffff,47.0,2.0,0.0,0.0,0.0,0.0,0.0
8412ec9ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
8412ecbffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
8412ecdffffffff,27.0,0.0,0.0,0.0,0.0,0.0,0.0
8412ed9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8412f0bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8412f13ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8412f65ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8412f69ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8412f6dffffffff,78.0,0.0,0.0,0.0,0.0,0.0,0.0
8413061ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84132c3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8413807ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8413829ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841383dffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8413861ffffffff,43.0,0.0,0.0,0.0,0.0,0.0,0.0
8413867ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84138c9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841390bffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8413931ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8413933ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8413955ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
84139e1ffffffff,51.0,0.0,0.0,0.0,0.0,0.0,0.0
84139edffffffff,50.0,0.0,0.0,0.0,0.0,0.0,0.0
8413a95ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8413b23ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8413b29ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
8413b35ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8413b53ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8413b61ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8414ae5ffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
8414b29ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84155d9ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84155dbffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8415923ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8415927ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8415929ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8416507ffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0
841653bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84165e1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84180cdffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8418299ffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0
84182abffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8418409ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841843bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8418447ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
8418451ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
841846dffffffff,33.0,0.0,0.0,0.0,0.0,0.0,0.0
8418491ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8418495ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84184a3ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84184b1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84184b9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84184bdffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
84184d5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84184edffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84185b1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84185bbffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0
8418607ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8418623ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84186a1ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
84186a5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84186c1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84186c9ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841870dffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
8418711ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8418717ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8418729ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841873bffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8419081ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8419083ffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
841908dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84190a9ffffffff,9.0,5.0,0.0,0.0,0.0,0.0,0.0
84190b3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84190c1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84190c9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84190d3ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
84190d9ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
84190dbffffffff,7.0,2.0,0.0,0.0,0.0,0.0,0.0
84190e1ffffffff,30.0,2.0,0.0,0.0,0.0,0.0,0.0
84190e3ffffffff,46.0,0.0,0.0,0.0,0.0,0.0,0.0
8419281ffffffff,12.0,5.0,0.0,0.0,0.0,0.0,0.0
8419289ffffffff,6.0,2.0,0.0,0.0,0.0,0.0,0.0
841928dffffffff,19.0,3.0,0.0,0.0,0.0,0.0,0.0
8419297ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84192a3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84192b3ffffffff,4.0,2.0,0.0,0.0,0.0,0.0,0.0
84192b5ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
84192b7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84192b9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84192cbffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
8419401ffffffff,154.0,12.0,0.0,0.0,0.0,0.0,0.0
8419403ffffffff,28.0,4.0,0.0,0.0,0.0,0.0,0.0
8419405ffffffff,23.0,6.0,0.0,0.0,0.0,0.0,0.0
841940dffffffff,40.0,0.0,0.0,0.0,0.0,0.0,0.0
8419411ffffffff,43.0,1.0,0.0,0.0,0.0,0.0,0.0
8419413ffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0
8419415ffffffff,57.0,17.0,0.0,0.0,0.0,0.0,0.0
841941bffffffff,16.0,2.0,0.0,0.0,0.0,0.0,0.0
841941dffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
8419421ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8419423ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
8419425ffffffff,8.0,6.0,0.0,0.0,0.0,0.0,0.0
8419427ffffffff,39.0,10.0,0.0,0.0,0.0,0.0,0.0
8419429ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841942bffffffff,15.0,9.0,0.0,0.0,0.0,0.0,0.0
841942dffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
8419433ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8419435ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8419437ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8419439ffffffff,45.0,8.0,0.0,0.0,0.0,0.0,0.0
841943bffffffff,48.0,5.0,0.0,0.0,0.0,0.0,0.0
841943dffffffff,2.0,1.0,0.0,0.0,0.0,0.0,0.0
8419461ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8419463ffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
8419465ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
841946bffffffff,6.0,4.0,0.0,0.0,0.0,0.0,0.0
8419481ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
8419485ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
841948bffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841948dffffffff,65.0,0.0,0.0,0.0,0.0,0.0,0.0
841949bffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84194a1ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
84194a5ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
84194abffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84194b9ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
84194bbffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84194c5ffffffff,61.0,0.0,0.0,0.0,0.0,0.0,0.0
84194d1ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
84194d5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84194d9ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
84194ddffffffff,37.0,11.0,0.0,0.0,0.0,0.0,0.0
84194e1ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
84194e3ffffffff,55.0,2.0,0.0,0.0,0.0,0.0,0.0
84194e5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84194e7ffffffff,29.0,5.0,0.0,0.0,0.0,0.0,0.0
84194e9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84194ebffffffff,22.0,2.0,0.0,0.0,0.0,0.0,0.0
84194edffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8419511ffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0
8419513ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
8419517ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8419519ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
8419521ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8419531ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8419533ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841953bffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8419541ffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
8419543ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8419553ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8419559ffffffff,20.0,6.0,0.0,0.0,0.0,0.0,0.0
841955bffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8419563ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8419565ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8419567ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8419581ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
8419583ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8419589ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841958bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8419591ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8419597ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841959bffffffff,32.0,0.0,0.0,0.0,0.0,0.0,0.0
84195bbffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
84195bdffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84195c7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84195d1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84195d3ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
84195d9ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84195dbffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
84195edffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8419681ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8419683ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8419689ffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
841968bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8419695ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8419697ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841969dffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
84196b1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84196b3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84196b9ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84196d1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84196d5ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
84196d9ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84196ddffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0
8419721ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
8419723ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8419725ffffffff,3.0,2.0,0.0,0.0,0.0,0.0,0.0
8419727ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8419729ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841972bffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
8419733ffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0
8419737ffffffff,4.0,2.0,0.0,0.0,0.0,0.0,0.0
8419739ffffffff,28.0,0.0,0.0,0.0,0.0,0.0,0.0
841973bffffffff,49.0,6.0,0.0,0.0,0.0,0.0,0.0
8419765ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
8419769ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e021ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841e025ffffffff,35.0,5.0,0.0,0.0,0.0,0.0,0.0
841e02dffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
841e041ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
841e045ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
841e061ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841e0a9ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
841e0adffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e0e3ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841e0e7ffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
841e121ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
841e153ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841e195ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
841e1b3ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
841e1b9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e1c1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e1cbffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e249ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841e307ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e319ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841e34bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e357ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841e35dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841e4bdffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e833ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
841e835ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e863ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841eb13ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec1dffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec33ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec8bffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec91ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
841ecbbffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841ecd5ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841ece5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841ee27ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841ee61ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841ee97ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841f00dffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
841f023ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f041ffffffff,2.0,1.0,0.0,0.0,0.0,0.0,0.0
841f051ffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0
841f059ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f05bffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0
841f09bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f0d1ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841f0e1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841f0ebffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f0edffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841f10dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f133ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841f143ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841f14bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841f169ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841f18bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f18dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841f1d5ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
841f207ffffffff,3.0,1.0,0.0,0.0,0.0,0.0,0.0
841f217ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841f219ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f233ffffffff,2.0,1.0,0.0,0.0,0.0,0.0,0.0
841f235ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f237ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841f24bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f253ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841f25dffffffff,5.0,3.0,0.0,0.0,0.0,0.0,0.0
841f269ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f283ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
841f29dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f2a1ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841f2a3ffffffff,81.0,74.0,0.0,0.0,0.0,0.0,0.0
841f2a7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841f2a9ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841f2dbffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f315ffffffff,3.0,1.0,0.0,0.0,0.0,0.0,0.0
841f31bffffffff,3.0,2.0,0.0,0.0,0.0,0.0,0.0
841f31dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f325ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f327ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
841f335ffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
841f33bffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841f33dffffffff,139.0,2.0,0.0,0.0,0.0,0.0,0.0
841f351ffffffff,5.0,2.0,0.0,0.0,0.0,0.0,0.0
841f353ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841f355ffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0
841f357ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841f4e3ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841f4ebffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f519ffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0
841f715ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
841f725ffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0
841f727ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
841f72dffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
841f751ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841f8c5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841f8cbffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f8d1ffffffff,6.0,4.0,0.0,0.0,0.0,0.0,0.0
841f8d7ffffffff,4.0,2.0,0.0,0.0,0.0,0.0,0.0
841f8ebffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841fa3dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841fa59ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841fa83ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841faadffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841faddffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841fb19ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84201a1ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84201bdffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84204b3ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84209a5ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8420f25ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8420f5dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
842123dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84212a5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8421483ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8421487ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8421507ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
8421529ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8421539ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8421711ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84225a5ffffffff,123.0,0.0,0.0,0.0,0.0,0.0,0.0
8422db7ffffffff,163.0,0.0,0.0,0.0,0.0,0.0,0.0
8422dbdffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8422e9bffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
8424505ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
842451dffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
842460dffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
8424765ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8425001ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
842500bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8425105ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8425123ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8425539ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84255a7ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8426007ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8426009ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8426013ffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0
8426015ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8426031ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
842603bffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
8426043ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8426051ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
842605bffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
842605dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8426067ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84260a9ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
84260adffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84260b5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84260b7ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84260b9ffffffff,27.0,0.0,0.0,0.0,0.0,0.0,0.0
84260c9ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84260d9ffffffff,8.0,2.0,0.0,0.0,0.0,0.0,0.0
84260e3ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
84260e7ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
84260e9ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
84260edffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
842610dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8426115ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8426117ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
842611bffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
842611dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8426127ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
