cell_id,Myiozetetes similis,Myiozetetes similis [texensis Group],Myiozetetes similis [similis Group],Myiozetetes similis grandis
846629dffffffff,88.0,0.0,0.0,0.0
84662b5ffffffff,23.0,0.0,0.0,0.0
84662b7ffffffff,51.0,0.0,0.0,0.0
84662b9ffffffff,3.0,0.0,0.0,0.0
84662c5ffffffff,2.0,0.0,0.0,0.0
84662c9ffffffff,22.0,0.0,0.0,0.0
84662cdffffffff,21.0,0.0,0.0,0.0
84662d3ffffffff,133.0,0.0,0.0,0.0
84662d7ffffffff,2.0,0.0,0.0,0.0
84662d9ffffffff,2.0,0.0,0.0,0.0
84662e1ffffffff,22.0,0.0,0.0,0.0
84662e5ffffffff,12.0,0.0,2.0,0.0
84662e9ffffffff,61.0,0.0,0.0,0.0
84662ebffffffff,2.0,0.0,0.0,0.0
84662edffffffff,1.0,0.0,0.0,0.0
8466311ffffffff,29.0,0.0,0.0,0.0
8466313ffffffff,601.0,0.0,1.0,0.0
8466317ffffffff,3.0,0.0,0.0,0.0
846631bffffffff,57.0,0.0,0.0,0.0
8466411ffffffff,46.0,0.0,0.0,0.0
8466415ffffffff,146.0,0.0,3.0,0.0
8466417ffffffff,23.0,0.0,0.0,0.0
846641dffffffff,160.0,0.0,4.0,0.0
846642dffffffff,2.0,0.0,0.0,0.0
8466437ffffffff,1.0,0.0,0.0,0.0
846643bffffffff,2.0,0.0,0.0,0.0
8466441ffffffff,2.0,0.0,0.0,0.0
8466455ffffffff,1.0,0.0,0.0,0.0
846645dffffffff,2.0,0.0,0.0,0.0
846648dffffffff,2.0,0.0,0.0,0.0
8466505ffffffff,11.0,0.0,0.0,0.0
8466529ffffffff,152.0,0.0,0.0,0.0
846652dffffffff,54.0,0.0,0.0,0.0
8466537ffffffff,6.0,0.0,0.0,0.0
8466545ffffffff,9.0,0.0,0.0,0.0
8466549ffffffff,4.0,0.0,0.0,0.0
8466561ffffffff,4.0,0.0,0.0,0.0
8466563ffffffff,2.0,0.0,0.0,0.0
8466565ffffffff,27.0,0.0,0.0,0.0
8466569ffffffff,8.0,0.0,0.0,0.0
846656dffffffff,54.0,0.0,0.0,0.0
84665abffffffff,164.0,0.0,1.0,0.0
84665bdffffffff,66.0,0.0,0.0,0.0
84665e9ffffffff,19.0,0.0,0.0,0.0
84665edffffffff,2.0,0.0,0.0,0.0
846660bffffffff,2.0,0.0,0.0,0.0
846660dffffffff,2.0,0.0,0.0,0.0
8466623ffffffff,4.0,0.0,0.0,0.0
8466631ffffffff,2.0,0.0,0.0,0.0
8466633ffffffff,3.0,0.0,0.0,0.0
8466637ffffffff,14.0,0.0,0.0,0.0
8466639ffffffff,7.0,0.0,0.0,0.0
846663dffffffff,9.0,0.0,0.0,0.0
8466641ffffffff,10.0,0.0,0.0,0.0
8466645ffffffff,4.0,0.0,0.0,0.0
8466647ffffffff,24.0,0.0,0.0,0.0
846664dffffffff,40.0,0.0,0.0,0.0
846666bffffffff,2.0,0.0,0.0,0.0
84666b3ffffffff,2.0,0.0,0.0,0.0
84666c5ffffffff,2.0,0.0,0.0,0.0
84666e3ffffffff,2.0,0.0,0.0,0.0
84666ebffffffff,2.0,0.0,0.0,0.0
8466701ffffffff,1.0,0.0,0.0,0.0
8466705ffffffff,8.0,0.0,0.0,0.0
846670dffffffff,23.0,0.0,0.0,0.0
8466725ffffffff,9.0,0.0,0.0,0.0
8466727ffffffff,34.0,0.0,0.0,0.0
8466729ffffffff,8.0,0.0,0.0,0.0
8466737ffffffff,9.0,0.0,0.0,0.0
8466749ffffffff,2.0,0.0,0.0,0.0
846674bffffffff,6.0,0.0,0.0,0.0
8466759ffffffff,1.0,0.0,0.0,0.0
846675dffffffff,108.0,0.0,0.0,0.0
8466763ffffffff,4.0,0.0,0.0,0.0
8466767ffffffff,2.0,0.0,0.0,0.0
8466769ffffffff,5.0,0.0,0.0,0.0
846676dffffffff,1.0,0.0,0.0,0.0
8466a01ffffffff,76.0,0.0,4.0,0.0
8466a03ffffffff,80.0,0.0,2.0,0.0
8466a05ffffffff,69.0,0.0,2.0,0.0
8466a07ffffffff,8.0,0.0,2.0,0.0
8466a09ffffffff,10.0,0.0,0.0,0.0
8466a0bffffffff,3689.0,0.0,188.0,0.0
8466a15ffffffff,235.0,0.0,92.0,0.0
8466a17ffffffff,36.0,0.0,3.0,0.0
8466a1dffffffff,715.0,0.0,28.0,0.0
8466a21ffffffff,92.0,0.0,0.0,0.0
8466a23ffffffff,18.0,0.0,1.0,0.0
8466a25ffffffff,44.0,0.0,1.0,0.0
8466a2bffffffff,8.0,0.0,0.0,0.0
8466a2dffffffff,15.0,0.0,0.0,0.0
8466a31ffffffff,28.0,0.0,0.0,0.0
8466a33ffffffff,23.0,0.0,0.0,0.0
8466a35ffffffff,5.0,0.0,0.0,0.0
8466a37ffffffff,3.0,0.0,0.0,0.0
8466a39ffffffff,98.0,0.0,24.0,0.0
8466a3bffffffff,31.0,0.0,7.0,0.0
8466a3dffffffff,33.0,0.0,0.0,0.0
8466a51ffffffff,7659.0,0.0,578.0,0.0
8466a53ffffffff,50.0,0.0,1.0,0.0
8466a55ffffffff,138.0,0.0,7.0,0.0
8466a57ffffffff,1005.0,0.0,53.0,0.0
8466a59ffffffff,140.0,0.0,6.0,0.0
8466a5bffffffff,747.0,0.0,48.0,0.0
8466a5dffffffff,347.0,0.0,26.0,0.0
8466a65ffffffff,165.0,0.0,8.0,0.0
8466a67ffffffff,3.0,0.0,0.0,0.0
8466aedffffffff,35.0,0.0,3.0,0.0
8466b01ffffffff,191.0,0.0,0.0,0.0
8466b05ffffffff,2.0,0.0,0.0,0.0
8466b09ffffffff,1486.0,0.0,0.0,0.0
8466b0bffffffff,1549.0,0.0,0.0,0.0
8466b19ffffffff,291.0,0.0,0.0,0.0
8466b1dffffffff,27.0,0.0,2.0,0.0
8466b41ffffffff,2013.0,0.0,0.0,0.0
8466b43ffffffff,448.0,0.0,0.0,0.0
8466b45ffffffff,979.0,0.0,0.0,0.0
8466b47ffffffff,1045.0,0.0,0.0,0.0
8466b49ffffffff,3430.0,0.0,0.0,0.0
8466b4bffffffff,55.0,0.0,0.0,0.0
8466b4dffffffff,5696.0,0.0,0.0,0.0
8466b51ffffffff,536.0,0.0,29.0,0.0
8466b53ffffffff,811.0,0.0,34.0,0.0
8466b55ffffffff,3556.0,0.0,0.0,0.0
8466b57ffffffff,1105.0,0.0,0.0,0.0
8466b59ffffffff,481.0,0.0,21.0,0.0
8466b5bffffffff,569.0,0.0,13.0,0.0
8466b5dffffffff,103.0,0.0,0.0,0.0
8466b69ffffffff,273.0,0.0,0.0,0.0
8466c01ffffffff,132.0,0.0,0.0,0.0
8466c03ffffffff,6.0,0.0,0.0,0.0
8466c05ffffffff,14.0,0.0,0.0,0.0
8466c07ffffffff,2.0,0.0,0.0,0.0
8466c09ffffffff,11.0,0.0,0.0,0.0
8466c0bffffffff,3.0,0.0,0.0,0.0
8466c0dffffffff,84.0,0.0,0.0,0.0
8466c15ffffffff,12.0,0.0,0.0,0.0
8466c17ffffffff,6.0,0.0,0.0,0.0
8466c19ffffffff,3.0,0.0,0.0,0.0
8466c1dffffffff,8.0,0.0,0.0,0.0
8466c21ffffffff,593.0,0.0,3.0,0.0
8466c23ffffffff,329.0,0.0,2.0,0.0
8466c27ffffffff,105.0,0.0,0.0,0.0
8466c29ffffffff,97.0,0.0,0.0,0.0
8466c2bffffffff,43.0,0.0,0.0,0.0
8466c2dffffffff,117.0,0.0,0.0,0.0
8466c35ffffffff,13.0,0.0,0.0,0.0
8466c37ffffffff,11.0,0.0,0.0,0.0
8466c41ffffffff,13.0,0.0,0.0,0.0
8466c45ffffffff,9.0,0.0,0.0,0.0
8466c47ffffffff,41.0,0.0,0.0,0.0
8466c49ffffffff,45.0,0.0,0.0,0.0
8466c4bffffffff,9.0,0.0,0.0,0.0
8466c4dffffffff,22.0,0.0,0.0,0.0
8466c53ffffffff,11.0,0.0,0.0,0.0
8466c55ffffffff,1.0,0.0,0.0,0.0
8466c57ffffffff,13.0,0.0,0.0,0.0
8466c5bffffffff,21.0,0.0,0.0,0.0
8466c5dffffffff,40.0,0.0,0.0,0.0
8466c63ffffffff,73.0,0.0,0.0,0.0
8466c67ffffffff,7.0,0.0,0.0,0.0
8466c6bffffffff,8.0,0.0,0.0,0.0
8466c95ffffffff,14.0,0.0,0.0,0.0
8466cc5ffffffff,7.0,0.0,0.0,0.0
8466cdbffffffff,5.0,0.0,0.0,0.0
8466ce1ffffffff,72.0,0.0,0.0,0.0
8466ce9ffffffff,48.0,0.0,0.0,0.0
8466cedffffffff,15.0,0.0,0.0,0.0
8466d01ffffffff,14.0,0.0,0.0,0.0
8466d03ffffffff,49.0,0.0,0.0,0.0
8466d05ffffffff,76.0,0.0,0.0,0.0
8466d07ffffffff,68.0,0.0,0.0,2.0
8466d0bffffffff,2.0,0.0,0.0,0.0
8466d0dffffffff,87.0,0.0,0.0,0.0
8466d13ffffffff,14.0,0.0,5.0,0.0
8466d19ffffffff,4.0,0.0,0.0,0.0
8466d1bffffffff,29.0,0.0,0.0,0.0
8466d21ffffffff,6.0,0.0,0.0,0.0
8466d23ffffffff,103.0,0.0,0.0,0.0
8466d25ffffffff,24.0,0.0,0.0,0.0
8466d27ffffffff,51.0,0.0,0.0,8.0
8466d29ffffffff,4.0,0.0,0.0,0.0
8466d2dffffffff,4.0,0.0,0.0,0.0
8466d31ffffffff,1421.0,0.0,0.0,113.0
8466d35ffffffff,1010.0,0.0,0.0,50.0
8466d37ffffffff,83.0,0.0,0.0,6.0
8466d39ffffffff,5.0,0.0,0.0,0.0
8466d3dffffffff,49.0,0.0,0.0,2.0
8466d47ffffffff,6.0,0.0,0.0,0.0
8466d81ffffffff,43.0,0.0,5.0,0.0
8466d89ffffffff,9.0,0.0,0.0,0.0
8466d8dffffffff,60.0,0.0,4.0,0.0
8466da1ffffffff,13.0,0.0,0.0,0.0
8466da7ffffffff,45.0,0.0,5.0,0.0
8466da9ffffffff,21.0,0.0,0.0,0.0
8466dabffffffff,2.0,0.0,0.0,0.0
8466dadffffffff,336.0,0.0,65.0,0.0
8466db1ffffffff,73.0,0.0,6.0,0.0
8466dc1ffffffff,22.0,0.0,0.0,0.0
8466dc3ffffffff,1607.0,0.0,230.0,0.0
8466dc5ffffffff,3.0,0.0,0.0,0.0
8466dc7ffffffff,272.0,0.0,11.0,0.0
8466dc9ffffffff,176.0,0.0,0.0,0.0
8466dcbffffffff,56.0,0.0,4.0,0.0
8466dcdffffffff,30.0,0.0,0.0,0.0
8466dd1ffffffff,6.0,0.0,0.0,0.0
8466dd3ffffffff,8.0,0.0,2.0,0.0
8466dd5ffffffff,40.0,0.0,1.0,0.0
8466dd7ffffffff,8.0,0.0,0.0,0.0
8466dd9ffffffff,3.0,0.0,0.0,0.0
8466ddbffffffff,13.0,0.0,3.0,0.0
8466dddffffffff,64.0,0.0,10.0,0.0
8466de1ffffffff,1502.0,0.0,201.0,0.0
8466de3ffffffff,538.0,0.0,70.0,0.0
8466de7ffffffff,284.0,0.0,24.0,0.0
8466de9ffffffff,9.0,0.0,1.0,0.0
8466debffffffff,117.0,0.0,35.0,0.0
8466dedffffffff,42.0,0.0,3.0,0.0
8466e01ffffffff,5.0,0.0,0.0,0.0
8466e03ffffffff,84.0,0.0,0.0,0.0
8466e05ffffffff,39.0,0.0,0.0,0.0
8466e07ffffffff,4.0,0.0,0.0,0.0
8466e09ffffffff,15.0,0.0,3.0,0.0
8466e0bffffffff,325.0,0.0,5.0,0.0
8466e0dffffffff,150.0,0.0,0.0,0.0
8466e11ffffffff,78.0,0.0,0.0,0.0
8466e13ffffffff,5.0,0.0,0.0,0.0
8466e15ffffffff,322.0,0.0,0.0,0.0
8466e17ffffffff,18.0,0.0,0.0,0.0
8466e19ffffffff,13.0,0.0,0.0,0.0
8466e1dffffffff,209.0,0.0,0.0,0.0
8466e23ffffffff,16.0,0.0,0.0,0.0
8466e25ffffffff,2.0,0.0,0.0,0.0
8466e27ffffffff,13.0,0.0,0.0,0.0
8466e29ffffffff,25.0,0.0,0.0,0.0
8466e2bffffffff,28.0,0.0,0.0,0.0
8466e2dffffffff,12.0,0.0,0.0,0.0
8466e31ffffffff,1.0,0.0,0.0,0.0
8466e37ffffffff,3.0,0.0,0.0,0.0
8466e39ffffffff,50.0,0.0,0.0,0.0
8466e3bffffffff,85.0,0.0,12.0,0.0
8466e3dffffffff,1.0,0.0,0.0,0.0
8466e41ffffffff,252.0,0.0,0.0,0.0
8466e43ffffffff,4.0,0.0,0.0,0.0
8466e45ffffffff,179.0,0.0,0.0,0.0
8466e47ffffffff,203.0,0.0,0.0,0.0
8466e49ffffffff,165.0,0.0,0.0,0.0
8466e4bffffffff,3.0,0.0,0.0,0.0
8466e4dffffffff,17.0,0.0,0.0,0.0
8466e51ffffffff,35.0,0.0,0.0,0.0
8466e53ffffffff,84.0,0.0,0.0,0.0
8466e55ffffffff,23.0,0.0,0.0,0.0
8466e57ffffffff,1631.0,0.0,5.0,0.0
8466e59ffffffff,213.0,0.0,9.0,0.0
8466e5bffffffff,16.0,0.0,0.0,0.0
8466e5dffffffff,25.0,0.0,4.0,0.0
8466e61ffffffff,16.0,0.0,1.0,0.0
8466e63ffffffff,306.0,0.0,0.0,0.0
8466e67ffffffff,132.0,0.0,0.0,0.0
8466e69ffffffff,153.0,0.0,0.0,0.0
8466e6bffffffff,43.0,0.0,0.0,0.0
8466e8dffffffff,3.0,0.0,0.0,0.0
8466e9dffffffff,2.0,0.0,0.0,0.0
8466eadffffffff,1.0,0.0,0.0,0.0
8466ec1ffffffff,13.0,0.0,0.0,0.0
8466ec5ffffffff,26.0,0.0,0.0,0.0
8466ec7ffffffff,189.0,0.0,0.0,0.0
8466ec9ffffffff,4.0,0.0,0.0,0.0
8466ecbffffffff,233.0,0.0,0.0,0.0
8466ecdffffffff,2.0,0.0,0.0,0.0
8466ee5ffffffff,87.0,0.0,0.0,0.0
8466eedffffffff,3.0,0.0,0.0,0.0
8466f01ffffffff,2.0,0.0,0.0,0.0
8466f03ffffffff,23.0,0.0,0.0,0.0
8466f0bffffffff,26.0,0.0,0.0,0.0
8466f3bffffffff,2.0,0.0,0.0,0.0
8467413ffffffff,1658.0,0.0,33.0,0.0
8467417ffffffff,17.0,0.0,0.0,0.0
8467421ffffffff,6.0,0.0,0.0,0.0
8467423ffffffff,2.0,0.0,0.0,0.0
8467425ffffffff,298.0,0.0,0.0,0.0
8467427ffffffff,19.0,0.0,0.0,0.0
8467429ffffffff,2.0,0.0,0.0,0.0
846742bffffffff,5.0,0.0,0.0,0.0
846742dffffffff,63.0,0.0,1.0,0.0
8467431ffffffff,9.0,0.0,0.0,0.0
8467433ffffffff,134.0,0.0,0.0,0.0
8467435ffffffff,4.0,0.0,0.0,0.0
8467437ffffffff,224.0,0.0,4.0,0.0
846743bffffffff,234.0,0.0,0.0,0.0
846743dffffffff,248.0,0.0,21.0,0.0
846748dffffffff,5.0,0.0,0.0,0.0
84674a1ffffffff,17.0,0.0,0.0,0.0
84674a5ffffffff,9.0,0.0,0.0,0.0
84674a7ffffffff,169.0,0.0,12.0,0.0
84674c1ffffffff,18.0,0.0,0.0,0.0
84674c5ffffffff,995.0,0.0,30.0,0.0
84674c7ffffffff,17.0,0.0,2.0,0.0
84674c9ffffffff,52.0,0.0,0.0,0.0
84674cbffffffff,28.0,0.0,0.0,0.0
84674cdffffffff,346.0,0.0,0.0,0.0
84674d9ffffffff,31.0,0.0,0.0,0.0
84674ddffffffff,4.0,0.0,0.0,0.0
84674e1ffffffff,105.0,0.0,0.0,0.0
84674e5ffffffff,12.0,0.0,0.0,0.0
84674e7ffffffff,1.0,0.0,0.0,0.0
84674e9ffffffff,458.0,0.0,7.0,0.0
84674ebffffffff,34.0,0.0,0.0,0.0
84674edffffffff,291.0,0.0,26.0,0.0
8467503ffffffff,3.0,0.0,0.0,0.0
8467513ffffffff,1.0,0.0,0.0,0.0
8467519ffffffff,176.0,0.0,0.0,0.0
846751bffffffff,1.0,0.0,0.0,0.0
8467521ffffffff,2.0,0.0,0.0,0.0
8467523ffffffff,195.0,0.0,0.0,0.0
8467531ffffffff,24.0,0.0,0.0,0.0
8467535ffffffff,217.0,0.0,0.0,0.0
8467537ffffffff,53.0,0.0,0.0,0.0
8467539ffffffff,80.0,0.0,0.0,0.0
846753dffffffff,19.0,0.0,0.0,0.0
8467553ffffffff,1276.0,0.0,0.0,0.0
8467583ffffffff,2.0,0.0,0.0,0.0
8467585ffffffff,5.0,0.0,0.0,0.0
8467587ffffffff,1.0,0.0,0.0,0.0
8467589ffffffff,5.0,0.0,0.0,0.0
846758dffffffff,8.0,0.0,0.0,0.0
8467595ffffffff,2.0,0.0,0.0,0.0
8467599ffffffff,54.0,0.0,6.0,0.0
846759bffffffff,3.0,0.0,0.0,0.0
84675a1ffffffff,1.0,0.0,0.0,0.0
84675a3ffffffff,2.0,0.0,0.0,0.0
84675a5ffffffff,52.0,0.0,2.0,0.0
84675a7ffffffff,10.0,0.0,0.0,0.0
84675a9ffffffff,16.0,0.0,0.0,0.0
84675abffffffff,33.0,0.0,0.0,0.0
84675adffffffff,40.0,0.0,0.0,0.0
84675b1ffffffff,3.0,0.0,0.0,0.0
84675b3ffffffff,9.0,0.0,0.0,0.0
84675b5ffffffff,2.0,0.0,0.0,0.0
84675b7ffffffff,1.0,0.0,0.0,0.0
84675c1ffffffff,59.0,0.0,0.0,0.0
84675c3ffffffff,4.0,0.0,0.0,0.0
84675c5ffffffff,117.0,0.0,0.0,0.0
84675c7ffffffff,181.0,0.0,2.0,0.0
84675c9ffffffff,7.0,0.0,0.0,0.0
84675cbffffffff,261.0,0.0,3.0,0.0
84675cdffffffff,5.0,0.0,0.0,0.0
84675d3ffffffff,5.0,0.0,0.0,0.0
84675d5ffffffff,5.0,0.0,0.0,0.0
84675d9ffffffff,6.0,0.0,0.0,0.0
84675ddffffffff,15.0,0.0,0.0,0.0
84675e1ffffffff,10.0,0.0,0.0,0.0
84675e3ffffffff,29.0,0.0,0.0,0.0
84675e7ffffffff,23.0,0.0,0.0,0.0
84675e9ffffffff,3.0,0.0,0.0,0.0
84675ebffffffff,50.0,0.0,1.0,0.0
84676b7ffffffff,1.0,0.0,0.0,0.0
84678b3ffffffff,2.0,0.0,0.0,0.0
84678b7ffffffff,3.0,0.0,0.0,0.0
8467903ffffffff,2.0,0.0,0.0,0.0
8467909ffffffff,29.0,0.0,0.0,0.0
846790bffffffff,22.0,0.0,0.0,0.0
846790dffffffff,76.0,0.0,0.0,0.0
8467915ffffffff,6.0,0.0,0.0,0.0
8467921ffffffff,25.0,0.0,0.0,0.0
8467923ffffffff,8.0,0.0,0.0,0.0
8467925ffffffff,6.0,0.0,0.0,0.0
8467927ffffffff,2.0,0.0,0.0,0.0
8467929ffffffff,9.0,0.0,0.0,0.0
846792dffffffff,21.0,0.0,0.0,0.0
8467931ffffffff,9.0,0.0,0.0,0.0
8467933ffffffff,18.0,0.0,0.0,0.0
8467935ffffffff,3.0,0.0,0.0,0.0
8467937ffffffff,17.0,0.0,0.0,0.0
8467939ffffffff,3.0,0.0,0.0,0.0
846793bffffffff,38.0,0.0,0.0,0.0
8467941ffffffff,5.0,0.0,0.0,0.0
8467945ffffffff,58.0,0.0,0.0,0.0
8467947ffffffff,17.0,0.0,0.0,0.0
846794bffffffff,3.0,0.0,0.0,0.0
846794dffffffff,6.0,0.0,0.0,0.0
846795dffffffff,4.0,0.0,0.0,0.0
8467961ffffffff,149.0,0.0,0.0,0.0
8467963ffffffff,75.0,0.0,0.0,0.0
8467965ffffffff,8.0,0.0,0.0,0.0
8467967ffffffff,3.0,0.0,0.0,0.0
8467969ffffffff,31.0,0.0,0.0,0.0
846796bffffffff,93.0,0.0,0.0,0.0
84679a1ffffffff,942.0,0.0,0.0,0.0
84679a3ffffffff,184.0,0.0,0.0,0.0
84679a5ffffffff,6999.0,0.0,0.0,0.0
84679a7ffffffff,983.0,0.0,0.0,0.0
84679adffffffff,181.0,0.0,0.0,0.0
84679b3ffffffff,361.0,0.0,21.0,0.0
84679b5ffffffff,531.0,0.0,0.0,0.0
84679b7ffffffff,1327.0,0.0,12.0,0.0
84679e5ffffffff,2.0,0.0,0.0,0.0
8467b21ffffffff,4.0,0.0,0.0,0.0
8467b25ffffffff,1.0,0.0,0.0,0.0
8467b27ffffffff,8.0,0.0,0.0,0.0
8467b2bffffffff,4.0,0.0,0.0,0.0
846d041ffffffff,83.0,28.0,0.0,0.0
846d043ffffffff,156.0,16.0,0.0,0.0
846d045ffffffff,7.0,0.0,0.0,0.0
846d049ffffffff,49.0,8.0,0.0,0.0
846d04bffffffff,171.0,30.0,0.0,0.0
846d04dffffffff,49.0,12.0,0.0,0.0
846d051ffffffff,45.0,20.0,0.0,0.0
846d053ffffffff,202.0,59.0,0.0,0.0
846d059ffffffff,80.0,4.0,0.0,0.0
846d05bffffffff,368.0,85.0,0.0,0.0
846d05dffffffff,83.0,18.0,0.0,0.0
846d069ffffffff,125.0,26.0,0.0,0.0
846d06dffffffff,9.0,0.0,0.0,0.0
846d141ffffffff,80.0,0.0,0.0,0.0
846d143ffffffff,52.0,6.0,0.0,0.0
846d145ffffffff,1.0,0.0,0.0,0.0
846d149ffffffff,2.0,0.0,0.0,0.0
846d14bffffffff,4.0,0.0,0.0,0.0
846d159ffffffff,552.0,60.0,0.0,0.0
846d15dffffffff,39.0,4.0,0.0,0.0
846d201ffffffff,34.0,0.0,0.0,0.0
846d203ffffffff,87.0,0.0,0.0,0.0
846d205ffffffff,2.0,0.0,0.0,0.0
846d207ffffffff,66.0,1.0,0.0,0.0
846d209ffffffff,29.0,0.0,0.0,0.0
846d20bffffffff,10.0,0.0,0.0,0.0
846d20dffffffff,178.0,0.0,0.0,0.0
846d211ffffffff,22.0,1.0,0.0,0.0
846d213ffffffff,2.0,2.0,0.0,0.0
846d215ffffffff,2.0,0.0,0.0,0.0
846d219ffffffff,33.0,6.0,0.0,0.0
846d21bffffffff,246.0,65.0,0.0,0.0
846d21dffffffff,327.0,35.0,0.0,0.0
846d221ffffffff,2.0,0.0,0.0,0.0
846d223ffffffff,42.0,3.0,0.0,0.0
846d225ffffffff,2.0,0.0,0.0,0.0
846d22bffffffff,37.0,3.0,0.0,0.0
846d231ffffffff,625.0,45.0,0.0,0.0
846d233ffffffff,83.0,23.0,0.0,0.0
846d235ffffffff,26.0,2.0,0.0,0.0
846d237ffffffff,13.0,2.0,0.0,0.0
846d239ffffffff,219.0,65.0,0.0,0.0
846d23bffffffff,12.0,2.0,0.0,0.0
846d23dffffffff,466.0,49.0,0.0,0.0
846d243ffffffff,14.0,0.0,0.0,0.0
846d247ffffffff,15.0,0.0,0.0,0.0
846d24bffffffff,22.0,0.0,0.0,0.0
846d251ffffffff,158.0,24.0,0.0,0.0
846d253ffffffff,241.0,2.0,0.0,0.0
846d255ffffffff,120.0,9.0,0.0,0.0
846d257ffffffff,144.0,22.0,0.0,0.0
846d25bffffffff,8.0,0.0,0.0,0.0
846d25dffffffff,30.0,3.0,0.0,0.0
846d261ffffffff,1.0,0.0,0.0,0.0
846d263ffffffff,2.0,0.0,0.0,0.0
846d265ffffffff,2.0,0.0,0.0,0.0
846d267ffffffff,7.0,0.0,0.0,0.0
846d26bffffffff,15.0,0.0,0.0,0.0
846d281ffffffff,53.0,15.0,0.0,0.0
846d283ffffffff,1429.0,85.0,0.0,0.0
846d285ffffffff,1.0,0.0,0.0,0.0
846d287ffffffff,101.0,28.0,0.0,0.0
846d289ffffffff,8.0,0.0,0.0,0.0
846d28bffffffff,7.0,3.0,0.0,0.0
846d28dffffffff,2.0,0.0,0.0,0.0
846d291ffffffff,1409.0,136.0,0.0,0.0
846d293ffffffff,66.0,29.0,0.0,0.0
846d295ffffffff,1924.0,110.0,0.0,0.0
846d297ffffffff,248.0,21.0,0.0,0.0
846d299ffffffff,132.0,41.0,0.0,0.0
846d29bffffffff,30.0,12.0,0.0,0.0
846d29dffffffff,3.0,0.0,0.0,0.0
846d2a1ffffffff,249.0,58.0,0.0,0.0
846d2a3ffffffff,178.0,13.0,0.0,0.0
846d2a9ffffffff,158.0,26.0,0.0,0.0
846d2abffffffff,55.0,9.0,0.0,0.0
846d2adffffffff,46.0,7.0,0.0,0.0
846d2b1ffffffff,38.0,0.0,0.0,0.0
846d2b3ffffffff,181.0,14.0,0.0,0.0
846d2b5ffffffff,7.0,1.0,0.0,0.0
846d2b9ffffffff,2085.0,118.0,0.0,0.0
846d2bbffffffff,104.0,9.0,0.0,0.0
846d2bdffffffff,61.0,20.0,0.0,0.0
846d2c1ffffffff,130.0,58.0,0.0,0.0
846d2c3ffffffff,139.0,23.0,0.0,0.0
846d2c5ffffffff,44.0,16.0,0.0,0.0
846d2c7ffffffff,68.0,0.0,0.0,0.0
846d2c9ffffffff,926.0,178.0,0.0,0.0
846d2cbffffffff,225.0,72.0,0.0,0.0
846d2cdffffffff,15.0,0.0,0.0,0.0
846d2d1ffffffff,700.0,169.0,0.0,0.0
846d2d3ffffffff,597.0,333.0,0.0,0.0
846d2d5ffffffff,15.0,5.0,0.0,0.0
846d2d7ffffffff,2679.0,1325.0,0.0,0.0
846d2d9ffffffff,99.0,48.0,0.0,0.0
846d2dbffffffff,106.0,45.0,0.0,0.0
846d2ddffffffff,120.0,39.0,0.0,0.0
846d2e3ffffffff,30.0,0.0,0.0,0.0
846d2e5ffffffff,259.0,104.0,0.0,0.0
846d2e9ffffffff,66.0,17.0,0.0,0.0
846d2ebffffffff,79.0,13.0,0.0,0.0
846d2edffffffff,10.0,3.0,0.0,0.0
846d301ffffffff,2.0,0.0,0.0,0.0
846d303ffffffff,19.0,0.0,0.0,0.0
846d305ffffffff,203.0,21.0,0.0,0.0
846d307ffffffff,53.0,0.0,0.0,0.0
846d309ffffffff,18.0,2.0,0.0,0.0
846d30bffffffff,10.0,4.0,0.0,0.0
846d30dffffffff,794.0,62.0,0.0,0.0
846d311ffffffff,88.0,6.0,0.0,0.0
846d313ffffffff,690.0,76.0,0.0,0.0
846d315ffffffff,12.0,0.0,0.0,0.0
846d317ffffffff,140.0,0.0,0.0,0.0
846d319ffffffff,282.0,73.0,0.0,0.0
846d31bffffffff,103.0,0.0,0.0,0.0
846d321ffffffff,2.0,0.0,0.0,0.0
846d323ffffffff,14.0,0.0,0.0,0.0
846d329ffffffff,7.0,0.0,0.0,0.0
846d32bffffffff,1740.0,111.0,0.0,0.0
846d333ffffffff,14.0,0.0,0.0,0.0
846d335ffffffff,4.0,0.0,0.0,0.0
846d337ffffffff,418.0,59.0,0.0,0.0
846d339ffffffff,4.0,0.0,0.0,0.0
846d33bffffffff,3.0,0.0,0.0,0.0
846d33dffffffff,247.0,10.0,0.0,0.0
846d341ffffffff,250.0,39.0,0.0,0.0
846d343ffffffff,32.0,0.0,0.0,0.0
846d345ffffffff,6.0,0.0,0.0,0.0
846d347ffffffff,60.0,6.0,0.0,0.0
846d34bffffffff,131.0,15.0,0.0,0.0
846d34dffffffff,2567.0,115.0,0.0,0.0
846d351ffffffff,6.0,0.0,0.0,0.0
846d355ffffffff,3.0,1.0,0.0,0.0
846d357ffffffff,13.0,0.0,0.0,0.0
846d359ffffffff,3.0,0.0,0.0,0.0
846d35bffffffff,2028.0,9.0,0.0,0.0
846d35dffffffff,788.0,30.0,0.0,0.0
846d361ffffffff,8.0,0.0,0.0,0.0
846d363ffffffff,11.0,0.0,0.0,0.0
846d365ffffffff,8.0,2.0,0.0,0.0
846d367ffffffff,38.0,5.0,0.0,0.0
846d369ffffffff,27.0,0.0,0.0,0.0
846d36bffffffff,14.0,0.0,0.0,0.0
846d36dffffffff,132.0,13.0,0.0,0.0
