cell_id,Branta hutchinsii,Branta hutchinsii leucopareia,Branta hutchinsii hutchinsii,Branta hutchinsii minima,Branta hutchinsii taverneri
8328f0fffffffff,19010.0,24.0,0.0,842.0,280.0
8328f1fffffffff,1997.0,28.0,0.0,68.0,33.0
8328f2fffffffff,52.0,0.0,0.0,0.0,1.0
8328f3fffffffff,782.0,0.0,0.0,68.0,37.0
8328f4fffffffff,10245.0,1.0,0.0,809.0,90.0
8328f5fffffffff,3219.0,129.0,0.0,195.0,57.0
8328f6fffffffff,64.0,0.0,0.0,2.0,2.0
832912fffffffff,224.0,23.0,0.0,6.0,0.0
832913fffffffff,284.0,91.0,0.0,0.0,0.0
83291afffffffff,93.0,32.0,0.0,8.0,0.0
832985fffffffff,27.0,0.0,0.0,0.0,0.0
832986fffffffff,63.0,0.0,0.0,0.0,0.0
832988fffffffff,4.0,0.0,0.0,0.0,0.0
832989fffffffff,192.0,7.0,0.0,4.0,0.0
83298cfffffffff,63.0,0.0,0.0,0.0,0.0
83298dfffffffff,9.0,0.0,0.0,0.0,0.0
832993fffffffff,4.0,0.0,0.0,0.0,0.0
832995fffffffff,32.0,0.0,0.0,0.0,0.0
8329a0fffffffff,178.0,27.0,0.0,0.0,0.0
8329a1fffffffff,662.0,91.0,0.0,2.0,0.0
8329a3fffffffff,73.0,0.0,0.0,0.0,0.0
8329a5fffffffff,443.0,57.0,0.0,0.0,0.0
8329a6fffffffff,67.0,0.0,0.0,0.0,0.0
8329a8fffffffff,34.0,0.0,0.0,0.0,0.0
8329a9fffffffff,408.0,98.0,0.0,19.0,0.0
8329aafffffffff,27.0,0.0,0.0,0.0,0.0
8329abfffffffff,63.0,7.0,0.0,0.0,0.0
8329acfffffffff,85.0,7.0,0.0,0.0,0.0
8329adfffffffff,284.0,62.0,0.0,0.0,0.0
8329aefffffffff,23.0,0.0,0.0,0.0,0.0
832a10fffffffff,13.0,0.0,0.0,0.0,0.0
832a12fffffffff,145.0,0.0,9.0,0.0,0.0
832a13fffffffff,12.0,0.0,2.0,0.0,0.0
832a81fffffffff,17.0,0.0,1.0,0.0,0.0
832a82fffffffff,15.0,0.0,0.0,0.0,0.0
832a86fffffffff,3.0,0.0,0.0,0.0,0.0
832a8cfffffffff,68.0,0.0,18.0,0.0,0.0
832a8efffffffff,12.0,0.0,3.0,0.0,0.0
832a90fffffffff,17.0,0.0,0.0,0.0,0.0
832a91fffffffff,13.0,0.0,0.0,0.0,0.0
832a92fffffffff,37.0,0.0,0.0,0.0,0.0
832a93fffffffff,10.0,0.0,0.0,0.0,0.0
832a94fffffffff,68.0,0.0,0.0,0.0,0.0
832a95fffffffff,37.0,0.0,0.0,0.0,0.0
832a96fffffffff,4.0,0.0,2.0,0.0,0.0
832a99fffffffff,2.0,0.0,0.0,0.0,0.0
832a9cfffffffff,3.0,0.0,0.0,0.0,0.0
832aa1fffffffff,23.0,0.0,2.0,0.0,0.0
832aa4fffffffff,681.0,0.0,198.0,0.0,0.0
832aa6fffffffff,57.0,0.0,7.0,0.0,0.0
832aa8fffffffff,932.0,0.0,205.0,0.0,0.0
832aa9fffffffff,312.0,0.0,69.0,0.0,0.0
832aaafffffffff,157.0,0.0,15.0,0.0,0.0
832aabfffffffff,63.0,0.0,8.0,0.0,0.0
832aacfffffffff,489.0,0.0,145.0,0.0,0.0
832aadfffffffff,44.0,0.0,3.0,0.0,0.0
832aaefffffffff,183.0,0.0,58.0,0.0,0.0
832ab0fffffffff,128.0,0.0,7.0,0.0,0.0
832ab1fffffffff,15.0,0.0,0.0,0.0,0.0
832ab2fffffffff,120.0,0.0,15.0,0.0,0.0
832ab3fffffffff,110.0,0.0,0.0,0.0,0.0
832ab4fffffffff,97.0,0.0,2.0,0.0,0.0
832ab5fffffffff,60.0,0.0,7.0,0.0,0.0
832ab6fffffffff,99.0,0.0,2.0,0.0,0.0
832af0fffffffff,2.0,0.0,0.0,0.0,0.0
832af3fffffffff,75.0,0.0,0.0,0.0,0.0
832b12fffffffff,3.0,0.0,0.0,0.0,0.0
832b14fffffffff,2.0,0.0,0.0,0.0,0.0
832b16fffffffff,34.0,0.0,0.0,0.0,0.0
832b81fffffffff,699.0,0.0,182.0,0.0,0.0
832b82fffffffff,1.0,0.0,0.0,0.0,0.0
832b83fffffffff,570.0,0.0,132.0,0.0,0.0
832b8afffffffff,19.0,0.0,10.0,0.0,0.0
832b8bfffffffff,5.0,0.0,0.0,0.0,0.0
832b8efffffffff,19.0,0.0,10.0,0.0,0.0
832b90fffffffff,4.0,0.0,0.0,0.0,0.0
832b96fffffffff,2.0,0.0,0.0,0.0,0.0
832b98fffffffff,145.0,0.0,11.0,0.0,0.0
832b99fffffffff,382.0,0.0,92.0,0.0,0.0
832b9afffffffff,180.0,0.0,6.0,0.0,0.0
832b9bfffffffff,182.0,0.0,9.0,0.0,0.0
832b9dfffffffff,89.0,0.0,59.0,0.0,0.0
832b9efffffffff,2.0,0.0,0.0,0.0,0.0
832ba8fffffffff,79.0,0.0,0.0,0.0,0.0
832baafffffffff,471.0,0.0,0.0,0.0,0.0
832bacfffffffff,88.0,0.0,0.0,0.0,0.0
832baefffffffff,568.0,0.0,0.0,0.0,0.0
832e0cfffffffff,23.0,0.0,0.0,0.0,0.0
832e1bfffffffff,2.0,0.0,0.0,0.0,0.0
832e44fffffffff,2.0,0.0,0.0,0.0,0.0
834445fffffffff,33.0,0.0,0.0,0.0,0.0
834449fffffffff,1.0,0.0,0.0,0.0,0.0
83444afffffffff,6.0,0.0,0.0,0.0,0.0
83444efffffffff,3.0,0.0,0.0,0.0,0.0
834459fffffffff,7.0,0.0,0.0,0.0,0.0
83445dfffffffff,2.0,0.0,0.0,0.0,0.0
834469fffffffff,7.0,0.0,0.0,0.0,0.0
83446cfffffffff,17.0,0.0,0.0,0.0,0.0
83446dfffffffff,17.0,0.0,0.0,0.0,0.0
83446efffffffff,8.0,0.0,0.0,0.0,0.0
83464efffffffff,10.0,0.0,0.0,0.0,0.0
834859fffffffff,1.0,0.0,0.0,0.0,0.0
83488bfffffffff,8.0,0.0,0.0,0.0,0.0
834890fffffffff,3.0,0.0,0.0,0.0,0.0
834892fffffffff,4.0,0.0,0.0,0.0,0.0
834893fffffffff,34.0,0.0,0.0,0.0,0.0
834898fffffffff,3.0,0.0,0.0,0.0,0.0
83489afffffffff,4.0,0.0,0.0,0.0,0.0
83489bfffffffff,2.0,0.0,0.0,0.0,0.0
8348c0fffffffff,32.0,0.0,4.0,0.0,0.0
8348c2fffffffff,4.0,0.0,0.0,0.0,0.0
8348c3fffffffff,375.0,0.0,27.0,0.0,0.0
8348c6fffffffff,9.0,0.0,0.0,0.0,0.0
8348d0fffffffff,7.0,0.0,2.0,0.0,0.0
8348d2fffffffff,96.0,0.0,1.0,0.0,0.0
8348d3fffffffff,26.0,0.0,0.0,0.0,0.0
8348d8fffffffff,2399.0,0.0,106.0,0.0,0.0
8348dafffffffff,184.0,0.0,11.0,0.0,0.0
8348dbfffffffff,11.0,0.0,2.0,0.0,0.0
8348dcfffffffff,20.0,0.0,2.0,0.0,0.0
8348ddfffffffff,47.0,0.0,4.0,0.0,0.0
8348defffffffff,19.0,0.0,0.0,0.0,0.0
835d10fffffffff,593.0,0.0,0.0,192.0,0.0
835d11fffffffff,22.0,0.0,0.0,11.0,0.0
835d13fffffffff,2.0,0.0,0.0,0.0,0.0
835d16fffffffff,3.0,0.0,0.0,0.0,0.0
