cell_id,Tyrannus melancholicus,Tyrannus melancholicus occidentalis,Tyrannus melancholicus satrapa,Tyrannus melancholicus melancholicus/despotes
845f2bbffffffff,674.0,0.0,0.0,0.0
845f2d1ffffffff,101.0,0.0,0.0,0.0
845f2d3ffffffff,45.0,0.0,0.0,0.0
845f2d5ffffffff,11.0,0.0,0.0,0.0
845f2d7ffffffff,44.0,0.0,0.0,0.0
845f2dbffffffff,13.0,0.0,0.0,0.0
845f401ffffffff,2.0,0.0,0.0,0.0
845f403ffffffff,29.0,0.0,0.0,0.0
845f407ffffffff,53.0,0.0,0.0,0.0
845f40dffffffff,10.0,0.0,0.0,0.0
845f411ffffffff,1.0,0.0,0.0,0.0
845f415ffffffff,41.0,0.0,0.0,0.0
845f417ffffffff,6.0,0.0,0.0,0.0
845f42bffffffff,85.0,0.0,0.0,0.0
845f433ffffffff,7.0,0.0,0.0,0.0
845f437ffffffff,37.0,0.0,0.0,0.0
845f43bffffffff,1.0,0.0,0.0,0.0
845f445ffffffff,6.0,0.0,0.0,0.0
845f461ffffffff,1.0,0.0,0.0,0.0
845f463ffffffff,5.0,0.0,0.0,0.0
845f46bffffffff,6.0,0.0,0.0,0.0
845f483ffffffff,22.0,0.0,0.0,0.0
845f485ffffffff,10.0,0.0,0.0,0.0
845f487ffffffff,101.0,0.0,0.0,0.0
845f491ffffffff,58.0,0.0,0.0,0.0
845f49bffffffff,9.0,0.0,0.0,0.0
845f4a3ffffffff,16.0,0.0,0.0,0.0
845f4a7ffffffff,12.0,0.0,0.0,0.0
845f4a9ffffffff,27.0,0.0,0.0,0.0
845f4abffffffff,26.0,0.0,0.0,0.0
845f4b3ffffffff,201.0,0.0,0.0,0.0
845f4b5ffffffff,1.0,0.0,0.0,0.0
845f4b9ffffffff,21.0,0.0,0.0,0.0
845f4bdffffffff,39.0,0.0,0.0,0.0
845f4d7ffffffff,2.0,0.0,0.0,0.0
845f4ddffffffff,4.0,0.0,0.0,0.0
845f4e1ffffffff,1.0,0.0,0.0,0.0
845f4e3ffffffff,1.0,0.0,0.0,0.0
845f4e5ffffffff,16.0,0.0,0.0,0.0
845f4e7ffffffff,14.0,0.0,0.0,0.0
845f4edffffffff,2.0,0.0,0.0,0.0
845f501ffffffff,8.0,0.0,0.0,0.0
845f50bffffffff,41.0,0.0,0.0,0.0
845f549ffffffff,12.0,0.0,0.0,0.0
845f569ffffffff,4.0,0.0,0.0,0.0
845f56bffffffff,6.0,0.0,0.0,0.0
845f581ffffffff,298.0,0.0,0.0,0.0
845f583ffffffff,3463.0,0.0,0.0,0.0
845f587ffffffff,91.0,0.0,0.0,0.0
845f58bffffffff,171.0,0.0,0.0,0.0
845f595ffffffff,91.0,0.0,0.0,0.0
845f5abffffffff,1.0,0.0,0.0,0.0
845f5b5ffffffff,986.0,0.0,0.0,0.0
845f5b9ffffffff,228.0,0.0,0.0,0.0
845f5bdffffffff,406.0,0.0,0.0,0.0
845f5d7ffffffff,15.0,0.0,0.0,0.0
845f5d9ffffffff,5.0,0.0,0.0,0.0
845f5dbffffffff,2.0,0.0,0.0,0.0
845f635ffffffff,2.0,0.0,0.0,0.0
845f637ffffffff,3.0,0.0,0.0,0.0
845f63bffffffff,1.0,0.0,0.0,0.0
845f665ffffffff,1.0,0.0,0.0,0.0
845f683ffffffff,17.0,0.0,0.0,0.0
845f689ffffffff,6.0,0.0,0.0,0.0
845f68bffffffff,55.0,0.0,0.0,0.0
845f703ffffffff,1.0,0.0,0.0,0.0
845f709ffffffff,2.0,0.0,0.0,0.0
845f711ffffffff,104.0,0.0,0.0,0.0
845f713ffffffff,41.0,0.0,0.0,0.0
845f717ffffffff,4.0,0.0,0.0,0.0
845f719ffffffff,11.0,0.0,0.0,0.0
845f71bffffffff,1.0,0.0,0.0,0.0
845f74bffffffff,8.0,0.0,0.0,0.0
845f755ffffffff,15.0,0.0,0.0,0.0
845f757ffffffff,3.0,0.0,0.0,0.0
845f759ffffffff,70.0,0.0,0.0,0.0
845f75dffffffff,22.0,0.0,0.0,0.0
845f767ffffffff,84.0,0.0,0.0,0.0
8466001ffffffff,2.0,0.0,0.0,0.0
8466005ffffffff,67.0,0.0,0.0,0.0
8466007ffffffff,8.0,0.0,0.0,0.0
8466009ffffffff,11.0,0.0,0.0,0.0
846600dffffffff,5.0,0.0,0.0,0.0
8466013ffffffff,6.0,0.0,0.0,0.0
8466017ffffffff,5.0,0.0,0.0,0.0
8466019ffffffff,4.0,0.0,0.0,0.0
846601bffffffff,168.0,0.0,0.0,0.0
8466021ffffffff,463.0,0.0,0.0,0.0
8466023ffffffff,88.0,0.0,0.0,0.0
8466025ffffffff,112.0,0.0,0.0,0.0
8466027ffffffff,67.0,0.0,0.0,0.0
8466029ffffffff,152.0,0.0,0.0,0.0
846602bffffffff,36.0,0.0,0.0,0.0
846602dffffffff,6.0,0.0,0.0,0.0
8466033ffffffff,4.0,0.0,0.0,0.0
8466035ffffffff,24.0,0.0,0.0,0.0
8466037ffffffff,5.0,0.0,0.0,0.0
846603dffffffff,20.0,0.0,0.0,0.0
8466041ffffffff,3.0,0.0,0.0,0.0
8466043ffffffff,22.0,0.0,0.0,0.0
8466045ffffffff,107.0,0.0,0.0,0.0
8466047ffffffff,34.0,0.0,0.0,0.0
846604dffffffff,15.0,0.0,0.0,0.0
8466051ffffffff,2.0,0.0,0.0,0.0
8466053ffffffff,2.0,0.0,0.0,0.0
8466055ffffffff,37.0,0.0,0.0,0.0
8466057ffffffff,7.0,0.0,0.0,0.0
8466059ffffffff,17.0,0.0,0.0,0.0
846605bffffffff,4.0,0.0,0.0,0.0
8466061ffffffff,62.0,0.0,0.0,0.0
8466063ffffffff,34.0,0.0,0.0,0.0
8466067ffffffff,437.0,0.0,0.0,0.0
8466069ffffffff,16.0,0.0,0.0,0.0
846606bffffffff,25.0,0.0,0.0,0.0
846606dffffffff,1.0,0.0,0.0,0.0
8466081ffffffff,427.0,0.0,0.0,0.0
8466083ffffffff,99.0,0.0,0.0,0.0
8466085ffffffff,64.0,0.0,0.0,0.0
8466087ffffffff,291.0,0.0,0.0,0.0
8466089ffffffff,904.0,0.0,0.0,0.0
846608bffffffff,55.0,0.0,0.0,0.0
846608dffffffff,2686.0,0.0,0.0,0.0
8466091ffffffff,32.0,0.0,0.0,0.0
8466093ffffffff,36.0,0.0,0.0,0.0
8466095ffffffff,56.0,0.0,0.0,0.0
8466097ffffffff,44.0,0.0,0.0,0.0
8466099ffffffff,14.0,0.0,0.0,0.0
846609bffffffff,37.0,0.0,0.0,0.0
846609dffffffff,37.0,0.0,0.0,0.0
84660a1ffffffff,56.0,0.0,0.0,0.0
84660a3ffffffff,27.0,0.0,0.0,0.0
84660a5ffffffff,128.0,0.0,0.0,0.0
84660a7ffffffff,589.0,0.0,0.0,0.0
84660a9ffffffff,13.0,0.0,0.0,0.0
84660abffffffff,14.0,0.0,0.0,0.0
84660adffffffff,81.0,0.0,0.0,0.0
84660b1ffffffff,158.0,0.0,0.0,0.0
84660b3ffffffff,172.0,0.0,0.0,0.0
84660b5ffffffff,565.0,0.0,0.0,0.0
84660b7ffffffff,193.0,0.0,0.0,0.0
84660b9ffffffff,261.0,0.0,0.0,0.0
84660bbffffffff,493.0,0.0,0.0,0.0
84660bdffffffff,618.0,0.0,0.0,0.0
84660c1ffffffff,54.0,0.0,0.0,0.0
84660c3ffffffff,104.0,0.0,0.0,0.0
84660c5ffffffff,48.0,0.0,0.0,0.0
84660c7ffffffff,126.0,0.0,0.0,0.0
84660c9ffffffff,7.0,0.0,0.0,0.0
84660cbffffffff,210.0,0.0,0.0,0.0
84660cdffffffff,42.0,0.0,0.0,0.0
84660d1ffffffff,123.0,0.0,0.0,0.0
84660d3ffffffff,48.0,0.0,0.0,0.0
84660d5ffffffff,6.0,0.0,0.0,0.0
84660d9ffffffff,19.0,0.0,0.0,0.0
84660dbffffffff,23.0,0.0,0.0,0.0
84660ddffffffff,143.0,0.0,0.0,0.0
84660e1ffffffff,153.0,0.0,0.0,0.0
84660e3ffffffff,134.0,0.0,0.0,0.0
84660e5ffffffff,10.0,0.0,0.0,0.0
84660e7ffffffff,55.0,0.0,0.0,0.0
84660e9ffffffff,46.0,0.0,0.0,0.0
84660ebffffffff,313.0,0.0,0.0,0.0
8466101ffffffff,7.0,0.0,0.0,0.0
8466103ffffffff,29.0,0.0,0.0,0.0
8466105ffffffff,127.0,0.0,0.0,0.0
8466107ffffffff,2574.0,0.0,0.0,0.0
846610bffffffff,25.0,0.0,0.0,0.0
846610dffffffff,14.0,0.0,0.0,0.0
8466111ffffffff,39.0,0.0,0.0,0.0
8466113ffffffff,208.0,0.0,0.0,0.0
8466117ffffffff,17.0,0.0,0.0,0.0
8466119ffffffff,399.0,0.0,0.0,0.0
846611bffffffff,9.0,0.0,0.0,0.0
846611dffffffff,15.0,0.0,0.0,0.0
8466121ffffffff,3.0,0.0,0.0,0.0
8466123ffffffff,13.0,0.0,0.0,0.0
8466125ffffffff,7.0,0.0,0.0,0.0
8466129ffffffff,123.0,0.0,0.0,0.0
846612dffffffff,44.0,0.0,0.0,0.0
8466131ffffffff,105.0,0.0,0.0,0.0
8466135ffffffff,40.0,0.0,0.0,0.0
8466139ffffffff,2060.0,0.0,0.0,0.0
846613dffffffff,75.0,0.0,0.0,0.0
8466153ffffffff,68.0,0.0,0.0,0.0
846615bffffffff,48.0,0.0,0.0,0.0
8466161ffffffff,3.0,0.0,0.0,0.0
8466163ffffffff,1653.0,0.0,0.0,0.0
8466165ffffffff,450.0,0.0,0.0,0.0
8466167ffffffff,640.0,0.0,0.0,0.0
846616bffffffff,1.0,0.0,0.0,0.0
8466181ffffffff,207.0,0.0,0.0,0.0
8466183ffffffff,1225.0,0.0,0.0,0.0
8466185ffffffff,4.0,0.0,0.0,0.0
8466187ffffffff,32.0,0.0,0.0,0.0
8466189ffffffff,127.0,0.0,0.0,0.0
846618bffffffff,636.0,0.0,0.0,0.0
846618dffffffff,21.0,0.0,0.0,0.0
8466191ffffffff,508.0,0.0,0.0,0.0
8466193ffffffff,2426.0,0.0,0.0,0.0
8466195ffffffff,454.0,0.0,0.0,0.0
8466197ffffffff,1083.0,0.0,0.0,0.0
8466199ffffffff,412.0,0.0,0.0,0.0
846619bffffffff,1227.0,0.0,0.0,0.0
846619dffffffff,2057.0,0.0,0.0,0.0
84661a1ffffffff,2.0,0.0,0.0,0.0
84661a3ffffffff,2.0,0.0,0.0,0.0
84661a5ffffffff,382.0,0.0,0.0,0.0
84661a7ffffffff,74.0,0.0,0.0,0.0
84661adffffffff,238.0,0.0,0.0,0.0
84661b1ffffffff,1092.0,0.0,0.0,0.0
84661b3ffffffff,1360.0,0.0,0.0,0.0
84661b5ffffffff,9.0,0.0,0.0,0.0
84661b7ffffffff,78.0,0.0,0.0,0.0
84661b9ffffffff,2449.0,0.0,0.0,0.0
84661bbffffffff,2680.0,0.0,0.0,0.0
84661bdffffffff,93.0,0.0,0.0,0.0
84661c1ffffffff,12.0,0.0,0.0,0.0
84661c3ffffffff,35.0,0.0,0.0,0.0
84661c5ffffffff,9.0,0.0,0.0,0.0
84661c9ffffffff,43.0,0.0,0.0,0.0
84661cbffffffff,49.0,0.0,0.0,0.0
84661cdffffffff,164.0,0.0,0.0,0.0
84661d1ffffffff,776.0,0.0,0.0,0.0
84661d3ffffffff,66.0,0.0,0.0,0.0
84661d5ffffffff,141.0,0.0,0.0,0.0
84661d7ffffffff,308.0,0.0,0.0,0.0
84661d9ffffffff,20.0,0.0,0.0,0.0
84661dbffffffff,22.0,0.0,0.0,0.0
84661ddffffffff,116.0,0.0,0.0,0.0
84661e9ffffffff,10.0,0.0,0.0,0.0
84661ebffffffff,375.0,0.0,0.0,0.0
8466201ffffffff,235.0,0.0,0.0,0.0
8466203ffffffff,74.0,0.0,0.0,0.0
8466205ffffffff,732.0,0.0,0.0,0.0
8466207ffffffff,26.0,0.0,0.0,0.0
846620bffffffff,1465.0,0.0,0.0,0.0
8466211ffffffff,34.0,0.0,0.0,0.0
8466213ffffffff,28.0,0.0,0.0,0.0
8466215ffffffff,1.0,0.0,0.0,0.0
8466217ffffffff,430.0,0.0,0.0,0.0
8466219ffffffff,60.0,0.0,0.0,0.0
846621bffffffff,14.0,0.0,0.0,0.0
846621dffffffff,4.0,0.0,0.0,0.0
8466221ffffffff,1220.0,0.0,0.0,0.0
8466223ffffffff,11.0,0.0,0.0,0.0
8466225ffffffff,340.0,0.0,0.0,0.0
8466227ffffffff,108.0,0.0,0.0,0.0
846622bffffffff,2860.0,0.0,0.0,0.0
8466231ffffffff,17.0,0.0,0.0,0.0
8466235ffffffff,4.0,0.0,0.0,0.0
8466237ffffffff,4.0,0.0,0.0,0.0
8466239ffffffff,2.0,0.0,0.0,0.0
846623bffffffff,120.0,0.0,0.0,0.0
846623dffffffff,60.0,0.0,0.0,0.0
8466251ffffffff,7.0,0.0,0.0,0.0
8466257ffffffff,76.0,0.0,0.0,0.0
846625bffffffff,13.0,0.0,0.0,0.0
8466281ffffffff,3.0,0.0,0.0,0.0
8466283ffffffff,14.0,0.0,0.0,0.0
8466285ffffffff,2.0,0.0,0.0,0.0
8466289ffffffff,3.0,0.0,0.0,0.0
846628bffffffff,12.0,0.0,0.0,0.0
8466291ffffffff,285.0,0.0,0.0,0.0
8466293ffffffff,47.0,0.0,0.0,0.0
8466295ffffffff,29.0,0.0,0.0,0.0
8466297ffffffff,3.0,0.0,0.0,0.0
8466299ffffffff,59.0,0.0,0.0,0.0
846629bffffffff,57.0,0.0,0.0,0.0
846629dffffffff,148.0,0.0,0.0,0.0
84662a7ffffffff,17.0,0.0,0.0,0.0
84662abffffffff,2.0,0.0,0.0,0.0
84662b1ffffffff,16.0,0.0,0.0,0.0
84662b3ffffffff,1.0,0.0,0.0,0.0
84662b5ffffffff,172.0,0.0,0.0,0.0
84662b7ffffffff,106.0,0.0,0.0,0.0
84662b9ffffffff,7.0,0.0,0.0,0.0
84662bbffffffff,13.0,0.0,0.0,0.0
84662bdffffffff,8.0,0.0,0.0,0.0
84662c1ffffffff,12.0,0.0,0.0,0.0
84662c9ffffffff,313.0,0.0,0.0,0.0
84662cdffffffff,38.0,0.0,0.0,0.0
84662d3ffffffff,186.0,0.0,0.0,0.0
84662d7ffffffff,2.0,0.0,0.0,0.0
84662d9ffffffff,2.0,0.0,0.0,0.0
84662dbffffffff,21.0,0.0,0.0,0.0
84662e1ffffffff,37.0,0.0,0.0,0.0
84662e5ffffffff,47.0,0.0,0.0,0.0
84662e9ffffffff,77.0,0.0,0.0,0.0
84662ebffffffff,3.0,0.0,0.0,0.0
84662edffffffff,3.0,0.0,0.0,0.0
8466311ffffffff,148.0,0.0,0.0,0.0
8466313ffffffff,1029.0,0.0,0.0,0.0
8466317ffffffff,36.0,0.0,0.0,0.0
846631bffffffff,183.0,0.0,0.0,0.0
846640dffffffff,6.0,0.0,0.0,0.0
8466411ffffffff,367.0,0.0,0.0,0.0
8466415ffffffff,561.0,0.0,0.0,0.0
8466417ffffffff,155.0,0.0,0.0,0.0
8466419ffffffff,3.0,0.0,0.0,0.0
846641dffffffff,463.0,0.0,0.0,0.0
846642dffffffff,3.0,0.0,0.0,0.0
8466431ffffffff,1.0,0.0,0.0,0.0
846643bffffffff,2.0,0.0,0.0,0.0
8466441ffffffff,20.0,0.0,0.0,0.0
8466449ffffffff,2.0,0.0,0.0,0.0
846644bffffffff,1.0,0.0,0.0,0.0
8466453ffffffff,2.0,0.0,0.0,0.0
8466455ffffffff,3.0,0.0,0.0,0.0
8466457ffffffff,2.0,0.0,0.0,0.0
846645dffffffff,13.0,0.0,0.0,0.0
8466461ffffffff,2.0,0.0,0.0,0.0
8466481ffffffff,2.0,0.0,0.0,0.0
8466485ffffffff,7.0,0.0,0.0,0.0
8466487ffffffff,4.0,0.0,0.0,0.0
846648dffffffff,6.0,0.0,0.0,0.0
84664b9ffffffff,2.0,0.0,0.0,0.0
84664c5ffffffff,2.0,0.0,0.0,0.0
84664d5ffffffff,1.0,0.0,0.0,0.0
84664e1ffffffff,8.0,0.0,0.0,0.0
84664e9ffffffff,6.0,0.0,0.0,0.0
84664ebffffffff,4.0,0.0,0.0,0.0
8466501ffffffff,1.0,0.0,0.0,0.0
8466505ffffffff,38.0,0.0,0.0,0.0
8466507ffffffff,5.0,0.0,0.0,0.0
8466509ffffffff,25.0,0.0,0.0,0.0
846650dffffffff,12.0,0.0,0.0,0.0
8466521ffffffff,1.0,0.0,0.0,0.0
8466525ffffffff,5.0,0.0,0.0,0.0
8466527ffffffff,9.0,0.0,0.0,0.0
8466529ffffffff,522.0,0.0,0.0,0.0
846652bffffffff,10.0,0.0,0.0,0.0
846652dffffffff,725.0,0.0,0.0,0.0
8466537ffffffff,17.0,0.0,0.0,0.0
8466541ffffffff,2.0,0.0,0.0,0.0
8466543ffffffff,5.0,0.0,0.0,0.0
8466545ffffffff,314.0,0.0,0.0,0.0
8466547ffffffff,15.0,0.0,0.0,0.0
8466549ffffffff,129.0,0.0,0.0,0.0
846654bffffffff,149.0,0.0,0.0,0.0
846654dffffffff,45.0,0.0,0.0,0.0
8466555ffffffff,1.0,0.0,0.0,0.0
8466559ffffffff,1.0,0.0,0.0,0.0
8466561ffffffff,58.0,0.0,0.0,0.0
8466563ffffffff,18.0,0.0,0.0,0.0
8466565ffffffff,212.0,0.0,0.0,0.0
8466567ffffffff,42.0,0.0,0.0,0.0
8466569ffffffff,121.0,0.0,0.0,0.0
846656bffffffff,26.0,0.0,0.0,0.0
846656dffffffff,622.0,0.0,0.0,0.0
84665a3ffffffff,3.0,0.0,0.0,0.0
84665a7ffffffff,2.0,0.0,0.0,0.0
84665abffffffff,884.0,0.0,0.0,0.0
84665bdffffffff,557.0,0.0,0.0,0.0
84665e9ffffffff,57.0,0.0,0.0,0.0
84665edffffffff,2.0,0.0,0.0,0.0
8466601ffffffff,5.0,0.0,0.0,0.0
8466603ffffffff,22.0,0.0,0.0,0.0
846660bffffffff,4.0,0.0,0.0,0.0
846660dffffffff,3.0,0.0,0.0,0.0
846661dffffffff,4.0,0.0,0.0,0.0
8466623ffffffff,11.0,0.0,0.0,0.0
8466627ffffffff,3.0,0.0,0.0,0.0
8466631ffffffff,28.0,0.0,0.0,0.0
8466633ffffffff,6.0,0.0,0.0,0.0
8466635ffffffff,2.0,0.0,0.0,0.0
8466637ffffffff,81.0,0.0,0.0,0.0
8466639ffffffff,55.0,0.0,0.0,0.0
846663dffffffff,37.0,0.0,0.0,0.0
8466641ffffffff,11.0,0.0,0.0,0.0
8466643ffffffff,2.0,0.0,0.0,0.0
8466645ffffffff,8.0,0.0,0.0,0.0
8466647ffffffff,44.0,0.0,0.0,0.0
846664dffffffff,66.0,0.0,0.0,0.0
846665bffffffff,1.0,0.0,0.0,0.0
846666bffffffff,2.0,0.0,0.0,0.0
84666a1ffffffff,5.0,0.0,0.0,0.0
84666a7ffffffff,1.0,0.0,0.0,0.0
84666b3ffffffff,6.0,0.0,0.0,0.0
84666b9ffffffff,4.0,0.0,0.0,0.0
84666c5ffffffff,12.0,0.0,0.0,0.0
84666e3ffffffff,17.0,0.0,0.0,0.0
84666ebffffffff,11.0,0.0,0.0,0.0
8466701ffffffff,1.0,0.0,0.0,0.0
8466705ffffffff,24.0,0.0,0.0,0.0
8466707ffffffff,2.0,0.0,0.0,0.0
8466709ffffffff,1.0,0.0,0.0,0.0
846670dffffffff,25.0,0.0,0.0,0.0
8466711ffffffff,3.0,0.0,0.0,0.0
8466715ffffffff,12.0,0.0,0.0,0.0
846671bffffffff,7.0,0.0,0.0,0.0
8466721ffffffff,7.0,0.0,0.0,0.0
8466723ffffffff,68.0,0.0,0.0,0.0
8466725ffffffff,45.0,0.0,0.0,0.0
8466727ffffffff,458.0,0.0,0.0,0.0
8466729ffffffff,8.0,0.0,0.0,0.0
846672dffffffff,3.0,0.0,0.0,0.0
8466731ffffffff,4.0,0.0,0.0,0.0
8466733ffffffff,20.0,0.0,0.0,0.0
8466735ffffffff,62.0,0.0,0.0,0.0
8466737ffffffff,52.0,0.0,0.0,0.0
8466749ffffffff,3.0,0.0,0.0,0.0
846674bffffffff,6.0,0.0,0.0,0.0
8466759ffffffff,2.0,0.0,0.0,0.0
846675dffffffff,184.0,0.0,0.0,0.0
8466761ffffffff,2.0,0.0,0.0,0.0
8466763ffffffff,36.0,0.0,0.0,0.0
8466765ffffffff,9.0,0.0,0.0,0.0
8466767ffffffff,2.0,0.0,0.0,0.0
8466769ffffffff,6.0,0.0,0.0,0.0
846676dffffffff,20.0,0.0,0.0,0.0
8466841ffffffff,2.0,0.0,0.0,0.0
8466849ffffffff,63.0,0.0,0.0,0.0
846684dffffffff,1.0,0.0,0.0,0.0
8466a01ffffffff,163.0,0.0,0.0,0.0
8466a03ffffffff,179.0,0.0,0.0,0.0
8466a05ffffffff,90.0,0.0,0.0,0.0
8466a07ffffffff,36.0,0.0,0.0,0.0
8466a09ffffffff,9.0,0.0,0.0,0.0
8466a0bffffffff,3596.0,0.0,0.0,0.0
8466a15ffffffff,301.0,0.0,0.0,0.0
8466a17ffffffff,85.0,0.0,0.0,0.0
8466a19ffffffff,4.0,0.0,0.0,0.0
8466a1dffffffff,1509.0,0.0,0.0,0.0
8466a21ffffffff,175.0,0.0,0.0,0.0
8466a23ffffffff,19.0,0.0,0.0,0.0
8466a25ffffffff,123.0,0.0,0.0,0.0
8466a27ffffffff,110.0,0.0,0.0,0.0
8466a2bffffffff,5.0,0.0,0.0,0.0
8466a2dffffffff,58.0,0.0,0.0,0.0
8466a31ffffffff,114.0,0.0,0.0,0.0
8466a33ffffffff,130.0,0.0,0.0,0.0
8466a35ffffffff,18.0,0.0,0.0,0.0
8466a37ffffffff,21.0,0.0,0.0,0.0
8466a39ffffffff,199.0,0.0,0.0,0.0
8466a3bffffffff,49.0,0.0,0.0,0.0
8466a3dffffffff,52.0,0.0,0.0,0.0
8466a51ffffffff,14768.0,0.0,0.0,0.0
8466a53ffffffff,122.0,0.0,0.0,0.0
8466a55ffffffff,209.0,0.0,0.0,0.0
8466a57ffffffff,1688.0,0.0,0.0,0.0
8466a59ffffffff,249.0,0.0,0.0,0.0
8466a5bffffffff,2735.0,0.0,0.0,0.0
8466a5dffffffff,617.0,0.0,0.0,0.0
8466a61ffffffff,4.0,0.0,0.0,0.0
8466a63ffffffff,12.0,0.0,0.0,0.0
8466a65ffffffff,884.0,0.0,0.0,0.0
8466a67ffffffff,29.0,0.0,0.0,0.0
8466a9bffffffff,4.0,0.0,0.0,0.0
8466ad9ffffffff,2.0,0.0,0.0,0.0
8466aedffffffff,45.0,0.0,0.0,0.0
8466b01ffffffff,328.0,0.0,0.0,0.0
8466b09ffffffff,2114.0,0.0,0.0,0.0
8466b0bffffffff,2649.0,0.0,0.0,0.0
8466b0dffffffff,11.0,0.0,0.0,0.0
8466b19ffffffff,572.0,0.0,0.0,0.0
8466b1dffffffff,65.0,0.0,0.0,0.0
8466b41ffffffff,2934.0,0.0,0.0,0.0
8466b43ffffffff,981.0,0.0,0.0,0.0
8466b45ffffffff,3610.0,0.0,0.0,0.0
8466b47ffffffff,1869.0,0.0,0.0,0.0
8466b49ffffffff,2836.0,0.0,0.0,0.0
8466b4bffffffff,64.0,0.0,0.0,0.0
8466b4dffffffff,7777.0,0.0,0.0,0.0
8466b51ffffffff,1637.0,0.0,0.0,0.0
8466b53ffffffff,1667.0,0.0,0.0,0.0
8466b55ffffffff,3717.0,0.0,0.0,0.0
8466b57ffffffff,1776.0,0.0,0.0,0.0
8466b59ffffffff,739.0,0.0,0.0,0.0
8466b5bffffffff,1314.0,0.0,0.0,0.0
8466b5dffffffff,319.0,0.0,0.0,0.0
8466b69ffffffff,868.0,0.0,0.0,0.0
8466c01ffffffff,340.0,0.0,0.0,0.0
8466c03ffffffff,8.0,0.0,0.0,0.0
8466c05ffffffff,96.0,0.0,0.0,0.0
8466c07ffffffff,11.0,0.0,0.0,0.0
8466c09ffffffff,34.0,0.0,0.0,0.0
8466c0bffffffff,3.0,0.0,0.0,0.0
8466c0dffffffff,664.0,0.0,0.0,0.0
8466c15ffffffff,38.0,0.0,0.0,0.0
8466c17ffffffff,7.0,0.0,0.0,0.0
8466c19ffffffff,8.0,0.0,0.0,0.0
8466c1dffffffff,16.0,0.0,0.0,0.0
8466c21ffffffff,1315.0,0.0,0.0,0.0
8466c23ffffffff,490.0,0.0,0.0,0.0
8466c25ffffffff,65.0,0.0,0.0,0.0
8466c27ffffffff,246.0,0.0,0.0,0.0
8466c29ffffffff,581.0,0.0,0.0,0.0
8466c2bffffffff,63.0,0.0,0.0,0.0
8466c2dffffffff,389.0,0.0,0.0,0.0
8466c33ffffffff,5.0,0.0,0.0,0.0
8466c35ffffffff,21.0,0.0,0.0,0.0
8466c37ffffffff,14.0,0.0,0.0,0.0
8466c39ffffffff,2.0,0.0,0.0,0.0
8466c41ffffffff,248.0,0.0,0.0,0.0
8466c45ffffffff,170.0,0.0,0.0,0.0
8466c47ffffffff,604.0,0.0,0.0,0.0
8466c49ffffffff,470.0,0.0,0.0,0.0
8466c4bffffffff,47.0,0.0,0.0,0.0
8466c4dffffffff,124.0,0.0,0.0,0.0
8466c53ffffffff,10.0,0.0,0.0,0.0
8466c55ffffffff,5.0,0.0,0.0,0.0
8466c57ffffffff,55.0,0.0,0.0,0.0
8466c59ffffffff,7.0,0.0,0.0,0.0
8466c5bffffffff,16.0,0.0,0.0,0.0
8466c5dffffffff,133.0,0.0,0.0,0.0
8466c61ffffffff,82.0,0.0,0.0,0.0
8466c63ffffffff,934.0,0.0,0.0,0.0
8466c65ffffffff,158.0,0.0,0.0,0.0
8466c67ffffffff,362.0,0.0,0.0,0.0
8466c69ffffffff,169.0,0.0,0.0,0.0
8466c6bffffffff,220.0,0.0,0.0,0.0
8466c6dffffffff,1419.0,0.0,0.0,0.0
8466c85ffffffff,2.0,0.0,0.0,0.0
8466c95ffffffff,14.0,0.0,0.0,0.0
8466c99ffffffff,1.0,0.0,0.0,0.0
8466cb3ffffffff,3.0,0.0,0.0,0.0
8466cc5ffffffff,13.0,0.0,0.0,0.0
8466cdbffffffff,15.0,0.0,0.0,0.0
8466ce1ffffffff,102.0,0.0,0.0,0.0
8466ce9ffffffff,112.0,0.0,0.0,0.0
8466cedffffffff,36.0,0.0,0.0,0.0
8466d01ffffffff,91.0,0.0,0.0,0.0
8466d03ffffffff,240.0,0.0,0.0,0.0
8466d05ffffffff,185.0,0.0,0.0,0.0
8466d07ffffffff,219.0,0.0,0.0,0.0
8466d0bffffffff,911.0,0.0,0.0,0.0
8466d0dffffffff,439.0,0.0,0.0,0.0
8466d11ffffffff,13.0,0.0,0.0,0.0
8466d13ffffffff,29.0,0.0,0.0,0.0
8466d15ffffffff,61.0,0.0,0.0,0.0
8466d19ffffffff,73.0,0.0,0.0,0.0
8466d1bffffffff,192.0,0.0,0.0,0.0
8466d1dffffffff,16.0,0.0,0.0,0.0
8466d21ffffffff,23.0,0.0,0.0,0.0
8466d23ffffffff,239.0,0.0,0.0,0.0
8466d25ffffffff,70.0,0.0,0.0,0.0
8466d27ffffffff,69.0,0.0,0.0,0.0
8466d29ffffffff,5.0,0.0,0.0,0.0
8466d2dffffffff,2.0,0.0,0.0,0.0
8466d31ffffffff,7760.0,0.0,0.0,0.0
8466d33ffffffff,754.0,0.0,0.0,0.0
8466d35ffffffff,3270.0,0.0,0.0,0.0
8466d37ffffffff,418.0,0.0,0.0,0.0
8466d39ffffffff,87.0,0.0,0.0,0.0
8466d3bffffffff,129.0,0.0,0.0,0.0
8466d3dffffffff,109.0,0.0,0.0,0.0
8466d47ffffffff,222.0,0.0,0.0,0.0
8466d49ffffffff,38.0,0.0,0.0,0.0
