cell_id,Megascops asio,Megascops asio [asio Group],Megascops asio mccallii
84275adffffffff,6.0,0.0,0.0
84275b1ffffffff,2.0,0.0,0.0
84275b3ffffffff,16.0,0.0,0.0
84275b5ffffffff,50.0,0.0,0.0
84275b7ffffffff,2.0,0.0,0.0
84275b9ffffffff,7.0,0.0,0.0
84275bbffffffff,7.0,0.0,0.0
84275bdffffffff,5.0,0.0,0.0
84275c3ffffffff,33.0,0.0,0.0
84275c5ffffffff,19.0,2.0,0.0
84275c7ffffffff,42.0,0.0,0.0
84275c9ffffffff,5.0,0.0,0.0
84275cbffffffff,33.0,1.0,0.0
84275cdffffffff,10.0,0.0,0.0
84275d1ffffffff,108.0,1.0,0.0
84275d3ffffffff,111.0,0.0,0.0
84275d5ffffffff,21.0,0.0,0.0
84275d7ffffffff,71.0,0.0,0.0
84275d9ffffffff,14.0,0.0,0.0
84275ddffffffff,53.0,5.0,0.0
84275e5ffffffff,9.0,0.0,0.0
84275e9ffffffff,1.0,0.0,0.0
84275ebffffffff,6.0,0.0,0.0
8427685ffffffff,2.0,0.0,0.0
8427691ffffffff,37.0,0.0,0.0
8427693ffffffff,27.0,0.0,0.0
8427699ffffffff,9.0,0.0,0.0
84276a5ffffffff,3.0,0.0,0.0
84276a7ffffffff,1.0,0.0,0.0
84276a9ffffffff,4.0,0.0,0.0
84276abffffffff,2.0,0.0,0.0
84276b1ffffffff,15.0,0.0,0.0
84276b3ffffffff,3.0,0.0,0.0
84276b5ffffffff,14.0,0.0,0.0
84276b7ffffffff,35.0,0.0,0.0
84276b9ffffffff,11.0,0.0,0.0
84276bbffffffff,26.0,0.0,0.0
84276bdffffffff,65.0,0.0,0.0
84276d1ffffffff,12.0,2.0,0.0
84276d3ffffffff,44.0,3.0,0.0
84276d5ffffffff,2.0,0.0,0.0
84276d7ffffffff,11.0,10.0,0.0
84276e5ffffffff,2.0,0.0,0.0
8427833ffffffff,7.0,0.0,0.0
8427857ffffffff,1.0,0.0,0.0
8427859ffffffff,2.0,0.0,0.0
8427861ffffffff,50.0,0.0,0.0
842786bffffffff,1.0,0.0,0.0
84278b1ffffffff,2.0,0.0,0.0
84278b3ffffffff,2.0,0.0,0.0
84278b5ffffffff,1.0,0.0,0.0
84278b7ffffffff,1.0,0.0,0.0
84278c9ffffffff,23.0,4.0,0.0
84278cdffffffff,4.0,0.0,0.0
84278d9ffffffff,4.0,0.0,0.0
84278e5ffffffff,4.0,0.0,0.0
8427955ffffffff,3.0,0.0,0.0
842798bffffffff,3.0,0.0,0.0
842798dffffffff,30.0,0.0,0.0
8427995ffffffff,4.0,0.0,0.0
84279a9ffffffff,1.0,0.0,0.0
8427a81ffffffff,2.0,0.0,0.0
8427a8bffffffff,2.0,0.0,0.0
8427a8dffffffff,2.0,0.0,0.0
8427a95ffffffff,4.0,0.0,0.0
8427a97ffffffff,18.0,0.0,0.0
8427aa3ffffffff,6.0,0.0,0.0
8427aadffffffff,4.0,0.0,0.0
8427abbffffffff,6.0,0.0,0.0
8427ad7ffffffff,6.0,0.0,0.0
8427addffffffff,7.0,0.0,0.0
8427ae1ffffffff,2.0,0.0,0.0
8427aebffffffff,2.0,0.0,0.0
8427b29ffffffff,5.0,0.0,0.0
842a06dffffffff,40.0,9.0,0.0
842a101ffffffff,178.0,7.0,0.0
842a105ffffffff,108.0,0.0,0.0
842a107ffffffff,87.0,3.0,0.0
842a109ffffffff,154.0,14.0,0.0
842a10bffffffff,497.0,42.0,0.0
842a10dffffffff,299.0,7.0,0.0
842a121ffffffff,120.0,0.0,0.0
842a123ffffffff,48.0,0.0,0.0
842a125ffffffff,40.0,0.0,0.0
842a127ffffffff,45.0,0.0,0.0
842a129ffffffff,217.0,0.0,0.0
842a12bffffffff,353.0,0.0,0.0
842a12dffffffff,14.0,0.0,0.0
842a131ffffffff,77.0,2.0,0.0
842a133ffffffff,178.0,10.0,0.0
842a135ffffffff,455.0,0.0,0.0
842a137ffffffff,29.0,4.0,0.0
842a139ffffffff,62.0,0.0,0.0
842a13bffffffff,94.0,5.0,0.0
842a13dffffffff,251.0,0.0,0.0
842a141ffffffff,232.0,6.0,0.0
842a143ffffffff,308.0,19.0,0.0
842a145ffffffff,49.0,0.0,0.0
842a147ffffffff,100.0,4.0,0.0
842a149ffffffff,128.0,2.0,0.0
842a14bffffffff,157.0,4.0,0.0
842a14dffffffff,3.0,0.0,0.0
842a151ffffffff,118.0,22.0,0.0
842a155ffffffff,75.0,0.0,0.0
842a157ffffffff,24.0,2.0,0.0
842a159ffffffff,56.0,10.0,0.0
842a15dffffffff,108.0,2.0,0.0
842a161ffffffff,2.0,2.0,0.0
842a163ffffffff,153.0,0.0,0.0
842a165ffffffff,6.0,0.0,0.0
842a167ffffffff,5.0,0.0,0.0
842a169ffffffff,104.0,2.0,0.0
842a16bffffffff,38.0,0.0,0.0
842a16dffffffff,6.0,0.0,0.0
842a1a5ffffffff,122.0,4.0,0.0
842a301ffffffff,984.0,190.0,0.0
842a303ffffffff,195.0,46.0,0.0
842a305ffffffff,34.0,0.0,0.0
842a307ffffffff,865.0,61.0,0.0
842a30dffffffff,151.0,0.0,0.0
842a311ffffffff,694.0,80.0,0.0
842a315ffffffff,506.0,108.0,0.0
842a317ffffffff,470.0,129.0,0.0
842a31dffffffff,106.0,29.0,0.0
842a321ffffffff,10.0,0.0,0.0
842a323ffffffff,15.0,0.0,0.0
842a327ffffffff,78.0,10.0,0.0
842a329ffffffff,6.0,0.0,0.0
842a32bffffffff,45.0,18.0,0.0
842a331ffffffff,77.0,6.0,0.0
842a333ffffffff,80.0,0.0,0.0
842a335ffffffff,61.0,3.0,0.0
842a337ffffffff,16.0,0.0,0.0
842a339ffffffff,270.0,65.0,0.0
842a33bffffffff,315.0,94.0,0.0
842a33dffffffff,47.0,10.0,0.0
842a363ffffffff,15.0,0.0,0.0
842a801ffffffff,40.0,2.0,0.0
842a803ffffffff,4.0,0.0,0.0
842a809ffffffff,8.0,0.0,0.0
842a80bffffffff,19.0,0.0,0.0
842a80dffffffff,17.0,0.0,0.0
842a811ffffffff,26.0,0.0,0.0
842a813ffffffff,123.0,3.0,0.0
842a815ffffffff,2.0,0.0,0.0
842a817ffffffff,77.0,0.0,0.0
842a819ffffffff,28.0,5.0,0.0
842a81bffffffff,17.0,0.0,0.0
842a81dffffffff,34.0,7.0,0.0
842a821ffffffff,16.0,0.0,0.0
842a823ffffffff,3.0,0.0,0.0
842a825ffffffff,20.0,0.0,0.0
842a827ffffffff,17.0,0.0,0.0
842a829ffffffff,1.0,0.0,0.0
842a82bffffffff,1.0,0.0,0.0
842a82dffffffff,7.0,0.0,0.0
842a831ffffffff,2.0,2.0,0.0
842a841ffffffff,56.0,0.0,0.0
842a843ffffffff,68.0,0.0,0.0
842a845ffffffff,80.0,0.0,0.0
842a847ffffffff,252.0,0.0,0.0
842a849ffffffff,409.0,0.0,0.0
842a84bffffffff,23.0,0.0,0.0
842a84dffffffff,47.0,0.0,0.0
842a851ffffffff,71.0,4.0,0.0
842a853ffffffff,17.0,3.0,0.0
842a855ffffffff,26.0,2.0,0.0
842a857ffffffff,79.0,4.0,0.0
842a859ffffffff,17.0,0.0,0.0
842a85bffffffff,91.0,2.0,0.0
842a85dffffffff,19.0,0.0,0.0
842a861ffffffff,11.0,0.0,0.0
842a863ffffffff,6.0,0.0,0.0
842a865ffffffff,31.0,0.0,0.0
842a867ffffffff,4.0,0.0,0.0
842a869ffffffff,3.0,0.0,0.0
842a86bffffffff,15.0,2.0,0.0
842a86dffffffff,32.0,0.0,0.0
842a881ffffffff,18.0,0.0,0.0
842a883ffffffff,19.0,0.0,0.0
842a885ffffffff,27.0,0.0,0.0
842a887ffffffff,14.0,0.0,0.0
842a889ffffffff,22.0,0.0,0.0
842a88bffffffff,7.0,0.0,0.0
842a88dffffffff,50.0,4.0,0.0
842a891ffffffff,5.0,0.0,0.0
842a893ffffffff,4.0,0.0,0.0
842a895ffffffff,14.0,0.0,0.0
842a897ffffffff,31.0,0.0,0.0
842a899ffffffff,5.0,0.0,0.0
842a89dffffffff,40.0,5.0,0.0
842a8a1ffffffff,25.0,0.0,0.0
842a8a3ffffffff,1.0,0.0,0.0
842a8a5ffffffff,6.0,0.0,0.0
842a8a7ffffffff,9.0,2.0,0.0
842a8a9ffffffff,98.0,0.0,0.0
842a8abffffffff,5.0,0.0,0.0
842a8adffffffff,278.0,13.0,0.0
842a8b1ffffffff,60.0,0.0,0.0
842a8b3ffffffff,4.0,0.0,0.0
842a8b5ffffffff,29.0,0.0,0.0
842a8b9ffffffff,7.0,0.0,0.0
842a8bbffffffff,42.0,0.0,0.0
842a8bdffffffff,14.0,0.0,0.0
842a8c1ffffffff,185.0,17.0,0.0
842a8c3ffffffff,13.0,0.0,0.0
842a8c5ffffffff,89.0,0.0,0.0
842a8c7ffffffff,38.0,0.0,0.0
842a8c9ffffffff,6.0,0.0,0.0
842a8cbffffffff,17.0,0.0,0.0
842a8cdffffffff,64.0,4.0,0.0
842a8d1ffffffff,2.0,0.0,0.0
842a8d3ffffffff,1.0,0.0,0.0
842a8d5ffffffff,42.0,0.0,0.0
842a8d9ffffffff,42.0,2.0,0.0
842a8dbffffffff,9.0,0.0,0.0
842a8ddffffffff,6.0,0.0,0.0
842a8e1ffffffff,15.0,0.0,0.0
842a8e3ffffffff,104.0,0.0,0.0
842a8e5ffffffff,20.0,0.0,0.0
842a8e7ffffffff,20.0,0.0,0.0
842a8e9ffffffff,27.0,0.0,0.0
842a8ebffffffff,38.0,2.0,0.0
842a8edffffffff,16.0,0.0,0.0
842a901ffffffff,3.0,0.0,0.0
842a903ffffffff,50.0,0.0,0.0
842a905ffffffff,10.0,0.0,0.0
842a907ffffffff,30.0,0.0,0.0
842a909ffffffff,10.0,0.0,0.0
842a90bffffffff,25.0,0.0,0.0
842a90dffffffff,1.0,0.0,0.0
842a911ffffffff,1.0,0.0,0.0
842a913ffffffff,1.0,0.0,0.0
842a915ffffffff,4.0,0.0,0.0
842a917ffffffff,15.0,0.0,0.0
842a919ffffffff,14.0,0.0,0.0
842a91bffffffff,31.0,0.0,0.0
842a91dffffffff,9.0,0.0,0.0
842a921ffffffff,8.0,0.0,0.0
842a923ffffffff,24.0,0.0,0.0
842a925ffffffff,126.0,0.0,0.0
842a927ffffffff,16.0,0.0,0.0
842a92bffffffff,6.0,0.0,0.0
842a92dffffffff,7.0,0.0,0.0
842a931ffffffff,36.0,0.0,0.0
842a933ffffffff,8.0,0.0,0.0
842a935ffffffff,20.0,0.0,0.0
842a937ffffffff,44.0,2.0,0.0
842a939ffffffff,34.0,0.0,0.0
842a93bffffffff,6.0,0.0,0.0
842a93dffffffff,28.0,2.0,0.0
842a941ffffffff,9.0,0.0,0.0
842a943ffffffff,32.0,0.0,0.0
842a945ffffffff,6.0,0.0,0.0
842a947ffffffff,5.0,0.0,0.0
842a949ffffffff,375.0,0.0,0.0
842a94dffffffff,294.0,0.0,0.0
842a951ffffffff,49.0,0.0,0.0
842a953ffffffff,51.0,0.0,0.0
842a955ffffffff,15.0,0.0,0.0
842a957ffffffff,173.0,0.0,0.0
842a959ffffffff,70.0,0.0,0.0
842a95bffffffff,17.0,0.0,0.0
842a95dffffffff,11.0,0.0,0.0
842a961ffffffff,2.0,0.0,0.0
842a963ffffffff,11.0,0.0,0.0
842a965ffffffff,8.0,0.0,0.0
842a967ffffffff,2.0,0.0,0.0
842a969ffffffff,2.0,0.0,0.0
842a96bffffffff,2.0,0.0,0.0
842a96dffffffff,10.0,0.0,0.0
842a989ffffffff,2.0,0.0,0.0
842a98dffffffff,4.0,0.0,0.0
842a991ffffffff,16.0,0.0,0.0
842a993ffffffff,20.0,0.0,0.0
842a995ffffffff,2.0,0.0,0.0
842a997ffffffff,184.0,0.0,0.0
842a999ffffffff,21.0,1.0,0.0
842a99bffffffff,21.0,0.0,0.0
842a99dffffffff,6.0,0.0,0.0
842a9a1ffffffff,2.0,0.0,0.0
842a9a3ffffffff,2.0,0.0,0.0
842a9a5ffffffff,48.0,2.0,0.0
842a9a7ffffffff,9.0,2.0,0.0
842a9a9ffffffff,8.0,0.0,0.0
842a9adffffffff,29.0,0.0,0.0
842a9b1ffffffff,6.0,0.0,0.0
842a9b3ffffffff,33.0,0.0,0.0
842a9b5ffffffff,13.0,0.0,0.0
842a9b7ffffffff,51.0,0.0,0.0
842a9b9ffffffff,15.0,0.0,0.0
842a9bbffffffff,51.0,0.0,0.0
842a9c1ffffffff,18.0,0.0,0.0
842a9c3ffffffff,2.0,0.0,0.0
842a9c5ffffffff,3.0,0.0,0.0
842a9c7ffffffff,2.0,0.0,0.0
842a9cbffffffff,2.0,0.0,0.0
842a9cdffffffff,4.0,0.0,0.0
842a9d1ffffffff,1.0,0.0,0.0
842a9d9ffffffff,10.0,0.0,0.0
842a9dbffffffff,3.0,0.0,0.0
842a9e3ffffffff,20.0,2.0,0.0
842a9e5ffffffff,2.0,0.0,0.0
842a9e9ffffffff,20.0,0.0,0.0
842a9ebffffffff,2.0,0.0,0.0
842a9edffffffff,34.0,0.0,0.0
842aa01ffffffff,5.0,0.0,0.0
842aa03ffffffff,21.0,0.0,0.0
842aa05ffffffff,2.0,0.0,0.0
842aa07ffffffff,5.0,0.0,0.0
842aa09ffffffff,9.0,0.0,0.0
842aa0bffffffff,13.0,0.0,0.0
842aa11ffffffff,35.0,0.0,0.0
842aa13ffffffff,226.0,0.0,0.0
842aa15ffffffff,20.0,0.0,0.0
842aa17ffffffff,126.0,0.0,0.0
842aa19ffffffff,31.0,0.0,0.0
842aa1bffffffff,142.0,0.0,0.0
842aa1dffffffff,149.0,0.0,0.0
842aa21ffffffff,5.0,0.0,0.0
842aa23ffffffff,5.0,0.0,0.0
842aa25ffffffff,30.0,0.0,0.0
842aa27ffffffff,9.0,0.0,0.0
842aa29ffffffff,7.0,0.0,0.0
842aa2bffffffff,2.0,0.0,0.0
842aa2dffffffff,14.0,0.0,0.0
842aa31ffffffff,143.0,0.0,0.0
842aa33ffffffff,72.0,0.0,0.0
842aa35ffffffff,4.0,0.0,0.0
842aa37ffffffff,3.0,0.0,0.0
842aa39ffffffff,165.0,0.0,0.0
842aa3bffffffff,152.0,0.0,0.0
842aa3dffffffff,2.0,0.0,0.0
842aa41ffffffff,287.0,117.0,0.0
842aa43ffffffff,70.0,28.0,0.0
842aa45ffffffff,61.0,27.0,0.0
842aa47ffffffff,3.0,0.0,0.0
842aa49ffffffff,136.0,38.0,0.0
842aa4bffffffff,1146.0,466.0,0.0
842aa4dffffffff,116.0,32.0,0.0
842aa51ffffffff,14.0,0.0,0.0
842aa53ffffffff,103.0,0.0,0.0
842aa55ffffffff,2.0,0.0,0.0
842aa59ffffffff,31.0,0.0,0.0
842aa5bffffffff,12.0,2.0,0.0
842aa5dffffffff,18.0,5.0,0.0
842aa61ffffffff,10.0,4.0,0.0
842aa63ffffffff,3.0,0.0,0.0
842aa65ffffffff,2.0,0.0,0.0
842aa67ffffffff,12.0,0.0,0.0
842aa69ffffffff,49.0,6.0,0.0
842aa6bffffffff,10.0,4.0,0.0
842aa6dffffffff,179.0,26.0,0.0
842aa81ffffffff,195.0,2.0,0.0
842aa83ffffffff,487.0,10.0,0.0
842aa85ffffffff,244.0,8.0,0.0
842aa87ffffffff,113.0,17.0,0.0
842aa89ffffffff,231.0,6.0,0.0
842aa8bffffffff,429.0,35.0,0.0
842aa8dffffffff,240.0,21.0,0.0
842aa91ffffffff,344.0,66.0,0.0
842aa93ffffffff,31.0,0.0,0.0
842aa95ffffffff,169.0,19.0,0.0
842aa97ffffffff,7.0,0.0,0.0
842aa99ffffffff,372.0,19.0,0.0
842aa9bffffffff,313.0,17.0,0.0
842aa9dffffffff,427.0,31.0,0.0
842aaa1ffffffff,173.0,4.0,0.0
842aaa3ffffffff,31.0,0.0,0.0
842aaa5ffffffff,126.0,5.0,0.0
842aaa7ffffffff,89.0,22.0,0.0
842aaa9ffffffff,84.0,1.0,0.0
842aaabffffffff,14.0,0.0,0.0
842aaadffffffff,41.0,5.0,0.0
842aab1ffffffff,22.0,0.0,0.0
842aab3ffffffff,4.0,0.0,0.0
842aab5ffffffff,6.0,0.0,0.0
842aab7ffffffff,2.0,0.0,0.0
842aab9ffffffff,26.0,1.0,0.0
842aabbffffffff,15.0,0.0,0.0
842aabdffffffff,159.0,8.0,0.0
842aac1ffffffff,537.0,0.0,0.0
842aac3ffffffff,259.0,25.0,0.0
842aac5ffffffff,93.0,0.0,0.0
842aac7ffffffff,204.0,0.0,0.0
842aac9ffffffff,347.0,0.0,0.0
842aacbffffffff,598.0,4.0,0.0
842aacdffffffff,169.0,0.0,0.0
842aad1ffffffff,563.0,21.0,0.0
842aad3ffffffff,192.0,11.0,0.0
842aad5ffffffff,486.0,0.0,0.0
842aad7ffffffff,58.0,0.0,0.0
842aad9ffffffff,142.0,13.0,0.0
842aadbffffffff,1.0,0.0,0.0
842aaddffffffff,223.0,10.0,0.0
842aae1ffffffff,59.0,2.0,0.0
842aae3ffffffff,61.0,4.0,0.0
842aae5ffffffff,26.0,0.0,0.0
842aae7ffffffff,71.0,17.0,0.0
842aae9ffffffff,80.0,0.0,0.0
842aaebffffffff,35.0,2.0,0.0
842aaedffffffff,119.0,0.0,0.0
842ab03ffffffff,42.0,0.0,0.0
842ab05ffffffff,410.0,21.0,0.0
842ab09ffffffff,34.0,2.0,0.0
842ab0dffffffff,147.0,2.0,0.0
842ab11ffffffff,23.0,0.0,0.0
842ab13ffffffff,18.0,0.0,0.0
842ab15ffffffff,39.0,0.0,0.0
842ab19ffffffff,11.0,0.0,0.0
842ab1bffffffff,7.0,0.0,0.0
842ab1dffffffff,9.0,0.0,0.0
842ab21ffffffff,227.0,0.0,0.0
842ab23ffffffff,164.0,7.0,0.0
842ab25ffffffff,569.0,0.0,0.0
842ab27ffffffff,5473.0,0.0,0.0
842ab29ffffffff,59.0,0.0,0.0
842ab2bffffffff,1400.0,56.0,0.0
842ab2dffffffff,221.0,0.0,0.0
842ab31ffffffff,63.0,0.0,0.0
842ab33ffffffff,16.0,0.0,0.0
842ab35ffffffff,58.0,0.0,0.0
842ab37ffffffff,1.0,0.0,0.0
842ab39ffffffff,142.0,0.0,0.0
842ab3bffffffff,366.0,0.0,0.0
842ab3dffffffff,17.0,0.0,0.0
842ab41ffffffff,100.0,2.0,0.0
842ab43ffffffff,94.0,4.0,0.0
842ab45ffffffff,6.0,0.0,0.0
842ab47ffffffff,72.0,0.0,0.0
842ab49ffffffff,415.0,16.0,0.0
842ab4bffffffff,158.0,9.0,0.0
842ab4dffffffff,5.0,0.0,0.0
842ab51ffffffff,8.0,0.0,0.0
842ab53ffffffff,5.0,0.0,0.0
842ab55ffffffff,235.0,1.0,0.0
842ab57ffffffff,53.0,0.0,0.0
842ab59ffffffff,15.0,0.0,0.0
842ab5bffffffff,24.0,2.0,0.0
842ab5dffffffff,64.0,0.0,0.0
842ab61ffffffff,165.0,4.0,0.0
842ab63ffffffff,14.0,2.0,0.0
842ab67ffffffff,313.0,0.0,0.0
842ab69ffffffff,36.0,2.0,0.0
842ab6bffffffff,54.0,0.0,0.0
842ab6dffffffff,31.0,0.0,0.0
842ac6dffffffff,13.0,0.0,0.0
842ad01ffffffff,2.0,0.0,0.0
842ad03ffffffff,18.0,0.0,0.0
842ad0bffffffff,2.0,0.0,0.0
842ad15ffffffff,7.0,0.0,0.0
842ad23ffffffff,1.0,0.0,0.0
842ad27ffffffff,6.0,0.0,0.0
842ad2dffffffff,2.0,0.0,0.0
842ad31ffffffff,9.0,0.0,0.0
842ad35ffffffff,10.0,0.0,0.0
842ad37ffffffff,36.0,0.0,0.0
842ad39ffffffff,16.0,0.0,0.0
842ad43ffffffff,2.0,0.0,0.0
842ad49ffffffff,1.0,0.0,0.0
842ad4bffffffff,12.0,0.0,0.0
842ad4dffffffff,4.0,0.0,0.0
842ad51ffffffff,9.0,0.0,0.0
842ad55ffffffff,2.0,0.0,0.0
842ad59ffffffff,128.0,0.0,0.0
842ad5dffffffff,10.0,0.0,0.0
842ad61ffffffff,7.0,0.0,0.0
842ad65ffffffff,4.0,0.0,0.0
842ad67ffffffff,13.0,0.0,0.0
842ad69ffffffff,15.0,0.0,0.0
842ad6dffffffff,82.0,0.0,0.0
842af03ffffffff,141.0,0.0,0.0
842af05ffffffff,54.0,3.0,0.0
842af07ffffffff,16.0,0.0,0.0
842af0dffffffff,94.0,12.0,0.0
842af17ffffffff,43.0,0.0,0.0
842af25ffffffff,8.0,0.0,0.0
842af29ffffffff,70.0,1.0,0.0
842af2bffffffff,12.0,0.0,0.0
842af31ffffffff,78.0,0.0,0.0
842af35ffffffff,7.0,0.0,0.0
842af37ffffffff,17.0,0.0,0.0
842af39ffffffff,105.0,0.0,0.0
842af3dffffffff,88.0,0.0,0.0
842af61ffffffff,51.0,0.0,0.0
842af63ffffffff,146.0,6.0,0.0
842af65ffffffff,155.0,2.0,0.0
842af67ffffffff,6.0,0.0,0.0
842af69ffffffff,147.0,3.0,0.0
842af6bffffffff,429.0,10.0,0.0
842af6dffffffff,11.0,0.0,0.0
842b811ffffffff,13.0,0.0,0.0
842b813ffffffff,50.0,0.0,0.0
842b815ffffffff,20.0,0.0,0.0
842b817ffffffff,38.0,0.0,0.0
842b819ffffffff,2.0,0.0,0.0
842b81bffffffff,43.0,0.0,0.0
842b831ffffffff,31.0,1.0,0.0
842b83bffffffff,702.0,43.0,0.0
842b853ffffffff,2.0,0.0,0.0
842b881ffffffff,6.0,0.0,0.0
842b883ffffffff,6.0,0.0,0.0
842b885ffffffff,2.0,0.0,0.0
842b88bffffffff,2.0,0.0,0.0
842b88dffffffff,1.0,0.0,0.0
842b891ffffffff,153.0,0.0,0.0
842b893ffffffff,84.0,4.0,0.0
842b895ffffffff,7.0,0.0,0.0
842b897ffffffff,2.0,0.0,0.0
842b899ffffffff,39.0,7.0,0.0
842b89bffffffff,3.0,0.0,0.0
842b89dffffffff,1.0,1.0,0.0
842b8a1ffffffff,16.0,0.0,0.0
842b8a3ffffffff,114.0,13.0,0.0
842b8a7ffffffff,191.0,60.0,0.0
842b8a9ffffffff,2.0,0.0,0.0
842b8abffffffff,10.0,2.0,0.0
842b8adffffffff,100.0,66.0,0.0
842b8b1ffffffff,9.0,0.0,0.0
842b8b5ffffffff,3.0,0.0,0.0
842b8b7ffffffff,17.0,2.0,0.0
842b8b9ffffffff,8.0,3.0,0.0
842b8bbffffffff,3.0,2.0,0.0
842b8bdffffffff,11.0,2.0,0.0
842b8c1ffffffff,2.0,0.0,0.0
842b8c9ffffffff,42.0,0.0,0.0
842b8cbffffffff,86.0,0.0,0.0
842b8cdffffffff,5.0,0.0,0.0
842b8d1ffffffff,20.0,0.0,0.0
842b8d5ffffffff,4.0,0.0,0.0
842b8d7ffffffff,1.0,0.0,0.0
842b8ddffffffff,221.0,2.0,0.0
842b8e1ffffffff,5.0,0.0,0.0
842b8e3ffffffff,1.0,0.0,0.0
842b8e5ffffffff,30.0,9.0,0.0
842b8e7ffffffff,22.0,4.0,0.0
842b8e9ffffffff,4.0,0.0,0.0
842b8edffffffff,4.0,0.0,0.0
842b981ffffffff,29.0,7.0,0.0
842b983ffffffff,23.0,0.0,0.0
842b985ffffffff,17.0,0.0,0.0
842b987ffffffff,32.0,1.0,0.0
842b989ffffffff,4.0,0.0,0.0
842b98bffffffff,151.0,14.0,0.0
842b98dffffffff,2.0,0.0,0.0
842b991ffffffff,337.0,159.0,0.0
842b993ffffffff,603.0,113.0,0.0
842b995ffffffff,9.0,0.0,0.0
842b997ffffffff,132.0,36.0,0.0
842b999ffffffff,30.0,6.0,0.0
842b99bffffffff,38.0,8.0,0.0
842b99dffffffff,5.0,0.0,0.0
842b9a1ffffffff,7.0,0.0,0.0
842b9a3ffffffff,31.0,0.0,0.0
842b9a5ffffffff,14.0,0.0,0.0
842b9a7ffffffff,5.0,0.0,0.0
842b9a9ffffffff,31.0,3.0,0.0
842b9abffffffff,80.0,0.0,0.0
842b9adffffffff,38.0,0.0,0.0
842b9b1ffffffff,39.0,0.0,0.0
842b9b3ffffffff,207.0,4.0,0.0
842b9b5ffffffff,697.0,38.0,0.0
842b9b7ffffffff,98.0,0.0,0.0
842b9b9ffffffff,11.0,0.0,0.0
842b9bbffffffff,74.0,6.0,0.0
842b9bdffffffff,485.0,11.0,0.0
842b9d1ffffffff,7.0,0.0,0.0
842b9d3ffffffff,56.0,2.0,0.0
842b9d5ffffffff,2.0,0.0,0.0
842b9d7ffffffff,22.0,0.0,0.0
842b9dbffffffff,244.0,63.0,0.0
842baa1ffffffff,149.0,0.0,0.0
842baa3ffffffff,149.0,0.0,0.0
842baa5ffffffff,734.0,0.0,0.0
842baa7ffffffff,1265.0,0.0,0.0
842baa9ffffffff,4.0,0.0,0.0
842baabffffffff,371.0,0.0,0.0
842baadffffffff,76.0,0.0,0.0
842bab7ffffffff,2.0,0.0,0.0
842bae7ffffffff,30.0,0.0,0.0
8444121ffffffff,4.0,0.0,0.0
8444123ffffffff,4.0,0.0,0.0
8444125ffffffff,15.0,0.0,0.0
8444127ffffffff,7.0,0.0,0.0
844412dffffffff,91.0,8.0,0.0
8444131ffffffff,731.0,7.0,0.0
8444133ffffffff,44.0,0.0,0.0
8444135ffffffff,80.0,0.0,0.0
8444137ffffffff,136.0,2.0,0.0
844413bffffffff,35.0,4.0,0.0
844413dffffffff,34.0,0.0,0.0
84441a1ffffffff,47.0,5.0,0.0
84441a3ffffffff,53.0,0.0,0.0
84441a5ffffffff,45.0,2.0,0.0
84441a7ffffffff,45.0,0.0,0.0
84441a9ffffffff,181.0,12.0,0.0
84441abffffffff,116.0,0.0,0.0
84441adffffffff,44.0,0.0,0.0
84441b3ffffffff,4.0,0.0,0.0
84441b5ffffffff,10.0,0.0,0.0
84441b7ffffffff,18.0,0.0,0.0
84441e1ffffffff,39.0,0.0,0.0
84441e3ffffffff,8.0,0.0,0.0
84441e5ffffffff,278.0,0.0,0.0
84441e7ffffffff,333.0,21.0,0.0
84441edffffffff,19.0,0.0,0.0
8444401ffffffff,5.0,0.0,0.0
8444405ffffffff,30.0,0.0,0.0
8444407ffffffff,4.0,0.0,0.0
8444409ffffffff,34.0,0.0,0.0
844440bffffffff,10.0,0.0,0.0
844440dffffffff,185.0,0.0,0.0
8444413ffffffff,13.0,0.0,0.0
8444415ffffffff,4.0,0.0,0.0
8444417ffffffff,3.0,0.0,0.0
8444419ffffffff,15.0,0.0,0.0
844441bffffffff,22.0,0.0,0.0
844441dffffffff,2.0,0.0,0.0
8444421ffffffff,3.0,0.0,0.0
8444425ffffffff,3.0,0.0,0.0
8444429ffffffff,3.0,0.0,0.0
844442bffffffff,5.0,0.0,0.0
844442dffffffff,44.0,0.0,0.0
8444433ffffffff,7.0,0.0,0.0
8444437ffffffff,2.0,0.0,0.0
8444439ffffffff,11.0,0.0,0.0
844443bffffffff,1.0,0.0,0.0
844443dffffffff,2.0,0.0,0.0
8444441ffffffff,8.0,0.0,0.0
8444443ffffffff,82.0,0.0,0.0
8444445ffffffff,4.0,0.0,0.0
8444447ffffffff,3.0,0.0,0.0
844444bffffffff,44.0,0.0,0.0
8444451ffffffff,4.0,0.0,0.0
8444453ffffffff,15.0,0.0,0.0
8444455ffffffff,30.0,0.0,0.0
8444457ffffffff,7.0,0.0,0.0
8444459ffffffff,124.0,0.0,0.0
844445bffffffff,5.0,0.0,0.0
844445dffffffff,62.0,0.0,0.0
8444461ffffffff,4.0,0.0,0.0
8444463ffffffff,23.0,0.0,0.0
8444465ffffffff,173.0,0.0,0.0
8444467ffffffff,37.0,0.0,0.0
8444469ffffffff,10.0,0.0,0.0
844446bffffffff,8.0,0.0,0.0
844446dffffffff,9.0,0.0,0.0
