cell_id,Buteo platypterus,Buteo platypterus platypterus,Buteo platypterus [antillarum Group]
838e61fffffffff,2.0,0.0,0.0
838e64fffffffff,2.0,0.0,0.0
838e66fffffffff,2.0,0.0,0.0
838e6dfffffffff,1.0,0.0,0.0
838f0dfffffffff,4.0,0.0,0.0
838f2afffffffff,5.0,1.0,0.0
838f51fffffffff,2.0,0.0,0.0
838f53fffffffff,12.0,0.0,0.0
838f54fffffffff,2.0,0.0,0.0
838f76fffffffff,1.0,0.0,0.0
83a812fffffffff,4.0,0.0,0.0
83a829fffffffff,3.0,0.0,0.0
83a94efffffffff,2.0,0.0,0.0
83b274fffffffff,3.0,0.0,0.0
83b32cfffffffff,2.0,0.0,2.0
83b342fffffffff,20.0,0.0,0.0
83b346fffffffff,3.0,0.0,0.0
83b358fffffffff,2.0,0.0,0.0
83b35cfffffffff,13.0,0.0,0.0
