cell_id,Rissa tridactyla,Rissa tridactyla tridactyla,Rissa tridactyla pollicaris
843925bffffffff,37.0,0.0,0.0
8439263ffffffff,1.0,0.0,0.0
8439299ffffffff,2.0,0.0,0.0
843929bffffffff,2.0,0.0,0.0
84392b5ffffffff,15.0,0.0,0.0
84392cdffffffff,2.0,0.0,0.0
84392d9ffffffff,4.0,0.0,0.0
84392dbffffffff,6.0,0.0,0.0
843931bffffffff,51.0,0.0,0.0
8439337ffffffff,26.0,0.0,0.0
843933bffffffff,10.0,0.0,0.0
8439449ffffffff,2.0,0.0,0.0
843944dffffffff,1.0,0.0,0.0
8439459ffffffff,5.0,0.0,0.0
8439469ffffffff,1.0,0.0,0.0
843946bffffffff,2.0,0.0,0.0
843950dffffffff,13.0,0.0,0.0
8439541ffffffff,43.0,0.0,0.0
8439545ffffffff,3.0,0.0,0.0
8439547ffffffff,6.0,0.0,0.0
8439557ffffffff,3.0,0.0,0.0
8439563ffffffff,4.0,0.0,0.0
8439567ffffffff,5.0,0.0,0.0
84395cbffffffff,3.0,0.0,0.0
8439601ffffffff,2.0,0.0,0.0
8439605ffffffff,2.0,0.0,0.0
8439667ffffffff,4.0,0.0,0.0
8439719ffffffff,2.0,0.0,0.0
8439733ffffffff,1.0,0.0,0.0
8439749ffffffff,2.0,0.0,0.0
8439755ffffffff,8.0,0.0,0.0
8439825ffffffff,2.0,2.0,0.0
843c899ffffffff,1.0,0.0,0.0
843e68dffffffff,4.0,0.0,0.0
843f64dffffffff,1.0,0.0,0.0
8440711ffffffff,2.0,0.0,0.0
8440c49ffffffff,2.0,0.0,0.0
8441035ffffffff,2.0,0.0,0.0
844109bffffffff,2.0,0.0,0.0
8442331ffffffff,2.0,0.0,0.0
844415dffffffff,3.0,0.0,0.0
84441e3ffffffff,107.0,4.0,0.0
84441e7ffffffff,31.0,4.0,0.0
8444419ffffffff,1.0,0.0,0.0
8444459ffffffff,5.0,0.0,0.0
84444d7ffffffff,2.0,0.0,0.0
844450dffffffff,2.0,0.0,0.0
84445a1ffffffff,2.0,0.0,0.0
84445c1ffffffff,16.0,0.0,0.0
8444633ffffffff,14.0,0.0,0.0
8444681ffffffff,15.0,0.0,0.0
84446c1ffffffff,37.0,0.0,0.0
84446c5ffffffff,1.0,0.0,0.0
84446cdffffffff,4.0,0.0,0.0
84446e5ffffffff,3.0,0.0,0.0
84446edffffffff,10.0,0.0,0.0
8444731ffffffff,15.0,0.0,0.0
8444a11ffffffff,2.0,0.0,0.0
8444a81ffffffff,2.0,0.0,0.0
8444a8dffffffff,16.0,0.0,0.0
8444abbffffffff,7.0,0.0,0.0
8444ae3ffffffff,1.0,0.0,0.0
8444ae9ffffffff,23.0,0.0,0.0
8444b17ffffffff,1.0,0.0,0.0
8444c35ffffffff,12.0,0.0,0.0
8444cabffffffff,2.0,0.0,0.0
8444cd5ffffffff,2.0,0.0,0.0
8444d41ffffffff,1.0,0.0,0.0
8444d43ffffffff,3.0,0.0,0.0
8444d5dffffffff,20.0,0.0,0.0
8444d93ffffffff,5.0,0.0,0.0
8444db9ffffffff,9.0,0.0,0.0
8444eadffffffff,21.0,2.0,0.0
8444eb3ffffffff,4.0,0.0,0.0
8444f05ffffffff,8.0,0.0,0.0
8444f61ffffffff,2.0,0.0,0.0
8444f63ffffffff,4.0,0.0,0.0
8444f6dffffffff,7.0,0.0,0.0
8447a35ffffffff,2.0,0.0,0.0
84480bbffffffff,2.0,0.0,0.0
8448231ffffffff,1.0,0.0,0.0
8448233ffffffff,1.0,0.0,0.0
8448363ffffffff,2.0,0.0,0.0
84484b7ffffffff,1.0,0.0,0.0
84485c7ffffffff,2.0,0.0,0.0
84485e1ffffffff,2.0,0.0,0.0
84485e3ffffffff,2.0,0.0,0.0
844892bffffffff,2.0,0.0,0.0
8448955ffffffff,29.0,0.0,0.0
84489a9ffffffff,15.0,0.0,0.0
84489c1ffffffff,2.0,0.0,0.0
8448a07ffffffff,7.0,0.0,0.0
8448a21ffffffff,18.0,0.0,0.0
8448b23ffffffff,17.0,0.0,0.0
8448c07ffffffff,6.0,0.0,0.0
8448c61ffffffff,3.0,0.0,0.0
8448c69ffffffff,1.0,0.0,0.0
8448c6dffffffff,13.0,0.0,0.0
8448cadffffffff,1.0,0.0,0.0
8448cd3ffffffff,10.0,0.0,0.0
8448d09ffffffff,1.0,0.0,0.0
8448de5ffffffff,14.0,0.0,0.0
8448e81ffffffff,16.0,0.0,0.0
8448e95ffffffff,5.0,0.0,0.0
8448e99ffffffff,1.0,0.0,0.0
8448eb3ffffffff,1.0,0.0,0.0
8448ebbffffffff,4.0,0.0,0.0
8448f25ffffffff,27.0,0.0,0.0
8448f3bffffffff,2.0,0.0,0.0
844996bffffffff,2.0,0.0,0.0
844b751ffffffff,4.0,0.0,4.0
844ba1dffffffff,1.0,0.0,0.0
844ba63ffffffff,4.0,0.0,4.0
845536dffffffff,2.0,0.0,0.0
8460045ffffffff,1.0,0.0,0.0
84608b9ffffffff,4.0,0.0,0.0
8460a97ffffffff,1.0,0.0,0.0
84658b1ffffffff,2.0,0.0,0.0
84658b3ffffffff,4.0,0.0,3.0
84658b5ffffffff,19.0,0.0,0.0
84658bbffffffff,6.0,0.0,3.0
8467521ffffffff,2.0,0.0,0.0
