cell_id,Setophaga pitiayumi,Setophaga pitiayumi nigrilora,Setophaga pitiayumi pulchra,Setophaga pitiayumi insularis,Setophaga pitiayumi graysoni,Setophaga pitiayumi inornata,Setophaga pitiayumi cirrha,Setophaga pitiayumi [pitiayumi Group]
83a826fffffffff,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a828fffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a829fffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a82afffffffff,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a82bfffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a82cfffffffff,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a82dfffffffff,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a82efffffffff,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a831fffffffff,585.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0
83a833fffffffff,246.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
83a835fffffffff,491.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0
83a840fffffffff,84.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
83a841fffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a842fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a844fffffffff,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
83a845fffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a846fffffffff,46.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
83a84afffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a84efffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a852fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a855fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a859fffffffff,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a85bfffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a85dfffffffff,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a860fffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a861fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a862fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a863fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a864fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a865fffffffff,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a866fffffffff,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a86afffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a86bfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a86dfffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a86efffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a875fffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a876fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a880fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
83a882fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a883fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a884fffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a885fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a886fffffffff,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a888fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a889fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a88afffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a88bfffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a88cfffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a88dfffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a88efffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a891fffffffff,336.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0
83a895fffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
83a89efffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a8a0fffffffff,844.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
83a8a1fffffffff,459.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
83a8a2fffffffff,384.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
83a8a3fffffffff,117.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
83a8a5fffffffff,156.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
83a8a8fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a8a9fffffffff,126.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
83a8aafffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a8acfffffffff,109.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
83a8adfffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a8aefffffffff,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a8b1fffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a8c0fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a8c1fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a8c2fffffffff,54.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
83a8c6fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a8d1fffffffff,154.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
83a8d3fffffffff,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a8d4fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a8d5fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a8d6fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a8defffffffff,59.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
83a8ecfffffffff,34.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
83a8f0fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a8f4fffffffff,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a8f6fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a901fffffffff,196.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
83a903fffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a905fffffffff,114.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
83a908fffffffff,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a909fffffffff,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a90afffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
83a90bfffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a90cfffffffff,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a90dfffffffff,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a90efffffffff,284.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0
83a918fffffffff,69.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
83a919fffffffff,214.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
83a91bfffffffff,498.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
83a91dfffffffff,248.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
83a921fffffffff,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a928fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a929fffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a92afffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a92bfffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a92cfffffffff,898.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
83a92dfffffffff,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a92efffffffff,269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a940fffffffff,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a941fffffffff,325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a942fffffffff,269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a943fffffffff,376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a944fffffffff,310.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
83a945fffffffff,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a946fffffffff,688.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a948fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a94afffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a94bfffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a94cfffffffff,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a94dfffffffff,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a94efffffffff,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a950fffffffff,804.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a951fffffffff,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a952fffffffff,399.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
83a953fffffffff,2960.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
83a954fffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a955fffffffff,329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a956fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a958fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a959fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a95afffffffff,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a95bfffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a95cfffffffff,189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a95dfffffffff,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a95efffffffff,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a960fffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a961fffffffff,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a962fffffffff,451.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a963fffffffff,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a964fffffffff,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a965fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a966fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a968fffffffff,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a969fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a96afffffffff,329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a96bfffffffff,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a96cfffffffff,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a96dfffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a96efffffffff,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a971fffffffff,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a972fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a973fffffffff,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a974fffffffff,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a975fffffffff,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a976fffffffff,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83b209fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83b240fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83b241fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83b242fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83b243fffffffff,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83b245fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83b246fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83b249fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83b24afffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83b24cfffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83b24dfffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83b250fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83b251fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83b255fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83b258fffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83b259fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83b25cfffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83b25dfffffffff,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83b25efffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83b260fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83b261fffffffff,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83b262fffffffff,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83b263fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83b265fffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83b268fffffffff,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83b269fffffffff,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83b26dfffffffff,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83b270fffffffff,187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83b271fffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83b272fffffffff,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83b274fffffffff,349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83b275fffffffff,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83b276fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83b2e1fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83b2eefffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83b324fffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83b325fffffffff,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83b340fffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83b341fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83b342fffffffff,1567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83b343fffffffff,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83b344fffffffff,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83b345fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83b346fffffffff,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83b348fffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83b349fffffffff,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83b34afffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83b34bfffffffff,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83b34cfffffffff,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83b34dfffffffff,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83b34efffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83b351fffffffff,928.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83b355fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83b358fffffffff,238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83b35afffffffff,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83b35bfffffffff,505.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83b35cfffffffff,519.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83b35dfffffffff,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83b35efffffffff,1039.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83b360fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83b361fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83b362fffffffff,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83b363fffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83b366fffffffff,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83b368fffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83b369fffffffff,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83b36afffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83b36bfffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83b36dfffffffff,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83b371fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83b373fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83c203fffffffff,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83c205fffffffff,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83c218fffffffff,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83c219fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83c21bfffffffff,131.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
83c21dfffffffff,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83c221fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83c228fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83c22afffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83c22bfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83c22cfffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83c22efffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83c289fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83c2c0fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83c2c1fffffffff,352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83c2c2fffffffff,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83c2c3fffffffff,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83c2c4fffffffff,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83c2c5fffffffff,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83c2c6fffffffff,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83c2c8fffffffff,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83c2c9fffffffff,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83c2cafffffffff,146.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
83c2cbfffffffff,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83c2ccfffffffff,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83c2cdfffffffff,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83c2cefffffffff,397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83c2d0fffffffff,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83c2d1fffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83c2d2fffffffff,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83c2d3fffffffff,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83c2d4fffffffff,239.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
83c2d5fffffffff,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83c2d6fffffffff,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83c2d8fffffffff,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83c2d9fffffffff,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83c2dafffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83c2dbfffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83c2dcfffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83c2ddfffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83c2defffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83c2e0fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83c2e1fffffffff,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83c2e2fffffffff,1030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83c2e3fffffffff,2987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83c2e6fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83c2e8fffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83c2e9fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83c2eafffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83c2ebfffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83c2ecfffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83c2eefffffffff,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83c2f1fffffffff,608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83c2f2fffffffff,360.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
83c2f3fffffffff,810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83c353fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
