cell_id,Corvus cornix,Corvus cornix [cornix Group],Corvus cornix capellanus
832c9cfffffffff,14.0,0.0,0.0
832c9dfffffffff,2.0,0.0,0.0
832c9efffffffff,2.0,0.0,0.0
832ca1fffffffff,2.0,0.0,0.0
832ca4fffffffff,25.0,0.0,0.0
832ca8fffffffff,9.0,0.0,0.0
832ca9fffffffff,2.0,0.0,0.0
832caafffffffff,2.0,0.0,0.0
832cabfffffffff,27.0,0.0,0.0
832cacfffffffff,143.0,11.0,0.0
832cadfffffffff,17.0,0.0,0.0
832cb1fffffffff,1.0,0.0,0.0
832cc0fffffffff,452.0,0.0,0.0
832cc1fffffffff,6.0,0.0,0.0
832cc2fffffffff,117.0,1.0,0.0
832cc3fffffffff,121.0,0.0,0.0
832cc6fffffffff,94.0,0.0,0.0
832ccafffffffff,6.0,0.0,0.0
832ccbfffffffff,47.0,0.0,0.0
832ccefffffffff,88.0,0.0,0.0
832cd2fffffffff,3.0,0.0,0.0
832cd4fffffffff,54.0,0.0,0.0
832cd5fffffffff,226.0,9.0,0.0
832cd6fffffffff,10.0,0.0,0.0
832cd9fffffffff,8.0,0.0,0.0
832cddfffffffff,48.0,2.0,0.0
832ce4fffffffff,175.0,0.0,0.0
832ce5fffffffff,64.0,0.0,0.0
832ce6fffffffff,12.0,0.0,0.0
832cf0fffffffff,246.0,2.0,0.0
832cf1fffffffff,43.0,0.0,0.0
832cf2fffffffff,20.0,0.0,0.0
832cf3fffffffff,2129.0,35.0,0.0
832cf4fffffffff,24.0,0.0,0.0
832cf5fffffffff,186.0,0.0,0.0
832cf6fffffffff,12.0,0.0,0.0
832d00fffffffff,74.0,0.0,0.0
832d01fffffffff,49.0,0.0,0.0
832d02fffffffff,81.0,0.0,0.0
832d03fffffffff,376.0,0.0,0.0
832d04fffffffff,30.0,0.0,0.0
832d05fffffffff,10.0,0.0,0.0
832d06fffffffff,36.0,0.0,0.0
832d0efffffffff,2.0,0.0,0.0
832d10fffffffff,102.0,0.0,0.0
832d11fffffffff,7.0,0.0,0.0
832d12fffffffff,603.0,0.0,0.0
832d13fffffffff,42.0,0.0,0.0
832d14fffffffff,30.0,0.0,0.0
832d15fffffffff,6.0,0.0,0.0
832d16fffffffff,25.0,0.0,0.0
832d18fffffffff,30.0,0.0,0.0
832d19fffffffff,20.0,0.0,0.0
832d1afffffffff,23.0,0.0,0.0
832d1bfffffffff,41.0,0.0,0.0
832d1cfffffffff,22.0,0.0,0.0
832d1dfffffffff,21.0,0.0,0.0
832d1efffffffff,9.0,0.0,0.0
832d22fffffffff,211.0,0.0,0.0
832d28fffffffff,8.0,0.0,0.0
832d29fffffffff,6.0,0.0,0.0
832d2dfffffffff,21.0,0.0,0.0
832d30fffffffff,135.0,0.0,0.0
832d31fffffffff,230.0,0.0,0.0
832d32fffffffff,131.0,0.0,0.0
832d33fffffffff,515.0,0.0,0.0
832d34fffffffff,71.0,0.0,0.0
832d35fffffffff,209.0,0.0,0.0
832d36fffffffff,60.0,0.0,0.0
832d44fffffffff,8.0,0.0,0.0
832d48fffffffff,1.0,0.0,0.0
832d51fffffffff,7.0,0.0,0.0
832d52fffffffff,2.0,0.0,0.0
832d56fffffffff,8.0,0.0,0.0
832d58fffffffff,3.0,0.0,0.0
832d5cfffffffff,18.0,0.0,0.0
832d62fffffffff,4.0,0.0,0.0
832d64fffffffff,1536.0,0.0,0.0
832d66fffffffff,4.0,0.0,0.0
832d70fffffffff,10.0,0.0,0.0
832d71fffffffff,6.0,0.0,0.0
832d72fffffffff,30.0,0.0,0.0
832d73fffffffff,8.0,0.0,0.0
832d74fffffffff,2.0,0.0,0.0
832d75fffffffff,9.0,0.0,0.0
832d76fffffffff,27.0,0.0,0.0
832d84fffffffff,21.0,0.0,0.0
832d8cfffffffff,1.0,0.0,0.0
832da0fffffffff,25.0,0.0,0.0
832da1fffffffff,787.0,0.0,0.0
832da2fffffffff,50.0,0.0,0.0
832da3fffffffff,5.0,0.0,0.0
832da4fffffffff,85.0,0.0,0.0
832da5fffffffff,263.0,0.0,0.0
832da6fffffffff,188.0,14.0,0.0
832da8fffffffff,501.0,0.0,0.0
832da9fffffffff,43.0,0.0,0.0
832dabfffffffff,38.0,0.0,0.0
832dacfffffffff,127.0,0.0,0.0
832dadfffffffff,22.0,0.0,0.0
832daefffffffff,70.0,0.0,0.0
832db0fffffffff,8351.0,1142.0,0.0
832db1fffffffff,2382.0,410.0,0.0
832db2fffffffff,2208.0,378.0,0.0
832db3fffffffff,51.0,0.0,0.0
832db5fffffffff,10.0,2.0,0.0
832db6fffffffff,1266.0,175.0,0.0
833865fffffffff,1.0,0.0,0.0
833869fffffffff,2.0,0.0,0.0
83386dfffffffff,7.0,0.0,0.0
833944fffffffff,45.0,0.0,0.0
833949fffffffff,60.0,0.0,0.0
833968fffffffff,2.0,0.0,0.0
833969fffffffff,18.0,0.0,0.0
83396cfffffffff,2.0,0.0,0.0
83396dfffffffff,1.0,0.0,0.0
833e2dfffffffff,1.0,0.0,0.0
833e41fffffffff,174.0,0.0,0.0
833e43fffffffff,16.0,0.0,0.0
833e45fffffffff,1042.0,0.0,0.0
833e46fffffffff,2.0,0.0,0.0
833e4afffffffff,11.0,0.0,0.0
833e4efffffffff,9.0,0.0,0.0
833e58fffffffff,302.0,0.0,0.0
833e5bfffffffff,16.0,0.0,0.0
833e5cfffffffff,89.0,0.0,0.0
833e5dfffffffff,10.0,0.0,0.0
833e60fffffffff,25.0,0.0,0.0
833e62fffffffff,263.0,0.0,0.0
833e63fffffffff,3.0,0.0,0.0
833e64fffffffff,4.0,0.0,0.0
833e65fffffffff,19.0,0.0,0.0
833e66fffffffff,6.0,0.0,0.0
833e68fffffffff,190.0,0.0,0.0
833e6afffffffff,41.0,0.0,0.0
833e6cfffffffff,1231.0,213.0,0.0
833e71fffffffff,40.0,0.0,0.0
833e75fffffffff,14.0,0.0,0.0
833ee9fffffffff,4.0,0.0,0.0
833f0dfffffffff,2.0,0.0,0.0
833f24fffffffff,6.0,0.0,0.0
833f26fffffffff,3.0,0.0,0.0
833f28fffffffff,101.0,0.0,0.0
833f29fffffffff,156.0,0.0,0.0
833f2bfffffffff,8.0,0.0,0.0
833f2cfffffffff,73.0,0.0,0.0
833f2dfffffffff,331.0,0.0,0.0
833f30fffffffff,8.0,0.0,0.0
833f34fffffffff,13.0,0.0,0.0
833f35fffffffff,88.0,0.0,0.0
833f44fffffffff,83.0,0.0,0.0
833f45fffffffff,42.0,0.0,0.0
833f46fffffffff,2.0,0.0,0.0
833f4dfffffffff,562.0,61.0,0.0
833f59fffffffff,5.0,0.0,0.0
833f5bfffffffff,6.0,0.0,0.0
833f60fffffffff,95.0,0.0,0.0
833f61fffffffff,535.0,0.0,0.0
833f62fffffffff,141.0,0.0,0.0
833f63fffffffff,158.0,0.0,0.0
833f64fffffffff,339.0,0.0,0.0
833f65fffffffff,18.0,0.0,0.0
833f66fffffffff,377.0,0.0,0.0
833f68fffffffff,435.0,0.0,0.0
833f69fffffffff,39.0,0.0,0.0
833f6afffffffff,29.0,0.0,0.0
833f6bfffffffff,1.0,0.0,0.0
833f6cfffffffff,70.0,0.0,0.0
833f6dfffffffff,52.0,0.0,0.0
833f6efffffffff,215.0,0.0,0.0
833f70fffffffff,85.0,0.0,0.0
833f72fffffffff,236.0,0.0,0.0
833f73fffffffff,163.0,0.0,0.0
833f74fffffffff,53.0,0.0,0.0
833f75fffffffff,335.0,0.0,0.0
833f76fffffffff,26.0,0.0,0.0
834300fffffffff,2.0,0.0,0.0
834301fffffffff,2.0,0.0,0.0
834304fffffffff,2.0,0.0,0.0
834305fffffffff,3.0,0.0,0.0
83430afffffffff,12.0,0.0,0.0
83430efffffffff,13.0,0.0,0.0
834316fffffffff,1.0,0.0,0.0
83431efffffffff,4.0,0.0,0.0
834322fffffffff,3.0,0.0,0.0
834323fffffffff,2.0,0.0,0.0
834324fffffffff,30.0,0.0,0.0
834325fffffffff,23.0,0.0,0.0
834326fffffffff,35.0,0.0,0.0
83432cfffffffff,5.0,0.0,0.0
83432efffffffff,15.0,0.0,0.0
834331fffffffff,22.0,2.0,0.0
834333fffffffff,3.0,0.0,0.0
834335fffffffff,1.0,0.0,0.0
834360fffffffff,324.0,0.0,0.0
834361fffffffff,22.0,0.0,0.0
834362fffffffff,10.0,0.0,0.0
834363fffffffff,2.0,0.0,0.0
834364fffffffff,70.0,0.0,0.0
834365fffffffff,49.0,0.0,0.0
834366fffffffff,4.0,0.0,0.0
834370fffffffff,15.0,0.0,0.0
834371fffffffff,1.0,0.0,0.0
834373fffffffff,3.0,0.0,0.0
8353a4fffffffff,13.0,0.0,0.0
