cell_id,Numida meleagris,Numida meleagris sabyi,Numida meleagris galeatus,Numida meleagris meleagris/somaliensis,Numida meleagris reichenowi,Numida meleagris [mitratus Group]
847a6adffffffff,137.0,0.0,0.0,0.0,0.0,0.0
847a6bbffffffff,2.0,0.0,0.0,0.0,0.0,0.0
847a6c1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
847a6c3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
847a6c9ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
847a6cbffffffff,4.0,0.0,0.0,0.0,0.0,0.0
847a6d1ffffffff,606.0,0.0,0.0,0.0,5.0,0.0
847a6d3ffffffff,40.0,0.0,0.0,0.0,0.0,0.0
847a6d5ffffffff,23.0,0.0,0.0,0.0,0.0,0.0
847a6d7ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
847a6d9ffffffff,176.0,0.0,0.0,0.0,0.0,0.0
847a6dbffffffff,41.0,0.0,0.0,0.0,2.0,0.0
847a6ddffffffff,9.0,0.0,0.0,0.0,0.0,0.0
847a6e1ffffffff,14.0,0.0,0.0,0.0,0.0,0.0
847a6e5ffffffff,459.0,0.0,0.0,0.0,0.0,0.0
847a6e7ffffffff,39.0,0.0,0.0,0.0,0.0,0.0
847a6e9ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
847a6ebffffffff,11.0,0.0,0.0,0.0,0.0,0.0
847a6edffffffff,24.0,0.0,0.0,0.0,0.0,0.0
847ac15ffffffff,1.0,0.0,0.0,1.0,0.0,0.0
847ac87ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
847ac8bffffffff,59.0,0.0,0.0,11.0,0.0,0.0
847ac97ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
847aca3ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
847aca5ffffffff,11.0,0.0,0.0,3.0,0.0,0.0
847acabffffffff,2.0,0.0,0.0,2.0,0.0,0.0
847acd5ffffffff,22.0,0.0,0.0,0.0,0.0,0.0
847acd7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
847ad91ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
847ad93ffffffff,11.0,0.0,0.0,2.0,0.0,0.0
847ad95ffffffff,12.0,0.0,0.0,2.0,0.0,0.0
847ad99ffffffff,196.0,0.0,0.0,38.0,0.0,0.0
847ad9dffffffff,18.0,0.0,0.0,1.0,0.0,0.0
847ae85ffffffff,18.0,0.0,0.0,0.0,0.0,0.0
847ae87ffffffff,7.0,0.0,0.0,3.0,0.0,0.0
847ae91ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
847ae99ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
847ae9bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
847ae9dffffffff,6.0,0.0,0.0,0.0,0.0,0.0
847b489ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
847b4a1ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
847b4a7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
847b4b3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
847b4b7ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
847b4d3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
847b4dbffffffff,6.0,0.0,0.0,0.0,0.0,0.0
847b595ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
847b597ffffffff,17.0,0.0,0.0,0.0,0.0,0.0
847b59bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
847b5bbffffffff,1.0,0.0,0.0,0.0,0.0,0.0
847b6bbffffffff,12.0,0.0,0.0,0.0,0.0,0.0
8483049ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84831e5ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84831e7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84831e9ffffffff,3.0,0.0,3.0,0.0,0.0,0.0
84831ebffffffff,5.0,0.0,0.0,0.0,0.0,0.0
848320dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
848333dffffffff,1.0,0.0,1.0,0.0,0.0,0.0
84838e3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8483ac3ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
848b849ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
849451dffffffff,8.0,0.0,0.0,0.0,0.0,0.0
84945e5ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
849480bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8494e29ffffffff,16.0,0.0,0.0,0.0,0.0,0.0
8494ed3ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8495a4bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8496003ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8496009ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8496015ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
849602dffffffff,7.0,0.0,0.0,0.0,0.0,3.0
849603bffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8496047ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8496051ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8496059ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
849608dffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8496097ffffffff,2.0,0.0,0.0,0.0,0.0,2.0
849609dffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84960e7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84960e9ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8496141ffffffff,23.0,0.0,0.0,0.0,0.0,2.0
8496145ffffffff,6.0,0.0,0.0,0.0,0.0,2.0
8496147ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8496149ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
849615bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
849615dffffffff,9.0,0.0,0.0,0.0,0.0,2.0
849616bffffffff,2.0,0.0,0.0,0.0,0.0,2.0
8496201ffffffff,19.0,0.0,0.0,0.0,0.0,5.0
8496203ffffffff,20.0,0.0,0.0,0.0,0.0,0.0
8496207ffffffff,92.0,0.0,0.0,0.0,0.0,9.0
849620bffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8496215ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8496217ffffffff,15.0,0.0,0.0,0.0,0.0,0.0
8496219ffffffff,12.0,0.0,0.0,0.0,0.0,8.0
849621dffffffff,8.0,0.0,0.0,0.0,0.0,0.0
849622bffffffff,16.0,0.0,0.0,0.0,0.0,0.0
849622dffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8496233ffffffff,33.0,0.0,0.0,0.0,0.0,5.0
8496239ffffffff,20.0,0.0,0.0,0.0,0.0,3.0
849623bffffffff,80.0,0.0,0.0,0.0,0.0,2.0
849623dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8496257ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8496261ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8496263ffffffff,14.0,0.0,0.0,0.0,0.0,0.0
849626dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8496283ffffffff,43.0,0.0,0.0,0.0,0.0,0.0
8496287ffffffff,14.0,0.0,0.0,0.0,0.0,0.0
849628bffffffff,19.0,0.0,0.0,0.0,0.0,0.0
8496295ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
849629dffffffff,8.0,0.0,0.0,0.0,0.0,0.0
84962abffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84962b9ffffffff,41.0,0.0,0.0,0.0,0.0,1.0
84962bdffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84962c5ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
84962c9ffffffff,89.0,0.0,0.0,0.0,0.0,25.0
84962cdffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84962d1ffffffff,7.0,0.0,0.0,0.0,0.0,1.0
84962d5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84962d7ffffffff,15.0,0.0,0.0,0.0,0.0,0.0
84962d9ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84962ddffffffff,1.0,0.0,0.0,0.0,0.0,1.0
84962e1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84962e5ffffffff,46.0,0.0,0.0,0.0,0.0,15.0
84962ebffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84962edffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8496311ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8496331ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8496335ffffffff,196.0,0.0,0.0,0.0,0.0,30.0
84964d1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8496757ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8496759ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8496861ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84968c9ffffffff,4.0,0.0,0.0,0.0,2.0,0.0
84968cdffffffff,2.0,0.0,0.0,0.0,2.0,0.0
8496901ffffffff,15.0,0.0,0.0,0.0,0.0,0.0
8496905ffffffff,47.0,0.0,0.0,0.0,11.0,0.0
8496907ffffffff,321.0,0.0,0.0,0.0,12.0,0.0
8496915ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8496921ffffffff,104.0,0.0,0.0,0.0,0.0,0.0
8496923ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8496925ffffffff,282.0,0.0,0.0,0.0,0.0,0.0
849692bffffffff,222.0,0.0,0.0,0.0,12.0,0.0
849692dffffffff,49.0,0.0,0.0,0.0,0.0,0.0
8496931ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8496933ffffffff,239.0,0.0,0.0,0.0,0.0,0.0
8496935ffffffff,375.0,0.0,0.0,0.0,0.0,0.0
8496937ffffffff,76.0,0.0,0.0,0.0,0.0,0.0
849693bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
849693dffffffff,107.0,0.0,0.0,0.0,0.0,0.0
84969a1ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84969a5ffffffff,35.0,0.0,0.0,0.0,0.0,0.0
84969adffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84969e5ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84969edffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8496a15ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8496a27ffffffff,17.0,0.0,0.0,0.0,3.0,0.0
8496a2dffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8496a59ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8496a8dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8496a99ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8496abdffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8496ad7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8496b03ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8496b13ffffffff,58.0,0.0,0.0,0.0,8.0,0.0
8496b19ffffffff,53.0,0.0,0.0,0.0,4.0,0.0
8496b1bffffffff,114.0,0.0,0.0,0.0,33.0,0.0
8496b43ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8496b47ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8496b53ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8496b57ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8496b61ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8496b63ffffffff,39.0,0.0,0.0,0.0,5.0,0.0
8496b69ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8496b6dffffffff,25.0,0.0,0.0,0.0,0.0,0.0
8497003ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8497015ffffffff,7.0,0.0,0.0,0.0,0.0,4.0
8497017ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8497019ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8497027ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
849702bffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8497035ffffffff,17.0,0.0,0.0,0.0,0.0,3.0
849703dffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8497053ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8497057ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8497069ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8497081ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8497085ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84970a7ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84970c5ffffffff,4.0,0.0,0.0,0.0,0.0,1.0
84970c9ffffffff,1.0,0.0,0.0,0.0,0.0,1.0
84970d3ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8497103ffffffff,19.0,0.0,0.0,0.0,0.0,0.0
8497107ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8497119ffffffff,218.0,0.0,0.0,0.0,0.0,0.0
849711dffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8497131ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8497139ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
849713dffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8497151ffffffff,15.0,0.0,0.0,0.0,0.0,0.0
8497157ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8497195ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8497199ffffffff,97.0,0.0,0.0,0.0,0.0,33.0
849719bffffffff,12.0,0.0,0.0,0.0,0.0,2.0
84971b9ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84971c1ffffffff,11.0,0.0,0.0,0.0,0.0,3.0
84971c3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84971c9ffffffff,14.0,0.0,0.0,0.0,0.0,0.0
84971cbffffffff,4.0,0.0,0.0,0.0,0.0,2.0
84971d7ffffffff,11.0,0.0,0.0,0.0,0.0,3.0
8497219ffffffff,2.0,0.0,0.0,0.0,0.0,2.0
849721bffffffff,21.0,0.0,0.0,0.0,0.0,7.0
849723bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8497245ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8497283ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
849728dffffffff,29.0,0.0,0.0,0.0,0.0,8.0
8497291ffffffff,70.0,0.0,0.0,0.0,0.0,30.0
8497295ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8497297ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8497299ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
849729bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84972a5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84972c1ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84972c5ffffffff,79.0,0.0,0.0,0.0,0.0,26.0
84972c9ffffffff,24.0,0.0,0.0,0.0,0.0,0.0
84972cdffffffff,77.0,0.0,0.0,0.0,0.0,18.0
84972d5ffffffff,9.0,0.0,0.0,0.0,0.0,1.0
84972d7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84972d9ffffffff,21.0,0.0,0.0,0.0,0.0,3.0
84972dbffffffff,19.0,0.0,0.0,0.0,0.0,7.0
84972ddffffffff,2.0,0.0,0.0,0.0,0.0,2.0
84972e3ffffffff,161.0,0.0,0.0,0.0,0.0,36.0
84972ebffffffff,29.0,0.0,0.0,0.0,0.0,8.0
8497357ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8497403ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8497405ffffffff,41.0,0.0,0.0,0.0,0.0,0.0
8497409ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
849740dffffffff,22.0,0.0,0.0,0.0,0.0,3.0
8497415ffffffff,27.0,0.0,0.0,0.0,0.0,0.0
8497417ffffffff,60.0,0.0,0.0,0.0,0.0,0.0
8497419ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
849741dffffffff,18.0,0.0,0.0,0.0,0.0,0.0
8497423ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8497427ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8497431ffffffff,156.0,0.0,0.0,0.0,0.0,2.0
8497435ffffffff,116.0,0.0,0.0,0.0,0.0,3.0
8497437ffffffff,46.0,0.0,0.0,0.0,0.0,2.0
8497439ffffffff,31.0,0.0,0.0,0.0,0.0,1.0
849743bffffffff,141.0,0.0,0.0,0.0,0.0,4.0
849743dffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8497441ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8497447ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8497453ffffffff,28.0,0.0,0.0,0.0,0.0,0.0
8497455ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8497459ffffffff,45.0,0.0,0.0,0.0,0.0,0.0
849745dffffffff,6.0,0.0,0.0,0.0,0.0,0.0
849746bffffffff,17.0,0.0,0.0,0.0,0.0,0.0
8497485ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
84974a9ffffffff,12.0,0.0,0.0,0.0,0.0,7.0
84974abffffffff,148.0,0.0,0.0,0.0,0.0,23.0
84974adffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84974b9ffffffff,26.0,0.0,0.0,0.0,0.0,2.0
84974bbffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84974cdffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84974e1ffffffff,16.0,0.0,0.0,0.0,0.0,0.0
84974e5ffffffff,21.0,0.0,0.0,0.0,0.0,0.0
84974e9ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
84974edffffffff,21.0,0.0,0.0,0.0,0.0,3.0
8497503ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8497509ffffffff,63.0,0.0,0.0,0.0,0.0,0.0
8497511ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8497513ffffffff,390.0,0.0,0.0,0.0,0.0,5.0
8497515ffffffff,348.0,0.0,0.0,0.0,0.0,2.0
8497517ffffffff,147.0,0.0,0.0,0.0,0.0,0.0
8497519ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
849751bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8497535ffffffff,9.0,0.0,0.0,0.0,0.0,4.0
849753bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8497543ffffffff,13.0,0.0,0.0,0.0,0.0,0.0
8497547ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8497555ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8497557ffffffff,16.0,0.0,0.0,0.0,0.0,0.0
8497559ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
84975c1ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84975c5ffffffff,125.0,0.0,0.0,0.0,0.0,0.0
84975c7ffffffff,61.0,0.0,0.0,0.0,0.0,14.0
84975c9ffffffff,27.0,0.0,0.0,0.0,0.0,0.0
84975cbffffffff,18.0,0.0,0.0,0.0,0.0,0.0
84975d1ffffffff,26.0,0.0,0.0,0.0,0.0,2.0
84975d9ffffffff,20.0,0.0,0.0,0.0,0.0,0.0
84975ddffffffff,16.0,0.0,0.0,0.0,0.0,2.0
84975e1ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84975e9ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
84975ebffffffff,9.0,0.0,0.0,0.0,0.0,1.0
8497637ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
849763bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8497681ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8497685ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8497705ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8497725ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
849772dffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8497733ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
849773bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8497747ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8497749ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
849774dffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8497751ffffffff,20.0,0.0,0.0,0.0,0.0,0.0
8497801ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8497825ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8497827ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
849783bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8497885ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8497895ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84978b3ffffffff,4.0,0.0,0.0,0.0,0.0,2.0
84978cbffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84978d9ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
84978ddffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84978e7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8497913ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8497a81ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8497a85ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8497a89ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8497a8bffffffff,17.0,0.0,0.0,0.0,0.0,0.0
8497aabffffffff,56.0,0.0,0.0,0.0,0.0,12.0
8497ad5ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
849c013ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
849c019ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
849c051ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
849c059ffffffff,24.0,0.0,0.0,0.0,0.0,0.0
849c05dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
849c203ffffffff,16.0,0.0,0.0,0.0,0.0,0.0
849c211ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
849c215ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
849c231ffffffff,61.0,0.0,0.0,0.0,0.0,0.0
849c233ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
849c237ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
849c239ffffffff,71.0,0.0,0.0,0.0,0.0,0.0
849c23bffffffff,19.0,0.0,0.0,0.0,0.0,0.0
849c2ddffffffff,16.0,0.0,0.0,0.0,0.0,0.0
849c2e1ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
849c4b3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
849c6cbffffffff,6.0,0.0,0.0,0.0,0.0,0.0
849d0b1ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
849d0b5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
849d0b9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
849d0cdffffffff,2.0,0.0,0.0,0.0,0.0,0.0
849d217ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
849d257ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
849d299ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
849d2e1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
849d4a1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
849d537ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
849d5dbffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84a2143ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84a2227ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84a231bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84a2a49ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
84a2a69ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84a2ae1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84a2ae9ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84a2aedffffffff,154.0,0.0,0.0,0.0,0.0,0.0
84a3191ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84a31d5ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84a3563ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84a3565ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84a3567ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
84a3761ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84a3889ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84a38b3ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
84a38b5ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84a38b7ffffffff,38.0,0.0,0.0,0.0,0.0,0.0
84a38b9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84a38d3ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84a3993ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84a399bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84a3ab7ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84a3abbffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84a3ad7ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84a3addffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84a802dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84a8101ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84a8105ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84a8107ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84a8119ffffffff,29.0,0.0,0.0,0.0,0.0,0.0
84a811dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84a8129ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84a812bffffffff,8.0,0.0,0.0,0.0,0.0,0.0
84a8131ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84a813dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84a8157ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84a81c3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84a835bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84a8403ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84a85b7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84a8a11ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84a8a13ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84a8a1bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84a8a97ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84a8acbffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84a8b13ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84a92cbffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84ac125ffffffff,67.0,0.0,0.0,0.0,0.0,7.0
84ac12dffffffff,11.0,0.0,0.0,0.0,0.0,0.0
84ac801ffffffff,276.0,0.0,0.0,0.0,0.0,46.0
84ac803ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
84ac805ffffffff,63.0,0.0,0.0,0.0,0.0,9.0
84ac807ffffffff,1.0,0.0,0.0,0.0,0.0,1.0
84ac809ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84ac80bffffffff,9.0,0.0,0.0,0.0,0.0,0.0
84ac80dffffffff,16.0,0.0,0.0,0.0,0.0,6.0
84ac811ffffffff,16.0,0.0,0.0,0.0,0.0,0.0
84ac813ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84ac815ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
84ac819ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84ac81bffffffff,79.0,0.0,0.0,0.0,0.0,34.0
84ac81dffffffff,10.0,0.0,0.0,0.0,0.0,0.0
