cell_id,Troglodytes musculus,Troglodytes musculus [intermedius Group],Troglodytes musculus [audax Group],Troglodytes musculus carabayae,Troglodytes musculus [musculus Group]
838b2cfffffffff,517.0,0.0,0.0,0.0,0.0
838b2dfffffffff,28.0,0.0,0.0,0.0,0.0
838b2efffffffff,38.0,0.0,0.0,0.0,0.0
838b31fffffffff,34.0,0.0,0.0,0.0,0.0
838b34fffffffff,17.0,0.0,0.0,0.0,0.0
838b36fffffffff,23.0,0.0,0.0,0.0,0.0
838b40fffffffff,164.0,0.0,0.0,0.0,0.0
838b42fffffffff,36.0,0.0,0.0,0.0,0.0
838b44fffffffff,290.0,0.0,0.0,0.0,0.0
838b45fffffffff,10.0,0.0,0.0,0.0,0.0
838b46fffffffff,17.0,0.0,0.0,0.0,0.0
838b48fffffffff,2.0,0.0,0.0,0.0,0.0
838b4efffffffff,22.0,0.0,0.0,0.0,0.0
838b51fffffffff,58.0,0.0,0.0,0.0,0.0
838b52fffffffff,10.0,0.0,0.0,0.0,0.0
838b56fffffffff,34.0,0.0,0.0,0.0,0.0
838b5cfffffffff,33.0,0.0,0.0,0.0,0.0
838b5dfffffffff,8.0,0.0,0.0,0.0,0.0
838b5efffffffff,2.0,0.0,0.0,0.0,0.0
838b60fffffffff,29.0,0.0,0.0,0.0,0.0
838b61fffffffff,4038.0,0.0,0.0,0.0,0.0
838b62fffffffff,34.0,0.0,0.0,0.0,0.0
838b63fffffffff,222.0,0.0,0.0,0.0,0.0
838b64fffffffff,11.0,0.0,0.0,0.0,0.0
838b65fffffffff,24.0,0.0,0.0,0.0,0.0
838b66fffffffff,30.0,0.0,0.0,0.0,0.0
838b68fffffffff,1.0,0.0,0.0,0.0,0.0
838b69fffffffff,29.0,0.0,0.0,0.0,0.0
838b6cfffffffff,1379.0,0.0,0.0,0.0,0.0
838b6dfffffffff,3.0,0.0,0.0,0.0,0.0
838b6efffffffff,35.0,0.0,0.0,0.0,0.0
838b70fffffffff,4.0,0.0,0.0,0.0,0.0
838b71fffffffff,402.0,0.0,0.0,0.0,0.0
838b72fffffffff,3.0,0.0,0.0,0.0,0.0
838b74fffffffff,77.0,0.0,0.0,0.0,0.0
838b75fffffffff,103.0,0.0,0.0,0.0,0.0
838b76fffffffff,69.0,0.0,0.0,0.0,0.0
838b83fffffffff,1.0,0.0,0.0,0.0,0.0
838b84fffffffff,45.0,0.0,0.0,0.0,0.0
838b88fffffffff,19.0,0.0,0.0,0.0,0.0
838b8dfffffffff,2.0,0.0,0.0,0.0,0.0
838b98fffffffff,1.0,0.0,0.0,0.0,0.0
838b99fffffffff,16.0,0.0,0.0,0.0,0.0
838b9dfffffffff,81.0,0.0,0.0,0.0,0.0
838ba0fffffffff,18.0,0.0,0.0,0.0,0.0
838ba5fffffffff,2.0,0.0,0.0,0.0,0.0
838ba6fffffffff,21.0,0.0,0.0,0.0,0.0
838bb5fffffffff,488.0,0.0,0.0,0.0,0.0
838e25fffffffff,2.0,0.0,0.0,0.0,0.0
838e45fffffffff,113.0,0.0,0.0,0.0,0.0
838e4cfffffffff,7.0,0.0,0.0,0.0,0.0
838e60fffffffff,132.0,0.0,0.0,0.0,0.0
838e61fffffffff,45.0,0.0,0.0,0.0,0.0
838e62fffffffff,4848.0,0.0,0.0,0.0,0.0
838e63fffffffff,53.0,0.0,0.0,0.0,0.0
838e64fffffffff,640.0,0.0,0.0,0.0,0.0
838e65fffffffff,227.0,0.0,0.0,0.0,0.0
838e66fffffffff,686.0,0.0,0.0,0.0,0.0
838e68fffffffff,15.0,0.0,0.0,0.0,0.0
838e69fffffffff,47.0,0.0,0.0,0.0,0.0
838e6afffffffff,50.0,0.0,0.0,0.0,0.0
838e6bfffffffff,12.0,0.0,0.0,0.0,0.0
838e6cfffffffff,126.0,0.0,0.0,0.0,0.0
838e6dfffffffff,520.0,0.0,0.0,0.0,0.0
838e6efffffffff,26.0,0.0,0.0,0.0,0.0
838e75fffffffff,402.0,0.0,0.0,0.0,0.0
838f08fffffffff,55.0,0.0,0.0,0.0,0.0
838f09fffffffff,179.0,0.0,0.0,0.0,0.0
838f0bfffffffff,30.0,0.0,0.0,0.0,0.0
838f0cfffffffff,4.0,0.0,0.0,0.0,0.0
838f0dfffffffff,1304.0,0.0,0.0,0.0,0.0
838f21fffffffff,3.0,0.0,0.0,0.0,0.0
838f28fffffffff,203.0,0.0,0.0,0.0,0.0
838f29fffffffff,339.0,0.0,0.0,0.0,0.0
838f2afffffffff,1192.0,0.0,0.0,0.0,0.0
838f2bfffffffff,950.0,0.0,0.0,0.0,0.0
838f2cfffffffff,531.0,0.0,0.0,0.0,0.0
838f2dfffffffff,22.0,0.0,0.0,0.0,0.0
838f2efffffffff,413.0,0.0,0.0,0.0,0.0
838f40fffffffff,568.0,0.0,0.0,0.0,0.0
838f42fffffffff,293.0,0.0,0.0,0.0,0.0
838f43fffffffff,189.0,0.0,0.0,0.0,0.0
838f44fffffffff,23.0,0.0,0.0,0.0,0.0
838f46fffffffff,1320.0,0.0,0.0,0.0,0.0
838f48fffffffff,52.0,0.0,0.0,0.0,0.0
838f4afffffffff,306.0,0.0,0.0,0.0,0.0
838f4bfffffffff,40.0,0.0,0.0,0.0,0.0
838f4cfffffffff,63.0,0.0,0.0,0.0,0.0
838f4efffffffff,8.0,0.0,0.0,0.0,0.0
838f50fffffffff,491.0,0.0,0.0,0.0,0.0
838f51fffffffff,685.0,0.0,0.0,0.0,0.0
838f53fffffffff,25.0,0.0,0.0,0.0,0.0
838f54fffffffff,483.0,0.0,0.0,0.0,0.0
838f55fffffffff,1350.0,0.0,0.0,0.0,0.0
838f56fffffffff,37.0,0.0,0.0,0.0,0.0
838f58fffffffff,306.0,0.0,0.0,0.0,0.0
838f59fffffffff,268.0,0.0,0.0,0.0,0.0
838f5afffffffff,8.0,0.0,0.0,0.0,0.0
838f5bfffffffff,175.0,0.0,0.0,0.0,0.0
838f5cfffffffff,52.0,0.0,0.0,0.0,0.0
838f5dfffffffff,125.0,0.0,0.0,0.0,0.0
838f5efffffffff,32.0,0.0,0.0,0.0,0.0
838f61fffffffff,40.0,0.0,0.0,0.0,0.0
838f6bfffffffff,19.0,0.0,0.0,0.0,0.0
838f6cfffffffff,10.0,0.0,0.0,0.0,0.0
838f70fffffffff,134.0,0.0,0.0,0.0,0.0
838f71fffffffff,1.0,0.0,0.0,0.0,0.0
838f72fffffffff,1040.0,0.0,0.0,0.0,0.0
838f73fffffffff,399.0,0.0,0.0,0.0,0.0
838f74fffffffff,117.0,0.0,0.0,0.0,0.0
838f76fffffffff,353.0,0.0,0.0,0.0,0.0
83a596fffffffff,132.0,0.0,0.0,0.0,0.0
83a800fffffffff,31.0,0.0,0.0,0.0,0.0
83a801fffffffff,193.0,0.0,0.0,0.0,0.0
83a802fffffffff,52.0,0.0,0.0,0.0,0.0
83a803fffffffff,18.0,0.0,0.0,0.0,0.0
83a804fffffffff,168.0,0.0,0.0,0.0,0.0
83a805fffffffff,54.0,0.0,0.0,0.0,0.0
83a806fffffffff,790.0,0.0,0.0,0.0,0.0
83a808fffffffff,8.0,0.0,0.0,0.0,0.0
83a80afffffffff,6.0,0.0,0.0,0.0,0.0
83a80bfffffffff,1.0,0.0,0.0,0.0,0.0
83a80cfffffffff,44.0,0.0,0.0,0.0,0.0
83a80dfffffffff,7.0,0.0,0.0,0.0,0.0
83a80efffffffff,38.0,0.0,0.0,0.0,0.0
83a810fffffffff,10364.0,0.0,0.0,0.0,0.0
83a811fffffffff,766.0,0.0,0.0,0.0,0.0
83a812fffffffff,2465.0,0.0,0.0,0.0,0.0
83a813fffffffff,1770.0,0.0,0.0,0.0,0.0
83a814fffffffff,921.0,0.0,0.0,0.0,0.0
83a815fffffffff,1106.0,0.0,0.0,0.0,0.0
83a816fffffffff,159.0,0.0,0.0,0.0,0.0
83a818fffffffff,321.0,0.0,0.0,0.0,0.0
83a819fffffffff,175.0,0.0,0.0,0.0,0.0
83a81afffffffff,109.0,0.0,0.0,0.0,0.0
83a81bfffffffff,77.0,0.0,0.0,0.0,0.0
83a81cfffffffff,558.0,0.0,0.0,0.0,0.0
83a81dfffffffff,106.0,0.0,0.0,0.0,0.0
83a81efffffffff,3478.0,0.0,0.0,0.0,0.0
83a820fffffffff,15.0,0.0,0.0,0.0,0.0
83a821fffffffff,47.0,0.0,0.0,0.0,0.0
83a822fffffffff,65.0,0.0,0.0,0.0,0.0
83a823fffffffff,29.0,0.0,0.0,0.0,0.0
83a824fffffffff,165.0,0.0,0.0,0.0,0.0
83a825fffffffff,62.0,0.0,0.0,0.0,0.0
83a826fffffffff,86.0,0.0,0.0,0.0,0.0
83a828fffffffff,13.0,0.0,0.0,0.0,0.0
83a829fffffffff,68.0,0.0,0.0,0.0,0.0
83a82afffffffff,27.0,0.0,0.0,0.0,0.0
83a82bfffffffff,31.0,0.0,0.0,0.0,0.0
83a82cfffffffff,47.0,0.0,0.0,0.0,0.0
83a82dfffffffff,38.0,0.0,0.0,0.0,0.0
83a82efffffffff,24.0,0.0,0.0,0.0,0.0
83a831fffffffff,687.0,0.0,0.0,0.0,0.0
83a833fffffffff,368.0,0.0,0.0,0.0,0.0
83a835fffffffff,487.0,0.0,0.0,0.0,0.0
83a840fffffffff,59.0,0.0,0.0,0.0,0.0
83a841fffffffff,35.0,0.0,0.0,0.0,0.0
83a844fffffffff,57.0,0.0,0.0,0.0,0.0
83a845fffffffff,30.0,0.0,0.0,0.0,0.0
83a846fffffffff,156.0,0.0,0.0,0.0,0.0
83a84dfffffffff,3.0,0.0,0.0,0.0,0.0
83a84efffffffff,4.0,0.0,0.0,0.0,0.0
83a855fffffffff,18.0,0.0,0.0,0.0,0.0
83a856fffffffff,1.0,0.0,0.0,0.0,0.0
83a859fffffffff,103.0,0.0,0.0,0.0,0.0
83a85bfffffffff,5.0,0.0,0.0,0.0,0.0
83a85cfffffffff,1.0,0.0,0.0,0.0,0.0
83a85dfffffffff,8.0,0.0,0.0,0.0,0.0
83a860fffffffff,40.0,0.0,0.0,0.0,0.0
83a862fffffffff,27.0,0.0,0.0,0.0,0.0
83a863fffffffff,2.0,0.0,0.0,0.0,0.0
83a864fffffffff,13.0,0.0,0.0,0.0,0.0
83a865fffffffff,25.0,0.0,0.0,0.0,0.0
83a866fffffffff,16.0,0.0,0.0,0.0,0.0
83a869fffffffff,10.0,0.0,0.0,0.0,0.0
83a86afffffffff,14.0,0.0,0.0,0.0,0.0
83a86dfffffffff,1.0,0.0,0.0,0.0,0.0
83a86efffffffff,5.0,0.0,0.0,0.0,0.0
83a870fffffffff,16.0,0.0,0.0,0.0,0.0
83a871fffffffff,2.0,0.0,0.0,0.0,0.0
83a872fffffffff,5.0,0.0,0.0,0.0,0.0
83a875fffffffff,30.0,0.0,0.0,0.0,0.0
83a876fffffffff,27.0,0.0,0.0,0.0,0.0
83a880fffffffff,287.0,0.0,0.0,0.0,0.0
83a881fffffffff,535.0,0.0,0.0,0.0,0.0
83a882fffffffff,162.0,0.0,0.0,0.0,0.0
83a883fffffffff,33.0,0.0,0.0,0.0,0.0
83a884fffffffff,407.0,0.0,0.0,0.0,0.0
83a885fffffffff,29.0,0.0,0.0,0.0,0.0
83a886fffffffff,125.0,0.0,0.0,0.0,0.0
83a888fffffffff,1.0,0.0,0.0,0.0,0.0
83a889fffffffff,6.0,0.0,0.0,0.0,0.0
83a88afffffffff,30.0,0.0,0.0,0.0,0.0
83a88bfffffffff,39.0,0.0,0.0,0.0,0.0
83a88cfffffffff,50.0,0.0,0.0,0.0,0.0
83a88dfffffffff,55.0,0.0,0.0,0.0,0.0
83a88efffffffff,317.0,0.0,0.0,0.0,0.0
83a891fffffffff,286.0,0.0,0.0,0.0,0.0
83a893fffffffff,5.0,0.0,0.0,0.0,0.0
83a895fffffffff,155.0,0.0,0.0,0.0,0.0
83a899fffffffff,3.0,0.0,0.0,0.0,0.0
83a89afffffffff,2.0,0.0,0.0,0.0,0.0
83a89bfffffffff,8.0,0.0,0.0,0.0,0.0
83a89cfffffffff,1.0,0.0,0.0,0.0,0.0
83a89dfffffffff,6.0,0.0,0.0,0.0,0.0
83a89efffffffff,19.0,0.0,0.0,0.0,0.0
83a8a0fffffffff,1915.0,0.0,0.0,0.0,0.0
83a8a1fffffffff,2277.0,0.0,0.0,0.0,0.0
83a8a2fffffffff,1531.0,0.0,0.0,0.0,0.0
83a8a3fffffffff,528.0,0.0,0.0,0.0,0.0
83a8a5fffffffff,251.0,0.0,0.0,0.0,0.0
83a8a8fffffffff,39.0,0.0,0.0,0.0,0.0
83a8a9fffffffff,419.0,0.0,0.0,0.0,0.0
83a8aafffffffff,112.0,0.0,0.0,0.0,0.0
83a8abfffffffff,17.0,0.0,0.0,0.0,0.0
83a8acfffffffff,250.0,0.0,0.0,0.0,0.0
83a8adfffffffff,100.0,0.0,0.0,0.0,0.0
83a8aefffffffff,196.0,0.0,0.0,0.0,0.0
83a8b1fffffffff,42.0,0.0,0.0,0.0,0.0
83a8c0fffffffff,174.0,0.0,0.0,0.0,0.0
83a8c1fffffffff,2.0,0.0,0.0,0.0,0.0
83a8c2fffffffff,303.0,0.0,0.0,0.0,0.0
83a8c3fffffffff,6.0,0.0,0.0,0.0,0.0
83a8c4fffffffff,9.0,0.0,0.0,0.0,0.0
83a8c6fffffffff,28.0,0.0,0.0,0.0,0.0
83a8c8fffffffff,1.0,0.0,0.0,0.0,0.0
83a8c9fffffffff,3.0,0.0,0.0,0.0,0.0
83a8ccfffffffff,3.0,0.0,0.0,0.0,0.0
83a8d0fffffffff,4.0,0.0,0.0,0.0,0.0
83a8d1fffffffff,358.0,0.0,0.0,0.0,0.0
83a8d2fffffffff,1.0,0.0,0.0,0.0,0.0
83a8d3fffffffff,136.0,0.0,0.0,0.0,0.0
83a8d5fffffffff,4.0,0.0,0.0,0.0,0.0
83a8dafffffffff,12.0,0.0,0.0,0.0,0.0
83a8dcfffffffff,2.0,0.0,0.0,0.0,0.0
83a8ddfffffffff,2.0,0.0,0.0,0.0,0.0
83a8defffffffff,136.0,0.0,0.0,0.0,0.0
83a8e4fffffffff,2.0,0.0,0.0,0.0,0.0
83a8e5fffffffff,2.0,0.0,0.0,0.0,0.0
83a8e6fffffffff,33.0,0.0,0.0,0.0,0.0
83a8eafffffffff,1.0,0.0,0.0,0.0,0.0
83a8ecfffffffff,25.0,0.0,0.0,0.0,0.0
83a8eefffffffff,2.0,0.0,0.0,0.0,0.0
83a8f0fffffffff,2.0,0.0,0.0,0.0,0.0
83a8f1fffffffff,1.0,0.0,0.0,0.0,0.0
83a8f2fffffffff,2.0,0.0,0.0,0.0,0.0
83a8f4fffffffff,39.0,0.0,0.0,0.0,0.0
83a8f5fffffffff,8.0,0.0,0.0,0.0,0.0
83a8f6fffffffff,6.0,0.0,0.0,0.0,0.0
83a901fffffffff,359.0,0.0,0.0,0.0,0.0
83a903fffffffff,54.0,0.0,0.0,0.0,0.0
83a905fffffffff,219.0,0.0,0.0,0.0,0.0
83a908fffffffff,16.0,0.0,0.0,0.0,0.0
83a909fffffffff,88.0,0.0,0.0,0.0,0.0
83a90afffffffff,29.0,0.0,0.0,0.0,0.0
83a90bfffffffff,10.0,0.0,0.0,0.0,0.0
83a90cfffffffff,69.0,0.0,0.0,0.0,0.0
83a90dfffffffff,26.0,0.0,0.0,0.0,0.0
83a90efffffffff,337.0,0.0,0.0,0.0,0.0
83a918fffffffff,116.0,0.0,0.0,0.0,0.0
83a919fffffffff,246.0,0.0,0.0,0.0,0.0
83a91bfffffffff,654.0,0.0,0.0,0.0,0.0
83a91dfffffffff,189.0,0.0,0.0,0.0,0.0
83a921fffffffff,93.0,0.0,0.0,0.0,0.0
83a928fffffffff,4.0,0.0,0.0,0.0,0.0
83a929fffffffff,32.0,0.0,0.0,0.0,0.0
83a92afffffffff,12.0,0.0,0.0,0.0,0.0
83a92bfffffffff,4.0,0.0,0.0,0.0,0.0
83a92cfffffffff,779.0,0.0,0.0,0.0,0.0
83a92dfffffffff,79.0,0.0,0.0,0.0,0.0
83a92efffffffff,435.0,0.0,0.0,0.0,0.0
83a940fffffffff,70.0,0.0,0.0,0.0,0.0
83a941fffffffff,635.0,0.0,0.0,0.0,0.0
83a942fffffffff,362.0,0.0,0.0,0.0,0.0
83a943fffffffff,181.0,0.0,0.0,0.0,0.0
83a944fffffffff,822.0,0.0,0.0,0.0,0.0
83a945fffffffff,281.0,0.0,0.0,0.0,0.0
83a946fffffffff,1557.0,0.0,0.0,0.0,0.0
83a948fffffffff,8.0,0.0,0.0,0.0,0.0
83a949fffffffff,6.0,0.0,0.0,0.0,0.0
83a94afffffffff,3.0,0.0,0.0,0.0,0.0
83a94bfffffffff,11.0,0.0,0.0,0.0,0.0
83a94cfffffffff,137.0,0.0,0.0,0.0,0.0
83a94dfffffffff,38.0,0.0,0.0,0.0,0.0
83a94efffffffff,1929.0,0.0,0.0,0.0,0.0
83a950fffffffff,426.0,0.0,0.0,0.0,0.0
83a951fffffffff,155.0,0.0,0.0,0.0,0.0
83a952fffffffff,229.0,0.0,0.0,0.0,0.0
83a953fffffffff,3489.0,0.0,0.0,0.0,0.0
83a954fffffffff,26.0,0.0,0.0,0.0,0.0
83a955fffffffff,349.0,0.0,0.0,0.0,0.0
83a956fffffffff,11.0,0.0,0.0,0.0,0.0
83a959fffffffff,30.0,0.0,0.0,0.0,0.0
83a95afffffffff,169.0,0.0,0.0,0.0,0.0
83a95bfffffffff,39.0,0.0,0.0,0.0,0.0
83a95cfffffffff,175.0,0.0,0.0,0.0,0.0
83a95dfffffffff,298.0,0.0,0.0,0.0,0.0
83a95efffffffff,612.0,0.0,0.0,0.0,0.0
83a960fffffffff,29.0,0.0,0.0,0.0,0.0
83a961fffffffff,207.0,0.0,0.0,0.0,0.0
83a962fffffffff,761.0,0.0,0.0,0.0,0.0
83a963fffffffff,120.0,0.0,0.0,0.0,0.0
83a964fffffffff,210.0,0.0,0.0,0.0,0.0
83a965fffffffff,18.0,0.0,0.0,0.0,0.0
83a966fffffffff,30.0,0.0,0.0,0.0,0.0
83a968fffffffff,134.0,0.0,0.0,0.0,0.0
83a969fffffffff,10.0,0.0,0.0,0.0,0.0
83a96afffffffff,572.0,0.0,0.0,0.0,0.0
83a96bfffffffff,86.0,0.0,0.0,0.0,0.0
83a96cfffffffff,39.0,0.0,0.0,0.0,0.0
83a96dfffffffff,6.0,0.0,0.0,0.0,0.0
83a96efffffffff,523.0,0.0,0.0,0.0,0.0
83a971fffffffff,237.0,0.0,0.0,0.0,0.0
83a972fffffffff,8.0,0.0,0.0,0.0,0.0
83a973fffffffff,51.0,0.0,0.0,0.0,0.0
83a974fffffffff,52.0,0.0,0.0,0.0,0.0
83a975fffffffff,85.0,0.0,0.0,0.0,0.0
83a976fffffffff,139.0,0.0,0.0,0.0,0.0
83b200fffffffff,183.0,0.0,0.0,0.0,0.0
83b201fffffffff,328.0,0.0,0.0,0.0,0.0
83b203fffffffff,427.0,0.0,0.0,0.0,0.0
83b204fffffffff,25.0,0.0,0.0,0.0,0.0
83b205fffffffff,20.0,0.0,0.0,0.0,0.0
83b208fffffffff,2.0,0.0,0.0,0.0,0.0
83b209fffffffff,53.0,0.0,0.0,0.0,0.0
83b20afffffffff,72.0,0.0,0.0,0.0,0.0
83b20bfffffffff,22.0,0.0,0.0,0.0,0.0
83b20dfffffffff,20.0,0.0,0.0,0.0,0.0
83b20efffffffff,12.0,0.0,0.0,0.0,0.0
83b218fffffffff,6.0,0.0,0.0,0.0,0.0
83b219fffffffff,1904.0,0.0,0.0,0.0,0.0
83b21bfffffffff,44.0,0.0,0.0,0.0,0.0
83b21dfffffffff,340.0,0.0,0.0,0.0,0.0
83b222fffffffff,110.0,0.0,0.0,0.0,0.0
83b223fffffffff,2.0,0.0,0.0,0.0,0.0
83b224fffffffff,15.0,0.0,0.0,0.0,0.0
83b226fffffffff,304.0,0.0,0.0,0.0,0.0
83b229fffffffff,5.0,0.0,0.0,0.0,0.0
83b22bfffffffff,3.0,0.0,0.0,0.0,0.0
83b22dfffffffff,14.0,0.0,0.0,0.0,0.0
83b240fffffffff,48.0,0.0,0.0,0.0,0.0
83b241fffffffff,663.0,0.0,0.0,0.0,0.0
83b242fffffffff,156.0,0.0,0.0,0.0,0.0
83b243fffffffff,1753.0,0.0,0.0,0.0,0.0
83b244fffffffff,17.0,0.0,0.0,0.0,0.0
83b245fffffffff,41.0,0.0,0.0,0.0,0.0
83b246fffffffff,40.0,0.0,0.0,0.0,0.0
83b248fffffffff,24.0,0.0,0.0,0.0,0.0
83b249fffffffff,10.0,0.0,0.0,0.0,0.0
83b24afffffffff,374.0,0.0,0.0,0.0,0.0
83b24bfffffffff,78.0,0.0,0.0,0.0,0.0
83b24cfffffffff,237.0,0.0,0.0,0.0,0.0
83b24dfffffffff,139.0,0.0,0.0,0.0,0.0
83b24efffffffff,184.0,0.0,0.0,0.0,0.0
83b250fffffffff,5.0,0.0,0.0,0.0,0.0
83b251fffffffff,152.0,0.0,0.0,0.0,0.0
83b252fffffffff,88.0,0.0,0.0,0.0,0.0
83b253fffffffff,6.0,0.0,0.0,0.0,0.0
83b254fffffffff,14.0,0.0,0.0,0.0,0.0
83b255fffffffff,6.0,0.0,0.0,0.0,0.0
83b256fffffffff,3.0,0.0,0.0,0.0,0.0
83b258fffffffff,470.0,0.0,0.0,0.0,0.0
83b259fffffffff,461.0,0.0,0.0,0.0,0.0
83b25afffffffff,49.0,0.0,0.0,0.0,0.0
83b25bfffffffff,131.0,0.0,0.0,0.0,0.0
83b25cfffffffff,627.0,0.0,0.0,0.0,0.0
83b25dfffffffff,1031.0,0.0,0.0,0.0,0.0
83b25efffffffff,235.0,0.0,0.0,0.0,0.0
83b261fffffffff,20.0,0.0,0.0,0.0,0.0
83b262fffffffff,541.0,0.0,0.0,0.0,0.0
83b263fffffffff,48.0,0.0,0.0,0.0,0.0
83b265fffffffff,4.0,0.0,0.0,0.0,0.0
83b266fffffffff,31.0,0.0,0.0,0.0,0.0
83b268fffffffff,161.0,0.0,0.0,0.0,0.0
83b269fffffffff,127.0,0.0,0.0,0.0,0.0
83b26afffffffff,44.0,0.0,0.0,0.0,0.0
83b26cfffffffff,2.0,0.0,0.0,0.0,0.0
83b26dfffffffff,111.0,0.0,0.0,0.0,0.0
83b26efffffffff,25.0,0.0,0.0,0.0,0.0
83b270fffffffff,350.0,0.0,0.0,0.0,0.0
83b271fffffffff,36.0,0.0,0.0,0.0,0.0
83b272fffffffff,57.0,0.0,0.0,0.0,0.0
83b273fffffffff,1.0,0.0,0.0,0.0,0.0
83b274fffffffff,506.0,0.0,0.0,0.0,0.0
83b275fffffffff,412.0,0.0,0.0,0.0,0.0
83b276fffffffff,16.0,0.0,0.0,0.0,0.0
83b2c0fffffffff,4275.0,0.0,0.0,0.0,0.0
83b2c1fffffffff,716.0,0.0,0.0,0.0,0.0
83b2c2fffffffff,428.0,0.0,0.0,0.0,0.0
83b2c3fffffffff,1079.0,0.0,0.0,0.0,0.0
83b2c4fffffffff,5261.0,0.0,0.0,0.0,0.0
83b2c5fffffffff,8819.0,0.0,0.0,0.0,0.0
83b2c8fffffffff,63.0,0.0,0.0,0.0,0.0
83b2cafffffffff,108.0,0.0,0.0,0.0,0.0
83b2cbfffffffff,2.0,0.0,0.0,0.0,0.0
83b2cdfffffffff,15.0,0.0,0.0,0.0,0.0
83b2cefffffffff,432.0,0.0,0.0,0.0,0.0
83b2d8fffffffff,503.0,0.0,0.0,0.0,0.0
83b2d9fffffffff,212.0,0.0,0.0,0.0,0.0
83b2dafffffffff,444.0,0.0,0.0,0.0,0.0
83b2dbfffffffff,162.0,0.0,0.0,0.0,0.0
83b2dcfffffffff,466.0,0.0,0.0,0.0,0.0
83b2ddfffffffff,620.0,0.0,0.0,0.0,0.0
83b2e0fffffffff,15.0,0.0,0.0,0.0,0.0
83b2e1fffffffff,62.0,0.0,0.0,0.0,0.0
83b2e2fffffffff,982.0,0.0,0.0,0.0,0.0
83b2e3fffffffff,173.0,0.0,0.0,0.0,0.0
83b2e4fffffffff,92.0,0.0,0.0,0.0,0.0
83b2e5fffffffff,2.0,0.0,0.0,0.0,0.0
83b2e6fffffffff,327.0,0.0,0.0,0.0,0.0
83b2e8fffffffff,124.0,0.0,0.0,0.0,0.0
83b2e9fffffffff,113.0,0.0,0.0,0.0,0.0
83b2eafffffffff,42.0,0.0,0.0,0.0,0.0
83b2ebfffffffff,33.0,0.0,0.0,0.0,0.0
83b2ecfffffffff,262.0,0.0,0.0,0.0,0.0
83b2edfffffffff,16.0,0.0,0.0,0.0,0.0
83b2eefffffffff,519.0,0.0,0.0,0.0,0.0
83b300fffffffff,414.0,0.0,0.0,0.0,0.0
83b301fffffffff,6.0,0.0,0.0,0.0,0.0
83b304fffffffff,1180.0,0.0,0.0,0.0,0.0
83b305fffffffff,138.0,0.0,0.0,0.0,0.0
83b308fffffffff,2.0,0.0,0.0,0.0,0.0
83b309fffffffff,2.0,0.0,0.0,0.0,0.0
83b30afffffffff,71.0,0.0,0.0,0.0,0.0
83b30bfffffffff,152.0,0.0,0.0,0.0,0.0
83b30efffffffff,11.0,0.0,0.0,0.0,0.0
83b319fffffffff,2.0,0.0,0.0,0.0,0.0
83b31dfffffffff,43.0,0.0,0.0,0.0,0.0
83b320fffffffff,143.0,0.0,0.0,0.0,0.0
83b321fffffffff,204.0,0.0,0.0,0.0,0.0
83b324fffffffff,97.0,0.0,0.0,0.0,0.0
83b325fffffffff,272.0,0.0,0.0,0.0,0.0
83b326fffffffff,50.0,0.0,0.0,0.0,0.0
83b32afffffffff,2.0,0.0,0.0,0.0,0.0
83b32dfffffffff,27.0,0.0,0.0,0.0,0.0
83b330fffffffff,201.0,0.0,0.0,0.0,0.0
83b331fffffffff,57.0,0.0,0.0,0.0,0.0
83b334fffffffff,94.0,0.0,0.0,0.0,0.0
83b335fffffffff,233.0,0.0,0.0,0.0,0.0
83b336fffffffff,11.0,0.0,0.0,0.0,0.0
83b340fffffffff,68.0,0.0,0.0,0.0,0.0
83b341fffffffff,1.0,0.0,0.0,0.0,0.0
83b342fffffffff,1473.0,0.0,0.0,0.0,0.0
83b343fffffffff,91.0,0.0,0.0,0.0,0.0
83b344fffffffff,126.0,0.0,0.0,0.0,0.0
83b345fffffffff,6.0,0.0,0.0,0.0,0.0
83b346fffffffff,247.0,0.0,0.0,0.0,0.0
83b348fffffffff,17.0,0.0,0.0,0.0,0.0
83b349fffffffff,55.0,0.0,0.0,0.0,0.0
83b34afffffffff,13.0,0.0,0.0,0.0,0.0
83b34bfffffffff,135.0,0.0,0.0,0.0,0.0
83b34cfffffffff,23.0,0.0,0.0,0.0,0.0
83b34dfffffffff,181.0,0.0,0.0,0.0,0.0
83b34efffffffff,8.0,0.0,0.0,0.0,0.0
83b351fffffffff,2013.0,0.0,0.0,0.0,0.0
83b354fffffffff,1.0,0.0,0.0,0.0,0.0
83b355fffffffff,130.0,0.0,0.0,0.0,0.0
83b356fffffffff,13.0,0.0,0.0,0.0,0.0
83b358fffffffff,303.0,0.0,0.0,0.0,0.0
83b359fffffffff,2.0,0.0,0.0,0.0,0.0
83b35afffffffff,300.0,0.0,0.0,0.0,0.0
83b35bfffffffff,563.0,0.0,0.0,0.0,0.0
83b35cfffffffff,771.0,0.0,0.0,0.0,0.0
83b35dfffffffff,45.0,0.0,0.0,0.0,0.0
83b35efffffffff,2489.0,0.0,0.0,0.0,0.0
83b360fffffffff,9.0,0.0,0.0,0.0,0.0
83b361fffffffff,17.0,0.0,0.0,0.0,0.0
83b362fffffffff,62.0,0.0,0.0,0.0,0.0
83b363fffffffff,13.0,0.0,0.0,0.0,0.0
83b365fffffffff,11.0,0.0,0.0,0.0,0.0
