cell_id,Myiopsitta monachus,Myiopsitta monachus [monachus Group],Myiopsitta monachus luchsi
84c2cb3ffffffff,43.0,0.0,0.0
84c2cb5ffffffff,60.0,0.0,0.0
84c2cb7ffffffff,2.0,0.0,0.0
84c2cb9ffffffff,14.0,0.0,0.0
84c2cbbffffffff,9.0,0.0,0.0
84c2cbdffffffff,153.0,0.0,0.0
84c2cc1ffffffff,40.0,0.0,0.0
84c2cc3ffffffff,26.0,0.0,0.0
84c2cc5ffffffff,11.0,0.0,0.0
84c2cc7ffffffff,35.0,0.0,0.0
84c2ccbffffffff,8.0,0.0,0.0
84c2ccdffffffff,20.0,0.0,0.0
84c2cd1ffffffff,14.0,0.0,0.0
84c2cd3ffffffff,274.0,0.0,0.0
84c2cd5ffffffff,7.0,0.0,0.0
84c2cd7ffffffff,35.0,0.0,0.0
84c2cd9ffffffff,29.0,0.0,0.0
84c2cdbffffffff,438.0,0.0,0.0
84c2cddffffffff,4.0,0.0,0.0
84c2ce1ffffffff,584.0,0.0,0.0
84c2ce3ffffffff,14.0,0.0,0.0
84c2ce5ffffffff,30.0,0.0,0.0
84c2ce7ffffffff,44.0,0.0,0.0
84c2ce9ffffffff,29.0,0.0,0.0
84c2cebffffffff,6.0,0.0,0.0
84c2cedffffffff,48.0,0.0,0.0
84c2d01ffffffff,1.0,0.0,0.0
84c2d03ffffffff,67.0,0.0,0.0
84c2d05ffffffff,54.0,0.0,0.0
84c2d07ffffffff,7.0,0.0,0.0
84c2d09ffffffff,108.0,0.0,0.0
84c2d0bffffffff,7.0,0.0,0.0
84c2d0dffffffff,68.0,3.0,0.0
84c2d11ffffffff,1.0,0.0,0.0
84c2d17ffffffff,51.0,0.0,0.0
84c2d1bffffffff,2.0,0.0,0.0
84c2d1dffffffff,13.0,0.0,0.0
84c2d21ffffffff,5.0,0.0,0.0
84c2d23ffffffff,18.0,0.0,0.0
84c2d27ffffffff,41.0,0.0,0.0
84c2d2bffffffff,6.0,0.0,0.0
84c2d2dffffffff,4.0,0.0,0.0
84c2d31ffffffff,33.0,0.0,0.0
84c2d33ffffffff,22.0,0.0,0.0
84c2d35ffffffff,14.0,0.0,0.0
84c2d37ffffffff,248.0,0.0,0.0
84c2d39ffffffff,19.0,0.0,0.0
84c2d3bffffffff,7.0,2.0,0.0
84c2d3dffffffff,5.0,0.0,0.0
84c2d43ffffffff,106.0,0.0,0.0
84c2d45ffffffff,135.0,0.0,0.0
84c2d47ffffffff,33.0,0.0,0.0
84c2d49ffffffff,105.0,2.0,0.0
84c2d4bffffffff,107.0,0.0,0.0
84c2d4dffffffff,61.0,2.0,0.0
84c2d55ffffffff,34.0,0.0,0.0
84c2d57ffffffff,3.0,0.0,0.0
84c2d59ffffffff,3.0,0.0,0.0
84c2d5bffffffff,1.0,0.0,0.0
84c2d5dffffffff,19.0,0.0,0.0
84c2d61ffffffff,14.0,0.0,0.0
84c2d63ffffffff,103.0,0.0,0.0
84c2d67ffffffff,2.0,0.0,0.0
84c2d69ffffffff,38.0,2.0,0.0
84c2d6bffffffff,253.0,0.0,0.0
84c2d85ffffffff,61.0,0.0,0.0
84c2d87ffffffff,4.0,0.0,0.0
84c2d8dffffffff,30.0,0.0,0.0
84c2d93ffffffff,545.0,33.0,0.0
84c2d97ffffffff,6.0,0.0,0.0
84c2d99ffffffff,5.0,0.0,0.0
84c2d9bffffffff,50.0,0.0,0.0
84c2d9dffffffff,2.0,0.0,0.0
84c2da5ffffffff,3.0,0.0,0.0
84c2dabffffffff,8.0,2.0,0.0
84c2db1ffffffff,13.0,0.0,0.0
84c2db3ffffffff,13.0,0.0,0.0
84c2db7ffffffff,1.0,0.0,0.0
84c2db9ffffffff,6.0,0.0,0.0
84c2dbbffffffff,23.0,0.0,0.0
84c2dc3ffffffff,6.0,0.0,0.0
84c2dc7ffffffff,6.0,0.0,0.0
84c2dc9ffffffff,4.0,0.0,0.0
84c2dd1ffffffff,1.0,0.0,0.0
84c2dd5ffffffff,24.0,0.0,0.0
84c2dd9ffffffff,6.0,0.0,0.0
84c2ddbffffffff,13.0,0.0,0.0
84c2dddffffffff,2.0,0.0,0.0
84c2de1ffffffff,2.0,0.0,0.0
84c2de9ffffffff,4.0,2.0,0.0
84c2debffffffff,9.0,1.0,0.0
84c2dedffffffff,11.0,0.0,0.0
84c2e01ffffffff,36.0,0.0,0.0
84c2e03ffffffff,50.0,0.0,0.0
84c2e05ffffffff,21.0,0.0,0.0
84c2e07ffffffff,156.0,0.0,0.0
84c2e09ffffffff,12.0,0.0,0.0
84c2e0bffffffff,143.0,0.0,0.0
84c2e0dffffffff,56.0,1.0,0.0
84c2e11ffffffff,17.0,0.0,0.0
84c2e13ffffffff,10.0,0.0,0.0
84c2e15ffffffff,3.0,0.0,0.0
84c2e17ffffffff,194.0,0.0,0.0
84c2e19ffffffff,2.0,0.0,0.0
84c2e1bffffffff,38.0,0.0,0.0
84c2e1dffffffff,69.0,0.0,0.0
84c2e21ffffffff,296.0,0.0,0.0
84c2e23ffffffff,1439.0,0.0,0.0
84c2e29ffffffff,134.0,0.0,0.0
84c2e2bffffffff,247.0,0.0,0.0
84c2e2dffffffff,226.0,0.0,0.0
84c2e31ffffffff,5865.0,112.0,0.0
84c2e33ffffffff,1383.0,75.0,0.0
84c2e35ffffffff,203.0,7.0,0.0
84c2e37ffffffff,41.0,0.0,0.0
84c2e39ffffffff,1632.0,9.0,0.0
84c2e3bffffffff,479.0,0.0,0.0
84c2e3dffffffff,578.0,0.0,0.0
84c2e41ffffffff,12.0,0.0,0.0
84c2e43ffffffff,29.0,0.0,0.0
84c2e47ffffffff,2.0,0.0,0.0
84c2e49ffffffff,7.0,0.0,0.0
84c2e51ffffffff,1.0,0.0,0.0
84c2e53ffffffff,27.0,0.0,0.0
84c2e55ffffffff,15.0,0.0,0.0
84c2e57ffffffff,11.0,0.0,0.0
84c2e59ffffffff,1.0,0.0,0.0
84c2e5bffffffff,1.0,0.0,0.0
84c2e5dffffffff,18.0,0.0,0.0
84c2e61ffffffff,51.0,0.0,0.0
84c2e63ffffffff,44.0,2.0,0.0
84c2e67ffffffff,113.0,0.0,0.0
84c2e69ffffffff,16.0,1.0,0.0
84c2e6bffffffff,21.0,0.0,0.0
84c2e6dffffffff,18.0,0.0,0.0
84c2e85ffffffff,75.0,0.0,0.0
84c2e87ffffffff,83.0,0.0,0.0
84c2e8bffffffff,4.0,0.0,0.0
84c2e91ffffffff,13.0,0.0,0.0
84c2e97ffffffff,6.0,0.0,0.0
84c2e99ffffffff,163.0,0.0,0.0
84c2e9bffffffff,40.0,0.0,0.0
84c2e9dffffffff,1.0,0.0,0.0
84c2ea1ffffffff,174.0,0.0,0.0
84c2ea3ffffffff,6.0,0.0,0.0
84c2ea5ffffffff,13.0,0.0,0.0
84c2ea7ffffffff,4.0,0.0,0.0
84c2ea9ffffffff,31.0,0.0,0.0
84c2eadffffffff,107.0,0.0,0.0
84c2eb1ffffffff,5.0,0.0,0.0
84c2eb5ffffffff,17.0,0.0,0.0
84c2eb7ffffffff,12.0,0.0,0.0
84c2eb9ffffffff,7.0,0.0,0.0
84c2ebbffffffff,82.0,0.0,0.0
84c2ec1ffffffff,2.0,0.0,0.0
84c2ec5ffffffff,16.0,0.0,0.0
84c2ecdffffffff,77.0,0.0,0.0
84c2ed1ffffffff,2.0,0.0,0.0
84c2ed3ffffffff,2.0,0.0,0.0
84c2ed7ffffffff,5.0,0.0,0.0
84c2eddffffffff,8.0,0.0,0.0
84c2ee1ffffffff,82.0,0.0,0.0
84c2ee3ffffffff,46.0,0.0,0.0
84c2ee5ffffffff,114.0,3.0,0.0
84c2ee7ffffffff,39.0,0.0,0.0
84c2ee9ffffffff,3.0,0.0,0.0
84c2eedffffffff,44.0,0.0,0.0
84c2f07ffffffff,21.0,0.0,0.0
84c2f11ffffffff,1246.0,3.0,0.0
84c2f13ffffffff,31.0,0.0,0.0
84c2f15ffffffff,1178.0,5.0,0.0
84c2f17ffffffff,123.0,0.0,0.0
84c2f1dffffffff,517.0,2.0,0.0
84c2f23ffffffff,409.0,1.0,0.0
84c2f27ffffffff,779.0,32.0,0.0
84c2f2bffffffff,564.0,4.0,0.0
84c2f31ffffffff,150.0,0.0,0.0
84c2f33ffffffff,40.0,0.0,0.0
84c2f35ffffffff,105.0,1.0,0.0
84c2f37ffffffff,285.0,0.0,0.0
84c2f39ffffffff,885.0,0.0,0.0
84c2f3bffffffff,77.0,0.0,0.0
84c2f3dffffffff,1246.0,2.0,0.0
84c3089ffffffff,4.0,0.0,0.0
84c308bffffffff,16.0,0.0,0.0
84c3093ffffffff,18.0,3.0,0.0
84c3097ffffffff,6.0,0.0,0.0
84c3099ffffffff,1.0,0.0,0.0
84c30b9ffffffff,2.0,0.0,0.0
84c30d1ffffffff,19.0,0.0,0.0
84c30dbffffffff,8.0,0.0,0.0
84c3217ffffffff,30.0,0.0,0.0
84c3219ffffffff,2.0,0.0,0.0
84c3297ffffffff,2.0,0.0,0.0
84c32e1ffffffff,7.0,0.0,0.0
84c32edffffffff,2.0,0.0,0.0
84c3401ffffffff,179.0,0.0,0.0
84c3403ffffffff,83.0,0.0,0.0
84c3405ffffffff,5.0,0.0,0.0
84c3409ffffffff,41.0,0.0,0.0
84c340bffffffff,2.0,0.0,0.0
84c340dffffffff,49.0,0.0,0.0
84c3411ffffffff,4.0,0.0,0.0
84c3415ffffffff,10.0,0.0,0.0
84c3419ffffffff,3.0,0.0,0.0
84c341dffffffff,10.0,0.0,0.0
84c3427ffffffff,14.0,0.0,0.0
84c342bffffffff,2.0,0.0,0.0
84c3431ffffffff,1.0,0.0,0.0
84c3439ffffffff,12.0,0.0,0.0
84c343bffffffff,4.0,0.0,0.0
84c343dffffffff,2.0,0.0,0.0
84c3441ffffffff,2.0,0.0,0.0
84c3443ffffffff,5.0,0.0,0.0
84c3445ffffffff,6.0,0.0,0.0
84c3447ffffffff,2.0,0.0,0.0
84c344dffffffff,2.0,0.0,0.0
84c3451ffffffff,6.0,0.0,0.0
84c3453ffffffff,4.0,0.0,0.0
84c3455ffffffff,2.0,0.0,0.0
84c3457ffffffff,2.0,0.0,0.0
84c3459ffffffff,21.0,0.0,0.0
84c345bffffffff,10.0,0.0,0.0
84c345dffffffff,18.0,0.0,0.0
84c3465ffffffff,7.0,0.0,0.0
84c3467ffffffff,18.0,0.0,0.0
84c3469ffffffff,4.0,0.0,0.0
84c346bffffffff,9.0,0.0,0.0
84c3481ffffffff,5.0,0.0,0.0
84c3485ffffffff,3.0,0.0,0.0
84c3487ffffffff,2.0,0.0,0.0
84c3489ffffffff,9.0,0.0,0.0
84c348bffffffff,6.0,0.0,0.0
84c348dffffffff,2.0,0.0,0.0
84c3491ffffffff,10.0,0.0,0.0
84c3493ffffffff,19.0,0.0,0.0
84c3497ffffffff,19.0,0.0,0.0
84c349bffffffff,68.0,0.0,0.0
84c349dffffffff,10.0,0.0,0.0
84c34a1ffffffff,4.0,0.0,0.0
84c34a3ffffffff,3.0,0.0,0.0
84c34adffffffff,4.0,0.0,0.0
84c34b1ffffffff,4.0,0.0,0.0
84c34b7ffffffff,1.0,0.0,0.0
84c34b9ffffffff,2.0,0.0,0.0
84c34bbffffffff,118.0,0.0,0.0
84c34bdffffffff,3.0,0.0,0.0
84c34c5ffffffff,2.0,0.0,0.0
84c34c7ffffffff,1.0,0.0,0.0
84c34c9ffffffff,3.0,0.0,0.0
84c34cbffffffff,7.0,0.0,0.0
84c34cdffffffff,1.0,0.0,0.0
84c34d1ffffffff,6.0,0.0,0.0
84c34d3ffffffff,4.0,0.0,0.0
84c34dbffffffff,2.0,0.0,0.0
84c34e3ffffffff,24.0,0.0,0.0
84c34e5ffffffff,1.0,0.0,0.0
84c34e7ffffffff,11.0,0.0,0.0
84c34e9ffffffff,24.0,0.0,0.0
84c34ebffffffff,4.0,0.0,0.0
84c34edffffffff,2.0,0.0,0.0
84c3501ffffffff,14.0,0.0,0.0
84c3503ffffffff,20.0,0.0,0.0
84c3505ffffffff,45.0,0.0,0.0
84c3507ffffffff,2.0,0.0,0.0
84c3509ffffffff,21.0,0.0,0.0
84c350bffffffff,9.0,0.0,0.0
84c350dffffffff,18.0,0.0,0.0
84c3511ffffffff,7.0,0.0,0.0
84c3515ffffffff,5.0,0.0,0.0
84c3519ffffffff,2.0,0.0,0.0
84c351bffffffff,2.0,0.0,0.0
84c351dffffffff,14.0,0.0,0.0
84c3521ffffffff,19.0,0.0,0.0
84c3525ffffffff,4.0,0.0,0.0
84c3527ffffffff,8.0,0.0,0.0
84c352bffffffff,2.0,0.0,0.0
84c352dffffffff,6.0,0.0,0.0
84c3531ffffffff,2.0,0.0,0.0
84c3533ffffffff,11.0,0.0,0.0
84c3539ffffffff,43.0,3.0,0.0
84c353dffffffff,27.0,0.0,0.0
84c3543ffffffff,28.0,0.0,0.0
84c3545ffffffff,15.0,0.0,0.0
84c3547ffffffff,15.0,0.0,0.0
84c3553ffffffff,19.0,0.0,0.0
84c3555ffffffff,8.0,0.0,0.0
84c3557ffffffff,7.0,0.0,0.0
84c355bffffffff,4.0,0.0,0.0
84c355dffffffff,2.0,0.0,0.0
84c3563ffffffff,8.0,0.0,0.0
84c3569ffffffff,30.0,0.0,0.0
84c356bffffffff,19.0,0.0,0.0
84c356dffffffff,46.0,0.0,0.0
84c3585ffffffff,3.0,0.0,0.0
84c3595ffffffff,3.0,0.0,0.0
84c359dffffffff,4.0,0.0,0.0
84c35a5ffffffff,5.0,0.0,0.0
84c35adffffffff,23.0,0.0,0.0
84c35b1ffffffff,3.0,0.0,0.0
84c35b3ffffffff,2.0,0.0,0.0
84c35b7ffffffff,7.0,0.0,0.0
84c35bbffffffff,4.0,0.0,0.0
84c35c5ffffffff,2.0,0.0,0.0
84c35cbffffffff,2.0,0.0,0.0
84c35cdffffffff,7.0,0.0,0.0
84c35d1ffffffff,8.0,0.0,0.0
84c35d7ffffffff,14.0,0.0,0.0
84c35d9ffffffff,7.0,0.0,0.0
84c35dbffffffff,2.0,0.0,0.0
84c35edffffffff,4.0,0.0,0.0
84c3609ffffffff,4.0,0.0,0.0
84c360dffffffff,79.0,0.0,0.0
84c3623ffffffff,4.0,0.0,0.0
84c3637ffffffff,6.0,0.0,0.0
84c3643ffffffff,2.0,0.0,0.0
84c3647ffffffff,5.0,0.0,0.0
84c364dffffffff,2.0,0.0,0.0
84c366dffffffff,2.0,0.0,0.0
84c3681ffffffff,3.0,0.0,0.0
84c3687ffffffff,2.0,0.0,0.0
84c36a3ffffffff,15.0,0.0,0.0
84c36a5ffffffff,2.0,0.0,0.0
84c36a7ffffffff,4.0,0.0,0.0
84c36abffffffff,10.0,0.0,0.0
84c36adffffffff,2.0,0.0,0.0
84c36b1ffffffff,5.0,0.0,0.0
84c36b5ffffffff,7.0,0.0,0.0
84c36bbffffffff,1.0,0.0,0.0
84c36bdffffffff,1.0,0.0,0.0
84c36c1ffffffff,6.0,0.0,0.0
84c36c7ffffffff,2.0,0.0,0.0
84c36d7ffffffff,1.0,0.0,0.0
84c36d9ffffffff,1.0,0.0,0.0
84c36dbffffffff,6.0,0.0,0.0
84c36ddffffffff,11.0,0.0,0.0
84c36e9ffffffff,2.0,0.0,0.0
84c36edffffffff,5.0,0.0,0.0
84c3709ffffffff,115.0,0.0,0.0
84c371bffffffff,16.0,0.0,0.0
84c371dffffffff,8.0,0.0,0.0
84c3733ffffffff,9.0,0.0,0.0
84c3735ffffffff,38.0,0.0,0.0
84c3739ffffffff,14.0,0.0,0.0
84c3741ffffffff,2.0,0.0,0.0
84c3743ffffffff,5.0,0.0,0.0
84c3747ffffffff,2.0,0.0,0.0
84c3755ffffffff,15.0,0.0,0.0
84c3759ffffffff,17.0,0.0,0.0
84c375bffffffff,1.0,0.0,0.0
84c375dffffffff,62.0,0.0,0.0
84c3767ffffffff,51.0,0.0,0.0
84c376dffffffff,1.0,0.0,0.0
84ce917ffffffff,3.0,0.0,0.0
84ce923ffffffff,32.0,0.0,0.0
84ce927ffffffff,27.0,0.0,0.0
84ce931ffffffff,644.0,0.0,0.0
84ce933ffffffff,36.0,0.0,0.0
84ce935ffffffff,555.0,0.0,0.0
84ce937ffffffff,208.0,0.0,0.0
84ce93bffffffff,12.0,0.0,0.0
84ce9bdffffffff,3.0,0.0,0.0
84ce9c7ffffffff,3.0,0.0,0.0
84ce9d9ffffffff,1.0,0.0,0.0
84cf9e1ffffffff,4.0,0.0,0.0
