cell_id,Galerida cristata,Galerida cristata [cristata Group],Galerida cristata macrorhyncha/randonii
834220fffffffff,1.0,0.0,0.0
834221fffffffff,8.0,0.0,0.0
834222fffffffff,13.0,0.0,0.0
834225fffffffff,21.0,0.0,0.0
834226fffffffff,3.0,0.0,0.0
834230fffffffff,12.0,0.0,0.0
834231fffffffff,5.0,0.0,0.0
834233fffffffff,29.0,0.0,0.0
834248fffffffff,3.0,0.0,0.0
834249fffffffff,154.0,0.0,0.0
834251fffffffff,52.0,0.0,0.0
834253fffffffff,238.0,0.0,0.0
834254fffffffff,7.0,0.0,0.0
834258fffffffff,8.0,0.0,0.0
834259fffffffff,36.0,0.0,0.0
83425afffffffff,13.0,0.0,0.0
83425cfffffffff,1.0,0.0,0.0
83425dfffffffff,2.0,0.0,0.0
83425efffffffff,17.0,0.0,0.0
834268fffffffff,2.0,0.0,0.0
834269fffffffff,94.0,0.0,0.0
8342c0fffffffff,429.0,0.0,0.0
8342c1fffffffff,666.0,0.0,0.0
8342c2fffffffff,128.0,0.0,0.0
8342c3fffffffff,44.0,0.0,0.0
8342c4fffffffff,533.0,0.0,0.0
8342c5fffffffff,516.0,0.0,0.0
8342c6fffffffff,176.0,0.0,0.0
8342c8fffffffff,1.0,0.0,0.0
8342c9fffffffff,4.0,0.0,0.0
8342cafffffffff,19.0,0.0,0.0
8342cbfffffffff,18.0,0.0,0.0
8342ccfffffffff,54.0,0.0,0.0
8342cdfffffffff,11.0,0.0,0.0
8342cefffffffff,1256.0,0.0,0.0
8342d1fffffffff,2.0,0.0,0.0
8342d9fffffffff,29.0,0.0,0.0
8342dcfffffffff,28.0,0.0,0.0
8342ddfffffffff,422.0,0.0,0.0
8342e0fffffffff,23.0,0.0,0.0
8342e2fffffffff,53.0,0.0,0.0
8342e3fffffffff,143.0,0.0,0.0
8342e4fffffffff,38.0,2.0,0.0
8342eafffffffff,50.0,0.0,0.0
834300fffffffff,7.0,0.0,0.0
834301fffffffff,5.0,0.0,0.0
834303fffffffff,2.0,0.0,0.0
834304fffffffff,4.0,0.0,0.0
834305fffffffff,3.0,0.0,0.0
834306fffffffff,2.0,0.0,0.0
834308fffffffff,1.0,0.0,0.0
83430afffffffff,6.0,0.0,0.0
83430efffffffff,1.0,0.0,0.0
834310fffffffff,36.0,0.0,0.0
834313fffffffff,48.0,0.0,0.0
834314fffffffff,5.0,0.0,0.0
834315fffffffff,7.0,0.0,0.0
834316fffffffff,61.0,0.0,0.0
834318fffffffff,2.0,0.0,0.0
83431afffffffff,39.0,0.0,0.0
83431cfffffffff,2.0,0.0,0.0
83431dfffffffff,2.0,0.0,0.0
83431efffffffff,184.0,0.0,0.0
834321fffffffff,1.0,0.0,0.0
834322fffffffff,2.0,0.0,0.0
834323fffffffff,6.0,0.0,0.0
834324fffffffff,22.0,0.0,0.0
834325fffffffff,7.0,0.0,0.0
834326fffffffff,2.0,0.0,0.0
83432cfffffffff,2.0,0.0,0.0
83432efffffffff,16.0,0.0,0.0
834330fffffffff,2.0,0.0,0.0
834331fffffffff,17.0,0.0,0.0
834332fffffffff,10.0,0.0,0.0
834333fffffffff,11.0,0.0,0.0
834334fffffffff,20.0,0.0,0.0
834335fffffffff,9.0,0.0,0.0
834336fffffffff,4.0,0.0,0.0
834350fffffffff,31.0,0.0,0.0
834354fffffffff,12.0,0.0,0.0
83435bfffffffff,1.0,0.0,0.0
834360fffffffff,378.0,0.0,0.0
834361fffffffff,53.0,0.0,0.0
834362fffffffff,17.0,0.0,0.0
834363fffffffff,12.0,0.0,0.0
834364fffffffff,61.0,0.0,0.0
834365fffffffff,39.0,0.0,0.0
834366fffffffff,4.0,0.0,0.0
834370fffffffff,2.0,0.0,0.0
834371fffffffff,1.0,0.0,0.0
834372fffffffff,2.0,0.0,0.0
834373fffffffff,8.0,0.0,0.0
834374fffffffff,2.0,0.0,0.0
834376fffffffff,2.0,0.0,0.0
834381fffffffff,3.0,0.0,0.0
834388fffffffff,15.0,0.0,0.0
83438afffffffff,9.0,0.0,0.0
83438bfffffffff,19.0,0.0,0.0
83438cfffffffff,116.0,10.0,0.0
834393fffffffff,7.0,0.0,0.0
834396fffffffff,1.0,0.0,0.0
834398fffffffff,43.0,2.0,0.0
834399fffffffff,5.0,0.0,0.0
83439dfffffffff,1.0,0.0,0.0
8343a0fffffffff,210.0,1.0,0.0
8343a1fffffffff,1184.0,28.0,0.0
8343a2fffffffff,4.0,0.0,0.0
8343a3fffffffff,212.0,7.0,0.0
8343a4fffffffff,5.0,0.0,0.0
8343a5fffffffff,3.0,0.0,0.0
8343a6fffffffff,24.0,0.0,0.0
8343a8fffffffff,250.0,6.0,0.0
8343a9fffffffff,22.0,0.0,0.0
8343aafffffffff,49.0,0.0,0.0
8343acfffffffff,1437.0,47.0,0.0
8343adfffffffff,12.0,0.0,0.0
8343aefffffffff,1548.0,15.0,0.0
8343b5fffffffff,4.0,0.0,0.0
835202fffffffff,80.0,1.0,0.0
835206fffffffff,47.0,3.0,0.0
835211fffffffff,29.0,5.0,0.0
835213fffffffff,6.0,0.0,0.0
835215fffffffff,29.0,0.0,0.0
83521bfffffffff,2.0,0.0,0.0
83521cfffffffff,69.0,4.0,0.0
83521efffffffff,36.0,4.0,0.0
83522afffffffff,2.0,0.0,0.0
835230fffffffff,2.0,0.0,0.0
835232fffffffff,4.0,0.0,0.0
835233fffffffff,6.0,0.0,0.0
835234fffffffff,11.0,0.0,0.0
835236fffffffff,2.0,0.0,0.0
835248fffffffff,2.0,0.0,0.0
83524cfffffffff,2.0,0.0,0.0
83524dfffffffff,81.0,4.0,0.0
835269fffffffff,6.0,0.0,0.0
83526bfffffffff,13.0,0.0,0.0
8352d4fffffffff,29.0,0.0,0.0
8352d6fffffffff,10.0,0.0,0.0
835305fffffffff,2.0,0.0,0.0
83530cfffffffff,5.0,0.0,0.0
83530dfffffffff,4.0,0.0,0.0
835312fffffffff,7.0,0.0,0.0
835313fffffffff,1.0,0.0,0.0
835316fffffffff,1.0,0.0,0.0
835324fffffffff,3.0,0.0,0.0
835326fffffffff,4.0,0.0,0.0
835329fffffffff,6.0,0.0,0.0
835336fffffffff,7.0,0.0,0.0
835343fffffffff,6.0,0.0,0.0
835344fffffffff,10.0,0.0,0.0
835345fffffffff,78.0,0.0,0.0
83534cfffffffff,11.0,0.0,0.0
83534dfffffffff,119.0,0.0,0.0
835354fffffffff,8.0,0.0,0.0
835355fffffffff,36.0,0.0,0.0
835362fffffffff,5.0,0.0,0.0
835363fffffffff,64.0,0.0,0.0
835364fffffffff,71.0,0.0,0.0
835368fffffffff,57.0,0.0,0.0
83536afffffffff,205.0,7.0,0.0
83536bfffffffff,66.0,4.0,0.0
83536efffffffff,141.0,0.0,0.0
835372fffffffff,22.0,2.0,0.0
835373fffffffff,7.0,0.0,0.0
835376fffffffff,2.0,0.0,0.0
8353a9fffffffff,12.0,0.0,0.0
8353abfffffffff,3.0,0.0,0.0
8353adfffffffff,23.0,0.0,0.0
8353b4fffffffff,4.0,0.0,0.0
835402fffffffff,9.0,0.0,0.0
835410fffffffff,340.0,21.0,0.0
835411fffffffff,39.0,1.0,0.0
835413fffffffff,154.0,1.0,0.0
835414fffffffff,18.0,17.0,0.0
835415fffffffff,17.0,0.0,0.0
835418fffffffff,3.0,0.0,0.0
83541afffffffff,96.0,0.0,0.0
83541bfffffffff,5.0,0.0,0.0
83541efffffffff,40.0,0.0,0.0
835432fffffffff,4.0,4.0,0.0
835434fffffffff,2.0,2.0,0.0
835440fffffffff,12.0,0.0,0.0
835444fffffffff,12.0,0.0,0.0
8354a9fffffffff,76.0,0.0,0.0
8354acfffffffff,84.0,0.0,0.0
8354adfffffffff,148.0,1.0,0.0
8354e0fffffffff,2.0,0.0,0.0
8354f0fffffffff,1.0,0.0,0.0
8354f1fffffffff,2.0,0.0,0.0
8354f4fffffffff,45.0,0.0,0.0
8354f5fffffffff,2.0,0.0,0.0
8354f6fffffffff,2.0,0.0,0.0
835510fffffffff,4.0,0.0,4.0
835512fffffffff,8.0,6.0,2.0
835513fffffffff,2.0,2.0,0.0
83551bfffffffff,5.0,5.0,0.0
83551efffffffff,5.0,0.0,5.0
835530fffffffff,10.0,7.0,3.0
835534fffffffff,2.0,2.0,0.0
83580bfffffffff,4.0,0.0,0.0
835858fffffffff,2.0,0.0,0.0
8358c8fffffffff,2.0,0.0,0.0
8358e2fffffffff,14.0,0.0,0.0
8358e4fffffffff,5.0,0.0,0.0
8358f5fffffffff,18.0,0.0,0.0
836324fffffffff,5.0,0.0,0.0
836326fffffffff,43.0,0.0,0.0
836330fffffffff,11.0,0.0,0.0
836332fffffffff,334.0,23.0,0.0
836335fffffffff,11.0,0.0,0.0
836336fffffffff,37.0,2.0,0.0
836a58fffffffff,14.0,0.0,0.0
836a5bfffffffff,9.0,0.0,0.0
836b30fffffffff,5.0,0.0,0.0
836b33fffffffff,1.0,0.0,0.0
836b6efffffffff,2.0,0.0,0.0
837a58fffffffff,2.0,0.0,0.0
837a59fffffffff,30.0,0.0,0.0
837a5cfffffffff,5.0,0.0,0.0
837a5dfffffffff,1.0,0.0,0.0
837a5efffffffff,2.0,0.0,0.0
