cell_id,Elanus caeruleus,Elanus caeruleus caeruleus,Elanus caeruleus [vociferus Group]
83658afffffffff,116.0,0.0,60.0
83658bfffffffff,521.0,0.0,131.0
83658efffffffff,7.0,0.0,2.0
836590fffffffff,8.0,0.0,0.0
836591fffffffff,199.0,0.0,0.0
836592fffffffff,2.0,0.0,0.0
836593fffffffff,2.0,0.0,0.0
836594fffffffff,3.0,0.0,0.0
836595fffffffff,3.0,0.0,0.0
836598fffffffff,46.0,0.0,29.0
836599fffffffff,224.0,0.0,91.0
83659afffffffff,32.0,0.0,0.0
83659bfffffffff,9.0,0.0,0.0
83659cfffffffff,466.0,0.0,0.0
83659dfffffffff,11.0,0.0,0.0
83659efffffffff,8.0,0.0,0.0
8365a2fffffffff,4.0,0.0,0.0
8365a3fffffffff,6.0,0.0,0.0
8365b0fffffffff,13.0,0.0,1.0
8365b2fffffffff,11.0,0.0,0.0
8365b3fffffffff,101.0,0.0,0.0
8365b5fffffffff,28.0,0.0,2.0
8365b6fffffffff,33.0,0.0,2.0
836802fffffffff,93.0,0.0,6.0
836810fffffffff,9.0,0.0,0.0
836811fffffffff,49.0,0.0,2.0
836815fffffffff,31.0,0.0,3.0
836818fffffffff,24.0,0.0,2.0
83681afffffffff,2.0,0.0,0.0
83681bfffffffff,2.0,0.0,0.0
83681cfffffffff,15.0,0.0,9.0
83681dfffffffff,2.0,0.0,0.0
83681efffffffff,2.0,0.0,0.0
836842fffffffff,5.0,0.0,0.0
836843fffffffff,53.0,0.0,4.0
83684efffffffff,1.0,0.0,0.0
83685efffffffff,13.0,0.0,2.0
836896fffffffff,3.0,0.0,0.0
8368a4fffffffff,1.0,0.0,0.0
8368a5fffffffff,29.0,0.0,0.0
8368abfffffffff,2.0,0.0,0.0
8368cefffffffff,3.0,0.0,1.0
8368d2fffffffff,9.0,0.0,0.0
8368d8fffffffff,1.0,0.0,0.0
836930fffffffff,2.0,0.0,0.0
836934fffffffff,8.0,0.0,3.0
836936fffffffff,3.0,0.0,0.0
836a10fffffffff,1.0,0.0,0.0
836a49fffffffff,3.0,2.0,0.0
836a4bfffffffff,6.0,0.0,0.0
836a50fffffffff,2.0,0.0,0.0
836a5afffffffff,46.0,6.0,0.0
836a5efffffffff,3.0,0.0,0.0
836a69fffffffff,5.0,0.0,0.0
836ac0fffffffff,14.0,2.0,0.0
836ac1fffffffff,29.0,6.0,0.0
836ac3fffffffff,365.0,41.0,0.0
836ac5fffffffff,2.0,0.0,0.0
836ac8fffffffff,262.0,50.0,0.0
836ac9fffffffff,11.0,0.0,0.0
836acafffffffff,1.0,1.0,0.0
836accfffffffff,24.0,3.0,0.0
836acdfffffffff,6.0,2.0,0.0
836acefffffffff,118.0,7.0,0.0
836ad8fffffffff,64.0,0.0,0.0
836adcfffffffff,60.0,4.0,0.0
836addfffffffff,54.0,2.0,0.0
836adefffffffff,7.0,0.0,0.0
836ae8fffffffff,76.0,2.0,0.0
836aeafffffffff,128.0,19.0,0.0
836aebfffffffff,2.0,0.0,0.0
836aeefffffffff,43.0,0.0,0.0
836b12fffffffff,2.0,0.0,0.0
836b30fffffffff,3.0,0.0,0.0
836bb6fffffffff,2.0,0.0,0.0
8372dafffffffff,25.0,0.0,0.0
8372defffffffff,1.0,0.0,0.0
837508fffffffff,7.0,2.0,0.0
837509fffffffff,2.0,0.0,0.0
83750dfffffffff,27.0,3.0,0.0
837519fffffffff,3.0,0.0,0.0
837520fffffffff,36.0,3.0,0.0
837521fffffffff,3.0,0.0,0.0
837523fffffffff,3.0,0.0,0.0
837525fffffffff,5.0,0.0,0.0
837529fffffffff,84.0,20.0,0.0
83752afffffffff,1.0,0.0,0.0
83752dfffffffff,4.0,0.0,0.0
837536fffffffff,7.0,0.0,0.0
837574fffffffff,50.0,2.0,0.0
837576fffffffff,70.0,6.0,0.0
837a40fffffffff,187.0,0.0,0.0
837a41fffffffff,134.0,0.0,0.0
837a43fffffffff,4.0,0.0,0.0
837a45fffffffff,107.0,0.0,0.0
837a48fffffffff,45.0,4.0,0.0
837a49fffffffff,13.0,0.0,0.0
837a4afffffffff,7.0,0.0,0.0
837a4bfffffffff,51.0,4.0,0.0
837a4cfffffffff,24.0,0.0,0.0
837a4dfffffffff,90.0,0.0,0.0
837a53fffffffff,1.0,0.0,0.0
837a58fffffffff,3.0,0.0,0.0
837a5afffffffff,6.0,6.0,0.0
837a60fffffffff,64.0,0.0,0.0
837a61fffffffff,130.0,1.0,0.0
837a63fffffffff,4.0,0.0,0.0
837a64fffffffff,63.0,0.0,0.0
837a65fffffffff,67.0,0.0,0.0
837a66fffffffff,2.0,0.0,0.0
837a68fffffffff,609.0,4.0,0.0
837a69fffffffff,4.0,0.0,0.0
837a6afffffffff,254.0,0.0,0.0
837a6bfffffffff,37.0,0.0,0.0
837a6cfffffffff,2.0,0.0,0.0
837a6dfffffffff,495.0,53.0,0.0
837a6efffffffff,344.0,0.0,0.0
837ac1fffffffff,2.0,1.0,0.0
837ac8fffffffff,12.0,3.0,0.0
837acafffffffff,13.0,0.0,0.0
837acbfffffffff,2.0,0.0,0.0
837accfffffffff,19.0,0.0,0.0
837acdfffffffff,13.0,6.0,0.0
837acefffffffff,15.0,0.0,0.0
837ad9fffffffff,56.0,6.0,0.0
837ae8fffffffff,30.0,9.0,0.0
837ae9fffffffff,28.0,7.0,0.0
837aedfffffffff,6.0,0.0,0.0
837b4afffffffff,6.0,0.0,0.0
837b4bfffffffff,9.0,0.0,0.0
837b4cfffffffff,1.0,0.0,0.0
837b59fffffffff,26.0,0.0,0.0
837b6bfffffffff,1.0,0.0,0.0
83821bfffffffff,2.0,0.0,0.0
8382a0fffffffff,3.0,0.0,0.0
838311fffffffff,5.0,2.0,0.0
838312fffffffff,6.0,2.0,0.0
838314fffffffff,1.0,0.0,0.0
838315fffffffff,1.0,1.0,0.0
83831efffffffff,7.0,0.0,0.0
838320fffffffff,1.0,1.0,0.0
838326fffffffff,2.0,0.0,0.0
838330fffffffff,2.0,0.0,0.0
838332fffffffff,2.0,2.0,0.0
838333fffffffff,19.0,1.0,0.0
83838afffffffff,1.0,1.0,0.0
8383acfffffffff,9.0,2.0,0.0
8383adfffffffff,2.0,0.0,0.0
838c12fffffffff,1.0,0.0,0.0
838c8cfffffffff,1.0,0.0,0.0
838cadfffffffff,43.0,0.0,1.0
838cb2fffffffff,5.0,0.0,0.0
838cd0fffffffff,20.0,0.0,2.0
838cd2fffffffff,17.0,0.0,0.0
838cd5fffffffff,15.0,0.0,0.0
838da2fffffffff,2.0,0.0,0.0
838db5fffffffff,48.0,0.0,21.0
839421fffffffff,2.0,0.0,0.0
839500fffffffff,1.0,0.0,0.0
839512fffffffff,2.0,0.0,0.0
83951afffffffff,17.0,0.0,0.0
8395a4fffffffff,25.0,0.0,4.0
8395a9fffffffff,8.0,0.0,1.0
839600fffffffff,17.0,5.0,0.0
839601fffffffff,3.0,0.0,0.0
839602fffffffff,11.0,5.0,0.0
839603fffffffff,3.0,3.0,0.0
839604fffffffff,1.0,1.0,0.0
839605fffffffff,2.0,0.0,0.0
839609fffffffff,10.0,3.0,0.0
83960bfffffffff,9.0,0.0,0.0
839614fffffffff,5.0,0.0,0.0
839615fffffffff,3.0,0.0,0.0
83961cfffffffff,2.0,2.0,0.0
839620fffffffff,5.0,0.0,0.0
839621fffffffff,20.0,8.0,0.0
839622fffffffff,5.0,1.0,0.0
839623fffffffff,62.0,12.0,0.0
839624fffffffff,1.0,0.0,0.0
839626fffffffff,25.0,0.0,0.0
839628fffffffff,16.0,0.0,0.0
83962bfffffffff,5.0,0.0,0.0
83962cfffffffff,32.0,16.0,0.0
83962dfffffffff,5.0,3.0,0.0
83962efffffffff,38.0,11.0,0.0
839633fffffffff,6.0,0.0,0.0
839636fffffffff,2.0,0.0,0.0
839644fffffffff,3.0,0.0,0.0
839656fffffffff,2.0,2.0,0.0
839666fffffffff,1.0,0.0,0.0
839675fffffffff,6.0,0.0,0.0
839682fffffffff,2.0,0.0,0.0
839683fffffffff,1.0,0.0,0.0
839686fffffffff,3.0,0.0,0.0
839690fffffffff,151.0,14.0,0.0
839692fffffffff,211.0,16.0,0.0
839693fffffffff,313.0,29.0,0.0
83969afffffffff,49.0,6.0,0.0
83969bfffffffff,1.0,0.0,0.0
83969efffffffff,6.0,0.0,0.0
8396a0fffffffff,2.0,0.0,0.0
8396a2fffffffff,23.0,0.0,0.0
8396a3fffffffff,2.0,0.0,0.0
8396a5fffffffff,21.0,0.0,0.0
8396a8fffffffff,2.0,0.0,0.0
8396aafffffffff,4.0,0.0,0.0
8396acfffffffff,2.0,2.0,0.0
8396b0fffffffff,4.0,2.0,0.0
8396b1fffffffff,61.0,0.0,0.0
8396b2fffffffff,2.0,2.0,0.0
8396b3fffffffff,3.0,0.0,0.0
8396b4fffffffff,3.0,0.0,0.0
8396b5fffffffff,4.0,0.0,0.0
8396b6fffffffff,15.0,5.0,0.0
8396d2fffffffff,1.0,0.0,0.0
839701fffffffff,3.0,0.0,0.0
839702fffffffff,8.0,0.0,0.0
839703fffffffff,2.0,0.0,0.0
839706fffffffff,2.0,0.0,0.0
839708fffffffff,5.0,0.0,0.0
83970afffffffff,8.0,0.0,0.0
83970cfffffffff,3.0,0.0,0.0
83970dfffffffff,6.0,1.0,0.0
839710fffffffff,3.0,0.0,0.0
839711fffffffff,34.0,0.0,0.0
839713fffffffff,5.0,0.0,0.0
839715fffffffff,22.0,0.0,0.0
839719fffffffff,66.0,0.0,0.0
83971cfffffffff,26.0,0.0,0.0
83971dfffffffff,8.0,0.0,0.0
839728fffffffff,19.0,2.0,0.0
839729fffffffff,10.0,0.0,0.0
83972cfffffffff,60.0,14.0,0.0
83972dfffffffff,70.0,19.0,0.0
83972efffffffff,62.0,24.0,0.0
839740fffffffff,12.0,5.0,0.0
839741fffffffff,18.0,2.0,0.0
839743fffffffff,94.0,4.0,0.0
839745fffffffff,16.0,0.0,0.0
839746fffffffff,11.0,0.0,0.0
83974afffffffff,239.0,36.0,0.0
83974bfffffffff,38.0,18.0,0.0
83974efffffffff,63.0,19.0,0.0
839750fffffffff,4.0,0.0,0.0
839751fffffffff,77.0,5.0,0.0
839753fffffffff,24.0,12.0,0.0
839754fffffffff,4.0,0.0,0.0
839755fffffffff,9.0,0.0,0.0
839758fffffffff,2.0,0.0,0.0
83975cfffffffff,39.0,3.0,0.0
83975dfffffffff,26.0,2.0,0.0
83975efffffffff,13.0,7.0,0.0
83976afffffffff,3.0,3.0,0.0
839772fffffffff,31.0,6.0,0.0
839773fffffffff,2.0,0.0,0.0
839775fffffffff,5.0,0.0,0.0
839780fffffffff,2.0,0.0,0.0
839789fffffffff,2.0,0.0,0.0
83978cfffffffff,2.0,0.0,0.0
83978dfffffffff,4.0,0.0,0.0
83978efffffffff,2.0,0.0,0.0
839799fffffffff,3.0,0.0,0.0
8397a8fffffffff,4.0,0.0,0.0
8397aafffffffff,3.0,0.0,0.0
8397acfffffffff,1.0,0.0,0.0
839c85fffffffff,2.0,0.0,0.0
839c8afffffffff,3.0,0.0,0.0
839c99fffffffff,2.0,0.0,0.0
839c9dfffffffff,2.0,0.0,0.0
839cd2fffffffff,5.0,0.0,0.0
83ac12fffffffff,1.0,0.0,0.0
83ac80fffffffff,105.0,11.0,0.0
83ac81fffffffff,26.0,0.0,0.0
83ac82fffffffff,8.0,0.0,0.0
83ac84fffffffff,22.0,0.0,0.0
83ac85fffffffff,3.0,0.0,0.0
83ac86fffffffff,99.0,0.0,0.0
83ac93fffffffff,2.0,0.0,0.0
83ac94fffffffff,4.0,0.0,0.0
83ac95fffffffff,8.0,0.0,0.0
83ac96fffffffff,16.0,0.0,0.0
83aca0fffffffff,2.0,0.0,0.0
83aca1fffffffff,3.0,0.0,0.0
83aca2fffffffff,15.0,0.0,0.0
83aca3fffffffff,16.0,0.0,0.0
83aca4fffffffff,39.0,5.0,0.0
83aca5fffffffff,2.0,0.0,0.0
83aca6fffffffff,126.0,19.0,0.0
83acaafffffffff,4.0,0.0,0.0
83acaefffffffff,14.0,0.0,0.0
83acb1fffffffff,22.0,11.0,0.0
83acb3fffffffff,10.0,0.0,0.0
83ad12fffffffff,6.0,2.0,0.0
83ad32fffffffff,841.0,258.0,0.0
83ad36fffffffff,873.0,247.0,0.0
83ad82fffffffff,28.0,0.0,0.0
83ad86fffffffff,26.0,0.0,0.0
83ad8bfffffffff,7.0,6.0,0.0
83ad91fffffffff,2.0,0.0,0.0
83ad95fffffffff,1.0,1.0,0.0
83ad9afffffffff,2.0,0.0,0.0
83ada2fffffffff,11.0,4.0,0.0
83ada3fffffffff,5.0,1.0,0.0
83ada4fffffffff,22.0,14.0,0.0
83adacfffffffff,2.0,0.0,0.0
83adb1fffffffff,2.0,2.0,0.0
83adb2fffffffff,8.0,2.0,0.0
83adb3fffffffff,2.0,0.0,0.0
83adb5fffffffff,2.0,0.0,0.0
83adb6fffffffff,2.0,0.0,0.0
83bc0bfffffffff,2.0,0.0,0.0
83bc19fffffffff,13.0,0.0,0.0
83bc1bfffffffff,2.0,0.0,0.0
83bc40fffffffff,2.0,0.0,0.0
83bc41fffffffff,8.0,0.0,0.0
83bc43fffffffff,2.0,2.0,0.0
83bc44fffffffff,12.0,0.0,0.0
83bc45fffffffff,37.0,0.0,0.0
83bc46fffffffff,4.0,0.0,0.0
83bc48fffffffff,10.0,1.0,0.0
83bc49fffffffff,31.0,0.0,0.0
83bc4afffffffff,1.0,1.0,0.0
83bc4bfffffffff,6.0,3.0,0.0
83bc4cfffffffff,2.0,0.0,0.0
83bc4dfffffffff,71.0,21.0,0.0
83bc50fffffffff,4.0,0.0,0.0
83bc51fffffffff,3.0,0.0,0.0
83bc53fffffffff,1.0,0.0,0.0
83bc54fffffffff,6.0,1.0,0.0
83bc55fffffffff,1.0,0.0,0.0
83bc56fffffffff,2.0,0.0,0.0
83bc59fffffffff,3.0,0.0,0.0
83bc5efffffffff,3.0,0.0,0.0
83bc68fffffffff,98.0,19.0,0.0
83bc69fffffffff,65.0,1.0,0.0
83bc6afffffffff,100.0,24.0,0.0
83bc6bfffffffff,117.0,29.0,0.0
83bc71fffffffff,15.0,0.0,0.0
83bc72fffffffff,4.0,0.0,0.0
83bc73fffffffff,39.0,5.0,0.0
83bc89fffffffff,17.0,2.0,0.0
83bcc0fffffffff,35.0,26.0,0.0
83bcc1fffffffff,23.0,6.0,0.0
83bcc2fffffffff,485.0,109.0,0.0
83bcc3fffffffff,422.0,126.0,0.0
83bcc4fffffffff,72.0,34.0,0.0
83bcc5fffffffff,4.0,2.0,0.0
83bcc6fffffffff,292.0,80.0,0.0
83bccafffffffff,15.0,0.0,0.0
83bcccfffffffff,17.0,0.0,0.0
83bccefffffffff,7.0,2.0,0.0
83bcd0fffffffff,136.0,30.0,0.0
83bcd1fffffffff,226.0,53.0,0.0
83bcd2fffffffff,384.0,71.0,0.0
83bcd3fffffffff,28.0,13.0,0.0
83bcd4fffffffff,36.0,7.0,0.0
83bcd5fffffffff,66.0,13.0,0.0
83bcd6fffffffff,253.0,31.0,0.0
83bcd8fffffffff,24.0,8.0,0.0
83bcd9fffffffff,40.0,15.0,0.0
83bcdafffffffff,6.0,0.0,0.0
83bcdcfffffffff,583.0,158.0,0.0
83bcddfffffffff,112.0,28.0,0.0
83bcdefffffffff,118.0,14.0,0.0
83bce0fffffffff,8.0,0.0,0.0
83bce2fffffffff,102.0,43.0,0.0
83bce3fffffffff,10.0,0.0,0.0
83bce4fffffffff,2.0,2.0,0.0
83bce5fffffffff,4.0,0.0,0.0
83bce6fffffffff,27.0,9.0,0.0
83bce8fffffffff,21.0,6.0,0.0
83bce9fffffffff,56.0,12.0,0.0
83bceafffffffff,5.0,0.0,0.0
83bcebfffffffff,1.0,1.0,0.0
83bcecfffffffff,1.0,0.0,0.0
83bcedfffffffff,3.0,2.0,0.0
83bceefffffffff,4.0,0.0,0.0
83bcf0fffffffff,16.0,3.0,0.0
83bcf1fffffffff,26.0,7.0,0.0
83bcf2fffffffff,306.0,95.0,0.0
83bcf3fffffffff,115.0,50.0,0.0
83bcf4fffffffff,6.0,0.0,0.0
83bcf5fffffffff,133.0,39.0,0.0
83bcf6fffffffff,48.0,8.0,0.0
