cell_id,Dendrocopos major,Dendrocopos major canariensis/thanneri,Dendrocopos major numidus/mauritanus,Dendrocopos major [major Group],Dendrocopos major poelzami,Dendrocopos major japonicus,Dendrocopos major cabanisi/stresemanni
8419559ffffffff,19.0,0.0,0.0,5.0,0.0,0.0,0.0
841955bffffffff,18.0,0.0,0.0,4.0,0.0,0.0,0.0
841955dffffffff,29.0,0.0,0.0,0.0,0.0,0.0,0.0
8419569ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841956bffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
841956dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8419581ffffffff,181.0,0.0,0.0,12.0,0.0,0.0,0.0
8419583ffffffff,67.0,0.0,0.0,2.0,0.0,0.0,0.0
8419585ffffffff,42.0,0.0,0.0,4.0,0.0,0.0,0.0
8419587ffffffff,40.0,0.0,0.0,0.0,0.0,0.0,0.0
8419589ffffffff,73.0,0.0,0.0,10.0,0.0,0.0,0.0
841958bffffffff,52.0,0.0,0.0,4.0,0.0,0.0,0.0
841958dffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
8419591ffffffff,667.0,0.0,0.0,29.0,0.0,0.0,0.0
8419593ffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0
8419595ffffffff,42.0,0.0,0.0,0.0,0.0,0.0,0.0
8419597ffffffff,274.0,0.0,0.0,0.0,0.0,0.0,0.0
8419599ffffffff,44.0,0.0,0.0,4.0,0.0,0.0,0.0
841959bffffffff,318.0,0.0,0.0,10.0,0.0,0.0,0.0
841959dffffffff,25.0,0.0,0.0,6.0,0.0,0.0,0.0
84195a1ffffffff,28.0,0.0,0.0,9.0,0.0,0.0,0.0
84195a3ffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
84195a5ffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0
84195a9ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
84195abffffffff,24.0,0.0,0.0,4.0,0.0,0.0,0.0
84195adffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84195b1ffffffff,28.0,0.0,0.0,0.0,0.0,0.0,0.0
84195b5ffffffff,26.0,0.0,0.0,2.0,0.0,0.0,0.0
84195b7ffffffff,43.0,0.0,0.0,3.0,0.0,0.0,0.0
84195b9ffffffff,135.0,0.0,0.0,16.0,0.0,0.0,0.0
84195bbffffffff,39.0,0.0,0.0,4.0,0.0,0.0,0.0
84195bdffffffff,23.0,0.0,0.0,2.0,0.0,0.0,0.0
84195c1ffffffff,77.0,0.0,0.0,12.0,0.0,0.0,0.0
84195c3ffffffff,162.0,0.0,0.0,6.0,0.0,0.0,0.0
84195c5ffffffff,63.0,0.0,0.0,3.0,0.0,0.0,0.0
84195c7ffffffff,261.0,0.0,0.0,132.0,0.0,0.0,0.0
84195c9ffffffff,237.0,0.0,0.0,12.0,0.0,0.0,0.0
84195cbffffffff,300.0,0.0,0.0,0.0,0.0,0.0,0.0
84195cdffffffff,39.0,0.0,0.0,0.0,0.0,0.0,0.0
84195d1ffffffff,173.0,0.0,0.0,15.0,0.0,0.0,0.0
84195d3ffffffff,418.0,0.0,0.0,25.0,0.0,0.0,0.0
84195d5ffffffff,117.0,0.0,0.0,5.0,0.0,0.0,0.0
84195d7ffffffff,72.0,0.0,0.0,4.0,0.0,0.0,0.0
84195d9ffffffff,307.0,0.0,0.0,69.0,0.0,0.0,0.0
84195dbffffffff,326.0,0.0,0.0,24.0,0.0,0.0,0.0
84195ddffffffff,42.0,0.0,0.0,1.0,0.0,0.0,0.0
84195e1ffffffff,38.0,0.0,0.0,0.0,0.0,0.0,0.0
84195e3ffffffff,17.0,0.0,0.0,6.0,0.0,0.0,0.0
84195e5ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
84195e7ffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
84195e9ffffffff,40.0,0.0,0.0,3.0,0.0,0.0,0.0
84195ebffffffff,19.0,0.0,0.0,4.0,0.0,0.0,0.0
84195edffffffff,41.0,0.0,0.0,2.0,0.0,0.0,0.0
8419681ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
8419683ffffffff,206.0,0.0,0.0,0.0,0.0,0.0,0.0
8419689ffffffff,105.0,0.0,0.0,2.0,0.0,0.0,0.0
841968bffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0
8419691ffffffff,240.0,0.0,0.0,4.0,0.0,0.0,0.0
8419693ffffffff,427.0,0.0,0.0,0.0,0.0,0.0,0.0
8419695ffffffff,181.0,0.0,0.0,0.0,0.0,0.0,0.0
8419697ffffffff,179.0,0.0,0.0,0.0,0.0,0.0,0.0
8419699ffffffff,98.0,0.0,0.0,0.0,0.0,0.0,0.0
841969bffffffff,329.0,0.0,0.0,2.0,0.0,0.0,0.0
841969dffffffff,301.0,0.0,0.0,3.0,0.0,0.0,0.0
84196b1ffffffff,32.0,0.0,0.0,0.0,0.0,0.0,0.0
84196b3ffffffff,32.0,0.0,0.0,1.0,0.0,0.0,0.0
84196b7ffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0
84196b9ffffffff,50.0,0.0,0.0,0.0,0.0,0.0,0.0
84196bbffffffff,104.0,0.0,0.0,0.0,0.0,0.0,0.0
84196c3ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
84196d1ffffffff,34.0,0.0,0.0,0.0,0.0,0.0,0.0
84196d3ffffffff,175.0,0.0,0.0,0.0,0.0,0.0,0.0
84196d5ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
84196d7ffffffff,272.0,0.0,0.0,0.0,0.0,0.0,0.0
84196d9ffffffff,99.0,0.0,0.0,4.0,0.0,0.0,0.0
84196dbffffffff,107.0,0.0,0.0,0.0,0.0,0.0,0.0
84196ddffffffff,39.0,0.0,0.0,4.0,0.0,0.0,0.0
8419721ffffffff,35.0,0.0,0.0,0.0,0.0,0.0,0.0
8419723ffffffff,52.0,0.0,0.0,2.0,0.0,0.0,0.0
8419725ffffffff,27.0,0.0,0.0,0.0,0.0,0.0,0.0
8419727ffffffff,89.0,0.0,0.0,2.0,0.0,0.0,0.0
8419729ffffffff,55.0,0.0,0.0,1.0,0.0,0.0,0.0
841972bffffffff,37.0,0.0,0.0,0.0,0.0,0.0,0.0
841972dffffffff,107.0,0.0,0.0,18.0,0.0,0.0,0.0
8419731ffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0
8419733ffffffff,147.0,0.0,0.0,0.0,0.0,0.0,0.0
8419735ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8419737ffffffff,16.0,0.0,0.0,2.0,0.0,0.0,0.0
8419739ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
841973bffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0
841973dffffffff,5.0,0.0,0.0,2.0,0.0,0.0,0.0
8419761ffffffff,11.0,0.0,0.0,1.0,0.0,0.0,0.0
8419763ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8419765ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8419767ffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0
8419769ffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0
841976bffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841e001ffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
841e003ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e005ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
841e007ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
841e009ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
841e00bffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
841e00dffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841e011ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
841e013ffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0
841e017ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841e019ffffffff,28.0,0.0,0.0,0.0,0.0,0.0,0.0
841e01bffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
841e01dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841e021ffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0
841e023ffffffff,149.0,0.0,0.0,14.0,0.0,0.0,0.0
841e025ffffffff,88.0,0.0,0.0,5.0,0.0,0.0,0.0
841e027ffffffff,24.0,0.0,0.0,2.0,0.0,0.0,0.0
841e029ffffffff,155.0,0.0,0.0,0.0,0.0,0.0,0.0
841e02bffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
841e02dffffffff,156.0,0.0,0.0,16.0,0.0,0.0,0.0
841e031ffffffff,107.0,0.0,0.0,3.0,0.0,0.0,0.0
841e033ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
841e035ffffffff,66.0,0.0,0.0,7.0,0.0,0.0,0.0
841e037ffffffff,310.0,0.0,0.0,13.0,0.0,0.0,0.0
841e039ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
841e03bffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841e03dffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
841e041ffffffff,252.0,0.0,0.0,44.0,0.0,0.0,0.0
841e043ffffffff,110.0,0.0,0.0,8.0,0.0,0.0,0.0
841e045ffffffff,332.0,0.0,0.0,16.0,0.0,0.0,0.0
841e047ffffffff,241.0,0.0,0.0,15.0,0.0,0.0,0.0
841e049ffffffff,126.0,0.0,0.0,9.0,0.0,0.0,0.0
841e04bffffffff,34.0,0.0,0.0,7.0,0.0,0.0,0.0
841e04dffffffff,57.0,0.0,0.0,7.0,0.0,0.0,0.0
841e051ffffffff,30.0,0.0,0.0,1.0,0.0,0.0,0.0
841e053ffffffff,30.0,0.0,0.0,0.0,0.0,0.0,0.0
841e055ffffffff,28.0,0.0,0.0,5.0,0.0,0.0,0.0
841e057ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
841e059ffffffff,51.0,0.0,0.0,3.0,0.0,0.0,0.0
841e05bffffffff,95.0,0.0,0.0,2.0,0.0,0.0,0.0
841e05dffffffff,37.0,0.0,0.0,0.0,0.0,0.0,0.0
841e061ffffffff,608.0,0.0,0.0,41.0,0.0,0.0,0.0
841e063ffffffff,239.0,0.0,0.0,0.0,0.0,0.0,0.0
841e065ffffffff,11.0,0.0,0.0,3.0,0.0,0.0,0.0
841e067ffffffff,224.0,0.0,0.0,1.0,0.0,0.0,0.0
841e069ffffffff,698.0,0.0,0.0,4.0,0.0,0.0,0.0
841e06bffffffff,244.0,0.0,0.0,4.0,0.0,0.0,0.0
841e06dffffffff,88.0,0.0,0.0,0.0,0.0,0.0,0.0
841e085ffffffff,359.0,0.0,0.0,0.0,0.0,0.0,0.0
841e089ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
841e08dffffffff,30.0,0.0,0.0,0.0,0.0,0.0,0.0
841e091ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841e093ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841e09bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e0a1ffffffff,5.0,0.0,0.0,2.0,0.0,0.0,0.0
841e0a5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e0a9ffffffff,280.0,0.0,0.0,0.0,0.0,0.0,0.0
841e0adffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
841e0b1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841e0b3ffffffff,13.0,0.0,0.0,1.0,0.0,0.0,0.0
841e0b5ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
841e0b7ffffffff,6.0,0.0,0.0,1.0,0.0,0.0,0.0
841e0c1ffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0
841e0c3ffffffff,121.0,0.0,0.0,0.0,0.0,0.0,0.0
841e0c5ffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0
841e0c7ffffffff,29.0,0.0,0.0,0.0,0.0,0.0,0.0
841e0cbffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841e0cdffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841e0d5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841e0dbffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e0ddffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e0e1ffffffff,47.0,0.0,0.0,0.0,0.0,0.0,0.0
841e0e3ffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0
841e0e5ffffffff,7.0,0.0,0.0,1.0,0.0,0.0,0.0
841e0e7ffffffff,110.0,0.0,0.0,5.0,0.0,0.0,0.0
841e0e9ffffffff,36.0,0.0,0.0,0.0,0.0,0.0,0.0
841e0ebffffffff,48.0,0.0,0.0,0.0,0.0,0.0,0.0
841e0edffffffff,69.0,0.0,0.0,1.0,0.0,0.0,0.0
841e101ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841e103ffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0
841e105ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
841e107ffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0
841e10bffffffff,44.0,0.0,0.0,0.0,0.0,0.0,0.0
841e111ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
841e113ffffffff,26.0,0.0,0.0,2.0,0.0,0.0,0.0
841e115ffffffff,33.0,0.0,0.0,0.0,0.0,0.0,0.0
841e117ffffffff,42.0,0.0,0.0,1.0,0.0,0.0,0.0
841e119ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
841e11bffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841e11dffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
841e121ffffffff,135.0,0.0,0.0,0.0,0.0,0.0,0.0
841e123ffffffff,87.0,0.0,0.0,0.0,0.0,0.0,0.0
841e125ffffffff,97.0,0.0,0.0,0.0,0.0,0.0,0.0
841e127ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
841e129ffffffff,133.0,0.0,0.0,0.0,0.0,0.0,0.0
841e12bffffffff,53.0,0.0,0.0,0.0,0.0,0.0,0.0
841e12dffffffff,28.0,0.0,0.0,0.0,0.0,0.0,0.0
841e131ffffffff,144.0,0.0,0.0,7.0,0.0,0.0,0.0
841e133ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
841e135ffffffff,113.0,0.0,0.0,0.0,0.0,0.0,0.0
841e137ffffffff,65.0,0.0,0.0,6.0,0.0,0.0,0.0
841e139ffffffff,88.0,0.0,0.0,0.0,0.0,0.0,0.0
841e13bffffffff,120.0,0.0,0.0,0.0,0.0,0.0,0.0
841e13dffffffff,84.0,0.0,0.0,0.0,0.0,0.0,0.0
841e143ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841e145ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
841e149ffffffff,27.0,0.0,0.0,0.0,0.0,0.0,0.0
841e14bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841e14dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e151ffffffff,7.0,0.0,0.0,2.0,0.0,0.0,0.0
841e153ffffffff,26.0,0.0,0.0,1.0,0.0,0.0,0.0
841e155ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
841e157ffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0
841e159ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841e15bffffffff,283.0,0.0,0.0,22.0,0.0,0.0,0.0
841e15dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e161ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e163ffffffff,50.0,0.0,0.0,0.0,0.0,0.0,0.0
841e165ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e167ffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0
841e169ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e16bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e16dffffffff,17.0,0.0,0.0,5.0,0.0,0.0,0.0
841e185ffffffff,57.0,0.0,0.0,0.0,0.0,0.0,0.0
841e189ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841e18bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e18dffffffff,1.0,0.0,0.0,1.0,0.0,0.0,0.0
841e195ffffffff,26.0,0.0,0.0,0.0,0.0,0.0,0.0
841e199ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e19dffffffff,51.0,0.0,0.0,1.0,0.0,0.0,0.0
841e1a9ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
841e1abffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841e1b1ffffffff,62.0,0.0,0.0,0.0,0.0,0.0,0.0
841e1b3ffffffff,544.0,0.0,0.0,0.0,0.0,0.0,0.0
841e1b5ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
841e1b7ffffffff,57.0,0.0,0.0,0.0,0.0,0.0,0.0
841e1b9ffffffff,30.0,0.0,0.0,0.0,0.0,0.0,0.0
841e1bbffffffff,84.0,0.0,0.0,0.0,0.0,0.0,0.0
841e1bdffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
841e1c3ffffffff,13.0,0.0,0.0,1.0,0.0,0.0,0.0
841e1c5ffffffff,25.0,0.0,0.0,6.0,0.0,0.0,0.0
841e1c7ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
841e1c9ffffffff,4.0,0.0,0.0,1.0,0.0,0.0,0.0
841e1cbffffffff,71.0,0.0,0.0,4.0,0.0,0.0,0.0
841e1cdffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
841e1d1ffffffff,32.0,0.0,0.0,0.0,0.0,0.0,0.0
841e1d5ffffffff,6.0,0.0,0.0,1.0,0.0,0.0,0.0
841e1d7ffffffff,34.0,0.0,0.0,0.0,0.0,0.0,0.0
841e1d9ffffffff,8.0,0.0,0.0,1.0,0.0,0.0,0.0
841e1ddffffffff,66.0,0.0,0.0,1.0,0.0,0.0,0.0
841e1e5ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
841e1e7ffffffff,26.0,0.0,0.0,0.0,0.0,0.0,0.0
841e1e9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e1edffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0
841e201ffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
841e205ffffffff,29.0,0.0,0.0,0.0,0.0,0.0,0.0
841e207ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
841e20bffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841e20dffffffff,64.0,0.0,0.0,0.0,0.0,0.0,0.0
841e21bffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
841e21dffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
841e221ffffffff,39.0,0.0,0.0,0.0,0.0,0.0,0.0
841e223ffffffff,42.0,0.0,0.0,6.0,0.0,0.0,0.0
841e225ffffffff,357.0,0.0,0.0,7.0,0.0,0.0,0.0
841e227ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
841e229ffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0
841e22bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e22dffffffff,55.0,0.0,0.0,0.0,0.0,0.0,0.0
841e231ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
841e233ffffffff,62.0,0.0,0.0,3.0,0.0,0.0,0.0
841e235ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
841e237ffffffff,18.0,0.0,0.0,2.0,0.0,0.0,0.0
841e239ffffffff,36.0,0.0,0.0,0.0,0.0,0.0,0.0
841e23dffffffff,41.0,0.0,0.0,0.0,0.0,0.0,0.0
841e241ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841e243ffffffff,16.0,0.0,0.0,1.0,0.0,0.0,0.0
841e245ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841e247ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e249ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841e24bffffffff,100.0,0.0,0.0,0.0,0.0,0.0,0.0
841e24dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841e253ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
841e257ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
841e259ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e25dffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
841e261ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
841e263ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
841e265ffffffff,101.0,0.0,0.0,3.0,0.0,0.0,0.0
841e267ffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0
841e269ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
841e26dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e281ffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0
841e283ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841e285ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
841e287ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
841e28dffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
841e293ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841e295ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841e297ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
841e29bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e2a1ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841e2a3ffffffff,51.0,0.0,0.0,0.0,0.0,0.0,0.0
841e2a5ffffffff,20.0,0.0,0.0,2.0,0.0,0.0,0.0
841e2a7ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
841e2a9ffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0
841e2abffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841e2adffffffff,38.0,0.0,0.0,0.0,0.0,0.0,0.0
841e2b1ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841e2b5ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
841e2b7ffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0
841e2b9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841e2bbffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
841e2bdffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
841e2c7ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
841e2c9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841e2cbffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e2cdffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e2d1ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
841e2d3ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
841e2d7ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841e2d9ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841e2e1ffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0
841e2e3ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841e2e5ffffffff,107.0,0.0,0.0,0.0,0.0,0.0,0.0
841e2e7ffffffff,117.0,0.0,0.0,0.0,0.0,0.0,0.0
841e2e9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e2ebffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841e2edffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841e301ffffffff,127.0,0.0,0.0,0.0,0.0,0.0,0.0
841e303ffffffff,31.0,0.0,0.0,0.0,0.0,0.0,0.0
841e305ffffffff,40.0,0.0,0.0,2.0,0.0,0.0,0.0
841e307ffffffff,474.0,0.0,0.0,2.0,0.0,0.0,0.0
841e309ffffffff,83.0,0.0,0.0,0.0,0.0,0.0,0.0
841e30bffffffff,319.0,0.0,0.0,0.0,0.0,0.0,0.0
841e30dffffffff,126.0,0.0,0.0,0.0,0.0,0.0,0.0
841e311ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
841e313ffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
841e315ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841e317ffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0
841e319ffffffff,137.0,0.0,0.0,0.0,0.0,0.0,0.0
841e31bffffffff,17.0,0.0,0.0,2.0,0.0,0.0,0.0
841e31dffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
841e321ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
841e323ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e325ffffffff,42.0,0.0,0.0,2.0,0.0,0.0,0.0
841e327ffffffff,20.0,0.0,0.0,2.0,0.0,0.0,0.0
841e329ffffffff,50.0,0.0,0.0,5.0,0.0,0.0,0.0
841e32bffffffff,179.0,0.0,0.0,16.0,0.0,0.0,0.0
841e32dffffffff,72.0,0.0,0.0,3.0,0.0,0.0,0.0
841e331ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841e333ffffffff,7.0,0.0,0.0,2.0,0.0,0.0,0.0
841e335ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
841e337ffffffff,6.0,0.0,0.0,2.0,0.0,0.0,0.0
841e339ffffffff,185.0,0.0,0.0,0.0,0.0,0.0,0.0
841e33bffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
841e33dffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0
841e341ffffffff,113.0,0.0,0.0,2.0,0.0,0.0,0.0
841e343ffffffff,96.0,0.0,0.0,2.0,0.0,0.0,0.0
841e345ffffffff,55.0,0.0,0.0,0.0,0.0,0.0,0.0
841e347ffffffff,67.0,0.0,0.0,0.0,0.0,0.0,0.0
841e349ffffffff,1094.0,0.0,0.0,1.0,0.0,0.0,0.0
841e34bffffffff,227.0,0.0,0.0,2.0,0.0,0.0,0.0
841e34dffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
841e351ffffffff,439.0,0.0,0.0,0.0,0.0,0.0,0.0
841e353ffffffff,81.0,0.0,0.0,0.0,0.0,0.0,0.0
841e355ffffffff,1552.0,0.0,0.0,5.0,0.0,0.0,0.0
841e357ffffffff,293.0,0.0,0.0,0.0,0.0,0.0,0.0
841e359ffffffff,219.0,0.0,0.0,0.0,0.0,0.0,0.0
841e35bffffffff,79.0,0.0,0.0,0.0,0.0,0.0,0.0
841e35dffffffff,81.0,0.0,0.0,3.0,0.0,0.0,0.0
841e361ffffffff,20.0,0.0,0.0,2.0,0.0,0.0,0.0
841e363ffffffff,33.0,0.0,0.0,0.0,0.0,0.0,0.0
841e365ffffffff,47.0,0.0,0.0,4.0,0.0,0.0,0.0
841e367ffffffff,48.0,0.0,0.0,4.0,0.0,0.0,0.0
