cell_id,Alcedo atthis,Alcedo atthis [atthis Group],Alcedo atthis [hispidoides Group]
841fb57ffffffff,2.0,0.0,0.0
841fb5bffffffff,1.0,0.0,0.0
841fb5dffffffff,5.0,0.0,0.0
841fb61ffffffff,1.0,0.0,0.0
841fb67ffffffff,11.0,0.0,0.0
841fb6bffffffff,2.0,0.0,0.0
841fb6dffffffff,11.0,0.0,0.0
84200a5ffffffff,1.0,0.0,0.0
84200e7ffffffff,1.0,0.0,0.0
8420101ffffffff,3.0,0.0,0.0
842010dffffffff,5.0,0.0,0.0
8420129ffffffff,1.0,0.0,0.0
842013dffffffff,1.0,0.0,0.0
8420161ffffffff,2.0,2.0,0.0
842016bffffffff,9.0,2.0,0.0
8420185ffffffff,16.0,0.0,0.0
8420187ffffffff,8.0,0.0,0.0
8420193ffffffff,9.0,0.0,0.0
84201b1ffffffff,2.0,0.0,0.0
8420331ffffffff,2.0,0.0,0.0
84204a5ffffffff,1.0,0.0,0.0
84205b9ffffffff,1.0,0.0,0.0
8420803ffffffff,2.0,0.0,0.0
8420807ffffffff,2.0,0.0,0.0
8420845ffffffff,2.0,0.0,0.0
842084dffffffff,8.0,0.0,0.0
8420869ffffffff,3.0,0.0,0.0
84209a5ffffffff,108.0,0.0,0.0
84209b5ffffffff,7.0,0.0,0.0
84209b7ffffffff,20.0,0.0,0.0
84209c7ffffffff,3.0,0.0,0.0
84209e1ffffffff,2.0,0.0,0.0
84209e3ffffffff,3.0,0.0,0.0
84209e7ffffffff,23.0,0.0,0.0
8420a15ffffffff,2.0,0.0,0.0
8420a17ffffffff,1.0,0.0,0.0
8420a19ffffffff,13.0,0.0,0.0
8420a21ffffffff,2.0,0.0,0.0
8420a27ffffffff,6.0,0.0,0.0
8420a53ffffffff,9.0,0.0,0.0
8420a57ffffffff,4.0,0.0,0.0
8420a61ffffffff,6.0,0.0,0.0
8420a85ffffffff,1.0,0.0,0.0
8420a89ffffffff,2.0,0.0,0.0
8420ac5ffffffff,2.0,0.0,0.0
8420ae9ffffffff,2.0,0.0,0.0
8420aebffffffff,2.0,0.0,0.0
8420b11ffffffff,7.0,0.0,0.0
8420b13ffffffff,2.0,0.0,0.0
8420b17ffffffff,3.0,0.0,0.0
8420b1bffffffff,11.0,0.0,0.0
8420b39ffffffff,1.0,0.0,0.0
8420b3bffffffff,8.0,0.0,0.0
8420e05ffffffff,2.0,0.0,0.0
8420e11ffffffff,12.0,0.0,0.0
8420e39ffffffff,7.0,0.0,0.0
8420e61ffffffff,2.0,0.0,0.0
8420e69ffffffff,10.0,1.0,0.0
8420e9bffffffff,2.0,0.0,0.0
8420ee9ffffffff,7.0,0.0,0.0
8420f25ffffffff,1.0,0.0,0.0
8420f59ffffffff,2.0,0.0,0.0
84212cbffffffff,2.0,0.0,0.0
8421529ffffffff,1.0,0.0,0.0
8421539ffffffff,4.0,0.0,0.0
8421981ffffffff,1.0,0.0,0.0
8421983ffffffff,2.0,0.0,0.0
8421991ffffffff,1.0,0.0,0.0
84219c1ffffffff,3.0,0.0,0.0
84219c3ffffffff,4.0,0.0,0.0
8421a27ffffffff,2.0,0.0,0.0
84241d9ffffffff,2.0,0.0,0.0
84244b1ffffffff,2.0,0.0,0.0
84244b7ffffffff,4.0,0.0,0.0
84246c3ffffffff,1.0,0.0,0.0
8424759ffffffff,1.0,0.0,0.0
84248b9ffffffff,4.0,0.0,0.0
84248e7ffffffff,4.0,0.0,0.0
8424d05ffffffff,3.0,0.0,0.0
8424d19ffffffff,2.0,0.0,0.0
8424d57ffffffff,1.0,0.0,0.0
8425123ffffffff,3.0,0.0,0.0
842512bffffffff,1.0,0.0,0.0
8425a49ffffffff,2.0,0.0,0.0
8425ac9ffffffff,1.0,0.0,0.0
8425ae9ffffffff,2.0,0.0,0.0
8425b0bffffffff,2.0,0.0,0.0
8425b41ffffffff,12.0,0.0,0.0
842c003ffffffff,63.0,0.0,0.0
842c00bffffffff,33.0,0.0,0.0
842c011ffffffff,1.0,0.0,0.0
842c015ffffffff,3.0,0.0,0.0
842c019ffffffff,2.0,0.0,0.0
842c01dffffffff,5.0,0.0,0.0
842c03bffffffff,2.0,0.0,0.0
842c043ffffffff,499.0,0.0,0.0
842c051ffffffff,2.0,0.0,0.0
842c055ffffffff,4.0,0.0,0.0
842c057ffffffff,2.0,0.0,0.0
842c059ffffffff,2.0,0.0,0.0
842c08dffffffff,2.0,0.0,0.0
842c09bffffffff,3.0,0.0,0.0
842c0a3ffffffff,2.0,0.0,0.0
842c0a9ffffffff,2.0,0.0,0.0
842c0b7ffffffff,1.0,0.0,0.0
842c0c1ffffffff,4.0,0.0,0.0
842c0c9ffffffff,6.0,0.0,0.0
842c0cbffffffff,6.0,0.0,0.0
842c103ffffffff,6.0,0.0,0.0
842c10bffffffff,4.0,0.0,0.0
842c123ffffffff,1.0,0.0,0.0
842c129ffffffff,8.0,0.0,0.0
842c12bffffffff,2.0,0.0,0.0
842c13dffffffff,4.0,0.0,0.0
842c157ffffffff,2.0,0.0,0.0
842c163ffffffff,2.0,0.0,0.0
842c18dffffffff,3.0,0.0,0.0
842c191ffffffff,2.0,0.0,0.0
842c193ffffffff,25.0,0.0,0.0
842c197ffffffff,3.0,0.0,0.0
842c19dffffffff,2.0,0.0,0.0
842c1b3ffffffff,4.0,0.0,0.0
842c1bdffffffff,3.0,0.0,0.0
842c1cbffffffff,2.0,0.0,0.0
842c1ddffffffff,9.0,0.0,0.0
842c1edffffffff,6.0,0.0,0.0
842c201ffffffff,4.0,0.0,0.0
842c203ffffffff,194.0,0.0,0.0
842c20dffffffff,8.0,0.0,0.0
842c211ffffffff,3.0,0.0,0.0
842c215ffffffff,1.0,0.0,0.0
842c219ffffffff,64.0,0.0,0.0
842c21dffffffff,12.0,0.0,0.0
842c233ffffffff,2.0,0.0,0.0
842c237ffffffff,4.0,0.0,0.0
842c245ffffffff,11.0,0.0,0.0
842c26bffffffff,6.0,0.0,0.0
842c283ffffffff,2.0,0.0,0.0
842c2a1ffffffff,75.0,0.0,0.0
842c2a3ffffffff,86.0,0.0,0.0
842c2abffffffff,18.0,0.0,0.0
842c2b3ffffffff,2.0,0.0,0.0
842c2bdffffffff,2.0,0.0,0.0
842c2e1ffffffff,1.0,0.0,0.0
842c2e5ffffffff,11.0,0.0,0.0
842c367ffffffff,1.0,0.0,0.0
842c36bffffffff,1.0,0.0,0.0
842c42dffffffff,3.0,0.0,0.0
842c56dffffffff,21.0,0.0,0.0
842c629ffffffff,2.0,0.0,0.0
842c62dffffffff,3.0,0.0,0.0
842c725ffffffff,24.0,0.0,0.0
842c763ffffffff,2.0,0.0,0.0
842c823ffffffff,8.0,0.0,0.0
842c831ffffffff,3.0,0.0,0.0
842c833ffffffff,8.0,0.0,0.0
842c835ffffffff,13.0,1.0,0.0
842c8adffffffff,1.0,0.0,0.0
842c8cdffffffff,4.0,0.0,0.0
842c8d7ffffffff,1.0,0.0,0.0
842c8e5ffffffff,2.0,0.0,0.0
842c8edffffffff,18.0,0.0,0.0
842c903ffffffff,3.0,0.0,0.0
842c933ffffffff,10.0,0.0,0.0
842c93bffffffff,525.0,6.0,0.0
842c9bbffffffff,1.0,0.0,0.0
842c9c3ffffffff,6.0,0.0,0.0
842c9c5ffffffff,4.0,0.0,0.0
842c9c7ffffffff,4.0,0.0,0.0
842c9c9ffffffff,11.0,1.0,0.0
842c9d9ffffffff,3.0,0.0,0.0
842c9ddffffffff,2.0,0.0,0.0
842cac1ffffffff,6.0,0.0,0.0
842cac3ffffffff,33.0,0.0,0.0
842cac7ffffffff,1.0,0.0,0.0
842cac9ffffffff,5.0,0.0,0.0
842cacbffffffff,6.0,0.0,0.0
842cacdffffffff,2.0,0.0,0.0
842caddffffffff,2.0,0.0,0.0
842cc03ffffffff,8.0,0.0,0.0
842cc05ffffffff,55.0,0.0,0.0
842cc07ffffffff,87.0,0.0,0.0
842cc15ffffffff,15.0,0.0,0.0
842cc17ffffffff,2.0,0.0,0.0
842cc39ffffffff,3.0,0.0,0.0
842cc3bffffffff,2.0,0.0,0.0
842cc63ffffffff,7.0,0.0,0.0
842cc67ffffffff,6.0,0.0,0.0
842cc6bffffffff,21.0,0.0,0.0
842cc6dffffffff,1.0,0.0,0.0
842cd49ffffffff,28.0,5.0,0.0
842cd4bffffffff,2.0,0.0,0.0
842cd59ffffffff,4.0,0.0,0.0
842cd5bffffffff,2.0,0.0,0.0
842ce41ffffffff,2.0,0.0,0.0
842ce45ffffffff,9.0,0.0,0.0
842ce49ffffffff,12.0,0.0,0.0
842ce4bffffffff,51.0,0.0,0.0
842ce51ffffffff,1.0,0.0,0.0
842ce59ffffffff,2.0,0.0,0.0
842cf03ffffffff,4.0,0.0,0.0
842cf07ffffffff,13.0,1.0,0.0
842cf11ffffffff,3.0,0.0,0.0
842cf17ffffffff,3.0,0.0,0.0
842cf27ffffffff,3.0,0.0,0.0
842cf31ffffffff,49.0,0.0,0.0
842cf35ffffffff,75.0,3.0,0.0
842cf37ffffffff,22.0,0.0,0.0
842cf3dffffffff,11.0,0.0,0.0
842cf51ffffffff,6.0,0.0,0.0
842cf59ffffffff,47.0,0.0,0.0
842cf5bffffffff,24.0,0.0,0.0
842cf5dffffffff,2.0,0.0,0.0
842d007ffffffff,2.0,0.0,0.0
842d00bffffffff,8.0,0.0,0.0
842d015ffffffff,2.0,0.0,0.0
842d01dffffffff,24.0,0.0,0.0
842d029ffffffff,1.0,0.0,0.0
842d033ffffffff,11.0,0.0,0.0
842d035ffffffff,1.0,0.0,0.0
842d03bffffffff,119.0,0.0,0.0
842d03dffffffff,6.0,0.0,0.0
842d049ffffffff,6.0,0.0,0.0
842d04bffffffff,2.0,0.0,0.0
842d0e5ffffffff,2.0,0.0,0.0
842d0edffffffff,61.0,0.0,0.0
842d103ffffffff,1.0,0.0,0.0
842d107ffffffff,43.0,0.0,0.0
842d10bffffffff,2.0,0.0,0.0
842d10dffffffff,4.0,0.0,0.0
842d115ffffffff,2.0,0.0,0.0
842d125ffffffff,155.0,0.0,0.0
842d127ffffffff,7.0,0.0,0.0
842d12bffffffff,1.0,0.0,0.0
842d12dffffffff,7.0,0.0,0.0
842d143ffffffff,2.0,0.0,0.0
842d147ffffffff,1.0,0.0,0.0
842d14bffffffff,8.0,0.0,0.0
842d161ffffffff,2.0,0.0,0.0
842d181ffffffff,2.0,0.0,0.0
842d183ffffffff,2.0,0.0,0.0
842d199ffffffff,1.0,0.0,0.0
842d1a5ffffffff,2.0,0.0,0.0
842d1c9ffffffff,3.0,0.0,0.0
842d1d3ffffffff,1.0,0.0,0.0
842d1d9ffffffff,10.0,0.0,0.0
842d227ffffffff,82.0,0.0,0.0
842d28bffffffff,1.0,0.0,0.0
842d2dbffffffff,1.0,0.0,0.0
842d303ffffffff,5.0,0.0,0.0
842d307ffffffff,3.0,0.0,0.0
842d311ffffffff,10.0,1.0,0.0
842d31bffffffff,2.0,0.0,0.0
842d31dffffffff,2.0,0.0,0.0
842d32bffffffff,34.0,0.0,0.0
842d331ffffffff,47.0,0.0,0.0
842d333ffffffff,131.0,0.0,0.0
842d337ffffffff,2.0,0.0,0.0
842d33bffffffff,11.0,0.0,0.0
842d349ffffffff,4.0,0.0,0.0
842d351ffffffff,8.0,0.0,0.0
842d353ffffffff,2.0,0.0,0.0
842d357ffffffff,4.0,0.0,0.0
842d359ffffffff,6.0,0.0,0.0
842d35bffffffff,35.0,0.0,0.0
842d35dffffffff,16.0,0.0,0.0
842d561ffffffff,3.0,0.0,0.0
842d567ffffffff,1.0,0.0,0.0
842d569ffffffff,5.0,0.0,0.0
842d5c3ffffffff,2.0,0.0,0.0
842d641ffffffff,7.0,0.0,0.0
842d64dffffffff,30.0,0.0,0.0
842d701ffffffff,5.0,0.0,0.0
842d721ffffffff,4.0,0.0,0.0
842d729ffffffff,7.0,0.0,0.0
842d735ffffffff,2.0,0.0,0.0
842d849ffffffff,2.0,0.0,0.0
842d8c7ffffffff,1.0,0.0,0.0
842da09ffffffff,4.0,0.0,0.0
842da13ffffffff,5.0,0.0,0.0
842da17ffffffff,384.0,0.0,0.0
842da19ffffffff,38.0,0.0,0.0
842da1bffffffff,53.0,0.0,0.0
842da23ffffffff,12.0,0.0,0.0
842da25ffffffff,7.0,0.0,0.0
842da27ffffffff,2.0,0.0,0.0
842da3bffffffff,2.0,0.0,0.0
842da45ffffffff,14.0,0.0,0.0
842da47ffffffff,1.0,0.0,0.0
842da4dffffffff,1.0,0.0,0.0
842da51ffffffff,27.0,0.0,0.0
842da53ffffffff,6.0,0.0,0.0
842da5dffffffff,101.0,0.0,0.0
842da69ffffffff,2.0,0.0,0.0
842da6bffffffff,12.0,0.0,0.0
842da81ffffffff,107.0,0.0,0.0
842da8dffffffff,26.0,0.0,0.0
842da95ffffffff,2.0,0.0,0.0
842dab1ffffffff,4.0,0.0,0.0
842dac5ffffffff,23.0,0.0,0.0
842dac9ffffffff,27.0,0.0,0.0
842dacdffffffff,5.0,0.0,0.0
842dae9ffffffff,43.0,0.0,0.0
842db01ffffffff,724.0,23.0,0.0
842db03ffffffff,730.0,161.0,0.0
842db05ffffffff,608.0,30.0,0.0
842db07ffffffff,1.0,0.0,0.0
842db0bffffffff,760.0,120.0,0.0
842db0dffffffff,225.0,18.0,0.0
842db11ffffffff,104.0,27.0,0.0
842db15ffffffff,34.0,7.0,0.0
842db19ffffffff,2.0,0.0,0.0
842db1bffffffff,41.0,0.0,0.0
842db1dffffffff,312.0,45.0,0.0
842db21ffffffff,16.0,0.0,0.0
842db23ffffffff,2.0,0.0,0.0
842db25ffffffff,100.0,0.0,0.0
842db29ffffffff,9.0,0.0,0.0
842db2bffffffff,21.0,0.0,0.0
842db2dffffffff,176.0,0.0,0.0
842db37ffffffff,22.0,0.0,0.0
842db3dffffffff,13.0,0.0,0.0
842db57ffffffff,2.0,0.0,0.0
842db63ffffffff,34.0,4.0,0.0
842db67ffffffff,152.0,2.0,0.0
842e0a1ffffffff,2.0,0.0,0.0
842e0adffffffff,1.0,0.0,0.0
842e0c9ffffffff,2.0,0.0,0.0
842e0d1ffffffff,5.0,0.0,0.0
842e191ffffffff,1.0,0.0,0.0
842e1b5ffffffff,7.0,2.0,0.0
842e1b9ffffffff,7.0,3.0,0.0
842e1bdffffffff,3.0,2.0,0.0
842e1e7ffffffff,1.0,1.0,0.0
842e299ffffffff,2.0,0.0,0.0
842e29bffffffff,3.0,0.0,0.0
842e449ffffffff,3.0,0.0,0.0
842e44dffffffff,6.0,0.0,0.0
842e46dffffffff,2.0,0.0,0.0
842e601ffffffff,1.0,0.0,0.0
842e605ffffffff,3.0,0.0,0.0
842e607ffffffff,1.0,0.0,0.0
842e60bffffffff,11.0,0.0,0.0
842e60dffffffff,1.0,0.0,0.0
842e611ffffffff,80.0,4.0,0.0
842e613ffffffff,10.0,0.0,0.0
842e615ffffffff,56.0,6.0,0.0
842e617ffffffff,1.0,0.0,0.0
842e619ffffffff,45.0,0.0,0.0
842e61dffffffff,3.0,0.0,0.0
842e627ffffffff,2.0,0.0,0.0
842e639ffffffff,9.0,1.0,0.0
842e647ffffffff,3.0,0.0,0.0
842e657ffffffff,2.0,0.0,0.0
842e663ffffffff,1.0,0.0,0.0
842e665ffffffff,1.0,0.0,0.0
842e683ffffffff,3.0,0.0,0.0
842e689ffffffff,271.0,0.0,0.0
842e68bffffffff,3.0,0.0,0.0
842e68dffffffff,2.0,0.0,0.0
842e699ffffffff,5.0,0.0,0.0
842e69bffffffff,4.0,0.0,0.0
842e6b5ffffffff,5.0,0.0,0.0
842e6bbffffffff,1.0,0.0,0.0
842e6c3ffffffff,2.0,0.0,0.0
842e6c5ffffffff,2.0,0.0,0.0
842e6c7ffffffff,10.0,0.0,0.0
842e6d5ffffffff,91.0,0.0,0.0
842e6d7ffffffff,6.0,0.0,0.0
842e72bffffffff,2.0,0.0,0.0
842e745ffffffff,1.0,0.0,0.0
842e747ffffffff,1.0,0.0,0.0
842e749ffffffff,21.0,1.0,0.0
842e74dffffffff,1.0,0.0,0.0
842e751ffffffff,4.0,0.0,0.0
842e759ffffffff,2.0,0.0,0.0
842e75dffffffff,11.0,0.0,0.0
842eac9ffffffff,2.0,0.0,0.0
842ead5ffffffff,1.0,0.0,0.0
842ec03ffffffff,6.0,0.0,0.0
842ec23ffffffff,6.0,0.0,0.0
842ec2dffffffff,3.0,0.0,0.0
842ec3dffffffff,2.0,0.0,0.0
842ec95ffffffff,8.0,0.0,0.0
842ec9bffffffff,1.0,0.0,0.0
842eca7ffffffff,1.0,0.0,0.0
842ecb9ffffffff,12.0,0.0,0.0
842ecdbffffffff,6.0,0.0,0.0
842ed53ffffffff,3.0,0.0,0.0
842ef67ffffffff,2.0,0.0,0.0
842f587ffffffff,3.0,0.0,0.0
842f597ffffffff,2.0,0.0,0.0
842f5a1ffffffff,41.0,2.0,0.0
842f5a3ffffffff,200.0,7.0,0.0
842f5a5ffffffff,22.0,2.0,0.0
842f5a7ffffffff,4.0,0.0,0.0
842f5a9ffffffff,6.0,0.0,0.0
842f5abffffffff,140.0,11.0,0.0
842f5adffffffff,28.0,4.0,0.0
842f5b1ffffffff,6.0,0.0,0.0
842f5b3ffffffff,2.0,0.0,0.0
842f5b5ffffffff,5.0,0.0,0.0
842f5b9ffffffff,23.0,1.0,0.0
842f5bbffffffff,3.0,0.0,0.0
842f5bdffffffff,215.0,15.0,0.0
843000dffffffff,2.0,0.0,0.0
843010bffffffff,2.0,0.0,0.0
8430115ffffffff,6.0,0.0,0.0
8430123ffffffff,2.0,0.0,0.0
843015bffffffff,4.0,0.0,0.0
843019bffffffff,5.0,0.0,0.0
8430229ffffffff,2.0,0.0,0.0
8430251ffffffff,2.0,0.0,0.0
843025dffffffff,9.0,0.0,0.0
84302b7ffffffff,59.0,0.0,0.0
8430305ffffffff,50.0,12.0,0.0
8430325ffffffff,29.0,0.0,0.0
8430329ffffffff,7.0,0.0,0.0
8430363ffffffff,1.0,0.0,0.0
8430815ffffffff,28.0,0.0,0.0
8430827ffffffff,2.0,0.0,0.0
8430833ffffffff,60.0,0.0,0.0
8430839ffffffff,3.0,0.0,0.0
843083bffffffff,2.0,0.0,0.0
843084bffffffff,6.0,0.0,0.0
8430855ffffffff,1.0,0.0,0.0
8430905ffffffff,1.0,0.0,0.0
8430911ffffffff,13.0,0.0,0.0
8430915ffffffff,2.0,0.0,0.0
843091bffffffff,2.0,0.0,0.0
843091dffffffff,1.0,0.0,0.0
8430921ffffffff,2.0,0.0,0.0
8430929ffffffff,2.0,1.0,0.0
8430963ffffffff,8.0,1.0,0.0
8430981ffffffff,13.0,0.0,0.0
8430983ffffffff,3.0,0.0,0.0
8430985ffffffff,6.0,0.0,0.0
8430987ffffffff,8.0,0.0,0.0
8430989ffffffff,24.0,0.0,0.0
843098dffffffff,29.0,0.0,0.0
8430991ffffffff,65.0,0.0,0.0
8430995ffffffff,109.0,0.0,0.0
8430997ffffffff,8.0,0.0,0.0
84309a1ffffffff,3.0,3.0,0.0
84309a3ffffffff,7.0,4.0,0.0
84309a5ffffffff,128.0,104.0,0.0
84309a7ffffffff,6.0,3.0,0.0
84309a9ffffffff,2.0,2.0,0.0
84309abffffffff,4.0,4.0,0.0
84309adffffffff,27.0,26.0,0.0
84309b1ffffffff,16.0,0.0,0.0
84309b3ffffffff,12.0,0.0,0.0
84309b5ffffffff,15.0,3.0,0.0
84309b9ffffffff,22.0,0.0,0.0
84309bbffffffff,12.0,0.0,0.0
84309bdffffffff,4.0,4.0,0.0
84309d3ffffffff,20.0,0.0,0.0
84309d5ffffffff,2.0,0.0,0.0
84309d9ffffffff,63.0,0.0,0.0
84309e1ffffffff,6.0,0.0,0.0
84309e5ffffffff,3.0,3.0,0.0
84309e7ffffffff,7.0,0.0,0.0
84309ebffffffff,2.0,0.0,0.0
8430a13ffffffff,4.0,0.0,0.0
8430a27ffffffff,4.0,0.0,0.0
8430a31ffffffff,1.0,0.0,0.0
8430a3bffffffff,2.0,0.0,0.0
8430acdffffffff,5.0,0.0,0.0
8430c05ffffffff,4.0,0.0,0.0
8430c07ffffffff,2.0,0.0,0.0
8430c0dffffffff,3.0,0.0,0.0
8430c15ffffffff,5.0,0.0,0.0
8430c17ffffffff,9.0,0.0,0.0
8430c1dffffffff,20.0,0.0,0.0
8430c29ffffffff,16.0,0.0,0.0
8430c2bffffffff,1.0,0.0,0.0
8430c2dffffffff,2.0,0.0,0.0
8430c41ffffffff,4.0,0.0,0.0
8430c43ffffffff,1.0,0.0,0.0
8430c45ffffffff,2.0,0.0,0.0
8430c47ffffffff,2.0,0.0,0.0
8430c49ffffffff,12.0,0.0,0.0
8430c4dffffffff,3.0,0.0,0.0
8430c5dffffffff,2.0,0.0,0.0
8430c61ffffffff,12.0,0.0,0.0
8430c63ffffffff,9.0,0.0,0.0
8430c65ffffffff,4.0,0.0,0.0
8430c67ffffffff,28.0,0.0,0.0
8430ce5ffffffff,2.0,0.0,0.0
8430d03ffffffff,9.0,0.0,0.0
8430d11ffffffff,5.0,0.0,0.0
8430d15ffffffff,8.0,0.0,0.0
8430d1dffffffff,7.0,0.0,0.0
8430d5bffffffff,1.0,0.0,0.0
8430d87ffffffff,1.0,0.0,0.0
8430d93ffffffff,3.0,0.0,0.0
8430d97ffffffff,12.0,0.0,0.0
8430d9bffffffff,8.0,0.0,0.0
8430e01ffffffff,3.0,0.0,0.0
8430e03ffffffff,13.0,0.0,0.0
8430e07ffffffff,20.0,0.0,0.0
8430e09ffffffff,39.0,0.0,0.0
8430e0bffffffff,60.0,0.0,0.0
8430e11ffffffff,2.0,0.0,0.0
8430e15ffffffff,6.0,0.0,0.0
8430e17ffffffff,2.0,0.0,0.0
8430e1dffffffff,29.0,0.0,0.0
8430e21ffffffff,2.0,0.0,0.0
8430e23ffffffff,2.0,0.0,0.0
8430e25ffffffff,35.0,0.0,0.0
8430e29ffffffff,4.0,0.0,0.0
8430e2bffffffff,59.0,0.0,0.0
8430e31ffffffff,6.0,0.0,0.0
8430e33ffffffff,2.0,0.0,0.0
8430e35ffffffff,4.0,0.0,0.0
8430e37ffffffff,20.0,0.0,0.0
8430e39ffffffff,2.0,0.0,0.0
8430e3dffffffff,1.0,0.0,0.0
8430e41ffffffff,3.0,0.0,0.0
8430e43ffffffff,1.0,0.0,0.0
8430e53ffffffff,4.0,0.0,0.0
8430e55ffffffff,6.0,0.0,0.0
8430e57ffffffff,3.0,0.0,0.0
8430e87ffffffff,4.0,0.0,0.0
8430e89ffffffff,2.0,0.0,0.0
8430ecbffffffff,1.0,0.0,0.0
8430ee7ffffffff,2.0,0.0,0.0
8430eedffffffff,3.0,0.0,0.0
8430f31ffffffff,1.0,0.0,0.0
8430f33ffffffff,2.0,0.0,0.0
8431089ffffffff,2.0,0.0,0.0
8431183ffffffff,2.0,0.0,0.0
84312edffffffff,2.0,0.0,0.0
8431429ffffffff,1.0,0.0,0.0
843142dffffffff,2.0,0.0,0.0
8431613ffffffff,7.0,0.0,0.0
843161bffffffff,1.0,0.0,0.0
843163bffffffff,2.0,0.0,0.0
8431649ffffffff,5.0,0.0,0.0
84316c1ffffffff,2.0,0.0,0.0
84316c5ffffffff,19.0,0.0,0.0
84316cdffffffff,1.0,0.0,0.0
84316e7ffffffff,24.0,0.0,0.0
843180bffffffff,2.0,0.0,0.0
8431819ffffffff,75.0,3.0,0.0
8431827ffffffff,1.0,0.0,0.0
8431851ffffffff,8.0,0.0,0.0
8431853ffffffff,8.0,3.0,0.0
8431857ffffffff,81.0,1.0,0.0
8431859ffffffff,6.0,0.0,0.0
843185bffffffff,265.0,21.0,0.0
8431889ffffffff,11.0,0.0,0.0
84318c1ffffffff,2.0,0.0,0.0
84318c3ffffffff,1.0,0.0,0.0
84318c7ffffffff,10.0,0.0,0.0
84318d1ffffffff,82.0,0.0,0.0
84318d3ffffffff,5.0,0.0,0.0
84318d7ffffffff,10.0,0.0,0.0
8431909ffffffff,2.0,0.0,0.0
8431915ffffffff,2.0,0.0,0.0
8431927ffffffff,9.0,0.0,0.0
8431997ffffffff,2.0,0.0,0.0
84319c9ffffffff,2.0,0.0,0.0
84319ddffffffff,4.0,0.0,0.0
8431a85ffffffff,59.0,5.0,0.0
8431aa1ffffffff,83.0,2.0,0.0
8431aa3ffffffff,2.0,0.0,0.0
8431aa5ffffffff,343.0,15.0,0.0
8431aa7ffffffff,33.0,16.0,0.0
8431aa9ffffffff,68.0,0.0,0.0
8431aabffffffff,48.0,3.0,0.0
8431aadffffffff,173.0,12.0,0.0
8431ab5ffffffff,2.0,0.0,0.0
8431abdffffffff,8.0,0.0,0.0
8431ae3ffffffff,15.0,0.0,0.0
8431ae7ffffffff,4.0,0.0,0.0
8431b47ffffffff,2.0,0.0,0.0
8438105ffffffff,1.0,0.0,0.0
8438161ffffffff,2.0,0.0,0.0
8438169ffffffff,4.0,0.0,0.0
8438243ffffffff,2.0,0.0,0.0
8438245ffffffff,3.0,0.0,0.0
8438247ffffffff,53.0,0.0,0.0
8438251ffffffff,9.0,0.0,0.0
8438255ffffffff,58.0,0.0,0.0
8438259ffffffff,9.0,0.0,0.0
843825bffffffff,119.0,0.0,0.0
843825dffffffff,2.0,0.0,0.0
8438269ffffffff,4.0,0.0,0.0
843826bffffffff,63.0,0.0,0.0
843834dffffffff,8.0,0.0,0.0
8438367ffffffff,7.0,2.0,0.0
8438369ffffffff,2.0,2.0,0.0
8438433ffffffff,2.0,0.0,0.0
84384c5ffffffff,2.0,0.0,0.0
84384e3ffffffff,2.0,0.0,0.0
8438625ffffffff,8.0,0.0,0.0
843865bffffffff,6.0,0.0,0.0
8438667ffffffff,2.0,0.0,0.0
8438699ffffffff,1.0,0.0,0.0
84386d3ffffffff,7.0,0.0,0.0
84386e1ffffffff,3.0,0.0,0.0
84386e3ffffffff,6.0,0.0,0.0
84386ebffffffff,1.0,0.0,0.0
843871bffffffff,1.0,0.0,0.0
8439001ffffffff,60.0,0.0,0.0
8439003ffffffff,208.0,0.0,0.0
8439005ffffffff,26.0,0.0,0.0
8439007ffffffff,130.0,0.0,0.0
8439009ffffffff,112.0,0.0,0.0
843900bffffffff,394.0,0.0,0.0
843900dffffffff,128.0,1.0,0.0
8439011ffffffff,23.0,0.0,0.0
8439013ffffffff,5.0,0.0,0.0
8439015ffffffff,10.0,0.0,0.0
8439017ffffffff,2.0,0.0,0.0
8439019ffffffff,55.0,0.0,0.0
843901bffffffff,124.0,0.0,0.0
843901dffffffff,999.0,0.0,0.0
8439021ffffffff,20.0,0.0,0.0
8439023ffffffff,29.0,0.0,0.0
8439025ffffffff,66.0,0.0,0.0
8439027ffffffff,42.0,0.0,0.0
8439029ffffffff,174.0,0.0,0.0
843902bffffffff,175.0,0.0,0.0
843902dffffffff,126.0,0.0,0.0
8439031ffffffff,8.0,0.0,0.0
8439033ffffffff,8.0,0.0,0.0
8439035ffffffff,70.0,0.0,0.0
8439039ffffffff,288.0,0.0,0.0
843903bffffffff,118.0,0.0,0.0
843903dffffffff,262.0,0.0,0.0
8439041ffffffff,151.0,0.0,0.0
8439043ffffffff,43.0,0.0,0.0
8439045ffffffff,22.0,0.0,0.0
8439047ffffffff,281.0,0.0,0.0
8439049ffffffff,43.0,0.0,0.0
843904bffffffff,104.0,0.0,0.0
843904dffffffff,29.0,0.0,0.0
8439051ffffffff,96.0,0.0,0.0
8439053ffffffff,30.0,0.0,0.0
8439055ffffffff,31.0,0.0,0.0
8439057ffffffff,124.0,0.0,0.0
8439059ffffffff,38.0,0.0,0.0
843905bffffffff,210.0,0.0,0.0
843905dffffffff,71.0,0.0,0.0
8439061ffffffff,173.0,0.0,0.0
8439063ffffffff,114.0,0.0,0.0
8439065ffffffff,55.0,0.0,0.0
8439067ffffffff,142.0,0.0,0.0
