cell_id,Alauda arvensis,Alauda arvensis [arvensis Group],Alauda arvensis [pekinensis Group],Alauda arvensis japonica/intermedia
832086fffffffff,1.0,0.0,0.0,0.0
83209bfffffffff,2.0,0.0,0.0,0.0
8320a2fffffffff,3.0,0.0,0.0,0.0
8320a6fffffffff,4.0,0.0,0.0,0.0
8320b3fffffffff,4.0,0.0,0.0,0.0
8320c8fffffffff,5.0,0.0,0.0,0.0
8320e0fffffffff,20.0,0.0,0.0,0.0
8320e2fffffffff,26.0,0.0,0.0,0.0
8320e3fffffffff,27.0,0.0,0.0,0.0
8320e4fffffffff,3.0,0.0,0.0,0.0
8320e5fffffffff,1.0,0.0,0.0,0.0
8320e6fffffffff,5.0,0.0,0.0,0.0
8320e9fffffffff,2.0,0.0,0.0,0.0
8320f4fffffffff,5.0,0.0,0.0,0.0
8320f5fffffffff,11.0,0.0,0.0,0.0
83210cfffffffff,1.0,0.0,0.0,0.0
832121fffffffff,2.0,0.0,0.0,0.0
832123fffffffff,66.0,0.0,0.0,0.0
832125fffffffff,1.0,0.0,0.0,0.0
832126fffffffff,1.0,0.0,0.0,0.0
83212cfffffffff,2.0,0.0,0.0,0.0
83212dfffffffff,2.0,0.0,0.0,0.0
832148fffffffff,11.0,0.0,0.0,0.0
832149fffffffff,3.0,0.0,0.0,0.0
83214afffffffff,7.0,0.0,0.0,0.0
832150fffffffff,36.0,0.0,0.0,0.0
832152fffffffff,129.0,0.0,0.0,0.0
832153fffffffff,18.0,0.0,0.0,0.0
832156fffffffff,3.0,0.0,0.0,0.0
832198fffffffff,2.0,0.0,0.0,0.0
832199fffffffff,1.0,0.0,0.0,0.0
832403fffffffff,7.0,0.0,0.0,0.0
832404fffffffff,16.0,0.0,0.0,0.0
832405fffffffff,8.0,0.0,0.0,0.0
832406fffffffff,19.0,0.0,0.0,0.0
83240afffffffff,6.0,0.0,0.0,0.0
83241dfffffffff,3.0,0.0,0.0,0.0
832421fffffffff,7.0,0.0,0.0,0.0
832425fffffffff,8.0,0.0,0.0,0.0
832426fffffffff,4.0,0.0,0.0,0.0
832428fffffffff,7.0,0.0,0.0,0.0
832429fffffffff,8.0,0.0,0.0,0.0
83242cfffffffff,88.0,0.0,0.0,0.0
83242dfffffffff,32.0,0.0,0.0,0.0
832431fffffffff,32.0,0.0,0.0,0.0
83244bfffffffff,6.0,0.0,0.0,0.0
83244cfffffffff,2.0,0.0,0.0,0.0
832450fffffffff,6.0,0.0,0.0,0.0
832456fffffffff,2.0,0.0,0.0,0.0
832460fffffffff,104.0,0.0,0.0,0.0
832461fffffffff,7.0,0.0,0.0,0.0
832462fffffffff,7.0,0.0,0.0,0.0
832463fffffffff,9.0,0.0,0.0,0.0
832464fffffffff,8.0,0.0,0.0,0.0
832466fffffffff,22.0,0.0,0.0,0.0
83246afffffffff,4.0,0.0,0.0,0.0
83246cfffffffff,7.0,0.0,0.0,0.0
83246dfffffffff,10.0,0.0,0.0,0.0
832474fffffffff,3.0,0.0,0.0,0.0
832475fffffffff,46.0,0.0,0.0,0.0
832476fffffffff,9.0,0.0,0.0,0.0
832483fffffffff,4.0,0.0,0.0,0.0
832488fffffffff,2.0,0.0,0.0,0.0
83248afffffffff,5.0,0.0,0.0,0.0
83248bfffffffff,2.0,0.0,0.0,0.0
83248efffffffff,34.0,0.0,0.0,0.0
83249dfffffffff,8.0,0.0,0.0,0.0
8324d5fffffffff,2.0,0.0,0.0,0.0
8324e9fffffffff,1.0,0.0,0.0,0.0
832500fffffffff,30.0,0.0,0.0,0.0
832502fffffffff,8.0,0.0,0.0,0.0
832503fffffffff,6.0,0.0,0.0,0.0
83250bfffffffff,6.0,0.0,0.0,0.0
83250dfffffffff,2.0,0.0,0.0,0.0
832510fffffffff,10.0,0.0,0.0,0.0
832511fffffffff,15.0,0.0,0.0,0.0
832512fffffffff,11.0,0.0,0.0,0.0
832513fffffffff,20.0,0.0,0.0,0.0
832514fffffffff,3.0,0.0,0.0,0.0
832516fffffffff,2.0,0.0,0.0,0.0
83251afffffffff,4.0,0.0,0.0,0.0
832535fffffffff,1.0,0.0,0.0,0.0
832540fffffffff,77.0,0.0,0.0,0.0
832541fffffffff,13.0,0.0,0.0,0.0
832542fffffffff,20.0,0.0,1.0,0.0
832544fffffffff,2.0,0.0,0.0,0.0
832550fffffffff,3.0,0.0,0.0,0.0
83255afffffffff,16.0,0.0,0.0,0.0
83255bfffffffff,10.0,0.0,0.0,0.0
832571fffffffff,5.0,0.0,0.0,0.0
8325a1fffffffff,1.0,0.0,0.0,0.0
8325a8fffffffff,1.0,0.0,0.0,0.0
8325aafffffffff,2.0,0.0,0.0,0.0
8325acfffffffff,40.0,0.0,0.0,0.0
8325aefffffffff,6.0,0.0,0.0,0.0
8325b0fffffffff,15.0,0.0,2.0,0.0
8325b3fffffffff,2.0,0.0,0.0,0.0
8325b4fffffffff,8.0,0.0,0.0,0.0
8328d1fffffffff,416.0,34.0,0.0,0.0
832c00fffffffff,65.0,0.0,0.0,0.0
832c01fffffffff,43.0,0.0,0.0,0.0
832c03fffffffff,42.0,0.0,0.0,0.0
832c04fffffffff,508.0,0.0,0.0,0.0
832c05fffffffff,362.0,0.0,0.0,0.0
832c06fffffffff,57.0,0.0,0.0,0.0
832c08fffffffff,4.0,0.0,0.0,0.0
832c09fffffffff,33.0,0.0,0.0,0.0
832c0afffffffff,9.0,0.0,0.0,0.0
832c0bfffffffff,322.0,0.0,0.0,0.0
832c0cfffffffff,99.0,0.0,0.0,0.0
832c0dfffffffff,2.0,0.0,0.0,0.0
832c10fffffffff,2.0,0.0,0.0,0.0
832c12fffffffff,6.0,0.0,0.0,0.0
832c13fffffffff,6.0,0.0,0.0,0.0
832c14fffffffff,1.0,0.0,0.0,0.0
832c15fffffffff,20.0,0.0,0.0,0.0
832c18fffffffff,1.0,0.0,0.0,0.0
832c19fffffffff,43.0,0.0,0.0,0.0
832c1bfffffffff,4.0,0.0,0.0,0.0
832c1dfffffffff,14.0,0.0,0.0,0.0
832c1efffffffff,18.0,0.0,0.0,0.0
832c20fffffffff,55.0,0.0,0.0,0.0
832c21fffffffff,53.0,0.0,0.0,0.0
832c22fffffffff,26.0,0.0,0.0,0.0
832c23fffffffff,82.0,0.0,0.0,0.0
832c24fffffffff,2.0,0.0,0.0,0.0
832c26fffffffff,17.0,0.0,0.0,0.0
832c28fffffffff,19.0,0.0,0.0,0.0
832c2afffffffff,239.0,0.0,0.0,0.0
832c2bfffffffff,4.0,0.0,0.0,0.0
832c2cfffffffff,1.0,0.0,0.0,0.0
832c2efffffffff,134.0,0.0,0.0,0.0
832c31fffffffff,20.0,0.0,0.0,0.0
832c33fffffffff,30.0,0.0,0.0,0.0
832c36fffffffff,3.0,0.0,0.0,0.0
832c4cfffffffff,1.0,0.0,0.0,0.0
832c56fffffffff,4.0,0.0,0.0,0.0
832c66fffffffff,10.0,0.0,0.0,0.0
832c6afffffffff,2.0,0.0,0.0,0.0
832c72fffffffff,5.0,0.0,0.0,0.0
832c76fffffffff,23.0,0.0,0.0,0.0
832c83fffffffff,5.0,0.0,0.0,0.0
832c88fffffffff,1.0,0.0,0.0,0.0
832c8afffffffff,3.0,0.0,0.0,0.0
832c8cfffffffff,3.0,0.0,0.0,0.0
832c8dfffffffff,10.0,0.0,0.0,0.0
832c8efffffffff,10.0,0.0,0.0,0.0
832c90fffffffff,31.0,0.0,0.0,0.0
832c91fffffffff,45.0,0.0,0.0,0.0
832c93fffffffff,269.0,6.0,0.0,0.0
832c98fffffffff,11.0,0.0,0.0,0.0
832c9dfffffffff,3.0,0.0,0.0,0.0
832ca4fffffffff,6.0,0.0,0.0,0.0
832cacfffffffff,18.0,0.0,0.0,0.0
832cc0fffffffff,63.0,0.0,0.0,0.0
832cc2fffffffff,11.0,0.0,0.0,0.0
832cc3fffffffff,7.0,0.0,0.0,0.0
832cc6fffffffff,10.0,0.0,0.0,0.0
832ccbfffffffff,5.0,0.0,0.0,0.0
832ccefffffffff,2.0,0.0,0.0,0.0
832cd4fffffffff,21.0,0.0,0.0,0.0
832cd5fffffffff,10.0,0.0,0.0,0.0
832cd6fffffffff,2.0,0.0,0.0,0.0
832cd9fffffffff,5.0,0.0,0.0,0.0
832cdafffffffff,2.0,0.0,0.0,0.0
832cddfffffffff,4.0,0.0,0.0,0.0
832ce4fffffffff,77.0,0.0,0.0,0.0
832ce5fffffffff,26.0,0.0,0.0,0.0
832cf0fffffffff,41.0,0.0,0.0,0.0
832cf1fffffffff,6.0,0.0,0.0,0.0
832cf2fffffffff,7.0,0.0,0.0,0.0
832cf3fffffffff,93.0,0.0,0.0,0.0
832cf5fffffffff,27.0,0.0,0.0,0.0
832cf6fffffffff,10.0,0.0,0.0,0.0
832d00fffffffff,2.0,0.0,0.0,0.0
832d02fffffffff,15.0,0.0,0.0,0.0
832d03fffffffff,79.0,0.0,0.0,0.0
832d05fffffffff,2.0,0.0,0.0,0.0
832d06fffffffff,18.0,0.0,0.0,0.0
832d10fffffffff,41.0,0.0,0.0,0.0
832d11fffffffff,4.0,0.0,0.0,0.0
832d12fffffffff,29.0,0.0,0.0,0.0
832d13fffffffff,12.0,0.0,0.0,0.0
832d14fffffffff,69.0,0.0,0.0,0.0
832d15fffffffff,15.0,0.0,0.0,0.0
832d16fffffffff,10.0,0.0,0.0,0.0
832d18fffffffff,4.0,0.0,0.0,0.0
832d19fffffffff,7.0,0.0,0.0,0.0
832d1afffffffff,1.0,0.0,0.0,0.0
832d1bfffffffff,2.0,0.0,0.0,0.0
832d1cfffffffff,5.0,0.0,0.0,0.0
832d1dfffffffff,20.0,0.0,0.0,0.0
832d1efffffffff,6.0,0.0,0.0,0.0
832d22fffffffff,31.0,0.0,0.0,0.0
832d2dfffffffff,11.0,0.0,0.0,0.0
832d30fffffffff,21.0,0.0,0.0,0.0
832d31fffffffff,32.0,0.0,0.0,0.0
832d32fffffffff,54.0,0.0,0.0,0.0
832d33fffffffff,144.0,0.0,0.0,0.0
832d34fffffffff,6.0,0.0,0.0,0.0
832d35fffffffff,5.0,0.0,0.0,0.0
832d36fffffffff,9.0,0.0,0.0,0.0
832d4afffffffff,1.0,0.0,0.0,0.0
832d50fffffffff,1.0,0.0,0.0,0.0
832d51fffffffff,2.0,0.0,0.0,0.0
832d52fffffffff,2.0,0.0,0.0,0.0
832d54fffffffff,2.0,0.0,0.0,0.0
832d58fffffffff,2.0,0.0,0.0,0.0
832d5cfffffffff,50.0,0.0,0.0,0.0
832d5dfffffffff,5.0,0.0,0.0,0.0
832d62fffffffff,2.0,0.0,0.0,0.0
832d64fffffffff,75.0,0.0,0.0,0.0
832d66fffffffff,3.0,0.0,0.0,0.0
832d71fffffffff,6.0,0.0,0.0,0.0
832d75fffffffff,2.0,0.0,0.0,0.0
832d76fffffffff,6.0,0.0,0.0,0.0
832d84fffffffff,11.0,0.0,0.0,0.0
832d94fffffffff,2.0,0.0,0.0,0.0
832d95fffffffff,2.0,0.0,0.0,0.0
832da1fffffffff,355.0,0.0,0.0,0.0
832da2fffffffff,6.0,0.0,0.0,0.0
832da3fffffffff,2.0,0.0,0.0,0.0
832da4fffffffff,1.0,0.0,0.0,0.0
832da5fffffffff,87.0,0.0,0.0,0.0
832da6fffffffff,8.0,0.0,0.0,0.0
832da8fffffffff,53.0,0.0,0.0,0.0
832da9fffffffff,2.0,0.0,0.0,0.0
832dabfffffffff,16.0,0.0,0.0,0.0
832dacfffffffff,16.0,0.0,0.0,0.0
832dadfffffffff,2.0,0.0,0.0,0.0
832daefffffffff,51.0,0.0,0.0,0.0
832db0fffffffff,1058.0,84.0,0.0,0.0
832db1fffffffff,247.0,10.0,0.0,0.0
832db2fffffffff,273.0,34.0,0.0,0.0
832db3fffffffff,2.0,0.0,0.0,0.0
832db6fffffffff,660.0,58.0,0.0,0.0
832e0afffffffff,4.0,0.0,0.0,0.0
832e0cfffffffff,13.0,0.0,0.0,0.0
832e0dfffffffff,27.0,0.0,0.0,2.0
832e12fffffffff,6.0,0.0,0.0,3.0
832e13fffffffff,7.0,0.0,0.0,0.0
832e18fffffffff,2.0,0.0,0.0,0.0
832e19fffffffff,3.0,0.0,0.0,0.0
832e1afffffffff,8.0,0.0,0.0,0.0
832e1bfffffffff,32.0,0.0,0.0,2.0
832e1cfffffffff,1.0,0.0,0.0,0.0
832e1dfffffffff,1.0,0.0,0.0,1.0
832e1efffffffff,2.0,0.0,0.0,1.0
832e29fffffffff,16.0,0.0,0.0,6.0
832e2dfffffffff,24.0,0.0,0.0,0.0
832e44fffffffff,16.0,0.0,0.0,0.0
832e60fffffffff,79.0,0.0,0.0,1.0
832e61fffffffff,166.0,0.0,0.0,2.0
832e63fffffffff,8.0,0.0,0.0,2.0
832e64fffffffff,3.0,0.0,0.0,0.0
832e68fffffffff,78.0,0.0,0.0,0.0
832e69fffffffff,13.0,0.0,0.0,0.0
832e6afffffffff,2.0,0.0,0.0,0.0
832e6bfffffffff,7.0,0.0,0.0,0.0
832e6cfffffffff,4.0,0.0,0.0,2.0
832e6dfffffffff,12.0,0.0,0.0,0.0
832e6efffffffff,5.0,0.0,0.0,0.0
832e71fffffffff,2.0,0.0,0.0,2.0
832e74fffffffff,49.0,0.0,0.0,0.0
832e75fffffffff,11.0,0.0,0.0,1.0
832e76fffffffff,2.0,0.0,0.0,0.0
832e88fffffffff,40.0,0.0,0.0,31.0
832e89fffffffff,3.0,0.0,0.0,3.0
832e8afffffffff,3.0,0.0,0.0,3.0
832e8cfffffffff,4.0,0.0,0.0,2.0
832e99fffffffff,11.0,0.0,0.0,11.0
832ea3fffffffff,2.0,0.0,2.0,0.0
832ea9fffffffff,10.0,0.0,0.0,0.0
832eacfffffffff,40.0,0.0,0.0,1.0
832eadfffffffff,16.0,0.0,0.0,1.0
832ec1fffffffff,2.0,0.0,2.0,0.0
832ec2fffffffff,3.0,0.0,0.0,0.0
832ec8fffffffff,3.0,0.0,0.0,0.0
832ec9fffffffff,5.0,0.0,0.0,0.0
832ecbfffffffff,4.0,0.0,0.0,0.0
832ef4fffffffff,1.0,0.0,0.0,0.0
832ef5fffffffff,2.0,0.0,0.0,0.0
832ef6fffffffff,23.0,0.0,0.0,0.0
832f58fffffffff,2.0,0.0,0.0,0.0
832f5afffffffff,311.0,0.0,0.0,21.0
832f5bfffffffff,72.0,0.0,0.0,29.0
833000fffffffff,5.0,0.0,0.0,0.0
833004fffffffff,2.0,0.0,0.0,0.0
833006fffffffff,10.0,0.0,0.0,0.0
833012fffffffff,3.0,0.0,0.0,0.0
833015fffffffff,1.0,0.0,0.0,0.0
833019fffffffff,6.0,0.0,0.0,6.0
833030fffffffff,44.0,0.0,36.0,0.0
833032fffffffff,24.0,0.0,0.0,0.0
833036fffffffff,1.0,0.0,0.0,0.0
833081fffffffff,5.0,0.0,0.0,0.0
833083fffffffff,4.0,0.0,0.0,0.0
833084fffffffff,3.0,0.0,0.0,0.0
83308efffffffff,5.0,0.0,0.0,0.0
833093fffffffff,2.0,0.0,2.0,0.0
833098fffffffff,1.0,0.0,0.0,0.0
833099fffffffff,13.0,0.0,2.0,0.0
83309afffffffff,20.0,0.0,1.0,0.0
83309bfffffffff,65.0,0.0,13.0,0.0
83309dfffffffff,6.0,0.0,0.0,0.0
83309efffffffff,4.0,0.0,0.0,0.0
8330a1fffffffff,2.0,0.0,0.0,0.0
8330c0fffffffff,11.0,0.0,1.0,1.0
8330c1fffffffff,16.0,0.0,2.0,3.0
8330c2fffffffff,3.0,0.0,0.0,1.0
8330c4fffffffff,47.0,0.0,5.0,3.0
8330c6fffffffff,4.0,0.0,0.0,0.0
8330d0fffffffff,7.0,0.0,0.0,0.0
8330d1fffffffff,1.0,0.0,0.0,0.0
8330d9fffffffff,72.0,0.0,0.0,3.0
8330dbfffffffff,2.0,0.0,0.0,0.0
8330e0fffffffff,105.0,0.0,12.0,0.0
8330e1fffffffff,2.0,0.0,0.0,0.0
8330e2fffffffff,31.0,0.0,0.0,0.0
8330e3fffffffff,13.0,0.0,0.0,0.0
8330e4fffffffff,4.0,0.0,0.0,0.0
8330e5fffffffff,40.0,0.0,0.0,0.0
8330e8fffffffff,4.0,0.0,4.0,0.0
8330eafffffffff,7.0,0.0,0.0,1.0
8330ecfffffffff,8.0,0.0,3.0,0.0
8330eefffffffff,1.0,0.0,0.0,0.0
833105fffffffff,5.0,0.0,0.0,0.0
833110fffffffff,6.0,0.0,0.0,0.0
833113fffffffff,3.0,0.0,0.0,0.0
833126fffffffff,8.0,0.0,0.0,0.0
83312afffffffff,2.0,0.0,0.0,0.0
83312cfffffffff,2.0,0.0,0.0,0.0
83312efffffffff,1.0,0.0,0.0,0.0
833134fffffffff,3.0,0.0,0.0,0.0
83315bfffffffff,13.0,0.0,0.0,0.0
833163fffffffff,1.0,0.0,1.0,0.0
83316cfffffffff,11.0,0.0,3.0,0.0
83316efffffffff,30.0,0.0,6.0,0.0
833181fffffffff,53.0,0.0,0.0,0.0
833185fffffffff,352.0,0.0,70.0,0.0
833188fffffffff,25.0,0.0,0.0,0.0
83318cfffffffff,5.0,0.0,0.0,0.0
83318dfffffffff,34.0,0.0,4.0,0.0
83319dfffffffff,2.0,0.0,0.0,0.0
8331a3fffffffff,4.0,0.0,4.0,0.0
8331a8fffffffff,30.0,0.0,3.0,0.0
8331aafffffffff,264.0,0.0,28.0,0.0
8331abfffffffff,3.0,0.0,0.0,0.0
833422fffffffff,22.0,0.0,0.0,0.0
833441fffffffff,2.0,0.0,0.0,0.0
83344cfffffffff,3.0,0.0,0.0,0.0
833469fffffffff,1.0,0.0,0.0,0.0
83351bfffffffff,8.0,0.0,0.0,0.0
833816fffffffff,4.0,0.0,0.0,0.0
833820fffffffff,49.0,2.0,0.0,0.0
833824fffffffff,91.0,7.0,0.0,0.0
833825fffffffff,155.0,0.0,0.0,0.0
833826fffffffff,2.0,0.0,0.0,0.0
833832fffffffff,1.0,0.0,0.0,0.0
833836fffffffff,20.0,0.0,0.0,0.0
833843fffffffff,5.0,0.0,0.0,0.0
83384dfffffffff,8.0,0.0,0.0,0.0
83384efffffffff,1.0,0.0,0.0,0.0
833862fffffffff,25.0,0.0,0.0,0.0
833865fffffffff,3.0,0.0,0.0,0.0
833868fffffffff,5.0,0.0,0.0,0.0
83386afffffffff,11.0,0.0,0.0,0.0
83386dfffffffff,2.0,0.0,0.0,0.0
83386efffffffff,9.0,0.0,0.0,0.0
833871fffffffff,2.0,0.0,0.0,0.0
833875fffffffff,3.0,0.0,0.0,0.0
833900fffffffff,699.0,0.0,0.0,0.0
833901fffffffff,511.0,0.0,0.0,0.0
833902fffffffff,297.0,0.0,0.0,0.0
833903fffffffff,473.0,0.0,0.0,0.0
833904fffffffff,951.0,9.0,0.0,0.0
833905fffffffff,467.0,0.0,0.0,0.0
833906fffffffff,338.0,0.0,0.0,0.0
833908fffffffff,267.0,0.0,0.0,0.0
833909fffffffff,91.0,0.0,0.0,0.0
83390afffffffff,10.0,0.0,0.0,0.0
83390bfffffffff,29.0,0.0,0.0,0.0
83390cfffffffff,581.0,0.0,0.0,0.0
83390dfffffffff,33.0,0.0,0.0,0.0
83390efffffffff,95.0,0.0,0.0,0.0
833910fffffffff,1389.0,19.0,0.0,0.0
833911fffffffff,695.0,8.0,0.0,0.0
833915fffffffff,645.0,2.0,0.0,0.0
833918fffffffff,225.0,8.0,0.0,0.0
833919fffffffff,211.0,2.0,0.0,0.0
83391afffffffff,760.0,16.0,0.0,0.0
83391cfffffffff,293.0,7.0,0.0,0.0
83391dfffffffff,8.0,0.0,0.0,0.0
83391efffffffff,353.0,3.0,0.0,0.0
833920fffffffff,496.0,0.0,0.0,0.0
833921fffffffff,127.0,0.0,0.0,0.0
833922fffffffff,717.0,1.0,0.0,0.0
833923fffffffff,738.0,19.0,0.0,0.0
833924fffffffff,107.0,0.0,0.0,0.0
833925fffffffff,375.0,0.0,0.0,0.0
833928fffffffff,882.0,0.0,0.0,0.0
833929fffffffff,1597.0,0.0,0.0,0.0
83392afffffffff,1755.0,0.0,0.0,0.0
83392bfffffffff,1027.0,13.0,0.0,0.0
83392cfffffffff,553.0,0.0,0.0,0.0
83392dfffffffff,1120.0,2.0,0.0,0.0
83392efffffffff,1271.0,11.0,0.0,0.0
833931fffffffff,272.0,0.0,0.0,0.0
833933fffffffff,1889.0,14.0,0.0,0.0
833942fffffffff,3.0,0.0,0.0,0.0
833943fffffffff,34.0,0.0,0.0,0.0
833944fffffffff,224.0,0.0,0.0,0.0
833945fffffffff,122.0,0.0,0.0,0.0
833946fffffffff,54.0,0.0,0.0,0.0
833949fffffffff,6.0,0.0,0.0,0.0
833950fffffffff,6.0,0.0,0.0,0.0
833951fffffffff,4.0,0.0,0.0,0.0
833954fffffffff,333.0,0.0,0.0,0.0
833955fffffffff,2.0,0.0,0.0,0.0
833956fffffffff,239.0,0.0,0.0,0.0
83395cfffffffff,156.0,0.0,0.0,0.0
833960fffffffff,22.0,0.0,0.0,0.0
833961fffffffff,64.0,0.0,0.0,0.0
833962fffffffff,117.0,0.0,0.0,0.0
833963fffffffff,79.0,5.0,0.0,0.0
833964fffffffff,9.0,0.0,0.0,0.0
833965fffffffff,2.0,0.0,0.0,0.0
833966fffffffff,9.0,2.0,0.0,0.0
833968fffffffff,272.0,35.0,0.0,0.0
833969fffffffff,12.0,4.0,0.0,0.0
83396cfffffffff,351.0,27.0,0.0,0.0
83396dfffffffff,96.0,8.0,0.0,0.0
83396efffffffff,29.0,1.0,0.0,0.0
833970fffffffff,321.0,0.0,0.0,0.0
833971fffffffff,555.0,0.0,0.0,0.0
833972fffffffff,154.0,0.0,0.0,0.0
833973fffffffff,115.0,0.0,0.0,0.0
833974fffffffff,1563.0,0.0,0.0,0.0
833975fffffffff,663.0,9.0,0.0,0.0
833976fffffffff,1338.0,0.0,0.0,0.0
833981fffffffff,2.0,0.0,0.0,0.0
833982fffffffff,3.0,0.0,0.0,0.0
833983fffffffff,9.0,0.0,0.0,0.0
833985fffffffff,4.0,0.0,0.0,0.0
833988fffffffff,14.0,0.0,0.0,0.0
833989fffffffff,3.0,0.0,0.0,0.0
83398dfffffffff,11.0,0.0,0.0,0.0
83398efffffffff,2.0,0.0,0.0,0.0
833991fffffffff,13.0,0.0,0.0,0.0
833992fffffffff,3.0,0.0,0.0,0.0
833993fffffffff,2.0,0.0,0.0,0.0
83399cfffffffff,3.0,0.0,0.0,0.0
83399dfffffffff,1.0,0.0,0.0,0.0
8339a9fffffffff,5.0,0.0,0.0,0.0
8339aafffffffff,2.0,0.0,0.0,0.0
8339abfffffffff,5.0,0.0,0.0,0.0
833d00fffffffff,16.0,0.0,0.0,0.0
833d04fffffffff,9.0,0.0,0.0,0.0
833d14fffffffff,2.0,0.0,0.0,0.0
833d22fffffffff,5.0,0.0,0.0,0.0
833d32fffffffff,12.0,0.0,0.0,0.0
833d33fffffffff,56.0,0.0,0.0,0.0
833d34fffffffff,4.0,0.0,0.0,0.0
833d35fffffffff,5.0,0.0,0.0,0.0
833e62fffffffff,2.0,0.0,0.0,0.0
833e68fffffffff,23.0,2.0,0.0,0.0
833e6cfffffffff,413.0,58.0,0.0,0.0
833e6dfffffffff,4.0,0.0,0.0,0.0
833e71fffffffff,1.0,0.0,0.0,0.0
833f28fffffffff,7.0,0.0,0.0,0.0
833f29fffffffff,10.0,0.0,0.0,0.0
833f2cfffffffff,24.0,0.0,0.0,0.0
833f2dfffffffff,21.0,0.0,0.0,0.0
833f30fffffffff,25.0,0.0,0.0,0.0
833f35fffffffff,3.0,0.0,0.0,0.0
833f36fffffffff,280.0,0.0,0.0,0.0
833f44fffffffff,3.0,0.0,0.0,0.0
833f46fffffffff,2.0,0.0,0.0,0.0
833f4dfffffffff,11.0,0.0,0.0,0.0
833f60fffffffff,5.0,0.0,0.0,0.0
833f61fffffffff,40.0,0.0,0.0,0.0
833f62fffffffff,7.0,0.0,0.0,0.0
833f63fffffffff,7.0,0.0,0.0,0.0
833f64fffffffff,23.0,0.0,0.0,0.0
833f65fffffffff,3.0,0.0,0.0,0.0
833f66fffffffff,77.0,0.0,0.0,0.0
833f68fffffffff,54.0,0.0,0.0,0.0
833f69fffffffff,4.0,0.0,0.0,0.0
833f6afffffffff,4.0,0.0,0.0,0.0
833f6cfffffffff,4.0,0.0,0.0,0.0
833f6dfffffffff,18.0,0.0,0.0,0.0
833f6efffffffff,22.0,0.0,0.0,0.0
833f72fffffffff,8.0,0.0,0.0,0.0
833f73fffffffff,8.0,0.0,0.0,0.0
833f74fffffffff,7.0,0.0,0.0,0.0
833f75fffffffff,16.0,0.0,0.0,0.0
833f76fffffffff,4.0,0.0,0.0,0.0
834091fffffffff,2.0,0.0,0.0,0.0
834095fffffffff,2.0,0.0,0.0,0.0
834096fffffffff,15.0,0.0,0.0,0.0
8340dcfffffffff,2.0,0.0,1.0,0.0
83411cfffffffff,80.0,0.0,0.0,0.0
834133fffffffff,1.0,0.0,0.0,0.0
834183fffffffff,14.0,0.0,4.0,0.0
834190fffffffff,1.0,0.0,0.0,0.0
834192fffffffff,5.0,0.0,3.0,0.0
83419dfffffffff,26.0,0.0,4.0,0.0
8341a0fffffffff,107.0,0.0,12.0,0.0
8341a4fffffffff,224.0,0.0,15.0,0.0
8341a5fffffffff,73.0,0.0,0.0,0.0
8341b2fffffffff,18.0,0.0,0.0,0.0
8341b4fffffffff,45.0,0.0,0.0,0.0
8341b5fffffffff,3.0,0.0,0.0,0.0
834249fffffffff,8.0,0.0,2.0,0.0
834254fffffffff,1.0,0.0,0.0,0.0
834269fffffffff,16.0,0.0,0.0,0.0
834316fffffffff,3.0,0.0,0.0,0.0
83431efffffffff,1.0,0.0,0.0,0.0
834324fffffffff,5.0,0.0,0.0,0.0
834325fffffffff,1.0,0.0,0.0,0.0
834360fffffffff,36.0,0.0,0.0,0.0
834361fffffffff,10.0,0.0,0.0,0.0
834363fffffffff,2.0,0.0,0.0,0.0
834365fffffffff,4.0,0.0,0.0,0.0
83438cfffffffff,6.0,0.0,0.0,0.0
8343a0fffffffff,29.0,0.0,0.0,0.0
8343a1fffffffff,69.0,0.0,0.0,0.0
8343a3fffffffff,26.0,0.0,0.0,0.0
8343a4fffffffff,1.0,0.0,0.0,0.0
8343a6fffffffff,1.0,0.0,0.0,0.0
8343a8fffffffff,4.0,0.0,0.0,0.0
8343aafffffffff,4.0,0.0,0.0,0.0
8343acfffffffff,153.0,0.0,0.0,0.0
8343adfffffffff,2.0,0.0,0.0,0.0
8343aefffffffff,7.0,0.0,0.0,0.0
834648fffffffff,25.0,0.0,0.0,0.0
834649fffffffff,2.0,0.0,0.0,0.0
83464bfffffffff,34.0,0.0,0.0,0.0
834b30fffffffff,1.0,0.0,0.0,0.0
834b32fffffffff,17.0,0.0,0.0,0.0
834b34fffffffff,5.0,0.0,1.0,0.0
834b35fffffffff,2.0,0.0,0.0,0.0
834b56fffffffff,6.0,0.0,0.0,2.0
834b61fffffffff,2.0,0.0,0.0,0.0
834b62fffffffff,24.0,0.0,0.0,1.0
834b64fffffffff,2.0,0.0,0.0,0.0
834b65fffffffff,6.0,0.0,0.0,0.0
834b66fffffffff,43.0,0.0,0.0,11.0
834b6dfffffffff,4.0,0.0,0.0,0.0
834b75fffffffff,234.0,0.0,0.0,54.0
834b84fffffffff,8.0,0.0,0.0,0.0
834b86fffffffff,9.0,0.0,0.0,0.0
834ba0fffffffff,55.0,0.0,1.0,0.0
834ba1fffffffff,271.0,0.0,4.0,0.0
834ba2fffffffff,6.0,0.0,0.0,0.0
834ba3fffffffff,30.0,0.0,0.0,0.0
834ba5fffffffff,17.0,0.0,0.0,0.0
834ba6fffffffff,8.0,0.0,0.0,0.0
834bb1fffffffff,6.0,0.0,2.0,0.0
