cell_id,Branta hutchinsii,Branta hutchinsii leucopareia,Branta hutchinsii hutchinsii,Branta hutchinsii minima,Branta hutchinsii taverneri
832a8efffffffff,15.0,0.0,0.0,0.0,0.0
832a90fffffffff,75.0,0.0,0.0,0.0,0.0
832a91fffffffff,18.0,0.0,2.0,0.0,0.0
832a93fffffffff,97.0,0.0,1.0,0.0,0.0
832a94fffffffff,55.0,0.0,2.0,0.0,0.0
832a95fffffffff,174.0,0.0,0.0,0.0,0.0
832a96fffffffff,10.0,0.0,1.0,0.0,0.0
832a99fffffffff,16.0,0.0,0.0,0.0,0.0
832a9bfffffffff,3.0,0.0,0.0,0.0,0.0
832aa0fffffffff,2.0,0.0,0.0,0.0,0.0
832aa1fffffffff,83.0,0.0,12.0,0.0,0.0
832aa2fffffffff,2.0,0.0,0.0,0.0,0.0
832aa3fffffffff,65.0,0.0,8.0,0.0,0.0
832aa4fffffffff,286.0,0.0,114.0,2.0,1.0
832aa5fffffffff,50.0,0.0,0.0,0.0,0.0
832aa6fffffffff,23.0,0.0,2.0,0.0,0.0
832aa8fffffffff,280.0,0.0,95.0,0.0,0.0
832aa9fffffffff,64.0,0.0,19.0,0.0,0.0
832aaafffffffff,150.0,0.0,29.0,0.0,0.0
832aabfffffffff,36.0,0.0,3.0,0.0,0.0
832aacfffffffff,403.0,0.0,101.0,0.0,0.0
832aadfffffffff,411.0,0.0,41.0,0.0,0.0
832aaefffffffff,96.0,0.0,17.0,0.0,0.0
832ab0fffffffff,55.0,0.0,1.0,0.0,0.0
832ab1fffffffff,60.0,0.0,0.0,0.0,0.0
832ab2fffffffff,351.0,0.0,24.0,0.0,0.0
832ab3fffffffff,157.0,0.0,4.0,0.0,0.0
832ab4fffffffff,383.0,0.0,25.0,0.0,0.0
832ab5fffffffff,183.0,0.0,14.0,0.0,0.0
832ab6fffffffff,204.0,0.0,6.0,0.0,0.0
832af0fffffffff,81.0,0.0,24.0,0.0,0.0
832af3fffffffff,80.0,0.0,2.0,0.0,0.0
832af6fffffffff,24.0,0.0,6.0,0.0,0.0
832b00fffffffff,22.0,0.0,0.0,0.0,0.0
832b01fffffffff,76.0,0.0,6.0,0.0,0.0
832b02fffffffff,8.0,0.0,0.0,0.0,0.0
832b03fffffffff,6.0,0.0,0.0,0.0,0.0
832b05fffffffff,3.0,0.0,0.0,0.0,0.0
832b0cfffffffff,2.0,0.0,0.0,0.0,0.0
832b10fffffffff,26.0,0.0,0.0,0.0,0.0
832b11fffffffff,21.0,0.0,0.0,0.0,0.0
832b12fffffffff,76.0,0.0,0.0,0.0,0.0
832b14fffffffff,8.0,0.0,0.0,0.0,0.0
832b16fffffffff,51.0,0.0,0.0,0.0,0.0
832b18fffffffff,2.0,0.0,0.0,0.0,0.0
832b1afffffffff,15.0,0.0,2.0,0.0,0.0
832b1cfffffffff,2.0,0.0,0.0,0.0,0.0
832b1dfffffffff,2.0,0.0,0.0,0.0,0.0
832b29fffffffff,2.0,0.0,0.0,0.0,0.0
832b2cfffffffff,2.0,0.0,0.0,0.0,0.0
832b31fffffffff,1.0,0.0,0.0,0.0,0.0
832b32fffffffff,2.0,0.0,0.0,0.0,0.0
832b33fffffffff,12.0,0.0,0.0,0.0,0.0
832b80fffffffff,6.0,0.0,0.0,0.0,0.0
832b81fffffffff,209.0,0.0,31.0,0.0,0.0
832b82fffffffff,6.0,0.0,1.0,0.0,0.0
832b83fffffffff,230.0,0.0,65.0,0.0,0.0
832b85fffffffff,1.0,0.0,0.0,0.0,0.0
832b88fffffffff,4.0,0.0,0.0,0.0,0.0
832b89fffffffff,88.0,0.0,10.0,0.0,0.0
832b8afffffffff,92.0,0.0,22.0,0.0,0.0
832b8bfffffffff,65.0,0.0,8.0,0.0,0.0
832b8cfffffffff,130.0,0.0,8.0,0.0,0.0
832b8dfffffffff,109.0,0.0,6.0,0.0,0.0
832b8efffffffff,86.0,0.0,33.0,0.0,0.0
832b90fffffffff,30.0,0.0,0.0,0.0,0.0
832b91fffffffff,4.0,0.0,0.0,0.0,0.0
832b93fffffffff,4.0,0.0,2.0,0.0,0.0
832b94fffffffff,15.0,0.0,0.0,0.0,0.0
832b95fffffffff,2.0,0.0,0.0,0.0,0.0
832b98fffffffff,382.0,0.0,78.0,0.0,0.0
832b99fffffffff,135.0,0.0,42.0,0.0,0.0
832b9afffffffff,295.0,0.0,37.0,0.0,0.0
832b9bfffffffff,545.0,0.0,40.0,0.0,0.0
832b9cfffffffff,4.0,0.0,0.0,0.0,0.0
832b9dfffffffff,385.0,0.0,212.0,0.0,0.0
832b9efffffffff,6.0,0.0,0.0,0.0,0.0
832ba0fffffffff,117.0,0.0,0.0,0.0,0.0
832ba5fffffffff,135.0,0.0,0.0,0.0,0.0
832ba8fffffffff,69.0,0.0,2.0,0.0,0.0
832ba9fffffffff,2.0,0.0,0.0,0.0,0.0
832baafffffffff,672.0,0.0,0.0,0.0,0.0
832babfffffffff,5.0,0.0,0.0,0.0,0.0
832bacfffffffff,56.0,0.0,0.0,0.0,0.0
832badfffffffff,1.0,0.0,0.0,0.0,0.0
832baefffffffff,93.0,0.0,0.0,0.0,0.0
832bb2fffffffff,3.0,0.0,0.0,0.0,0.0
832e0cfffffffff,10.0,0.0,0.0,0.0,0.0
832e1bfffffffff,1.0,0.0,0.0,0.0,0.0
832e76fffffffff,2.0,0.0,0.0,0.0,0.0
833903fffffffff,1.0,0.0,0.0,0.0,0.0
834440fffffffff,1.0,0.0,0.0,0.0,0.0
834442fffffffff,3.0,0.0,0.0,0.0,0.0
834443fffffffff,2.0,0.0,0.0,0.0,0.0
834445fffffffff,129.0,0.0,0.0,0.0,0.0
834448fffffffff,3.0,0.0,0.0,0.0,0.0
83444afffffffff,3.0,0.0,3.0,0.0,0.0
83444cfffffffff,10.0,0.0,0.0,0.0,0.0
83444dfffffffff,4.0,0.0,0.0,0.0,0.0
83444efffffffff,1.0,0.0,1.0,0.0,0.0
834455fffffffff,1.0,0.0,0.0,0.0,0.0
834463fffffffff,3.0,0.0,0.0,0.0,0.0
834469fffffffff,2.0,0.0,0.0,0.0,0.0
83446cfffffffff,2.0,0.0,0.0,0.0,0.0
83446dfffffffff,18.0,0.0,0.0,0.0,0.0
83446efffffffff,7.0,0.0,0.0,0.0,0.0
8344a1fffffffff,6.0,0.0,0.0,0.0,0.0
8344a9fffffffff,1.0,0.0,0.0,0.0,0.0
8344c0fffffffff,3.0,0.0,1.0,0.0,0.0
8344c1fffffffff,4.0,0.0,0.0,0.0,0.0
8344c3fffffffff,4.0,0.0,2.0,0.0,0.0
8344c8fffffffff,2.0,0.0,0.0,0.0,0.0
8344cafffffffff,19.0,0.0,0.0,0.0,0.0
8344ccfffffffff,31.0,0.0,5.0,0.0,0.0
8344cdfffffffff,2.0,0.0,0.0,0.0,0.0
8344d0fffffffff,1.0,0.0,0.0,0.0,0.0
8344d1fffffffff,1.0,0.0,0.0,0.0,0.0
8344d9fffffffff,9.0,0.0,0.0,0.0,0.0
8344dbfffffffff,62.0,0.0,0.0,0.0,0.0
8344ddfffffffff,5.0,0.0,0.0,0.0,0.0
8344e0fffffffff,5.0,0.0,3.0,0.0,0.0
8344e8fffffffff,8.0,0.0,0.0,3.0,0.0
8344eafffffffff,26.0,0.0,2.0,0.0,0.0
8344ebfffffffff,3.0,0.0,0.0,0.0,0.0
8344ecfffffffff,2.0,0.0,0.0,0.0,0.0
834648fffffffff,213.0,7.0,0.0,2.0,0.0
834649fffffffff,2.0,0.0,0.0,0.0,0.0
83464bfffffffff,2.0,0.0,0.0,0.0,0.0
83464efffffffff,88.0,11.0,0.0,12.0,0.0
83480dfffffffff,10.0,2.0,0.0,0.0,0.0
834814fffffffff,2.0,0.0,0.0,0.0,0.0
834823fffffffff,16.0,7.0,0.0,0.0,0.0
83482afffffffff,33.0,13.0,0.0,0.0,0.0
834843fffffffff,12.0,1.0,0.0,0.0,0.0
83484afffffffff,54.0,6.0,0.0,0.0,0.0
834855fffffffff,11.0,8.0,0.0,3.0,0.0
834859fffffffff,18.0,3.0,0.0,0.0,0.0
83485afffffffff,10.0,0.0,6.0,0.0,0.0
83485bfffffffff,17.0,4.0,0.0,2.0,1.0
83485efffffffff,2.0,0.0,0.0,0.0,0.0
834872fffffffff,1.0,0.0,0.0,0.0,0.0
834873fffffffff,8.0,3.0,0.0,0.0,0.0
834882fffffffff,7.0,0.0,0.0,0.0,0.0
834885fffffffff,7.0,0.0,0.0,0.0,0.0
83488bfffffffff,32.0,0.0,0.0,0.0,0.0
834890fffffffff,2.0,0.0,0.0,0.0,0.0
834892fffffffff,8.0,0.0,0.0,0.0,0.0
834893fffffffff,14.0,0.0,0.0,0.0,0.0
834895fffffffff,10.0,0.0,0.0,0.0,0.0
834898fffffffff,1.0,0.0,0.0,0.0,0.0
834899fffffffff,1.0,0.0,0.0,0.0,0.0
83489cfffffffff,8.0,0.0,0.0,0.0,0.0
83489efffffffff,4.0,0.0,0.0,0.0,0.0
8348b2fffffffff,2.0,0.0,2.0,0.0,0.0
8348b3fffffffff,19.0,0.0,1.0,0.0,0.0
8348c3fffffffff,8.0,0.0,0.0,0.0,0.0
8348c5fffffffff,2.0,0.0,0.0,0.0,0.0
8348c6fffffffff,1.0,0.0,0.0,0.0,0.0
8348c8fffffffff,34.0,0.0,14.0,2.0,0.0
8348c9fffffffff,48.0,0.0,6.0,0.0,0.0
8348cdfffffffff,14.0,0.0,9.0,0.0,2.0
8348d0fffffffff,12.0,0.0,2.0,0.0,0.0
8348d3fffffffff,5.0,0.0,0.0,0.0,0.0
8348d6fffffffff,2.0,0.0,0.0,0.0,0.0
8348d8fffffffff,32.0,0.0,3.0,0.0,3.0
8348dafffffffff,4.0,0.0,0.0,0.0,0.0
8348e8fffffffff,15.0,0.0,1.0,0.0,2.0
8348e9fffffffff,8.0,0.0,2.0,1.0,0.0
8348eafffffffff,4.0,0.0,1.0,0.0,0.0
8348ebfffffffff,99.0,1.0,3.0,2.0,0.0
8348ecfffffffff,2.0,0.0,0.0,1.0,0.0
8348eefffffffff,2.0,0.0,0.0,0.0,0.0
8348f2fffffffff,15.0,0.0,0.0,0.0,0.0
834ec9fffffffff,4.0,0.0,0.0,0.0,0.0
835d10fffffffff,13.0,6.0,0.0,2.0,3.0
835d11fffffffff,39.0,8.0,0.0,0.0,0.0
835d16fffffffff,2.0,0.0,0.0,0.0,0.0
