cell_id,Sittasomus griseicapillus,Sittasomus griseicapillus [griseus Group],Sittasomus griseicapillus aequatorialis,Sittasomus griseicapillus [griseicapillus Group],Sittasomus griseicapillus reiseri,Sittasomus griseicapillus sylviellus/olivaceus
84a800dffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84a8013ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84a8019ffffffff,24.0,0.0,0.0,0.0,0.0,0.0
84a801bffffffff,85.0,0.0,0.0,0.0,0.0,0.0
84a8025ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84a802dffffffff,10.0,0.0,0.0,0.0,0.0,3.0
84a8041ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84a8049ffffffff,32.0,0.0,0.0,0.0,0.0,6.0
84a804dffffffff,82.0,0.0,0.0,0.0,0.0,14.0
84a8055ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84a8057ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84a805dffffffff,26.0,0.0,0.0,0.0,0.0,0.0
84a8061ffffffff,57.0,0.0,0.0,0.0,0.0,18.0
84a8063ffffffff,19.0,0.0,0.0,0.0,0.0,3.0
84a8065ffffffff,11.0,0.0,0.0,0.0,0.0,2.0
84a8067ffffffff,439.0,0.0,0.0,0.0,0.0,80.0
84a8069ffffffff,41.0,0.0,0.0,0.0,0.0,0.0
84a806bffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84a806dffffffff,14.0,0.0,0.0,0.0,0.0,0.0
84a8095ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84a8097ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84a80b1ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84a80bbffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84a80c3ffffffff,14.0,0.0,0.0,0.0,0.0,0.0
84a80c9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84a80ddffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84a8101ffffffff,248.0,0.0,0.0,0.0,0.0,0.0
84a8103ffffffff,348.0,0.0,0.0,0.0,0.0,7.0
84a8105ffffffff,774.0,0.0,0.0,0.0,0.0,10.0
84a8107ffffffff,737.0,0.0,0.0,0.0,0.0,25.0
84a8109ffffffff,75.0,0.0,0.0,0.0,0.0,0.0
84a810bffffffff,295.0,0.0,0.0,0.0,0.0,7.0
84a810dffffffff,38.0,0.0,0.0,0.0,0.0,0.0
84a8113ffffffff,23.0,0.0,0.0,0.0,0.0,0.0
84a8119ffffffff,16.0,0.0,0.0,0.0,0.0,4.0
84a811bffffffff,9.0,0.0,0.0,0.0,0.0,0.0
84a811dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84a8121ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84a8123ffffffff,403.0,0.0,0.0,0.0,0.0,6.0
84a8125ffffffff,116.0,0.0,0.0,0.0,0.0,20.0
84a8127ffffffff,539.0,0.0,0.0,0.0,0.0,44.0
84a8129ffffffff,342.0,0.0,0.0,0.0,0.0,12.0
84a812bffffffff,27.0,0.0,0.0,0.0,0.0,0.0
84a812dffffffff,185.0,0.0,0.0,0.0,0.0,25.0
84a8131ffffffff,16.0,0.0,0.0,0.0,0.0,2.0
84a8133ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84a8139ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84a813dffffffff,23.0,0.0,0.0,0.0,0.0,0.0
84a8143ffffffff,55.0,0.0,0.0,0.0,0.0,3.0
84a8151ffffffff,29.0,0.0,0.0,0.0,0.0,3.0
84a8153ffffffff,188.0,0.0,0.0,0.0,0.0,10.0
84a8155ffffffff,565.0,0.0,0.0,0.0,0.0,29.0
84a8157ffffffff,396.0,0.0,0.0,0.0,0.0,44.0
84a8159ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84a815bffffffff,618.0,0.0,0.0,0.0,0.0,119.0
84a8163ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84a8167ffffffff,66.0,0.0,0.0,0.0,0.0,9.0
84a8181ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84a81a5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84a81a7ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84a81a9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84a81adffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84a81c5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84a81c7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84a81cdffffffff,201.0,0.0,0.0,0.0,0.0,0.0
84a81d9ffffffff,68.0,0.0,0.0,0.0,0.0,3.0
84a81e1ffffffff,70.0,0.0,0.0,0.0,0.0,0.0
84a81e3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84a81e7ffffffff,17.0,0.0,0.0,0.0,0.0,0.0
84a81e9ffffffff,91.0,0.0,0.0,0.0,0.0,0.0
84a81ebffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84a81edffffffff,840.0,0.0,0.0,0.0,0.0,2.0
84a8203ffffffff,19.0,0.0,0.0,0.0,0.0,0.0
84a8207ffffffff,17.0,0.0,0.0,0.0,0.0,0.0
84a8211ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
84a8213ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84a8215ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
84a8219ffffffff,13.0,0.0,0.0,0.0,0.0,0.0
84a8223ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84a8225ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84a8227ffffffff,3.0,0.0,0.0,0.0,0.0,1.0
84a8229ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84a822bffffffff,28.0,0.0,0.0,0.0,0.0,0.0
84a8231ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84a8235ffffffff,17.0,0.0,0.0,0.0,0.0,0.0
84a8237ffffffff,41.0,0.0,0.0,0.0,0.0,8.0
84a8239ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84a823dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84a8241ffffffff,42.0,0.0,0.0,0.0,0.0,0.0
84a8245ffffffff,33.0,0.0,0.0,0.0,0.0,0.0
84a8247ffffffff,22.0,0.0,0.0,0.0,0.0,0.0
84a824bffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84a8251ffffffff,13.0,0.0,0.0,0.0,0.0,3.0
84a8253ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84a8257ffffffff,29.0,0.0,0.0,0.0,0.0,0.0
84a8261ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
84a8265ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84a8267ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
84a826dffffffff,36.0,0.0,0.0,0.0,0.0,0.0
84a8287ffffffff,25.0,0.0,0.0,0.0,0.0,0.0
84a82a5ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
84a82a7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84a82abffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84a82c9ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84a82cbffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84a82d3ffffffff,22.0,0.0,0.0,0.0,0.0,0.0
84a82dbffffffff,11.0,0.0,0.0,0.0,0.0,0.0
84a82ddffffffff,10.0,0.0,0.0,0.0,0.0,0.0
84a82e1ffffffff,20.0,0.0,0.0,0.0,0.0,0.0
84a82e3ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
84a82e7ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84a8311ffffffff,57.0,0.0,0.0,0.0,0.0,0.0
84a8313ffffffff,100.0,0.0,0.0,0.0,0.0,8.0
84a8315ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
84a8317ffffffff,25.0,0.0,0.0,0.0,0.0,0.0
84a8319ffffffff,22.0,0.0,0.0,0.0,0.0,0.0
84a831bffffffff,53.0,0.0,0.0,0.0,0.0,0.0
84a831dffffffff,44.0,0.0,0.0,0.0,0.0,4.0
84a8331ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84a8333ffffffff,29.0,0.0,0.0,0.0,0.0,0.0
84a8337ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84a833bffffffff,118.0,0.0,0.0,0.0,0.0,14.0
84a834bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84a8351ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
84a8353ffffffff,173.0,0.0,0.0,0.0,0.0,3.0
84a8357ffffffff,25.0,0.0,0.0,0.0,0.0,0.0
84a8359ffffffff,24.0,0.0,0.0,0.0,0.0,3.0
84a835bffffffff,83.0,0.0,0.0,0.0,0.0,0.0
84a835dffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84a8403ffffffff,16.0,0.0,0.0,0.0,0.0,0.0
84a8405ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
84a840dffffffff,56.0,0.0,0.0,0.0,0.0,0.0
84a8411ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
84a8413ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84a8421ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84a8439ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84a8441ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84a8447ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
84a844dffffffff,12.0,0.0,0.0,0.0,0.0,0.0
84a845bffffffff,15.0,0.0,0.0,0.0,0.0,0.0
84a8461ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84a8463ffffffff,26.0,0.0,0.0,0.0,0.0,0.0
84a8465ffffffff,21.0,0.0,0.0,0.0,0.0,0.0
84a84a5ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84a84d9ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84a84e1ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84a84e7ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84a850bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84a8527ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84a8551ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84a8559ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
84a855dffffffff,8.0,0.0,0.0,0.0,0.0,0.0
84a8565ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84a8591ffffffff,392.0,0.0,0.0,17.0,0.0,15.0
84a8597ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84a8599ffffffff,89.0,0.0,0.0,5.0,0.0,2.0
84a85b9ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84a85d3ffffffff,131.0,0.0,0.0,2.0,0.0,6.0
84a85d7ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
84a8605ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
84a8607ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84a860dffffffff,33.0,0.0,0.0,0.0,0.0,0.0
84a8629ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84a862dffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84a8633ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84a8639ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84a8647ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84a865bffffffff,7.0,0.0,0.0,0.0,0.0,0.0
84a8663ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84a8681ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84a86a1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84a86b7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84a86bdffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84a86d7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84a86e7ffffffff,14.0,0.0,0.0,0.0,0.0,0.0
84a871bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84a8737ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84a8753ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84a8759ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84a8805ffffffff,129.0,0.0,0.0,0.0,0.0,0.0
84a8807ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84a8809ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84a8811ffffffff,239.0,0.0,0.0,0.0,0.0,0.0
84a8817ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84a8819ffffffff,13.0,0.0,0.0,0.0,0.0,0.0
84a881bffffffff,171.0,0.0,0.0,0.0,0.0,0.0
84a8821ffffffff,4.0,0.0,0.0,0.0,0.0,2.0
84a8825ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
84a8829ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84a882dffffffff,260.0,0.0,0.0,0.0,0.0,64.0
84a883bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84a8845ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84a8849ffffffff,405.0,0.0,0.0,0.0,0.0,29.0
84a884bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84a884dffffffff,35.0,0.0,0.0,0.0,0.0,0.0
84a8857ffffffff,22.0,0.0,0.0,0.0,0.0,0.0
84a885bffffffff,7.0,0.0,0.0,0.0,0.0,0.0
84a8863ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
84a8867ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84a886dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84a8889ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84a88a1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84a88adffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84a88b5ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84a88bbffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84a88cdffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84a88e7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84a88e9ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
84a8917ffffffff,8.0,0.0,0.0,0.0,0.0,3.0
84a8919ffffffff,101.0,0.0,0.0,0.0,0.0,11.0
84a891bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84a8953ffffffff,16.0,0.0,0.0,0.0,0.0,2.0
84a8a03ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84a8a07ffffffff,240.0,0.0,0.0,0.0,0.0,2.0
84a8a11ffffffff,74.0,0.0,0.0,0.0,0.0,2.0
84a8a13ffffffff,1005.0,0.0,0.0,0.0,0.0,118.0
84a8a15ffffffff,107.0,0.0,0.0,0.0,0.0,0.0
84a8a17ffffffff,277.0,0.0,0.0,0.0,0.0,0.0
84a8a19ffffffff,150.0,0.0,0.0,0.0,0.0,11.0
84a8a1bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84a8a1dffffffff,38.0,0.0,0.0,0.0,0.0,2.0
84a8a23ffffffff,563.0,0.0,0.0,0.0,0.0,81.0
84a8a25ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84a8a27ffffffff,191.0,0.0,0.0,0.0,0.0,11.0
84a8a31ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
84a8a33ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84a8a35ffffffff,58.0,0.0,0.0,0.0,0.0,0.0
84a8a37ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84a8a39ffffffff,25.0,0.0,0.0,0.0,0.0,0.0
84a8a3bffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84a8a3dffffffff,277.0,0.0,0.0,0.0,0.0,9.0
84a8a53ffffffff,81.0,0.0,0.0,0.0,0.0,10.0
84a8a85ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84a8a89ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84a8a91ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
84a8a93ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84a8a97ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84a8a99ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84a8aa7ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84a8aadffffffff,50.0,0.0,0.0,0.0,0.0,0.0
84a8ab1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84a8ab9ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84a8ac1ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84a8ac5ffffffff,15.0,0.0,0.0,0.0,0.0,0.0
84a8ac7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84a8ac9ffffffff,89.0,0.0,0.0,0.0,0.0,14.0
84a8acbffffffff,8.0,0.0,0.0,0.0,0.0,0.0
84a8acdffffffff,100.0,0.0,0.0,0.0,0.0,0.0
84a8ad1ffffffff,68.0,0.0,0.0,0.0,0.0,0.0
84a8ad3ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
84a8ad5ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84a8ad9ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84a8addffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84a8ae1ffffffff,13.0,0.0,0.0,0.0,0.0,0.0
84a8ae3ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
84a8ae5ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
84a8ae9ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84a8aebffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84a8b1bffffffff,12.0,0.0,0.0,0.0,0.0,0.0
84a8c01ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84a8c03ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
84a8c05ffffffff,35.0,0.0,0.0,0.0,0.0,8.0
84a8c0dffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84a8c23ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
84a8c25ffffffff,213.0,0.0,0.0,0.0,0.0,74.0
84a8c2bffffffff,9.0,0.0,0.0,0.0,0.0,2.0
84a8c63ffffffff,14.0,0.0,0.0,0.0,0.0,0.0
84a8c97ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84a8cc9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84a8d11ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84a8d19ffffffff,54.0,0.0,0.0,0.0,1.0,4.0
84a8d1bffffffff,152.0,0.0,0.0,0.0,5.0,13.0
84a8d35ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84a8d43ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84a8d53ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84a8d5dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84a8da9ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84a8db5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84a8de1ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
84a8de3ffffffff,31.0,0.0,0.0,0.0,0.0,0.0
84a8de7ffffffff,11.0,0.0,0.0,0.0,1.0,0.0
84a8debffffffff,25.0,0.0,0.0,0.0,2.0,0.0
84a8e1bffffffff,1.0,0.0,0.0,0.0,0.0,1.0
84a8ec9ffffffff,36.0,0.0,0.0,0.0,0.0,5.0
84a8f43ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84a9011ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84a9013ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84a9017ffffffff,17.0,0.0,0.0,0.0,0.0,0.0
84a9033ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84a9087ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84a9089ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84a908bffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84a908dffffffff,11.0,0.0,0.0,0.0,0.0,0.0
84a9095ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84a909dffffffff,8.0,0.0,0.0,0.0,0.0,0.0
84a90a5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84a90a7ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84a90a9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84a90adffffffff,12.0,0.0,0.0,0.0,0.0,0.0
84a90b3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84a90b9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84a90bbffffffff,2.0,0.0,0.0,0.0,0.0,2.0
84a90c3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84a90c7ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84a90cbffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84a90cdffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84a90d5ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
84a90d9ffffffff,15.0,0.0,0.0,0.0,0.0,0.0
84a90dbffffffff,9.0,0.0,0.0,0.0,0.0,0.0
84a90e1ffffffff,47.0,0.0,0.0,0.0,0.0,0.0
84a90e3ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84a90e5ffffffff,69.0,0.0,0.0,0.0,0.0,3.0
84a90e7ffffffff,13.0,0.0,0.0,0.0,0.0,0.0
84a90ebffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84a918bffffffff,14.0,0.0,0.0,0.0,0.0,0.0
84a9191ffffffff,33.0,0.0,0.0,0.0,0.0,2.0
84a9193ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84a9195ffffffff,42.0,0.0,0.0,0.0,0.0,2.0
84a9197ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84a9199ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84a919dffffffff,19.0,0.0,0.0,0.0,0.0,0.0
84a91b1ffffffff,105.0,0.0,0.0,0.0,0.0,5.0
84a91b3ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84a91b5ffffffff,88.0,0.0,0.0,0.0,0.0,1.0
84a91b7ffffffff,53.0,0.0,0.0,0.0,0.0,0.0
84a91b9ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84a91bbffffffff,14.0,0.0,0.0,0.0,0.0,0.0
84a91bdffffffff,9.0,0.0,0.0,0.0,0.0,0.0
84a91d1ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
84a91d5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84a91d7ffffffff,26.0,0.0,0.0,0.0,0.0,0.0
84a91d9ffffffff,68.0,0.0,0.0,0.0,0.0,0.0
84a91dbffffffff,7.0,0.0,0.0,0.0,0.0,0.0
84a9295ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84a92a5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84a92abffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84a92adffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84a92bdffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84a92c3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84a92c5ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84a92c7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84a92cbffffffff,414.0,0.0,0.0,0.0,0.0,0.0
84a92d9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84a92ddffffffff,10.0,0.0,0.0,0.0,0.0,0.0
84a92e1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84a92e3ffffffff,16.0,0.0,0.0,0.0,0.0,0.0
84a92ebffffffff,38.0,0.0,0.0,0.0,0.0,0.0
84a9405ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84a940dffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84a9411ffffffff,79.0,0.0,0.0,0.0,0.0,0.0
84a9413ffffffff,62.0,0.0,0.0,0.0,0.0,0.0
84a9417ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84a9419ffffffff,24.0,0.0,0.0,0.0,0.0,0.0
84a941bffffffff,103.0,0.0,0.0,0.0,0.0,0.0
84a9425ffffffff,209.0,0.0,0.0,0.0,0.0,0.0
84a9427ffffffff,17.0,0.0,0.0,0.0,0.0,0.0
84a9429ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
84a942dffffffff,25.0,0.0,0.0,0.0,0.0,0.0
84a943dffffffff,228.0,0.0,0.0,0.0,0.0,0.0
84a9441ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84a9445ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84a9447ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
84a9453ffffffff,34.0,0.0,0.0,0.0,0.0,0.0
84a9457ffffffff,51.0,0.0,0.0,0.0,0.0,0.0
84a945bffffffff,35.0,0.0,0.0,0.0,0.0,0.0
84a9463ffffffff,15.0,0.0,0.0,0.0,0.0,0.0
84a9465ffffffff,137.0,0.0,0.0,0.0,0.0,0.0
84a9467ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
84a946bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84a946dffffffff,9.0,0.0,0.0,0.0,0.0,0.0
84a9483ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
84a94a9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84a94b5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84a94c1ffffffff,19.0,0.0,0.0,0.0,0.0,0.0
84a94c3ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
84a94c5ffffffff,20.0,0.0,0.0,0.0,0.0,0.0
84a94c7ffffffff,70.0,0.0,0.0,0.0,0.0,0.0
84a94cbffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84a94d1ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84a94d7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84a94ddffffffff,19.0,0.0,0.0,0.0,0.0,0.0
84a94e3ffffffff,16.0,0.0,0.0,0.0,0.0,0.0
84a94e5ffffffff,18.0,0.0,0.0,0.0,0.0,0.0
84a94e7ffffffff,38.0,0.0,0.0,0.0,0.0,0.0
84a94e9ffffffff,19.0,0.0,0.0,0.0,0.0,0.0
84a94edffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84a9501ffffffff,108.0,0.0,0.0,0.0,0.0,0.0
84a9503ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
84a9507ffffffff,173.0,0.0,0.0,0.0,0.0,0.0
84a9509ffffffff,112.0,0.0,0.0,0.0,0.0,0.0
84a950bffffffff,153.0,0.0,0.0,0.0,0.0,0.0
84a950dffffffff,63.0,0.0,0.0,0.0,0.0,1.0
84a9511ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84a9515ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84a951bffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84a951dffffffff,11.0,0.0,0.0,0.0,0.0,0.0
84a9521ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84a9523ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84a9525ffffffff,14.0,0.0,0.0,0.0,0.0,0.0
84a9527ffffffff,142.0,0.0,0.0,0.0,0.0,0.0
84a952dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84a9531ffffffff,293.0,0.0,0.0,0.0,0.0,0.0
84a9533ffffffff,152.0,0.0,0.0,0.0,0.0,0.0
84a9539ffffffff,18.0,0.0,0.0,0.0,0.0,0.0
84a953bffffffff,1486.0,0.0,0.0,0.0,0.0,10.0
