cell_id,Aegolius acadicus,Aegolius acadicus acadicus,Aegolius acadicus brooksi
8428899ffffffff,36.0,0.0,0.0
842889bffffffff,7.0,0.0,0.0
84288a1ffffffff,2.0,0.0,0.0
84288a3ffffffff,2.0,0.0,0.0
84288a7ffffffff,2.0,0.0,0.0
84288a9ffffffff,2.0,0.0,0.0
84288abffffffff,2.0,0.0,0.0
84288adffffffff,14.0,0.0,0.0
84288b3ffffffff,1.0,0.0,0.0
84288bbffffffff,1.0,0.0,0.0
84288c1ffffffff,3.0,0.0,0.0
84288c5ffffffff,25.0,0.0,0.0
84288cbffffffff,3.0,0.0,0.0
84288cdffffffff,6.0,0.0,0.0
84288d7ffffffff,4.0,0.0,0.0
84288e3ffffffff,5.0,0.0,0.0
84288e7ffffffff,44.0,0.0,0.0
84288e9ffffffff,2.0,0.0,0.0
84288ebffffffff,4.0,0.0,0.0
84288edffffffff,19.0,0.0,0.0
8428905ffffffff,2.0,0.0,0.0
8428907ffffffff,6.0,0.0,0.0
842890dffffffff,7.0,0.0,0.0
8428921ffffffff,7.0,0.0,0.0
8428923ffffffff,38.0,0.0,0.0
842892bffffffff,6.0,0.0,0.0
8428931ffffffff,7.0,0.0,0.0
8428933ffffffff,2.0,0.0,0.0
8428935ffffffff,1.0,0.0,0.0
8428937ffffffff,3.0,0.0,0.0
8428939ffffffff,2.0,0.0,0.0
842893bffffffff,4.0,0.0,0.0
8428941ffffffff,27.0,0.0,0.0
8428945ffffffff,2.0,0.0,0.0
842894dffffffff,9.0,0.0,0.0
8428959ffffffff,2.0,0.0,0.0
8428961ffffffff,2.0,0.0,0.0
8428969ffffffff,1.0,0.0,0.0
842896bffffffff,10.0,0.0,0.0
8428983ffffffff,2.0,0.0,0.0
8428985ffffffff,28.0,0.0,0.0
8428989ffffffff,3.0,0.0,0.0
842898dffffffff,47.0,0.0,0.0
84289abffffffff,8.0,0.0,0.0
84289b5ffffffff,5.0,0.0,0.0
84289b7ffffffff,2.0,0.0,0.0
84289bdffffffff,4.0,0.0,0.0
84289d1ffffffff,4.0,0.0,0.0
84289d3ffffffff,10.0,0.0,0.0
84289dbffffffff,6.0,0.0,0.0
84289e3ffffffff,4.0,0.0,0.0
84289e9ffffffff,2.0,0.0,0.0
84289ebffffffff,8.0,0.0,0.0
84289edffffffff,6.0,0.0,0.0
8428a17ffffffff,2.0,0.0,0.0
8428a43ffffffff,2.0,0.0,0.0
8428a53ffffffff,2.0,0.0,0.0
8428a85ffffffff,1.0,0.0,0.0
8428a91ffffffff,7.0,0.0,0.0
8428a93ffffffff,9.0,0.0,0.0
8428a95ffffffff,4.0,0.0,0.0
8428a97ffffffff,1.0,0.0,0.0
8428a99ffffffff,17.0,0.0,0.0
8428a9bffffffff,27.0,0.0,0.0
8428a9dffffffff,6.0,0.0,0.0
8428aa3ffffffff,1.0,0.0,0.0
8428aa7ffffffff,3.0,0.0,0.0
8428aa9ffffffff,25.0,0.0,0.0
8428aabffffffff,5.0,0.0,0.0
8428ab1ffffffff,2.0,0.0,0.0
8428ab3ffffffff,1.0,0.0,0.0
8428ab7ffffffff,2.0,0.0,0.0
8428ab9ffffffff,12.0,0.0,0.0
8428abbffffffff,11.0,0.0,0.0
8428abdffffffff,2.0,0.0,0.0
8428ac9ffffffff,4.0,0.0,0.0
8428ad1ffffffff,15.0,0.0,0.0
8428ad7ffffffff,2.0,0.0,0.0
8428ad9ffffffff,4.0,0.0,0.0
8428adbffffffff,16.0,0.0,0.0
8428addffffffff,5.0,0.0,0.0
8428ae1ffffffff,6.0,0.0,0.0
8428ae3ffffffff,4.0,0.0,0.0
8428ae9ffffffff,11.0,0.0,0.0
8428b01ffffffff,2.0,0.0,0.0
8428b05ffffffff,2.0,0.0,0.0
8428b09ffffffff,2.0,0.0,0.0
8428b0bffffffff,6.0,0.0,0.0
8428b11ffffffff,30.0,0.0,0.0
8428b17ffffffff,2.0,0.0,0.0
8428b1dffffffff,10.0,0.0,0.0
8428b23ffffffff,6.0,0.0,0.0
8428b29ffffffff,2.0,0.0,0.0
8428b31ffffffff,1.0,0.0,0.0
8428b3bffffffff,2.0,0.0,0.0
8428b57ffffffff,31.0,0.0,0.0
8428b65ffffffff,41.0,0.0,0.0
8428b6dffffffff,45.0,0.0,0.0
8428c25ffffffff,13.0,0.0,0.0
8428c27ffffffff,3.0,0.0,0.0
8428c2bffffffff,2.0,0.0,0.0
8428c2dffffffff,2.0,0.0,0.0
8428c35ffffffff,2.0,0.0,0.0
8428c61ffffffff,5.0,0.0,0.0
8428c67ffffffff,3.0,0.0,0.0
8428d03ffffffff,3.0,0.0,0.0
8428d05ffffffff,2.0,0.0,0.0
8428d07ffffffff,6.0,0.0,0.0
8428d09ffffffff,11.0,0.0,0.0
8428d0bffffffff,5.0,0.0,0.0
8428d0dffffffff,1.0,0.0,0.0
8428d11ffffffff,9.0,0.0,0.0
8428d13ffffffff,31.0,0.0,0.0
8428d15ffffffff,18.0,0.0,0.0
8428d17ffffffff,11.0,0.0,0.0
8428d19ffffffff,37.0,0.0,0.0
8428d1bffffffff,227.0,0.0,0.0
8428d1dffffffff,12.0,0.0,0.0
8428d21ffffffff,1.0,0.0,0.0
8428d29ffffffff,12.0,0.0,0.0
8428d2bffffffff,11.0,0.0,0.0
8428d2dffffffff,4.0,0.0,0.0
8428d31ffffffff,1.0,0.0,0.0
8428d33ffffffff,16.0,0.0,0.0
8428d39ffffffff,4.0,0.0,0.0
8428d3bffffffff,6.0,0.0,0.0
8428d3dffffffff,2.0,0.0,0.0
8428d41ffffffff,2.0,0.0,0.0
8428d43ffffffff,11.0,0.0,0.0
8428d45ffffffff,53.0,0.0,0.0
8428d47ffffffff,6.0,0.0,0.0
8428d49ffffffff,35.0,0.0,0.0
8428d4bffffffff,4.0,0.0,0.0
8428d4dffffffff,10.0,0.0,0.0
8428d51ffffffff,24.0,0.0,0.0
8428d53ffffffff,2.0,0.0,0.0
8428d55ffffffff,323.0,0.0,0.0
8428d57ffffffff,22.0,0.0,0.0
8428d59ffffffff,12.0,0.0,0.0
8428d5bffffffff,8.0,0.0,0.0
8428d5dffffffff,51.0,0.0,0.0
8428d61ffffffff,5.0,0.0,0.0
8428d65ffffffff,375.0,0.0,0.0
8428d67ffffffff,10.0,0.0,0.0
8428d69ffffffff,7.0,0.0,0.0
8428d6bffffffff,14.0,0.0,0.0
8428d89ffffffff,18.0,0.0,0.0
8428d8bffffffff,14.0,0.0,0.0
8428d93ffffffff,1.0,0.0,0.0
8428d95ffffffff,5.0,0.0,0.0
8428da5ffffffff,3.0,0.0,0.0
8428dadffffffff,15.0,0.0,0.0
8428dc5ffffffff,37.0,0.0,0.0
8428dc7ffffffff,65.0,0.0,0.0
8428dc9ffffffff,27.0,0.0,0.0
8428dcdffffffff,11.0,0.0,0.0
8428dd1ffffffff,5.0,0.0,0.0
8428dd3ffffffff,2.0,0.0,0.0
8428de1ffffffff,2.0,0.0,0.0
8428de3ffffffff,6.0,0.0,0.0
8428de9ffffffff,645.0,0.0,0.0
8428debffffffff,2.0,0.0,0.0
8428dedffffffff,9.0,0.0,0.0
8428f01ffffffff,36.0,0.0,0.0
8428f03ffffffff,15.0,0.0,0.0
8428f05ffffffff,2.0,0.0,0.0
8428f07ffffffff,4.0,0.0,0.0
8428f0bffffffff,9.0,0.0,0.0
8428f0dffffffff,6.0,0.0,0.0
8428f15ffffffff,3.0,0.0,0.0
8428f17ffffffff,2.0,0.0,0.0
8428f19ffffffff,17.0,0.0,0.0
8428f1dffffffff,6.0,0.0,0.0
8428f21ffffffff,6.0,0.0,0.0
8428f27ffffffff,33.0,0.0,0.0
8428f29ffffffff,2.0,0.0,0.0
8428f2dffffffff,10.0,0.0,0.0
8428f31ffffffff,1.0,0.0,0.0
8428f33ffffffff,21.0,0.0,0.0
8428f37ffffffff,186.0,0.0,0.0
8428f39ffffffff,4.0,0.0,0.0
8428f3bffffffff,2.0,0.0,0.0
8428f41ffffffff,4.0,0.0,0.0
8428f43ffffffff,11.0,0.0,0.0
8428f47ffffffff,1.0,0.0,0.0
8428f4bffffffff,31.0,0.0,0.0
8428f51ffffffff,13.0,0.0,0.0
8428f55ffffffff,11.0,0.0,0.0
8428f57ffffffff,4.0,0.0,0.0
8428f59ffffffff,22.0,0.0,0.0
8428f5dffffffff,80.0,0.0,0.0
8428f61ffffffff,9.0,0.0,0.0
8428f63ffffffff,5.0,0.0,0.0
8428f67ffffffff,37.0,0.0,0.0
8429121ffffffff,20.0,0.0,0.0
8429123ffffffff,2.0,0.0,0.0
8429135ffffffff,1.0,0.0,0.0
84291a5ffffffff,16.0,0.0,0.0
84291a7ffffffff,207.0,0.0,0.0
8429841ffffffff,2.0,0.0,0.0
8429851ffffffff,2.0,0.0,0.0
8429853ffffffff,2.0,0.0,0.0
8429891ffffffff,10.0,0.0,0.0
8429893ffffffff,2.0,0.0,0.0
8429897ffffffff,4.0,0.0,0.0
8429899ffffffff,5.0,0.0,0.0
842989bffffffff,7.0,0.0,0.0
842989dffffffff,6.0,0.0,0.0
84298adffffffff,5.0,0.0,0.0
84298d1ffffffff,5.0,0.0,0.0
84298d3ffffffff,14.0,0.0,0.0
84298d7ffffffff,8.0,0.0,0.0
84298d9ffffffff,14.0,0.0,0.0
84298dbffffffff,12.0,0.0,0.0
8429907ffffffff,4.0,0.0,0.0
842990bffffffff,1.0,0.0,0.0
842991dffffffff,2.0,0.0,0.0
842992bffffffff,4.0,0.0,0.0
8429941ffffffff,2.0,0.0,0.0
8429945ffffffff,4.0,0.0,0.0
8429947ffffffff,11.0,0.0,0.0
842994dffffffff,3.0,0.0,0.0
8429957ffffffff,13.0,0.0,0.0
8429995ffffffff,2.0,0.0,0.0
84299bbffffffff,3.0,0.0,0.0
84299bdffffffff,13.0,0.0,0.0
84299e1ffffffff,1.0,0.0,0.0
84299ebffffffff,4.0,0.0,0.0
8429a03ffffffff,58.0,0.0,0.0
8429a05ffffffff,30.0,0.0,0.0
8429a07ffffffff,24.0,0.0,0.0
8429a09ffffffff,68.0,0.0,0.0
8429a0bffffffff,17.0,0.0,0.0
8429a0dffffffff,5.0,0.0,0.0
8429a15ffffffff,5.0,0.0,0.0
8429a1bffffffff,1.0,0.0,0.0
8429a1dffffffff,290.0,0.0,0.0
8429a45ffffffff,7.0,0.0,0.0
8429a47ffffffff,57.0,0.0,0.0
8429a51ffffffff,23.0,0.0,0.0
8429a69ffffffff,34.0,0.0,0.0
8429a6bffffffff,8.0,0.0,0.0
8429a9bffffffff,4.0,0.0,0.0
8429aa1ffffffff,1.0,0.0,0.0
8429aa3ffffffff,3.0,0.0,0.0
8429aa7ffffffff,12.0,0.0,0.0
8429aa9ffffffff,13.0,0.0,0.0
8429aabffffffff,10.0,0.0,0.0
8429ab1ffffffff,9.0,0.0,0.0
8429ab3ffffffff,2.0,0.0,0.0
8429ab7ffffffff,31.0,0.0,0.0
8429abbffffffff,1.0,0.0,0.0
8429abdffffffff,8.0,0.0,0.0
8429ac9ffffffff,7.0,0.0,0.0
8429acbffffffff,2.0,0.0,0.0
8429acdffffffff,13.0,0.0,0.0
8429ad1ffffffff,22.0,0.0,0.0
8429ad3ffffffff,2.0,0.0,0.0
8429ad9ffffffff,4.0,0.0,0.0
8429addffffffff,11.0,0.0,0.0
8429ae1ffffffff,39.0,0.0,0.0
8429ae3ffffffff,6.0,0.0,0.0
8429ae5ffffffff,1.0,0.0,0.0
8429ae7ffffffff,4.0,0.0,0.0
8429ae9ffffffff,5.0,0.0,0.0
8429b21ffffffff,2.0,0.0,0.0
8429b25ffffffff,30.0,0.0,0.0
8429b29ffffffff,2.0,0.0,0.0
8429b2dffffffff,9.0,0.0,0.0
8429b67ffffffff,17.0,0.0,0.0
842a069ffffffff,9.0,0.0,0.0
842a101ffffffff,15.0,0.0,0.0
842a103ffffffff,126.0,0.0,0.0
842a105ffffffff,18.0,0.0,0.0
842a107ffffffff,28.0,0.0,0.0
842a109ffffffff,153.0,0.0,0.0
842a10bffffffff,45.0,0.0,0.0
842a10dffffffff,2.0,0.0,0.0
842a121ffffffff,13.0,0.0,0.0
842a123ffffffff,12.0,0.0,0.0
842a125ffffffff,6.0,0.0,0.0
842a127ffffffff,3.0,0.0,0.0
842a129ffffffff,12.0,0.0,0.0
842a12bffffffff,18.0,0.0,0.0
842a12dffffffff,4.0,0.0,0.0
842a131ffffffff,4.0,0.0,0.0
842a135ffffffff,10.0,0.0,0.0
842a139ffffffff,1.0,0.0,0.0
842a13bffffffff,7.0,0.0,0.0
842a13dffffffff,103.0,0.0,0.0
842a141ffffffff,64.0,0.0,0.0
842a143ffffffff,12.0,0.0,0.0
842a145ffffffff,1.0,0.0,0.0
842a147ffffffff,23.0,0.0,0.0
842a149ffffffff,3.0,0.0,0.0
842a14bffffffff,15.0,0.0,0.0
842a14dffffffff,55.0,0.0,0.0
842a151ffffffff,9.0,0.0,0.0
842a155ffffffff,8.0,0.0,0.0
842a157ffffffff,2.0,0.0,0.0
842a159ffffffff,23.0,0.0,0.0
842a15dffffffff,32.0,0.0,0.0
842a163ffffffff,3.0,0.0,0.0
842a165ffffffff,1.0,0.0,0.0
842a169ffffffff,2.0,0.0,0.0
842a1a5ffffffff,150.0,1.0,0.0
842a301ffffffff,102.0,0.0,0.0
842a303ffffffff,11.0,0.0,0.0
842a305ffffffff,3.0,0.0,0.0
842a307ffffffff,53.0,0.0,0.0
842a30dffffffff,56.0,0.0,0.0
842a311ffffffff,89.0,0.0,0.0
842a313ffffffff,78.0,0.0,0.0
842a315ffffffff,62.0,0.0,0.0
842a317ffffffff,101.0,0.0,0.0
842a31dffffffff,14.0,0.0,0.0
842a321ffffffff,4.0,0.0,0.0
842a323ffffffff,18.0,0.0,0.0
842a325ffffffff,1.0,0.0,0.0
842a327ffffffff,20.0,0.0,0.0
842a329ffffffff,72.0,0.0,0.0
842a32bffffffff,44.0,0.0,0.0
842a32dffffffff,29.0,0.0,0.0
842a331ffffffff,4.0,0.0,0.0
842a333ffffffff,22.0,0.0,0.0
842a335ffffffff,43.0,0.0,0.0
842a337ffffffff,9.0,0.0,0.0
842a339ffffffff,22.0,0.0,0.0
842a33bffffffff,26.0,0.0,0.0
842a33dffffffff,8.0,0.0,0.0
842a341ffffffff,17.0,0.0,0.0
842a345ffffffff,42.0,0.0,0.0
842a347ffffffff,17.0,0.0,0.0
842a349ffffffff,32.0,0.0,0.0
842a34dffffffff,12.0,0.0,0.0
842a361ffffffff,19.0,0.0,0.0
842a363ffffffff,28.0,0.0,0.0
842a365ffffffff,25.0,0.0,0.0
842a367ffffffff,1.0,0.0,0.0
842a369ffffffff,28.0,0.0,0.0
842a36bffffffff,2.0,0.0,0.0
842a36dffffffff,4.0,0.0,0.0
842a803ffffffff,2.0,0.0,0.0
842a80bffffffff,5.0,0.0,0.0
842a81dffffffff,11.0,0.0,0.0
842a827ffffffff,2.0,0.0,0.0
842a841ffffffff,2.0,0.0,0.0
842a843ffffffff,4.0,0.0,0.0
842a845ffffffff,14.0,0.0,0.0
842a847ffffffff,9.0,0.0,0.0
842a84bffffffff,1.0,0.0,0.0
842a84dffffffff,4.0,0.0,0.0
842a855ffffffff,1.0,0.0,0.0
842a857ffffffff,16.0,0.0,0.0
842a85dffffffff,20.0,0.0,0.0
842a865ffffffff,6.0,0.0,0.0
842a86dffffffff,5.0,0.0,0.0
842a8edffffffff,4.0,0.0,0.0
842a903ffffffff,1.0,0.0,0.0
842a91bffffffff,2.0,0.0,0.0
842a923ffffffff,4.0,0.0,0.0
842a925ffffffff,15.0,0.0,0.0
842a92dffffffff,8.0,0.0,0.0
842a931ffffffff,1.0,0.0,0.0
842a933ffffffff,2.0,0.0,0.0
842a939ffffffff,2.0,0.0,0.0
842a93bffffffff,1.0,0.0,0.0
842a93dffffffff,5.0,0.0,0.0
842a943ffffffff,46.0,0.0,0.0
842a949ffffffff,68.0,0.0,0.0
842a94dffffffff,10.0,0.0,0.0
842a951ffffffff,8.0,0.0,0.0
842a955ffffffff,5.0,0.0,0.0
842a957ffffffff,1.0,0.0,0.0
842a96dffffffff,2.0,0.0,0.0
842a997ffffffff,2.0,0.0,0.0
842aa03ffffffff,4.0,0.0,0.0
842aa05ffffffff,8.0,0.0,0.0
842aa07ffffffff,4.0,0.0,0.0
842aa0bffffffff,21.0,0.0,0.0
842aa11ffffffff,2.0,0.0,0.0
842aa13ffffffff,15.0,0.0,0.0
842aa17ffffffff,12.0,0.0,0.0
842aa1bffffffff,45.0,0.0,0.0
842aa1dffffffff,8.0,0.0,0.0
842aa21ffffffff,1.0,0.0,0.0
842aa25ffffffff,2.0,0.0,0.0
842aa29ffffffff,1.0,0.0,0.0
842aa2bffffffff,4.0,0.0,0.0
842aa2dffffffff,3.0,0.0,0.0
842aa31ffffffff,22.0,0.0,0.0
842aa33ffffffff,8.0,0.0,0.0
842aa39ffffffff,37.0,0.0,0.0
842aa3bffffffff,14.0,0.0,0.0
842aa41ffffffff,6.0,0.0,0.0
842aa43ffffffff,9.0,0.0,0.0
842aa49ffffffff,5.0,0.0,0.0
842aa4bffffffff,113.0,0.0,0.0
842aa51ffffffff,1.0,0.0,0.0
842aa53ffffffff,4.0,0.0,0.0
842aa57ffffffff,14.0,0.0,0.0
842aa61ffffffff,2.0,0.0,0.0
842aa6dffffffff,2.0,0.0,0.0
842aa81ffffffff,1.0,0.0,0.0
842aa83ffffffff,5.0,0.0,0.0
842aa85ffffffff,4.0,0.0,0.0
842aa87ffffffff,1.0,0.0,0.0
842aa89ffffffff,13.0,0.0,0.0
842aa8bffffffff,4.0,0.0,0.0
842aa8dffffffff,26.0,0.0,0.0
842aa91ffffffff,5.0,0.0,0.0
842aa95ffffffff,4.0,0.0,0.0
842aa99ffffffff,5.0,0.0,0.0
842aa9bffffffff,14.0,0.0,0.0
842aaa9ffffffff,1.0,0.0,0.0
842aac1ffffffff,11.0,0.0,0.0
842aac3ffffffff,4.0,0.0,0.0
842aac5ffffffff,6.0,0.0,0.0
842aac7ffffffff,4.0,0.0,0.0
842aac9ffffffff,25.0,0.0,0.0
842aacbffffffff,17.0,0.0,0.0
842aacdffffffff,12.0,0.0,0.0
842aad1ffffffff,95.0,0.0,0.0
842aad5ffffffff,8.0,0.0,0.0
842aad9ffffffff,6.0,0.0,0.0
842aaddffffffff,14.0,0.0,0.0
842aae1ffffffff,9.0,0.0,0.0
842aae3ffffffff,91.0,0.0,0.0
842aae5ffffffff,3.0,0.0,0.0
842aae7ffffffff,13.0,0.0,0.0
842aae9ffffffff,1.0,0.0,0.0
842aaebffffffff,7.0,0.0,0.0
842aaedffffffff,7.0,0.0,0.0
842ab03ffffffff,11.0,0.0,0.0
842ab09ffffffff,6.0,0.0,0.0
842ab15ffffffff,1.0,0.0,0.0
842ab21ffffffff,37.0,0.0,0.0
842ab23ffffffff,6.0,0.0,0.0
842ab25ffffffff,25.0,0.0,0.0
842ab27ffffffff,66.0,0.0,0.0
842ab29ffffffff,2.0,0.0,0.0
842ab2dffffffff,14.0,0.0,0.0
842ab33ffffffff,10.0,0.0,0.0
842ab35ffffffff,28.0,0.0,0.0
842ab39ffffffff,195.0,0.0,0.0
842ab3bffffffff,5.0,0.0,0.0
842ab49ffffffff,9.0,0.0,0.0
842ab51ffffffff,23.0,0.0,0.0
842ab55ffffffff,34.0,0.0,0.0
842ab57ffffffff,1.0,0.0,0.0
842ab59ffffffff,2.0,0.0,0.0
842ab61ffffffff,6.0,0.0,0.0
842ab63ffffffff,1.0,0.0,0.0
842ab67ffffffff,109.0,0.0,0.0
842ab6dffffffff,3.0,0.0,0.0
842b007ffffffff,8.0,0.0,0.0
842b00bffffffff,3.0,0.0,0.0
842b013ffffffff,14.0,0.0,0.0
842b019ffffffff,5.0,0.0,0.0
842b01bffffffff,8.0,0.0,0.0
842b01dffffffff,2.0,0.0,0.0
842b021ffffffff,7.0,0.0,0.0
842b02bffffffff,8.0,0.0,0.0
842b02dffffffff,6.0,0.0,0.0
842b039ffffffff,2.0,0.0,0.0
842b03bffffffff,6.0,0.0,0.0
842b03dffffffff,5.0,0.0,0.0
842b051ffffffff,2.0,0.0,0.0
842b053ffffffff,4.0,0.0,0.0
842b055ffffffff,5.0,0.0,0.0
842b057ffffffff,2.0,0.0,0.0
842b063ffffffff,2.0,0.0,0.0
842b067ffffffff,2.0,0.0,0.0
842b0a1ffffffff,8.0,0.0,0.0
842b0a5ffffffff,6.0,0.0,0.0
842b0a7ffffffff,78.0,0.0,0.0
842b0a9ffffffff,5.0,0.0,0.0
842b0adffffffff,8.0,0.0,0.0
842b0c5ffffffff,30.0,0.0,0.0
842b0cdffffffff,7.0,0.0,0.0
842b0e3ffffffff,2.0,0.0,0.0
842b0e9ffffffff,27.0,0.0,0.0
842b0edffffffff,25.0,0.0,0.0
842b105ffffffff,4.0,0.0,0.0
842b121ffffffff,51.0,0.0,0.0
842b125ffffffff,4.0,0.0,0.0
842b127ffffffff,20.0,0.0,0.0
842b129ffffffff,9.0,0.0,0.0
842b12dffffffff,7.0,0.0,0.0
842b131ffffffff,2.0,0.0,0.0
842b133ffffffff,6.0,0.0,0.0
842b13bffffffff,3.0,0.0,0.0
842b143ffffffff,6.0,0.0,0.0
842b15bffffffff,2.0,0.0,0.0
842b161ffffffff,19.0,0.0,0.0
842b163ffffffff,2.0,0.0,0.0
842b165ffffffff,8.0,0.0,0.0
842b167ffffffff,91.0,0.0,0.0
842b169ffffffff,11.0,0.0,0.0
842b16bffffffff,32.0,0.0,0.0
842b181ffffffff,4.0,0.0,0.0
842b185ffffffff,1.0,0.0,0.0
842b187ffffffff,43.0,0.0,0.0
842b189ffffffff,32.0,0.0,0.0
842b1a1ffffffff,16.0,0.0,0.0
842b1a3ffffffff,5.0,0.0,0.0
842b1a7ffffffff,7.0,0.0,0.0
842b1a9ffffffff,22.0,0.0,0.0
842b1abffffffff,52.0,0.0,0.0
842b1adffffffff,2.0,0.0,0.0
842b1bdffffffff,8.0,0.0,0.0
842b1c1ffffffff,2.0,0.0,0.0
842b1c7ffffffff,3.0,0.0,0.0
842b1d1ffffffff,4.0,0.0,0.0
842b1d5ffffffff,1.0,0.0,0.0
842b1e1ffffffff,5.0,0.0,0.0
842b1e3ffffffff,2.0,0.0,0.0
842b1ebffffffff,4.0,0.0,0.0
842b217ffffffff,2.0,0.0,0.0
842b235ffffffff,13.0,0.0,0.0
842b2a1ffffffff,4.0,0.0,0.0
842b2adffffffff,2.0,0.0,0.0
842b2e3ffffffff,2.0,0.0,0.0
842b2e9ffffffff,6.0,0.0,0.0
842b2ebffffffff,1.0,0.0,0.0
842b2edffffffff,2.0,0.0,0.0
842b303ffffffff,25.0,0.0,0.0
842b307ffffffff,2.0,0.0,0.0
842b315ffffffff,1.0,0.0,0.0
842b323ffffffff,3.0,0.0,0.0
842b331ffffffff,2.0,0.0,0.0
842b339ffffffff,3.0,0.0,0.0
842b345ffffffff,2.0,0.0,0.0
842b369ffffffff,69.0,0.0,0.0
842b801ffffffff,5.0,0.0,0.0
842b809ffffffff,24.0,0.0,0.0
842b80dffffffff,17.0,0.0,0.0
842b811ffffffff,14.0,0.0,0.0
842b815ffffffff,6.0,0.0,0.0
842b819ffffffff,18.0,0.0,0.0
842b81bffffffff,26.0,0.0,0.0
842b81dffffffff,11.0,0.0,0.0
842b827ffffffff,36.0,0.0,0.0
842b82dffffffff,2.0,0.0,0.0
842b831ffffffff,30.0,0.0,0.0
842b835ffffffff,3.0,0.0,0.0
842b837ffffffff,8.0,0.0,0.0
842b839ffffffff,27.0,0.0,0.0
842b83bffffffff,122.0,0.0,0.0
842b83dffffffff,1.0,0.0,0.0
842b841ffffffff,22.0,0.0,0.0
842b847ffffffff,2.0,0.0,0.0
842b849ffffffff,7.0,0.0,0.0
842b84bffffffff,2.0,0.0,0.0
842b853ffffffff,15.0,0.0,0.0
842b855ffffffff,14.0,0.0,0.0
842b857ffffffff,11.0,0.0,0.0
842b85bffffffff,3.0,0.0,0.0
842b881ffffffff,2.0,0.0,0.0
842b883ffffffff,8.0,0.0,0.0
842b889ffffffff,2.0,0.0,0.0
842b88dffffffff,6.0,0.0,0.0
842b891ffffffff,3.0,0.0,0.0
842b893ffffffff,4.0,0.0,0.0
842b899ffffffff,5.0,0.0,0.0
842b89bffffffff,42.0,0.0,0.0
842b8a1ffffffff,3.0,0.0,0.0
842b8a3ffffffff,2.0,0.0,0.0
842b8a7ffffffff,42.0,0.0,0.0
842b8adffffffff,11.0,0.0,0.0
842b8c5ffffffff,1.0,0.0,0.0
842b8c7ffffffff,10.0,0.0,0.0
842b8c9ffffffff,7.0,0.0,0.0
842b8cbffffffff,37.0,0.0,0.0
842b8d1ffffffff,18.0,0.0,0.0
842b8d3ffffffff,4.0,0.0,0.0
842b8d5ffffffff,4.0,0.0,0.0
842b8d7ffffffff,8.0,0.0,0.0
842b8d9ffffffff,6.0,0.0,0.0
842b8dbffffffff,2.0,0.0,0.0
842b8ddffffffff,94.0,0.0,0.0
842b8e5ffffffff,31.0,0.0,0.0
842b8e7ffffffff,11.0,0.0,0.0
842b8e9ffffffff,2.0,0.0,0.0
842b8ebffffffff,4.0,0.0,0.0
842b8edffffffff,7.0,0.0,0.0
842b907ffffffff,2.0,0.0,0.0
842b909ffffffff,133.0,0.0,0.0
842b90dffffffff,2.0,0.0,0.0
842b911ffffffff,2.0,0.0,0.0
842b913ffffffff,6.0,0.0,0.0
842b917ffffffff,1.0,0.0,0.0
842b91bffffffff,3.0,0.0,0.0
842b927ffffffff,8.0,0.0,0.0
842b935ffffffff,2.0,0.0,0.0
842b937ffffffff,5.0,0.0,0.0
842b93dffffffff,1.0,0.0,0.0
842b941ffffffff,41.0,0.0,0.0
842b947ffffffff,45.0,0.0,0.0
842b949ffffffff,88.0,0.0,0.0
842b94bffffffff,2.0,0.0,0.0
842b94dffffffff,57.0,0.0,0.0
842b983ffffffff,18.0,0.0,0.0
842b987ffffffff,8.0,0.0,0.0
842b989ffffffff,28.0,0.0,0.0
842b98bffffffff,9.0,0.0,0.0
842b991ffffffff,365.0,0.0,0.0
842b993ffffffff,4.0,0.0,0.0
842b9b3ffffffff,7.0,0.0,0.0
842b9b7ffffffff,130.0,0.0,0.0
842b9b9ffffffff,71.0,0.0,0.0
842b9bbffffffff,20.0,0.0,0.0
842b9bdffffffff,272.0,0.0,0.0
842b9c1ffffffff,6.0,0.0,0.0
842b9c3ffffffff,9.0,0.0,0.0
842b9c5ffffffff,127.0,0.0,0.0
842b9c7ffffffff,5.0,0.0,0.0
842b9cbffffffff,2.0,0.0,0.0
842b9cdffffffff,34.0,0.0,0.0
842b9d1ffffffff,8.0,0.0,0.0
842b9d3ffffffff,187.0,0.0,0.0
842b9d7ffffffff,18.0,0.0,0.0
842b9d9ffffffff,12.0,0.0,0.0
842b9dbffffffff,98.0,0.0,0.0
842b9ddffffffff,2.0,0.0,0.0
842b9e3ffffffff,2.0,0.0,0.0
842b9e7ffffffff,2.0,0.0,0.0
842b9e9ffffffff,2.0,0.0,0.0
842b9ebffffffff,10.0,0.0,0.0
842b9edffffffff,2.0,0.0,0.0
842ba01ffffffff,55.0,0.0,0.0
842ba09ffffffff,4.0,0.0,0.0
842ba0bffffffff,3.0,0.0,0.0
842ba0dffffffff,8.0,0.0,0.0
842ba13ffffffff,29.0,0.0,0.0
842ba19ffffffff,2.0,0.0,0.0
842ba31ffffffff,3.0,0.0,0.0
842ba51ffffffff,9.0,0.0,0.0
842ba55ffffffff,16.0,0.0,0.0
842ba57ffffffff,6.0,0.0,0.0
842ba83ffffffff,6.0,0.0,0.0
842ba85ffffffff,4.0,0.0,0.0
842ba89ffffffff,2.0,0.0,0.0
842ba8dffffffff,13.0,0.0,0.0
842ba91ffffffff,2.0,0.0,0.0
