cell_id,Progne subis,Progne subis subis/arboricola,Progne subis hesperia
834c9afffffffff,2.0,0.0,0.0
834caafffffffff,1.0,0.0,0.0
835f1cfffffffff,3.0,0.0,0.0
835f2bfffffffff,4.0,0.0,0.0
836606fffffffff,2.0,0.0,0.0
836608fffffffff,3.0,0.0,0.0
83660bfffffffff,11.0,0.0,0.0
836611fffffffff,5.0,0.0,0.0
836619fffffffff,6.0,0.0,0.0
83661afffffffff,2.0,0.0,0.0
83661bfffffffff,5.0,0.0,0.0
836620fffffffff,4.0,0.0,0.0
836622fffffffff,2.0,0.0,0.0
836625fffffffff,2.0,0.0,0.0
836641fffffffff,23.0,0.0,0.0
836656fffffffff,5.0,0.0,0.0
83665afffffffff,8.0,0.0,0.0
83668efffffffff,3.0,0.0,0.0
8366a1fffffffff,2.0,0.0,0.0
8366a5fffffffff,257.0,0.0,0.0
8366a6fffffffff,47.0,0.0,0.0
8366b0fffffffff,26.0,0.0,0.0
8366b4fffffffff,36.0,0.0,0.0
8366b5fffffffff,9.0,0.0,0.0
8366b6fffffffff,9.0,0.0,0.0
8366c0fffffffff,4.0,0.0,0.0
8366c2fffffffff,23.0,0.0,0.0
8366c6fffffffff,1.0,0.0,0.0
8366d3fffffffff,1.0,0.0,0.0
8366d5fffffffff,1.0,0.0,0.0
8366e1fffffffff,1.0,0.0,0.0
8366e3fffffffff,3.0,0.0,0.0
8366e4fffffffff,20.0,0.0,0.0
8366e5fffffffff,5.0,0.0,0.0
8366e6fffffffff,2.0,0.0,0.0
8366ecfffffffff,10.0,0.0,0.0
8366eefffffffff,2.0,0.0,0.0
836755fffffffff,1.0,0.0,0.0
83675efffffffff,1.0,0.0,0.0
836780fffffffff,3.0,0.0,0.0
836783fffffffff,96.0,0.0,0.0
836790fffffffff,40.0,0.0,0.0
836791fffffffff,14.0,0.0,0.0
836793fffffffff,6.0,0.0,0.0
836794fffffffff,16.0,0.0,0.0
836795fffffffff,2.0,0.0,0.0
836796fffffffff,21.0,0.0,0.0
83679afffffffff,149.0,0.0,0.0
83679bfffffffff,207.0,0.0,0.0
8367b2fffffffff,16.0,0.0,0.0
836c61fffffffff,34.0,0.0,0.0
836d04fffffffff,17.0,0.0,0.0
836d05fffffffff,1.0,0.0,0.0
836d20fffffffff,4.0,0.0,0.0
836d21fffffffff,6.0,0.0,0.0
836d22fffffffff,4.0,0.0,0.0
836d23fffffffff,1.0,0.0,0.0
836d24fffffffff,18.0,0.0,0.0
836d25fffffffff,32.0,0.0,0.0
836d28fffffffff,1.0,0.0,0.0
836d29fffffffff,2.0,0.0,0.0
836d2afffffffff,4.0,0.0,0.0
836d2bfffffffff,9.0,0.0,0.0
836d2cfffffffff,2.0,0.0,0.0
836d2efffffffff,5.0,0.0,0.0
836d34fffffffff,112.0,1.0,0.0
836d35fffffffff,103.0,0.0,0.0
836d36fffffffff,2.0,0.0,0.0
836d60fffffffff,15.0,0.0,0.0
836d61fffffffff,17.0,0.0,0.0
836d64fffffffff,14.0,0.0,0.0
836d65fffffffff,9.0,0.0,0.0
836d66fffffffff,16.0,0.0,0.0
836d68fffffffff,31.0,0.0,0.0
836d69fffffffff,164.0,0.0,0.0
836d6bfffffffff,2.0,0.0,0.0
836d6cfffffffff,3.0,0.0,0.0
836d6dfffffffff,50.0,0.0,0.0
836d76fffffffff,8.0,0.0,0.0
838044fffffffff,4.0,0.0,0.0
838062fffffffff,2.0,0.0,0.0
838116fffffffff,2.0,0.0,0.0
838133fffffffff,2.0,0.0,0.0
838136fffffffff,3.0,0.0,0.0
838142fffffffff,2.0,0.0,0.0
838143fffffffff,1.0,0.0,0.0
83814afffffffff,13.0,0.0,0.0
83814dfffffffff,14.0,0.0,0.0
83815dfffffffff,3.0,0.0,0.0
838a05fffffffff,18.0,0.0,0.0
838a10fffffffff,3.0,0.0,0.0
838a21fffffffff,3.0,0.0,0.0
838a24fffffffff,2.0,0.0,0.0
838a2efffffffff,1.0,0.0,0.0
838a45fffffffff,35.0,0.0,0.0
838a51fffffffff,1.0,0.0,0.0
838a63fffffffff,11.0,0.0,0.0
838a6dfffffffff,2.0,0.0,0.0
838a80fffffffff,2.0,0.0,0.0
838a82fffffffff,5.0,0.0,0.0
838a9cfffffffff,7.0,0.0,0.0
838a9efffffffff,2.0,0.0,0.0
838aabfffffffff,4.0,0.0,0.0
838aadfffffffff,1.0,0.0,0.0
838adafffffffff,4.0,0.0,0.0
838adcfffffffff,3.0,0.0,0.0
838ae5fffffffff,4.0,0.0,0.0
838af0fffffffff,28.0,0.0,0.0
838af1fffffffff,17.0,0.0,0.0
838af2fffffffff,12.0,0.0,0.0
838af4fffffffff,34.0,0.0,0.0
838af6fffffffff,47.0,0.0,0.0
838b10fffffffff,7.0,0.0,0.0
838b1efffffffff,3.0,0.0,0.0
838b20fffffffff,13.0,0.0,0.0
838b22fffffffff,2.0,0.0,0.0
838b25fffffffff,13.0,0.0,0.0
838b2cfffffffff,2.0,0.0,0.0
838b56fffffffff,2.0,0.0,0.0
838b82fffffffff,2.0,0.0,0.0
838b99fffffffff,12.0,0.0,0.0
838b9dfffffffff,82.0,0.0,0.0
838ba6fffffffff,3.0,0.0,0.0
83a596fffffffff,6.0,0.0,0.0
83a859fffffffff,13.0,0.0,0.0
83a85afffffffff,4.0,0.0,0.0
83a85dfffffffff,5.0,0.0,0.0
83a882fffffffff,12.0,0.0,0.0
83a891fffffffff,8.0,0.0,0.0
83a89efffffffff,2.0,0.0,0.0
83a8c8fffffffff,1.0,0.0,0.0
83b326fffffffff,2.0,0.0,0.0
