cell_id,Spilopelia chinensis,Spilopelia chinensis suratensis/ceylonensis,Spilopelia chinensis chinensis/tigrina
836588fffffffff,179.0,0.0,83.0
836589fffffffff,209.0,0.0,107.0
83658afffffffff,605.0,0.0,314.0
83658bfffffffff,2851.0,0.0,1062.0
83658efffffffff,134.0,0.0,105.0
836590fffffffff,47.0,0.0,0.0
836591fffffffff,1113.0,0.0,0.0
836592fffffffff,5.0,0.0,0.0
836593fffffffff,25.0,0.0,8.0
836594fffffffff,9.0,0.0,0.0
836595fffffffff,46.0,0.0,0.0
836596fffffffff,6.0,0.0,0.0
836598fffffffff,173.0,0.0,151.0
836599fffffffff,1491.0,0.0,521.0
83659afffffffff,47.0,0.0,10.0
83659bfffffffff,35.0,0.0,22.0
83659cfffffffff,894.0,0.0,0.0
83659dfffffffff,35.0,0.0,16.0
83659efffffffff,47.0,0.0,0.0
8365a2fffffffff,18.0,0.0,0.0
8365a3fffffffff,4.0,0.0,0.0
8365aafffffffff,1.0,0.0,0.0
8365b0fffffffff,273.0,0.0,47.0
8365b1fffffffff,1.0,0.0,0.0
8365b2fffffffff,163.0,0.0,8.0
8365b3fffffffff,350.0,0.0,0.0
8365b4fffffffff,14.0,0.0,0.0
8365b5fffffffff,194.0,0.0,32.0
8365b6fffffffff,299.0,0.0,30.0
836802fffffffff,130.0,0.0,2.0
836810fffffffff,54.0,0.0,0.0
836811fffffffff,211.0,0.0,3.0
836812fffffffff,20.0,0.0,1.0
836815fffffffff,441.0,0.0,1.0
836816fffffffff,5.0,0.0,0.0
836818fffffffff,172.0,0.0,0.0
836819fffffffff,1.0,0.0,0.0
83681afffffffff,9.0,0.0,0.0
83681bfffffffff,11.0,0.0,1.0
83681cfffffffff,349.0,0.0,2.0
83681dfffffffff,12.0,0.0,0.0
83681efffffffff,4.0,0.0,0.0
836828fffffffff,371.0,0.0,76.0
83682afffffffff,17.0,0.0,1.0
83682dfffffffff,2.0,0.0,0.0
836840fffffffff,12.0,0.0,0.0
836841fffffffff,9.0,0.0,0.0
836842fffffffff,6.0,0.0,6.0
836843fffffffff,115.0,0.0,18.0
836844fffffffff,46.0,0.0,0.0
836845fffffffff,4.0,0.0,0.0
836846fffffffff,34.0,0.0,2.0
83684efffffffff,99.0,0.0,19.0
836856fffffffff,1.0,0.0,0.0
836858fffffffff,124.0,0.0,19.0
83685cfffffffff,92.0,0.0,1.0
83685dfffffffff,56.0,0.0,7.0
83685efffffffff,70.0,0.0,0.0
836862fffffffff,10.0,0.0,1.0
836863fffffffff,1.0,0.0,0.0
836865fffffffff,18.0,0.0,10.0
83686efffffffff,2.0,0.0,0.0
836871fffffffff,2.0,0.0,0.0
836875fffffffff,2.0,0.0,0.0
836876fffffffff,2.0,0.0,0.0
836888fffffffff,2.0,0.0,0.0
83689afffffffff,2.0,0.0,0.0
8368a4fffffffff,2.0,0.0,0.0
8368a5fffffffff,44.0,0.0,0.0
8368a6fffffffff,2.0,0.0,0.0
8368acfffffffff,39.0,0.0,1.0
8368c2fffffffff,4.0,0.0,0.0
8368c3fffffffff,17.0,0.0,0.0
8368c8fffffffff,76.0,0.0,5.0
8368cafffffffff,33.0,0.0,3.0
8368cdfffffffff,4.0,0.0,2.0
8368cefffffffff,38.0,0.0,5.0
8368d0fffffffff,3.0,0.0,0.0
8368d2fffffffff,84.0,0.0,38.0
8368d6fffffffff,3.0,0.0,3.0
8368d8fffffffff,2.0,0.0,2.0
8368dcfffffffff,4.0,0.0,0.0
8368ddfffffffff,9.0,0.0,0.0
8368e4fffffffff,2.0,0.0,0.0
836914fffffffff,9.0,0.0,0.0
836932fffffffff,3.0,0.0,0.0
836934fffffffff,12.0,0.0,0.0
836936fffffffff,2.0,0.0,0.0
836940fffffffff,2.0,0.0,0.0
836941fffffffff,158.0,0.0,5.0
836943fffffffff,131.0,0.0,2.0
836945fffffffff,19.0,0.0,0.0
83694afffffffff,10.0,0.0,0.0
83694bfffffffff,10.0,0.0,0.0
83694cfffffffff,2.0,0.0,0.0
83694efffffffff,1106.0,0.0,16.0
836958fffffffff,28.0,0.0,0.0
836959fffffffff,1.0,0.0,0.0
83695dfffffffff,12.0,0.0,0.0
83695efffffffff,4.0,0.0,0.0
836968fffffffff,10.0,0.0,0.0
836969fffffffff,1.0,0.0,0.0
83696afffffffff,11.0,0.0,1.0
83696bfffffffff,1.0,0.0,0.0
83696cfffffffff,57.0,0.0,3.0
83696dfffffffff,4.0,0.0,4.0
83699afffffffff,32.0,0.0,0.0
8372aefffffffff,26.0,0.0,0.0
8372f2fffffffff,43.0,0.0,0.0
8372f3fffffffff,94.0,0.0,0.0
837390fffffffff,90.0,0.0,4.0
837395fffffffff,10.0,0.0,0.0
83739afffffffff,1.0,0.0,0.0
83739bfffffffff,23.0,0.0,0.0
8373b0fffffffff,14.0,0.0,0.0
8373b6fffffffff,2.0,0.0,0.0
838c10fffffffff,669.0,0.0,134.0
838c12fffffffff,8.0,0.0,2.0
838c13fffffffff,48.0,0.0,1.0
838c14fffffffff,44.0,0.0,10.0
838c16fffffffff,6.0,0.0,0.0
838c1afffffffff,1.0,0.0,0.0
838c88fffffffff,6.0,0.0,0.0
838c89fffffffff,2.0,0.0,0.0
838c92fffffffff,4.0,0.0,0.0
838c96fffffffff,72.0,0.0,0.0
838cadfffffffff,58.0,0.0,7.0
838cc2fffffffff,2.0,0.0,0.0
838cd0fffffffff,12.0,0.0,2.0
838cd1fffffffff,13.0,0.0,0.0
838cd2fffffffff,22.0,0.0,0.0
838cd3fffffffff,13.0,0.0,1.0
838cd5fffffffff,36.0,0.0,4.0
838cdcfffffffff,1.0,0.0,1.0
838cf5fffffffff,1.0,0.0,0.0
838d80fffffffff,20.0,0.0,2.0
838d84fffffffff,5.0,0.0,0.0
838d85fffffffff,24.0,0.0,0.0
838d88fffffffff,3.0,0.0,2.0
838d8cfffffffff,76.0,0.0,8.0
838d8dfffffffff,6.0,0.0,4.0
838d8efffffffff,1.0,0.0,0.0
838d92fffffffff,2.0,0.0,0.0
838da2fffffffff,77.0,0.0,13.0
838da3fffffffff,8.0,0.0,0.0
838da6fffffffff,71.0,0.0,10.0
838daafffffffff,6.0,0.0,3.0
838dabfffffffff,13.0,0.0,6.0
838db1fffffffff,2.0,0.0,0.0
838db4fffffffff,13.0,0.0,0.0
838db5fffffffff,931.0,0.0,196.0
839404fffffffff,51.0,0.0,8.0
839421fffffffff,26.0,0.0,5.0
839423fffffffff,42.0,0.0,1.0
839426fffffffff,2.0,0.0,0.0
839428fffffffff,4.0,0.0,0.0
83942cfffffffff,204.0,0.0,0.0
83942dfffffffff,88.0,0.0,0.0
83942efffffffff,2.0,0.0,1.0
839431fffffffff,16.0,0.0,0.0
839434fffffffff,1.0,0.0,0.0
839466fffffffff,2.0,0.0,0.0
839500fffffffff,28.0,0.0,7.0
83950afffffffff,4.0,0.0,0.0
839512fffffffff,2.0,0.0,0.0
839513fffffffff,2.0,0.0,0.0
839518fffffffff,2.0,0.0,0.0
83951afffffffff,56.0,0.0,9.0
83951bfffffffff,5.0,0.0,3.0
83951dfffffffff,11.0,0.0,1.0
83951efffffffff,106.0,0.0,15.0
839541fffffffff,8.0,0.0,0.0
839544fffffffff,6.0,0.0,4.0
839545fffffffff,46.0,0.0,0.0
839553fffffffff,23.0,0.0,3.0
83955afffffffff,6.0,0.0,2.0
839561fffffffff,4.0,0.0,0.0
83956afffffffff,53.0,0.0,1.0
83956bfffffffff,4.0,0.0,0.0
83956cfffffffff,2.0,0.0,0.0
839572fffffffff,8.0,0.0,8.0
8395a4fffffffff,891.0,0.0,137.0
8395a5fffffffff,18.0,0.0,2.0
8395a9fffffffff,15.0,0.0,4.0
839b41fffffffff,27.0,0.0,0.0
839b43fffffffff,21.0,0.0,0.0
839b4cfffffffff,13.0,0.0,0.0
839b4dfffffffff,4.0,0.0,0.0
839b4efffffffff,3.0,0.0,0.0
839b5cfffffffff,16.0,0.0,0.0
839b5dfffffffff,21.0,0.0,0.0
839b6afffffffff,11.0,0.0,0.0
839b6bfffffffff,94.0,0.0,0.0
839c00fffffffff,2.0,0.0,0.0
839c05fffffffff,59.0,0.0,0.0
839c20fffffffff,215.0,0.0,0.0
839c21fffffffff,3.0,0.0,0.0
839c23fffffffff,1601.0,0.0,0.0
839c25fffffffff,106.0,0.0,0.0
839ce4fffffffff,1.0,0.0,0.0
839d01fffffffff,49.0,0.0,0.0
839d09fffffffff,5.0,0.0,0.0
839d0afffffffff,13.0,0.0,0.0
839d0bfffffffff,67.0,0.0,0.0
839d0cfffffffff,4.0,0.0,0.0
839d0efffffffff,17.0,0.0,0.0
839d21fffffffff,80.0,0.0,0.0
839d24fffffffff,44.0,0.0,0.0
839d25fffffffff,3.0,0.0,0.0
839d29fffffffff,2.0,0.0,0.0
839d2afffffffff,2.0,0.0,0.0
839d2dfffffffff,4.0,0.0,0.0
839e2dfffffffff,6.0,0.0,0.0
839f50fffffffff,8.0,0.0,0.0
839f51fffffffff,81.0,0.0,0.0
839f52fffffffff,3.0,0.0,0.0
839f53fffffffff,2.0,0.0,0.0
839f54fffffffff,2.0,0.0,0.0
839f55fffffffff,86.0,0.0,0.0
839f5afffffffff,2.0,0.0,0.0
83a240fffffffff,2.0,0.0,0.0
83a242fffffffff,88.0,0.0,0.0
83a243fffffffff,12.0,0.0,0.0
83a6a6fffffffff,10.0,0.0,0.0
83a703fffffffff,3.0,0.0,0.0
83a722fffffffff,2.0,0.0,0.0
83a726fffffffff,1925.0,0.0,0.0
83b880fffffffff,158.0,0.0,0.0
83b885fffffffff,17.0,0.0,0.0
83b910fffffffff,2.0,0.0,0.0
83b911fffffffff,10.0,0.0,0.0
83b912fffffffff,12.0,0.0,0.0
83b913fffffffff,8.0,0.0,0.0
83b914fffffffff,169.0,0.0,0.0
83b915fffffffff,5.0,0.0,0.0
83b916fffffffff,971.0,0.0,20.0
83b91afffffffff,2.0,0.0,0.0
83b936fffffffff,4.0,0.0,0.0
83b9a1fffffffff,116.0,0.0,0.0
83b9a3fffffffff,2.0,0.0,0.0
83b9a4fffffffff,1.0,0.0,0.0
83b9a5fffffffff,8.0,0.0,4.0
83ba24fffffffff,7.0,0.0,0.0
83bb08fffffffff,2.0,0.0,0.0
83bb09fffffffff,21.0,0.0,0.0
83bb0afffffffff,5.0,0.0,0.0
83bb0bfffffffff,34.0,0.0,0.0
83bb50fffffffff,1720.0,0.0,0.0
83bb51fffffffff,30.0,0.0,0.0
83bb52fffffffff,50.0,0.0,0.0
83bb53fffffffff,222.0,0.0,0.0
83bb54fffffffff,205.0,0.0,0.0
83bb56fffffffff,160.0,0.0,0.0
83bb5efffffffff,13.0,0.0,0.0
83bb72fffffffff,1.0,0.0,0.0
83be08fffffffff,6732.0,0.0,31.0
83be0afffffffff,246.0,0.0,2.0
83be0bfffffffff,44.0,0.0,0.0
83be0cfffffffff,1893.0,0.0,27.0
83be0dfffffffff,367.0,0.0,0.0
83be0efffffffff,1209.0,0.0,38.0
83be18fffffffff,399.0,0.0,0.0
83be19fffffffff,22.0,0.0,0.0
83be1afffffffff,192.0,0.0,5.0
83be1bfffffffff,21.0,0.0,0.0
83be1dfffffffff,558.0,0.0,12.0
83be29fffffffff,105.0,0.0,0.0
83be2bfffffffff,3.0,0.0,0.0
83be40fffffffff,10.0,0.0,0.0
83be44fffffffff,48.0,0.0,1.0
83be45fffffffff,131.0,0.0,3.0
83be46fffffffff,19.0,0.0,1.0
83be49fffffffff,264.0,0.0,17.0
83be4afffffffff,12.0,0.0,0.0
83be4bfffffffff,60.0,0.0,0.0
83be4dfffffffff,40.0,0.0,0.0
83be54fffffffff,2.0,0.0,0.0
83be60fffffffff,507.0,0.0,28.0
83be61fffffffff,44.0,0.0,2.0
83be62fffffffff,267.0,0.0,5.0
83be63fffffffff,9821.0,0.0,564.0
83be66fffffffff,121.0,0.0,2.0
83be68fffffffff,36.0,0.0,0.0
83be69fffffffff,7.0,0.0,0.0
83be6afffffffff,4.0,0.0,0.0
83be6efffffffff,50.0,0.0,3.0
83be70fffffffff,2.0,0.0,0.0
83be71fffffffff,51.0,0.0,8.0
83be72fffffffff,1436.0,0.0,0.0
83be73fffffffff,63.0,0.0,0.0
83be74fffffffff,199.0,0.0,4.0
83be75fffffffff,294.0,0.0,15.0
83be76fffffffff,39.0,0.0,0.0
83be88fffffffff,445.0,0.0,0.0
83be89fffffffff,56.0,0.0,0.0
83be8afffffffff,3.0,0.0,0.0
83be8bfffffffff,293.0,0.0,0.0
83be8dfffffffff,6583.0,0.0,0.0
83bea9fffffffff,423.0,0.0,10.0
83beabfffffffff,1078.0,0.0,100.0
83bec0fffffffff,2.0,0.0,0.0
83bec6fffffffff,29.0,0.0,0.0
83becefffffffff,1.0,0.0,0.0
83bed0fffffffff,2.0,0.0,0.0
83bed1fffffffff,27.0,0.0,0.0
83bed2fffffffff,2.0,0.0,0.0
83bed4fffffffff,19.0,0.0,0.0
83bed5fffffffff,3.0,0.0,0.0
83bed6fffffffff,4.0,0.0,0.0
83bedcfffffffff,1.0,0.0,0.0
83bee0fffffffff,5.0,0.0,0.0
83bee1fffffffff,1.0,0.0,0.0
83bee2fffffffff,76.0,0.0,0.0
83bee5fffffffff,5.0,0.0,0.0
83bee6fffffffff,66.0,0.0,0.0
83beebfffffffff,2.0,0.0,0.0
83bef0fffffffff,53.0,0.0,0.0
83bef1fffffffff,66.0,0.0,0.0
83bef2fffffffff,481.0,0.0,0.0
83bef3fffffffff,6.0,0.0,0.0
83bef5fffffffff,65.0,0.0,0.0
83bef6fffffffff,258.0,0.0,2.0
83bf48fffffffff,228.0,0.0,0.0
83bf4bfffffffff,14.0,0.0,0.0
83bf4cfffffffff,432.0,0.0,0.0
83bf4dfffffffff,7.0,0.0,0.0
83bf4efffffffff,7.0,0.0,0.0
83bf6bfffffffff,1.0,0.0,0.0
83c990fffffffff,4.0,0.0,0.0
83c991fffffffff,3.0,0.0,0.0
83c992fffffffff,20.0,0.0,0.0
83c993fffffffff,53.0,0.0,0.0
83da95fffffffff,2.0,0.0,0.0
