cell_id,Troglodytes aedon,Troglodytes aedon [aedon Group],Troglodytes aedon [brunneicollis Group]
842a121ffffffff,3.0,0.0,0.0
842a123ffffffff,1488.0,30.0,0.0
842a127ffffffff,123.0,4.0,0.0
842a129ffffffff,4.0,0.0,0.0
842a12bffffffff,5.0,0.0,0.0
842a133ffffffff,1.0,0.0,0.0
842a135ffffffff,2518.0,53.0,0.0
842a13bffffffff,2.0,0.0,0.0
842a13dffffffff,58.0,6.0,0.0
842a141ffffffff,8.0,1.0,0.0
842a143ffffffff,18.0,0.0,0.0
842a145ffffffff,16.0,0.0,0.0
842a147ffffffff,2.0,0.0,0.0
842a149ffffffff,4.0,0.0,0.0
842a14bffffffff,5.0,0.0,0.0
842a14dffffffff,1.0,0.0,0.0
842a151ffffffff,5.0,0.0,0.0
842a155ffffffff,6.0,0.0,0.0
842a159ffffffff,4.0,4.0,0.0
842a15dffffffff,4.0,0.0,0.0
842a161ffffffff,1.0,0.0,0.0
842a163ffffffff,10.0,2.0,0.0
842a169ffffffff,8.0,0.0,0.0
842a16bffffffff,15.0,7.0,0.0
842a1a5ffffffff,20.0,6.0,0.0
842a1e5ffffffff,6.0,0.0,0.0
842a301ffffffff,19.0,8.0,0.0
842a303ffffffff,2.0,0.0,0.0
842a305ffffffff,2.0,0.0,0.0
842a307ffffffff,33.0,2.0,0.0
842a30dffffffff,18.0,2.0,0.0
842a311ffffffff,22.0,7.0,0.0
842a313ffffffff,6.0,2.0,0.0
842a315ffffffff,40.0,9.0,0.0
842a317ffffffff,31.0,3.0,0.0
842a31dffffffff,12.0,8.0,0.0
842a323ffffffff,8.0,2.0,0.0
842a327ffffffff,37.0,6.0,0.0
842a32bffffffff,8.0,0.0,0.0
842a32dffffffff,10.0,0.0,0.0
842a331ffffffff,11.0,4.0,0.0
842a333ffffffff,33.0,0.0,0.0
842a335ffffffff,8.0,0.0,0.0
842a337ffffffff,4.0,0.0,0.0
842a339ffffffff,8.0,5.0,0.0
842a33bffffffff,62.0,21.0,0.0
842a33dffffffff,9.0,2.0,0.0
842a341ffffffff,6.0,4.0,0.0
842a345ffffffff,3.0,3.0,0.0
842a347ffffffff,19.0,3.0,0.0
842a349ffffffff,13.0,2.0,0.0
842a34dffffffff,2.0,0.0,0.0
842a361ffffffff,3.0,0.0,0.0
842a363ffffffff,3.0,0.0,0.0
842a365ffffffff,31.0,0.0,0.0
842a369ffffffff,5.0,2.0,0.0
842a4c1ffffffff,1.0,0.0,0.0
842a4c9ffffffff,4.0,0.0,0.0
842a80bffffffff,1.0,0.0,0.0
842a813ffffffff,1.0,0.0,0.0
842a81dffffffff,2.0,2.0,0.0
842a821ffffffff,1.0,0.0,0.0
842a843ffffffff,2.0,0.0,0.0
842a845ffffffff,1.0,0.0,0.0
842a847ffffffff,3.0,2.0,0.0
842a84bffffffff,12.0,0.0,0.0
842a851ffffffff,1.0,1.0,0.0
842a857ffffffff,3.0,3.0,0.0
842a85dffffffff,4.0,0.0,0.0
842a861ffffffff,2.0,0.0,0.0
842a867ffffffff,1.0,0.0,0.0
842a889ffffffff,3.0,0.0,0.0
842a88bffffffff,1.0,0.0,0.0
842a88dffffffff,6.0,0.0,0.0
842a897ffffffff,27.0,0.0,0.0
842a89dffffffff,19.0,0.0,0.0
842a8a9ffffffff,1.0,0.0,0.0
842a8adffffffff,3.0,0.0,0.0
842a8b1ffffffff,5.0,0.0,0.0
842a8b5ffffffff,12.0,0.0,0.0
842a8bbffffffff,2.0,0.0,0.0
842a8c1ffffffff,8.0,0.0,0.0
842a8c5ffffffff,2.0,0.0,0.0
842a8c7ffffffff,3.0,0.0,0.0
842a8c9ffffffff,2.0,0.0,0.0
842a8cbffffffff,4.0,0.0,0.0
842a8d5ffffffff,2.0,0.0,0.0
842a8d9ffffffff,53.0,3.0,0.0
842a8dbffffffff,2.0,0.0,0.0
842a8e3ffffffff,3.0,0.0,0.0
842a905ffffffff,1.0,0.0,0.0
842a91dffffffff,1.0,0.0,0.0
842a92bffffffff,1.0,0.0,0.0
842a937ffffffff,3.0,0.0,0.0
842a939ffffffff,3.0,0.0,0.0
842a953ffffffff,1.0,0.0,0.0
842a955ffffffff,2.0,0.0,0.0
842a957ffffffff,3.0,0.0,0.0
842a95bffffffff,2.0,0.0,0.0
842a983ffffffff,3.0,0.0,0.0
842a98dffffffff,3.0,0.0,0.0
842a997ffffffff,1.0,0.0,0.0
842a99bffffffff,2.0,0.0,0.0
842a99dffffffff,1.0,0.0,0.0
842a9a1ffffffff,2.0,0.0,0.0
842a9a5ffffffff,2.0,0.0,0.0
842a9a9ffffffff,2.0,0.0,0.0
842a9adffffffff,4.0,0.0,0.0
842a9b1ffffffff,2.0,0.0,0.0
842a9b7ffffffff,2.0,0.0,0.0
842a9c1ffffffff,3.0,0.0,0.0
842a9cdffffffff,2.0,2.0,0.0
842aa13ffffffff,17.0,11.0,0.0
842aa17ffffffff,7.0,0.0,0.0
842aa1bffffffff,2.0,0.0,0.0
842aa1dffffffff,15.0,0.0,0.0
842aa25ffffffff,4.0,0.0,0.0
842aa2dffffffff,6.0,0.0,0.0
842aa31ffffffff,2.0,0.0,0.0
842aa33ffffffff,5.0,0.0,0.0
842aa37ffffffff,7.0,0.0,0.0
842aa41ffffffff,8.0,2.0,0.0
842aa43ffffffff,5.0,3.0,0.0
842aa49ffffffff,5.0,1.0,0.0
842aa4bffffffff,12.0,4.0,0.0
842aa4dffffffff,5.0,0.0,0.0
842aa53ffffffff,2.0,2.0,0.0
842aa6dffffffff,4.0,2.0,0.0
842aa81ffffffff,29.0,9.0,0.0
842aa83ffffffff,4.0,0.0,0.0
842aa85ffffffff,59.0,4.0,0.0
842aa87ffffffff,10.0,1.0,0.0
842aa89ffffffff,33.0,8.0,0.0
842aa8bffffffff,17.0,4.0,0.0
842aa8dffffffff,61.0,3.0,0.0
842aa91ffffffff,6.0,5.0,0.0
842aa95ffffffff,30.0,2.0,0.0
842aa97ffffffff,4.0,0.0,0.0
842aa99ffffffff,16.0,6.0,0.0
842aa9bffffffff,33.0,12.0,0.0
842aa9dffffffff,13.0,7.0,0.0
842aaa1ffffffff,6.0,2.0,0.0
842aaa3ffffffff,2.0,0.0,0.0
842aaa7ffffffff,2.0,0.0,0.0
842aaa9ffffffff,20.0,2.0,0.0
842aaabffffffff,72.0,21.0,0.0
842aaadffffffff,6.0,1.0,0.0
842aab1ffffffff,3.0,0.0,0.0
842aab3ffffffff,22.0,0.0,0.0
842aabbffffffff,1.0,0.0,0.0
842aabdffffffff,13.0,2.0,0.0
842aac1ffffffff,43.0,0.0,0.0
842aac3ffffffff,22.0,0.0,0.0
842aac5ffffffff,20.0,17.0,0.0
842aac7ffffffff,8.0,5.0,0.0
842aac9ffffffff,2510.0,221.0,0.0
842aacbffffffff,257.0,10.0,0.0
842aacdffffffff,34.0,14.0,0.0
842aad1ffffffff,62.0,3.0,0.0
842aad3ffffffff,11.0,0.0,0.0
842aad5ffffffff,15.0,7.0,0.0
842aad7ffffffff,2.0,0.0,0.0
842aad9ffffffff,8.0,0.0,0.0
842aaddffffffff,7.0,0.0,0.0
842aae1ffffffff,9.0,0.0,0.0
842aae5ffffffff,1.0,0.0,0.0
842aae9ffffffff,12.0,0.0,0.0
842aaedffffffff,37.0,0.0,0.0
842ab05ffffffff,19.0,0.0,0.0
842ab09ffffffff,4.0,0.0,0.0
842ab0dffffffff,5.0,0.0,0.0
842ab19ffffffff,5.0,4.0,0.0
842ab21ffffffff,23.0,0.0,0.0
842ab23ffffffff,7.0,0.0,0.0
842ab25ffffffff,75.0,2.0,0.0
842ab27ffffffff,16.0,0.0,0.0
842ab29ffffffff,2.0,0.0,0.0
842ab2bffffffff,59.0,5.0,0.0
842ab2dffffffff,216.0,0.0,0.0
842ab35ffffffff,2.0,0.0,0.0
842ab39ffffffff,3.0,0.0,0.0
842ab41ffffffff,5.0,0.0,0.0
842ab43ffffffff,2.0,0.0,0.0
842ab47ffffffff,11.0,0.0,0.0
842ab49ffffffff,27.0,2.0,0.0
842ab4bffffffff,39.0,9.0,0.0
842ab51ffffffff,79.0,62.0,0.0
842ab53ffffffff,4.0,2.0,0.0
842ab55ffffffff,261.0,216.0,0.0
842ab57ffffffff,11.0,2.0,0.0
842ab5bffffffff,1.0,1.0,0.0
842ab5dffffffff,4.0,2.0,0.0
842ab65ffffffff,9.0,0.0,0.0
842ab67ffffffff,10.0,0.0,0.0
842ab6dffffffff,2.0,0.0,0.0
842ad03ffffffff,2.0,0.0,0.0
842ad31ffffffff,2.0,2.0,0.0
842ad35ffffffff,3.0,0.0,0.0
842ad59ffffffff,5.0,0.0,0.0
842ad5dffffffff,3.0,0.0,0.0
842ad61ffffffff,3.0,0.0,0.0
842ad69ffffffff,12.0,6.0,0.0
842ad6dffffffff,2.0,0.0,0.0
842af05ffffffff,2.0,0.0,0.0
842af0dffffffff,5.0,3.0,0.0
842af2dffffffff,4.0,0.0,0.0
842af31ffffffff,4.0,0.0,0.0
842af33ffffffff,2.0,0.0,0.0
842af39ffffffff,4.0,0.0,0.0
842af3dffffffff,2.0,0.0,0.0
842af6bffffffff,11.0,4.0,0.0
842af6dffffffff,2.0,0.0,0.0
842b003ffffffff,11.0,0.0,0.0
842b007ffffffff,7.0,0.0,0.0
842b011ffffffff,2.0,0.0,0.0
842b013ffffffff,12.0,0.0,0.0
842b017ffffffff,1.0,0.0,0.0
842b019ffffffff,1.0,0.0,0.0
842b033ffffffff,2.0,0.0,0.0
842b039ffffffff,1.0,0.0,0.0
842b03bffffffff,22.0,4.0,0.0
842b03dffffffff,1.0,0.0,0.0
842b067ffffffff,1.0,0.0,0.0
842b0a1ffffffff,1.0,0.0,0.0
842b0a5ffffffff,6.0,0.0,0.0
842b0a7ffffffff,51.0,0.0,0.0
842b0c5ffffffff,14.0,0.0,0.0
842b0e1ffffffff,2.0,0.0,0.0
842b105ffffffff,6.0,0.0,0.0
842b115ffffffff,8.0,0.0,0.0
842b121ffffffff,9.0,0.0,0.0
842b125ffffffff,7.0,0.0,0.0
842b12dffffffff,2.0,0.0,0.0
842b14bffffffff,4.0,0.0,0.0
842b161ffffffff,20.0,0.0,0.0
842b165ffffffff,2.0,0.0,0.0
842b167ffffffff,7.0,0.0,0.0
842b169ffffffff,16.0,0.0,0.0
842b16bffffffff,1.0,0.0,0.0
842b185ffffffff,2.0,0.0,0.0
842b187ffffffff,3.0,0.0,0.0
842b189ffffffff,6.0,0.0,0.0
842b199ffffffff,17.0,0.0,0.0
842b1a7ffffffff,6.0,1.0,0.0
842b1a9ffffffff,2.0,0.0,0.0
842b1abffffffff,4.0,0.0,0.0
842b1c3ffffffff,1.0,0.0,0.0
842b1cbffffffff,28.0,0.0,0.0
842b1cdffffffff,1.0,0.0,0.0
842b1d5ffffffff,9.0,0.0,0.0
842b1e9ffffffff,2.0,0.0,0.0
842b1edffffffff,2.0,0.0,0.0
842b303ffffffff,2.0,0.0,0.0
842b801ffffffff,5.0,0.0,0.0
842b813ffffffff,9.0,0.0,0.0
842b815ffffffff,12.0,8.0,0.0
842b817ffffffff,2.0,0.0,0.0
842b81bffffffff,17.0,0.0,0.0
842b827ffffffff,7.0,0.0,0.0
842b831ffffffff,6.0,4.0,0.0
842b833ffffffff,9.0,2.0,0.0
842b835ffffffff,2.0,0.0,0.0
842b839ffffffff,7.0,7.0,0.0
842b83bffffffff,25.0,16.0,0.0
842b883ffffffff,12.0,0.0,0.0
842b891ffffffff,17.0,0.0,0.0
842b893ffffffff,28.0,0.0,0.0
842b895ffffffff,21.0,0.0,0.0
842b897ffffffff,5.0,0.0,0.0
842b899ffffffff,2.0,0.0,0.0
842b89bffffffff,19.0,0.0,0.0
842b89dffffffff,1.0,0.0,0.0
842b8a1ffffffff,11.0,11.0,0.0
842b8a3ffffffff,10.0,6.0,0.0
842b8a7ffffffff,7.0,5.0,0.0
842b8abffffffff,14.0,0.0,0.0
842b8adffffffff,63.0,45.0,0.0
842b8c9ffffffff,7.0,0.0,0.0
842b8cbffffffff,34.0,0.0,0.0
842b8d1ffffffff,7.0,0.0,0.0
842b8d3ffffffff,3.0,0.0,0.0
842b8d7ffffffff,10.0,0.0,0.0
842b8dbffffffff,2.0,0.0,0.0
842b8ddffffffff,5.0,0.0,0.0
842b8e5ffffffff,30.0,4.0,0.0
842b8e7ffffffff,26.0,0.0,0.0
842b8e9ffffffff,2.0,0.0,0.0
842b8edffffffff,4.0,0.0,0.0
842b909ffffffff,2.0,0.0,0.0
842b911ffffffff,2.0,0.0,0.0
842b915ffffffff,10.0,0.0,0.0
842b91bffffffff,2.0,2.0,0.0
842b91dffffffff,6.0,0.0,0.0
842b933ffffffff,2.0,0.0,0.0
842b939ffffffff,3.0,1.0,0.0
842b93dffffffff,4.0,0.0,0.0
842b941ffffffff,2.0,0.0,0.0
842b947ffffffff,9.0,0.0,0.0
842b981ffffffff,6.0,2.0,0.0
842b983ffffffff,28.0,0.0,0.0
842b985ffffffff,1.0,0.0,0.0
842b987ffffffff,8.0,0.0,0.0
842b98bffffffff,14.0,1.0,0.0
842b98dffffffff,17.0,3.0,0.0
842b991ffffffff,3.0,3.0,0.0
842b997ffffffff,6.0,0.0,0.0
842b999ffffffff,2.0,0.0,0.0
842b99bffffffff,1.0,0.0,0.0
842b99dffffffff,2.0,0.0,0.0
842b9a3ffffffff,4.0,0.0,0.0
842b9abffffffff,4.0,2.0,0.0
842b9b1ffffffff,5.0,0.0,0.0
842b9b3ffffffff,5.0,0.0,0.0
842b9b5ffffffff,22.0,2.0,0.0
842b9b7ffffffff,21.0,0.0,0.0
842b9b9ffffffff,1.0,1.0,0.0
842b9bdffffffff,34.0,0.0,0.0
842b9c5ffffffff,10.0,0.0,0.0
842b9c7ffffffff,13.0,0.0,0.0
842b9c9ffffffff,4.0,0.0,0.0
842b9d1ffffffff,2.0,0.0,0.0
842b9d3ffffffff,122.0,16.0,0.0
842b9d5ffffffff,3.0,0.0,0.0
842b9d7ffffffff,15.0,0.0,0.0
842b9d9ffffffff,6.0,0.0,0.0
842b9dbffffffff,308.0,8.0,0.0
842b9e3ffffffff,31.0,0.0,0.0
842b9e5ffffffff,6.0,0.0,0.0
842b9e7ffffffff,18.0,0.0,0.0
842b9ebffffffff,2.0,0.0,0.0
842ba0bffffffff,12.0,0.0,0.0
842ba51ffffffff,11.0,0.0,0.0
842ba55ffffffff,5.0,0.0,0.0
842ba81ffffffff,1.0,0.0,0.0
842ba85ffffffff,34.0,22.0,0.0
842ba95ffffffff,1.0,0.0,0.0
842baa1ffffffff,13.0,0.0,0.0
842baa3ffffffff,47.0,3.0,0.0
842baa5ffffffff,134.0,0.0,0.0
842baa7ffffffff,13.0,0.0,0.0
842baabffffffff,16.0,0.0,0.0
842baadffffffff,9.0,0.0,0.0
842babdffffffff,3.0,1.0,0.0
842bac3ffffffff,9.0,0.0,0.0
842bacdffffffff,14.0,0.0,0.0
842bae7ffffffff,2.0,0.0,0.0
842bb27ffffffff,2.0,0.0,0.0
842bb35ffffffff,1.0,0.0,0.0
842bb37ffffffff,1.0,0.0,0.0
8444131ffffffff,1.0,0.0,0.0
8444133ffffffff,2.0,0.0,0.0
84441a1ffffffff,29.0,27.0,0.0
84441a3ffffffff,5.0,0.0,0.0
84441a5ffffffff,13.0,2.0,0.0
84441a7ffffffff,12.0,4.0,0.0
84441a9ffffffff,1.0,0.0,0.0
84441abffffffff,24.0,23.0,0.0
84441e3ffffffff,2.0,0.0,0.0
84441e5ffffffff,16.0,2.0,0.0
84441e7ffffffff,11.0,0.0,0.0
8444401ffffffff,4.0,0.0,0.0
8444405ffffffff,7.0,0.0,0.0
8444409ffffffff,1.0,0.0,0.0
844440dffffffff,70.0,0.0,0.0
8444419ffffffff,1.0,0.0,0.0
844442dffffffff,16.0,0.0,0.0
8444439ffffffff,3.0,0.0,0.0
8444443ffffffff,14.0,0.0,0.0
8444457ffffffff,1.0,0.0,0.0
8444459ffffffff,4.0,0.0,0.0
844445bffffffff,2.0,0.0,0.0
844445dffffffff,3.0,0.0,0.0
8444461ffffffff,2.0,0.0,0.0
8444465ffffffff,28.0,0.0,0.0
8444467ffffffff,3.0,0.0,0.0
8444481ffffffff,2.0,0.0,0.0
844449dffffffff,2.0,0.0,0.0
84444a7ffffffff,2.0,0.0,0.0
84444abffffffff,3.0,0.0,0.0
84444c1ffffffff,6.0,0.0,0.0
84444c3ffffffff,3.0,0.0,0.0
84444c5ffffffff,4.0,0.0,0.0
84444c7ffffffff,2.0,0.0,0.0
84444c9ffffffff,2.0,0.0,0.0
84444d5ffffffff,1.0,0.0,0.0
8444501ffffffff,4.0,0.0,0.0
8444503ffffffff,2.0,0.0,0.0
8444509ffffffff,30.0,0.0,0.0
844450dffffffff,6.0,0.0,0.0
8444511ffffffff,6.0,0.0,0.0
8444521ffffffff,2.0,0.0,0.0
8444525ffffffff,1.0,0.0,0.0
844452dffffffff,2.0,0.0,0.0
8444539ffffffff,2.0,0.0,0.0
8444551ffffffff,5.0,0.0,0.0
8444555ffffffff,29.0,0.0,0.0
844455bffffffff,7.0,0.0,0.0
8444563ffffffff,5.0,0.0,0.0
84445b1ffffffff,2.0,0.0,0.0
8444633ffffffff,13.0,0.0,0.0
844468bffffffff,1.0,1.0,0.0
84446a5ffffffff,24.0,0.0,0.0
84446abffffffff,2.0,0.0,0.0
84446c5ffffffff,2.0,0.0,0.0
84446d1ffffffff,7.0,0.0,0.0
84446d3ffffffff,3.0,3.0,0.0
84446d5ffffffff,1.0,1.0,0.0
84446ddffffffff,3.0,0.0,0.0
84446e5ffffffff,4.0,0.0,0.0
84446edffffffff,9.0,0.0,0.0
844473bffffffff,7.0,0.0,0.0
844480dffffffff,1.0,0.0,0.0
8444a19ffffffff,4.0,1.0,0.0
8444a53ffffffff,3.0,0.0,0.0
8444a5bffffffff,2.0,0.0,0.0
8444a81ffffffff,2.0,2.0,0.0
8444a91ffffffff,8.0,0.0,0.0
8444a93ffffffff,9.0,0.0,0.0
8444a9bffffffff,4.0,0.0,0.0
8444ab9ffffffff,4.0,0.0,0.0
8444abbffffffff,2.0,0.0,0.0
8444ac3ffffffff,2.0,0.0,0.0
8444acdffffffff,3.0,0.0,0.0
8444addffffffff,3.0,0.0,0.0
8444c0bffffffff,13.0,0.0,0.0
8444c13ffffffff,13.0,1.0,0.0
8444c1bffffffff,2.0,0.0,0.0
8444c23ffffffff,1.0,0.0,0.0
8444c27ffffffff,13.0,0.0,0.0
8444c3bffffffff,29.0,0.0,0.0
8444c55ffffffff,2.0,2.0,0.0
8444c5dffffffff,2.0,0.0,0.0
8444c65ffffffff,3.0,0.0,0.0
8444c81ffffffff,6.0,0.0,0.0
8444c83ffffffff,3.0,0.0,0.0
8444c85ffffffff,29.0,0.0,0.0
8444c87ffffffff,4.0,0.0,0.0
8444c89ffffffff,15.0,0.0,0.0
8444c8bffffffff,15.0,0.0,0.0
8444c8dffffffff,1.0,0.0,0.0
8444c91ffffffff,5.0,0.0,0.0
8444c93ffffffff,1.0,0.0,0.0
8444c99ffffffff,2.0,0.0,0.0
8444ca1ffffffff,9.0,0.0,0.0
8444ca3ffffffff,17.0,2.0,0.0
8444ca5ffffffff,2.0,0.0,0.0
8444ca7ffffffff,2.0,0.0,0.0
8444cabffffffff,4.0,0.0,0.0
8444cb3ffffffff,2.0,0.0,0.0
8444cb9ffffffff,4.0,4.0,0.0
8444cbdffffffff,5.0,0.0,0.0
8444cc1ffffffff,3.0,0.0,0.0
8444ccdffffffff,1.0,0.0,0.0
8444cd5ffffffff,40.0,0.0,0.0
8444cd7ffffffff,8.0,0.0,0.0
8444ce3ffffffff,1.0,0.0,0.0
8444ce5ffffffff,2.0,0.0,0.0
8444ce7ffffffff,6.0,2.0,0.0
8444ce9ffffffff,35.0,0.0,0.0
8444cebffffffff,17.0,0.0,0.0
8444d03ffffffff,2.0,0.0,0.0
8444d0bffffffff,1.0,0.0,0.0
8444d11ffffffff,2.0,0.0,0.0
8444d17ffffffff,7.0,0.0,0.0
8444d3bffffffff,3.0,0.0,0.0
8444d51ffffffff,7.0,0.0,0.0
8444d59ffffffff,14.0,0.0,0.0
8444d5dffffffff,27.0,0.0,0.0
8444d83ffffffff,10.0,7.0,0.0
8444d85ffffffff,19.0,0.0,0.0
8444d87ffffffff,20.0,0.0,0.0
8444d91ffffffff,2.0,2.0,0.0
8444d93ffffffff,8.0,2.0,0.0
8444d97ffffffff,8.0,0.0,0.0
8444d99ffffffff,15.0,8.0,0.0
8444d9bffffffff,2.0,0.0,0.0
8444da1ffffffff,5.0,0.0,0.0
8444dabffffffff,23.0,0.0,0.0
8444dadffffffff,3.0,0.0,0.0
8444db3ffffffff,2.0,2.0,0.0
8444db5ffffffff,9.0,0.0,0.0
8444db9ffffffff,2.0,0.0,0.0
8444dbbffffffff,1.0,1.0,0.0
8444dbdffffffff,1.0,0.0,0.0
8444dc5ffffffff,13.0,0.0,0.0
8444dd1ffffffff,3.0,0.0,0.0
8444dd3ffffffff,14.0,0.0,0.0
8444dd5ffffffff,13.0,0.0,0.0
8444dd7ffffffff,10.0,0.0,0.0
8444dd9ffffffff,3.0,0.0,0.0
8444de7ffffffff,2.0,0.0,0.0
8444dedffffffff,2.0,0.0,0.0
8444e2bffffffff,6.0,0.0,0.0
8444e33ffffffff,2.0,0.0,0.0
8444e39ffffffff,4.0,0.0,0.0
8444e3dffffffff,4.0,0.0,0.0
8444e47ffffffff,3.0,0.0,0.0
8444e51ffffffff,2.0,0.0,0.0
8444e53ffffffff,2.0,0.0,0.0
8444e83ffffffff,2.0,0.0,0.0
8444ea3ffffffff,3.0,0.0,0.0
8444ed3ffffffff,3.0,0.0,0.0
8444ed7ffffffff,5.0,0.0,0.0
8444ed9ffffffff,3.0,0.0,0.0
8444ee3ffffffff,5.0,0.0,0.0
8444ee5ffffffff,1.0,0.0,0.0
8444eebffffffff,2.0,0.0,0.0
8444eedffffffff,2.0,0.0,0.0
8444f01ffffffff,8.0,0.0,0.0
8444f05ffffffff,7.0,2.0,0.0
8444f07ffffffff,8.0,2.0,0.0
8444f31ffffffff,2.0,0.0,0.0
8444f37ffffffff,5.0,0.0,0.0
8444f41ffffffff,6.0,0.0,0.0
8444f43ffffffff,22.0,0.0,0.0
8444f47ffffffff,1.0,1.0,0.0
8444f4dffffffff,8.0,0.0,0.0
8444f6bffffffff,4.0,0.0,0.0
8448059ffffffff,1.0,0.0,0.0
84480adffffffff,3.0,3.0,0.0
8448107ffffffff,1.0,1.0,0.0
8448143ffffffff,3.0,0.0,3.0
844814bffffffff,3.0,0.0,3.0
8448233ffffffff,2.0,0.0,0.0
8448331ffffffff,3.0,3.0,0.0
8448333ffffffff,1.0,1.0,0.0
8448337ffffffff,19.0,4.0,14.0
844833dffffffff,3.0,3.0,0.0
8448361ffffffff,4.0,2.0,2.0
8448365ffffffff,2.0,2.0,0.0
8448435ffffffff,2.0,0.0,0.0
8448437ffffffff,1.0,0.0,0.0
84484a5ffffffff,8.0,8.0,0.0
84484a7ffffffff,3.0,2.0,0.0
8448583ffffffff,2.0,0.0,0.0
8448593ffffffff,1.0,1.0,0.0
8448597ffffffff,3.0,2.0,0.0
844859dffffffff,1.0,0.0,0.0
84485b1ffffffff,13.0,0.0,0.0
84485b3ffffffff,5.0,0.0,0.0
84485b5ffffffff,3.0,0.0,0.0
84485b7ffffffff,1.0,0.0,0.0
84485bbffffffff,12.0,2.0,0.0
84485bdffffffff,3.0,2.0,0.0
84485c3ffffffff,3.0,0.0,0.0
84485d5ffffffff,6.0,0.0,0.0
84485e7ffffffff,2.0,2.0,0.0
844880dffffffff,2.0,0.0,0.0
8448831ffffffff,2.0,0.0,0.0
84488a7ffffffff,3.0,3.0,0.0
84488b3ffffffff,10.0,0.0,0.0
84488b7ffffffff,1.0,0.0,0.0
84488b9ffffffff,2.0,0.0,0.0
84488bbffffffff,2.0,0.0,0.0
84488d1ffffffff,2.0,0.0,0.0
8448903ffffffff,1.0,0.0,0.0
8448923ffffffff,2.0,0.0,0.0
8448935ffffffff,7.0,0.0,0.0
8448937ffffffff,2.0,0.0,0.0
844893dffffffff,3.0,0.0,0.0
8448985ffffffff,7.0,0.0,0.0
844898dffffffff,1.0,0.0,0.0
84489a3ffffffff,1.0,0.0,0.0
84489abffffffff,5.0,0.0,0.0
84489c1ffffffff,5.0,0.0,0.0
84489c3ffffffff,2.0,0.0,0.0
84489c5ffffffff,1.0,0.0,0.0
84489cbffffffff,6.0,0.0,0.0
84489d1ffffffff,1.0,0.0,0.0
84489d3ffffffff,2.0,0.0,0.0
84489d9ffffffff,1.0,0.0,0.0
84489e3ffffffff,4.0,2.0,0.0
84489ebffffffff,7.0,0.0,0.0
8448a25ffffffff,2.0,2.0,0.0
8448a29ffffffff,5.0,0.0,5.0
8448a2dffffffff,1.0,1.0,0.0
8448a67ffffffff,1.0,0.0,1.0
8448ab7ffffffff,4.0,0.0,2.0
8448b13ffffffff,8.0,0.0,0.0
8448b15ffffffff,3.0,0.0,0.0
8448b23ffffffff,4.0,0.0,0.0
8448b2bffffffff,2.0,0.0,0.0
8448b31ffffffff,4.0,2.0,0.0
8448b39ffffffff,21.0,1.0,0.0
8448b3dffffffff,3.0,0.0,0.0
8448c13ffffffff,4.0,0.0,0.0
8448c19ffffffff,14.0,0.0,0.0
8448c1bffffffff,1.0,0.0,0.0
8448c25ffffffff,2.0,0.0,0.0
8448c35ffffffff,2.0,0.0,0.0
8448c59ffffffff,35.0,0.0,21.0
8448c5bffffffff,3.0,0.0,2.0
8448c61ffffffff,2.0,0.0,0.0
8448c89ffffffff,8.0,2.0,0.0
8448c8bffffffff,3.0,0.0,0.0
8448cc5ffffffff,4.0,0.0,0.0
8448cc7ffffffff,4.0,0.0,0.0
8448cd1ffffffff,2.0,0.0,0.0
8448cd3ffffffff,18.0,0.0,0.0
8448cd9ffffffff,74.0,38.0,0.0
8448cdbffffffff,8.0,0.0,0.0
8448cddffffffff,1.0,1.0,0.0
8448ce9ffffffff,6.0,0.0,0.0
8448cebffffffff,4.0,0.0,0.0
8448d15ffffffff,2.0,0.0,0.0
8448d27ffffffff,5.0,0.0,0.0
8448d29ffffffff,2.0,0.0,0.0
8448d2dffffffff,4.0,2.0,0.0
8448d35ffffffff,1.0,0.0,0.0
8448d37ffffffff,4.0,0.0,0.0
8448d43ffffffff,5.0,5.0,0.0
8448d4bffffffff,6.0,0.0,0.0
8448d5dffffffff,2.0,0.0,0.0
8448d81ffffffff,4.0,0.0,0.0
8448d89ffffffff,17.0,2.0,0.0
8448d8bffffffff,3.0,0.0,0.0
8448da1ffffffff,2.0,0.0,0.0
8448da5ffffffff,7.0,0.0,0.0
8448da9ffffffff,4.0,0.0,0.0
8448dabffffffff,2.0,0.0,0.0
8448db3ffffffff,2.0,2.0,0.0
8448de5ffffffff,8.0,0.0,0.0
8448e33ffffffff,7.0,0.0,0.0
8448e37ffffffff,2.0,0.0,0.0
8448e49ffffffff,1.0,0.0,1.0
8448e81ffffffff,8.0,3.0,0.0
8448e83ffffffff,4.0,4.0,0.0
8448e85ffffffff,140.0,69.0,0.0
8448e87ffffffff,2.0,0.0,0.0
8448e8dffffffff,25.0,4.0,4.0
8448e97ffffffff,24.0,6.0,0.0
8448ea1ffffffff,11.0,0.0,2.0
8448ea3ffffffff,13.0,0.0,0.0
8448ea5ffffffff,2.0,0.0,0.0
8448ea9ffffffff,4.0,0.0,0.0
8448eabffffffff,11.0,2.0,0.0
8448eadffffffff,18.0,0.0,2.0
8448eb1ffffffff,3.0,0.0,0.0
8448eb3ffffffff,16.0,6.0,0.0
8448eb5ffffffff,6.0,0.0,0.0
8448eb7ffffffff,8.0,0.0,0.0
8448ebdffffffff,3.0,3.0,0.0
