cell_id,Myiarchus tyrannulus,Myiarchus tyrannulus magister,Myiarchus tyrannulus [cooperi Group],Myiarchus tyrannulus brachyurus,Myiarchus tyrannulus tyrannulus/bahiae
838b74fffffffff,8.0,0.0,0.0,0.0,0.0
838b75fffffffff,33.0,0.0,0.0,0.0,0.0
838b76fffffffff,11.0,0.0,0.0,0.0,0.0
838b83fffffffff,1.0,0.0,0.0,0.0,0.0
838b84fffffffff,36.0,0.0,0.0,0.0,5.0
838b8dfffffffff,1.0,0.0,0.0,0.0,0.0
838b99fffffffff,13.0,0.0,0.0,0.0,0.0
838b9dfffffffff,61.0,0.0,0.0,0.0,3.0
838ba0fffffffff,8.0,0.0,0.0,0.0,0.0
838ba2fffffffff,3.0,0.0,0.0,0.0,0.0
838ba6fffffffff,56.0,0.0,0.0,0.0,0.0
838bb5fffffffff,266.0,0.0,0.0,0.0,33.0
838e61fffffffff,2.0,0.0,0.0,0.0,0.0
838f40fffffffff,102.0,0.0,0.0,0.0,0.0
838f43fffffffff,5.0,0.0,0.0,0.0,0.0
838f46fffffffff,2.0,0.0,0.0,0.0,0.0
838f54fffffffff,186.0,0.0,0.0,0.0,28.0
838f55fffffffff,50.0,0.0,0.0,0.0,3.0
838f73fffffffff,13.0,0.0,0.0,0.0,0.0
83a596fffffffff,7.0,0.0,0.0,0.0,2.0
83a801fffffffff,24.0,0.0,0.0,0.0,0.0
83a802fffffffff,3.0,0.0,0.0,0.0,0.0
83a803fffffffff,4.0,0.0,0.0,0.0,0.0
83a806fffffffff,16.0,0.0,0.0,0.0,3.0
83a808fffffffff,6.0,0.0,0.0,0.0,0.0
83a809fffffffff,2.0,0.0,0.0,0.0,0.0
83a80afffffffff,3.0,0.0,0.0,0.0,0.0
83a80bfffffffff,10.0,0.0,0.0,0.0,0.0
83a80cfffffffff,15.0,0.0,0.0,0.0,0.0
83a80dfffffffff,7.0,0.0,0.0,0.0,0.0
83a80efffffffff,36.0,0.0,0.0,0.0,0.0
83a810fffffffff,35.0,0.0,0.0,0.0,3.0
83a811fffffffff,54.0,0.0,0.0,0.0,2.0
83a812fffffffff,20.0,0.0,0.0,0.0,0.0
83a813fffffffff,187.0,0.0,0.0,0.0,21.0
83a814fffffffff,2.0,0.0,0.0,0.0,0.0
83a815fffffffff,11.0,0.0,0.0,0.0,0.0
83a818fffffffff,175.0,0.0,0.0,0.0,0.0
83a819fffffffff,107.0,0.0,0.0,0.0,0.0
83a81afffffffff,56.0,0.0,0.0,0.0,0.0
83a81bfffffffff,70.0,0.0,0.0,0.0,0.0
83a81cfffffffff,227.0,0.0,0.0,0.0,0.0
83a81dfffffffff,34.0,0.0,0.0,0.0,1.0
83a81efffffffff,1068.0,0.0,0.0,0.0,3.0
83a829fffffffff,28.0,0.0,0.0,0.0,0.0
83a82bfffffffff,4.0,0.0,0.0,0.0,0.0
83a831fffffffff,1.0,0.0,0.0,0.0,0.0
83a840fffffffff,188.0,0.0,0.0,0.0,15.0
83a841fffffffff,35.0,0.0,0.0,0.0,0.0
83a842fffffffff,41.0,0.0,0.0,0.0,0.0
83a843fffffffff,10.0,0.0,0.0,0.0,0.0
83a844fffffffff,73.0,0.0,0.0,0.0,1.0
83a845fffffffff,20.0,0.0,0.0,0.0,0.0
83a846fffffffff,126.0,0.0,0.0,0.0,17.0
83a849fffffffff,2.0,0.0,0.0,0.0,0.0
83a84afffffffff,2.0,0.0,0.0,0.0,1.0
83a84bfffffffff,2.0,0.0,0.0,0.0,0.0
83a84efffffffff,19.0,0.0,0.0,0.0,0.0
83a850fffffffff,7.0,0.0,0.0,0.0,0.0
83a855fffffffff,35.0,0.0,0.0,0.0,0.0
83a856fffffffff,3.0,0.0,0.0,0.0,0.0
83a859fffffffff,837.0,0.0,0.0,0.0,85.0
83a85bfffffffff,17.0,0.0,0.0,0.0,2.0
83a85dfffffffff,161.0,0.0,0.0,0.0,11.0
83a860fffffffff,72.0,0.0,0.0,0.0,0.0
83a862fffffffff,33.0,0.0,0.0,0.0,1.0
83a863fffffffff,15.0,0.0,0.0,0.0,0.0
83a864fffffffff,5.0,0.0,0.0,0.0,0.0
83a865fffffffff,31.0,0.0,0.0,0.0,0.0
83a866fffffffff,24.0,0.0,0.0,0.0,0.0
83a869fffffffff,10.0,0.0,0.0,0.0,0.0
83a86afffffffff,10.0,0.0,0.0,0.0,0.0
83a86cfffffffff,2.0,0.0,0.0,0.0,0.0
83a86dfffffffff,11.0,0.0,0.0,0.0,0.0
83a86efffffffff,10.0,0.0,0.0,0.0,0.0
83a870fffffffff,16.0,0.0,0.0,0.0,0.0
83a871fffffffff,5.0,0.0,0.0,0.0,0.0
83a872fffffffff,1.0,0.0,0.0,0.0,0.0
83a873fffffffff,3.0,0.0,0.0,0.0,0.0
83a875fffffffff,34.0,0.0,0.0,0.0,0.0
83a876fffffffff,21.0,0.0,0.0,0.0,0.0
83a880fffffffff,36.0,0.0,0.0,0.0,0.0
83a881fffffffff,17.0,0.0,0.0,0.0,0.0
83a882fffffffff,4.0,0.0,0.0,0.0,0.0
83a883fffffffff,12.0,0.0,0.0,0.0,3.0
83a884fffffffff,125.0,0.0,0.0,0.0,7.0
83a885fffffffff,3.0,0.0,0.0,0.0,0.0
83a886fffffffff,11.0,0.0,0.0,0.0,0.0
83a888fffffffff,9.0,0.0,0.0,0.0,0.0
83a889fffffffff,4.0,0.0,0.0,0.0,0.0
83a88afffffffff,17.0,0.0,0.0,0.0,0.0
83a88bfffffffff,26.0,0.0,0.0,0.0,0.0
83a88cfffffffff,15.0,0.0,0.0,0.0,0.0
83a88dfffffffff,56.0,0.0,0.0,0.0,0.0
83a88efffffffff,101.0,0.0,0.0,0.0,4.0
83a891fffffffff,121.0,0.0,0.0,0.0,9.0
83a895fffffffff,22.0,0.0,0.0,0.0,1.0
83a89bfffffffff,18.0,0.0,0.0,0.0,0.0
83a89efffffffff,10.0,0.0,0.0,0.0,0.0
83a8a0fffffffff,2.0,0.0,0.0,0.0,0.0
83a8a1fffffffff,17.0,0.0,0.0,0.0,1.0
83a8a2fffffffff,17.0,0.0,0.0,0.0,3.0
83a8a3fffffffff,23.0,0.0,0.0,0.0,0.0
83a8a8fffffffff,23.0,0.0,0.0,0.0,0.0
83a8a9fffffffff,163.0,0.0,0.0,0.0,7.0
83a8aafffffffff,16.0,0.0,0.0,0.0,0.0
83a8abfffffffff,7.0,0.0,0.0,0.0,0.0
83a8acfffffffff,29.0,0.0,0.0,0.0,0.0
83a8adfffffffff,31.0,0.0,0.0,0.0,0.0
83a8aefffffffff,39.0,0.0,0.0,0.0,0.0
83a8b1fffffffff,5.0,0.0,0.0,0.0,0.0
83a8c0fffffffff,113.0,0.0,0.0,0.0,0.0
83a8c1fffffffff,5.0,0.0,0.0,0.0,0.0
83a8c2fffffffff,46.0,0.0,0.0,0.0,6.0
83a8c3fffffffff,1.0,0.0,0.0,0.0,0.0
83a8c4fffffffff,27.0,0.0,0.0,0.0,0.0
83a8c6fffffffff,24.0,0.0,0.0,0.0,0.0
83a8d1fffffffff,64.0,0.0,0.0,0.0,1.0
83a8d3fffffffff,49.0,0.0,0.0,0.0,0.0
83a8d4fffffffff,6.0,0.0,0.0,0.0,0.0
83a8d5fffffffff,6.0,0.0,0.0,0.0,0.0
83a8d6fffffffff,4.0,0.0,0.0,0.0,0.0
83a8dbfffffffff,7.0,0.0,0.0,0.0,0.0
83a8dcfffffffff,2.0,0.0,0.0,0.0,0.0
83a8ddfffffffff,6.0,0.0,0.0,0.0,0.0
83a8defffffffff,54.0,0.0,0.0,0.0,0.0
83a8e1fffffffff,2.0,0.0,0.0,0.0,0.0
83a8e4fffffffff,7.0,0.0,0.0,0.0,0.0
83a8e5fffffffff,2.0,0.0,0.0,0.0,0.0
83a8e6fffffffff,79.0,0.0,0.0,0.0,0.0
83a8ecfffffffff,15.0,0.0,0.0,0.0,0.0
83a8eefffffffff,2.0,0.0,0.0,0.0,0.0
83a8f0fffffffff,9.0,0.0,0.0,0.0,0.0
83a8f2fffffffff,3.0,0.0,0.0,0.0,0.0
83a8f4fffffffff,20.0,0.0,0.0,0.0,0.0
83a8f5fffffffff,11.0,0.0,0.0,0.0,0.0
83a8f6fffffffff,1.0,0.0,0.0,0.0,0.0
83a940fffffffff,24.0,0.0,0.0,0.0,0.0
83a941fffffffff,201.0,0.0,0.0,0.0,0.0
83a942fffffffff,11.0,0.0,0.0,0.0,0.0
83a943fffffffff,107.0,0.0,0.0,0.0,0.0
83a944fffffffff,201.0,0.0,0.0,0.0,0.0
83a945fffffffff,75.0,0.0,0.0,0.0,0.0
83a946fffffffff,18.0,0.0,0.0,0.0,0.0
83a948fffffffff,8.0,0.0,0.0,0.0,0.0
83a949fffffffff,2.0,0.0,0.0,0.0,0.0
83a94afffffffff,2.0,0.0,0.0,0.0,0.0
83a94bfffffffff,7.0,0.0,0.0,0.0,0.0
83a94cfffffffff,155.0,0.0,0.0,0.0,0.0
83a94dfffffffff,34.0,0.0,0.0,0.0,0.0
83a94efffffffff,278.0,0.0,0.0,0.0,0.0
83a951fffffffff,2.0,0.0,0.0,0.0,0.0
83a953fffffffff,5.0,0.0,0.0,0.0,0.0
83a959fffffffff,14.0,0.0,0.0,0.0,0.0
83a95afffffffff,16.0,0.0,0.0,0.0,0.0
83a95bfffffffff,19.0,0.0,0.0,0.0,0.0
83a95cfffffffff,15.0,0.0,0.0,0.0,0.0
83a95dfffffffff,85.0,0.0,0.0,0.0,0.0
83a95efffffffff,3.0,0.0,0.0,0.0,0.0
83a960fffffffff,8.0,0.0,0.0,0.0,0.0
83a961fffffffff,49.0,0.0,0.0,0.0,0.0
83a962fffffffff,62.0,0.0,0.0,0.0,0.0
83a963fffffffff,31.0,0.0,0.0,0.0,0.0
83a968fffffffff,100.0,0.0,0.0,0.0,0.0
83a969fffffffff,1.0,0.0,0.0,0.0,0.0
83a96afffffffff,272.0,0.0,0.0,0.0,0.0
83a96bfffffffff,82.0,0.0,0.0,0.0,0.0
83a96cfffffffff,39.0,0.0,0.0,0.0,0.0
83a96efffffffff,134.0,0.0,0.0,0.0,0.0
83a971fffffffff,15.0,0.0,0.0,0.0,0.0
83a975fffffffff,4.0,0.0,0.0,0.0,0.0
83b20bfffffffff,2.0,0.0,0.0,0.0,0.0
83b240fffffffff,3.0,0.0,0.0,0.0,0.0
83b241fffffffff,2.0,0.0,0.0,0.0,0.0
83b242fffffffff,4.0,0.0,0.0,0.0,0.0
83b243fffffffff,1.0,0.0,0.0,0.0,0.0
83b246fffffffff,9.0,0.0,0.0,0.0,0.0
83b24efffffffff,1.0,0.0,0.0,0.0,0.0
83b250fffffffff,5.0,0.0,0.0,0.0,0.0
83b251fffffffff,57.0,0.0,0.0,0.0,0.0
83b252fffffffff,2.0,0.0,0.0,0.0,0.0
83b253fffffffff,3.0,0.0,0.0,0.0,0.0
83b254fffffffff,4.0,0.0,0.0,0.0,0.0
83b255fffffffff,9.0,0.0,0.0,0.0,0.0
83b256fffffffff,3.0,0.0,0.0,0.0,0.0
83b258fffffffff,4.0,0.0,0.0,0.0,0.0
83b25afffffffff,3.0,0.0,0.0,0.0,0.0
83b25cfffffffff,4.0,0.0,0.0,0.0,0.0
83b25efffffffff,5.0,0.0,0.0,0.0,0.0
83b261fffffffff,2.0,0.0,0.0,0.0,0.0
83b262fffffffff,10.0,0.0,0.0,0.0,0.0
83b263fffffffff,2.0,0.0,0.0,0.0,0.0
83b265fffffffff,10.0,0.0,0.0,0.0,0.0
83b266fffffffff,3.0,0.0,0.0,0.0,0.0
83b26dfffffffff,17.0,0.0,0.0,0.0,0.0
83b270fffffffff,18.0,0.0,0.0,0.0,0.0
83b271fffffffff,4.0,0.0,0.0,0.0,0.0
83b272fffffffff,5.0,0.0,0.0,0.0,0.0
83b274fffffffff,10.0,0.0,0.0,0.0,0.0
83b275fffffffff,18.0,0.0,0.0,0.0,0.0
83b276fffffffff,5.0,0.0,0.0,0.0,0.0
83b2e1fffffffff,4.0,0.0,0.0,0.0,0.0
83b2e9fffffffff,18.0,0.0,0.0,0.0,0.0
83b2ebfffffffff,1.0,0.0,0.0,0.0,0.0
83b2ecfffffffff,1.0,0.0,0.0,0.0,0.0
83b2edfffffffff,6.0,0.0,0.0,0.0,0.0
83b325fffffffff,4.0,0.0,0.0,0.0,0.0
83b32dfffffffff,2.0,0.0,0.0,0.0,0.0
83b340fffffffff,32.0,0.0,0.0,0.0,0.0
83b341fffffffff,4.0,0.0,0.0,0.0,0.0
83b342fffffffff,353.0,0.0,0.0,0.0,0.0
83b343fffffffff,59.0,0.0,0.0,0.0,0.0
83b344fffffffff,82.0,0.0,0.0,0.0,0.0
83b345fffffffff,2.0,0.0,0.0,0.0,0.0
83b346fffffffff,44.0,0.0,0.0,0.0,0.0
83b348fffffffff,2.0,0.0,0.0,0.0,0.0
83b349fffffffff,16.0,0.0,0.0,0.0,0.0
83b34afffffffff,11.0,0.0,0.0,0.0,0.0
83b34bfffffffff,79.0,0.0,0.0,0.0,0.0
83b34cfffffffff,32.0,0.0,0.0,0.0,0.0
83b34dfffffffff,62.0,0.0,0.0,0.0,0.0
83b34efffffffff,13.0,0.0,0.0,0.0,0.0
83b351fffffffff,91.0,0.0,0.0,0.0,0.0
83b358fffffffff,160.0,0.0,0.0,0.0,0.0
83b35afffffffff,17.0,0.0,0.0,0.0,0.0
83b35bfffffffff,118.0,0.0,0.0,0.0,0.0
83b35cfffffffff,215.0,0.0,0.0,0.0,0.0
83b35dfffffffff,17.0,0.0,0.0,0.0,0.0
83b35efffffffff,325.0,0.0,0.0,0.0,0.0
83b360fffffffff,6.0,0.0,0.0,0.0,0.0
83b361fffffffff,45.0,0.0,0.0,0.0,0.0
83b362fffffffff,41.0,0.0,0.0,0.0,0.0
83b363fffffffff,8.0,0.0,0.0,0.0,0.0
83b365fffffffff,5.0,0.0,0.0,0.0,0.0
83b366fffffffff,65.0,0.0,0.0,0.0,0.0
83b368fffffffff,44.0,0.0,0.0,0.0,0.0
83b369fffffffff,30.0,0.0,0.0,0.0,0.0
83b36cfffffffff,1.0,0.0,0.0,0.0,0.0
83b36dfffffffff,131.0,0.0,0.0,0.0,0.0
83c2cafffffffff,1.0,0.0,0.0,0.0,0.0
83c2cbfffffffff,46.0,0.0,0.0,0.0,0.0
