cell_id,Quiscalus quiscula,Quiscalus quiscula stonei,Quiscalus quiscula quiscula,Quiscalus quiscula versicolor,Quiscalus quiscula quiscula/stonei
84261cbffffffff,10.0,0.0,0.0,0.0,0.0
84261cdffffffff,19.0,0.0,0.0,1.0,0.0
84261d1ffffffff,20.0,0.0,0.0,2.0,0.0
84261d3ffffffff,162.0,0.0,0.0,26.0,0.0
84261d5ffffffff,5.0,0.0,0.0,0.0,0.0
84261d7ffffffff,69.0,0.0,0.0,6.0,0.0
84261d9ffffffff,16.0,0.0,0.0,2.0,0.0
84261dbffffffff,112.0,0.0,0.0,12.0,0.0
84261ddffffffff,13.0,0.0,0.0,2.0,0.0
84261e1ffffffff,16.0,0.0,0.0,0.0,0.0
84261e3ffffffff,6.0,0.0,0.0,0.0,0.0
84261e5ffffffff,6.0,0.0,0.0,0.0,0.0
84261e7ffffffff,117.0,0.0,0.0,4.0,0.0
84261e9ffffffff,25.0,0.0,0.0,0.0,0.0
84261ebffffffff,12.0,0.0,0.0,0.0,0.0
84261edffffffff,11.0,0.0,0.0,0.0,0.0
8426201ffffffff,185.0,0.0,0.0,4.0,0.0
8426203ffffffff,100.0,0.0,0.0,0.0,0.0
8426205ffffffff,510.0,0.0,0.0,34.0,0.0
8426207ffffffff,218.0,0.0,0.0,23.0,0.0
8426209ffffffff,43.0,0.0,0.0,0.0,0.0
842620bffffffff,1178.0,0.0,0.0,4.0,0.0
842620dffffffff,309.0,0.0,0.0,20.0,0.0
8426211ffffffff,129.0,0.0,0.0,0.0,0.0
8426213ffffffff,456.0,0.0,0.0,11.0,0.0
8426215ffffffff,174.0,0.0,0.0,0.0,0.0
8426217ffffffff,183.0,0.0,0.0,0.0,0.0
8426219ffffffff,613.0,0.0,0.0,16.0,0.0
842621bffffffff,459.0,0.0,0.0,9.0,0.0
842621dffffffff,422.0,0.0,0.0,6.0,0.0
8426221ffffffff,133.0,0.0,0.0,0.0,0.0
8426223ffffffff,133.0,0.0,0.0,1.0,0.0
8426225ffffffff,73.0,0.0,0.0,0.0,0.0
8426227ffffffff,70.0,0.0,0.0,0.0,0.0
8426229ffffffff,125.0,0.0,0.0,25.0,0.0
842622bffffffff,227.0,0.0,0.0,3.0,0.0
842622dffffffff,134.0,0.0,0.0,8.0,0.0
8426231ffffffff,399.0,0.0,0.0,8.0,0.0
8426233ffffffff,277.0,0.0,0.0,5.0,0.0
8426235ffffffff,297.0,0.0,0.0,4.0,0.0
8426237ffffffff,354.0,0.0,0.0,4.0,0.0
8426239ffffffff,87.0,0.0,0.0,0.0,0.0
842623bffffffff,152.0,0.0,0.0,1.0,0.0
842623dffffffff,371.0,0.0,0.0,4.0,0.0
8426241ffffffff,62.0,0.0,0.0,0.0,0.0
8426243ffffffff,64.0,0.0,0.0,0.0,0.0
8426245ffffffff,606.0,0.0,0.0,27.0,0.0
8426247ffffffff,48.0,0.0,0.0,4.0,0.0
8426249ffffffff,1089.0,0.0,0.0,6.0,0.0
842624bffffffff,350.0,0.0,0.0,3.0,0.0
842624dffffffff,39.0,0.0,0.0,0.0,0.0
8426251ffffffff,99.0,0.0,0.0,0.0,0.0
8426253ffffffff,84.0,0.0,0.0,2.0,0.0
8426255ffffffff,112.0,0.0,0.0,0.0,0.0
8426257ffffffff,195.0,0.0,0.0,0.0,0.0
8426259ffffffff,129.0,0.0,0.0,0.0,0.0
842625bffffffff,74.0,0.0,0.0,0.0,0.0
842625dffffffff,106.0,0.0,0.0,2.0,0.0
8426261ffffffff,311.0,0.0,0.0,50.0,0.0
8426263ffffffff,240.0,0.0,0.0,7.0,0.0
8426265ffffffff,179.0,0.0,0.0,28.0,0.0
8426267ffffffff,101.0,0.0,0.0,9.0,0.0
8426269ffffffff,969.0,0.0,0.0,142.0,0.0
842626bffffffff,262.0,0.0,0.0,11.0,0.0
842626dffffffff,547.0,0.0,0.0,106.0,0.0
8426281ffffffff,107.0,0.0,0.0,1.0,0.0
8426283ffffffff,35.0,0.0,0.0,0.0,0.0
8426285ffffffff,43.0,0.0,0.0,1.0,0.0
8426287ffffffff,10.0,0.0,0.0,0.0,0.0
8426289ffffffff,268.0,0.0,0.0,13.0,0.0
842628bffffffff,31.0,0.0,0.0,0.0,0.0
842628dffffffff,220.0,0.0,0.0,2.0,0.0
8426291ffffffff,273.0,0.0,0.0,0.0,0.0
8426293ffffffff,97.0,0.0,0.0,6.0,0.0
8426295ffffffff,40.0,0.0,0.0,1.0,0.0
8426297ffffffff,6.0,0.0,0.0,1.0,0.0
8426299ffffffff,44.0,0.0,0.0,0.0,0.0
842629bffffffff,17.0,0.0,0.0,0.0,0.0
842629dffffffff,18.0,0.0,0.0,0.0,0.0
84262a1ffffffff,59.0,0.0,0.0,3.0,0.0
84262a3ffffffff,11.0,0.0,0.0,0.0,0.0
84262a5ffffffff,12.0,0.0,0.0,0.0,0.0
84262a7ffffffff,25.0,0.0,0.0,1.0,0.0
84262a9ffffffff,40.0,0.0,0.0,0.0,0.0
84262abffffffff,7.0,0.0,0.0,1.0,0.0
84262adffffffff,203.0,0.0,0.0,2.0,0.0
84262b1ffffffff,45.0,0.0,0.0,0.0,0.0
84262b3ffffffff,625.0,0.0,0.0,5.0,0.0
84262b5ffffffff,20.0,0.0,0.0,0.0,0.0
84262b7ffffffff,52.0,0.0,0.0,0.0,0.0
84262b9ffffffff,32.0,0.0,0.0,1.0,0.0
84262bbffffffff,31.0,0.0,0.0,0.0,0.0
84262bdffffffff,2.0,0.0,0.0,0.0,0.0
84262c1ffffffff,865.0,0.0,0.0,15.0,0.0
84262c3ffffffff,329.0,0.0,0.0,0.0,0.0
84262c5ffffffff,203.0,0.0,0.0,1.0,0.0
84262c7ffffffff,325.0,0.0,0.0,2.0,0.0
84262c9ffffffff,2072.0,0.0,0.0,24.0,0.0
84262cbffffffff,189.0,0.0,0.0,4.0,0.0
84262cdffffffff,5660.0,0.0,0.0,107.0,0.0
84262d1ffffffff,101.0,0.0,0.0,0.0,0.0
84262d3ffffffff,26.0,0.0,0.0,0.0,0.0
84262d5ffffffff,142.0,0.0,0.0,0.0,0.0
84262d7ffffffff,6.0,0.0,0.0,0.0,0.0
84262d9ffffffff,480.0,0.0,0.0,26.0,0.0
84262dbffffffff,554.0,0.0,0.0,22.0,0.0
84262ddffffffff,469.0,0.0,0.0,12.0,0.0
84262e1ffffffff,345.0,0.0,0.0,10.0,0.0
84262e3ffffffff,153.0,0.0,0.0,0.0,0.0
84262e5ffffffff,161.0,0.0,0.0,0.0,0.0
84262e7ffffffff,222.0,0.0,0.0,12.0,0.0
84262e9ffffffff,180.0,0.0,0.0,0.0,0.0
84262ebffffffff,195.0,0.0,0.0,5.0,0.0
84262edffffffff,137.0,0.0,0.0,0.0,0.0
8426301ffffffff,32.0,0.0,0.0,0.0,0.0
8426303ffffffff,23.0,0.0,0.0,0.0,0.0
8426305ffffffff,23.0,0.0,0.0,0.0,0.0
8426307ffffffff,28.0,0.0,0.0,0.0,0.0
8426309ffffffff,66.0,0.0,0.0,3.0,0.0
842630bffffffff,59.0,0.0,0.0,0.0,0.0
842630dffffffff,113.0,0.0,0.0,2.0,0.0
8426311ffffffff,20.0,0.0,0.0,0.0,0.0
8426313ffffffff,16.0,0.0,0.0,0.0,0.0
8426315ffffffff,32.0,0.0,0.0,0.0,0.0
8426317ffffffff,26.0,0.0,0.0,0.0,0.0
8426319ffffffff,62.0,0.0,0.0,0.0,0.0
842631dffffffff,75.0,0.0,0.0,0.0,0.0
8426321ffffffff,17.0,0.0,0.0,0.0,0.0
8426323ffffffff,1.0,0.0,0.0,0.0,0.0
8426325ffffffff,4.0,0.0,0.0,0.0,0.0
8426327ffffffff,5.0,0.0,0.0,0.0,0.0
8426329ffffffff,5.0,0.0,0.0,0.0,0.0
842632bffffffff,33.0,0.0,0.0,0.0,0.0
842632dffffffff,7.0,0.0,0.0,0.0,0.0
8426331ffffffff,28.0,0.0,0.0,0.0,0.0
8426333ffffffff,42.0,0.0,0.0,0.0,0.0
8426335ffffffff,20.0,0.0,0.0,0.0,0.0
8426337ffffffff,251.0,0.0,0.0,0.0,0.0
8426339ffffffff,11.0,0.0,0.0,0.0,0.0
842633bffffffff,26.0,0.0,0.0,0.0,0.0
842633dffffffff,27.0,0.0,0.0,0.0,0.0
8426341ffffffff,1016.0,0.0,0.0,201.0,0.0
8426343ffffffff,12.0,0.0,0.0,1.0,0.0
8426345ffffffff,303.0,0.0,0.0,76.0,0.0
8426347ffffffff,116.0,0.0,0.0,6.0,0.0
8426349ffffffff,167.0,0.0,0.0,28.0,0.0
842634bffffffff,506.0,0.0,0.0,50.0,0.0
842634dffffffff,620.0,0.0,0.0,116.0,0.0
8426351ffffffff,96.0,0.0,0.0,2.0,0.0
8426353ffffffff,49.0,0.0,0.0,3.0,0.0
8426355ffffffff,57.0,0.0,0.0,5.0,0.0
8426357ffffffff,114.0,0.0,0.0,0.0,0.0
8426359ffffffff,169.0,0.0,0.0,38.0,0.0
842635bffffffff,96.0,0.0,0.0,9.0,0.0
842635dffffffff,30.0,0.0,0.0,0.0,0.0
8426361ffffffff,105.0,0.0,0.0,8.0,0.0
8426363ffffffff,112.0,0.0,0.0,26.0,0.0
8426365ffffffff,36.0,0.0,0.0,12.0,0.0
8426367ffffffff,24.0,0.0,0.0,0.0,0.0
8426369ffffffff,653.0,0.0,0.0,140.0,0.0
842636bffffffff,210.0,0.0,0.0,32.0,0.0
842636dffffffff,57.0,0.0,0.0,9.0,0.0
8426401ffffffff,55.0,0.0,0.0,2.0,0.0
8426403ffffffff,258.0,0.0,0.0,136.0,0.0
8426405ffffffff,858.0,0.0,0.0,18.0,0.0
8426407ffffffff,128.0,0.0,0.0,16.0,0.0
8426409ffffffff,281.0,0.0,0.0,7.0,0.0
842640bffffffff,25.0,0.0,0.0,2.0,0.0
842640dffffffff,1705.0,0.0,0.0,37.0,0.0
8426411ffffffff,118.0,0.0,0.0,24.0,0.0
8426413ffffffff,104.0,0.0,0.0,17.0,0.0
8426415ffffffff,954.0,0.0,0.0,262.0,0.0
8426417ffffffff,496.0,0.0,0.0,77.0,0.0
8426419ffffffff,26.0,0.0,0.0,3.0,0.0
842641bffffffff,44.0,0.0,0.0,6.0,0.0
842641dffffffff,245.0,0.0,0.0,49.0,0.0
8426421ffffffff,68.0,0.0,0.0,0.0,0.0
8426423ffffffff,87.0,0.0,0.0,8.0,0.0
8426425ffffffff,253.0,0.0,0.0,0.0,0.0
8426427ffffffff,33.0,0.0,0.0,0.0,0.0
8426429ffffffff,226.0,0.0,0.0,9.0,0.0
842642bffffffff,81.0,0.0,0.0,0.0,0.0
842642dffffffff,43.0,0.0,0.0,3.0,0.0
8426431ffffffff,46.0,0.0,0.0,0.0,0.0
8426433ffffffff,875.0,0.0,0.0,6.0,0.0
8426435ffffffff,19.0,0.0,0.0,0.0,0.0
8426437ffffffff,584.0,0.0,0.0,0.0,0.0
8426439ffffffff,464.0,0.0,0.0,52.0,0.0
842643bffffffff,739.0,0.0,0.0,36.0,0.0
842643dffffffff,99.0,0.0,0.0,0.0,0.0
8426441ffffffff,33.0,0.0,0.0,11.0,0.0
8426443ffffffff,97.0,0.0,0.0,2.0,0.0
8426445ffffffff,22.0,0.0,0.0,0.0,0.0
8426447ffffffff,26.0,0.0,0.0,5.0,0.0
8426449ffffffff,44.0,0.0,0.0,2.0,0.0
842644bffffffff,38.0,0.0,0.0,0.0,0.0
842644dffffffff,223.0,0.0,0.0,25.0,0.0
8426451ffffffff,11.0,0.0,0.0,0.0,0.0
8426453ffffffff,52.0,0.0,0.0,1.0,0.0
8426455ffffffff,147.0,0.0,0.0,13.0,0.0
8426457ffffffff,83.0,0.0,0.0,26.0,0.0
8426459ffffffff,425.0,0.0,0.0,63.0,0.0
842645bffffffff,40.0,0.0,0.0,3.0,0.0
842645dffffffff,75.0,0.0,0.0,1.0,0.0
8426461ffffffff,1498.0,0.0,0.0,28.0,0.0
8426463ffffffff,4471.0,0.0,0.0,52.0,0.0
8426465ffffffff,5.0,0.0,0.0,0.0,0.0
8426467ffffffff,189.0,0.0,0.0,2.0,0.0
8426469ffffffff,31.0,0.0,0.0,2.0,0.0
842646bffffffff,1651.0,0.0,0.0,27.0,0.0
842646dffffffff,202.0,0.0,0.0,0.0,0.0
8426481ffffffff,172.0,0.0,0.0,2.0,0.0
8426483ffffffff,50.0,0.0,0.0,4.0,0.0
8426485ffffffff,16.0,0.0,0.0,0.0,0.0
8426487ffffffff,79.0,0.0,0.0,0.0,0.0
8426489ffffffff,1050.0,0.0,0.0,13.0,0.0
842648bffffffff,79.0,0.0,0.0,0.0,0.0
842648dffffffff,29.0,0.0,0.0,4.0,0.0
8426491ffffffff,51.0,0.0,0.0,0.0,0.0
8426493ffffffff,1260.0,0.0,0.0,0.0,0.0
8426495ffffffff,123.0,0.0,0.0,0.0,0.0
8426497ffffffff,594.0,0.0,0.0,0.0,0.0
8426499ffffffff,26.0,0.0,0.0,0.0,0.0
842649bffffffff,227.0,0.0,0.0,2.0,0.0
842649dffffffff,37.0,0.0,0.0,0.0,0.0
84264a1ffffffff,132.0,0.0,0.0,0.0,0.0
84264a3ffffffff,24.0,0.0,0.0,0.0,0.0
84264a5ffffffff,89.0,0.0,0.0,3.0,0.0
84264a7ffffffff,752.0,0.0,0.0,7.0,0.0
84264a9ffffffff,71.0,0.0,0.0,0.0,0.0
84264abffffffff,47.0,0.0,0.0,0.0,0.0
84264adffffffff,128.0,0.0,0.0,7.0,0.0
84264b1ffffffff,29.0,0.0,0.0,0.0,0.0
84264b3ffffffff,16.0,0.0,0.0,0.0,0.0
84264b7ffffffff,42.0,0.0,0.0,0.0,0.0
84264b9ffffffff,181.0,0.0,0.0,0.0,0.0
84264bbffffffff,302.0,0.0,0.0,0.0,0.0
84264bdffffffff,27.0,0.0,0.0,0.0,0.0
84264c1ffffffff,215.0,0.0,0.0,35.0,0.0
84264c3ffffffff,354.0,0.0,0.0,6.0,0.0
84264c5ffffffff,602.0,0.0,0.0,57.0,0.0
84264c7ffffffff,572.0,0.0,0.0,15.0,0.0
84264c9ffffffff,22.0,0.0,0.0,0.0,0.0
84264cbffffffff,850.0,0.0,0.0,158.0,0.0
84264cdffffffff,44.0,0.0,0.0,7.0,0.0
84264d1ffffffff,1392.0,0.0,0.0,21.0,0.0
84264d3ffffffff,211.0,0.0,0.0,2.0,0.0
84264d5ffffffff,81.0,0.0,0.0,2.0,0.0
84264d7ffffffff,49.0,0.0,0.0,0.0,0.0
84264d9ffffffff,1408.0,0.0,0.0,16.0,0.0
84264dbffffffff,1170.0,0.0,0.0,7.0,0.0
84264ddffffffff,139.0,0.0,0.0,0.0,0.0
84264e1ffffffff,133.0,0.0,0.0,4.0,0.0
84264e3ffffffff,41.0,0.0,0.0,0.0,0.0
84264e5ffffffff,1255.0,0.0,0.0,35.0,0.0
84264e7ffffffff,77.0,0.0,0.0,5.0,0.0
84264e9ffffffff,12.0,0.0,0.0,0.0,0.0
84264ebffffffff,20.0,0.0,0.0,0.0,0.0
84264edffffffff,249.0,0.0,0.0,19.0,0.0
8426501ffffffff,208.0,0.0,0.0,8.0,0.0
8426503ffffffff,14.0,0.0,0.0,4.0,0.0
8426505ffffffff,173.0,0.0,0.0,0.0,0.0
8426507ffffffff,15.0,0.0,0.0,0.0,0.0
8426509ffffffff,56.0,0.0,0.0,6.0,0.0
842650bffffffff,91.0,0.0,0.0,2.0,0.0
842650dffffffff,284.0,0.0,0.0,32.0,0.0
8426511ffffffff,28.0,0.0,0.0,0.0,0.0
8426513ffffffff,22.0,0.0,0.0,0.0,0.0
8426515ffffffff,101.0,0.0,0.0,8.0,0.0
8426517ffffffff,12.0,0.0,0.0,0.0,0.0
8426519ffffffff,36.0,0.0,0.0,0.0,0.0
842651bffffffff,83.0,0.0,0.0,0.0,0.0
842651dffffffff,65.0,0.0,0.0,0.0,0.0
8426521ffffffff,457.0,0.0,0.0,0.0,0.0
8426523ffffffff,81.0,0.0,0.0,0.0,0.0
8426525ffffffff,73.0,0.0,0.0,0.0,0.0
8426527ffffffff,116.0,0.0,0.0,0.0,0.0
8426529ffffffff,246.0,0.0,0.0,16.0,0.0
842652bffffffff,449.0,0.0,0.0,9.0,0.0
842652dffffffff,149.0,0.0,0.0,7.0,0.0
8426531ffffffff,437.0,0.0,0.0,1.0,0.0
8426533ffffffff,1716.0,0.0,0.0,11.0,0.0
8426535ffffffff,386.0,0.0,0.0,15.0,0.0
8426537ffffffff,109.0,0.0,0.0,4.0,0.0
8426539ffffffff,81.0,0.0,0.0,2.0,0.0
842653bffffffff,615.0,0.0,0.0,4.0,0.0
842653dffffffff,155.0,0.0,0.0,0.0,0.0
8426541ffffffff,186.0,0.0,0.0,10.0,0.0
8426543ffffffff,143.0,0.0,0.0,20.0,0.0
8426545ffffffff,8.0,0.0,0.0,2.0,0.0
8426547ffffffff,268.0,0.0,0.0,52.0,0.0
8426549ffffffff,30.0,0.0,0.0,0.0,0.0
842654bffffffff,134.0,0.0,0.0,22.0,0.0
842654dffffffff,198.0,0.0,0.0,19.0,0.0
8426551ffffffff,887.0,0.0,0.0,11.0,0.0
8426553ffffffff,21.0,0.0,0.0,0.0,0.0
8426555ffffffff,2219.0,0.0,0.0,8.0,0.0
8426557ffffffff,358.0,0.0,0.0,11.0,0.0
8426559ffffffff,164.0,0.0,0.0,17.0,0.0
842655bffffffff,112.0,0.0,0.0,11.0,0.0
842655dffffffff,1013.0,0.0,0.0,13.0,0.0
8426561ffffffff,799.0,0.0,0.0,11.0,0.0
8426563ffffffff,1361.0,0.0,0.0,5.0,0.0
8426565ffffffff,413.0,0.0,0.0,32.0,0.0
8426567ffffffff,2030.0,0.0,0.0,41.0,0.0
8426569ffffffff,76.0,0.0,0.0,0.0,0.0
842656bffffffff,52.0,0.0,0.0,0.0,0.0
842656dffffffff,293.0,0.0,0.0,4.0,0.0
8426581ffffffff,6.0,0.0,0.0,0.0,0.0
8426583ffffffff,37.0,0.0,0.0,0.0,0.0
8426585ffffffff,11.0,0.0,0.0,0.0,0.0
8426587ffffffff,45.0,0.0,0.0,4.0,0.0
8426589ffffffff,34.0,0.0,0.0,0.0,0.0
842658bffffffff,80.0,0.0,0.0,9.0,0.0
842658dffffffff,12.0,0.0,0.0,0.0,0.0
8426591ffffffff,37.0,0.0,0.0,0.0,0.0
8426593ffffffff,252.0,0.0,0.0,0.0,0.0
8426595ffffffff,62.0,0.0,0.0,6.0,0.0
8426597ffffffff,36.0,0.0,0.0,2.0,0.0
8426599ffffffff,429.0,0.0,0.0,11.0,0.0
842659bffffffff,2591.0,0.0,0.0,50.0,0.0
842659dffffffff,51.0,0.0,0.0,0.0,0.0
84265a1ffffffff,2.0,0.0,0.0,0.0,0.0
84265a3ffffffff,487.0,0.0,0.0,16.0,0.0
84265a5ffffffff,48.0,0.0,0.0,2.0,0.0
84265a7ffffffff,383.0,0.0,0.0,10.0,0.0
84265a9ffffffff,8.0,0.0,0.0,0.0,0.0
84265abffffffff,9.0,0.0,0.0,0.0,0.0
84265adffffffff,6.0,0.0,0.0,0.0,0.0
84265b1ffffffff,304.0,0.0,0.0,10.0,0.0
84265b3ffffffff,82.0,0.0,0.0,0.0,0.0
84265b5ffffffff,1899.0,0.0,0.0,25.0,0.0
84265b7ffffffff,175.0,0.0,0.0,0.0,0.0
84265b9ffffffff,486.0,0.0,0.0,50.0,0.0
84265bbffffffff,91.0,0.0,0.0,0.0,0.0
84265bdffffffff,38.0,0.0,0.0,2.0,0.0
84265c1ffffffff,43.0,0.0,0.0,1.0,0.0
84265c3ffffffff,5.0,0.0,0.0,0.0,0.0
84265c5ffffffff,26.0,0.0,0.0,0.0,0.0
84265c7ffffffff,73.0,0.0,0.0,0.0,0.0
84265c9ffffffff,7.0,0.0,0.0,0.0,0.0
84265cbffffffff,13.0,0.0,0.0,0.0,0.0
84265cdffffffff,155.0,0.0,0.0,1.0,0.0
84265d1ffffffff,56.0,0.0,0.0,3.0,0.0
84265d3ffffffff,159.0,0.0,0.0,12.0,0.0
84265d5ffffffff,86.0,0.0,0.0,0.0,0.0
84265d7ffffffff,217.0,0.0,0.0,14.0,0.0
84265d9ffffffff,690.0,0.0,0.0,4.0,0.0
84265dbffffffff,551.0,0.0,0.0,30.0,0.0
84265ddffffffff,96.0,0.0,0.0,4.0,0.0
84265e1ffffffff,15.0,0.0,0.0,0.0,0.0
84265e3ffffffff,32.0,0.0,0.0,0.0,0.0
84265e5ffffffff,133.0,0.0,0.0,0.0,0.0
84265e7ffffffff,39.0,0.0,0.0,0.0,0.0
84265e9ffffffff,21.0,0.0,0.0,0.0,0.0
84265ebffffffff,48.0,0.0,0.0,0.0,0.0
84265edffffffff,47.0,0.0,0.0,0.0,0.0
8426601ffffffff,127.0,0.0,0.0,8.0,0.0
8426603ffffffff,138.0,0.0,0.0,4.0,0.0
8426605ffffffff,139.0,0.0,0.0,40.0,0.0
8426607ffffffff,872.0,0.0,0.0,16.0,0.0
8426609ffffffff,662.0,0.0,0.0,43.0,0.0
842660bffffffff,249.0,0.0,0.0,51.0,0.0
842660dffffffff,63.0,0.0,0.0,12.0,0.0
8426611ffffffff,62.0,0.0,0.0,2.0,0.0
8426613ffffffff,358.0,0.0,0.0,25.0,0.0
8426615ffffffff,33.0,0.0,0.0,0.0,0.0
8426617ffffffff,141.0,0.0,0.0,4.0,0.0
8426619ffffffff,420.0,0.0,0.0,27.0,0.0
842661bffffffff,1854.0,0.0,0.0,43.0,0.0
842661dffffffff,113.0,0.0,0.0,9.0,0.0
8426621ffffffff,440.0,0.0,0.0,18.0,0.0
8426623ffffffff,204.0,0.0,0.0,6.0,0.0
8426625ffffffff,384.0,0.0,0.0,9.0,0.0
8426627ffffffff,64.0,0.0,0.0,20.0,0.0
8426629ffffffff,680.0,0.0,0.0,75.0,0.0
842662bffffffff,316.0,0.0,0.0,13.0,0.0
842662dffffffff,499.0,0.0,0.0,7.0,0.0
8426631ffffffff,185.0,0.0,0.0,11.0,0.0
8426633ffffffff,55.0,0.0,0.0,4.0,0.0
8426635ffffffff,91.0,0.0,0.0,5.0,0.0
8426637ffffffff,111.0,0.0,0.0,17.0,0.0
8426639ffffffff,89.0,0.0,0.0,2.0,0.0
842663bffffffff,131.0,0.0,0.0,10.0,0.0
842663dffffffff,811.0,0.0,0.0,11.0,0.0
8426641ffffffff,3529.0,0.0,0.0,295.0,0.0
8426643ffffffff,158.0,0.0,0.0,13.0,0.0
8426645ffffffff,4137.0,0.0,0.0,137.0,0.0
8426647ffffffff,694.0,0.0,0.0,21.0,0.0
8426649ffffffff,1384.0,0.0,0.0,100.0,0.0
842664bffffffff,899.0,0.0,0.0,52.0,0.0
842664dffffffff,12605.0,0.0,0.0,940.0,0.0
8426651ffffffff,172.0,0.0,0.0,10.0,0.0
8426653ffffffff,27.0,0.0,0.0,2.0,0.0
8426655ffffffff,141.0,0.0,0.0,4.0,0.0
8426657ffffffff,586.0,0.0,0.0,15.0,0.0
8426659ffffffff,68.0,0.0,0.0,4.0,0.0
842665bffffffff,73.0,0.0,0.0,4.0,0.0
842665dffffffff,71.0,0.0,0.0,5.0,0.0
8426661ffffffff,486.0,0.0,0.0,20.0,0.0
8426663ffffffff,120.0,0.0,0.0,28.0,0.0
8426665ffffffff,2884.0,0.0,0.0,32.0,0.0
8426667ffffffff,117.0,0.0,0.0,2.0,0.0
8426669ffffffff,2485.0,0.0,0.0,38.0,0.0
842666bffffffff,869.0,0.0,0.0,36.0,0.0
842666dffffffff,386.0,0.0,0.0,20.0,0.0
8426681ffffffff,83.0,0.0,0.0,0.0,0.0
8426683ffffffff,87.0,0.0,0.0,14.0,0.0
8426685ffffffff,69.0,0.0,0.0,5.0,0.0
8426687ffffffff,7.0,0.0,0.0,0.0,0.0
8426689ffffffff,1191.0,0.0,0.0,169.0,0.0
842668bffffffff,941.0,0.0,0.0,255.0,0.0
842668dffffffff,72.0,0.0,0.0,11.0,0.0
8426691ffffffff,78.0,0.0,0.0,9.0,0.0
8426693ffffffff,41.0,0.0,0.0,14.0,0.0
8426695ffffffff,108.0,0.0,0.0,10.0,0.0
8426697ffffffff,14.0,0.0,0.0,2.0,0.0
8426699ffffffff,84.0,0.0,0.0,0.0,0.0
842669bffffffff,142.0,0.0,0.0,49.0,0.0
842669dffffffff,76.0,0.0,0.0,0.0,0.0
84266a1ffffffff,700.0,0.0,0.0,70.0,0.0
84266a3ffffffff,207.0,0.0,0.0,21.0,0.0
84266a5ffffffff,352.0,0.0,0.0,91.0,0.0
84266a7ffffffff,129.0,0.0,0.0,15.0,0.0
84266a9ffffffff,359.0,0.0,0.0,22.0,0.0
84266abffffffff,122.0,0.0,0.0,51.0,0.0
84266adffffffff,599.0,0.0,0.0,31.0,0.0
84266b1ffffffff,381.0,0.0,0.0,76.0,0.0
84266b3ffffffff,53.0,0.0,0.0,0.0,0.0
84266b5ffffffff,86.0,0.0,0.0,10.0,0.0
84266b7ffffffff,849.0,0.0,0.0,6.0,0.0
84266b9ffffffff,83.0,0.0,0.0,16.0,0.0
84266bbffffffff,372.0,0.0,0.0,22.0,0.0
84266bdffffffff,47.0,0.0,0.0,10.0,0.0
84266c1ffffffff,344.0,0.0,0.0,14.0,0.0
84266c3ffffffff,62.0,0.0,0.0,6.0,0.0
84266c5ffffffff,1971.0,0.0,0.0,157.0,0.0
84266c7ffffffff,40.0,0.0,0.0,6.0,0.0
84266c9ffffffff,26.0,0.0,0.0,6.0,0.0
84266cbffffffff,54.0,0.0,0.0,0.0,0.0
84266cdffffffff,253.0,0.0,0.0,2.0,0.0
84266d1ffffffff,514.0,0.0,0.0,13.0,0.0
84266d3ffffffff,1186.0,0.0,0.0,34.0,0.0
84266d5ffffffff,2282.0,0.0,0.0,372.0,0.0
84266d7ffffffff,75.0,0.0,0.0,23.0,0.0
84266d9ffffffff,43.0,0.0,0.0,1.0,0.0
84266dbffffffff,2508.0,0.0,0.0,139.0,0.0
84266ddffffffff,97.0,0.0,0.0,5.0,0.0
84266e1ffffffff,1818.0,0.0,0.0,98.0,0.0
84266e3ffffffff,129.0,0.0,0.0,20.0,0.0
84266e5ffffffff,39.0,0.0,0.0,5.0,0.0
84266e7ffffffff,222.0,0.0,0.0,14.0,0.0
84266e9ffffffff,157.0,0.0,0.0,53.0,0.0
84266ebffffffff,192.0,0.0,0.0,16.0,0.0
84266edffffffff,193.0,0.0,0.0,13.0,0.0
8426701ffffffff,9.0,0.0,0.0,2.0,0.0
8426703ffffffff,30.0,0.0,0.0,0.0,0.0
8426705ffffffff,98.0,0.0,0.0,2.0,0.0
8426707ffffffff,57.0,0.0,0.0,0.0,0.0
8426709ffffffff,11.0,0.0,0.0,0.0,0.0
842670bffffffff,58.0,0.0,0.0,3.0,0.0
842670dffffffff,30.0,0.0,0.0,0.0,0.0
8426711ffffffff,161.0,0.0,0.0,1.0,0.0
8426713ffffffff,175.0,0.0,0.0,0.0,0.0
8426715ffffffff,6.0,0.0,0.0,0.0,0.0
8426717ffffffff,232.0,0.0,0.0,6.0,0.0
8426719ffffffff,1078.0,0.0,0.0,24.0,0.0
842671bffffffff,235.0,0.0,0.0,10.0,0.0
842671dffffffff,35.0,0.0,0.0,2.0,0.0
8426721ffffffff,19.0,0.0,0.0,0.0,0.0
8426723ffffffff,144.0,0.0,0.0,0.0,0.0
8426725ffffffff,2.0,0.0,0.0,0.0,0.0
8426727ffffffff,9.0,0.0,0.0,0.0,0.0
8426729ffffffff,14.0,0.0,0.0,2.0,0.0
842672bffffffff,59.0,0.0,0.0,0.0,0.0
842672dffffffff,23.0,0.0,0.0,2.0,0.0
8426731ffffffff,45.0,0.0,0.0,8.0,0.0
8426733ffffffff,68.0,0.0,0.0,3.0,0.0
