cell_id,Egretta garzetta,Egretta garzetta garzetta,Egretta garzetta immaculata,Egretta garzetta dimorpha
82972ffffffffff,187.0,41.0,0.0,0.0
829737fffffffff,57.0,11.0,0.0,0.0
829747fffffffff,452.0,25.0,0.0,0.0
82974ffffffffff,710.0,200.0,0.0,0.0
829757fffffffff,419.0,100.0,0.0,0.0
82975ffffffffff,694.0,71.0,0.0,0.0
829767fffffffff,2.0,0.0,0.0,0.0
829777fffffffff,19.0,2.0,0.0,0.0
82978ffffffffff,20.0,3.0,0.0,0.0
829797fffffffff,2.0,0.0,0.0,2.0
8297affffffffff,43.0,5.0,0.0,0.0
829c07fffffffff,394.0,0.0,64.0,0.0
829c0ffffffffff,47.0,0.0,13.0,0.0
829c1ffffffffff,52.0,0.0,7.0,0.0
829c27fffffffff,1382.0,0.0,237.0,0.0
829c2ffffffffff,37.0,0.0,11.0,0.0
829c47fffffffff,40.0,0.0,0.0,0.0
829c4ffffffffff,12.0,0.0,4.0,0.0
829c5ffffffffff,27.0,0.0,1.0,0.0
829c67fffffffff,12.0,0.0,0.0,0.0
829c6ffffffffff,2.0,0.0,0.0,0.0
829c77fffffffff,103.0,0.0,12.0,0.0
829c8ffffffffff,2.0,0.0,0.0,0.0
829c97fffffffff,16.0,0.0,6.0,0.0
829c9ffffffffff,5.0,0.0,0.0,0.0
829caffffffffff,101.0,0.0,32.0,0.0
829cb7fffffffff,2.0,0.0,0.0,0.0
829cc7fffffffff,6.0,0.0,0.0,0.0
829cd7fffffffff,17.0,0.0,2.0,0.0
829ce7fffffffff,59.0,0.0,3.0,0.0
829ceffffffffff,54.0,0.0,0.0,0.0
829cf7fffffffff,76.0,0.0,14.0,0.0
829d07fffffffff,112.0,0.0,11.0,0.0
829d0ffffffffff,383.0,0.0,34.0,0.0
829d27fffffffff,662.0,0.0,98.0,0.0
829d2ffffffffff,35.0,0.0,12.0,0.0
829d4ffffffffff,76.0,0.0,23.0,0.0
829d57fffffffff,2.0,0.0,0.0,0.0
829d5ffffffffff,35.0,0.0,6.0,0.0
829d67fffffffff,2.0,0.0,0.0,0.0
829d6ffffffffff,16.0,0.0,2.0,0.0
829d77fffffffff,2.0,0.0,0.0,0.0
82a207fffffffff,2.0,0.0,0.0,0.0
82a217fffffffff,96.0,0.0,0.0,58.0
82a227fffffffff,7.0,0.0,0.0,4.0
82a237fffffffff,545.0,0.0,0.0,308.0
82a2a7fffffffff,25.0,0.0,0.0,19.0
82a2affffffffff,15.0,0.0,0.0,14.0
82a30ffffffffff,31.0,0.0,0.0,27.0
82a31ffffffffff,373.0,0.0,0.0,259.0
82a32ffffffffff,4.0,0.0,0.0,4.0
82a357fffffffff,67.0,0.0,0.0,38.0
82a377fffffffff,8.0,0.0,0.0,3.0
82a38ffffffffff,55.0,0.0,0.0,13.0
82a39ffffffffff,445.0,0.0,0.0,295.0
82a3affffffffff,30.0,0.0,0.0,8.0
82a617fffffffff,79.0,0.0,31.0,0.0
82a627fffffffff,23.0,0.0,2.0,0.0
82a637fffffffff,72.0,0.0,16.0,0.0
82a6a7fffffffff,52.0,0.0,8.0,0.0
82a707fffffffff,10.0,0.0,0.0,0.0
82a71ffffffffff,2.0,0.0,0.0,0.0
82a727fffffffff,637.0,0.0,138.0,0.0
82a787fffffffff,4.0,0.0,0.0,0.0
82a78ffffffffff,2.0,0.0,2.0,0.0
82a79ffffffffff,44.0,0.0,8.0,0.0
82ac17fffffffff,311.0,68.0,0.0,0.0
82ac37fffffffff,4.0,4.0,0.0,0.0
82ac87fffffffff,55.0,11.0,0.0,0.0
82ac8ffffffffff,27.0,4.0,0.0,0.0
82ac97fffffffff,90.0,27.0,0.0,0.0
82ac9ffffffffff,10.0,0.0,0.0,0.0
82aca7fffffffff,188.0,36.0,0.0,0.0
82acaffffffffff,4.0,4.0,0.0,0.0
82ad17fffffffff,2.0,0.0,0.0,0.0
82ad37fffffffff,1484.0,522.0,0.0,0.0
82ad9ffffffffff,2.0,0.0,0.0,0.0
82ada7fffffffff,20.0,3.0,0.0,0.0
82adaffffffffff,22.0,2.0,0.0,0.0
82adb7fffffffff,3.0,3.0,0.0,0.0
82b867fffffffff,2.0,0.0,0.0,0.0
82b887fffffffff,1.0,0.0,0.0,0.0
82b89ffffffffff,2.0,0.0,0.0,0.0
82b917fffffffff,388.0,0.0,8.0,0.0
82b91ffffffffff,5.0,0.0,3.0,0.0
82b937fffffffff,37.0,0.0,0.0,0.0
82b99ffffffffff,6.0,0.0,2.0,0.0
82b9a7fffffffff,8.0,0.0,0.0,0.0
82b9affffffffff,18.0,0.0,4.0,0.0
82ba6ffffffffff,1.0,0.0,0.0,0.0
82bb2ffffffffff,44.0,0.0,0.0,0.0
82bb57fffffffff,10.0,0.0,0.0,0.0
82bc0ffffffffff,27.0,4.0,0.0,0.0
82bc1ffffffffff,35.0,9.0,0.0,0.0
82bc47fffffffff,179.0,34.0,0.0,0.0
82bc4ffffffffff,37.0,2.0,0.0,0.0
82bc6ffffffffff,393.0,114.0,0.0,0.0
82bc77fffffffff,113.0,25.0,0.0,0.0
82bc8ffffffffff,377.0,89.0,0.0,0.0
82bc9ffffffffff,22.0,1.0,0.0,0.0
82bcc7fffffffff,281.0,44.0,0.0,0.0
82bccffffffffff,29.0,2.0,0.0,0.0
82bcd7fffffffff,1097.0,291.0,0.0,0.0
82bcdffffffffff,317.0,43.0,0.0,0.0
82bce7fffffffff,68.0,44.0,0.0,0.0
82bceffffffffff,17.0,0.0,0.0,0.0
82bcf7fffffffff,957.0,269.0,0.0,0.0
82be0ffffffffff,2172.0,0.0,180.0,0.0
82be1ffffffffff,741.0,0.0,56.0,0.0
82be2ffffffffff,113.0,0.0,9.0,0.0
82be47fffffffff,14.0,0.0,3.0,0.0
82be4ffffffffff,119.0,0.0,0.0,0.0
82be57fffffffff,53.0,0.0,0.0,0.0
82be5ffffffffff,9.0,0.0,0.0,0.0
82be67fffffffff,2245.0,0.0,468.0,0.0
82be6ffffffffff,131.0,0.0,19.0,0.0
82be77fffffffff,132.0,0.0,6.0,0.0
82be8ffffffffff,4847.0,0.0,650.0,0.0
82beaffffffffff,806.0,0.0,184.0,0.0
82bec7fffffffff,13.0,0.0,0.0,0.0
82becffffffffff,3.0,0.0,0.0,0.0
82bed7fffffffff,18.0,0.0,0.0,0.0
82bedffffffffff,2.0,0.0,0.0,0.0
82bee7fffffffff,57.0,0.0,1.0,0.0
82beeffffffffff,6.0,0.0,0.0,0.0
82bef7fffffffff,445.0,0.0,41.0,0.0
82bf4ffffffffff,191.0,0.0,6.0,0.0
82bf5ffffffffff,2.0,0.0,0.0,0.0
82bf6ffffffffff,4.0,0.0,0.0,0.0
82c987fffffffff,40.0,0.0,0.0,0.0
82c997fffffffff,709.0,0.0,225.0,0.0
82c99ffffffffff,37.0,0.0,9.0,0.0
82c9b7fffffffff,3.0,0.0,0.0,0.0
