cell_id,Rissa tridactyla,Rissa tridactyla tridactyla,Rissa tridactyla pollicaris
8412b0dffffffff,10.0,0.0,0.0
8412b19ffffffff,2.0,0.0,0.0
8412b31ffffffff,3.0,0.0,0.0
8412b33ffffffff,5.0,0.0,0.0
8412b37ffffffff,3.0,0.0,0.0
8412b39ffffffff,5.0,0.0,0.0
8412b3dffffffff,1.0,0.0,0.0
8412b41ffffffff,10.0,0.0,0.0
8412b45ffffffff,2.0,0.0,0.0
8412b47ffffffff,29.0,0.0,0.0
8412b49ffffffff,12.0,0.0,0.0
8412b4bffffffff,41.0,0.0,0.0
8413903ffffffff,4.0,0.0,0.0
8413907ffffffff,81.0,0.0,0.0
8413911ffffffff,26.0,0.0,0.0
8413915ffffffff,2.0,0.0,0.0
8413917ffffffff,58.0,0.0,0.0
8413919ffffffff,10.0,0.0,0.0
841391dffffffff,4.0,0.0,0.0
8413921ffffffff,5.0,0.0,0.0
8413923ffffffff,11.0,0.0,0.0
841392dffffffff,6.0,0.0,0.0
8413931ffffffff,123.0,0.0,0.0
8413933ffffffff,120.0,0.0,0.0
8413935ffffffff,54.0,0.0,0.0
8413937ffffffff,1.0,0.0,0.0
8413939ffffffff,136.0,0.0,0.0
841393dffffffff,2.0,0.0,0.0
8413965ffffffff,7.0,0.0,0.0
8413967ffffffff,6.0,0.0,0.0
841396dffffffff,16.0,0.0,0.0
84139a1ffffffff,3.0,0.0,0.0
84139a5ffffffff,5.0,0.0,0.0
84139a9ffffffff,17.0,0.0,0.0
84139abffffffff,2.0,0.0,0.0
84139adffffffff,1.0,0.0,0.0
84139e1ffffffff,17.0,0.0,0.0
84139e5ffffffff,7.0,0.0,0.0
84139e7ffffffff,5.0,0.0,0.0
84139edffffffff,200.0,0.0,0.0
84144c5ffffffff,3.0,0.0,3.0
84144e9ffffffff,2.0,0.0,2.0
84144edffffffff,1.0,0.0,1.0
841451dffffffff,6.0,0.0,6.0
8414523ffffffff,8.0,0.0,8.0
8414585ffffffff,2.0,0.0,2.0
8414587ffffffff,2.0,0.0,2.0
84145bdffffffff,4.0,0.0,2.0
84145e7ffffffff,2.0,0.0,2.0
8414cd1ffffffff,2.0,0.0,0.0
8414cd7ffffffff,2.0,0.0,2.0
8414ec9ffffffff,2.0,0.0,2.0
8414ecdffffffff,2.0,0.0,2.0
8416011ffffffff,15.0,0.0,0.0
8416013ffffffff,17.0,0.0,0.0
8416097ffffffff,4.0,0.0,0.0
84160c7ffffffff,50.0,0.0,2.0
84160e9ffffffff,18.0,0.0,0.0
84160ebffffffff,16.0,0.0,0.0
8416109ffffffff,4.0,0.0,0.0
8416119ffffffff,8.0,0.0,0.0
8416129ffffffff,9.0,0.0,0.0
8416153ffffffff,5.0,0.0,0.0
8416155ffffffff,8.0,0.0,0.0
8416157ffffffff,26.0,0.0,0.0
8416163ffffffff,41.0,0.0,2.0
84161d1ffffffff,6.0,0.0,0.0
8416215ffffffff,4.0,0.0,0.0
841621bffffffff,11.0,0.0,0.0
841621dffffffff,14.0,0.0,3.0
841623bffffffff,3.0,0.0,0.0
8416257ffffffff,4.0,0.0,0.0
84162e5ffffffff,5.0,0.0,0.0
84162edffffffff,4.0,0.0,0.0
8416421ffffffff,6.0,0.0,0.0
8416423ffffffff,5.0,0.0,0.0
841643bffffffff,10.0,0.0,0.0
84164a7ffffffff,10.0,0.0,0.0
84164b7ffffffff,15.0,0.0,0.0
84164d5ffffffff,7.0,0.0,0.0
84164dbffffffff,1.0,0.0,0.0
84164e9ffffffff,7.0,0.0,0.0
8416505ffffffff,1.0,0.0,0.0
8416507ffffffff,28.0,0.0,0.0
841652bffffffff,2.0,0.0,0.0
8416539ffffffff,38.0,0.0,0.0
841653bffffffff,66.0,0.0,0.0
8416581ffffffff,76.0,0.0,0.0
8416583ffffffff,2.0,0.0,0.0
8416589ffffffff,11.0,0.0,0.0
841658bffffffff,18.0,0.0,0.0
841658dffffffff,54.0,0.0,0.0
841659bffffffff,10.0,0.0,0.0
841659dffffffff,25.0,0.0,0.0
84165c7ffffffff,3.0,0.0,0.0
84165e1ffffffff,175.0,0.0,0.0
84165e9ffffffff,1.0,0.0,0.0
84165ebffffffff,12.0,0.0,0.0
84165edffffffff,34.0,0.0,0.0
8416a3dffffffff,12.0,0.0,0.0
8416b53ffffffff,5.0,0.0,0.0
8417109ffffffff,1.0,0.0,1.0
8417143ffffffff,2.0,0.0,2.0
8417145ffffffff,8.0,0.0,8.0
8417169ffffffff,2.0,0.0,2.0
84171a7ffffffff,7.0,0.0,0.0
84171c1ffffffff,2.0,0.0,2.0
84171c5ffffffff,2.0,0.0,2.0
8417411ffffffff,4.0,0.0,0.0
8417415ffffffff,9.0,0.0,0.0
841741bffffffff,53.0,0.0,0.0
8417431ffffffff,3.0,0.0,0.0
8417439ffffffff,56.0,0.0,2.0
841743dffffffff,3.0,0.0,0.0
8417509ffffffff,6.0,0.0,0.0
841750bffffffff,20.0,0.0,0.0
841750dffffffff,25.0,0.0,2.0
8417525ffffffff,20.0,0.0,0.0
841752dffffffff,9.0,0.0,0.0
8417555ffffffff,12.0,0.0,0.0
8417567ffffffff,29.0,0.0,2.0
841756bffffffff,26.0,0.0,2.0
84175c9ffffffff,7.0,0.0,0.0
84175cdffffffff,30.0,0.0,0.0
8417693ffffffff,22.0,0.0,2.0
8417697ffffffff,7.0,0.0,0.0
84176a7ffffffff,10.0,0.0,0.0
84176b1ffffffff,10.0,0.0,0.0
84176b9ffffffff,2.0,0.0,2.0
84176bbffffffff,16.0,0.0,0.0
84176bdffffffff,49.0,0.0,2.0
841788bffffffff,29.0,0.0,2.0
84178b7ffffffff,1.0,0.0,1.0
8418011ffffffff,29.0,1.0,0.0
8418013ffffffff,8.0,0.0,0.0
8418019ffffffff,17.0,5.0,0.0
841801dffffffff,14.0,2.0,0.0
841804bffffffff,9.0,0.0,0.0
8418051ffffffff,2.0,0.0,0.0
8418053ffffffff,237.0,129.0,0.0
8418057ffffffff,28.0,2.0,0.0
8418059ffffffff,79.0,8.0,0.0
841805bffffffff,84.0,10.0,0.0
84180c9ffffffff,9.0,1.0,0.0
84180cdffffffff,42.0,0.0,0.0
8418203ffffffff,6.0,0.0,0.0
841820bffffffff,11.0,2.0,0.0
8418223ffffffff,7.0,2.0,0.0
8418235ffffffff,16.0,2.0,0.0
8418237ffffffff,5.0,0.0,0.0
8418239ffffffff,1.0,0.0,0.0
841823dffffffff,3.0,2.0,0.0
8418243ffffffff,6.0,0.0,0.0
8418255ffffffff,6.0,0.0,0.0
8418259ffffffff,16.0,4.0,0.0
841825dffffffff,2.0,0.0,0.0
8418281ffffffff,13.0,0.0,0.0
841828bffffffff,71.0,2.0,0.0
8418299ffffffff,77.0,8.0,0.0
84182a3ffffffff,13.0,2.0,0.0
84182abffffffff,1.0,0.0,0.0
84182c1ffffffff,15.0,0.0,0.0
84182c3ffffffff,15.0,0.0,0.0
84182c9ffffffff,125.0,4.0,0.0
84182cbffffffff,264.0,0.0,0.0
84182d3ffffffff,4.0,2.0,0.0
84182d5ffffffff,2.0,0.0,0.0
84182d9ffffffff,1.0,0.0,0.0
84182ddffffffff,1.0,0.0,0.0
84182e5ffffffff,16.0,4.0,0.0
8418409ffffffff,2.0,0.0,0.0
8418421ffffffff,1.0,0.0,0.0
8418427ffffffff,1.0,1.0,0.0
8418429ffffffff,1.0,0.0,0.0
8418443ffffffff,8.0,0.0,0.0
8418455ffffffff,2.0,0.0,0.0
8418457ffffffff,11.0,0.0,0.0
841846dffffffff,17.0,4.0,0.0
8418491ffffffff,12.0,0.0,0.0
8418495ffffffff,159.0,0.0,0.0
841849dffffffff,18.0,0.0,0.0
84184a3ffffffff,6.0,0.0,0.0
84184a5ffffffff,1.0,0.0,0.0
84184a7ffffffff,1.0,0.0,0.0
84184abffffffff,1.0,0.0,0.0
84184b1ffffffff,13.0,0.0,0.0
84184b5ffffffff,5.0,0.0,0.0
84184b9ffffffff,53.0,0.0,0.0
84184bbffffffff,8.0,0.0,0.0
84184bdffffffff,102.0,0.0,0.0
84184d5ffffffff,2.0,0.0,0.0
84184ddffffffff,4.0,0.0,0.0
8418593ffffffff,2.0,0.0,0.0
8418597ffffffff,1.0,0.0,0.0
84185b5ffffffff,5.0,0.0,0.0
84185bbffffffff,45.0,0.0,0.0
84185dbffffffff,2.0,0.0,0.0
841860dffffffff,4.0,0.0,0.0
8418623ffffffff,27.0,0.0,0.0
8418629ffffffff,2.0,0.0,0.0
841862bffffffff,3.0,0.0,0.0
8418655ffffffff,2.0,0.0,0.0
841865dffffffff,1.0,0.0,0.0
8418661ffffffff,2.0,0.0,0.0
841866bffffffff,6.0,0.0,0.0
841866dffffffff,4.0,4.0,0.0
84186a5ffffffff,5.0,0.0,0.0
84186a7ffffffff,2.0,0.0,0.0
8418705ffffffff,2.0,0.0,0.0
8418709ffffffff,1.0,0.0,0.0
841870dffffffff,316.0,18.0,0.0
8418711ffffffff,5.0,0.0,0.0
8418717ffffffff,1.0,0.0,0.0
841871bffffffff,6.0,0.0,0.0
8418729ffffffff,40.0,16.0,0.0
841873bffffffff,52.0,20.0,0.0
8418741ffffffff,9.0,2.0,0.0
8418743ffffffff,3.0,1.0,0.0
8418747ffffffff,42.0,0.0,0.0
8418749ffffffff,5.0,0.0,0.0
841875bffffffff,3.0,0.0,0.0
841875dffffffff,1.0,0.0,0.0
8418763ffffffff,33.0,4.0,0.0
841876bffffffff,49.0,1.0,0.0
8419013ffffffff,8.0,2.0,0.0
8419017ffffffff,10.0,2.0,0.0
841901bffffffff,16.0,0.0,0.0
8419053ffffffff,16.0,0.0,0.0
8419081ffffffff,35.0,2.0,0.0
8419083ffffffff,44.0,0.0,0.0
8419085ffffffff,10.0,6.0,0.0
8419087ffffffff,85.0,0.0,0.0
8419089ffffffff,22.0,5.0,0.0
841908dffffffff,4.0,0.0,0.0
8419093ffffffff,5.0,0.0,0.0
8419095ffffffff,3.0,0.0,0.0
8419097ffffffff,6.0,0.0,0.0
841909dffffffff,5.0,0.0,0.0
84190b3ffffffff,27.0,1.0,0.0
84190b9ffffffff,25.0,0.0,0.0
84190bbffffffff,26.0,4.0,0.0
84190c1ffffffff,10.0,0.0,0.0
84190c5ffffffff,23.0,3.0,0.0
84190c7ffffffff,17.0,5.0,0.0
84190c9ffffffff,7.0,4.0,0.0
84190cdffffffff,27.0,0.0,0.0
84190e1ffffffff,2.0,2.0,0.0
84190e3ffffffff,6.0,0.0,0.0
84190e5ffffffff,5.0,0.0,0.0
84190e9ffffffff,4.0,0.0,0.0
84190ebffffffff,97.0,13.0,0.0
84191d9ffffffff,7.0,0.0,0.0
8419229ffffffff,3.0,0.0,0.0
8419261ffffffff,39.0,0.0,0.0
8419265ffffffff,26.0,0.0,0.0
8419267ffffffff,20.0,0.0,0.0
841926dffffffff,19.0,0.0,0.0
8419281ffffffff,65.0,16.0,0.0
8419283ffffffff,7.0,2.0,0.0
8419287ffffffff,8.0,0.0,0.0
8419289ffffffff,15.0,0.0,0.0
841928dffffffff,43.0,1.0,0.0
8419293ffffffff,30.0,1.0,0.0
8419297ffffffff,45.0,3.0,0.0
8419299ffffffff,9.0,0.0,0.0
841929dffffffff,3.0,0.0,0.0
84192a1ffffffff,16.0,9.0,0.0
84192a3ffffffff,2.0,2.0,0.0
84192a7ffffffff,44.0,3.0,0.0
84192abffffffff,10.0,9.0,0.0
84192b1ffffffff,81.0,57.0,0.0
84192b3ffffffff,31.0,6.0,0.0
84192b5ffffffff,2.0,0.0,0.0
84192b7ffffffff,46.0,10.0,0.0
84192b9ffffffff,3.0,0.0,0.0
84192bbffffffff,40.0,8.0,0.0
84192c3ffffffff,17.0,0.0,0.0
84192c7ffffffff,16.0,0.0,0.0
84192cbffffffff,54.0,2.0,0.0
8419401ffffffff,116.0,10.0,0.0
8419403ffffffff,29.0,6.0,0.0
841940bffffffff,1.0,0.0,0.0
841940dffffffff,594.0,68.0,0.0
8419411ffffffff,150.0,22.0,0.0
8419413ffffffff,239.0,0.0,0.0
8419415ffffffff,36.0,11.0,0.0
8419417ffffffff,1.0,0.0,0.0
841941bffffffff,15.0,0.0,0.0
841941dffffffff,11.0,0.0,0.0
8419427ffffffff,2.0,0.0,0.0
8419431ffffffff,1.0,0.0,0.0
8419439ffffffff,1.0,0.0,0.0
841944bffffffff,1.0,0.0,0.0
8419461ffffffff,27.0,8.0,0.0
8419465ffffffff,3.0,2.0,0.0
841946bffffffff,69.0,4.0,0.0
841946dffffffff,21.0,2.0,0.0
8419481ffffffff,123.0,7.0,0.0
8419483ffffffff,11.0,0.0,0.0
8419485ffffffff,224.0,0.0,0.0
841948bffffffff,42.0,9.0,0.0
841948dffffffff,693.0,0.0,0.0
84194a1ffffffff,36.0,0.0,0.0
84194a3ffffffff,6.0,0.0,0.0
84194a7ffffffff,10.0,0.0,0.0
84194abffffffff,13.0,0.0,0.0
84194b9ffffffff,2.0,0.0,0.0
84194bdffffffff,2.0,0.0,0.0
84194c5ffffffff,93.0,0.0,0.0
84194d5ffffffff,61.0,20.0,0.0
84194d9ffffffff,8.0,0.0,0.0
84194ddffffffff,17.0,2.0,0.0
84194e3ffffffff,12.0,0.0,0.0
84194e7ffffffff,8.0,3.0,0.0
84194ebffffffff,3.0,0.0,0.0
84194edffffffff,3.0,0.0,0.0
8419501ffffffff,31.0,0.0,0.0
8419505ffffffff,6.0,0.0,0.0
8419507ffffffff,121.0,0.0,0.0
8419509ffffffff,20.0,6.0,0.0
841950dffffffff,8.0,2.0,0.0
8419511ffffffff,3.0,0.0,0.0
8419517ffffffff,8.0,4.0,0.0
841951dffffffff,6.0,0.0,0.0
8419521ffffffff,5.0,0.0,0.0
8419527ffffffff,9.0,0.0,0.0
8419529ffffffff,4.0,2.0,0.0
841952dffffffff,2.0,2.0,0.0
8419531ffffffff,56.0,10.0,0.0
8419533ffffffff,3.0,0.0,0.0
841953bffffffff,57.0,12.0,0.0
8419553ffffffff,1.0,0.0,0.0
8419557ffffffff,1.0,0.0,0.0
8419561ffffffff,7.0,4.0,0.0
8419563ffffffff,9.0,2.0,0.0
8419565ffffffff,268.0,188.0,0.0
8419567ffffffff,11.0,2.0,0.0
8419569ffffffff,2.0,0.0,0.0
841956bffffffff,2.0,0.0,0.0
841956dffffffff,4.0,1.0,0.0
8419581ffffffff,8.0,0.0,0.0
8419591ffffffff,4.0,0.0,0.0
8419597ffffffff,28.0,1.0,0.0
841959bffffffff,108.0,2.0,0.0
84195a1ffffffff,9.0,0.0,0.0
84195a3ffffffff,6.0,0.0,0.0
84195a5ffffffff,8.0,2.0,0.0
84195a7ffffffff,13.0,0.0,0.0
84195abffffffff,4.0,0.0,0.0
84195b1ffffffff,2.0,0.0,0.0
84195b7ffffffff,18.0,0.0,0.0
84195bbffffffff,85.0,14.0,0.0
84195c7ffffffff,5.0,0.0,0.0
84195c9ffffffff,2.0,2.0,0.0
84195cdffffffff,2.0,0.0,0.0
84195d3ffffffff,2.0,0.0,0.0
84195e5ffffffff,1.0,0.0,0.0
84195e7ffffffff,5.0,0.0,0.0
8419681ffffffff,3.0,0.0,0.0
8419683ffffffff,42.0,0.0,0.0
8419689ffffffff,16.0,0.0,0.0
841968bffffffff,1.0,0.0,0.0
841969dffffffff,2.0,0.0,0.0
84196a5ffffffff,1.0,0.0,0.0
84196b1ffffffff,7.0,0.0,0.0
84196b3ffffffff,2.0,0.0,0.0
84196b7ffffffff,13.0,0.0,0.0
84196b9ffffffff,4.0,0.0,0.0
84196c3ffffffff,1.0,0.0,0.0
84196d5ffffffff,1.0,0.0,0.0
84196d9ffffffff,2.0,0.0,0.0
84196ddffffffff,8.0,0.0,0.0
8419721ffffffff,28.0,2.0,0.0
8419723ffffffff,32.0,11.0,0.0
8419727ffffffff,16.0,0.0,0.0
8419729ffffffff,68.0,0.0,0.0
841972bffffffff,237.0,7.0,0.0
841972dffffffff,3.0,0.0,0.0
8419733ffffffff,53.0,0.0,0.0
8419739ffffffff,187.0,43.0,0.0
841973bffffffff,48.0,6.0,0.0
841973dffffffff,42.0,12.0,0.0
8419763ffffffff,23.0,0.0,0.0
8419769ffffffff,49.0,9.0,0.0
841976bffffffff,71.0,4.0,0.0
841a849ffffffff,175.0,0.0,0.0
841aa01ffffffff,32.0,0.0,0.0
841aa03ffffffff,4.0,0.0,0.0
841aa05ffffffff,8.0,0.0,0.0
841aa07ffffffff,769.0,0.0,0.0
841aa09ffffffff,11.0,0.0,0.0
841aa0dffffffff,61.0,0.0,0.0
841aa21ffffffff,23.0,0.0,0.0
841aa23ffffffff,245.0,0.0,0.0
841aa25ffffffff,1.0,0.0,0.0
841aa27ffffffff,280.0,0.0,0.0
841aa29ffffffff,20.0,0.0,0.0
841aa2bffffffff,2.0,0.0,0.0
841aa2dffffffff,5.0,0.0,0.0
841aa35ffffffff,426.0,0.0,0.0
841aa3dffffffff,538.0,0.0,0.0
841aa41ffffffff,6.0,0.0,0.0
841aa45ffffffff,3.0,0.0,0.0
841aa47ffffffff,223.0,0.0,0.0
841aa4dffffffff,12.0,0.0,0.0
841aa63ffffffff,5.0,0.0,0.0
841aa67ffffffff,3.0,0.0,0.0
841ab03ffffffff,3.0,0.0,0.0
841ab09ffffffff,2.0,0.0,0.0
841ab0bffffffff,22.0,0.0,0.0
841ab1bffffffff,1.0,0.0,0.0
841ab5dffffffff,4.0,0.0,0.0
841b065ffffffff,1.0,0.0,0.0
841b151ffffffff,1.0,0.0,0.0
841b157ffffffff,1.0,0.0,0.0
841b15bffffffff,2.0,0.0,0.0
841b211ffffffff,1.0,0.0,0.0
841b22bffffffff,2.0,0.0,0.0
841b239ffffffff,2.0,0.0,0.0
841b263ffffffff,1.0,0.0,0.0
841b2c1ffffffff,1.0,0.0,0.0
841b329ffffffff,2.0,0.0,0.0
841b359ffffffff,1.0,0.0,0.0
841b821ffffffff,3.0,0.0,0.0
841b823ffffffff,79.0,0.0,0.0
841b827ffffffff,1.0,0.0,0.0
841b831ffffffff,11.0,0.0,0.0
841b835ffffffff,2.0,0.0,0.0
841b839ffffffff,15.0,0.0,0.0
841b83dffffffff,3.0,0.0,0.0
841b8a3ffffffff,2.0,0.0,0.0
841b8a5ffffffff,5.0,0.0,0.0
841b8a7ffffffff,2.0,0.0,0.0
841b8e1ffffffff,2.0,0.0,0.0
841b8e7ffffffff,4.0,0.0,0.0
841b8edffffffff,2.0,0.0,0.0
841b915ffffffff,3.0,0.0,0.0
841b919ffffffff,4.0,0.0,0.0
841b91dffffffff,3.0,0.0,0.0
841b921ffffffff,2.0,0.0,0.0
841b92bffffffff,19.0,0.0,0.0
841b92dffffffff,4.0,0.0,0.0
841b939ffffffff,3.0,0.0,0.0
841b989ffffffff,2.0,0.0,0.0
841b98dffffffff,72.0,0.0,0.0
841b999ffffffff,10.0,0.0,0.0
841b9a5ffffffff,1.0,0.0,0.0
841b9c9ffffffff,2.0,0.0,0.0
841b9cdffffffff,7.0,0.0,0.0
841b9d5ffffffff,3.0,0.0,0.0
841b9e1ffffffff,25.0,0.0,0.0
841b9e7ffffffff,4.0,0.0,0.0
841b9ebffffffff,13.0,0.0,0.0
841ba0bffffffff,1.0,0.0,0.0
841ba8dffffffff,2.0,0.0,0.0
841baa1ffffffff,2.0,0.0,0.0
841baabffffffff,1.0,0.0,0.0
841bb59ffffffff,4.0,0.0,0.0
841d209ffffffff,22.0,0.0,0.0
841d241ffffffff,2.0,0.0,0.0
841d243ffffffff,43.0,0.0,0.0
841d247ffffffff,4.0,0.0,0.0
841d24bffffffff,10.0,0.0,0.0
841d24dffffffff,3.0,0.0,0.0
841d251ffffffff,1.0,0.0,0.0
841d259ffffffff,2.0,0.0,0.0
841d25bffffffff,2.0,0.0,0.0
841d25dffffffff,16.0,0.0,0.0
841d269ffffffff,5.0,0.0,0.0
841d26bffffffff,7.0,0.0,0.0
841d32dffffffff,2.0,0.0,0.0
841d349ffffffff,4.0,0.0,0.0
841d34dffffffff,4.0,0.0,0.0
841d659ffffffff,3.0,0.0,0.0
841d663ffffffff,2.0,0.0,0.0
841db0dffffffff,1.0,0.0,0.0
841db47ffffffff,4.0,0.0,0.0
841db4dffffffff,2.0,0.0,0.0
841db63ffffffff,1.0,0.0,0.0
841ec99ffffffff,9.0,0.0,0.0
841ec9bffffffff,1.0,0.0,0.0
841f001ffffffff,2.0,2.0,0.0
841f051ffffffff,3.0,0.0,0.0
841f059ffffffff,2.0,0.0,0.0
841f05bffffffff,2.0,0.0,0.0
841f207ffffffff,2.0,0.0,0.0
841f211ffffffff,2.0,0.0,0.0
841f217ffffffff,18.0,0.0,0.0
841f21dffffffff,1.0,0.0,0.0
841f233ffffffff,7.0,3.0,0.0
841f23bffffffff,7.0,0.0,0.0
841f241ffffffff,11.0,1.0,0.0
841f245ffffffff,6.0,0.0,0.0
841f24bffffffff,14.0,0.0,0.0
841f251ffffffff,5.0,0.0,0.0
841f257ffffffff,5.0,0.0,0.0
841f25dffffffff,33.0,17.0,0.0
841f26dffffffff,8.0,0.0,0.0
841f2a1ffffffff,6.0,0.0,0.0
841f2a3ffffffff,2.0,2.0,0.0
841f2a9ffffffff,7.0,0.0,0.0
841f303ffffffff,2.0,0.0,0.0
841f315ffffffff,1.0,0.0,0.0
841f31dffffffff,1.0,0.0,0.0
841f325ffffffff,1.0,0.0,0.0
841f327ffffffff,1.0,0.0,0.0
841f335ffffffff,1.0,0.0,0.0
841f337ffffffff,1.0,0.0,0.0
841f33dffffffff,108.0,2.0,0.0
841f351ffffffff,3.0,1.0,0.0
841f355ffffffff,8.0,3.0,0.0
841f357ffffffff,4.0,0.0,0.0
841f359ffffffff,7.0,0.0,0.0
84225a3ffffffff,1.0,0.0,0.0
84225a5ffffffff,200.0,0.0,0.0
84225b5ffffffff,10.0,0.0,0.0
84225b7ffffffff,30.0,0.0,0.0
84225bbffffffff,1.0,0.0,0.0
84225bdffffffff,4.0,0.0,0.0
84229d7ffffffff,1.0,0.0,0.0
8422c25ffffffff,3.0,0.0,0.0
8422c35ffffffff,2.0,0.0,0.0
8422c47ffffffff,1.0,0.0,0.0
8422c61ffffffff,1.0,0.0,1.0
8422c6bffffffff,2.0,0.0,0.0
8422d01ffffffff,73.0,0.0,11.0
8422d03ffffffff,6.0,0.0,0.0
8422d05ffffffff,7.0,0.0,0.0
8422d09ffffffff,21.0,0.0,5.0
8422d0bffffffff,224.0,0.0,17.0
8422d0dffffffff,2.0,0.0,0.0
8422d11ffffffff,6.0,0.0,0.0
8422d17ffffffff,2.0,0.0,0.0
8422d19ffffffff,3.0,0.0,0.0
8422d1dffffffff,8.0,0.0,0.0
8422d29ffffffff,4.0,0.0,0.0
8422d2bffffffff,1.0,0.0,0.0
8422d37ffffffff,2.0,0.0,0.0
8422d53ffffffff,2.0,0.0,0.0
8422d85ffffffff,1.0,0.0,0.0
8422d87ffffffff,1.0,0.0,0.0
8422d8bffffffff,3.0,0.0,0.0
8422d95ffffffff,2.0,0.0,0.0
8422da9ffffffff,1.0,0.0,0.0
8422db1ffffffff,5.0,0.0,0.0
8422db7ffffffff,3224.0,0.0,0.0
8422dbdffffffff,154.0,0.0,0.0
8422dc9ffffffff,6.0,0.0,0.0
8422dcbffffffff,3.0,0.0,0.0
8422de1ffffffff,2.0,0.0,0.0
8422de9ffffffff,1.0,0.0,0.0
8422e83ffffffff,8.0,0.0,0.0
8422e99ffffffff,9.0,0.0,0.0
8422e9bffffffff,69.0,0.0,0.0
8422e9dffffffff,4.0,0.0,0.0
8422ea9ffffffff,14.0,0.0,0.0
8422eabffffffff,1.0,0.0,0.0
8422ee3ffffffff,7.0,0.0,0.0
8422ee7ffffffff,14.0,0.0,0.0
8422f53ffffffff,2.0,0.0,0.0
8426641ffffffff,14.0,0.0,0.0
8426649ffffffff,2.0,0.0,0.0
842664dffffffff,2.0,0.0,0.0
8428005ffffffff,1.0,0.0,0.0
8428007ffffffff,6.0,0.0,0.0
8428023ffffffff,98.0,0.0,0.0
842802bffffffff,257.0,0.0,0.0
8428035ffffffff,59.0,0.0,0.0
842803dffffffff,25.0,0.0,0.0
8428063ffffffff,4.0,0.0,0.0
8428069ffffffff,32.0,0.0,0.0
842806bffffffff,13.0,0.0,0.0
84280a3ffffffff,3.0,0.0,0.0
84280a9ffffffff,3.0,0.0,0.0
842818bffffffff,7.0,0.0,0.0
8428191ffffffff,24.0,0.0,0.0
8428193ffffffff,15.0,0.0,0.0
8428195ffffffff,13.0,0.0,0.0
8428197ffffffff,42.0,0.0,0.0
8428199ffffffff,9.0,0.0,0.0
842819bffffffff,8.0,0.0,0.0
842819dffffffff,55.0,0.0,0.0
84281b1ffffffff,2.0,0.0,0.0
84281b3ffffffff,156.0,0.0,0.0
84281bbffffffff,26.0,0.0,0.0
84281c3ffffffff,33.0,0.0,0.0
84281c9ffffffff,2.0,0.0,0.0
84281cbffffffff,177.0,0.0,0.0
84281d3ffffffff,10.0,0.0,0.0
84281d5ffffffff,19.0,0.0,0.0
84281d7ffffffff,31.0,0.0,0.0
8428303ffffffff,3.0,0.0,0.0
8428309ffffffff,7.0,0.0,0.0
842830bffffffff,18.0,0.0,0.0
8428311ffffffff,2.0,0.0,0.0
8428313ffffffff,19.0,0.0,0.0
8428319ffffffff,107.0,0.0,0.0
842831dffffffff,46.0,0.0,0.0
8428341ffffffff,40.0,0.0,0.0
8428349ffffffff,131.0,0.0,0.0
842834dffffffff,1043.0,0.0,0.0
8428353ffffffff,31.0,0.0,0.0
8428355ffffffff,679.0,0.0,0.0
8428c01ffffffff,5.0,0.0,0.0
8428c07ffffffff,8.0,0.0,0.0
8428c0dffffffff,172.0,0.0,0.0
8428c23ffffffff,9.0,0.0,0.0
8428c25ffffffff,5.0,0.0,0.0
8428c27ffffffff,3.0,0.0,0.0
8428c29ffffffff,13.0,0.0,0.0
8428c2bffffffff,8.0,0.0,0.0
8428c31ffffffff,5.0,0.0,0.0
8428c33ffffffff,5.0,0.0,0.0
8428c35ffffffff,87.0,0.0,0.0
8428c37ffffffff,2.0,0.0,0.0
8428c3dffffffff,6.0,0.0,0.0
8428c41ffffffff,19.0,0.0,0.0
8428c45ffffffff,2.0,0.0,0.0
8428c47ffffffff,52.0,0.0,0.0
8428c49ffffffff,14.0,0.0,0.0
8428c4dffffffff,2.0,0.0,0.0
8428c61ffffffff,543.0,0.0,0.0
8428c63ffffffff,4.0,0.0,0.0
8428c65ffffffff,1.0,0.0,0.0
8428c69ffffffff,2.0,0.0,0.0
8428c6bffffffff,419.0,0.0,0.0
8428c6dffffffff,2.0,0.0,0.0
8428ca1ffffffff,2.0,0.0,0.0
8428ca3ffffffff,2.0,0.0,0.0
8428ca5ffffffff,1.0,0.0,0.0
8428ca7ffffffff,2.0,0.0,0.0
8428cadffffffff,5.0,0.0,0.0
8428cb5ffffffff,2.0,0.0,0.0
8428cb7ffffffff,4.0,0.0,0.0
8428ce5ffffffff,74.0,0.0,0.0
8428ce7ffffffff,9.0,0.0,0.0
8428d19ffffffff,9.0,0.0,0.0
8428d97ffffffff,6.0,0.0,0.0
8428dc9ffffffff,446.0,0.0,0.0
8428dd1ffffffff,19.0,0.0,0.0
8428dd3ffffffff,5.0,0.0,0.0
8428dd9ffffffff,8.0,0.0,0.0
8428ddbffffffff,33.0,0.0,0.0
8428dddffffffff,30.0,0.0,0.0
8428e21ffffffff,56.0,0.0,0.0
8428e23ffffffff,22.0,0.0,0.0
8428e27ffffffff,8.0,0.0,0.0
8428e29ffffffff,12.0,0.0,0.0
8428e2bffffffff,16.0,0.0,0.0
8428e2dffffffff,19.0,0.0,0.0
8428e61ffffffff,60.0,0.0,0.0
8428e63ffffffff,4.0,0.0,0.0
8428e65ffffffff,103.0,0.0,0.0
8428e67ffffffff,127.0,0.0,0.0
