cell_id,Periparus ater,Periparus ater britannicus/hibernicus,Periparus ater [ater Group],Periparus ater ledouci/atlas,Periparus ater cypriotes,Periparus ater [phaeonotus Group],Periparus ater melanolophus,Periparus ater [aemodius Group],Periparus ater ptilosus/kuatunensis
841e0a9ffffffff,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e0adffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e0b3ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e0b5ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e0b7ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e0c5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e0c7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e0cbffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e0dbffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e0ddffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e0e1ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e0e3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e0e7ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e0e9ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e0ebffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e0edffffffff,31.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841e101ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e103ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e105ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e107ffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e10bffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e113ffffffff,10.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841e119ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e121ffffffff,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e123ffffffff,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e125ffffffff,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e127ffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e129ffffffff,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e12bffffffff,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e12dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e131ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e133ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e135ffffffff,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841e137ffffffff,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e139ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e13bffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e13dffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e141ffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e143ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e145ffffffff,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841e147ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e149ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e14dffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e151ffffffff,33.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
841e155ffffffff,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e157ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e159ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e15bffffffff,37.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841e15dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e161ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e163ffffffff,58.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841e165ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e167ffffffff,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e169ffffffff,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e16bffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e16dffffffff,33.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841e19dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e1a9ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e1b1ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e1b3ffffffff,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e1b7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e1bbffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e1c1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e1c5ffffffff,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e1cbffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e1cdffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e1ddffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e1e7ffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e1edffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e205ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e20dffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e221ffffffff,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e223ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e225ffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e227ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e229ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e22dffffffff,70.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
841e231ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e233ffffffff,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e239ffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e23dffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e241ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e243ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e24bffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e257ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e25dffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e265ffffffff,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e267ffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e26bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e26dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e281ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e283ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e287ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e28dffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e295ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e297ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e2a1ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e2a3ffffffff,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e2a5ffffffff,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841e2a7ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e2a9ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e2abffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e2adffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e2b1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e2b5ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e2b7ffffffff,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e2bdffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e2c7ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e2cbffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e2e1ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e2e3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e2e5ffffffff,32.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e2e7ffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e2ebffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e301ffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e303ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e305ffffffff,36.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e307ffffffff,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e309ffffffff,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e30bffffffff,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e30dffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e311ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e313ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e317ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e319ffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e31bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e31dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e321ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e323ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e325ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e327ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e329ffffffff,50.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e32bffffffff,276.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
841e333ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e337ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e339ffffffff,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e33bffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e33dffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e341ffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e343ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e345ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e347ffffffff,28.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e349ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e34bffffffff,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e34dffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e351ffffffff,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e353ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e355ffffffff,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e357ffffffff,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e359ffffffff,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e35bffffffff,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e361ffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e363ffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e365ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e367ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e36bffffffff,21.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e36dffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e427ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e467ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e4a9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e505ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e50dffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e513ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e517ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e51bffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e521ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e525ffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e527ffffffff,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e529ffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e53dffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e541ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e563ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e609ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e615ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e631ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e639ffffffff,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e63bffffffff,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e64dffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e6b3ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e6d9ffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e6e7ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e705ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e725ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e731ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e755ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e75dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e769ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e76dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e801ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e803ffffffff,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e805ffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e809ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e80bffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e815ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e817ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e81dffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e83bffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e843ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e847ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e849ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e84bffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e84dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e855ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e857ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e863ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e8a7ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e8dbffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e90dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e929ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e92dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e941ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e947ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e967ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e96bffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e9b3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e9b5ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e9b7ffffffff,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841e9d9ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ea19ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ea1bffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ea21ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ea23ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ea27ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ea41ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ea49ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ea4bffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ea4dffffffff,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841ea53ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ea55ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ea63ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ea65ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ea81ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ea83ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ea85ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ea87ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ea89ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ea8bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ea91ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ea97ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841eab1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841eab3ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841eab9ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841eabbffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841eac1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841eac3ffffffff,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841eac5ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841eac9ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ead1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ead7ffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841ead9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841eb05ffffffff,110.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
841eb07ffffffff,79.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
841eb13ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841eb1bffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841eb23ffffffff,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841eb2bffffffff,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841eb3dffffffff,28.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841eb49ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841eb4dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841eb59ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841eb5bffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec01ffffffff,87.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec03ffffffff,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec05ffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec07ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec09ffffffff,121.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec0bffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec0dffffffff,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec15ffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec1dffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec21ffffffff,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec23ffffffff,38.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec27ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec2bffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec31ffffffff,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec33ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec35ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec39ffffffff,223.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec3bffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec3dffffffff,26.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec43ffffffff,15.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec47ffffffff,173.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec55ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec57ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec67ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec6bffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec85ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec91ffffffff,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec93ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec97ffffffff,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec99ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec9bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec9dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841eca1ffffffff,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841eca3ffffffff,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841eca5ffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841eca7ffffffff,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841eca9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ecb1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ecb3ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ecb5ffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ecb9ffffffff,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ecbbffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ecddffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
