cell_id,Limnodromus griseus,Limnodromus griseus griseus,Limnodromus griseus hendersoni,Limnodromus griseus caurinus
8427491ffffffff,6.0,0.0,0.0,0.0
8427493ffffffff,2.0,0.0,0.0,0.0
8427495ffffffff,8.0,0.0,0.0,0.0
8427497ffffffff,8.0,0.0,0.0,0.0
8427499ffffffff,75.0,0.0,0.0,0.0
842749dffffffff,4.0,0.0,0.0,0.0
84274a3ffffffff,7.0,0.0,0.0,0.0
84274abffffffff,34.0,0.0,0.0,0.0
84274b1ffffffff,3.0,0.0,0.0,0.0
84274b3ffffffff,4.0,0.0,0.0,0.0
84274b5ffffffff,45.0,0.0,0.0,0.0
84274b7ffffffff,26.0,0.0,0.0,0.0
84274b9ffffffff,9.0,0.0,0.0,0.0
84274bbffffffff,11.0,0.0,0.0,0.0
84274bdffffffff,9.0,0.0,0.0,0.0
84274c1ffffffff,10.0,0.0,0.0,0.0
84274c3ffffffff,5.0,0.0,0.0,0.0
84274cbffffffff,8.0,0.0,0.0,0.0
84274cdffffffff,2.0,0.0,0.0,0.0
84274d1ffffffff,10.0,0.0,0.0,0.0
84274d3ffffffff,15.0,0.0,0.0,0.0
84274d5ffffffff,19.0,0.0,0.0,0.0
84274d7ffffffff,7.0,0.0,0.0,0.0
84274dbffffffff,10.0,0.0,0.0,0.0
84274ddffffffff,107.0,0.0,0.0,0.0
84274e1ffffffff,8.0,0.0,0.0,0.0
84274e3ffffffff,294.0,0.0,0.0,0.0
8427511ffffffff,7.0,0.0,0.0,0.0
8427513ffffffff,25.0,0.0,0.0,0.0
842751bffffffff,1.0,0.0,0.0,0.0
8427527ffffffff,18.0,0.0,1.0,0.0
8427529ffffffff,23.0,0.0,0.0,0.0
842752bffffffff,4.0,0.0,0.0,0.0
842752dffffffff,9.0,0.0,6.0,0.0
8427531ffffffff,7.0,0.0,0.0,0.0
8427535ffffffff,5.0,0.0,0.0,0.0
8427537ffffffff,4.0,0.0,0.0,0.0
8427539ffffffff,4.0,0.0,0.0,0.0
842753dffffffff,11.0,0.0,0.0,0.0
8427541ffffffff,34.0,0.0,0.0,0.0
8427543ffffffff,4.0,0.0,0.0,0.0
8427545ffffffff,2.0,0.0,0.0,0.0
8427547ffffffff,12.0,0.0,0.0,0.0
842754dffffffff,1.0,0.0,0.0,0.0
8427551ffffffff,4.0,0.0,0.0,0.0
8427555ffffffff,2.0,0.0,0.0,0.0
8427561ffffffff,2.0,0.0,0.0,0.0
8427565ffffffff,3.0,0.0,0.0,0.0
8427567ffffffff,2.0,0.0,2.0,0.0
8427569ffffffff,27.0,0.0,5.0,0.0
8427581ffffffff,376.0,0.0,0.0,0.0
8427583ffffffff,16.0,0.0,0.0,0.0
8427585ffffffff,10.0,0.0,0.0,0.0
8427587ffffffff,21.0,0.0,0.0,0.0
8427589ffffffff,47.0,0.0,0.0,0.0
842758bffffffff,62.0,0.0,0.0,0.0
8427591ffffffff,80.0,0.0,2.0,0.0
8427593ffffffff,65.0,0.0,2.0,0.0
8427595ffffffff,5.0,0.0,0.0,0.0
8427597ffffffff,29.0,0.0,0.0,0.0
8427599ffffffff,66.0,0.0,0.0,0.0
842759bffffffff,94.0,0.0,3.0,0.0
842759dffffffff,13.0,0.0,0.0,0.0
84275a3ffffffff,18.0,0.0,0.0,0.0
84275b3ffffffff,8.0,0.0,0.0,0.0
84275b5ffffffff,40.0,0.0,0.0,0.0
84275b7ffffffff,2.0,0.0,0.0,0.0
84275b9ffffffff,2.0,0.0,0.0,0.0
84275bbffffffff,4.0,0.0,0.0,0.0
84275c1ffffffff,6.0,0.0,0.0,0.0
84275c3ffffffff,430.0,0.0,0.0,0.0
84275c5ffffffff,33.0,0.0,0.0,0.0
84275c9ffffffff,33.0,0.0,0.0,0.0
84275cbffffffff,11.0,0.0,0.0,0.0
84275cdffffffff,12.0,0.0,0.0,0.0
84275d1ffffffff,66.0,0.0,0.0,0.0
84275d3ffffffff,12.0,0.0,0.0,0.0
84275d5ffffffff,99.0,0.0,0.0,0.0
84275d7ffffffff,30.0,0.0,0.0,0.0
84275d9ffffffff,15.0,0.0,0.0,0.0
84275ddffffffff,18.0,0.0,0.0,0.0
84275e1ffffffff,1.0,0.0,0.0,0.0
84275e9ffffffff,4.0,0.0,0.0,0.0
84275edffffffff,2.0,0.0,0.0,0.0
8427631ffffffff,71.0,0.0,0.0,0.0
842763bffffffff,10.0,0.0,0.0,0.0
8427687ffffffff,6.0,0.0,0.0,0.0
8427693ffffffff,6.0,0.0,0.0,0.0
8427699ffffffff,18.0,0.0,0.0,0.0
842769bffffffff,2.0,0.0,0.0,0.0
84276a7ffffffff,18.0,0.0,0.0,0.0
84276b1ffffffff,1.0,0.0,0.0,0.0
84276b5ffffffff,42.0,0.0,0.0,0.0
84276b7ffffffff,130.0,0.0,0.0,0.0
84276bdffffffff,182.0,0.0,0.0,0.0
84276c1ffffffff,2.0,0.0,0.0,0.0
84276d1ffffffff,4.0,0.0,0.0,0.0
84276d3ffffffff,22.0,0.0,0.0,0.0
84276e3ffffffff,1.0,0.0,0.0,0.0
84276e5ffffffff,14.0,0.0,0.0,0.0
84276e9ffffffff,2.0,0.0,0.0,0.0
84276edffffffff,17.0,0.0,0.0,0.0
842770dffffffff,7.0,0.0,2.0,0.0
8427715ffffffff,51.0,0.0,0.0,0.0
842771dffffffff,1.0,0.0,0.0,0.0
842773bffffffff,15.0,0.0,0.0,0.0
8427747ffffffff,8.0,0.0,0.0,0.0
8427759ffffffff,1.0,0.0,0.0,0.0
842785bffffffff,18.0,0.0,0.0,0.0
8427861ffffffff,14.0,0.0,3.0,0.0
8427927ffffffff,15.0,0.0,0.0,0.0
8427963ffffffff,3.0,0.0,0.0,0.0
8427967ffffffff,11.0,0.0,0.0,0.0
84279e1ffffffff,1.0,0.0,0.0,0.0
84279ebffffffff,7.0,0.0,0.0,0.0
8427a01ffffffff,2.0,0.0,2.0,0.0
8427a03ffffffff,5.0,0.0,0.0,0.0
8427a05ffffffff,1.0,0.0,1.0,0.0
8427a09ffffffff,2.0,0.0,0.0,0.0
8427a0bffffffff,4.0,0.0,0.0,0.0
8427a13ffffffff,2.0,0.0,0.0,0.0
8427a15ffffffff,1.0,0.0,0.0,0.0
8427a23ffffffff,5.0,0.0,0.0,0.0
8427a25ffffffff,2.0,0.0,0.0,0.0
8427a29ffffffff,2.0,0.0,0.0,0.0
8427a2bffffffff,3.0,0.0,0.0,0.0
8427a2dffffffff,49.0,0.0,0.0,0.0
8427a31ffffffff,1.0,0.0,0.0,0.0
8427a39ffffffff,2.0,0.0,0.0,0.0
8427a47ffffffff,7.0,0.0,0.0,0.0
8427a4bffffffff,10.0,0.0,0.0,0.0
8427a61ffffffff,7.0,0.0,2.0,0.0
8427a69ffffffff,3.0,0.0,0.0,0.0
8427a81ffffffff,6.0,0.0,0.0,0.0
8427a85ffffffff,2.0,0.0,0.0,0.0
8427a87ffffffff,2.0,0.0,0.0,0.0
8427a8dffffffff,2.0,0.0,2.0,0.0
8427a91ffffffff,1.0,0.0,0.0,0.0
8427a95ffffffff,2.0,0.0,0.0,0.0
8427a97ffffffff,1.0,0.0,0.0,0.0
8427ac5ffffffff,2.0,0.0,0.0,0.0
8427ac7ffffffff,6.0,0.0,2.0,0.0
8427ad1ffffffff,13.0,0.0,4.0,0.0
8427ad3ffffffff,2.0,0.0,0.0,0.0
8427ad7ffffffff,1.0,0.0,0.0,0.0
8427ad9ffffffff,94.0,0.0,0.0,0.0
8427addffffffff,10.0,0.0,0.0,0.0
8427ae3ffffffff,11.0,0.0,6.0,0.0
8427ae5ffffffff,8.0,0.0,0.0,0.0
8427ae9ffffffff,2.0,0.0,0.0,0.0
8427aebffffffff,4.0,0.0,2.0,0.0
8427b0dffffffff,1.0,0.0,0.0,0.0
8427b11ffffffff,2.0,0.0,0.0,0.0
8427b15ffffffff,6.0,0.0,0.0,0.0
8427b1dffffffff,1.0,0.0,0.0,0.0
8427b25ffffffff,6.0,0.0,0.0,0.0
8427b27ffffffff,1.0,0.0,1.0,0.0
8427b29ffffffff,5.0,0.0,0.0,0.0
8427b53ffffffff,2.0,0.0,0.0,0.0
8427b65ffffffff,1.0,0.0,0.0,0.0
8427b6dffffffff,4.0,0.0,0.0,0.0
8428007ffffffff,4.0,0.0,0.0,0.0
8428023ffffffff,229.0,0.0,0.0,35.0
842802bffffffff,1067.0,0.0,0.0,216.0
8428035ffffffff,4.0,0.0,0.0,0.0
842803dffffffff,2.0,0.0,0.0,0.0
8428069ffffffff,155.0,0.0,0.0,0.0
842806bffffffff,11.0,0.0,0.0,0.0
842810dffffffff,1.0,0.0,0.0,0.0
8428123ffffffff,4.0,0.0,0.0,0.0
842812bffffffff,19.0,0.0,0.0,0.0
8428133ffffffff,3.0,0.0,0.0,0.0
8428139ffffffff,6.0,0.0,0.0,4.0
842813bffffffff,4.0,0.0,0.0,0.0
8428143ffffffff,8.0,0.0,0.0,0.0
8428159ffffffff,5.0,0.0,0.0,1.0
842816bffffffff,4.0,0.0,0.0,2.0
8428183ffffffff,84.0,0.0,0.0,10.0
842818bffffffff,3.0,0.0,0.0,0.0
8428195ffffffff,21.0,0.0,0.0,2.0
842819dffffffff,86.0,0.0,0.0,2.0
84281abffffffff,1.0,0.0,0.0,0.0
84281b1ffffffff,2.0,0.0,0.0,0.0
84281b3ffffffff,204.0,0.0,0.0,13.0
84281b5ffffffff,244.0,0.0,0.0,5.0
84281b9ffffffff,6.0,0.0,0.0,0.0
84281bbffffffff,52.0,0.0,0.0,2.0
84281c3ffffffff,1.0,0.0,0.0,1.0
84281cbffffffff,236.0,0.0,0.0,59.0
84281d5ffffffff,12.0,0.0,0.0,0.0
84281e5ffffffff,2.0,0.0,0.0,0.0
84281edffffffff,1.0,0.0,0.0,0.0
8428301ffffffff,303.0,0.0,0.0,29.0
8428305ffffffff,34.0,0.0,0.0,2.0
8428307ffffffff,4.0,0.0,0.0,0.0
8428309ffffffff,1670.0,0.0,0.0,60.0
842830bffffffff,336.0,0.0,0.0,15.0
842830dffffffff,14.0,0.0,0.0,2.0
8428313ffffffff,12.0,0.0,0.0,0.0
8428317ffffffff,11.0,0.0,0.0,0.0
842831dffffffff,771.0,0.0,0.0,113.0
8428323ffffffff,29.0,0.0,0.0,15.0
8428329ffffffff,4.0,0.0,0.0,0.0
842832bffffffff,139.0,0.0,0.0,7.0
8428331ffffffff,11.0,0.0,0.0,4.0
8428335ffffffff,9.0,0.0,0.0,4.0
8428337ffffffff,5.0,0.0,0.0,0.0
842833bffffffff,5.0,0.0,0.0,0.0
842833dffffffff,9.0,0.0,0.0,2.0
8428341ffffffff,88.0,0.0,0.0,18.0
8428343ffffffff,283.0,0.0,0.0,19.0
8428345ffffffff,6.0,0.0,0.0,0.0
8428347ffffffff,1887.0,0.0,0.0,97.0
842834dffffffff,1485.0,0.0,0.0,447.0
8428355ffffffff,66.0,0.0,0.0,0.0
8428357ffffffff,13.0,0.0,0.0,0.0
842835dffffffff,7.0,0.0,0.0,0.0
8428361ffffffff,8.0,0.0,0.0,0.0
8428363ffffffff,1.0,0.0,0.0,0.0
8428369ffffffff,11.0,0.0,0.0,0.0
842836bffffffff,5.0,0.0,0.0,2.0
8428937ffffffff,3.0,0.0,0.0,0.0
84289b5ffffffff,2.0,0.0,0.0,0.0
8428a95ffffffff,7.0,0.0,0.0,0.0
8428ac9ffffffff,3.0,0.0,0.0,0.0
8428addffffffff,26.0,0.0,0.0,0.0
8428c23ffffffff,11.0,0.0,0.0,5.0
8428c25ffffffff,25.0,0.0,0.0,0.0
8428c27ffffffff,11.0,0.0,0.0,0.0
8428c2bffffffff,5.0,0.0,0.0,0.0
8428c61ffffffff,2339.0,0.0,0.0,154.0
8428c63ffffffff,37.0,0.0,0.0,2.0
8428c65ffffffff,19.0,0.0,0.0,2.0
8428c67ffffffff,8.0,0.0,0.0,0.0
8428c69ffffffff,65.0,0.0,0.0,1.0
8428c6dffffffff,436.0,0.0,0.0,31.0
8428d0bffffffff,54.0,0.0,0.0,0.0
8428d11ffffffff,46.0,0.0,0.0,0.0
8428d13ffffffff,54.0,0.0,0.0,0.0
8428d15ffffffff,9.0,0.0,0.0,0.0
8428d17ffffffff,75.0,0.0,0.0,0.0
8428d19ffffffff,549.0,0.0,0.0,0.0
8428d1bffffffff,480.0,0.0,0.0,1.0
8428d1dffffffff,441.0,0.0,0.0,2.0
8428d3bffffffff,2.0,0.0,0.0,0.0
8428d55ffffffff,26.0,0.0,0.0,0.0
8428d57ffffffff,30.0,0.0,0.0,2.0
8428d59ffffffff,4.0,0.0,0.0,0.0
8428d5dffffffff,6.0,0.0,0.0,0.0
8428d81ffffffff,6.0,0.0,0.0,0.0
8428d89ffffffff,18.0,0.0,0.0,0.0
8428d8bffffffff,27.0,0.0,0.0,0.0
8428d8dffffffff,7.0,0.0,0.0,0.0
8428d9dffffffff,22.0,0.0,0.0,0.0
8428dc5ffffffff,5.0,0.0,0.0,0.0
8428dc7ffffffff,38.0,0.0,0.0,0.0
8428dc9ffffffff,145.0,0.0,0.0,2.0
8428dcdffffffff,7.0,0.0,0.0,0.0
8428dd1ffffffff,134.0,0.0,0.0,0.0
8428dd3ffffffff,5.0,0.0,0.0,0.0
8428dd5ffffffff,4.0,0.0,0.0,0.0
8428dd9ffffffff,14.0,0.0,0.0,0.0
8428ddbffffffff,1.0,0.0,0.0,0.0
8428dddffffffff,32.0,0.0,0.0,0.0
8428de9ffffffff,1139.0,0.0,0.0,0.0
8428debffffffff,14.0,0.0,0.0,0.0
8428e61ffffffff,1.0,0.0,0.0,0.0
8428e69ffffffff,6.0,0.0,0.0,0.0
8428f01ffffffff,68.0,0.0,0.0,0.0
8428f03ffffffff,24.0,0.0,0.0,0.0
8428f11ffffffff,46.0,0.0,0.0,0.0
8428f17ffffffff,181.0,0.0,0.0,2.0
8428f19ffffffff,102.0,0.0,0.0,0.0
8428f1dffffffff,29.0,0.0,0.0,2.0
8428f37ffffffff,50.0,0.0,0.0,2.0
8428f43ffffffff,35.0,0.0,0.0,0.0
8428f4bffffffff,32.0,0.0,0.0,0.0
8428f51ffffffff,53.0,0.0,0.0,4.0
8428f55ffffffff,4.0,0.0,0.0,0.0
8428f57ffffffff,36.0,0.0,0.0,0.0
8428f59ffffffff,409.0,0.0,0.0,19.0
8428f5dffffffff,2.0,0.0,0.0,0.0
8429125ffffffff,311.0,0.0,0.0,17.0
8429127ffffffff,217.0,0.0,0.0,9.0
8429135ffffffff,4.0,0.0,0.0,0.0
8429137ffffffff,138.0,0.0,0.0,2.0
8429165ffffffff,5.0,0.0,0.0,0.0
84291a5ffffffff,2.0,0.0,0.0,0.0
84291a7ffffffff,73.0,0.0,0.0,23.0
8429845ffffffff,2.0,0.0,0.0,0.0
8429849ffffffff,2.0,0.0,0.0,0.0
8429855ffffffff,2.0,0.0,0.0,0.0
8429859ffffffff,15.0,0.0,0.0,0.0
8429861ffffffff,2.0,0.0,0.0,0.0
8429869ffffffff,30.0,0.0,0.0,0.0
8429883ffffffff,12.0,0.0,0.0,0.0
8429891ffffffff,70.0,0.0,0.0,0.0
8429893ffffffff,8.0,0.0,0.0,0.0
8429895ffffffff,4.0,0.0,0.0,0.0
8429897ffffffff,19.0,0.0,0.0,0.0
8429899ffffffff,9.0,0.0,0.0,0.0
84298c3ffffffff,4.0,0.0,0.0,0.0
84298c9ffffffff,23.0,0.0,0.0,0.0
84298cbffffffff,7.0,0.0,0.0,1.0
84298cdffffffff,1.0,0.0,0.0,0.0
84298ddffffffff,3.0,0.0,0.0,0.0
8429989ffffffff,2.0,0.0,0.0,0.0
8429997ffffffff,3.0,0.0,0.0,0.0
8429a01ffffffff,18.0,0.0,0.0,0.0
8429a09ffffffff,12.0,0.0,0.0,0.0
8429a0bffffffff,2.0,0.0,0.0,0.0
8429a17ffffffff,198.0,0.0,0.0,0.0
8429a19ffffffff,277.0,0.0,0.0,0.0
8429a1bffffffff,5.0,0.0,0.0,0.0
8429a1dffffffff,2.0,0.0,0.0,0.0
8429a41ffffffff,1489.0,0.0,0.0,0.0
8429a43ffffffff,31.0,0.0,0.0,0.0
8429a47ffffffff,37.0,0.0,0.0,0.0
8429a4bffffffff,5.0,0.0,0.0,0.0
8429a4dffffffff,1210.0,0.0,0.0,1.0
8429a55ffffffff,456.0,0.0,0.0,0.0
8429a57ffffffff,2918.0,0.0,0.0,0.0
8429a61ffffffff,45.0,0.0,0.0,2.0
8429a6dffffffff,134.0,0.0,0.0,12.0
8429a89ffffffff,8.0,0.0,0.0,0.0
8429a93ffffffff,4.0,0.0,0.0,0.0
8429a9bffffffff,2.0,0.0,0.0,0.0
8429aa7ffffffff,12.0,0.0,0.0,0.0
8429aadffffffff,73.0,0.0,0.0,1.0
8429ab9ffffffff,6.0,0.0,0.0,0.0
8429abbffffffff,7.0,0.0,0.0,2.0
8429ac3ffffffff,2.0,0.0,0.0,0.0
8429ac9ffffffff,170.0,0.0,0.0,13.0
8429acbffffffff,2.0,0.0,0.0,0.0
8429ad1ffffffff,425.0,0.0,0.0,0.0
8429ad3ffffffff,23.0,0.0,0.0,0.0
8429addffffffff,53.0,0.0,0.0,0.0
8429b55ffffffff,2.0,0.0,0.0,0.0
842a00bffffffff,16.0,0.0,0.0,0.0
842a051ffffffff,1.0,0.0,0.0,0.0
842a065ffffffff,11.0,0.0,0.0,0.0
842a069ffffffff,126.0,24.0,0.0,0.0
842a06dffffffff,50.0,1.0,0.0,0.0
842a101ffffffff,59.0,0.0,0.0,0.0
842a103ffffffff,2803.0,88.0,0.0,0.0
842a107ffffffff,927.0,2.0,0.0,0.0
842a109ffffffff,1652.0,190.0,0.0,0.0
842a10bffffffff,462.0,0.0,0.0,0.0
842a10dffffffff,4.0,0.0,0.0,0.0
842a131ffffffff,2.0,0.0,0.0,0.0
842a133ffffffff,5337.0,45.0,0.0,0.0
842a139ffffffff,61.0,0.0,0.0,0.0
842a13bffffffff,337.0,0.0,0.0,0.0
842a13dffffffff,3.0,0.0,0.0,0.0
842a141ffffffff,4.0,0.0,0.0,0.0
842a143ffffffff,292.0,22.0,0.0,0.0
842a14bffffffff,2.0,0.0,0.0,0.0
842a151ffffffff,521.0,2.0,0.0,0.0
842a155ffffffff,5.0,0.0,0.0,0.0
842a157ffffffff,1025.0,1.0,0.0,0.0
842a159ffffffff,477.0,30.0,0.0,0.0
842a15dffffffff,896.0,70.0,0.0,0.0
842a161ffffffff,4.0,0.0,1.0,0.0
842a163ffffffff,15.0,0.0,0.0,0.0
842a169ffffffff,16.0,0.0,0.0,0.0
842a1a5ffffffff,730.0,42.0,18.0,0.0
842a301ffffffff,3761.0,136.0,31.0,0.0
842a303ffffffff,120.0,5.0,0.0,0.0
842a305ffffffff,4.0,0.0,0.0,0.0
842a307ffffffff,507.0,27.0,5.0,0.0
842a309ffffffff,56.0,2.0,0.0,0.0
842a30bffffffff,1.0,0.0,0.0,0.0
842a30dffffffff,172.0,3.0,0.0,0.0
842a311ffffffff,2752.0,204.0,0.0,0.0
842a313ffffffff,500.0,65.0,0.0,0.0
842a315ffffffff,478.0,95.0,13.0,0.0
842a317ffffffff,172.0,18.0,1.0,0.0
842a31bffffffff,12.0,0.0,0.0,0.0
842a31dffffffff,243.0,24.0,0.0,0.0
842a321ffffffff,4.0,0.0,0.0,0.0
842a32dffffffff,5.0,0.0,0.0,0.0
842a331ffffffff,6.0,0.0,0.0,0.0
842a333ffffffff,687.0,29.0,0.0,0.0
842a335ffffffff,4.0,0.0,0.0,0.0
842a337ffffffff,3.0,0.0,0.0,0.0
842a339ffffffff,12.0,0.0,0.0,0.0
842a33bffffffff,362.0,71.0,0.0,0.0
842a341ffffffff,209.0,55.0,0.0,0.0
842a347ffffffff,2540.0,312.0,0.0,0.0
842a349ffffffff,90.0,14.0,0.0,0.0
842a34bffffffff,2.0,0.0,0.0,0.0
842a34dffffffff,46.0,8.0,0.0,0.0
842a361ffffffff,2.0,0.0,0.0,0.0
842a365ffffffff,17.0,0.0,0.0,0.0
842a369ffffffff,4.0,0.0,0.0,0.0
842a4c1ffffffff,173.0,0.0,0.0,0.0
842a4c9ffffffff,37.0,0.0,0.0,0.0
842a813ffffffff,6.0,0.0,0.0,0.0
842a84dffffffff,10.0,0.0,0.0,0.0
842a85dffffffff,2.0,0.0,0.0,0.0
842a865ffffffff,8.0,0.0,0.0,0.0
842a86dffffffff,36.0,0.0,0.0,0.0
842a893ffffffff,3.0,0.0,0.0,0.0
842a89dffffffff,9.0,0.0,0.0,0.0
842a8a9ffffffff,9.0,0.0,0.0,0.0
842a8adffffffff,7.0,0.0,0.0,0.0
842a8c5ffffffff,4.0,0.0,0.0,0.0
842a8d9ffffffff,8.0,0.0,0.0,0.0
842a8ebffffffff,5.0,0.0,0.0,0.0
842a903ffffffff,23.0,0.0,2.0,0.0
842a907ffffffff,26.0,0.0,0.0,0.0
842a909ffffffff,4.0,0.0,0.0,0.0
842a90bffffffff,17.0,0.0,0.0,0.0
842a90dffffffff,14.0,0.0,0.0,0.0
842a915ffffffff,4.0,0.0,0.0,0.0
842a919ffffffff,2.0,0.0,0.0,0.0
842a91dffffffff,19.0,0.0,2.0,0.0
842a923ffffffff,5.0,0.0,0.0,0.0
842a925ffffffff,13.0,0.0,0.0,0.0
842a927ffffffff,2.0,0.0,0.0,0.0
842a92dffffffff,13.0,0.0,0.0,0.0
842a931ffffffff,20.0,0.0,0.0,0.0
842a935ffffffff,20.0,0.0,0.0,0.0
842a937ffffffff,3.0,0.0,0.0,0.0
842a939ffffffff,7.0,0.0,0.0,0.0
842a93bffffffff,1.0,0.0,0.0,0.0
842a93dffffffff,5.0,0.0,0.0,0.0
842a941ffffffff,8.0,0.0,0.0,0.0
842a943ffffffff,225.0,0.0,15.0,0.0
842a945ffffffff,4.0,0.0,0.0,0.0
842a949ffffffff,364.0,0.0,23.0,0.0
842a94bffffffff,5.0,0.0,0.0,0.0
842a94dffffffff,188.0,0.0,13.0,0.0
842a951ffffffff,15.0,0.0,0.0,0.0
842a953ffffffff,20.0,0.0,4.0,0.0
842a955ffffffff,24.0,0.0,2.0,0.0
842a957ffffffff,20.0,0.0,0.0,0.0
842a959ffffffff,522.0,0.0,0.0,0.0
842a961ffffffff,2.0,0.0,0.0,0.0
842a963ffffffff,10.0,0.0,0.0,0.0
842a965ffffffff,4.0,0.0,0.0,0.0
842a967ffffffff,4.0,0.0,0.0,0.0
842a969ffffffff,2.0,0.0,0.0,0.0
842a96dffffffff,2.0,0.0,0.0,0.0
842a997ffffffff,2.0,0.0,0.0,0.0
842a9c1ffffffff,2.0,0.0,0.0,0.0
842a9e3ffffffff,12.0,0.0,0.0,0.0
842aa13ffffffff,10.0,0.0,0.0,0.0
842aa49ffffffff,506.0,15.0,9.0,0.0
842aa4dffffffff,873.0,5.0,42.0,0.0
842aa6dffffffff,18.0,0.0,0.0,0.0
842aa81ffffffff,11.0,0.0,0.0,0.0
842aa83ffffffff,513.0,46.0,20.0,0.0
842aa85ffffffff,7.0,0.0,0.0,0.0
842aa87ffffffff,79.0,8.0,0.0,0.0
842aa89ffffffff,309.0,75.0,28.0,0.0
842aa8bffffffff,142.0,7.0,13.0,0.0
842aa8dffffffff,228.0,0.0,2.0,0.0
842aa91ffffffff,143.0,3.0,3.0,0.0
842aa93ffffffff,224.0,1.0,1.0,0.0
842aa95ffffffff,20.0,0.0,0.0,0.0
842aa97ffffffff,29.0,0.0,0.0,0.0
842aa99ffffffff,52.0,5.0,0.0,0.0
842aa9bffffffff,2970.0,95.0,51.0,0.0
842aa9dffffffff,76.0,6.0,1.0,0.0
842aaa9ffffffff,6.0,0.0,0.0,0.0
842aab9ffffffff,4.0,0.0,0.0,0.0
842aac1ffffffff,9.0,0.0,0.0,0.0
842aac3ffffffff,102.0,3.0,3.0,0.0
842aac5ffffffff,17.0,0.0,0.0,0.0
842aac7ffffffff,22.0,0.0,0.0,0.0
842aac9ffffffff,1.0,0.0,0.0,0.0
842aacbffffffff,26.0,0.0,0.0,0.0
842aacdffffffff,10.0,0.0,0.0,0.0
842aad1ffffffff,7869.0,116.0,27.0,0.0
842aad3ffffffff,444.0,15.0,2.0,0.0
842aad5ffffffff,4905.0,130.0,67.0,0.0
842aad7ffffffff,92.0,2.0,0.0,0.0
842aad9ffffffff,1923.0,24.0,0.0,0.0
842aadbffffffff,3580.0,51.0,15.0,0.0
842aaddffffffff,554.0,41.0,9.0,0.0
842aae1ffffffff,2.0,0.0,0.0,0.0
842aae3ffffffff,1.0,0.0,0.0,0.0
842ab03ffffffff,113.0,0.0,2.0,0.0
842ab05ffffffff,657.0,0.0,16.0,0.0
842ab09ffffffff,12.0,0.0,0.0,0.0
842ab0dffffffff,6.0,0.0,0.0,0.0
842ab11ffffffff,79.0,0.0,0.0,0.0
842ab13ffffffff,4.0,0.0,0.0,0.0
842ab15ffffffff,21.0,0.0,0.0,0.0
842ab17ffffffff,30.0,0.0,0.0,0.0
842ab19ffffffff,16.0,0.0,0.0,0.0
842ab1dffffffff,15.0,0.0,0.0,0.0
842ab21ffffffff,890.0,0.0,0.0,0.0
842ab23ffffffff,108.0,0.0,11.0,0.0
842ab25ffffffff,19.0,0.0,0.0,0.0
842ab27ffffffff,1977.0,0.0,101.0,0.0
842ab29ffffffff,60.0,0.0,0.0,0.0
842ab2bffffffff,1945.0,41.0,139.0,0.0
842ab2dffffffff,3.0,0.0,0.0,0.0
842ab31ffffffff,42.0,0.0,0.0,0.0
842ab33ffffffff,5.0,0.0,0.0,0.0
842ab35ffffffff,140.0,0.0,3.0,0.0
842ab37ffffffff,5.0,0.0,3.0,0.0
842ab39ffffffff,14.0,0.0,2.0,0.0
842ab3bffffffff,6.0,0.0,0.0,0.0
842ab3dffffffff,91.0,0.0,0.0,0.0
842ab41ffffffff,33.0,0.0,0.0,0.0
842ab43ffffffff,17.0,0.0,0.0,0.0
842ab45ffffffff,61.0,0.0,0.0,0.0
842ab47ffffffff,9.0,0.0,0.0,0.0
842ab49ffffffff,5.0,0.0,0.0,0.0
842ab4dffffffff,107.0,0.0,1.0,0.0
842ab51ffffffff,27.0,0.0,0.0,0.0
842ab55ffffffff,164.0,1.0,6.0,0.0
842ab57ffffffff,195.0,0.0,5.0,0.0
842ab59ffffffff,27.0,0.0,5.0,0.0
842ab5bffffffff,2.0,0.0,0.0,0.0
842ab5dffffffff,102.0,0.0,11.0,0.0
842ab61ffffffff,24.0,0.0,0.0,0.0
842ab63ffffffff,2.0,0.0,0.0,0.0
842ab65ffffffff,4.0,0.0,0.0,0.0
842ab67ffffffff,42.0,0.0,0.0,0.0
842ab69ffffffff,5.0,0.0,0.0,0.0
842ab6bffffffff,58.0,0.0,2.0,0.0
842ab6dffffffff,7.0,0.0,0.0,0.0
842ac6dffffffff,440.0,19.0,0.0,0.0
842ad03ffffffff,284.0,0.0,0.0,0.0
842ad0bffffffff,96.0,0.0,0.0,0.0
842ad15ffffffff,359.0,0.0,0.0,0.0
842ad31ffffffff,137.0,0.0,2.0,0.0
842ad35ffffffff,2.0,0.0,0.0,0.0
842ad37ffffffff,707.0,3.0,1.0,0.0
842ad39ffffffff,419.0,0.0,0.0,0.0
842ad41ffffffff,2.0,0.0,0.0,0.0
842ad51ffffffff,163.0,0.0,0.0,0.0
842ad55ffffffff,90.0,0.0,0.0,0.0
842ad57ffffffff,210.0,0.0,0.0,0.0
842ad59ffffffff,314.0,0.0,0.0,0.0
842ad5bffffffff,176.0,0.0,0.0,0.0
842af01ffffffff,9.0,0.0,0.0,0.0
842af03ffffffff,43.0,0.0,0.0,0.0
842af05ffffffff,40.0,0.0,0.0,0.0
842af07ffffffff,5.0,0.0,0.0,0.0
842af0dffffffff,261.0,1.0,0.0,0.0
842af15ffffffff,2084.0,78.0,0.0,0.0
