cell_id,Zonotrichia capensis,Zonotrichia capensis [capensis Group],Zonotrichia capensis australis
83c2c2fffffffff,140.0,0.0,0.0
83c2c3fffffffff,52.0,0.0,0.0
83c2c4fffffffff,439.0,9.0,0.0
83c2c5fffffffff,2258.0,0.0,0.0
83c2c6fffffffff,403.0,0.0,0.0
83c2c8fffffffff,114.0,0.0,0.0
83c2c9fffffffff,205.0,0.0,0.0
83c2cafffffffff,621.0,0.0,0.0
83c2cbfffffffff,556.0,0.0,0.0
83c2ccfffffffff,132.0,0.0,0.0
83c2cdfffffffff,732.0,0.0,0.0
83c2cefffffffff,822.0,0.0,0.0
83c2d0fffffffff,352.0,0.0,0.0
83c2d1fffffffff,48.0,0.0,0.0
83c2d2fffffffff,79.0,0.0,0.0
83c2d3fffffffff,325.0,0.0,0.0
83c2d4fffffffff,593.0,18.0,0.0
83c2d5fffffffff,82.0,0.0,0.0
83c2d6fffffffff,335.0,0.0,0.0
83c2d8fffffffff,269.0,2.0,0.0
83c2d9fffffffff,556.0,32.0,0.0
83c2dafffffffff,14.0,0.0,0.0
83c2dbfffffffff,48.0,0.0,0.0
83c2dcfffffffff,11.0,0.0,0.0
83c2ddfffffffff,51.0,0.0,0.0
83c2defffffffff,35.0,4.0,0.0
83c2e0fffffffff,471.0,0.0,0.0
83c2e1fffffffff,303.0,0.0,0.0
83c2e2fffffffff,2145.0,0.0,0.0
83c2e3fffffffff,8917.0,4.0,0.0
83c2e4fffffffff,45.0,0.0,0.0
83c2e5fffffffff,57.0,0.0,0.0
83c2e6fffffffff,189.0,0.0,0.0
83c2e8fffffffff,159.0,0.0,0.0
83c2e9fffffffff,221.0,0.0,0.0
83c2eafffffffff,300.0,0.0,0.0
83c2ebfffffffff,97.0,0.0,0.0
83c2ecfffffffff,88.0,0.0,0.0
83c2edfffffffff,6.0,0.0,0.0
83c2eefffffffff,762.0,0.0,0.0
83c2f1fffffffff,2641.0,6.0,0.0
83c2f2fffffffff,1963.0,18.0,0.0
83c2f3fffffffff,2430.0,1.0,0.0
83c301fffffffff,81.0,0.0,0.0
83c305fffffffff,36.0,0.0,0.0
83c308fffffffff,70.0,0.0,0.0
83c309fffffffff,25.0,0.0,0.0
83c30bfffffffff,5.0,0.0,0.0
83c30cfffffffff,5.0,0.0,0.0
83c30dfffffffff,37.0,0.0,0.0
83c320fffffffff,344.0,0.0,0.0
83c321fffffffff,198.0,0.0,0.0
83c323fffffffff,3.0,0.0,0.0
83c324fffffffff,296.0,0.0,0.0
83c325fffffffff,451.0,0.0,0.0
83c326fffffffff,11.0,0.0,0.0
83c328fffffffff,54.0,0.0,5.0
83c329fffffffff,666.0,0.0,13.0
83c32afffffffff,332.0,0.0,0.0
83c32bfffffffff,89.0,0.0,0.0
83c32dfffffffff,37.0,0.0,0.0
83c32efffffffff,563.0,0.0,0.0
83c331fffffffff,6.0,0.0,0.0
83c340fffffffff,446.0,0.0,0.0
83c341fffffffff,42.0,0.0,0.0
83c342fffffffff,23.0,0.0,0.0
83c343fffffffff,48.0,0.0,0.0
83c344fffffffff,25.0,0.0,0.0
83c345fffffffff,73.0,0.0,0.0
83c346fffffffff,63.0,0.0,0.0
83c348fffffffff,61.0,0.0,0.0
83c349fffffffff,111.0,0.0,0.0
83c34afffffffff,5.0,0.0,0.0
83c34bfffffffff,179.0,0.0,0.0
83c34cfffffffff,41.0,0.0,0.0
83c34dfffffffff,13.0,0.0,0.0
83c34efffffffff,95.0,0.0,0.0
83c350fffffffff,296.0,3.0,0.0
83c351fffffffff,61.0,0.0,0.0
83c352fffffffff,33.0,0.0,0.0
83c353fffffffff,143.0,4.0,0.0
83c354fffffffff,114.0,0.0,0.0
83c355fffffffff,56.0,0.0,0.0
83c356fffffffff,303.0,0.0,0.0
83c358fffffffff,8.0,0.0,0.0
83c359fffffffff,18.0,0.0,0.0
83c35afffffffff,35.0,0.0,0.0
83c35bfffffffff,13.0,0.0,0.0
83c35cfffffffff,15.0,0.0,0.0
83c35dfffffffff,29.0,0.0,0.0
83c35efffffffff,4.0,0.0,0.0
83c360fffffffff,358.0,0.0,0.0
83c361fffffffff,6.0,0.0,0.0
83c362fffffffff,8.0,0.0,0.0
83c363fffffffff,14.0,0.0,0.0
83c364fffffffff,54.0,0.0,0.0
83c365fffffffff,33.0,0.0,0.0
83c366fffffffff,76.0,0.0,0.0
83c368fffffffff,5.0,0.0,0.0
83c369fffffffff,1.0,0.0,0.0
83c36afffffffff,35.0,0.0,0.0
83c36bfffffffff,12.0,0.0,0.0
83c36cfffffffff,13.0,0.0,0.0
83c36dfffffffff,27.0,0.0,0.0
83c36efffffffff,16.0,0.0,0.0
83c370fffffffff,125.0,0.0,0.0
83c371fffffffff,214.0,0.0,0.0
83c372fffffffff,10.0,0.0,0.0
83c373fffffffff,116.0,0.0,0.0
83c374fffffffff,7.0,0.0,0.0
83c375fffffffff,78.0,0.0,0.0
83c376fffffffff,243.0,0.0,0.0
83ce12fffffffff,4.0,0.0,0.0
83ce14fffffffff,2.0,0.0,0.0
83ce16fffffffff,2.0,0.0,0.0
83ce32fffffffff,4.0,0.0,0.0
83ce80fffffffff,940.0,0.0,0.0
83ce81fffffffff,250.0,0.0,0.0
83ce82fffffffff,37.0,0.0,0.0
83ce83fffffffff,631.0,0.0,0.0
83ce84fffffffff,58.0,0.0,0.0
83ce85fffffffff,320.0,0.0,0.0
83ce86fffffffff,46.0,0.0,0.0
83ce88fffffffff,413.0,0.0,0.0
83ce89fffffffff,2.0,0.0,0.0
83ce8afffffffff,261.0,0.0,0.0
83ce8bfffffffff,78.0,0.0,0.0
83ce8cfffffffff,1343.0,0.0,0.0
83ce8efffffffff,211.0,0.0,0.0
83ce90fffffffff,6.0,0.0,0.0
83ce91fffffffff,48.0,0.0,0.0
83ce92fffffffff,50.0,0.0,0.0
83ce93fffffffff,1245.0,0.0,0.0
83ce94fffffffff,15.0,0.0,0.0
83ce95fffffffff,50.0,0.0,0.0
83ce96fffffffff,64.0,0.0,0.0
83ce98fffffffff,522.0,0.0,0.0
83ce99fffffffff,166.0,0.0,0.0
83ce9afffffffff,12.0,0.0,0.0
83ce9bfffffffff,152.0,0.0,0.0
83ce9cfffffffff,372.0,0.0,0.0
83ce9dfffffffff,479.0,0.0,0.0
83ce9efffffffff,169.0,0.0,0.0
83cea0fffffffff,98.0,0.0,0.0
83cea1fffffffff,1273.0,0.0,0.0
83cea2fffffffff,74.0,0.0,0.0
83cea3fffffffff,128.0,0.0,0.0
83cea4fffffffff,12.0,0.0,0.0
83cea5fffffffff,49.0,0.0,0.0
83cea6fffffffff,1.0,0.0,0.0
83cea8fffffffff,945.0,0.0,0.0
83ceaafffffffff,2083.0,0.0,0.0
83ceabfffffffff,63.0,0.0,0.0
83ceacfffffffff,620.0,0.0,0.0
83ceaefffffffff,706.0,0.0,0.0
83ceb0fffffffff,1.0,0.0,0.0
83ceb1fffffffff,1.0,0.0,0.0
83ceb2fffffffff,1.0,0.0,0.0
83ceb3fffffffff,27.0,0.0,0.0
83ceb4fffffffff,5.0,0.0,0.0
83ceb5fffffffff,1.0,0.0,0.0
83cf10fffffffff,2.0,0.0,0.0
83cf12fffffffff,1930.0,7.0,407.0
83cf13fffffffff,193.0,1.0,36.0
83cf15fffffffff,1.0,0.0,0.0
83cf16fffffffff,264.0,0.0,29.0
83cf32fffffffff,5.0,0.0,0.0
83cf81fffffffff,26.0,0.0,10.0
83cf82fffffffff,17.0,0.0,0.0
83cf83fffffffff,8.0,0.0,0.0
83cf85fffffffff,139.0,0.0,20.0
83cf86fffffffff,2.0,0.0,0.0
83cf88fffffffff,154.0,0.0,6.0
83cf89fffffffff,6.0,0.0,0.0
83cf8afffffffff,60.0,0.0,0.0
83cf8bfffffffff,125.0,0.0,0.0
83cf8cfffffffff,721.0,0.0,134.0
83cf8dfffffffff,12.0,0.0,0.0
83cf8efffffffff,559.0,0.0,98.0
83cf90fffffffff,44.0,0.0,0.0
83cf91fffffffff,62.0,0.0,5.0
83cf94fffffffff,449.0,0.0,3.0
83cf95fffffffff,34.0,0.0,0.0
83cf98fffffffff,159.0,0.0,0.0
83cf99fffffffff,4.0,0.0,0.0
83cf9afffffffff,2.0,0.0,0.0
83cf9cfffffffff,18.0,0.0,0.0
83cf9dfffffffff,11.0,0.0,0.0
83cf9efffffffff,227.0,0.0,0.0
83cfa0fffffffff,467.0,0.0,3.0
83cfa1fffffffff,51.0,0.0,2.0
83cfa2fffffffff,622.0,0.0,42.0
83cfa3fffffffff,21.0,0.0,1.0
83cfa4fffffffff,6070.0,13.0,478.0
83cfa5fffffffff,127.0,0.0,2.0
83cfa8fffffffff,311.0,0.0,42.0
83cfa9fffffffff,5.0,0.0,0.0
83cfaafffffffff,592.0,0.0,59.0
83cfabfffffffff,32.0,0.0,0.0
83cfacfffffffff,1191.0,0.0,138.0
83cfaefffffffff,109.0,0.0,7.0
83cfb1fffffffff,119.0,0.0,4.0
83df40fffffffff,14.0,0.0,4.0
83df41fffffffff,655.0,0.0,190.0
83df42fffffffff,23.0,0.0,5.0
83df44fffffffff,8.0,0.0,3.0
83df45fffffffff,2138.0,2.0,228.0
83df4dfffffffff,99.0,0.0,22.0
83df68fffffffff,1264.0,2.0,276.0
83df69fffffffff,2085.0,26.0,526.0
83df6afffffffff,456.0,0.0,102.0
83df6bfffffffff,435.0,0.0,78.0
83df6dfffffffff,446.0,0.0,87.0
83df6efffffffff,41.0,0.0,6.0
