cell_id,Columba palumbus,Columba palumbus [palumbus Group],Columba palumbus casiotis
832c26fffffffff,5.0,0.0,0.0
832c28fffffffff,14.0,0.0,0.0
832c2afffffffff,274.0,0.0,0.0
832c2bfffffffff,1.0,0.0,0.0
832c2cfffffffff,1.0,0.0,0.0
832c2efffffffff,15.0,0.0,0.0
832c30fffffffff,4.0,0.0,0.0
832c31fffffffff,9.0,0.0,0.0
832c32fffffffff,3.0,0.0,0.0
832c33fffffffff,44.0,0.0,0.0
832c34fffffffff,4.0,0.0,0.0
832c35fffffffff,1.0,0.0,0.0
832c36fffffffff,9.0,0.0,0.0
832c62fffffffff,30.0,0.0,0.0
832c76fffffffff,10.0,0.0,0.0
832c83fffffffff,58.0,0.0,0.0
832c84fffffffff,1.0,0.0,0.0
832c88fffffffff,4.0,0.0,0.0
832c89fffffffff,3.0,0.0,0.0
832c8afffffffff,2.0,0.0,0.0
832c8cfffffffff,3.0,0.0,0.0
832c8dfffffffff,7.0,0.0,0.0
832c8efffffffff,9.0,0.0,0.0
832c90fffffffff,8.0,0.0,0.0
832c93fffffffff,25.0,0.0,0.0
832c99fffffffff,1.0,0.0,0.0
832c9cfffffffff,12.0,0.0,0.0
832c9dfffffffff,13.0,0.0,0.0
832ca1fffffffff,2.0,0.0,0.0
832ca4fffffffff,19.0,0.0,0.0
832ca8fffffffff,19.0,0.0,0.0
832caafffffffff,5.0,0.0,0.0
832cabfffffffff,12.0,0.0,0.0
832cacfffffffff,191.0,0.0,0.0
832cadfffffffff,19.0,0.0,0.0
832cc0fffffffff,211.0,0.0,0.0
832cc2fffffffff,43.0,0.0,0.0
832cc3fffffffff,53.0,0.0,0.0
832cc6fffffffff,19.0,0.0,0.0
832ccbfffffffff,32.0,0.0,0.0
832ccefffffffff,12.0,0.0,0.0
832cd4fffffffff,1.0,0.0,0.0
832cd5fffffffff,106.0,0.0,0.0
832cd6fffffffff,1.0,0.0,0.0
832cddfffffffff,6.0,0.0,0.0
832ce4fffffffff,50.0,0.0,0.0
832ce5fffffffff,11.0,0.0,0.0
832ce6fffffffff,9.0,0.0,0.0
832cf0fffffffff,118.0,0.0,0.0
832cf1fffffffff,2.0,0.0,0.0
832cf2fffffffff,7.0,0.0,0.0
832cf3fffffffff,564.0,0.0,0.0
832cf4fffffffff,16.0,0.0,0.0
832cf5fffffffff,8.0,0.0,0.0
832cf6fffffffff,12.0,0.0,0.0
832d00fffffffff,40.0,0.0,0.0
832d01fffffffff,24.0,0.0,0.0
832d02fffffffff,43.0,0.0,0.0
832d03fffffffff,150.0,0.0,0.0
832d04fffffffff,17.0,0.0,0.0
832d05fffffffff,2.0,0.0,0.0
832d06fffffffff,34.0,0.0,0.0
832d0efffffffff,1.0,0.0,0.0
832d10fffffffff,6.0,0.0,0.0
832d12fffffffff,71.0,0.0,0.0
832d13fffffffff,6.0,0.0,0.0
832d14fffffffff,5.0,0.0,0.0
832d15fffffffff,8.0,0.0,0.0
832d16fffffffff,1.0,0.0,0.0
832d18fffffffff,21.0,0.0,0.0
832d19fffffffff,23.0,0.0,0.0
832d1afffffffff,6.0,0.0,0.0
832d1bfffffffff,38.0,0.0,0.0
832d1cfffffffff,15.0,0.0,0.0
832d1dfffffffff,16.0,0.0,0.0
832d1efffffffff,2.0,0.0,0.0
832d22fffffffff,18.0,0.0,0.0
832d28fffffffff,2.0,2.0,0.0
832d29fffffffff,6.0,0.0,0.0
832d2dfffffffff,4.0,0.0,0.0
832d30fffffffff,11.0,0.0,0.0
832d31fffffffff,86.0,0.0,0.0
832d32fffffffff,16.0,0.0,0.0
832d33fffffffff,50.0,0.0,0.0
832d34fffffffff,26.0,0.0,0.0
832d35fffffffff,16.0,0.0,0.0
832d36fffffffff,18.0,0.0,0.0
832d44fffffffff,3.0,0.0,0.0
832d51fffffffff,1.0,0.0,0.0
832d53fffffffff,8.0,0.0,0.0
832d56fffffffff,5.0,0.0,0.0
832d5cfffffffff,15.0,0.0,0.0
832d62fffffffff,4.0,0.0,0.0
832d64fffffffff,161.0,0.0,0.0
832d66fffffffff,4.0,0.0,0.0
832d70fffffffff,13.0,0.0,0.0
832d71fffffffff,7.0,0.0,0.0
832d72fffffffff,4.0,0.0,0.0
832d73fffffffff,5.0,0.0,0.0
832d75fffffffff,4.0,0.0,0.0
832d76fffffffff,12.0,0.0,0.0
832da0fffffffff,12.0,0.0,0.0
832da1fffffffff,23.0,0.0,0.0
832da4fffffffff,39.0,4.0,0.0
832da5fffffffff,11.0,1.0,0.0
832da6fffffffff,85.0,9.0,0.0
832da8fffffffff,300.0,22.0,0.0
832da9fffffffff,37.0,4.0,0.0
832dabfffffffff,41.0,0.0,0.0
832dacfffffffff,27.0,0.0,0.0
832dadfffffffff,4.0,0.0,0.0
832daefffffffff,33.0,0.0,0.0
832db0fffffffff,21.0,0.0,0.0
832db1fffffffff,179.0,0.0,0.0
832db2fffffffff,4.0,0.0,0.0
833422fffffffff,32.0,2.0,0.0
833426fffffffff,601.0,31.0,0.0
833434fffffffff,292.0,5.0,0.0
83351afffffffff,80.0,2.0,0.0
83351bfffffffff,3316.0,32.0,0.0
8335a8fffffffff,237.0,3.0,0.0
8335a9fffffffff,301.0,0.0,0.0
8335aefffffffff,5.0,0.0,0.0
833816fffffffff,6.0,0.0,0.0
833820fffffffff,16.0,0.0,0.0
833824fffffffff,346.0,17.0,0.0
833825fffffffff,2114.0,0.0,0.0
833826fffffffff,12.0,0.0,0.0
833829fffffffff,3.0,1.0,0.0
833832fffffffff,3.0,0.0,0.0
833834fffffffff,51.0,2.0,0.0
833835fffffffff,2.0,0.0,0.0
833836fffffffff,146.0,37.0,0.0
83384efffffffff,2.0,0.0,0.0
833862fffffffff,49.0,10.0,0.0
833863fffffffff,6.0,0.0,0.0
833868fffffffff,2.0,0.0,0.0
833869fffffffff,24.0,0.0,0.0
83386dfffffffff,2.0,0.0,0.0
83386efffffffff,2.0,0.0,0.0
833871fffffffff,1.0,0.0,0.0
833875fffffffff,14.0,0.0,0.0
833900fffffffff,2090.0,7.0,0.0
833901fffffffff,3267.0,0.0,0.0
833902fffffffff,1042.0,9.0,0.0
833903fffffffff,1209.0,0.0,0.0
833904fffffffff,1963.0,44.0,0.0
833905fffffffff,2744.0,0.0,0.0
833906fffffffff,1121.0,5.0,0.0
833908fffffffff,2142.0,0.0,0.0
833909fffffffff,328.0,4.0,0.0
83390afffffffff,1278.0,0.0,0.0
83390bfffffffff,446.0,0.0,0.0
83390cfffffffff,11827.0,0.0,0.0
83390dfffffffff,652.0,0.0,0.0
83390efffffffff,705.0,0.0,0.0
833910fffffffff,738.0,23.0,0.0
833911fffffffff,3056.0,27.0,0.0
833915fffffffff,1400.0,15.0,0.0
833918fffffffff,2489.0,39.0,0.0
833919fffffffff,2278.0,71.0,0.0
83391afffffffff,2183.0,76.0,0.0
83391cfffffffff,1132.0,25.0,0.0
83391dfffffffff,295.0,0.0,0.0
83391efffffffff,2119.0,87.0,0.0
833920fffffffff,2325.0,0.0,0.0
833921fffffffff,371.0,2.0,0.0
833922fffffffff,4433.0,899.0,0.0
833923fffffffff,2109.0,10.0,0.0
833924fffffffff,307.0,0.0,0.0
833925fffffffff,2579.0,0.0,0.0
833928fffffffff,1584.0,0.0,0.0
833929fffffffff,4186.0,0.0,0.0
83392afffffffff,4151.0,0.0,0.0
83392bfffffffff,3675.0,9.0,0.0
83392cfffffffff,1729.0,10.0,0.0
83392dfffffffff,2936.0,25.0,0.0
83392efffffffff,2393.0,24.0,0.0
833931fffffffff,731.0,0.0,0.0
833933fffffffff,4042.0,57.0,0.0
833942fffffffff,645.0,0.0,0.0
833943fffffffff,1666.0,0.0,0.0
833944fffffffff,5564.0,5.0,0.0
833945fffffffff,975.0,1.0,0.0
833946fffffffff,657.0,0.0,0.0
833949fffffffff,25.0,0.0,0.0
833950fffffffff,147.0,0.0,0.0
833951fffffffff,88.0,0.0,0.0
833954fffffffff,2141.0,0.0,0.0
833956fffffffff,2498.0,0.0,0.0
83395afffffffff,1.0,0.0,0.0
83395cfffffffff,1143.0,0.0,0.0
833960fffffffff,255.0,8.0,0.0
833961fffffffff,112.0,0.0,0.0
833962fffffffff,478.0,0.0,0.0
833963fffffffff,262.0,14.0,0.0
833964fffffffff,92.0,4.0,0.0
833965fffffffff,24.0,2.0,0.0
833966fffffffff,101.0,8.0,0.0
833968fffffffff,291.0,29.0,0.0
833969fffffffff,153.0,10.0,0.0
83396cfffffffff,1071.0,55.0,0.0
83396dfffffffff,229.0,11.0,0.0
83396efffffffff,230.0,0.0,0.0
833970fffffffff,1854.0,0.0,0.0
833971fffffffff,3391.0,11.0,0.0
833972fffffffff,253.0,0.0,0.0
833973fffffffff,715.0,0.0,0.0
833974fffffffff,2038.0,0.0,0.0
833975fffffffff,1947.0,39.0,0.0
833976fffffffff,1305.0,0.0,0.0
833980fffffffff,5.0,0.0,0.0
833981fffffffff,230.0,19.0,0.0
833982fffffffff,171.0,35.0,0.0
833983fffffffff,425.0,104.0,0.0
833985fffffffff,4.0,0.0,0.0
833988fffffffff,14.0,0.0,0.0
833989fffffffff,1.0,0.0,0.0
83398cfffffffff,3.0,0.0,0.0
83398dfffffffff,10.0,0.0,0.0
83398efffffffff,152.0,18.0,0.0
833991fffffffff,132.0,29.0,0.0
83399cfffffffff,7.0,2.0,0.0
83399dfffffffff,5.0,0.0,0.0
8339a8fffffffff,38.0,18.0,0.0
8339a9fffffffff,37.0,0.0,0.0
8339aafffffffff,23.0,0.0,0.0
8339abfffffffff,204.0,82.0,0.0
833c31fffffffff,4.0,0.0,0.0
833d10fffffffff,6.0,0.0,0.0
833d11fffffffff,3.0,0.0,0.0
833d13fffffffff,1.0,0.0,0.0
833d15fffffffff,1.0,0.0,0.0
833d1efffffffff,17.0,0.0,0.0
833d30fffffffff,38.0,0.0,0.0
833d32fffffffff,2.0,0.0,0.0
833d33fffffffff,30.0,0.0,0.0
833d34fffffffff,5.0,0.0,0.0
833dadfffffffff,75.0,0.0,0.0
833f24fffffffff,6.0,0.0,0.0
833f26fffffffff,10.0,0.0,0.0
833f2dfffffffff,15.0,0.0,0.0
833f30fffffffff,19.0,0.0,0.0
833f34fffffffff,46.0,1.0,0.0
833f35fffffffff,158.0,4.0,0.0
833f36fffffffff,11.0,0.0,0.0
833f44fffffffff,4.0,0.0,0.0
833f45fffffffff,2.0,0.0,0.0
833f46fffffffff,2.0,0.0,0.0
833f4dfffffffff,486.0,92.0,0.0
833f60fffffffff,54.0,0.0,0.0
833f61fffffffff,142.0,0.0,0.0
833f62fffffffff,14.0,0.0,0.0
833f63fffffffff,11.0,0.0,0.0
833f64fffffffff,34.0,1.0,0.0
833f65fffffffff,23.0,0.0,0.0
833f66fffffffff,19.0,0.0,0.0
833f68fffffffff,19.0,0.0,0.0
833f69fffffffff,2.0,0.0,0.0
833f6cfffffffff,19.0,0.0,0.0
833f6dfffffffff,15.0,0.0,0.0
833f6efffffffff,17.0,0.0,0.0
833f72fffffffff,41.0,0.0,0.0
833f73fffffffff,40.0,0.0,0.0
834269fffffffff,31.0,0.0,0.0
834300fffffffff,1.0,0.0,0.0
834304fffffffff,6.0,0.0,0.0
83430efffffffff,5.0,0.0,0.0
83431cfffffffff,2.0,0.0,0.0
83431efffffffff,23.0,0.0,0.0
834324fffffffff,13.0,0.0,0.0
834325fffffffff,9.0,0.0,0.0
834326fffffffff,14.0,0.0,0.0
83432cfffffffff,2.0,0.0,0.0
834331fffffffff,14.0,0.0,0.0
834334fffffffff,1.0,0.0,0.0
834335fffffffff,2.0,0.0,0.0
834361fffffffff,1.0,0.0,0.0
834381fffffffff,4.0,0.0,4.0
83438cfffffffff,4.0,0.0,0.0
8343a0fffffffff,1.0,0.0,0.0
8343a1fffffffff,80.0,0.0,0.0
8343acfffffffff,5.0,0.0,0.0
