cell_id,Catharus guttatus,Catharus guttatus [guttatus Group],Catharus guttatus [auduboni Group],Catharus guttatus faxoni/crymophilus
8412ce9ffffffff,39.0,0.0,0.0,0.0
8412cebffffffff,10.0,0.0,0.0,0.0
8412d01ffffffff,12.0,0.0,0.0,0.0
8412d03ffffffff,14.0,0.0,0.0,0.0
8412d05ffffffff,2.0,0.0,0.0,0.0
8412d07ffffffff,12.0,0.0,0.0,0.0
8412d09ffffffff,2.0,0.0,0.0,0.0
8412d0bffffffff,4.0,0.0,0.0,0.0
8412d0dffffffff,1.0,0.0,0.0,0.0
8412d11ffffffff,41.0,0.0,0.0,0.0
8412d13ffffffff,4.0,0.0,0.0,0.0
8412d15ffffffff,1.0,0.0,0.0,0.0
8412d17ffffffff,103.0,0.0,0.0,0.0
8412d19ffffffff,9.0,0.0,0.0,0.0
8412d1bffffffff,2.0,0.0,0.0,0.0
8412d1dffffffff,2.0,0.0,0.0,0.0
8412d23ffffffff,1.0,0.0,0.0,0.0
8412d29ffffffff,1.0,0.0,0.0,0.0
8412d2dffffffff,37.0,0.0,0.0,0.0
8412d31ffffffff,1.0,0.0,0.0,0.0
8412d33ffffffff,35.0,0.0,0.0,0.0
8412d35ffffffff,55.0,0.0,0.0,0.0
8412d37ffffffff,6.0,0.0,0.0,0.0
8412d3bffffffff,35.0,0.0,0.0,0.0
8412d3dffffffff,7.0,0.0,0.0,0.0
8412d41ffffffff,5.0,0.0,0.0,0.0
8412d45ffffffff,6.0,0.0,0.0,0.0
8412d47ffffffff,2.0,0.0,0.0,0.0
8412d57ffffffff,3.0,0.0,0.0,0.0
8412d5dffffffff,2.0,0.0,0.0,0.0
8412d61ffffffff,6.0,0.0,0.0,0.0
8412d63ffffffff,11.0,0.0,0.0,0.0
8412d65ffffffff,3.0,0.0,0.0,0.0
8412d67ffffffff,14.0,0.0,0.0,0.0
8412d6bffffffff,19.0,0.0,0.0,0.0
8412d6dffffffff,4.0,0.0,0.0,0.0
8412d81ffffffff,47.0,0.0,0.0,0.0
8412d83ffffffff,76.0,0.0,0.0,0.0
8412d87ffffffff,23.0,0.0,0.0,0.0
8412d89ffffffff,81.0,0.0,0.0,0.0
8412d8bffffffff,308.0,0.0,0.0,0.0
8412d8dffffffff,46.0,0.0,0.0,0.0
8412d91ffffffff,37.0,0.0,0.0,0.0
8412d93ffffffff,13.0,0.0,0.0,0.0
8412d95ffffffff,13.0,0.0,0.0,0.0
8412d99ffffffff,29.0,0.0,0.0,0.0
8412d9bffffffff,5.0,0.0,0.0,0.0
8412d9dffffffff,51.0,0.0,0.0,0.0
8412da1ffffffff,5.0,0.0,0.0,0.0
8412da5ffffffff,2.0,0.0,0.0,0.0
8412da7ffffffff,9.0,0.0,0.0,0.0
8412da9ffffffff,57.0,0.0,0.0,0.0
8412dabffffffff,2.0,0.0,0.0,0.0
8412dadffffffff,8.0,0.0,0.0,0.0
8412db1ffffffff,37.0,0.0,0.0,0.0
8412db3ffffffff,4.0,0.0,0.0,0.0
8412db5ffffffff,18.0,0.0,0.0,0.0
8412db7ffffffff,12.0,0.0,0.0,0.0
8412db9ffffffff,2.0,0.0,0.0,0.0
8412dbbffffffff,3.0,0.0,0.0,0.0
8412dc1ffffffff,6.0,0.0,0.0,0.0
8412dc3ffffffff,62.0,0.0,0.0,0.0
8412dc5ffffffff,4.0,0.0,0.0,0.0
8412dc9ffffffff,34.0,0.0,0.0,0.0
8412dcbffffffff,16.0,0.0,0.0,0.0
8412dd1ffffffff,8.0,0.0,0.0,0.0
8412dd3ffffffff,2.0,0.0,0.0,0.0
8412dd5ffffffff,7.0,0.0,0.0,0.0
8412dd7ffffffff,20.0,0.0,0.0,0.0
8412dd9ffffffff,10.0,0.0,0.0,0.0
8412ddbffffffff,74.0,0.0,0.0,0.0
8412dddffffffff,12.0,0.0,0.0,0.0
8412de1ffffffff,6.0,0.0,0.0,0.0
8412de3ffffffff,31.0,0.0,0.0,0.0
8412de5ffffffff,175.0,0.0,0.0,0.0
8412de7ffffffff,67.0,0.0,0.0,0.0
8412de9ffffffff,26.0,0.0,0.0,0.0
8412dedffffffff,6.0,0.0,0.0,0.0
8412e05ffffffff,4.0,0.0,0.0,0.0
8412e0bffffffff,3.0,0.0,0.0,0.0
8412e11ffffffff,2.0,0.0,0.0,0.0
8412e13ffffffff,52.0,0.0,0.0,0.0
8412e15ffffffff,9.0,0.0,0.0,0.0
8412e17ffffffff,14.0,0.0,0.0,0.0
8412e19ffffffff,4.0,0.0,0.0,0.0
8412e1bffffffff,2.0,0.0,0.0,0.0
8412e21ffffffff,2.0,0.0,0.0,0.0
8412e25ffffffff,7.0,0.0,0.0,0.0
8412e27ffffffff,6.0,0.0,0.0,0.0
8412e2bffffffff,2.0,0.0,0.0,0.0
8412e3dffffffff,1.0,0.0,0.0,0.0
8412e53ffffffff,33.0,0.0,0.0,0.0
8412e59ffffffff,11.0,0.0,0.0,0.0
8412e63ffffffff,3.0,0.0,0.0,0.0
8412e69ffffffff,2.0,0.0,0.0,0.0
8412e6bffffffff,2.0,0.0,0.0,0.0
8412e87ffffffff,1.0,0.0,0.0,0.0
8412e89ffffffff,2.0,0.0,0.0,0.0
8412e8bffffffff,2.0,0.0,0.0,0.0
8412e9dffffffff,6.0,0.0,0.0,0.0
8412ea1ffffffff,2.0,0.0,0.0,0.0
8412ea5ffffffff,84.0,0.0,0.0,0.0
8412ea7ffffffff,8.0,0.0,0.0,0.0
8412ea9ffffffff,3.0,0.0,0.0,0.0
8412eadffffffff,12.0,0.0,0.0,0.0
8412ebbffffffff,2.0,0.0,0.0,0.0
8412ec1ffffffff,103.0,0.0,0.0,0.0
8412ec9ffffffff,70.0,0.0,0.0,0.0
8412ecdffffffff,29.0,0.0,0.0,0.0
8412ed9ffffffff,2.0,0.0,0.0,0.0
8412ee3ffffffff,1.0,0.0,0.0,0.0
8412ee5ffffffff,2.0,0.0,0.0,0.0
8412ee9ffffffff,2.0,0.0,0.0,0.0
8412eedffffffff,4.0,0.0,0.0,0.0
8412f01ffffffff,10.0,0.0,0.0,0.0
8412f03ffffffff,1.0,0.0,0.0,0.0
8412f11ffffffff,4.0,0.0,0.0,0.0
8412f13ffffffff,88.0,0.0,0.0,0.0
8412f15ffffffff,11.0,0.0,0.0,0.0
8412f17ffffffff,1.0,0.0,0.0,0.0
8412f19ffffffff,13.0,0.0,0.0,0.0
8412f1bffffffff,18.0,0.0,0.0,0.0
8412f23ffffffff,2.0,0.0,0.0,0.0
8412f29ffffffff,15.0,0.0,0.0,0.0
8412f2bffffffff,2.0,0.0,0.0,0.0
8412f33ffffffff,4.0,0.0,0.0,0.0
8412f43ffffffff,30.0,0.0,0.0,0.0
8412f47ffffffff,2.0,0.0,0.0,0.0
8412f49ffffffff,4.0,0.0,0.0,0.0
8412f61ffffffff,4.0,0.0,0.0,0.0
8412f63ffffffff,10.0,0.0,0.0,0.0
8412f65ffffffff,22.0,0.0,0.0,0.0
8412f67ffffffff,2.0,0.0,0.0,0.0
8412f6bffffffff,13.0,0.0,0.0,0.0
8412f6dffffffff,64.0,0.0,0.0,0.0
8413119ffffffff,6.0,0.0,0.0,0.0
841311bffffffff,4.0,0.0,0.0,0.0
8413505ffffffff,4.0,0.0,0.0,0.0
8413507ffffffff,5.0,0.0,0.0,0.0
8413529ffffffff,49.0,0.0,0.0,0.0
841352dffffffff,12.0,0.0,0.0,0.0
8413567ffffffff,12.0,0.0,0.0,0.0
8413807ffffffff,2.0,0.0,0.0,0.0
8413825ffffffff,3.0,0.0,0.0,0.0
8413827ffffffff,3.0,0.0,0.0,0.0
8413829ffffffff,2.0,0.0,0.0,0.0
841382dffffffff,19.0,0.0,0.0,0.0
841383bffffffff,1.0,0.0,0.0,0.0
841383dffffffff,121.0,0.0,0.0,0.0
841384bffffffff,2.0,0.0,0.0,0.0
8413861ffffffff,157.0,0.0,0.0,0.0
8413865ffffffff,35.0,0.0,0.0,0.0
8413867ffffffff,50.0,0.0,0.0,0.0
841388dffffffff,4.0,0.0,0.0,0.0
8413893ffffffff,3.0,0.0,0.0,0.0
841389bffffffff,4.0,0.0,0.0,0.0
84138a5ffffffff,2.0,0.0,0.0,0.0
84138c3ffffffff,2.0,0.0,0.0,0.0
84138c7ffffffff,122.0,0.0,0.0,0.0
84138d3ffffffff,8.0,0.0,0.0,0.0
84138d5ffffffff,4.0,0.0,0.0,0.0
8413907ffffffff,4.0,0.0,0.0,0.0
8413909ffffffff,3.0,0.0,0.0,0.0
841390bffffffff,62.0,0.0,0.0,0.0
841390dffffffff,8.0,0.0,0.0,0.0
8413911ffffffff,50.0,0.0,0.0,0.0
8413915ffffffff,2.0,0.0,0.0,0.0
8413917ffffffff,61.0,0.0,0.0,0.0
8413919ffffffff,59.0,0.0,0.0,0.0
841391dffffffff,63.0,0.0,0.0,0.0
8413931ffffffff,87.0,0.0,0.0,0.0
8413933ffffffff,158.0,0.0,0.0,0.0
8413935ffffffff,5.0,0.0,0.0,0.0
8413937ffffffff,6.0,0.0,0.0,0.0
8413939ffffffff,10.0,0.0,0.0,0.0
841393bffffffff,6.0,0.0,0.0,0.0
841393dffffffff,2.0,0.0,0.0,0.0
8413941ffffffff,3.0,0.0,0.0,0.0
8413943ffffffff,18.0,0.0,0.0,0.0
8413947ffffffff,2.0,0.0,0.0,0.0
8413949ffffffff,2.0,0.0,0.0,0.0
8413955ffffffff,20.0,0.0,0.0,0.0
841395dffffffff,10.0,0.0,0.0,0.0
8413963ffffffff,19.0,0.0,0.0,0.0
8413967ffffffff,24.0,0.0,0.0,0.0
841396dffffffff,4.0,0.0,0.0,0.0
8413985ffffffff,1.0,0.0,0.0,0.0
841398dffffffff,8.0,0.0,0.0,0.0
84139a5ffffffff,1.0,0.0,0.0,0.0
84139a9ffffffff,4.0,0.0,0.0,0.0
84139b7ffffffff,3.0,0.0,0.0,0.0
84139c5ffffffff,2.0,0.0,0.0,0.0
84139c9ffffffff,2.0,0.0,0.0,0.0
84139e1ffffffff,531.0,0.0,0.0,0.0
84139e5ffffffff,4.0,0.0,0.0,0.0
84139e7ffffffff,2.0,0.0,0.0,0.0
84139edffffffff,878.0,0.0,0.0,0.0
8413a35ffffffff,10.0,0.0,0.0,0.0
8413a61ffffffff,6.0,0.0,0.0,0.0
8413a65ffffffff,3.0,0.0,0.0,0.0
8413a6bffffffff,1.0,0.0,0.0,0.0
8413a93ffffffff,2.0,0.0,0.0,0.0
8413a95ffffffff,10.0,0.0,0.0,0.0
8413b03ffffffff,1.0,0.0,0.0,0.0
8413b11ffffffff,6.0,0.0,0.0,0.0
8413b17ffffffff,16.0,0.0,0.0,0.0
8413b1bffffffff,8.0,0.0,0.0,0.0
8413b1dffffffff,2.0,0.0,0.0,0.0
8413b23ffffffff,4.0,0.0,0.0,0.0
8413b29ffffffff,12.0,0.0,0.0,0.0
8413b33ffffffff,6.0,0.0,0.0,0.0
8413b35ffffffff,8.0,0.0,0.0,0.0
8413b53ffffffff,10.0,0.0,0.0,0.0
8413b57ffffffff,5.0,0.0,0.0,0.0
8413b5bffffffff,2.0,0.0,0.0,0.0
841a849ffffffff,2.0,0.0,0.0,0.0
841aa01ffffffff,1.0,0.0,0.0,0.0
841aa05ffffffff,2.0,0.0,0.0,0.0
841aa07ffffffff,245.0,0.0,0.0,0.0
841aa0dffffffff,2.0,0.0,0.0,0.0
841aa21ffffffff,21.0,0.0,0.0,0.0
841aa23ffffffff,73.0,0.0,0.0,0.0
841aa27ffffffff,5.0,0.0,0.0,0.0
841aa29ffffffff,5.0,0.0,0.0,0.0
841aa2bffffffff,68.0,0.0,0.0,0.0
841aa35ffffffff,55.0,0.0,0.0,0.0
841aa3dffffffff,237.0,0.0,0.0,0.0
841aa45ffffffff,138.0,0.0,0.0,0.0
841aa47ffffffff,13.0,0.0,0.0,0.0
841aa4dffffffff,4.0,0.0,0.0,0.0
841aa63ffffffff,14.0,0.0,0.0,0.0
841aa67ffffffff,5.0,0.0,0.0,0.0
841aa69ffffffff,127.0,0.0,0.0,0.0
841aa6bffffffff,101.0,0.0,0.0,0.0
841ab09ffffffff,1.0,0.0,0.0,0.0
841ab0bffffffff,5.0,0.0,0.0,0.0
841ab4dffffffff,1.0,0.0,0.0,0.0
841ab51ffffffff,6.0,0.0,0.0,0.0
841ab57ffffffff,1.0,0.0,0.0,0.0
841ab59ffffffff,7.0,0.0,0.0,0.0
841ab5dffffffff,11.0,0.0,0.0,0.0
841b801ffffffff,1.0,0.0,0.0,0.0
841b803ffffffff,2.0,0.0,0.0,0.0
841b821ffffffff,3.0,0.0,0.0,0.0
841b823ffffffff,4.0,0.0,0.0,0.0
841b82bffffffff,2.0,0.0,0.0,0.0
841b831ffffffff,6.0,0.0,0.0,0.0
841b835ffffffff,4.0,0.0,0.0,0.0
841b839ffffffff,3.0,0.0,0.0,0.0
841b83bffffffff,2.0,0.0,0.0,0.0
841b83dffffffff,4.0,0.0,0.0,0.0
841b845ffffffff,2.0,0.0,0.0,0.0
841b84dffffffff,5.0,0.0,0.0,0.0
841b8a5ffffffff,4.0,0.0,0.0,0.0
841b8a7ffffffff,2.0,0.0,0.0,0.0
841b919ffffffff,1.0,0.0,0.0,0.0
841b921ffffffff,5.0,0.0,0.0,0.0
841b92dffffffff,3.0,0.0,0.0,0.0
841b965ffffffff,5.0,0.0,0.0,0.0
841b96bffffffff,2.0,0.0,0.0,0.0
841b983ffffffff,2.0,0.0,0.0,0.0
841b985ffffffff,13.0,0.0,0.0,0.0
841b989ffffffff,3.0,0.0,0.0,0.0
841b98bffffffff,5.0,0.0,0.0,0.0
841b98dffffffff,16.0,0.0,0.0,0.0
841b991ffffffff,7.0,0.0,0.0,0.0
841b993ffffffff,10.0,0.0,0.0,0.0
841b995ffffffff,26.0,0.0,0.0,0.0
841b997ffffffff,2.0,0.0,0.0,0.0
841b99bffffffff,1.0,0.0,0.0,0.0
841b99dffffffff,2.0,0.0,0.0,0.0
841b9a5ffffffff,10.0,0.0,0.0,0.0
841b9a7ffffffff,9.0,0.0,0.0,0.0
841b9a9ffffffff,16.0,0.0,0.0,0.0
841b9adffffffff,22.0,0.0,0.0,0.0
841b9b7ffffffff,14.0,0.0,0.0,0.0
841b9b9ffffffff,2.0,0.0,0.0,0.0
841b9bbffffffff,10.0,0.0,0.0,0.0
841b9c5ffffffff,2.0,0.0,0.0,0.0
841b9c7ffffffff,2.0,0.0,0.0,0.0
841b9c9ffffffff,15.0,0.0,0.0,0.0
841b9cdffffffff,2.0,0.0,0.0,0.0
841b9d5ffffffff,4.0,0.0,0.0,0.0
841b9e1ffffffff,121.0,0.0,0.0,0.0
841b9e3ffffffff,45.0,0.0,0.0,0.0
841b9e7ffffffff,4.0,0.0,0.0,0.0
841b9ebffffffff,117.0,0.0,0.0,0.0
841bb07ffffffff,5.0,0.0,0.0,0.0
841d209ffffffff,6.0,0.0,0.0,0.0
841d241ffffffff,4.0,0.0,0.0,0.0
841d243ffffffff,140.0,0.0,0.0,0.0
841d245ffffffff,1.0,0.0,0.0,0.0
841d247ffffffff,10.0,0.0,0.0,0.0
841d249ffffffff,1.0,0.0,0.0,0.0
841d24bffffffff,4.0,0.0,0.0,0.0
841d24dffffffff,16.0,0.0,0.0,0.0
8422db7ffffffff,17.0,0.0,0.0,0.0
842600bffffffff,8.0,0.0,0.0,0.0
8426015ffffffff,1.0,0.0,0.0,0.0
8426017ffffffff,2.0,0.0,0.0,0.0
8426019ffffffff,3.0,0.0,0.0,0.0
8426033ffffffff,2.0,0.0,0.0,0.0
8426039ffffffff,2.0,0.0,0.0,0.0
842603bffffffff,2.0,0.0,0.0,1.0
842603dffffffff,2.0,0.0,0.0,0.0
842604bffffffff,1.0,0.0,0.0,0.0
8426051ffffffff,12.0,0.0,0.0,2.0
8426055ffffffff,4.0,0.0,0.0,0.0
8426057ffffffff,2.0,0.0,0.0,0.0
8426059ffffffff,3.0,0.0,0.0,0.0
842605bffffffff,13.0,0.0,0.0,2.0
842605dffffffff,13.0,0.0,0.0,0.0
842606dffffffff,2.0,0.0,0.0,0.0
8426085ffffffff,11.0,0.0,0.0,0.0
8426087ffffffff,1.0,0.0,0.0,0.0
8426099ffffffff,2.0,0.0,0.0,0.0
84260a1ffffffff,27.0,0.0,0.0,0.0
84260a9ffffffff,8.0,0.0,0.0,0.0
84260adffffffff,5.0,0.0,0.0,0.0
84260b1ffffffff,2.0,0.0,0.0,0.0
84260b3ffffffff,5.0,0.0,0.0,0.0
84260b7ffffffff,8.0,0.0,0.0,0.0
84260b9ffffffff,8.0,0.0,0.0,0.0
84260bbffffffff,8.0,0.0,0.0,0.0
84260c9ffffffff,2.0,0.0,0.0,0.0
84260cbffffffff,5.0,0.0,0.0,0.0
84260d9ffffffff,39.0,0.0,0.0,0.0
84260e1ffffffff,2.0,0.0,0.0,0.0
84260e3ffffffff,10.0,0.0,0.0,0.0
8426165ffffffff,2.0,0.0,0.0,0.0
84261b3ffffffff,1.0,0.0,0.0,0.0
84261d1ffffffff,1.0,0.0,0.0,0.0
84261dbffffffff,3.0,0.0,0.0,0.0
8426201ffffffff,7.0,0.0,0.0,0.0
8426203ffffffff,4.0,0.0,0.0,0.0
8426205ffffffff,10.0,0.0,0.0,0.0
8426207ffffffff,9.0,0.0,0.0,0.0
8426209ffffffff,6.0,0.0,0.0,0.0
842620bffffffff,34.0,0.0,0.0,2.0
842620dffffffff,16.0,0.0,0.0,0.0
8426211ffffffff,11.0,0.0,0.0,0.0
8426213ffffffff,6.0,0.0,0.0,0.0
8426215ffffffff,5.0,0.0,0.0,0.0
8426219ffffffff,41.0,0.0,0.0,0.0
842621bffffffff,86.0,0.0,0.0,0.0
842621dffffffff,3.0,0.0,0.0,0.0
8426223ffffffff,5.0,0.0,0.0,0.0
842622bffffffff,2.0,0.0,0.0,0.0
8426231ffffffff,8.0,0.0,0.0,0.0
8426233ffffffff,8.0,0.0,0.0,0.0
8426237ffffffff,6.0,0.0,0.0,0.0
842623bffffffff,9.0,0.0,0.0,0.0
842623dffffffff,10.0,0.0,0.0,0.0
8426241ffffffff,24.0,0.0,0.0,0.0
8426243ffffffff,8.0,0.0,0.0,0.0
8426245ffffffff,68.0,0.0,0.0,0.0
8426247ffffffff,1.0,0.0,0.0,0.0
8426249ffffffff,243.0,0.0,0.0,2.0
842624bffffffff,110.0,0.0,0.0,0.0
842624dffffffff,10.0,0.0,0.0,0.0
8426251ffffffff,4.0,0.0,0.0,0.0
8426255ffffffff,18.0,0.0,0.0,0.0
8426257ffffffff,62.0,0.0,0.0,0.0
8426259ffffffff,13.0,0.0,0.0,0.0
842625bffffffff,7.0,0.0,0.0,0.0
842625dffffffff,28.0,0.0,0.0,0.0
8426261ffffffff,35.0,0.0,0.0,0.0
8426263ffffffff,4.0,0.0,0.0,0.0
8426265ffffffff,5.0,0.0,0.0,0.0
8426267ffffffff,1.0,0.0,0.0,0.0
8426269ffffffff,63.0,0.0,0.0,0.0
842626bffffffff,2.0,0.0,0.0,0.0
842626dffffffff,43.0,0.0,0.0,0.0
8426281ffffffff,9.0,0.0,0.0,0.0
8426283ffffffff,8.0,0.0,0.0,0.0
8426285ffffffff,4.0,0.0,0.0,0.0
8426289ffffffff,15.0,0.0,0.0,0.0
842628dffffffff,2.0,0.0,0.0,0.0
8426291ffffffff,77.0,0.0,0.0,0.0
8426293ffffffff,14.0,0.0,0.0,0.0
8426295ffffffff,4.0,0.0,0.0,0.0
8426299ffffffff,7.0,0.0,0.0,0.0
84262a9ffffffff,4.0,0.0,0.0,0.0
84262adffffffff,3.0,0.0,0.0,0.0
84262b1ffffffff,3.0,0.0,0.0,0.0
84262b3ffffffff,72.0,0.0,0.0,0.0
84262b9ffffffff,3.0,0.0,0.0,0.0
84262bbffffffff,2.0,0.0,0.0,0.0
84262c1ffffffff,77.0,0.0,0.0,0.0
84262c3ffffffff,73.0,0.0,0.0,0.0
84262c5ffffffff,10.0,0.0,0.0,0.0
84262c7ffffffff,34.0,0.0,0.0,0.0
84262c9ffffffff,119.0,0.0,0.0,0.0
84262cbffffffff,17.0,0.0,0.0,0.0
84262cdffffffff,693.0,0.0,0.0,4.0
84262d1ffffffff,8.0,0.0,0.0,2.0
84262d5ffffffff,3.0,0.0,0.0,0.0
84262d9ffffffff,32.0,0.0,0.0,0.0
84262dbffffffff,5.0,0.0,0.0,0.0
84262ddffffffff,78.0,0.0,0.0,0.0
84262e1ffffffff,10.0,0.0,0.0,0.0
84262e5ffffffff,4.0,0.0,0.0,2.0
84262e7ffffffff,8.0,0.0,0.0,0.0
84262ebffffffff,15.0,0.0,0.0,0.0
84262edffffffff,7.0,0.0,0.0,0.0
8426309ffffffff,2.0,0.0,0.0,0.0
842630dffffffff,4.0,0.0,0.0,0.0
842631dffffffff,3.0,0.0,0.0,0.0
8426333ffffffff,2.0,0.0,0.0,0.0
8426337ffffffff,6.0,0.0,0.0,0.0
8426347ffffffff,4.0,0.0,0.0,0.0
842634bffffffff,24.0,0.0,0.0,4.0
8426351ffffffff,13.0,0.0,0.0,0.0
8426355ffffffff,1.0,0.0,0.0,0.0
8426359ffffffff,16.0,0.0,0.0,0.0
842635bffffffff,7.0,0.0,0.0,0.0
8426361ffffffff,1.0,0.0,0.0,0.0
8426365ffffffff,2.0,0.0,0.0,0.0
8426369ffffffff,13.0,0.0,0.0,2.0
842636dffffffff,2.0,0.0,0.0,0.0
8426401ffffffff,6.0,0.0,0.0,0.0
8426403ffffffff,30.0,0.0,0.0,8.0
8426405ffffffff,135.0,0.0,0.0,0.0
8426407ffffffff,2.0,0.0,0.0,0.0
8426409ffffffff,10.0,0.0,0.0,0.0
842640bffffffff,1.0,0.0,0.0,0.0
842640dffffffff,24.0,0.0,0.0,0.0
8426411ffffffff,28.0,0.0,0.0,0.0
8426413ffffffff,14.0,0.0,0.0,2.0
8426415ffffffff,116.0,0.0,0.0,17.0
8426417ffffffff,69.0,0.0,0.0,0.0
842641bffffffff,5.0,0.0,0.0,0.0
842641dffffffff,16.0,0.0,0.0,2.0
8426421ffffffff,27.0,0.0,0.0,0.0
8426423ffffffff,31.0,0.0,0.0,0.0
8426425ffffffff,18.0,0.0,0.0,0.0
8426427ffffffff,15.0,0.0,0.0,0.0
8426429ffffffff,64.0,0.0,0.0,0.0
842642bffffffff,7.0,0.0,0.0,0.0
842642dffffffff,6.0,0.0,0.0,0.0
8426431ffffffff,43.0,0.0,0.0,0.0
8426433ffffffff,62.0,0.0,0.0,0.0
8426435ffffffff,9.0,0.0,0.0,0.0
8426437ffffffff,102.0,0.0,0.0,0.0
8426439ffffffff,103.0,0.0,0.0,0.0
842643bffffffff,131.0,0.0,0.0,0.0
842643dffffffff,24.0,0.0,0.0,0.0
8426443ffffffff,4.0,0.0,0.0,0.0
842644bffffffff,3.0,0.0,0.0,0.0
842644dffffffff,27.0,0.0,0.0,0.0
8426459ffffffff,8.0,0.0,0.0,3.0
8426461ffffffff,123.0,0.0,0.0,9.0
8426463ffffffff,671.0,0.0,0.0,5.0
8426465ffffffff,1.0,0.0,0.0,0.0
8426467ffffffff,12.0,0.0,0.0,0.0
842646bffffffff,31.0,0.0,0.0,0.0
842646dffffffff,4.0,0.0,0.0,0.0
8426481ffffffff,188.0,0.0,0.0,0.0
8426483ffffffff,5.0,0.0,0.0,0.0
8426485ffffffff,5.0,0.0,0.0,0.0
8426487ffffffff,36.0,0.0,0.0,0.0
8426489ffffffff,325.0,0.0,0.0,0.0
842648bffffffff,60.0,0.0,0.0,0.0
842648dffffffff,19.0,0.0,0.0,0.0
8426491ffffffff,8.0,0.0,0.0,0.0
8426493ffffffff,780.0,0.0,0.0,0.0
8426495ffffffff,12.0,0.0,0.0,0.0
8426497ffffffff,53.0,0.0,0.0,0.0
8426499ffffffff,4.0,0.0,0.0,0.0
842649bffffffff,60.0,0.0,0.0,0.0
842649dffffffff,42.0,0.0,0.0,0.0
84264a1ffffffff,5.0,0.0,0.0,0.0
84264a3ffffffff,40.0,0.0,0.0,0.0
84264a5ffffffff,12.0,0.0,0.0,0.0
84264a7ffffffff,216.0,0.0,0.0,0.0
84264a9ffffffff,21.0,0.0,0.0,0.0
84264abffffffff,7.0,0.0,0.0,0.0
84264adffffffff,5.0,0.0,0.0,0.0
84264b1ffffffff,10.0,0.0,0.0,0.0
84264b3ffffffff,12.0,0.0,0.0,0.0
84264b7ffffffff,16.0,0.0,0.0,0.0
84264b9ffffffff,157.0,0.0,0.0,0.0
84264bbffffffff,67.0,0.0,0.0,0.0
84264bdffffffff,17.0,0.0,0.0,0.0
84264c1ffffffff,16.0,0.0,0.0,2.0
84264c3ffffffff,138.0,0.0,0.0,0.0
84264c5ffffffff,84.0,0.0,0.0,2.0
84264c7ffffffff,358.0,0.0,0.0,0.0
84264c9ffffffff,4.0,0.0,0.0,0.0
84264cbffffffff,64.0,0.0,0.0,2.0
84264cdffffffff,1.0,0.0,0.0,0.0
84264d1ffffffff,555.0,0.0,0.0,0.0
84264d3ffffffff,12.0,0.0,0.0,0.0
84264d5ffffffff,19.0,0.0,0.0,0.0
84264d7ffffffff,15.0,0.0,0.0,0.0
84264d9ffffffff,323.0,0.0,0.0,0.0
84264dbffffffff,95.0,0.0,0.0,0.0
84264ddffffffff,58.0,0.0,0.0,0.0
84264e1ffffffff,4.0,0.0,0.0,0.0
84264e3ffffffff,18.0,0.0,0.0,0.0
84264e5ffffffff,316.0,0.0,0.0,0.0
84264e7ffffffff,16.0,0.0,0.0,0.0
84264e9ffffffff,2.0,0.0,0.0,0.0
84264ebffffffff,2.0,0.0,0.0,0.0
84264edffffffff,8.0,0.0,0.0,0.0
8426501ffffffff,3.0,0.0,0.0,0.0
8426503ffffffff,4.0,0.0,0.0,0.0
8426505ffffffff,16.0,0.0,0.0,0.0
8426509ffffffff,6.0,0.0,0.0,0.0
842650bffffffff,10.0,0.0,0.0,0.0
842650dffffffff,49.0,0.0,0.0,0.0
8426513ffffffff,3.0,0.0,0.0,0.0
8426515ffffffff,10.0,0.0,0.0,0.0
8426519ffffffff,10.0,0.0,0.0,0.0
842651bffffffff,25.0,0.0,0.0,0.0
842651dffffffff,24.0,0.0,0.0,0.0
8426521ffffffff,23.0,0.0,0.0,0.0
8426523ffffffff,4.0,0.0,0.0,0.0
8426525ffffffff,2.0,0.0,0.0,0.0
8426527ffffffff,2.0,0.0,0.0,0.0
8426529ffffffff,16.0,0.0,0.0,0.0
842652bffffffff,49.0,0.0,0.0,0.0
842652dffffffff,15.0,0.0,0.0,0.0
8426531ffffffff,56.0,0.0,0.0,0.0
8426533ffffffff,170.0,0.0,0.0,0.0
8426537ffffffff,2.0,0.0,0.0,0.0
8426539ffffffff,3.0,0.0,0.0,0.0
842653bffffffff,79.0,0.0,0.0,0.0
842653dffffffff,8.0,0.0,0.0,0.0
8426541ffffffff,2.0,0.0,0.0,0.0
8426543ffffffff,20.0,0.0,0.0,0.0
8426547ffffffff,9.0,0.0,0.0,0.0
842654bffffffff,4.0,0.0,0.0,0.0
842654dffffffff,11.0,0.0,0.0,0.0
8426551ffffffff,65.0,0.0,0.0,0.0
8426553ffffffff,2.0,0.0,0.0,0.0
8426555ffffffff,108.0,0.0,0.0,2.0
8426557ffffffff,35.0,0.0,0.0,0.0
8426559ffffffff,2.0,0.0,0.0,0.0
842655bffffffff,18.0,0.0,0.0,0.0
842655dffffffff,146.0,0.0,0.0,0.0
8426561ffffffff,80.0,0.0,0.0,0.0
8426563ffffffff,84.0,0.0,0.0,0.0
8426565ffffffff,131.0,0.0,0.0,0.0
8426567ffffffff,110.0,0.0,0.0,0.0
8426569ffffffff,5.0,0.0,0.0,0.0
842656dffffffff,45.0,0.0,0.0,0.0
8426583ffffffff,1.0,0.0,0.0,0.0
8426585ffffffff,12.0,0.0,0.0,0.0
