cell_id,Acrocephalus scirpaceus,Acrocephalus scirpaceus scirpaceus,Acrocephalus scirpaceus fuscus,Acrocephalus scirpaceus avicenniae,Acrocephalus scirpaceus ammon,Acrocephalus scirpaceus [baeticatus Group]
841e22bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841e22dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841e231ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841e233ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
841e235ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
841e237ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
841e23dffffffff,6.0,0.0,0.0,0.0,0.0,0.0
841e241ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841e243ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
841e249ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841e24bffffffff,34.0,0.0,0.0,0.0,0.0,0.0
841e251ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841e253ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841e257ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
841e259ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841e25dffffffff,5.0,0.0,0.0,0.0,0.0,0.0
841e261ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841e263ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
841e265ffffffff,34.0,3.0,0.0,0.0,0.0,0.0
841e267ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841e269ffffffff,13.0,0.0,0.0,0.0,0.0,0.0
841e26dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841e281ffffffff,13.0,0.0,0.0,0.0,0.0,0.0
841e291ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
841e293ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
841e29dffffffff,6.0,0.0,0.0,0.0,0.0,0.0
841e2a3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841e2a9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841e2c1ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
841e2d1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841e2d3ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
841e2e1ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
841e2e3ffffffff,21.0,0.0,0.0,0.0,0.0,0.0
841e2e7ffffffff,15.0,0.0,0.0,0.0,0.0,0.0
841e2e9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841e2ebffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841e2edffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841e301ffffffff,16.0,0.0,0.0,0.0,0.0,0.0
841e303ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
841e305ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841e307ffffffff,205.0,0.0,0.0,0.0,0.0,0.0
841e309ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
841e30bffffffff,28.0,0.0,0.0,0.0,0.0,0.0
841e30dffffffff,84.0,0.0,0.0,0.0,0.0,0.0
841e311ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
841e313ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
841e317ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841e319ffffffff,38.0,0.0,0.0,0.0,0.0,0.0
841e31bffffffff,14.0,2.0,0.0,0.0,0.0,0.0
841e321ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841e323ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841e325ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
841e327ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
841e329ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
841e32bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841e32dffffffff,9.0,2.0,0.0,0.0,0.0,0.0
841e333ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841e339ffffffff,61.0,0.0,0.0,0.0,0.0,0.0
841e33bffffffff,6.0,0.0,0.0,0.0,0.0,0.0
841e33dffffffff,3.0,0.0,0.0,0.0,0.0,0.0
841e341ffffffff,17.0,0.0,0.0,0.0,0.0,0.0
841e343ffffffff,44.0,0.0,0.0,0.0,0.0,0.0
841e345ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
841e349ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841e34bffffffff,75.0,0.0,0.0,0.0,0.0,0.0
841e351ffffffff,135.0,0.0,0.0,0.0,0.0,0.0
841e353ffffffff,57.0,0.0,0.0,0.0,0.0,0.0
841e355ffffffff,104.0,0.0,0.0,0.0,0.0,0.0
841e357ffffffff,92.0,0.0,0.0,0.0,0.0,0.0
841e359ffffffff,72.0,0.0,0.0,0.0,0.0,0.0
841e35dffffffff,30.0,0.0,0.0,0.0,0.0,0.0
841e363ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841e365ffffffff,20.0,0.0,0.0,0.0,0.0,0.0
841e367ffffffff,21.0,0.0,0.0,0.0,0.0,0.0
841e36bffffffff,44.0,0.0,0.0,0.0,0.0,0.0
841e36dffffffff,3.0,0.0,0.0,0.0,0.0,0.0
841e425ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
841e427ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841e42dffffffff,6.0,0.0,0.0,0.0,0.0,0.0
841e4adffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841e513ffffffff,46.0,0.0,0.0,0.0,0.0,0.0
841e517ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
841e519ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841e51bffffffff,21.0,0.0,0.0,0.0,0.0,0.0
841e527ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841e529ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841e551ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841e557ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841e565ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841e5a1ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
841e5a5ffffffff,27.0,0.0,0.0,0.0,0.0,0.0
841e5a9ffffffff,55.0,0.0,0.0,0.0,0.0,0.0
841e5adffffffff,8.0,0.0,0.0,0.0,0.0,0.0
841e5c9ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
841e5cdffffffff,11.0,0.0,0.0,0.0,0.0,0.0
841e5d5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841e5d9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841e5e1ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
841e5e3ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
841e5e5ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
841e5e7ffffffff,13.0,0.0,0.0,0.0,0.0,0.0
841e5e9ffffffff,27.0,0.0,0.0,0.0,0.0,0.0
841e5edffffffff,12.0,0.0,0.0,0.0,0.0,0.0
841e607ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
841e631ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841e63bffffffff,13.0,0.0,0.0,0.0,0.0,0.0
841e697ffffffff,18.0,0.0,0.0,0.0,0.0,0.0
841e6bbffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841e6d9ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
841e6e9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841e70dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841e741ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
841e743ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841e75dffffffff,8.0,0.0,0.0,0.0,0.0,0.0
841e769ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841e76dffffffff,3.0,0.0,0.0,0.0,0.0,0.0
841e809ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841e80dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841e813ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841e82bffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841e831ffffffff,17.0,0.0,0.0,0.0,0.0,0.0
841e833ffffffff,21.0,0.0,0.0,0.0,0.0,0.0
841e835ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
841e837ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841e83bffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841e83dffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841e841ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
841e843ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841e847ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
841e859ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841e863ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
841e869ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
841e885ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841e8b1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841e8dbffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841e929ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841e9a1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841e9a9ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
841ea01ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
841ea03ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
841ea05ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
841ea07ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
841ea09ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841ea0bffffffff,5.0,0.0,0.0,0.0,0.0,0.0
841ea19ffffffff,110.0,0.0,0.0,0.0,0.0,0.0
841ea1bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841ea21ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841ea2dffffffff,3.0,0.0,0.0,0.0,0.0,0.0
841ea3dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841ea45ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841ea49ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841ea4dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841ea51ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
841ea53ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
841ea55ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841ea57ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
841ea63ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841ea6bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841ea85ffffffff,46.0,0.0,0.0,0.0,0.0,0.0
841ea87ffffffff,14.0,0.0,0.0,0.0,0.0,0.0
841ea8dffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841ea95ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841eab3ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
841eac3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841ead9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841eaebffffffff,10.0,0.0,0.0,0.0,0.0,0.0
841eb01ffffffff,1.0,1.0,0.0,0.0,0.0,0.0
841eb03ffffffff,18.0,4.0,0.0,0.0,0.0,0.0
841eb05ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841eb07ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841eb0bffffffff,5.0,0.0,0.0,0.0,0.0,0.0
841eb23ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841eb3dffffffff,3.0,1.0,0.0,0.0,0.0,0.0
841eb49ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841eb4dffffffff,10.0,0.0,0.0,0.0,0.0,0.0
841eb53ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
841eb5bffffffff,5.0,0.0,0.0,0.0,0.0,0.0
841ec03ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
841ec09ffffffff,29.0,0.0,0.0,0.0,0.0,0.0
841ec13ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841ec17ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841ec1dffffffff,35.0,0.0,0.0,0.0,0.0,0.0
841ec21ffffffff,43.0,0.0,0.0,0.0,0.0,0.0
841ec23ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841ec27ffffffff,44.0,0.0,0.0,0.0,0.0,0.0
841ec2bffffffff,5.0,0.0,0.0,0.0,0.0,0.0
841ec33ffffffff,24.0,0.0,0.0,0.0,0.0,0.0
841ec35ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841ec37ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
841ec47ffffffff,99.0,0.0,0.0,0.0,0.0,0.0
841ec63ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841ec65ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841ec85ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841ec8bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841ec91ffffffff,34.0,0.0,0.0,0.0,0.0,0.0
841ec93ffffffff,29.0,0.0,0.0,0.0,0.0,0.0
841ec99ffffffff,19.0,0.0,0.0,0.0,0.0,0.0
841ec9bffffffff,80.0,2.0,0.0,0.0,0.0,0.0
841ec9dffffffff,91.0,1.0,0.0,0.0,0.0,0.0
841eca1ffffffff,58.0,0.0,0.0,0.0,0.0,0.0
841eca5ffffffff,42.0,0.0,0.0,0.0,0.0,0.0
841eca9ffffffff,62.0,0.0,0.0,0.0,0.0,0.0
841ecb1ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
841ecb9ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
841ecbbffffffff,40.0,0.0,0.0,0.0,0.0,0.0
841ecbdffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841eccbffffffff,26.0,0.0,0.0,0.0,0.0,0.0
841ecd5ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
841ecd7ffffffff,18.0,0.0,0.0,0.0,0.0,0.0
841ecddffffffff,3.0,0.0,0.0,0.0,0.0,0.0
841ece5ffffffff,14.0,1.0,0.0,0.0,0.0,0.0
841ece7ffffffff,45.0,0.0,0.0,0.0,0.0,0.0
841ecebffffffff,5.0,0.0,0.0,0.0,0.0,0.0
841ecedffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841ed0bffffffff,30.0,0.0,0.0,0.0,0.0,0.0
841ed13ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841ed19ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841ed1bffffffff,55.0,0.0,0.0,0.0,0.0,0.0
841ed29ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841ed2bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841ed35ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841ed3dffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841ed41ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
841ed43ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841ed45ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
841ed49ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841ed51ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
841ed57ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841ed63ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841ed6bffffffff,3.0,0.0,0.0,0.0,0.0,0.0
841ed91ffffffff,43.0,0.0,0.0,0.0,0.0,0.0
841ed93ffffffff,108.0,1.0,0.0,0.0,0.0,0.0
841ed9bffffffff,23.0,0.0,0.0,0.0,0.0,0.0
841eda1ffffffff,32.0,0.0,0.0,0.0,0.0,0.0
841eda3ffffffff,129.0,0.0,0.0,0.0,0.0,0.0
841eda5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841eda7ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
841edabffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841edadffffffff,9.0,0.0,0.0,0.0,0.0,0.0
841edbbffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841edc9ffffffff,25.0,0.0,0.0,0.0,0.0,0.0
841edcdffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841ede1ffffffff,48.0,0.0,0.0,0.0,0.0,0.0
841ede5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841ede9ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
841ee23ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841ee35ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841ee65ffffffff,24.0,0.0,0.0,0.0,0.0,0.0
841ee81ffffffff,20.0,0.0,0.0,0.0,0.0,0.0
841ee89ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841ee8dffffffff,7.0,0.0,0.0,0.0,0.0,0.0
841ee91ffffffff,48.0,0.0,0.0,0.0,0.0,0.0
841ee95ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841ee97ffffffff,24.0,0.0,0.0,0.0,0.0,0.0
841eeb5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841eeb7ffffffff,55.0,0.0,0.0,0.0,0.0,0.0
841eeb9ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
841eed5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841eed9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841eee3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841eee7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841eeebffffffff,8.0,0.0,0.0,0.0,0.0,0.0
841ef1bffffffff,3.0,0.0,0.0,0.0,0.0,0.0
841ef21ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
841ef27ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
841ef59ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841ef65ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
841f001ffffffff,153.0,100.0,0.0,0.0,0.0,0.0
841f003ffffffff,13.0,0.0,0.0,0.0,0.0,0.0
841f009ffffffff,6.0,4.0,0.0,0.0,0.0,0.0
841f00dffffffff,9.0,0.0,0.0,0.0,0.0,0.0
841f015ffffffff,15.0,0.0,0.0,0.0,0.0,0.0
841f01dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841f021ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841f025ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
841f029ffffffff,15.0,3.0,0.0,0.0,0.0,0.0
841f02bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841f031ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841f033ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841f035ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
841f037ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841f03bffffffff,10.0,0.0,0.0,0.0,0.0,0.0
841f03dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841f045ffffffff,2.0,1.0,0.0,0.0,0.0,0.0
841f04bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841f04dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841f051ffffffff,81.0,1.0,0.0,0.0,0.0,0.0
841f053ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
841f059ffffffff,86.0,9.0,0.0,0.0,0.0,0.0
841f05bffffffff,83.0,3.0,0.0,0.0,0.0,0.0
841f05dffffffff,3.0,2.0,0.0,0.0,0.0,0.0
841f061ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
841f063ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
841f067ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
841f069ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841f089ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841f09bffffffff,50.0,0.0,0.0,0.0,0.0,0.0
841f09dffffffff,3.0,0.0,0.0,0.0,0.0,0.0
841f0a1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841f0a3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841f0a9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841f0b1ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841f0b7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841f0bbffffffff,6.0,0.0,0.0,0.0,0.0,0.0
841f0d1ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
841f0d5ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
841f0e7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841f0ebffffffff,5.0,0.0,0.0,0.0,0.0,0.0
841f0edffffffff,16.0,0.0,0.0,0.0,0.0,0.0
841f10dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841f117ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
841f11dffffffff,9.0,0.0,0.0,0.0,0.0,0.0
841f121ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841f129ffffffff,14.0,0.0,0.0,0.0,0.0,0.0
841f12bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841f12dffffffff,53.0,0.0,0.0,0.0,0.0,0.0
841f131ffffffff,19.0,0.0,0.0,0.0,0.0,0.0
841f133ffffffff,38.0,0.0,0.0,0.0,0.0,0.0
841f137ffffffff,47.0,0.0,0.0,0.0,0.0,0.0
841f13bffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841f143ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
841f149ffffffff,8.0,2.0,0.0,0.0,0.0,0.0
841f14bffffffff,19.0,0.0,0.0,0.0,0.0,0.0
841f14dffffffff,22.0,0.0,0.0,0.0,0.0,0.0
841f153ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
841f155ffffffff,9.0,1.0,0.0,0.0,0.0,0.0
841f159ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
841f15bffffffff,13.0,2.0,0.0,0.0,0.0,0.0
841f15dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841f165ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
841f169ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841f16dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841f181ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
841f183ffffffff,16.0,2.0,0.0,0.0,0.0,0.0
841f185ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841f189ffffffff,18.0,0.0,0.0,0.0,0.0,0.0
841f18bffffffff,11.0,0.0,0.0,0.0,0.0,0.0
841f191ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841f193ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841f195ffffffff,33.0,0.0,0.0,0.0,0.0,0.0
841f199ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
841f19dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841f1a1ffffffff,88.0,4.0,0.0,0.0,0.0,0.0
841f1a3ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
841f1a5ffffffff,41.0,0.0,0.0,0.0,0.0,0.0
841f1a9ffffffff,33.0,0.0,0.0,0.0,0.0,0.0
841f1abffffffff,7.0,0.0,0.0,0.0,0.0,0.0
841f1adffffffff,11.0,0.0,0.0,0.0,0.0,0.0
841f1b1ffffffff,20.0,0.0,0.0,0.0,0.0,0.0
841f1b3ffffffff,32.0,9.0,0.0,0.0,0.0,0.0
841f1b7ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
841f1bbffffffff,19.0,2.0,0.0,0.0,0.0,0.0
841f1bdffffffff,6.0,0.0,0.0,0.0,0.0,0.0
841f1c1ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
841f1c3ffffffff,17.0,0.0,0.0,0.0,0.0,0.0
841f1c7ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
841f1d1ffffffff,37.0,1.0,0.0,0.0,0.0,0.0
841f1d5ffffffff,85.0,0.0,0.0,0.0,0.0,0.0
841f1d7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841f1d9ffffffff,14.0,0.0,0.0,0.0,0.0,0.0
841f1dbffffffff,49.0,1.0,0.0,0.0,0.0,0.0
841f1ddffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841f1e7ffffffff,3.0,3.0,0.0,0.0,0.0,0.0
841f1edffffffff,3.0,0.0,0.0,0.0,0.0,0.0
841f205ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
841f207ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
841f209ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841f20dffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841f211ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841f217ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841f219ffffffff,17.0,0.0,0.0,0.0,0.0,0.0
841f221ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841f223ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841f225ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841f227ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841f229ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841f22bffffffff,8.0,2.0,0.0,0.0,0.0,0.0
841f231ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
841f233ffffffff,14.0,0.0,0.0,0.0,0.0,0.0
841f237ffffffff,13.0,0.0,0.0,0.0,0.0,0.0
841f23bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841f245ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
841f247ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841f24bffffffff,13.0,5.0,0.0,0.0,0.0,0.0
841f251ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841f253ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
841f25dffffffff,21.0,7.0,0.0,0.0,0.0,0.0
841f269ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
841f26dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841f281ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
841f283ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
841f299ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841f29dffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841f2a1ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
841f2a3ffffffff,196.0,192.0,0.0,0.0,0.0,0.0
841f2a9ffffffff,15.0,0.0,0.0,0.0,0.0,0.0
841f2adffffffff,8.0,0.0,0.0,0.0,0.0,0.0
841f2c7ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
841f2c9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841f2d3ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
841f2d7ffffffff,14.0,0.0,0.0,0.0,0.0,0.0
841f2d9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841f2dbffffffff,10.0,0.0,0.0,0.0,0.0,0.0
841f2ddffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841f2e1ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
841f2e3ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
841f2e7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841f2edffffffff,3.0,0.0,0.0,0.0,0.0,0.0
841f303ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841f311ffffffff,8.0,5.0,0.0,0.0,0.0,0.0
841f313ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841f315ffffffff,12.0,2.0,0.0,0.0,0.0,0.0
841f319ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
