cell_id,Buteo buteo,Buteo buteo buteo,Buteo buteo arrigonii,Buteo buteo rothschildi,Buteo buteo insularum,Buteo buteo bannermani,Buteo buteo vulpinus/menetriesi
841e50dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e511ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
841e513ffffffff,127.0,0.0,0.0,0.0,0.0,0.0,0.0
841e517ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
841e519ffffffff,43.0,0.0,0.0,0.0,0.0,0.0,0.0
841e51bffffffff,39.0,0.0,0.0,0.0,0.0,0.0,0.0
841e51dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841e521ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
841e523ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841e525ffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
841e527ffffffff,32.0,0.0,0.0,0.0,0.0,0.0,0.0
841e529ffffffff,14.0,5.0,0.0,0.0,0.0,0.0,0.0
841e52bffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0
841e52dffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
841e537ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841e539ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841e53dffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
841e541ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e551ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e553ffffffff,33.0,0.0,0.0,0.0,0.0,0.0,0.0
841e557ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
841e559ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
841e561ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841e565ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
841e567ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e585ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e58dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e5a5ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
841e5a9ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
841e5adffffffff,25.0,0.0,0.0,0.0,0.0,0.0,2.0
841e5c1ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
841e5c3ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
841e5c5ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
841e5c9ffffffff,50.0,0.0,0.0,0.0,0.0,0.0,0.0
841e5cdffffffff,73.0,0.0,0.0,0.0,0.0,0.0,0.0
841e5d3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e5d9ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
841e5dbffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841e5ddffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
841e5e1ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
841e5e5ffffffff,31.0,0.0,0.0,0.0,0.0,0.0,0.0
841e5e7ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
841e5e9ffffffff,80.0,0.0,0.0,0.0,0.0,0.0,0.0
841e5edffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0
841e607ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
841e609ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e615ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
841e619ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e621ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e631ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
841e639ffffffff,71.0,0.0,0.0,0.0,0.0,0.0,0.0
841e63bffffffff,41.0,0.0,0.0,0.0,0.0,0.0,0.0
841e649ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e64dffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
841e653ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e65bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e693ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e697ffffffff,36.0,0.0,0.0,0.0,0.0,0.0,0.0
841e6a9ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
841e6adffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
841e6b3ffffffff,34.0,0.0,0.0,0.0,0.0,0.0,0.0
841e6bbffffffff,32.0,0.0,0.0,0.0,0.0,0.0,0.0
841e6d9ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
841e6e7ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
841e6e9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e721ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e725ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841e727ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841e729ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e72dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e731ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841e733ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841e745ffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0
841e753ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e755ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841e75dffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
841e761ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
841e765ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
841e767ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e769ffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
841e76bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e76dffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
841e801ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
841e803ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841e805ffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0
841e807ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e809ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841e80bffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0
841e80dffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
841e811ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841e813ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841e815ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
841e817ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
841e81dffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841e823ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e82bffffffff,26.0,0.0,0.0,0.0,0.0,0.0,0.0
841e831ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
841e833ffffffff,61.0,0.0,0.0,0.0,0.0,0.0,0.0
841e835ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
841e837ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841e83bffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
841e83dffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0
841e841ffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0
841e843ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
841e845ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
841e847ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
841e849ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
841e84bffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841e84dffffffff,14.0,3.0,0.0,0.0,0.0,0.0,0.0
841e855ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841e857ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e859ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
841e85dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841e863ffffffff,41.0,0.0,0.0,0.0,0.0,0.0,0.0
841e869ffffffff,28.0,0.0,0.0,0.0,0.0,0.0,0.0
841e86bffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0
841e8a1ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841e8a3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841e8a7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e8a9ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841e8abffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841e8adffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841e8bdffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e8c5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841e8dbffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841e8e5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e8e7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e8ebffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841e905ffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0
841e90dffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
841e929ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841e941ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841e945ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841e947ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841e949ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841e94dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e961ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e963ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841e969ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
841e96bffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841e997ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841e9a1ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
841e9a3ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841e9a5ffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0
841e9a7ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841e9a9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e9adffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
841e9b1ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
841e9b3ffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
841e9b5ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
841e9b7ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
841e9b9ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
841e9bbffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
841e9d3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e9d9ffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0
841e9dbffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841ea01ffffffff,47.0,0.0,0.0,0.0,0.0,0.0,0.0
841ea03ffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0
841ea05ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
841ea07ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
841ea09ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841ea0bffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
841ea0dffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
841ea11ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
841ea13ffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0
841ea19ffffffff,144.0,1.0,0.0,0.0,0.0,0.0,0.0
841ea1bffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0
841ea21ffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0
841ea23ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
841ea25ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
841ea27ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
841ea29ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
841ea2dffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0
841ea35ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841ea37ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841ea3dffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
841ea41ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
841ea45ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841ea49ffffffff,7.0,2.0,0.0,0.0,0.0,0.0,0.0
841ea4bffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
841ea4dffffffff,11.0,2.0,0.0,0.0,0.0,0.0,0.0
841ea51ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
841ea53ffffffff,73.0,0.0,0.0,0.0,0.0,0.0,0.0
841ea55ffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0
841ea57ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841ea5bffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
841ea5dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841ea61ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841ea63ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841ea6bffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841ea6dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841ea81ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
841ea83ffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
841ea85ffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
841ea87ffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0
841ea89ffffffff,11.0,2.0,0.0,0.0,0.0,0.0,0.0
841ea8dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841ea93ffffffff,17.0,6.0,0.0,0.0,0.0,0.0,0.0
841ea95ffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0
841ea97ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
841eaa3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841eab1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841eab3ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
841eab5ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
841eab7ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
841eab9ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
841eabbffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841eac1ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
841eac3ffffffff,42.0,0.0,0.0,0.0,0.0,0.0,0.0
841eac5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841eac7ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
841eac9ffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0
841eacbffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841eacdffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
841ead1ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841ead3ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841ead9ffffffff,53.0,0.0,0.0,0.0,0.0,0.0,0.0
841eadbffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841eaddffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841eae3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841eaebffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
841eb01ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841eb03ffffffff,17.0,0.0,6.0,0.0,0.0,0.0,0.0
841eb05ffffffff,40.0,0.0,12.0,0.0,0.0,0.0,0.0
841eb07ffffffff,57.0,0.0,12.0,0.0,0.0,0.0,0.0
841eb0bffffffff,18.0,0.0,4.0,0.0,0.0,0.0,0.0
841eb11ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841eb13ffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0
841eb15ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841eb17ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841eb1bffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841eb1dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841eb23ffffffff,42.0,0.0,5.0,0.0,0.0,0.0,0.0
841eb2bffffffff,74.0,0.0,2.0,0.0,0.0,0.0,0.0
841eb3dffffffff,14.0,0.0,5.0,0.0,0.0,0.0,0.0
841eb49ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841eb4dffffffff,30.0,0.0,0.0,0.0,0.0,0.0,0.0
841eb53ffffffff,28.0,0.0,0.0,0.0,0.0,0.0,0.0
841eb59ffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0
841eb5bffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec01ffffffff,129.0,7.0,0.0,0.0,0.0,0.0,0.0
841ec03ffffffff,89.0,13.0,0.0,0.0,0.0,0.0,0.0
841ec05ffffffff,37.0,2.0,0.0,0.0,0.0,0.0,0.0
841ec07ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec09ffffffff,512.0,25.0,0.0,0.0,0.0,0.0,0.0
841ec0dffffffff,37.0,3.0,0.0,0.0,0.0,0.0,0.0
841ec11ffffffff,32.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec13ffffffff,9.0,4.0,0.0,0.0,0.0,0.0,2.0
841ec15ffffffff,40.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec17ffffffff,22.0,6.0,0.0,0.0,0.0,0.0,0.0
841ec19ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec1bffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec1dffffffff,423.0,26.0,0.0,0.0,0.0,0.0,2.0
841ec21ffffffff,365.0,27.0,0.0,0.0,0.0,0.0,0.0
841ec23ffffffff,196.0,15.0,0.0,0.0,0.0,0.0,0.0
841ec25ffffffff,18.0,2.0,0.0,0.0,0.0,0.0,0.0
841ec27ffffffff,191.0,9.0,0.0,0.0,0.0,0.0,0.0
841ec29ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec2bffffffff,58.0,4.0,0.0,0.0,0.0,0.0,0.0
841ec2dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec31ffffffff,28.0,4.0,0.0,0.0,0.0,0.0,0.0
841ec33ffffffff,143.0,23.0,0.0,0.0,0.0,0.0,0.0
841ec35ffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec37ffffffff,23.0,3.0,0.0,0.0,0.0,0.0,0.0
841ec39ffffffff,102.0,21.0,0.0,0.0,0.0,0.0,0.0
841ec3bffffffff,10.0,2.0,0.0,0.0,0.0,0.0,0.0
841ec3dffffffff,69.0,9.0,0.0,0.0,0.0,0.0,0.0
841ec41ffffffff,17.0,3.0,0.0,0.0,0.0,0.0,0.0
841ec43ffffffff,60.0,13.0,0.0,0.0,0.0,0.0,0.0
841ec45ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec47ffffffff,588.0,63.0,0.0,0.0,0.0,0.0,0.0
841ec49ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec4bffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec4dffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec51ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec53ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec55ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec57ffffffff,26.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec59ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec5bffffffff,9.0,2.0,0.0,0.0,0.0,0.0,0.0
841ec5dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec61ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec63ffffffff,10.0,8.0,0.0,0.0,0.0,0.0,0.0
841ec65ffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec67ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec69ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec6bffffffff,58.0,4.0,0.0,0.0,0.0,0.0,0.0
841ec6dffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec81ffffffff,33.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec85ffffffff,36.0,2.0,0.0,0.0,0.0,0.0,0.0
841ec87ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec89ffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec8bffffffff,57.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec8dffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec91ffffffff,442.0,3.0,0.0,0.0,0.0,0.0,7.0
841ec93ffffffff,185.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec97ffffffff,106.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec99ffffffff,431.0,1.0,0.0,0.0,0.0,0.0,25.0
841ec9bffffffff,333.0,0.0,0.0,0.0,0.0,0.0,5.0
841ec9dffffffff,243.0,0.0,0.0,0.0,0.0,0.0,2.0
841eca1ffffffff,274.0,0.0,0.0,0.0,0.0,0.0,0.0
841eca3ffffffff,47.0,0.0,0.0,0.0,0.0,0.0,0.0
841eca5ffffffff,141.0,3.0,0.0,0.0,0.0,0.0,3.0
841eca7ffffffff,54.0,0.0,0.0,0.0,0.0,0.0,0.0
841eca9ffffffff,218.0,0.0,0.0,0.0,0.0,0.0,0.0
841ecadffffffff,37.0,0.0,0.0,0.0,0.0,0.0,0.0
841ecb1ffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0
841ecb3ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
841ecb5ffffffff,101.0,0.0,0.0,0.0,0.0,0.0,2.0
841ecb9ffffffff,115.0,0.0,0.0,0.0,0.0,0.0,0.0
841ecbbffffffff,133.0,0.0,0.0,0.0,0.0,0.0,5.0
841ecbdffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
841ecc1ffffffff,12.0,6.0,0.0,0.0,0.0,0.0,0.0
841ecc3ffffffff,26.0,2.0,0.0,0.0,0.0,0.0,0.0
841ecc5ffffffff,41.0,11.0,0.0,0.0,0.0,0.0,2.0
841ecc7ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841ecc9ffffffff,23.0,2.0,0.0,0.0,0.0,0.0,0.0
841eccbffffffff,232.0,30.0,0.0,0.0,0.0,0.0,2.0
841eccdffffffff,38.0,12.0,0.0,0.0,0.0,0.0,4.0
841ecd5ffffffff,318.0,0.0,0.0,0.0,0.0,0.0,0.0
841ecd7ffffffff,148.0,0.0,0.0,0.0,0.0,0.0,4.0
841ecddffffffff,27.0,0.0,0.0,0.0,0.0,0.0,2.0
841ece1ffffffff,99.0,23.0,0.0,0.0,0.0,0.0,0.0
841ece3ffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
841ece5ffffffff,111.0,28.0,0.0,0.0,0.0,0.0,0.0
841ece7ffffffff,147.0,18.0,0.0,0.0,0.0,0.0,0.0
841ece9ffffffff,145.0,22.0,0.0,0.0,0.0,0.0,2.0
841ecebffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841ecedffffffff,3.0,1.0,0.0,0.0,0.0,0.0,0.0
841ed01ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
841ed03ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841ed05ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
841ed07ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
841ed09ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841ed0bffffffff,112.0,3.0,0.0,0.0,0.0,0.0,0.0
841ed0dffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
841ed11ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841ed13ffffffff,68.0,0.0,0.0,0.0,0.0,0.0,0.0
841ed15ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841ed17ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841ed19ffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0
841ed1bffffffff,243.0,6.0,0.0,0.0,0.0,0.0,0.0
841ed1dffffffff,27.0,5.0,0.0,0.0,0.0,0.0,0.0
841ed21ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
841ed29ffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0
841ed2bffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
841ed31ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841ed33ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
841ed35ffffffff,38.0,0.0,0.0,0.0,0.0,0.0,0.0
841ed37ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
841ed39ffffffff,8.0,2.0,0.0,0.0,0.0,0.0,0.0
841ed3bffffffff,51.0,8.0,0.0,0.0,0.0,0.0,0.0
841ed3dffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
841ed41ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841ed43ffffffff,8.0,1.0,0.0,0.0,0.0,0.0,0.0
841ed45ffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0
841ed49ffffffff,7.0,2.0,0.0,0.0,0.0,0.0,0.0
841ed4dffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
841ed55ffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
841ed57ffffffff,37.0,0.0,0.0,0.0,0.0,0.0,0.0
841ed59ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
841ed5bffffffff,2.0,1.0,0.0,0.0,0.0,0.0,0.0
841ed5dffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
841ed63ffffffff,7.0,3.0,0.0,0.0,0.0,0.0,0.0
841ed6bffffffff,36.0,3.0,0.0,0.0,0.0,0.0,0.0
841ed8dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841ed91ffffffff,101.0,0.0,0.0,0.0,0.0,0.0,0.0
