cell_id,Butorides virescens,Butorides virescens virescens/bahamensis,Butorides virescens anthonyi,Butorides virescens frazari
8428355ffffffff,33.0,0.0,0.0,0.0
8428361ffffffff,111.0,0.0,0.0,0.0
8428363ffffffff,52.0,0.0,0.0,0.0
8428365ffffffff,36.0,0.0,0.0,0.0
8428367ffffffff,115.0,0.0,0.0,0.0
8428369ffffffff,204.0,0.0,0.0,0.0
842836bffffffff,201.0,0.0,0.0,0.0
842836dffffffff,22.0,0.0,0.0,0.0
8428c23ffffffff,2.0,0.0,0.0,0.0
8428c25ffffffff,5.0,0.0,0.0,0.0
8428c27ffffffff,2.0,0.0,0.0,0.0
8428c2dffffffff,5.0,0.0,0.0,0.0
8428c61ffffffff,73.0,0.0,0.0,0.0
8428c65ffffffff,32.0,0.0,0.0,0.0
8428c69ffffffff,3.0,0.0,0.0,0.0
8428c6dffffffff,12.0,0.0,0.0,0.0
8428d03ffffffff,2.0,0.0,0.0,0.0
8428d09ffffffff,15.0,0.0,0.0,0.0
8428d0bffffffff,46.0,0.0,0.0,0.0
8428d15ffffffff,31.0,0.0,0.0,0.0
8428d17ffffffff,1.0,0.0,0.0,0.0
8428d19ffffffff,2.0,0.0,0.0,0.0
8428d1dffffffff,66.0,0.0,0.0,0.0
8428d31ffffffff,9.0,0.0,0.0,0.0
8428d33ffffffff,10.0,0.0,0.0,0.0
8428d3bffffffff,49.0,0.0,0.0,0.0
8428d43ffffffff,18.0,0.0,0.0,0.0
8428d4bffffffff,5.0,0.0,0.0,0.0
8428d51ffffffff,22.0,0.0,0.0,0.0
8428d55ffffffff,2027.0,0.0,0.0,0.0
8428d57ffffffff,9.0,0.0,0.0,0.0
8428d59ffffffff,115.0,0.0,0.0,0.0
8428d5bffffffff,7.0,0.0,0.0,0.0
8428d5dffffffff,741.0,0.0,0.0,0.0
8428d8dffffffff,6.0,0.0,0.0,0.0
8428dc9ffffffff,2.0,0.0,0.0,0.0
8428de1ffffffff,42.0,0.0,0.0,0.0
8428de9ffffffff,121.0,0.0,0.0,0.0
8428debffffffff,2.0,0.0,0.0,0.0
8428dedffffffff,204.0,0.0,0.0,0.0
8428f01ffffffff,1632.0,0.0,0.0,0.0
8428f03ffffffff,59.0,0.0,0.0,0.0
8428f05ffffffff,60.0,0.0,0.0,0.0
8428f07ffffffff,85.0,0.0,0.0,0.0
8428f09ffffffff,63.0,0.0,0.0,0.0
8428f0bffffffff,645.0,0.0,0.0,0.0
8428f0dffffffff,6.0,0.0,0.0,0.0
8428f11ffffffff,40.0,0.0,0.0,0.0
8428f15ffffffff,6.0,0.0,0.0,0.0
8428f17ffffffff,14.0,0.0,0.0,0.0
8428f19ffffffff,10.0,0.0,0.0,0.0
8428f1dffffffff,17.0,0.0,0.0,0.0
8428f29ffffffff,7.0,0.0,0.0,0.0
8428f31ffffffff,4.0,0.0,0.0,0.0
8428f33ffffffff,51.0,0.0,0.0,0.0
8428f37ffffffff,306.0,0.0,0.0,0.0
8428f39ffffffff,22.0,0.0,0.0,0.0
8428f41ffffffff,3.0,0.0,0.0,0.0
8428f43ffffffff,592.0,0.0,0.0,0.0
8428f45ffffffff,2.0,0.0,0.0,0.0
8428f47ffffffff,27.0,0.0,0.0,0.0
8428f49ffffffff,37.0,0.0,0.0,0.0
8428f4bffffffff,774.0,0.0,0.0,0.0
8428f4dffffffff,2.0,0.0,0.0,0.0
8428f51ffffffff,14.0,0.0,0.0,0.0
8428f55ffffffff,181.0,0.0,0.0,0.0
8428f57ffffffff,21.0,0.0,0.0,0.0
8428f59ffffffff,126.0,0.0,0.0,0.0
8428f5dffffffff,18.0,0.0,0.0,0.0
8428f63ffffffff,2.0,0.0,0.0,0.0
8428f67ffffffff,3.0,0.0,0.0,0.0
8429125ffffffff,217.0,0.0,0.0,0.0
8429127ffffffff,1042.0,0.0,0.0,0.0
8429135ffffffff,66.0,0.0,0.0,0.0
8429137ffffffff,34.0,0.0,0.0,0.0
84291a5ffffffff,4.0,0.0,0.0,0.0
84291a7ffffffff,776.0,0.0,0.0,0.0
8429809ffffffff,3.0,0.0,0.0,0.0
842981bffffffff,6.0,0.0,0.0,0.0
8429821ffffffff,2.0,0.0,0.0,0.0
842982bffffffff,6.0,0.0,0.0,0.0
8429833ffffffff,3.0,0.0,0.0,0.0
8429841ffffffff,1.0,0.0,0.0,0.0
8429843ffffffff,6.0,0.0,0.0,0.0
8429849ffffffff,48.0,0.0,0.0,0.0
8429851ffffffff,4.0,0.0,0.0,0.0
8429855ffffffff,110.0,0.0,0.0,0.0
8429857ffffffff,2.0,0.0,0.0,0.0
8429859ffffffff,3.0,0.0,0.0,0.0
842985bffffffff,4.0,0.0,0.0,0.0
8429861ffffffff,39.0,0.0,0.0,0.0
8429863ffffffff,21.0,0.0,0.0,0.0
8429865ffffffff,14.0,0.0,0.0,0.0
8429867ffffffff,1.0,0.0,0.0,0.0
8429869ffffffff,1297.0,0.0,0.0,0.0
842986bffffffff,115.0,0.0,0.0,0.0
842986dffffffff,2.0,0.0,0.0,0.0
8429891ffffffff,12.0,0.0,0.0,0.0
8429893ffffffff,4.0,0.0,0.0,0.0
8429899ffffffff,2.0,0.0,0.0,0.0
842989bffffffff,2.0,0.0,0.0,0.0
842989dffffffff,2.0,0.0,0.0,0.0
84298c9ffffffff,95.0,0.0,0.0,0.0
84298cdffffffff,3.0,0.0,0.0,0.0
84298d5ffffffff,8.0,0.0,0.0,0.0
84298dbffffffff,1.0,0.0,0.0,0.0
8429951ffffffff,44.0,0.0,0.0,0.0
8429953ffffffff,22.0,0.0,0.0,0.0
8429957ffffffff,22.0,0.0,0.0,0.0
842995bffffffff,5.0,0.0,0.0,0.0
842996bffffffff,1.0,0.0,0.0,0.0
8429a01ffffffff,205.0,0.0,0.0,0.0
8429a03ffffffff,199.0,0.0,0.0,0.0
8429a05ffffffff,19.0,0.0,0.0,0.0
8429a07ffffffff,22.0,0.0,0.0,0.0
8429a09ffffffff,280.0,0.0,0.0,0.0
8429a0bffffffff,1837.0,0.0,0.0,0.0
8429a0dffffffff,44.0,0.0,0.0,0.0
8429a11ffffffff,207.0,0.0,0.0,0.0
8429a13ffffffff,11.0,0.0,0.0,0.0
8429a15ffffffff,18.0,0.0,0.0,0.0
8429a17ffffffff,600.0,0.0,0.0,0.0
8429a19ffffffff,2549.0,0.0,0.0,0.0
8429a1bffffffff,264.0,0.0,0.0,0.0
8429a1dffffffff,3279.0,0.0,0.0,0.0
8429a23ffffffff,5.0,0.0,0.0,0.0
8429a29ffffffff,9.0,0.0,0.0,0.0
8429a31ffffffff,18.0,0.0,0.0,0.0
8429a3bffffffff,270.0,0.0,0.0,0.0
8429a3dffffffff,2.0,0.0,0.0,0.0
8429a41ffffffff,1418.0,0.0,0.0,0.0
8429a43ffffffff,418.0,0.0,0.0,0.0
8429a45ffffffff,78.0,0.0,0.0,0.0
8429a47ffffffff,885.0,0.0,0.0,0.0
8429a4dffffffff,583.0,0.0,0.0,0.0
8429a51ffffffff,7.0,0.0,0.0,0.0
8429a55ffffffff,3623.0,0.0,0.0,0.0
8429a57ffffffff,4349.0,0.0,0.0,0.0
8429a61ffffffff,522.0,0.0,0.0,0.0
8429a63ffffffff,112.0,0.0,0.0,0.0
8429a69ffffffff,40.0,0.0,0.0,0.0
8429a6bffffffff,115.0,0.0,0.0,0.0
8429a6dffffffff,2114.0,0.0,0.0,0.0
8429a81ffffffff,53.0,0.0,0.0,0.0
8429a83ffffffff,1.0,0.0,0.0,0.0
8429a85ffffffff,99.0,0.0,0.0,0.0
8429a87ffffffff,42.0,0.0,0.0,0.0
8429a89ffffffff,42.0,0.0,0.0,0.0
8429a8bffffffff,2.0,0.0,0.0,0.0
8429a8dffffffff,11.0,0.0,0.0,0.0
8429a91ffffffff,18.0,0.0,0.0,0.0
8429a93ffffffff,56.0,0.0,0.0,0.0
8429a95ffffffff,11.0,0.0,0.0,0.0
8429a97ffffffff,31.0,0.0,0.0,0.0
8429a99ffffffff,37.0,0.0,0.0,0.0
8429a9bffffffff,15.0,0.0,0.0,0.0
8429aa5ffffffff,3.0,0.0,0.0,0.0
8429aa7ffffffff,21.0,0.0,0.0,0.0
8429aa9ffffffff,9.0,0.0,0.0,0.0
8429aabffffffff,2.0,0.0,0.0,0.0
8429aadffffffff,23.0,0.0,0.0,0.0
8429ab1ffffffff,17.0,0.0,0.0,0.0
8429ab3ffffffff,20.0,0.0,0.0,0.0
8429ab9ffffffff,445.0,0.0,0.0,0.0
8429abbffffffff,12.0,0.0,0.0,0.0
8429abdffffffff,14.0,0.0,0.0,0.0
8429ac5ffffffff,44.0,0.0,0.0,0.0
8429ac7ffffffff,10.0,0.0,0.0,0.0
8429ac9ffffffff,671.0,0.0,0.0,0.0
8429acbffffffff,26.0,0.0,0.0,0.0
8429acdffffffff,143.0,0.0,0.0,0.0
8429ad1ffffffff,325.0,0.0,0.0,0.0
8429ad3ffffffff,149.0,0.0,0.0,0.0
8429ad5ffffffff,9.0,0.0,0.0,0.0
8429ad7ffffffff,8.0,0.0,0.0,0.0
8429ad9ffffffff,4.0,0.0,0.0,0.0
8429addffffffff,831.0,0.0,0.0,0.0
8429ae1ffffffff,10.0,0.0,0.0,0.0
8429ae3ffffffff,39.0,0.0,0.0,0.0
8429ae5ffffffff,8.0,0.0,0.0,0.0
8429ae9ffffffff,6.0,0.0,0.0,0.0
8429aebffffffff,106.0,0.0,0.0,0.0
8429aedffffffff,23.0,0.0,0.0,0.0
8429b01ffffffff,13.0,0.0,0.0,0.0
8429b09ffffffff,106.0,0.0,0.0,0.0
8429b0bffffffff,231.0,0.0,0.0,0.0
8429b0dffffffff,6.0,0.0,0.0,0.0
8429b13ffffffff,4.0,0.0,0.0,0.0
8429b15ffffffff,10.0,0.0,0.0,0.0
8429b1dffffffff,69.0,0.0,0.0,0.0
8429b21ffffffff,9.0,0.0,0.0,0.0
8429b25ffffffff,5.0,0.0,0.0,0.0
8429b29ffffffff,54.0,0.0,0.0,0.0
8429b2dffffffff,173.0,0.0,0.0,0.0
8429b37ffffffff,2.0,0.0,0.0,0.0
8429b43ffffffff,2.0,0.0,0.0,0.0
8429b45ffffffff,2.0,0.0,0.0,0.0
8429b49ffffffff,28.0,0.0,0.0,0.0
8429b55ffffffff,68.0,0.0,0.0,0.0
8429b5bffffffff,73.0,0.0,0.0,0.0
8429b5dffffffff,61.0,0.0,0.0,0.0
8429b61ffffffff,67.0,0.0,0.0,0.0
8429b65ffffffff,11.0,0.0,0.0,0.0
8429b67ffffffff,17.0,0.0,0.0,0.0
8429b69ffffffff,192.0,0.0,0.0,0.0
8429b6bffffffff,395.0,0.0,0.0,0.0
8429b6dffffffff,802.0,0.0,0.0,0.0
842a065ffffffff,4.0,0.0,0.0,0.0
842a069ffffffff,20.0,0.0,0.0,0.0
842a06dffffffff,37.0,0.0,0.0,0.0
842a101ffffffff,1156.0,0.0,0.0,0.0
842a103ffffffff,745.0,0.0,0.0,0.0
842a105ffffffff,430.0,0.0,0.0,0.0
842a107ffffffff,2834.0,0.0,0.0,0.0
842a109ffffffff,720.0,0.0,0.0,0.0
842a10bffffffff,500.0,0.0,0.0,0.0
842a10dffffffff,530.0,1.0,0.0,0.0
842a121ffffffff,241.0,0.0,0.0,0.0
842a123ffffffff,96.0,0.0,0.0,0.0
842a125ffffffff,66.0,0.0,0.0,0.0
842a127ffffffff,121.0,0.0,0.0,0.0
842a129ffffffff,494.0,0.0,0.0,0.0
842a12bffffffff,716.0,0.0,0.0,0.0
842a12dffffffff,47.0,0.0,0.0,0.0
842a131ffffffff,269.0,0.0,0.0,0.0
842a133ffffffff,642.0,0.0,0.0,0.0
842a135ffffffff,741.0,0.0,0.0,0.0
842a137ffffffff,89.0,0.0,0.0,0.0
842a139ffffffff,191.0,0.0,0.0,0.0
842a13bffffffff,237.0,0.0,0.0,0.0
842a13dffffffff,594.0,0.0,0.0,0.0
842a141ffffffff,1439.0,0.0,0.0,0.0
842a143ffffffff,1082.0,0.0,0.0,0.0
842a145ffffffff,336.0,1.0,0.0,0.0
842a147ffffffff,309.0,0.0,0.0,0.0
842a149ffffffff,381.0,0.0,0.0,0.0
842a14bffffffff,719.0,0.0,0.0,0.0
842a14dffffffff,278.0,0.0,0.0,0.0
842a151ffffffff,295.0,0.0,0.0,0.0
842a155ffffffff,319.0,0.0,0.0,0.0
842a157ffffffff,101.0,0.0,0.0,0.0
842a159ffffffff,258.0,0.0,0.0,0.0
842a15dffffffff,547.0,0.0,0.0,0.0
842a161ffffffff,69.0,0.0,0.0,0.0
842a163ffffffff,1015.0,0.0,0.0,0.0
842a165ffffffff,37.0,0.0,0.0,0.0
842a167ffffffff,20.0,0.0,0.0,0.0
842a169ffffffff,488.0,0.0,0.0,0.0
842a16bffffffff,413.0,0.0,0.0,0.0
842a16dffffffff,18.0,0.0,0.0,0.0
842a1a5ffffffff,616.0,7.0,0.0,0.0
842a301ffffffff,785.0,0.0,0.0,0.0
842a303ffffffff,143.0,0.0,0.0,0.0
842a305ffffffff,107.0,0.0,0.0,0.0
842a307ffffffff,1889.0,0.0,0.0,0.0
842a309ffffffff,6.0,0.0,0.0,0.0
842a30dffffffff,1012.0,0.0,0.0,0.0
842a311ffffffff,1507.0,0.0,0.0,0.0
842a313ffffffff,41.0,0.0,0.0,0.0
842a315ffffffff,686.0,0.0,0.0,0.0
842a317ffffffff,576.0,0.0,0.0,0.0
842a31bffffffff,1.0,0.0,0.0,0.0
842a31dffffffff,373.0,0.0,0.0,0.0
842a321ffffffff,192.0,0.0,0.0,0.0
842a323ffffffff,231.0,0.0,0.0,0.0
842a325ffffffff,39.0,0.0,0.0,0.0
842a327ffffffff,371.0,0.0,0.0,0.0
842a329ffffffff,28.0,0.0,0.0,0.0
842a32bffffffff,254.0,0.0,0.0,0.0
842a32dffffffff,472.0,0.0,0.0,0.0
842a331ffffffff,167.0,0.0,0.0,0.0
842a333ffffffff,1225.0,0.0,0.0,0.0
842a335ffffffff,272.0,0.0,0.0,0.0
842a337ffffffff,339.0,0.0,0.0,0.0
842a339ffffffff,254.0,0.0,0.0,0.0
842a33bffffffff,818.0,0.0,0.0,0.0
842a33dffffffff,213.0,0.0,0.0,0.0
842a341ffffffff,70.0,0.0,0.0,0.0
842a345ffffffff,229.0,0.0,0.0,0.0
842a347ffffffff,396.0,0.0,0.0,0.0
842a349ffffffff,175.0,0.0,0.0,0.0
842a34dffffffff,70.0,0.0,0.0,0.0
842a361ffffffff,31.0,0.0,0.0,0.0
842a363ffffffff,84.0,0.0,0.0,0.0
842a365ffffffff,623.0,0.0,0.0,0.0
842a367ffffffff,24.0,0.0,0.0,0.0
842a369ffffffff,19.0,0.0,0.0,0.0
842a36bffffffff,22.0,0.0,0.0,0.0
842a36dffffffff,11.0,0.0,0.0,0.0
842a4c1ffffffff,1088.0,0.0,0.0,0.0
842a4c9ffffffff,308.0,0.0,0.0,0.0
842a801ffffffff,91.0,2.0,0.0,0.0
842a803ffffffff,49.0,0.0,0.0,0.0
842a805ffffffff,3.0,0.0,0.0,0.0
842a809ffffffff,9.0,0.0,0.0,0.0
842a80bffffffff,72.0,0.0,0.0,0.0
842a80dffffffff,26.0,0.0,0.0,0.0
842a811ffffffff,40.0,0.0,0.0,0.0
842a813ffffffff,52.0,0.0,0.0,0.0
842a815ffffffff,12.0,0.0,0.0,0.0
842a817ffffffff,89.0,0.0,0.0,0.0
842a819ffffffff,44.0,0.0,0.0,0.0
842a81bffffffff,23.0,0.0,0.0,0.0
842a81dffffffff,146.0,5.0,0.0,0.0
842a821ffffffff,86.0,0.0,0.0,0.0
842a823ffffffff,10.0,0.0,0.0,0.0
842a825ffffffff,49.0,0.0,0.0,0.0
842a827ffffffff,86.0,0.0,0.0,0.0
842a829ffffffff,25.0,0.0,0.0,0.0
842a82bffffffff,31.0,0.0,0.0,0.0
842a82dffffffff,38.0,0.0,0.0,0.0
842a831ffffffff,4.0,0.0,0.0,0.0
842a833ffffffff,11.0,0.0,0.0,0.0
842a839ffffffff,29.0,0.0,0.0,0.0
842a841ffffffff,124.0,0.0,0.0,0.0
842a843ffffffff,211.0,0.0,0.0,0.0
842a845ffffffff,256.0,0.0,0.0,0.0
842a847ffffffff,283.0,0.0,0.0,0.0
842a849ffffffff,254.0,0.0,0.0,0.0
842a84bffffffff,1031.0,0.0,0.0,0.0
842a84dffffffff,297.0,0.0,0.0,0.0
842a851ffffffff,265.0,2.0,0.0,0.0
842a853ffffffff,44.0,0.0,0.0,0.0
842a855ffffffff,214.0,0.0,0.0,0.0
842a857ffffffff,227.0,0.0,0.0,0.0
842a859ffffffff,67.0,0.0,0.0,0.0
842a85bffffffff,115.0,2.0,0.0,0.0
842a85dffffffff,86.0,0.0,0.0,0.0
842a861ffffffff,85.0,0.0,0.0,0.0
842a863ffffffff,57.0,0.0,0.0,0.0
842a865ffffffff,65.0,0.0,0.0,0.0
842a867ffffffff,40.0,0.0,0.0,0.0
842a869ffffffff,30.0,0.0,0.0,0.0
842a86bffffffff,189.0,0.0,0.0,0.0
842a86dffffffff,212.0,0.0,0.0,0.0
842a881ffffffff,13.0,0.0,0.0,0.0
842a883ffffffff,28.0,0.0,0.0,0.0
842a885ffffffff,43.0,0.0,0.0,0.0
842a887ffffffff,4.0,0.0,0.0,0.0
842a889ffffffff,28.0,0.0,0.0,0.0
842a88bffffffff,32.0,0.0,0.0,0.0
842a88dffffffff,244.0,0.0,0.0,0.0
842a891ffffffff,8.0,0.0,0.0,0.0
842a893ffffffff,20.0,0.0,0.0,0.0
842a895ffffffff,28.0,0.0,0.0,0.0
842a897ffffffff,988.0,0.0,0.0,0.0
842a899ffffffff,9.0,0.0,0.0,0.0
842a89bffffffff,4.0,0.0,0.0,0.0
842a89dffffffff,220.0,0.0,0.0,0.0
842a8a1ffffffff,62.0,0.0,0.0,0.0
842a8a5ffffffff,8.0,0.0,0.0,0.0
842a8a7ffffffff,13.0,0.0,0.0,0.0
842a8a9ffffffff,422.0,0.0,0.0,0.0
842a8abffffffff,14.0,0.0,0.0,0.0
842a8adffffffff,525.0,0.0,0.0,0.0
842a8b1ffffffff,531.0,0.0,0.0,0.0
842a8b3ffffffff,33.0,0.0,0.0,0.0
842a8b5ffffffff,334.0,0.0,0.0,0.0
842a8b7ffffffff,62.0,0.0,0.0,0.0
842a8b9ffffffff,15.0,0.0,0.0,0.0
842a8bbffffffff,1034.0,0.0,0.0,0.0
842a8bdffffffff,56.0,0.0,0.0,0.0
842a8c1ffffffff,843.0,0.0,0.0,0.0
842a8c3ffffffff,54.0,0.0,0.0,0.0
842a8c5ffffffff,365.0,0.0,0.0,0.0
842a8c7ffffffff,154.0,0.0,0.0,0.0
842a8c9ffffffff,146.0,0.0,0.0,0.0
842a8cbffffffff,39.0,0.0,0.0,0.0
842a8cdffffffff,126.0,0.0,0.0,0.0
842a8d1ffffffff,31.0,0.0,0.0,0.0
842a8d3ffffffff,12.0,0.0,0.0,0.0
842a8d5ffffffff,202.0,0.0,0.0,0.0
842a8d7ffffffff,7.0,0.0,0.0,0.0
842a8d9ffffffff,247.0,0.0,0.0,0.0
842a8dbffffffff,28.0,0.0,0.0,0.0
842a8ddffffffff,71.0,0.0,0.0,0.0
842a8e1ffffffff,37.0,0.0,0.0,0.0
842a8e3ffffffff,474.0,0.0,0.0,0.0
842a8e5ffffffff,2.0,0.0,0.0,0.0
842a8e7ffffffff,11.0,0.0,0.0,0.0
842a8e9ffffffff,54.0,0.0,0.0,0.0
842a8ebffffffff,134.0,0.0,0.0,0.0
842a8edffffffff,19.0,0.0,0.0,0.0
842a901ffffffff,16.0,0.0,0.0,0.0
842a903ffffffff,280.0,0.0,0.0,0.0
842a905ffffffff,19.0,0.0,0.0,0.0
842a907ffffffff,323.0,0.0,0.0,0.0
842a909ffffffff,18.0,0.0,0.0,0.0
842a90bffffffff,438.0,0.0,0.0,0.0
842a90dffffffff,11.0,0.0,0.0,0.0
842a911ffffffff,31.0,0.0,0.0,0.0
842a913ffffffff,4.0,0.0,0.0,0.0
842a915ffffffff,8.0,0.0,0.0,0.0
842a917ffffffff,43.0,0.0,0.0,0.0
842a919ffffffff,137.0,0.0,0.0,0.0
842a91bffffffff,49.0,0.0,0.0,0.0
842a91dffffffff,428.0,0.0,0.0,0.0
842a921ffffffff,27.0,0.0,0.0,0.0
842a923ffffffff,74.0,0.0,0.0,0.0
842a925ffffffff,188.0,0.0,0.0,0.0
842a927ffffffff,21.0,0.0,0.0,0.0
842a929ffffffff,6.0,0.0,0.0,0.0
842a92bffffffff,28.0,0.0,0.0,0.0
842a92dffffffff,4.0,0.0,0.0,0.0
842a931ffffffff,414.0,0.0,0.0,0.0
842a933ffffffff,16.0,0.0,0.0,0.0
842a935ffffffff,280.0,0.0,0.0,0.0
842a937ffffffff,98.0,0.0,0.0,0.0
842a939ffffffff,229.0,0.0,0.0,0.0
842a93bffffffff,101.0,0.0,0.0,0.0
842a93dffffffff,121.0,0.0,0.0,0.0
842a941ffffffff,77.0,0.0,0.0,0.0
842a943ffffffff,215.0,0.0,0.0,0.0
842a945ffffffff,5.0,0.0,0.0,0.0
842a947ffffffff,68.0,0.0,0.0,0.0
842a949ffffffff,829.0,0.0,0.0,0.0
842a94bffffffff,5.0,0.0,0.0,0.0
842a94dffffffff,582.0,0.0,0.0,0.0
842a951ffffffff,127.0,0.0,0.0,0.0
842a953ffffffff,348.0,0.0,0.0,0.0
842a955ffffffff,356.0,0.0,0.0,0.0
842a957ffffffff,1199.0,0.0,0.0,0.0
842a959ffffffff,658.0,0.0,0.0,0.0
842a95bffffffff,27.0,0.0,0.0,0.0
842a95dffffffff,74.0,0.0,0.0,0.0
842a961ffffffff,2.0,0.0,0.0,0.0
842a963ffffffff,15.0,0.0,0.0,0.0
842a965ffffffff,124.0,0.0,0.0,0.0
842a967ffffffff,17.0,0.0,0.0,0.0
842a969ffffffff,23.0,0.0,0.0,0.0
842a96bffffffff,3.0,0.0,0.0,0.0
842a96dffffffff,51.0,0.0,0.0,0.0
842a985ffffffff,1.0,0.0,0.0,0.0
842a991ffffffff,70.0,0.0,0.0,0.0
842a993ffffffff,10.0,0.0,0.0,0.0
842a995ffffffff,20.0,0.0,0.0,0.0
842a997ffffffff,224.0,0.0,0.0,0.0
842a999ffffffff,7.0,0.0,0.0,0.0
842a99bffffffff,43.0,0.0,0.0,0.0
842a99dffffffff,4.0,0.0,0.0,0.0
842a9a1ffffffff,70.0,0.0,0.0,0.0
842a9a3ffffffff,2.0,0.0,0.0,0.0
842a9a5ffffffff,36.0,0.0,0.0,0.0
842a9a7ffffffff,28.0,0.0,0.0,0.0
842a9a9ffffffff,25.0,0.0,0.0,0.0
842a9abffffffff,2.0,0.0,0.0,0.0
842a9adffffffff,56.0,0.0,0.0,0.0
842a9b1ffffffff,13.0,0.0,0.0,0.0
842a9b3ffffffff,96.0,0.0,0.0,0.0
842a9b5ffffffff,10.0,0.0,0.0,0.0
842a9b7ffffffff,51.0,0.0,0.0,0.0
842a9b9ffffffff,5.0,0.0,0.0,0.0
842a9bbffffffff,326.0,0.0,0.0,0.0
842a9bdffffffff,1.0,0.0,0.0,0.0
842a9c1ffffffff,139.0,2.0,0.0,0.0
842a9c3ffffffff,3.0,0.0,0.0,0.0
842a9c5ffffffff,6.0,0.0,0.0,0.0
842a9c7ffffffff,6.0,0.0,0.0,0.0
842a9c9ffffffff,2.0,0.0,0.0,0.0
842a9cbffffffff,19.0,0.0,0.0,0.0
842a9cdffffffff,50.0,0.0,0.0,0.0
842a9d1ffffffff,14.0,0.0,0.0,0.0
842a9d3ffffffff,21.0,0.0,0.0,0.0
842a9d9ffffffff,54.0,0.0,0.0,0.0
842a9dbffffffff,15.0,0.0,0.0,0.0
842a9ddffffffff,20.0,0.0,0.0,0.0
842a9e1ffffffff,6.0,0.0,0.0,0.0
842a9e3ffffffff,294.0,0.0,0.0,0.0
842a9e5ffffffff,2.0,0.0,0.0,0.0
842a9e7ffffffff,10.0,0.0,0.0,0.0
842a9e9ffffffff,72.0,0.0,0.0,0.0
842a9ebffffffff,3.0,0.0,0.0,0.0
842a9edffffffff,32.0,0.0,0.0,0.0
842aa01ffffffff,33.0,0.0,0.0,0.0
842aa03ffffffff,191.0,0.0,0.0,0.0
842aa05ffffffff,17.0,0.0,0.0,0.0
842aa07ffffffff,29.0,0.0,0.0,0.0
842aa09ffffffff,256.0,0.0,0.0,0.0
842aa0bffffffff,271.0,0.0,0.0,0.0
842aa0dffffffff,15.0,0.0,0.0,0.0
842aa11ffffffff,18.0,0.0,0.0,0.0
842aa13ffffffff,513.0,0.0,0.0,0.0
842aa15ffffffff,57.0,0.0,0.0,0.0
842aa17ffffffff,398.0,0.0,0.0,0.0
842aa19ffffffff,72.0,0.0,0.0,0.0
842aa1bffffffff,124.0,0.0,0.0,0.0
842aa1dffffffff,1039.0,0.0,0.0,0.0
842aa21ffffffff,42.0,0.0,0.0,0.0
842aa23ffffffff,42.0,0.0,0.0,0.0
842aa25ffffffff,49.0,0.0,0.0,0.0
842aa27ffffffff,15.0,0.0,0.0,0.0
842aa29ffffffff,35.0,0.0,0.0,0.0
842aa2bffffffff,8.0,0.0,0.0,0.0
842aa2dffffffff,135.0,0.0,0.0,0.0
842aa31ffffffff,786.0,0.0,0.0,0.0
842aa33ffffffff,131.0,0.0,0.0,0.0
842aa35ffffffff,53.0,0.0,0.0,0.0
842aa37ffffffff,23.0,0.0,0.0,0.0
842aa39ffffffff,770.0,0.0,0.0,0.0
842aa3bffffffff,208.0,0.0,0.0,0.0
842aa3dffffffff,17.0,0.0,0.0,0.0
842aa41ffffffff,153.0,0.0,0.0,0.0
842aa43ffffffff,339.0,0.0,0.0,0.0
842aa45ffffffff,185.0,0.0,0.0,0.0
842aa47ffffffff,37.0,0.0,0.0,0.0
842aa49ffffffff,1127.0,0.0,0.0,0.0
842aa4bffffffff,3865.0,0.0,0.0,0.0
842aa4dffffffff,1607.0,0.0,0.0,0.0
842aa51ffffffff,27.0,0.0,0.0,0.0
842aa53ffffffff,264.0,0.0,0.0,0.0
842aa55ffffffff,7.0,0.0,0.0,0.0
842aa57ffffffff,16.0,0.0,0.0,0.0
842aa59ffffffff,145.0,0.0,0.0,0.0
842aa5bffffffff,83.0,0.0,0.0,0.0
842aa5dffffffff,55.0,0.0,0.0,0.0
842aa61ffffffff,115.0,0.0,0.0,0.0
842aa63ffffffff,29.0,0.0,0.0,0.0
842aa65ffffffff,26.0,0.0,0.0,0.0
842aa67ffffffff,57.0,0.0,0.0,0.0
842aa69ffffffff,82.0,0.0,0.0,0.0
842aa6bffffffff,64.0,0.0,0.0,0.0
842aa6dffffffff,821.0,0.0,0.0,0.0
842aa81ffffffff,994.0,11.0,0.0,0.0
842aa83ffffffff,781.0,22.0,0.0,0.0
842aa85ffffffff,4096.0,31.0,0.0,0.0
842aa87ffffffff,2241.0,2.0,0.0,0.0
842aa89ffffffff,545.0,7.0,0.0,0.0
842aa8bffffffff,1226.0,13.0,0.0,0.0
842aa8dffffffff,2798.0,56.0,0.0,0.0
842aa91ffffffff,394.0,22.0,0.0,0.0
842aa93ffffffff,314.0,0.0,0.0,0.0
842aa95ffffffff,348.0,21.0,0.0,0.0
842aa97ffffffff,96.0,0.0,0.0,0.0
842aa99ffffffff,304.0,2.0,0.0,0.0
842aa9bffffffff,1798.0,4.0,0.0,0.0
842aa9dffffffff,317.0,4.0,0.0,0.0
842aaa1ffffffff,302.0,0.0,0.0,0.0
842aaa3ffffffff,167.0,0.0,0.0,0.0
842aaa5ffffffff,52.0,0.0,0.0,0.0
842aaa7ffffffff,146.0,0.0,0.0,0.0
842aaa9ffffffff,2715.0,44.0,0.0,0.0
842aaabffffffff,1571.0,0.0,0.0,0.0
