cell_id,Pelecanus occidentalis,Pelecanus occidentalis carolinensis,Pelecanus occidentalis californicus,Pelecanus occidentalis occidentalis/murphyi,Pelecanus occidentalis urinator
8445011ffffffff,139.0,0.0,0.0,0.0,0.0
8445017ffffffff,3.0,0.0,0.0,0.0,0.0
8445019ffffffff,330.0,0.0,0.0,0.0,0.0
844501bffffffff,63.0,0.0,0.0,0.0,0.0
8445043ffffffff,81.0,2.0,0.0,0.0,0.0
8445051ffffffff,52.0,0.0,0.0,0.0,0.0
8445053ffffffff,1103.0,2.0,0.0,0.0,0.0
8445055ffffffff,25.0,0.0,0.0,0.0,0.0
8445057ffffffff,111.0,0.0,0.0,0.0,0.0
8445059ffffffff,535.0,10.0,0.0,0.0,0.0
844505bffffffff,1157.0,17.0,0.0,0.0,0.0
844505dffffffff,62.0,2.0,0.0,0.0,0.0
8445085ffffffff,22.0,0.0,0.0,0.0,0.0
8445091ffffffff,67.0,0.0,0.0,0.0,0.0
8445093ffffffff,236.0,0.0,0.0,0.0,0.0
8445097ffffffff,198.0,0.0,0.0,0.0,0.0
844509bffffffff,1104.0,0.0,0.0,0.0,0.0
84450a1ffffffff,10.0,0.0,0.0,0.0,0.0
84450a5ffffffff,442.0,0.0,0.0,0.0,0.0
84450a7ffffffff,54.0,0.0,0.0,0.0,0.0
84450a9ffffffff,588.0,0.0,0.0,0.0,0.0
84450abffffffff,2.0,0.0,0.0,0.0,0.0
84450adffffffff,943.0,0.0,0.0,0.0,0.0
84450b1ffffffff,1274.0,0.0,0.0,0.0,0.0
84450b5ffffffff,361.0,0.0,0.0,0.0,0.0
84450b9ffffffff,1.0,0.0,0.0,0.0,0.0
84450c5ffffffff,2.0,0.0,0.0,0.0,0.0
84450cdffffffff,1.0,0.0,0.0,0.0,0.0
84450e1ffffffff,296.0,0.0,0.0,0.0,0.0
84450e3ffffffff,65.0,0.0,0.0,0.0,0.0
84450e7ffffffff,160.0,0.0,0.0,0.0,0.0
84450e9ffffffff,2.0,0.0,0.0,0.0,0.0
84450ebffffffff,22.0,0.0,0.0,0.0,0.0
84450edffffffff,5.0,0.0,0.0,0.0,0.0
844519bffffffff,494.0,0.0,0.0,0.0,0.0
84451b7ffffffff,18.0,0.0,0.0,0.0,0.0
84451d3ffffffff,5.0,0.0,0.0,0.0,0.0
8445203ffffffff,230.0,0.0,0.0,0.0,0.0
8445205ffffffff,4.0,0.0,0.0,0.0,0.0
8445207ffffffff,581.0,0.0,0.0,0.0,0.0
844520dffffffff,8.0,0.0,0.0,0.0,0.0
8445215ffffffff,2733.0,0.0,0.0,0.0,0.0
8445217ffffffff,5.0,0.0,0.0,0.0,0.0
8445219ffffffff,10.0,0.0,0.0,0.0,0.0
844521dffffffff,112.0,0.0,0.0,0.0,0.0
8445221ffffffff,344.0,0.0,0.0,0.0,0.0
8445223ffffffff,47.0,0.0,0.0,0.0,0.0
8445225ffffffff,1183.0,0.0,0.0,0.0,0.0
8445227ffffffff,22.0,0.0,0.0,0.0,0.0
844522bffffffff,586.0,0.0,0.0,0.0,0.0
8445231ffffffff,209.0,0.0,0.0,0.0,0.0
8445233ffffffff,838.0,16.0,0.0,0.0,0.0
8445237ffffffff,320.0,2.0,0.0,0.0,0.0
8445239ffffffff,122.0,0.0,0.0,0.0,0.0
844523bffffffff,66.0,3.0,0.0,0.0,0.0
8445249ffffffff,29.0,0.0,0.0,0.0,0.0
844524bffffffff,14.0,0.0,0.0,0.0,0.0
8445257ffffffff,67.0,0.0,0.0,0.0,0.0
8445263ffffffff,25.0,0.0,0.0,0.0,0.0
844526bffffffff,56.0,0.0,0.0,0.0,0.0
844529bffffffff,9.0,0.0,0.0,0.0,0.0
84452a5ffffffff,184.0,0.0,0.0,0.0,0.0
84452a7ffffffff,6.0,0.0,0.0,0.0,0.0
84452a9ffffffff,2.0,0.0,0.0,0.0,0.0
84452adffffffff,107.0,0.0,0.0,0.0,0.0
84452c3ffffffff,10.0,0.0,0.0,0.0,0.0
84452c5ffffffff,4.0,0.0,0.0,0.0,0.0
84452c7ffffffff,351.0,0.0,0.0,0.0,0.0
84452c9ffffffff,6.0,0.0,0.0,0.0,0.0
84452cbffffffff,2.0,0.0,0.0,0.0,0.0
84452e1ffffffff,22.0,0.0,0.0,0.0,0.0
84452e3ffffffff,21.0,0.0,0.0,0.0,0.0
84452e5ffffffff,13.0,0.0,0.0,0.0,0.0
84452e9ffffffff,2.0,0.0,0.0,0.0,0.0
84452ebffffffff,19.0,0.0,0.0,0.0,0.0
84452edffffffff,15.0,0.0,0.0,0.0,0.0
8445303ffffffff,40.0,0.0,0.0,0.0,0.0
8445311ffffffff,3.0,0.0,0.0,0.0,0.0
8445313ffffffff,133.0,0.0,0.0,0.0,0.0
8445315ffffffff,7.0,0.0,0.0,0.0,0.0
8445317ffffffff,68.0,0.0,0.0,0.0,0.0
8445319ffffffff,242.0,0.0,0.0,0.0,0.0
844531bffffffff,108.0,0.0,0.0,0.0,0.0
844531dffffffff,4.0,0.0,0.0,0.0,0.0
8445321ffffffff,56.0,0.0,0.0,0.0,0.0
844532bffffffff,71.0,0.0,0.0,0.0,0.0
844533bffffffff,142.0,0.0,0.0,0.0,0.0
844549bffffffff,29.0,0.0,0.0,0.0,0.0
8445547ffffffff,9.0,0.0,0.0,0.0,0.0
844554dffffffff,7.0,0.0,0.0,0.0,0.0
8445569ffffffff,2.0,0.0,0.0,0.0,0.0
84455bbffffffff,1.0,0.0,0.0,0.0,0.0
8445649ffffffff,39.0,1.0,0.0,0.0,0.0
84456dbffffffff,20.0,0.0,0.0,0.0,0.0
8445721ffffffff,1138.0,19.0,0.0,0.0,0.0
8445723ffffffff,56.0,0.0,0.0,0.0,0.0
8445725ffffffff,1.0,0.0,0.0,0.0,0.0
8445727ffffffff,1122.0,0.0,0.0,0.0,0.0
8445729ffffffff,13.0,0.0,0.0,0.0,0.0
8445745ffffffff,22.0,0.0,0.0,0.0,0.0
8445749ffffffff,558.0,2.0,0.0,0.0,0.0
844574dffffffff,45.0,2.0,0.0,0.0,0.0
8445761ffffffff,112.0,24.0,0.0,0.0,0.0
8445767ffffffff,12.0,0.0,0.0,0.0,0.0
8445769ffffffff,126.0,23.0,0.0,0.0,0.0
8445833ffffffff,55.0,0.0,0.0,0.0,0.0
8445843ffffffff,9.0,0.0,0.0,0.0,0.0
8445847ffffffff,30.0,0.0,0.0,0.0,0.0
8445883ffffffff,93.0,0.0,0.0,4.0,0.0
8445889ffffffff,203.0,0.0,0.0,33.0,0.0
8445899ffffffff,17.0,0.0,0.0,1.0,0.0
844589dffffffff,11.0,0.0,0.0,0.0,0.0
84458adffffffff,6.0,0.0,0.0,0.0,0.0
84458c3ffffffff,477.0,0.0,0.0,89.0,0.0
84458c7ffffffff,65.0,0.0,0.0,18.0,0.0
84458c9ffffffff,11.0,0.0,0.0,0.0,0.0
84458cbffffffff,1.0,0.0,0.0,0.0,0.0
84458d3ffffffff,9.0,0.0,0.0,5.0,0.0
84458d5ffffffff,17.0,0.0,0.0,1.0,0.0
84458d7ffffffff,2.0,0.0,0.0,0.0,0.0
84458e1ffffffff,117.0,0.0,0.0,23.0,0.0
84458e7ffffffff,14.0,0.0,0.0,4.0,0.0
84458ebffffffff,75.0,0.0,0.0,3.0,0.0
84458edffffffff,79.0,0.0,0.0,4.0,0.0
8445903ffffffff,2.0,0.0,0.0,0.0,0.0
8445907ffffffff,6.0,0.0,0.0,0.0,0.0
8445909ffffffff,29.0,0.0,0.0,0.0,0.0
844590bffffffff,9.0,0.0,0.0,2.0,0.0
844590dffffffff,2.0,0.0,0.0,0.0,0.0
8445933ffffffff,9.0,0.0,0.0,0.0,0.0
8445935ffffffff,8.0,0.0,0.0,0.0,0.0
8445955ffffffff,8.0,0.0,0.0,5.0,0.0
8445981ffffffff,864.0,0.0,0.0,154.0,0.0
8445989ffffffff,729.0,0.0,0.0,152.0,0.0
844598bffffffff,380.0,0.0,0.0,54.0,0.0
844598dffffffff,215.0,0.0,0.0,42.0,0.0
84459b7ffffffff,23.0,0.0,0.0,0.0,0.0
84459c1ffffffff,2.0,0.0,0.0,0.0,0.0
84459c3ffffffff,22.0,0.0,0.0,0.0,0.0
84459cbffffffff,2.0,0.0,0.0,0.0,0.0
84459d1ffffffff,3.0,0.0,0.0,0.0,0.0
84459d3ffffffff,17.0,0.0,0.0,10.0,0.0
84459d7ffffffff,157.0,0.0,0.0,22.0,0.0
84459d9ffffffff,10.0,0.0,0.0,1.0,0.0
84459dbffffffff,2.0,0.0,0.0,0.0,0.0
84459e1ffffffff,4.0,0.0,0.0,0.0,0.0
84459e3ffffffff,4.0,0.0,0.0,0.0,0.0
84459e9ffffffff,1.0,0.0,0.0,0.0,0.0
84459ebffffffff,2.0,0.0,0.0,0.0,0.0
8445a33ffffffff,287.0,0.0,0.0,0.0,0.0
8445aedffffffff,4.0,0.0,0.0,0.0,0.0
8445b07ffffffff,59.0,0.0,0.0,0.0,0.0
8445b21ffffffff,5.0,0.0,0.0,0.0,0.0
8445b23ffffffff,286.0,0.0,0.0,0.0,0.0
8445b27ffffffff,112.0,0.0,0.0,0.0,0.0
8445b29ffffffff,820.0,0.0,0.0,0.0,0.0
8445b2bffffffff,56.0,0.0,0.0,0.0,0.0
8445b3dffffffff,32.0,0.0,0.0,0.0,0.0
8448005ffffffff,39.0,0.0,0.0,0.0,0.0
8448007ffffffff,3.0,0.0,0.0,0.0,0.0
8448013ffffffff,3.0,0.0,0.0,0.0,0.0
8448017ffffffff,247.0,0.0,91.0,0.0,0.0
8448029ffffffff,2.0,0.0,0.0,0.0,0.0
8448039ffffffff,2.0,0.0,0.0,0.0,0.0
8448053ffffffff,1.0,0.0,0.0,0.0,0.0
8448057ffffffff,1.0,0.0,0.0,0.0,0.0
8448059ffffffff,149.0,0.0,0.0,0.0,0.0
844805bffffffff,29.0,0.0,0.0,0.0,0.0
8448061ffffffff,8.0,0.0,0.0,0.0,0.0
8448065ffffffff,2.0,0.0,0.0,0.0,0.0
844806dffffffff,165.0,0.0,0.0,0.0,0.0
8448083ffffffff,7.0,0.0,1.0,0.0,0.0
8448085ffffffff,31.0,0.0,0.0,0.0,0.0
8448087ffffffff,2.0,0.0,0.0,0.0,0.0
8448091ffffffff,2.0,0.0,0.0,0.0,0.0
8448095ffffffff,10.0,0.0,0.0,0.0,0.0
8448097ffffffff,366.0,0.0,12.0,0.0,0.0
8448099ffffffff,4.0,0.0,0.0,0.0,0.0
844809bffffffff,5.0,0.0,0.0,0.0,0.0
84480adffffffff,2.0,0.0,0.0,0.0,0.0
84480b9ffffffff,2.0,0.0,0.0,0.0,0.0
84480bbffffffff,650.0,0.0,29.0,0.0,0.0
84480cbffffffff,37.0,0.0,0.0,0.0,0.0
84480d1ffffffff,66.0,0.0,0.0,0.0,0.0
84480d3ffffffff,133.0,0.0,0.0,0.0,0.0
84480d5ffffffff,2.0,0.0,0.0,0.0,0.0
84480d7ffffffff,9.0,0.0,0.0,0.0,0.0
84480dbffffffff,12.0,0.0,0.0,0.0,0.0
84480ddffffffff,291.0,0.0,0.0,0.0,0.0
84480e1ffffffff,103.0,0.0,0.0,0.0,0.0
84480e3ffffffff,49.0,0.0,0.0,0.0,0.0
84480e5ffffffff,17.0,0.0,2.0,0.0,0.0
8448231ffffffff,17.0,0.0,0.0,0.0,0.0
8448233ffffffff,655.0,0.0,0.0,0.0,0.0
8448237ffffffff,28.0,0.0,0.0,0.0,0.0
844823bffffffff,310.0,0.0,0.0,0.0,0.0
8448283ffffffff,25.0,0.0,0.0,0.0,0.0
8448285ffffffff,9.0,0.0,0.0,0.0,0.0
8448287ffffffff,7.0,0.0,0.0,0.0,0.0
8448295ffffffff,135.0,0.0,0.0,0.0,0.0
84482a1ffffffff,143.0,0.0,0.0,0.0,0.0
84482a3ffffffff,39.0,0.0,0.0,0.0,0.0
84482a9ffffffff,87.0,0.0,0.0,0.0,0.0
84482abffffffff,12.0,0.0,0.0,0.0,0.0
84482adffffffff,972.0,0.0,0.0,0.0,0.0
84482b5ffffffff,16.0,0.0,0.0,0.0,0.0
84482b7ffffffff,82.0,0.0,0.0,0.0,0.0
84482b9ffffffff,9.0,0.0,0.0,0.0,0.0
84482bbffffffff,50.0,0.0,0.0,0.0,0.0
84482e1ffffffff,1.0,0.0,0.0,0.0,0.0
84482e3ffffffff,52.0,0.0,0.0,0.0,0.0
84482e5ffffffff,197.0,0.0,0.0,0.0,0.0
84482e7ffffffff,2.0,0.0,0.0,0.0,0.0
84482edffffffff,20.0,0.0,0.0,0.0,0.0
8448305ffffffff,19.0,0.0,0.0,0.0,0.0
8448309ffffffff,22.0,0.0,3.0,0.0,0.0
844830dffffffff,74.0,0.0,6.0,0.0,0.0
8448329ffffffff,28.0,0.0,0.0,0.0,0.0
844832bffffffff,39.0,0.0,2.0,0.0,0.0
8448331ffffffff,36.0,0.0,0.0,0.0,0.0
8448333ffffffff,56.0,0.0,0.0,0.0,0.0
8448339ffffffff,10.0,0.0,0.0,0.0,0.0
844833bffffffff,1206.0,0.0,15.0,0.0,0.0
844833dffffffff,26.0,0.0,0.0,0.0,0.0
8448345ffffffff,1.0,0.0,0.0,0.0,0.0
8448347ffffffff,2.0,0.0,0.0,0.0,0.0
8448361ffffffff,590.0,0.0,8.0,0.0,0.0
8448363ffffffff,1278.0,0.0,29.0,0.0,0.0
8448367ffffffff,4.0,0.0,0.0,0.0,0.0
8448369ffffffff,1861.0,0.0,13.0,0.0,0.0
844836bffffffff,11.0,0.0,0.0,0.0,0.0
844840dffffffff,5.0,0.0,0.0,0.0,0.0
844842dffffffff,1.0,0.0,0.0,0.0,0.0
8448431ffffffff,7.0,0.0,0.0,0.0,0.0
8448433ffffffff,2.0,0.0,0.0,0.0,0.0
8448435ffffffff,51.0,0.0,0.0,0.0,0.0
8448437ffffffff,224.0,0.0,0.0,0.0,0.0
844843dffffffff,1.0,0.0,0.0,0.0,0.0
8448461ffffffff,3.0,0.0,0.0,0.0,0.0
8448465ffffffff,3.0,0.0,0.0,0.0,0.0
8448469ffffffff,169.0,0.0,0.0,0.0,0.0
844846bffffffff,10.0,0.0,0.0,0.0,0.0
844846dffffffff,7.0,0.0,0.0,0.0,0.0
84484a5ffffffff,2397.0,0.0,0.0,0.0,0.0
84484a7ffffffff,226.0,0.0,0.0,0.0,0.0
84484b3ffffffff,13.0,0.0,0.0,0.0,0.0
84484b7ffffffff,17.0,0.0,0.0,0.0,0.0
8448501ffffffff,4.0,0.0,0.0,0.0,0.0
8448509ffffffff,12.0,0.0,0.0,0.0,0.0
844850dffffffff,61.0,0.0,0.0,0.0,0.0
844851bffffffff,26.0,0.0,0.0,0.0,0.0
8448533ffffffff,1.0,0.0,0.0,0.0,0.0
8448539ffffffff,7.0,0.0,3.0,0.0,0.0
8448545ffffffff,6.0,0.0,4.0,0.0,0.0
8448547ffffffff,54.0,0.0,4.0,0.0,0.0
8448551ffffffff,37.0,0.0,0.0,0.0,0.0
8448555ffffffff,16.0,0.0,0.0,0.0,0.0
8448557ffffffff,76.0,0.0,0.0,0.0,0.0
8448559ffffffff,5.0,0.0,0.0,0.0,0.0
844855bffffffff,9.0,0.0,0.0,0.0,0.0
8448569ffffffff,133.0,0.0,44.0,0.0,0.0
844856bffffffff,557.0,0.0,72.0,0.0,0.0
8448581ffffffff,2.0,0.0,0.0,0.0,0.0
8448583ffffffff,30.0,0.0,0.0,0.0,0.0
8448585ffffffff,86.0,0.0,0.0,0.0,0.0
8448587ffffffff,2.0,0.0,0.0,0.0,0.0
8448595ffffffff,8.0,0.0,0.0,0.0,0.0
8448597ffffffff,80.0,0.0,0.0,0.0,0.0
84485b5ffffffff,5.0,0.0,0.0,0.0,0.0
84485b9ffffffff,14.0,0.0,0.0,0.0,0.0
84485bbffffffff,617.0,0.0,0.0,0.0,0.0
84485c1ffffffff,3.0,0.0,0.0,0.0,0.0
84485c7ffffffff,122.0,0.0,0.0,0.0,0.0
84485cdffffffff,19.0,0.0,0.0,0.0,0.0
84485d1ffffffff,3.0,0.0,0.0,0.0,0.0
84485d3ffffffff,6.0,0.0,0.0,0.0,0.0
84485d9ffffffff,29.0,0.0,0.0,0.0,0.0
84485dbffffffff,2.0,0.0,0.0,0.0,0.0
84485e1ffffffff,149.0,0.0,2.0,0.0,0.0
84485e3ffffffff,4.0,0.0,0.0,0.0,0.0
84485e5ffffffff,96.0,0.0,15.0,0.0,0.0
84485e7ffffffff,220.0,0.0,5.0,0.0,0.0
8448705ffffffff,4.0,0.0,0.0,0.0,0.0
8448707ffffffff,52.0,0.0,0.0,0.0,0.0
8448715ffffffff,96.0,0.0,0.0,0.0,0.0
8448721ffffffff,3.0,0.0,0.0,0.0,0.0
8448723ffffffff,41.0,0.0,0.0,0.0,0.0
8448725ffffffff,36.0,0.0,0.0,0.0,0.0
8448727ffffffff,33.0,0.0,0.0,0.0,0.0
844872bffffffff,97.0,0.0,0.0,0.0,0.0
8448731ffffffff,32.0,0.0,0.0,0.0,0.0
8448733ffffffff,298.0,0.0,0.0,0.0,0.0
8448735ffffffff,2.0,0.0,0.0,0.0,0.0
8448739ffffffff,4.0,0.0,0.0,0.0,0.0
844873bffffffff,14.0,0.0,0.0,0.0,0.0
8448765ffffffff,3.0,0.0,0.0,0.0,0.0
8448767ffffffff,15.0,0.0,0.0,0.0,0.0
8448769ffffffff,2.0,0.0,0.0,0.0,0.0
8448825ffffffff,7.0,0.0,0.0,0.0,0.0
8448901ffffffff,32.0,0.0,0.0,0.0,0.0
8448903ffffffff,2147.0,4.0,0.0,0.0,0.0
8448907ffffffff,1785.0,0.0,0.0,0.0,0.0
8448909ffffffff,17.0,1.0,0.0,0.0,0.0
844890bffffffff,5505.0,170.0,0.0,0.0,0.0
8448915ffffffff,6.0,0.0,0.0,0.0,0.0
844891dffffffff,10.0,0.0,0.0,0.0,0.0
8448923ffffffff,2689.0,0.0,0.0,0.0,0.0
8448927ffffffff,1088.0,5.0,0.0,0.0,0.0
844892bffffffff,341.0,0.0,0.0,0.0,0.0
8448931ffffffff,1.0,0.0,0.0,0.0,0.0
8448935ffffffff,1.0,0.0,0.0,0.0,0.0
8448939ffffffff,436.0,0.0,0.0,0.0,0.0
844893dffffffff,361.0,0.0,0.0,0.0,0.0
8448947ffffffff,3.0,0.0,0.0,0.0,0.0
8448951ffffffff,316.0,2.0,0.0,0.0,0.0
8448953ffffffff,12.0,0.0,0.0,0.0,0.0
8448955ffffffff,11530.0,265.0,0.0,0.0,0.0
8448957ffffffff,326.0,0.0,0.0,0.0,0.0
8448959ffffffff,385.0,4.0,0.0,0.0,0.0
844895dffffffff,750.0,5.0,0.0,0.0,0.0
8448a07ffffffff,31.0,0.0,0.0,0.0,0.0
8448a21ffffffff,31.0,0.0,0.0,0.0,0.0
8448a2dffffffff,6.0,0.0,0.0,0.0,0.0
8448b05ffffffff,10.0,0.0,0.0,0.0,0.0
8448b13ffffffff,6.0,0.0,0.0,0.0,0.0
8448b23ffffffff,13077.0,0.0,0.0,0.0,0.0
8448b27ffffffff,47.0,0.0,0.0,0.0,0.0
8448b2bffffffff,2016.0,0.0,0.0,0.0,0.0
8448b31ffffffff,2.0,0.0,0.0,0.0,0.0
8448b35ffffffff,495.0,0.0,0.0,0.0,0.0
8448b37ffffffff,55.0,0.0,0.0,0.0,0.0
8448b3dffffffff,665.0,0.0,0.0,0.0,0.0
8448b4dffffffff,99.0,0.0,0.0,0.0,0.0
8448c07ffffffff,4.0,0.0,0.0,0.0,0.0
8448c2bffffffff,3.0,0.0,0.0,0.0,0.0
8448c3dffffffff,4.0,0.0,0.0,0.0,0.0
8448c5bffffffff,4.0,0.0,0.0,0.0,0.0
8448e5bffffffff,5.0,0.0,0.0,0.0,0.0
8448e83ffffffff,6.0,0.0,0.0,0.0,0.0
8448e95ffffffff,8.0,0.0,0.0,0.0,0.0
8448e9dffffffff,2.0,0.0,0.0,0.0,0.0
8448ea3ffffffff,6.0,0.0,0.0,0.0,0.0
8448ee5ffffffff,2.0,0.0,0.0,0.0,0.0
8448ee7ffffffff,1.0,0.0,0.0,0.0,0.0
8449801ffffffff,3.0,0.0,0.0,0.0,0.0
8449929ffffffff,103.0,0.0,0.0,0.0,0.0
844992bffffffff,65.0,8.0,0.0,0.0,0.0
8449931ffffffff,18.0,2.0,0.0,0.0,0.0
8449933ffffffff,1.0,0.0,0.0,0.0,0.0
8449937ffffffff,8.0,6.0,0.0,0.0,0.0
844993dffffffff,25.0,2.0,0.0,0.0,0.0
8449963ffffffff,2.0,0.0,0.0,0.0,0.0
8449965ffffffff,1278.0,261.0,0.0,0.0,0.0
8449967ffffffff,401.0,20.0,0.0,0.0,0.0
84499abffffffff,1.0,0.0,0.0,0.0,0.0
84499adffffffff,4.0,0.0,0.0,0.0,0.0
84499e5ffffffff,1.0,0.0,0.0,0.0,0.0
8449a17ffffffff,1.0,0.0,0.0,0.0,0.0
8449a21ffffffff,17.0,0.0,0.0,0.0,0.0
8449a23ffffffff,24.0,0.0,0.0,0.0,0.0
8449a2bffffffff,166.0,0.0,0.0,0.0,0.0
8449a2dffffffff,3.0,0.0,0.0,0.0,0.0
8449a31ffffffff,4.0,0.0,0.0,0.0,0.0
8449a35ffffffff,2.0,0.0,0.0,0.0,0.0
8449a39ffffffff,14.0,0.0,0.0,0.0,0.0
8449a3bffffffff,1.0,0.0,0.0,0.0,0.0
8449a3dffffffff,35.0,0.0,0.0,0.0,0.0
8449a89ffffffff,156.0,0.0,1.0,0.0,0.0
8449a8bffffffff,22.0,0.0,0.0,0.0,0.0
8449a8dffffffff,44.0,0.0,0.0,0.0,0.0
8449a91ffffffff,14.0,0.0,0.0,0.0,0.0
8449a93ffffffff,499.0,0.0,9.0,0.0,0.0
8449a97ffffffff,793.0,0.0,25.0,0.0,0.0
8449a99ffffffff,5.0,0.0,0.0,0.0,0.0
8449a9bffffffff,121.0,0.0,12.0,0.0,0.0
8449aa3ffffffff,19.0,0.0,0.0,0.0,0.0
8449aabffffffff,6.0,0.0,0.0,0.0,0.0
8449abdffffffff,17.0,0.0,0.0,0.0,0.0
8449ac7ffffffff,89.0,0.0,4.0,0.0,0.0
8449ad5ffffffff,98.0,0.0,8.0,0.0,0.0
8449ad7ffffffff,47.0,0.0,0.0,0.0,0.0
8449ae3ffffffff,1.0,0.0,0.0,0.0,0.0
8449ae9ffffffff,3.0,0.0,0.0,0.0,0.0
8449aebffffffff,2.0,0.0,0.0,0.0,0.0
8449b43ffffffff,8.0,0.0,0.0,0.0,0.0
8449b47ffffffff,22.0,0.0,0.0,0.0,0.0
8449b51ffffffff,40.0,0.0,0.0,0.0,0.0
8449b53ffffffff,3.0,0.0,0.0,0.0,0.0
8449b55ffffffff,67.0,0.0,0.0,0.0,0.0
8449b69ffffffff,2.0,0.0,0.0,0.0,0.0
8449b6bffffffff,14.0,0.0,0.0,0.0,0.0
844c811ffffffff,10.0,0.0,0.0,0.0,0.0
844c819ffffffff,75.0,0.0,0.0,0.0,0.0
844c81bffffffff,4.0,0.0,0.0,0.0,0.0
844c833ffffffff,6.0,0.0,0.0,0.0,0.0
844c837ffffffff,138.0,0.0,0.0,0.0,0.0
844c883ffffffff,126.0,0.0,0.0,0.0,0.0
844c887ffffffff,8.0,0.0,0.0,0.0,0.0
844c88bffffffff,2.0,0.0,0.0,0.0,0.0
844c8abffffffff,2.0,0.0,0.0,0.0,0.0
844c8c9ffffffff,2.0,0.0,0.0,0.0,0.0
844c933ffffffff,39.0,0.0,0.0,0.0,0.0
844c937ffffffff,7.0,0.0,0.0,0.0,0.0
844c985ffffffff,43.0,0.0,0.0,2.0,0.0
844c989ffffffff,3.0,0.0,0.0,0.0,0.0
844c98dffffffff,3.0,0.0,0.0,2.0,0.0
844c9a1ffffffff,7.0,0.0,0.0,0.0,0.0
844c9a5ffffffff,7.0,0.0,0.0,2.0,0.0
844c9a9ffffffff,7.0,0.0,0.0,4.0,0.0
844c9abffffffff,43.0,0.0,0.0,0.0,0.0
844c9adffffffff,14.0,0.0,0.0,2.0,0.0
844caa1ffffffff,14.0,0.0,0.0,0.0,0.0
844caa3ffffffff,18.0,0.0,0.0,0.0,0.0
844caa5ffffffff,178.0,0.0,0.0,0.0,0.0
844cabdffffffff,41.0,0.0,0.0,0.0,0.0
844cc09ffffffff,210.0,0.0,0.0,0.0,0.0
844cc0bffffffff,2179.0,0.0,0.0,0.0,0.0
844cc2dffffffff,23.0,0.0,0.0,0.0,0.0
844cc43ffffffff,335.0,0.0,0.0,0.0,0.0
844cc51ffffffff,101.0,0.0,0.0,0.0,0.0
844cc53ffffffff,429.0,0.0,0.0,0.0,0.0
844cc55ffffffff,510.0,0.0,0.0,0.0,0.0
844cc57ffffffff,805.0,0.0,0.0,0.0,0.0
844cc59ffffffff,1646.0,0.0,0.0,0.0,0.0
844cc5bffffffff,155.0,0.0,0.0,0.0,0.0
844cc5dffffffff,1036.0,0.0,0.0,0.0,0.0
844cc61ffffffff,267.0,0.0,0.0,0.0,0.0
844cc67ffffffff,44.0,0.0,0.0,0.0,0.0
844cc6dffffffff,15.0,0.0,0.0,0.0,0.0
844cd09ffffffff,83.0,0.0,0.0,0.0,0.0
844cd0dffffffff,264.0,0.0,0.0,0.0,0.0
844cd21ffffffff,81.0,0.0,0.0,0.0,0.0
844cd25ffffffff,37.0,0.0,0.0,0.0,0.0
844cd29ffffffff,82.0,0.0,0.0,0.0,0.0
844cd43ffffffff,87.0,0.0,0.0,0.0,0.0
844cd55ffffffff,14.0,0.0,0.0,0.0,0.0
844cd59ffffffff,12.0,0.0,0.0,0.0,0.0
844cd5bffffffff,74.0,0.0,0.0,0.0,0.0
844cd63ffffffff,15.0,0.0,0.0,0.0,0.0
844cd67ffffffff,20.0,0.0,0.0,0.0,0.0
844ce81ffffffff,202.0,0.0,0.0,0.0,0.0
844ce85ffffffff,349.0,0.0,0.0,0.0,0.0
844ce8bffffffff,550.0,0.0,0.0,5.0,0.0
844ce95ffffffff,193.0,0.0,0.0,13.0,0.0
844ce9dffffffff,2.0,0.0,0.0,0.0,0.0
844cea9ffffffff,874.0,0.0,0.0,0.0,0.0
844ceadffffffff,762.0,0.0,0.0,0.0,0.0
844ceb9ffffffff,122.0,0.0,0.0,0.0,0.0
844ced5ffffffff,37.0,0.0,0.0,0.0,0.0
844ced7ffffffff,39.0,0.0,0.0,0.0,0.0
844cee3ffffffff,534.0,0.0,0.0,0.0,0.0
844cee5ffffffff,1880.0,0.0,0.0,0.0,0.0
844cee7ffffffff,1285.0,0.0,0.0,0.0,0.0
844cf23ffffffff,4.0,0.0,0.0,0.0,0.0
844cf25ffffffff,1.0,0.0,0.0,0.0,0.0
844cf31ffffffff,126.0,0.0,0.0,0.0,0.0
844cf33ffffffff,8.0,0.0,0.0,0.0,0.0
844cf35ffffffff,48.0,0.0,0.0,0.0,0.0
844cf37ffffffff,59.0,0.0,0.0,0.0,0.0
844cf3dffffffff,3.0,0.0,0.0,0.0,0.0
844d497ffffffff,200.0,0.0,0.0,0.0,0.0
844d4b1ffffffff,1.0,0.0,0.0,0.0,0.0
844d4bbffffffff,847.0,0.0,0.0,0.0,0.0
845e405ffffffff,6.0,0.0,0.0,0.0,0.0
845e429ffffffff,8.0,0.0,0.0,0.0,0.0
845e42bffffffff,40.0,0.0,0.0,0.0,0.0
845e431ffffffff,44.0,0.0,0.0,0.0,0.0
845e433ffffffff,29.0,0.0,0.0,0.0,0.0
845e435ffffffff,3.0,0.0,0.0,0.0,0.0
845e437ffffffff,168.0,0.0,0.0,0.0,0.0
845e43dffffffff,139.0,0.0,0.0,0.0,0.0
845e461ffffffff,4.0,0.0,0.0,0.0,0.0
845e463ffffffff,62.0,0.0,0.0,0.0,0.0
