cell_id,Corvus corone,Corvus corone corone,Corvus corone orientalis
841f161ffffffff,15.0,0.0,0.0
841f163ffffffff,8.0,0.0,0.0
841f165ffffffff,67.0,0.0,0.0
841f167ffffffff,2.0,0.0,0.0
841f169ffffffff,23.0,0.0,0.0
841f16bffffffff,7.0,0.0,0.0
841f16dffffffff,91.0,0.0,0.0
841f181ffffffff,2.0,0.0,0.0
841f185ffffffff,7.0,0.0,0.0
841f189ffffffff,7.0,0.0,0.0
841f18bffffffff,4.0,0.0,0.0
841f18dffffffff,2.0,0.0,0.0
841f195ffffffff,2.0,0.0,0.0
841f199ffffffff,3.0,0.0,0.0
841f1a1ffffffff,300.0,0.0,0.0
841f1a3ffffffff,52.0,0.0,0.0
841f1a5ffffffff,872.0,0.0,0.0
841f1a7ffffffff,10.0,0.0,0.0
841f1a9ffffffff,137.0,0.0,0.0
841f1abffffffff,36.0,0.0,0.0
841f1adffffffff,20.0,0.0,0.0
841f1b1ffffffff,35.0,0.0,0.0
841f1b3ffffffff,16.0,0.0,0.0
841f1b5ffffffff,52.0,0.0,0.0
841f1b7ffffffff,73.0,0.0,0.0
841f1bbffffffff,10.0,0.0,0.0
841f1bdffffffff,11.0,0.0,0.0
841f1c1ffffffff,13.0,0.0,0.0
841f1c3ffffffff,3.0,0.0,0.0
841f1c7ffffffff,22.0,0.0,0.0
841f1cdffffffff,82.0,0.0,0.0
841f1d1ffffffff,2.0,0.0,0.0
841f1d5ffffffff,25.0,0.0,0.0
841f1d9ffffffff,3.0,0.0,0.0
841f1dbffffffff,2.0,0.0,0.0
841f1e1ffffffff,2.0,0.0,0.0
841f1e3ffffffff,2.0,0.0,0.0
841f1e5ffffffff,11.0,0.0,0.0
841f1e7ffffffff,16.0,0.0,0.0
841f1e9ffffffff,3.0,0.0,0.0
841f1ebffffffff,17.0,0.0,0.0
841f1edffffffff,14.0,0.0,0.0
841f205ffffffff,2.0,0.0,0.0
841f221ffffffff,2.0,1.0,0.0
841f22bffffffff,4.0,0.0,0.0
841f22dffffffff,1.0,0.0,0.0
841f233ffffffff,9.0,0.0,0.0
841f245ffffffff,2.0,0.0,0.0
841f24bffffffff,4.0,1.0,0.0
841f25dffffffff,13.0,10.0,0.0
841f263ffffffff,2.0,0.0,0.0
841f26dffffffff,2.0,0.0,0.0
841f281ffffffff,2.0,0.0,0.0
841f2a3ffffffff,62.0,15.0,0.0
841f2a7ffffffff,2.0,0.0,0.0
841f303ffffffff,16.0,0.0,0.0
841f311ffffffff,10.0,5.0,0.0
841f313ffffffff,9.0,3.0,0.0
841f315ffffffff,85.0,2.0,0.0
841f317ffffffff,9.0,0.0,0.0
841f31bffffffff,22.0,9.0,0.0
841f31dffffffff,38.0,5.0,0.0
841f325ffffffff,15.0,0.0,0.0
841f327ffffffff,98.0,0.0,0.0
841f331ffffffff,15.0,0.0,0.0
841f333ffffffff,59.0,0.0,0.0
841f335ffffffff,79.0,0.0,0.0
841f337ffffffff,98.0,0.0,0.0
841f33bffffffff,115.0,0.0,0.0
841f33dffffffff,570.0,0.0,0.0
841f351ffffffff,12.0,3.0,0.0
841f355ffffffff,18.0,1.0,0.0
841f357ffffffff,37.0,6.0,0.0
841f359ffffffff,3.0,0.0,0.0
841f725ffffffff,29.0,0.0,0.0
841f72dffffffff,3.0,0.0,0.0
841f801ffffffff,46.0,0.0,0.0
841f803ffffffff,295.0,0.0,0.0
841f805ffffffff,2.0,0.0,0.0
841f807ffffffff,355.0,1.0,0.0
841f80bffffffff,181.0,0.0,0.0
841f811ffffffff,45.0,0.0,0.0
841f813ffffffff,4.0,0.0,0.0
841f815ffffffff,101.0,0.0,0.0
841f817ffffffff,127.0,2.0,0.0
841f819ffffffff,13.0,0.0,0.0
841f81bffffffff,205.0,0.0,0.0
841f81dffffffff,101.0,0.0,0.0
841f821ffffffff,30.0,7.0,0.0
841f823ffffffff,453.0,11.0,0.0
841f825ffffffff,16.0,0.0,0.0
841f827ffffffff,456.0,16.0,0.0
841f829ffffffff,53.0,0.0,0.0
841f82bffffffff,8.0,0.0,0.0
841f82dffffffff,7.0,0.0,0.0
841f831ffffffff,110.0,2.0,0.0
841f833ffffffff,512.0,4.0,0.0
841f835ffffffff,244.0,4.0,0.0
841f837ffffffff,70.0,0.0,0.0
841f839ffffffff,2095.0,583.0,0.0
841f83bffffffff,796.0,10.0,0.0
841f83dffffffff,86.0,1.0,0.0
841f841ffffffff,52.0,33.0,0.0
841f843ffffffff,12.0,2.0,0.0
841f845ffffffff,6.0,0.0,0.0
841f84bffffffff,23.0,4.0,0.0
841f84dffffffff,3.0,0.0,0.0
841f851ffffffff,7.0,0.0,0.0
841f853ffffffff,217.0,0.0,0.0
841f855ffffffff,11.0,0.0,0.0
841f857ffffffff,261.0,0.0,0.0
841f859ffffffff,17.0,0.0,0.0
841f85bffffffff,12.0,0.0,0.0
841f85dffffffff,2.0,0.0,0.0
841f861ffffffff,2.0,0.0,0.0
841f863ffffffff,2.0,0.0,0.0
841f865ffffffff,11.0,0.0,0.0
841f867ffffffff,4.0,0.0,0.0
841f86bffffffff,2.0,0.0,0.0
841f881ffffffff,187.0,0.0,0.0
841f883ffffffff,303.0,0.0,0.0
841f885ffffffff,26.0,0.0,0.0
841f887ffffffff,300.0,0.0,0.0
841f889ffffffff,207.0,0.0,0.0
841f88bffffffff,101.0,0.0,0.0
841f88dffffffff,30.0,0.0,0.0
841f891ffffffff,87.0,0.0,0.0
841f893ffffffff,42.0,0.0,0.0
841f895ffffffff,42.0,0.0,0.0
841f897ffffffff,57.0,0.0,0.0
841f899ffffffff,196.0,0.0,0.0
841f89bffffffff,148.0,0.0,0.0
841f89dffffffff,33.0,0.0,0.0
841f8a1ffffffff,16.0,0.0,0.0
841f8a3ffffffff,4.0,0.0,0.0
841f8a9ffffffff,61.0,2.0,0.0
841f8abffffffff,15.0,0.0,0.0
841f8adffffffff,57.0,1.0,0.0
841f8b1ffffffff,28.0,0.0,0.0
841f8b3ffffffff,17.0,0.0,0.0
841f8b5ffffffff,17.0,0.0,0.0
841f8b7ffffffff,4.0,0.0,0.0
841f8b9ffffffff,37.0,0.0,0.0
841f8bbffffffff,11.0,0.0,0.0
841f8bdffffffff,27.0,0.0,0.0
841f8c1ffffffff,138.0,0.0,0.0
841f8c3ffffffff,40.0,0.0,0.0
841f8c5ffffffff,35.0,0.0,0.0
841f8c7ffffffff,14.0,0.0,0.0
841f8c9ffffffff,2.0,0.0,0.0
841f8cbffffffff,338.0,0.0,0.0
841f8cdffffffff,11.0,0.0,0.0
841f8d1ffffffff,1407.0,0.0,0.0
841f8d3ffffffff,99.0,0.0,0.0
841f8d5ffffffff,237.0,1.0,0.0
841f8d7ffffffff,422.0,0.0,0.0
841f8d9ffffffff,36.0,0.0,0.0
841f8dbffffffff,18.0,0.0,0.0
841f8ddffffffff,39.0,0.0,0.0
841f8e1ffffffff,257.0,0.0,0.0
841f8e3ffffffff,29.0,0.0,0.0
841f8e5ffffffff,180.0,12.0,0.0
841f8e7ffffffff,77.0,1.0,0.0
841f8e9ffffffff,515.0,0.0,0.0
841f8ebffffffff,273.0,0.0,0.0
841f8edffffffff,498.0,0.0,0.0
841f903ffffffff,54.0,2.0,0.0
841f907ffffffff,36.0,0.0,0.0
841f90bffffffff,5.0,0.0,0.0
841f90dffffffff,2.0,2.0,0.0
841f911ffffffff,73.0,17.0,0.0
841f913ffffffff,188.0,58.0,0.0
841f915ffffffff,11.0,1.0,0.0
841f917ffffffff,115.0,45.0,0.0
841f91bffffffff,436.0,33.0,0.0
841f91dffffffff,65.0,4.0,0.0
841f921ffffffff,3.0,0.0,0.0
841f923ffffffff,4.0,2.0,0.0
841f925ffffffff,11.0,0.0,0.0
841f927ffffffff,11.0,0.0,0.0
841f92bffffffff,35.0,1.0,0.0
841f92dffffffff,3.0,0.0,0.0
841f931ffffffff,88.0,0.0,0.0
841f933ffffffff,41.0,4.0,0.0
841f935ffffffff,13.0,5.0,0.0
841f937ffffffff,14.0,4.0,0.0
841f939ffffffff,8.0,0.0,0.0
841f93bffffffff,18.0,2.0,0.0
841f93dffffffff,20.0,2.0,0.0
841f941ffffffff,18.0,0.0,0.0
841f943ffffffff,12.0,0.0,0.0
841f945ffffffff,3.0,0.0,0.0
841f947ffffffff,2.0,0.0,0.0
841f949ffffffff,3.0,0.0,0.0
841f94bffffffff,2.0,0.0,0.0
841f94dffffffff,23.0,0.0,0.0
841f951ffffffff,17.0,0.0,0.0
841f953ffffffff,5.0,1.0,0.0
841f955ffffffff,2.0,0.0,0.0
841f957ffffffff,7.0,0.0,0.0
841f959ffffffff,7.0,0.0,0.0
841f95bffffffff,13.0,2.0,0.0
841f95dffffffff,3.0,0.0,0.0
841f961ffffffff,4.0,0.0,0.0
841f963ffffffff,13.0,0.0,0.0
841f965ffffffff,2.0,0.0,0.0
841f969ffffffff,2.0,0.0,0.0
841f96bffffffff,11.0,0.0,0.0
841f96dffffffff,3.0,0.0,0.0
841f981ffffffff,15.0,0.0,0.0
841f983ffffffff,2.0,0.0,0.0
841f985ffffffff,36.0,0.0,0.0
841f987ffffffff,1.0,0.0,0.0
841f989ffffffff,4.0,0.0,0.0
841f98bffffffff,6.0,0.0,0.0
841f98dffffffff,10.0,0.0,0.0
841f995ffffffff,2.0,0.0,0.0
841f99dffffffff,5.0,0.0,0.0
841f9a1ffffffff,44.0,0.0,0.0
841f9a3ffffffff,16.0,0.0,0.0
841f9a5ffffffff,10.0,0.0,0.0
841f9a7ffffffff,19.0,0.0,0.0
841f9a9ffffffff,6.0,0.0,0.0
841f9abffffffff,12.0,0.0,0.0
841f9adffffffff,23.0,0.0,0.0
841f9b1ffffffff,6.0,0.0,0.0
841f9b5ffffffff,3.0,0.0,0.0
841f9b7ffffffff,4.0,0.0,0.0
841f9b9ffffffff,1.0,0.0,0.0
841f9c1ffffffff,68.0,0.0,0.0
841f9c3ffffffff,100.0,0.0,0.0
841f9c5ffffffff,75.0,2.0,0.0
841f9c7ffffffff,31.0,0.0,0.0
841f9c9ffffffff,156.0,0.0,0.0
841f9cbffffffff,90.0,0.0,0.0
841f9cdffffffff,125.0,15.0,0.0
841f9d1ffffffff,4.0,0.0,0.0
841f9d3ffffffff,11.0,2.0,0.0
841f9d5ffffffff,4.0,0.0,0.0
841f9d7ffffffff,55.0,3.0,0.0
841f9d9ffffffff,35.0,0.0,0.0
841f9dbffffffff,27.0,1.0,0.0
841f9ddffffffff,42.0,0.0,0.0
841f9e1ffffffff,33.0,3.0,0.0
841f9e3ffffffff,28.0,0.0,0.0
841f9e5ffffffff,21.0,1.0,0.0
841f9e7ffffffff,79.0,3.0,0.0
841f9e9ffffffff,7.0,0.0,0.0
841f9ebffffffff,27.0,0.0,0.0
841f9edffffffff,21.0,1.0,0.0
841fa01ffffffff,30.0,0.0,0.0
841fa03ffffffff,71.0,0.0,0.0
841fa05ffffffff,36.0,1.0,0.0
841fa07ffffffff,14.0,0.0,0.0
841fa09ffffffff,68.0,4.0,0.0
841fa0bffffffff,112.0,0.0,0.0
841fa0dffffffff,23.0,0.0,0.0
841fa11ffffffff,288.0,0.0,0.0
841fa13ffffffff,3.0,0.0,0.0
841fa15ffffffff,29.0,0.0,0.0
841fa17ffffffff,45.0,0.0,0.0
841fa19ffffffff,92.0,0.0,0.0
841fa1bffffffff,5.0,0.0,0.0
841fa1dffffffff,50.0,0.0,0.0
841fa21ffffffff,9.0,0.0,0.0
841fa23ffffffff,1.0,0.0,0.0
841fa27ffffffff,2.0,0.0,0.0
841fa29ffffffff,28.0,2.0,0.0
841fa2bffffffff,19.0,0.0,0.0
841fa2dffffffff,8.0,0.0,0.0
841fa31ffffffff,54.0,0.0,0.0
841fa33ffffffff,21.0,0.0,0.0
841fa35ffffffff,76.0,0.0,0.0
841fa37ffffffff,6.0,0.0,0.0
841fa39ffffffff,9.0,0.0,0.0
841fa3bffffffff,109.0,0.0,0.0
841fa3dffffffff,67.0,0.0,0.0
841fa41ffffffff,89.0,0.0,0.0
841fa43ffffffff,32.0,0.0,0.0
841fa45ffffffff,232.0,0.0,0.0
841fa47ffffffff,212.0,2.0,0.0
841fa49ffffffff,62.0,3.0,0.0
841fa4bffffffff,179.0,0.0,0.0
841fa4dffffffff,339.0,19.0,0.0
841fa51ffffffff,37.0,1.0,0.0
841fa53ffffffff,191.0,0.0,0.0
841fa55ffffffff,103.0,4.0,0.0
841fa57ffffffff,63.0,0.0,0.0
841fa59ffffffff,253.0,0.0,0.0
841fa5bffffffff,70.0,0.0,0.0
841fa5dffffffff,181.0,0.0,0.0
841fa61ffffffff,5.0,3.0,0.0
841fa63ffffffff,33.0,0.0,0.0
841fa65ffffffff,2.0,0.0,0.0
841fa67ffffffff,8.0,2.0,0.0
841fa69ffffffff,23.0,2.0,0.0
841fa6bffffffff,12.0,0.0,0.0
841fa6dffffffff,41.0,1.0,0.0
841fa81ffffffff,44.0,0.0,0.0
841fa83ffffffff,178.0,0.0,0.0
841fa85ffffffff,61.0,0.0,0.0
841fa87ffffffff,39.0,0.0,0.0
841fa89ffffffff,28.0,0.0,0.0
841fa8bffffffff,14.0,0.0,0.0
841fa8dffffffff,263.0,0.0,0.0
841fa91ffffffff,4.0,0.0,0.0
841fa93ffffffff,21.0,0.0,0.0
841fa95ffffffff,365.0,0.0,0.0
841fa97ffffffff,17.0,0.0,0.0
841fa99ffffffff,10.0,0.0,0.0
841fa9bffffffff,27.0,0.0,0.0
841fa9dffffffff,10.0,0.0,0.0
841faa1ffffffff,19.0,0.0,0.0
841faa3ffffffff,2.0,0.0,0.0
841faa5ffffffff,85.0,0.0,0.0
841faa7ffffffff,421.0,0.0,0.0
841faa9ffffffff,67.0,0.0,0.0
841faabffffffff,17.0,0.0,0.0
841faadffffffff,494.0,0.0,0.0
841fab1ffffffff,68.0,0.0,0.0
841fab3ffffffff,20.0,0.0,0.0
841fab5ffffffff,30.0,0.0,0.0
841fab7ffffffff,38.0,0.0,0.0
841fab9ffffffff,108.0,0.0,0.0
841fabbffffffff,87.0,0.0,0.0
841fabdffffffff,10.0,0.0,0.0
841fac1ffffffff,29.0,0.0,0.0
841fac3ffffffff,2.0,0.0,0.0
841fac5ffffffff,31.0,0.0,0.0
841fac7ffffffff,552.0,0.0,0.0
841fac9ffffffff,8.0,0.0,0.0
841facbffffffff,29.0,0.0,0.0
841fad1ffffffff,15.0,0.0,0.0
841fad3ffffffff,129.0,0.0,0.0
841fad5ffffffff,17.0,0.0,0.0
841fad7ffffffff,4.0,0.0,0.0
841fad9ffffffff,3.0,0.0,0.0
841fadbffffffff,115.0,0.0,0.0
841faddffffffff,138.0,0.0,0.0
841fae1ffffffff,604.0,0.0,0.0
841fae3ffffffff,893.0,0.0,0.0
841fae5ffffffff,63.0,0.0,0.0
841fae7ffffffff,389.0,0.0,0.0
841fae9ffffffff,6.0,0.0,0.0
841faebffffffff,737.0,0.0,0.0
841faedffffffff,105.0,0.0,0.0
841fb01ffffffff,102.0,0.0,0.0
841fb03ffffffff,5.0,0.0,0.0
841fb05ffffffff,63.0,0.0,0.0
841fb09ffffffff,109.0,2.0,0.0
841fb0bffffffff,17.0,0.0,0.0
841fb0dffffffff,116.0,0.0,0.0
841fb11ffffffff,123.0,9.0,0.0
841fb13ffffffff,78.0,2.0,0.0
841fb15ffffffff,25.0,0.0,0.0
841fb17ffffffff,64.0,0.0,0.0
841fb19ffffffff,13.0,3.0,0.0
841fb1bffffffff,6.0,1.0,0.0
841fb1dffffffff,1.0,0.0,0.0
841fb21ffffffff,20.0,0.0,0.0
841fb23ffffffff,1.0,1.0,0.0
841fb25ffffffff,11.0,0.0,0.0
841fb27ffffffff,2.0,0.0,0.0
841fb29ffffffff,14.0,0.0,0.0
841fb2bffffffff,3.0,0.0,0.0
841fb2dffffffff,99.0,0.0,0.0
841fb31ffffffff,12.0,1.0,0.0
841fb35ffffffff,1.0,1.0,0.0
841fb39ffffffff,2.0,0.0,0.0
841fb3bffffffff,3.0,0.0,0.0
841fb3dffffffff,4.0,2.0,0.0
841fb41ffffffff,17.0,0.0,0.0
841fb43ffffffff,264.0,14.0,0.0
841fb45ffffffff,65.0,0.0,0.0
841fb47ffffffff,1458.0,10.0,0.0
841fb49ffffffff,2.0,0.0,0.0
841fb4bffffffff,2.0,0.0,0.0
841fb4dffffffff,9.0,0.0,0.0
841fb51ffffffff,3.0,0.0,0.0
841fb53ffffffff,16.0,4.0,0.0
841fb55ffffffff,59.0,0.0,0.0
841fb57ffffffff,6.0,1.0,0.0
841fb59ffffffff,2.0,0.0,0.0
841fb5bffffffff,12.0,0.0,0.0
841fb5dffffffff,16.0,4.0,0.0
841fb61ffffffff,9.0,0.0,0.0
841fb63ffffffff,1.0,0.0,0.0
841fb65ffffffff,4.0,0.0,0.0
841fb67ffffffff,83.0,0.0,0.0
841fb69ffffffff,3.0,0.0,0.0
841fb6bffffffff,54.0,0.0,0.0
841fb6dffffffff,21.0,0.0,0.0
84200a1ffffffff,4.0,0.0,0.0
84200a5ffffffff,12.0,0.0,0.0
84200a7ffffffff,6.0,0.0,0.0
84200a9ffffffff,5.0,0.0,0.0
84200adffffffff,43.0,0.0,0.0
84200e1ffffffff,8.0,0.0,0.0
84200e3ffffffff,5.0,0.0,0.0
84200e7ffffffff,6.0,0.0,0.0
8420101ffffffff,8.0,0.0,0.0
8420107ffffffff,2.0,0.0,0.0
842010dffffffff,14.0,0.0,0.0
8420123ffffffff,5.0,0.0,0.0
8420125ffffffff,15.0,0.0,0.0
842012bffffffff,1.0,0.0,0.0
8420139ffffffff,2.0,0.0,0.0
842013dffffffff,10.0,0.0,0.0
8420147ffffffff,2.0,0.0,0.0
8420161ffffffff,2.0,0.0,0.0
8420163ffffffff,2.0,0.0,0.0
8420165ffffffff,1.0,0.0,0.0
8420169ffffffff,2.0,0.0,0.0
842016bffffffff,16.0,0.0,0.0
8420185ffffffff,39.0,0.0,0.0
8420187ffffffff,69.0,0.0,0.0
8420193ffffffff,7.0,0.0,0.0
8420197ffffffff,2.0,0.0,0.0
8420199ffffffff,10.0,0.0,0.0
84201a1ffffffff,21.0,0.0,0.0
84201a3ffffffff,30.0,0.0,0.0
84201a7ffffffff,16.0,0.0,0.0
84201a9ffffffff,1.0,0.0,0.0
84201abffffffff,45.0,0.0,0.0
84201b1ffffffff,16.0,0.0,0.0
84201b3ffffffff,2.0,0.0,0.0
84201b5ffffffff,13.0,0.0,0.0
84201b7ffffffff,13.0,0.0,0.0
84201bbffffffff,3.0,0.0,0.0
84201bdffffffff,23.0,0.0,0.0
84201d3ffffffff,3.0,0.0,0.0
8420293ffffffff,1.0,0.0,0.0
84202d5ffffffff,1.0,0.0,0.0
84202ddffffffff,1.0,0.0,0.0
8420331ffffffff,4.0,0.0,0.0
8420333ffffffff,2.0,0.0,0.0
8420337ffffffff,2.0,0.0,0.0
8420339ffffffff,2.0,0.0,0.0
8420361ffffffff,4.0,0.0,0.0
8420369ffffffff,2.0,0.0,0.0
8420453ffffffff,1.0,0.0,0.0
8420483ffffffff,2.0,0.0,0.0
8420485ffffffff,6.0,0.0,0.0
8420497ffffffff,10.0,0.0,0.0
8420499ffffffff,9.0,0.0,0.0
842049bffffffff,6.0,0.0,0.0
842049dffffffff,2.0,0.0,0.0
84204a1ffffffff,6.0,0.0,0.0
84204a5ffffffff,9.0,0.0,1.0
84204a7ffffffff,11.0,0.0,0.0
84204a9ffffffff,2.0,0.0,0.0
84204abffffffff,10.0,0.0,0.0
84204adffffffff,2.0,0.0,0.0
84204b1ffffffff,4.0,0.0,0.0
84204b3ffffffff,15.0,0.0,0.0
84204b5ffffffff,3.0,0.0,0.0
84204b7ffffffff,3.0,0.0,0.0
84204b9ffffffff,20.0,0.0,0.0
84204d1ffffffff,8.0,0.0,0.0
84204d3ffffffff,10.0,0.0,0.0
84204d9ffffffff,4.0,0.0,0.0
8420587ffffffff,3.0,0.0,0.0
8420591ffffffff,7.0,0.0,0.0
8420599ffffffff,1.0,0.0,0.0
842059bffffffff,2.0,0.0,0.0
84205b9ffffffff,21.0,0.0,0.0
84205c5ffffffff,2.0,0.0,0.0
84205e1ffffffff,2.0,0.0,0.0
84205e3ffffffff,6.0,0.0,0.0
84205ebffffffff,2.0,0.0,0.0
8420685ffffffff,2.0,0.0,0.0
8420687ffffffff,2.0,0.0,0.0
84206a1ffffffff,1.0,0.0,0.0
84206a9ffffffff,1.0,0.0,0.0
84206b5ffffffff,6.0,0.0,0.0
84206bdffffffff,2.0,0.0,0.0
8420803ffffffff,9.0,0.0,0.0
8420807ffffffff,12.0,0.0,0.0
8420809ffffffff,3.0,0.0,0.0
8420815ffffffff,4.0,0.0,0.0
8420823ffffffff,2.0,0.0,0.0
8420831ffffffff,1.0,0.0,0.0
8420833ffffffff,2.0,0.0,0.0
8420835ffffffff,4.0,0.0,0.0
8420837ffffffff,3.0,0.0,0.0
8420839ffffffff,8.0,0.0,0.0
842083bffffffff,9.0,0.0,0.0
842083dffffffff,3.0,0.0,0.0
8420841ffffffff,2.0,0.0,0.0
8420849ffffffff,2.0,0.0,0.0
842084dffffffff,2.0,0.0,0.0
8420887ffffffff,1.0,0.0,0.0
84208d7ffffffff,3.0,0.0,0.0
8420999ffffffff,3.0,0.0,0.0
84209a5ffffffff,2.0,0.0,0.0
8420a05ffffffff,3.0,0.0,0.0
8420a0bffffffff,2.0,0.0,0.0
8420a15ffffffff,2.0,0.0,0.0
8420a19ffffffff,12.0,0.0,0.0
8420a21ffffffff,4.0,0.0,0.0
8420a23ffffffff,1.0,0.0,0.0
8420a25ffffffff,3.0,0.0,0.0
8420a27ffffffff,50.0,0.0,0.0
8420a2bffffffff,5.0,0.0,0.0
8420a43ffffffff,6.0,0.0,0.0
8420a53ffffffff,18.0,0.0,0.0
8420a57ffffffff,4.0,0.0,0.0
8420a5bffffffff,2.0,0.0,0.0
8420a61ffffffff,11.0,0.0,0.0
8420a65ffffffff,22.0,0.0,0.0
8420a83ffffffff,2.0,0.0,0.0
8420a8bffffffff,1.0,0.0,0.0
8420a9bffffffff,26.0,0.0,0.0
8420ac5ffffffff,6.0,0.0,0.0
8420ac7ffffffff,4.0,0.0,0.0
8420acdffffffff,4.0,0.0,0.0
8420ad1ffffffff,52.0,0.0,0.0
8420ad3ffffffff,12.0,0.0,0.0
8420ad7ffffffff,13.0,0.0,0.0
8420ad9ffffffff,3.0,0.0,0.0
8420adbffffffff,5.0,0.0,0.0
8420ae3ffffffff,1.0,0.0,0.0
8420ae9ffffffff,2.0,0.0,0.0
8420aebffffffff,2.0,0.0,0.0
8420b13ffffffff,3.0,0.0,0.0
8420b1bffffffff,16.0,0.0,0.0
8420b3bffffffff,5.0,0.0,0.0
8420c49ffffffff,10.0,0.0,0.0
8420c4dffffffff,2.0,0.0,0.0
8420c8bffffffff,3.0,0.0,0.0
8420c8dffffffff,6.0,0.0,0.0
8420c91ffffffff,3.0,0.0,0.0
8420c97ffffffff,2.0,0.0,0.0
8420cc1ffffffff,2.0,0.0,0.0
8420cd7ffffffff,2.0,0.0,0.0
8420d37ffffffff,1.0,0.0,0.0
8420d59ffffffff,2.0,0.0,0.0
8420d69ffffffff,1.0,0.0,0.0
8420d6bffffffff,3.0,0.0,0.0
8420e01ffffffff,3.0,0.0,0.0
8420e05ffffffff,11.0,0.0,0.0
8420e07ffffffff,12.0,0.0,0.0
8420e0bffffffff,1.0,0.0,0.0
8420e0dffffffff,9.0,0.0,0.0
8420e11ffffffff,13.0,0.0,0.0
8420e15ffffffff,2.0,0.0,0.0
8420e21ffffffff,19.0,0.0,0.0
8420e23ffffffff,32.0,0.0,0.0
8420e25ffffffff,11.0,0.0,0.0
8420e27ffffffff,1.0,0.0,0.0
8420e2bffffffff,8.0,0.0,0.0
8420e2dffffffff,3.0,0.0,0.0
8420e31ffffffff,5.0,0.0,0.0
8420e39ffffffff,7.0,0.0,0.0
8420e3dffffffff,15.0,0.0,0.0
8420e45ffffffff,16.0,0.0,0.0
8420e4dffffffff,8.0,0.0,0.0
8420e5dffffffff,2.0,0.0,0.0
8420e61ffffffff,24.0,0.0,0.0
8420e63ffffffff,3.0,0.0,0.0
8420e65ffffffff,183.0,0.0,0.0
8420e67ffffffff,11.0,0.0,0.0
8420e69ffffffff,72.0,0.0,0.0
8420e6bffffffff,5.0,0.0,0.0
8420e83ffffffff,2.0,0.0,0.0
8420e85ffffffff,2.0,0.0,0.0
8420ea9ffffffff,2.0,0.0,0.0
8420ec1ffffffff,2.0,0.0,0.0
8420ee9ffffffff,14.0,0.0,0.0
8420f09ffffffff,2.0,0.0,0.0
8420f19ffffffff,23.0,0.0,0.0
8420f2dffffffff,1.0,0.0,0.0
8420f41ffffffff,3.0,0.0,0.0
8420f47ffffffff,1.0,0.0,0.0
8420f49ffffffff,4.0,0.0,0.0
8420f4bffffffff,1.0,0.0,0.0
8420f51ffffffff,17.0,0.0,0.0
8420f53ffffffff,19.0,0.0,0.0
8420f55ffffffff,2.0,0.0,0.0
8420f59ffffffff,22.0,0.0,0.0
8420f5bffffffff,6.0,0.0,0.0
8420f5dffffffff,2.0,0.0,0.0
8421529ffffffff,5.0,0.0,0.0
842152bffffffff,2.0,0.0,0.0
8421539ffffffff,2.0,0.0,0.0
842153bffffffff,3.0,0.0,0.0
842180dffffffff,1.0,0.0,0.0
842182bffffffff,1.0,0.0,0.0
84218b3ffffffff,1.0,0.0,0.0
84218bbffffffff,2.0,0.0,0.0
8421981ffffffff,7.0,0.0,0.0
8421983ffffffff,4.0,0.0,0.0
8421a27ffffffff,2.0,0.0,0.0
8421b59ffffffff,2.0,0.0,0.0
8424037ffffffff,2.0,0.0,0.0
8424049ffffffff,5.0,0.0,0.0
842404bffffffff,7.0,0.0,0.0
842405dffffffff,4.0,0.0,0.0
84240a9ffffffff,6.0,0.0,0.0
84240adffffffff,1.0,0.0,0.0
8424211ffffffff,6.0,0.0,0.0
8424213ffffffff,17.0,0.0,0.0
8424215ffffffff,3.0,0.0,0.0
8424233ffffffff,6.0,0.0,0.0
8424251ffffffff,4.0,0.0,0.0
8424255ffffffff,1.0,0.0,0.0
842426bffffffff,2.0,0.0,0.0
842428bffffffff,2.0,0.0,0.0
842428dffffffff,5.0,0.0,0.0
8424299ffffffff,4.0,0.0,0.0
84242b3ffffffff,2.0,0.0,0.0
84242c1ffffffff,4.0,0.0,0.0
84242c3ffffffff,10.0,0.0,0.0
84242c7ffffffff,2.0,0.0,0.0
84242d1ffffffff,1.0,0.0,0.0
84242d3ffffffff,2.0,0.0,0.0
84242d7ffffffff,1.0,0.0,0.0
84242e1ffffffff,6.0,0.0,0.0
8424311ffffffff,1.0,0.0,0.0
8424313ffffffff,3.0,0.0,0.0
8424467ffffffff,6.0,0.0,0.0
842446bffffffff,2.0,0.0,0.0
84244b1ffffffff,6.0,0.0,0.0
84244b7ffffffff,7.0,0.0,0.0
8424529ffffffff,2.0,0.0,0.0
8424567ffffffff,2.0,0.0,0.0
84245a7ffffffff,2.0,0.0,0.0
842460dffffffff,85.0,0.0,0.0
8424613ffffffff,5.0,0.0,0.0
842462bffffffff,4.0,0.0,0.0
8424645ffffffff,1.0,0.0,0.0
8424647ffffffff,8.0,0.0,0.0
8424661ffffffff,10.0,0.0,0.0
8424663ffffffff,3.0,0.0,0.0
842466bffffffff,8.0,0.0,0.0
84246c3ffffffff,1.0,0.0,0.0
8424717ffffffff,3.0,0.0,0.0
8424749ffffffff,2.0,0.0,0.0
8424751ffffffff,2.0,0.0,0.0
8424759ffffffff,11.0,0.0,0.0
842476dffffffff,2.0,0.0,0.0
8424883ffffffff,2.0,0.0,0.0
8424885ffffffff,3.0,0.0,0.0
8424895ffffffff,1.0,0.0,0.0
8424897ffffffff,1.0,0.0,0.0
